"name","class","player_id","season","number","position","player_url"
"Ackerman, Ridge","Jr","1636945",2015,"30","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30013&stats_player_seq=1636945"
"Adams, Chris","Jr","1636946",2015,"13","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30013&stats_player_seq=1636946"
"Bailey, Grayson","Sr","1540835",2015,"9","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30013&stats_player_seq=1540835"
"Briner, Kyle","Sr","1540833",2015,"4","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30013&stats_player_seq=1540833"
"Broady, Ty","Sr",NA,2015,"22","INF",NA
"Brown, MJ","Jr","1636948",2015,"7","3B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30013&stats_player_seq=1636948"
"Campbell, Logan","Jr","1636949",2015,"26","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30013&stats_player_seq=1636949"
"Ditren, Carlos","Sr","1540845",2015,"21","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30013&stats_player_seq=1540845"
"Durham, Shae","Fr","1636950",2015,"24","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30013&stats_player_seq=1636950"
"Fowler, Dakota","Fr","1636951",2015,"28","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30013&stats_player_seq=1636951"
"Gustitus, Rob","So","1540852",2015,"36","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30013&stats_player_seq=1540852"
"Hill, Trenton","Jr","1636952",2015,"12","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30013&stats_player_seq=1636952"
"Holland, Ben","Jr","1636953",2015,"25","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30013&stats_player_seq=1636953"
"Hoover, Chevis","Jr","1636954",2015,"15","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30013&stats_player_seq=1636954"
"James, Michael","Fr","1646540",2015,"29","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30013&stats_player_seq=1646540"
"Jones, Jack","Fr",NA,2015,"34","C",NA
"Lamb, Corbin","Fr","1636956",2015,"37","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30013&stats_player_seq=1636956"
"Lawson, Dustin","Sr","1540836",2015,"10","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30013&stats_player_seq=1540836"
"Lyman, Denis","Jr",NA,2015,"17","P",NA
"Murrell, Nathan","Fr",NA,2015,"38","C",NA
"Nelo, Andres","Sr","1540830",2015,"1","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30013&stats_player_seq=1540830"
"Perkola, Travis","Fr","1636959",2015,"31","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30013&stats_player_seq=1636959"
"Poti, Siosi","Sr","1540834",2015,"6","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30013&stats_player_seq=1540834"
"Potts, Jacob","Sr","1646539",2015,"20","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30013&stats_player_seq=1646539"
"Scott, Cameron","So","1540831",2015,"2","3B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30013&stats_player_seq=1540831"
"Tate, Josh","Sr","1540839",2015,"14","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30013&stats_player_seq=1540839"
"Toms, Luke","Jr","1636960",2015,"3","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30013&stats_player_seq=1636960"
"Ware, Brayden","Fr","1636961",2015,"19","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30013&stats_player_seq=1636961"
"Wierzgac, Nathan","So","1540851",2015,"35","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30013&stats_player_seq=1540851"
"Zimmer, Ryan","Sr","1540853",2015,"39","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30013&stats_player_seq=1540853"
"Zyburt, Zack","So","1540855",2015,"43","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30013&stats_player_seq=1540855"
