"name","class","player_id","season","number","position","player_url"
"Domrzalski, Kevin","N/A",NA,2013,"8","PH",NA
"Fisch, Jason","N/A",NA,2013,"7","C",NA
"Flake, Hunter","N/A",NA,2013,"32","P",NA
"Forsyth, Kyle","N/A",NA,2013,"23","P",NA
"Fry, Sam","N/A","1449266",2013,"29","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30177&stats_player_seq=1449266"
"Kauten, Brett","N/A","1449262",2013,"11","LF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30177&stats_player_seq=1449262"
"Leslie, Brent","N/A",NA,2013,"4","RF",NA
"Lutz, Joel","N/A","1449256",2013,"26","3B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30177&stats_player_seq=1449256"
"Mccasland, Monty","N/A",NA,2013,"15","P",NA
"Rainey, Tanner","N/A","1449263",2013,"1","CF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30177&stats_player_seq=1449263"
"Silva, Dalton","N/A","1449264",2013,"3","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30177&stats_player_seq=1449264"
"Smith, Brennyn","N/A",NA,2013,"5","2B",NA
"Vazquez, Christian","N/A",NA,2013,"12","SS",NA
"Williams, Marshall","N/A",NA,2013,"22","DH",NA
"Wilson, Brandon","N/A","1449255",2013,"33","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30177&stats_player_seq=1449255"
