"name","class","player_id","season","number","position","player_url"
"Anderson, Avery","Fr","2503803",2021,"32","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=431&stats_player_seq=2503803"
"Benefield, D.","Jr","2006056",2021,"44","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=431&stats_player_seq=2006056"
"Bevell, Dane","Fr","2360654",2021,"45","","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=431&stats_player_seq=2360654"
"Birdsong, Johndavid","Sr","2007115",2021,"11","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=431&stats_player_seq=2007115"
"Brewington, Cody","So","2149562",2021,"33","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=431&stats_player_seq=2149562"
"Brown, Collins","So","2503180",2021,"31","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=431&stats_player_seq=2503180"
"Bumpous, Matthew","So","2360087",2021,"15","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=431&stats_player_seq=2360087"
"Carrouth, Ethan","Fr","2360664",2021,"46","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=431&stats_player_seq=2360664"
"Cohea, Dalton","Jr","2503181",2021,"25","p","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=431&stats_player_seq=2503181"
"Coleman, Cody","Fr",NA,2021,"47","C",NA
"Estabrook, Joel","Jr","2503182",2021,"34","UT","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=431&stats_player_seq=2503182"
"Estabrook, Blake","Jr","2360114",2021,"13","UT","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=431&stats_player_seq=2360114"
"Faddock, Austin","Fr","2503811",2021,"37","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=431&stats_player_seq=2503811"
"Ferguson, Kameron","Fr","2360655",2021,"23","p","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=431&stats_player_seq=2360655"
"Ford, Heath","Jr","2006055",2021,"18","SS","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=431&stats_player_seq=2006055"
"Gann, Blaize","So","2360656",2021,"5","2B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=431&stats_player_seq=2360656"
"Harper, Hunter","So","2360115",2021,"14","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=431&stats_player_seq=2360115"
"Hobson, Luke","Sr","2149581",2021,"6","UT","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=431&stats_player_seq=2149581"
"Jones, Brady","Jr","2503827",2021,"9","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=431&stats_player_seq=2503827"
"Linton, Bret","So","2360090",2021,"10","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=431&stats_player_seq=2360090"
"Mcgee, John","Jr","2006091",2021,"28","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=431&stats_player_seq=2006091"
"Mclemore, Nathan","Fr",NA,2021,"48","C",NA
"Neal, Bobby","Jr","2006085",2021,"7","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=431&stats_player_seq=2006085"
"Petite, Trey","Sr","2006044",2021,"3","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=431&stats_player_seq=2006044"
"Ramsey, Cole","Fr",NA,2021,"38","P",NA
"Randolph, K.","N/A","2510514",2021,"29","p","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=431&stats_player_seq=2510514"
"Ruffin, Cole","Fr",NA,2021,"27","P",NA
"Shepherd, Kyle","Sr","2503800",2021,"26","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=431&stats_player_seq=2503800"
"Standifer, David","Jr","2006053",2021,"8","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=431&stats_player_seq=2006053"
"Suggs, Logan","Jr","2149582",2021,"20","UT","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=431&stats_player_seq=2149582"
"Temple, Tyler","Fr","2503790",2021,"21","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=431&stats_player_seq=2503790"
"Topik, John David","Jr","2503810",2021,"36","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=431&stats_player_seq=2503810"
"Tucker, Thomas","Fr","2503183",2021,"30","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=431&stats_player_seq=2503183"
"Tucker, Josh","Sr","2503184",2021,"16","rf","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=431&stats_player_seq=2503184"
"Wagner, Reese","So","2149564",2021,"24","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=431&stats_player_seq=2149564"
"Watson, Baker","Fr","2503760",2021,"2","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=431&stats_player_seq=2503760"
"Westerfield, Micahel","So","2360091",2021,"1","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=431&stats_player_seq=2360091"
"Williams, Drew","Jr","2006060",2021,"19","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=431&stats_player_seq=2006060"
"Wise, CJ","Fr","2360665",2021,"12","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=431&stats_player_seq=2360665"
"Woodall, Austin","Sr","2007125",2021,"4","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=431&stats_player_seq=2007125"
