"name","class","player_id","season","number","position","player_url","team_id","team_name","team_url","conference_id","conference","division","season_id"
"Banovich, Tyler","Fr","1665615",2015,"10","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=614&stats_player_seq=1665615",614,"St. Norbert","/team/614/12080",23119,"MWC",3,12080
"Brown, Tyler","Jr","1327374",2015,"25","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=614&stats_player_seq=1327374",614,"St. Norbert","/team/614/12080",23119,"MWC",3,12080
"DeCleene, Austin","Fr","1665624",2015,"36","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=614&stats_player_seq=1665624",614,"St. Norbert","/team/614/12080",23119,"MWC",3,12080
"Dombrowski, Robbie","Fr","1665625",2015,"44","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=614&stats_player_seq=1665625",614,"St. Norbert","/team/614/12080",23119,"MWC",3,12080
"Enwiya, Adam","Jr","1543696",2015,"8","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=614&stats_player_seq=1543696",614,"St. Norbert","/team/614/12080",23119,"MWC",3,12080
"Feldner, Eric","So","1665614",2015,"3","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=614&stats_player_seq=1665614",614,"St. Norbert","/team/614/12080",23119,"MWC",3,12080
"Freeman, Matt","Sr","1445089",2015,"13","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=614&stats_player_seq=1445089",614,"St. Norbert","/team/614/12080",23119,"MWC",3,12080
"Grant, Sean","Fr","1665620",2015,"22","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=614&stats_player_seq=1665620",614,"St. Norbert","/team/614/12080",23119,"MWC",3,12080
"Hammond, Aaron","Fr","1665622",2015,"29","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=614&stats_player_seq=1665622",614,"St. Norbert","/team/614/12080",23119,"MWC",3,12080
"Hermann, Brendan","Fr","1665619",2015,"19","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=614&stats_player_seq=1665619",614,"St. Norbert","/team/614/12080",23119,"MWC",3,12080
"Klegin, Derek","So","1543695",2015,"2","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=614&stats_player_seq=1543695",614,"St. Norbert","/team/614/12080",23119,"MWC",3,12080
"Kozinski, Brandon","Sr","1327369",2015,"20","2B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=614&stats_player_seq=1327369",614,"St. Norbert","/team/614/12080",23119,"MWC",3,12080
"Larson, Spencer","Sr","1327375",2015,"26","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=614&stats_player_seq=1327375",614,"St. Norbert","/team/614/12080",23119,"MWC",3,12080
"Larson, Hunter","Fr","1665616",2015,"11","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=614&stats_player_seq=1665616",614,"St. Norbert","/team/614/12080",23119,"MWC",3,12080
"Le Mieux, Bob","So","1543700",2015,"18","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=614&stats_player_seq=1543700",614,"St. Norbert","/team/614/12080",23119,"MWC",3,12080
"Malkowski, Jason","Fr","1665621",2015,"28","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=614&stats_player_seq=1665621",614,"St. Norbert","/team/614/12080",23119,"MWC",3,12080
"McDonald, Ray","So","1543703",2015,"32","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=614&stats_player_seq=1543703",614,"St. Norbert","/team/614/12080",23119,"MWC",3,12080
"McMahon, Jake","So","1543699",2015,"15","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=614&stats_player_seq=1543699",614,"St. Norbert","/team/614/12080",23119,"MWC",3,12080
"Neises, Dan","Fr","1665617",2015,"12","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=614&stats_player_seq=1665617",614,"St. Norbert","/team/614/12080",23119,"MWC",3,12080
"Nohr, Brett","Jr","1445091",2015,"24","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=614&stats_player_seq=1445091",614,"St. Norbert","/team/614/12080",23119,"MWC",3,12080
"Rohe, Austin","Fr",NA,2015,"33","P",NA,614,"St. Norbert","/team/614/12080",23119,"MWC",3,12080
"Rottier, Troy","Sr","1327366",2015,"4","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=614&stats_player_seq=1327366",614,"St. Norbert","/team/614/12080",23119,"MWC",3,12080
"Rutherford, Blake","So","1665618",2015,"16","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=614&stats_player_seq=1665618",614,"St. Norbert","/team/614/12080",23119,"MWC",3,12080
"Schadrie, Nate","Sr","1327381",2015,"14","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=614&stats_player_seq=1327381",614,"St. Norbert","/team/614/12080",23119,"MWC",3,12080
"Schneider, Jacob","So","1543704",2015,"6","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=614&stats_player_seq=1543704",614,"St. Norbert","/team/614/12080",23119,"MWC",3,12080
"Zacharias, Matt","Jr","1445095",2015,"40","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=614&stats_player_seq=1445095",614,"St. Norbert","/team/614/12080",23119,"MWC",3,12080
