"name","class","player_id","season","number","position","player_url","team_id","team_name","team_url","conference_id","conference","division","season_id"
"Bugieda, Christopher","Fr","1548252",2014,"31","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30114&stats_player_seq=1548252",30114,"Penn St.-Abington","/team/30114/11620",30071,"United East",3,11620
"Camp, Brian","Sr","1205005",2014,"55","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30114&stats_player_seq=1205005",30114,"Penn St.-Abington","/team/30114/11620",30071,"United East",3,11620
"Caruso, Fran","Jr","1433765",2014,"24","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30114&stats_player_seq=1433765",30114,"Penn St.-Abington","/team/30114/11620",30071,"United East",3,11620
"Davis, Jeff","Jr","1548243",2014,"18","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30114&stats_player_seq=1548243",30114,"Penn St.-Abington","/team/30114/11620",30071,"United East",3,11620
"Dipiero, Vince","Jr","1325499",2014,"34","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30114&stats_player_seq=1325499",30114,"Penn St.-Abington","/team/30114/11620",30071,"United East",3,11620
"Ditro, Tom","Jr","1204991",2014,"15","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30114&stats_player_seq=1204991",30114,"Penn St.-Abington","/team/30114/11620",30071,"United East",3,11620
"Dunlap, Michael","Fr","1548240",2014,"8","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30114&stats_player_seq=1548240",30114,"Penn St.-Abington","/team/30114/11620",30071,"United East",3,11620
"Elmes, Chris","Fr","1548250",2014,"27","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30114&stats_player_seq=1548250",30114,"Penn St.-Abington","/team/30114/11620",30071,"United East",3,11620
"Faber, Kevin","Sr","1204989",2014,"13","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30114&stats_player_seq=1204989",30114,"Penn St.-Abington","/team/30114/11620",30071,"United East",3,11620
"Freeman, Tyler","Jr","1548253",2014,"32","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30114&stats_player_seq=1548253",30114,"Penn St.-Abington","/team/30114/11620",30071,"United East",3,11620
"Guaglionona, Trey","Fr","1548246",2014,"22","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30114&stats_player_seq=1548246",30114,"Penn St.-Abington","/team/30114/11620",30071,"United East",3,11620
"Hart, Tim","Fr","1548244",2014,"20","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30114&stats_player_seq=1548244",30114,"Penn St.-Abington","/team/30114/11620",30071,"United East",3,11620
"Hartman, Christopher","Fr","1548251",2014,"28","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30114&stats_player_seq=1548251",30114,"Penn St.-Abington","/team/30114/11620",30071,"United East",3,11620
"Kreiling, Tom","Fr","1548239",2014,"4","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30114&stats_player_seq=1548239",30114,"Penn St.-Abington","/team/30114/11620",30071,"United East",3,11620
"Marone, Chris","Jr",NA,2014,"17","P",NA,30114,"Penn St.-Abington","/team/30114/11620",30071,"United East",3,11620
"Martorana, Gary","Jr","1548248",2014,"25","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30114&stats_player_seq=1548248",30114,"Penn St.-Abington","/team/30114/11620",30071,"United East",3,11620
"Mau, Brandon","Fr","1548241",2014,"11","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30114&stats_player_seq=1548241",30114,"Penn St.-Abington","/team/30114/11620",30071,"United East",3,11620
"Melendez, Diego","Fr","1548237",2014,"2","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30114&stats_player_seq=1548237",30114,"Penn St.-Abington","/team/30114/11620",30071,"United East",3,11620
"O'Hanlon, Mike","Fr",NA,2014,"44","OF",NA,30114,"Penn St.-Abington","/team/30114/11620",30071,"United East",3,11620
"Palmer, Callan","So","1433761",2014,"7","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30114&stats_player_seq=1433761",30114,"Penn St.-Abington","/team/30114/11620",30071,"United East",3,11620
"Roselli, Jason","Fr","1548238",2014,"3","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30114&stats_player_seq=1548238",30114,"Penn St.-Abington","/team/30114/11620",30071,"United East",3,11620
"Scaringelli, Mike","Fr","1548245",2014,"21","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30114&stats_player_seq=1548245",30114,"Penn St.-Abington","/team/30114/11620",30071,"United East",3,11620
"Smallwood, Ted","So","1433763",2014,"12","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30114&stats_player_seq=1433763",30114,"Penn St.-Abington","/team/30114/11620",30071,"United East",3,11620
"Thompson, Christian","Fr","1548249",2014,"26","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30114&stats_player_seq=1548249",30114,"Penn St.-Abington","/team/30114/11620",30071,"United East",3,11620
"Vagliani, A.J.","Sr","1109184",2014,"16","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30114&stats_player_seq=1109184",30114,"Penn St.-Abington","/team/30114/11620",30071,"United East",3,11620
