jersey,stats_player_seq,name,position,class_year,games_played,games_started,season,season_id,school,school_id
23,1440411,John Adryan,INF,Sr,52,52,2016,12360,Ohio,519
2,1548905,Ty Black,INF,Jr,50,50,2016,12360,Ohio,519
22,1548906,Cory Blessing,P,So,7,0,2016,12360,Ohio,519
36,1548907,Christian Botter,P,Jr,2,0,2016,12360,Ohio,519
5,1548908,Nick Bredeson,C,So,4,2,2016,12360,Ohio,519
1,1548910,Connor Callery,INF,Jr,11,4,2016,12360,Ohio,519
39,1548923,Derek Carr,P,Jr,2,0,2016,12360,Ohio,519
35,1648897,Tom Colletti,P,Jr,24,0,2016,12360,Ohio,519
6,1648898,Manny De Jesus,OF,Sr,52,50,2016,12360,Ohio,519
7,1548912,Tyler Finkler,INF,Jr,38,36,2016,12360,Ohio,519
20,1773527,Eddie Fitzpatrick,P,Sr,16,0,2016,12360,Ohio,519
44,1773529,Cody Gaertner,C,Sr,52,52,2016,12360,Ohio,519
3,1773530,Devon Garcia,INF,Fr,15,1,2016,12360,Ohio,519
14,1648902,Tony Giannini,INF,So,40,34,2016,12360,Ohio,519
30,1773531,Spencer Ibarra,OF,Jr,38,25,2016,12360,Ohio,519
38,1773532,Tony Iero,P,Fr,0,0,2016,12360,Ohio,519
15,1648904,Logan Jacik,P,So,21,1,2016,12360,Ohio,519
13,1648905,Nick Kamrada,P,Fr,4,2,2016,12360,Ohio,519
25,1773533,Michael Klein,INF,Jr,28,10,2016,12360,Ohio,519
10,1548914,Mitch Longo,OF,Jr,51,51,2016,12360,Ohio,519
37,1773534,Connor Mcmann,INF,Fr,0,0,2016,12360,Ohio,519
28,1548916,Matt Mikolajczak,P,Jr,8,0,2016,12360,Ohio,519
18,1440417,Jake Miller,P,Sr,15,11,2016,12360,Ohio,519
9,1773535,Anthony Mrosla,C,Jr,16,11,2016,12360,Ohio,519
33,1773536,Kenny Ogg,INF,Fr,3,0,2016,12360,Ohio,519
21,1648908,Josh Petersen,P,Fr,1,0,2016,12360,Ohio,519
24,1548919,Jake Roehn,P,So,23,0,2016,12360,Ohio,519
26,1773537,Rudy Rott,C,Fr,52,51,2016,12360,Ohio,519
34,1548920,Jake Rudnicki,P,Jr,14,14,2016,12360,Ohio,519
8,1548921,Gerry Salisbury,P,So,17,5,2016,12360,Ohio,519
32,1773538,Ryan Sargent,OF,Fr,0,0,2016,12360,Ohio,519
27,1773539,Brian Schiemann,P,Jr,1,0,2016,12360,Ohio,519
31,1440420,Connor Sitz,P,Jr,14,14,2016,12360,Ohio,519
11,1440421,Nate Squires,INF,Sr,36,29,2016,12360,Ohio,519
12,1773540,Mateus Vakuda,INF,Jr,23,15,2016,12360,Ohio,519
11,1874441,Butch Baird,P,Jr,16,12,2017,12560,Ohio,519
2,1548905,Ty Black,INF,Sr,58,58,2017,12560,Ohio,519
22,1548906,Cory Blessing,P,Jr,25,3,2017,12560,Ohio,519
36,1548907,Christian Botter,P,Sr,5,0,2017,12560,Ohio,519
15,1874442,Evan Bourn,OF,Jr,43,34,2017,12560,Ohio,519
5,1548908,Nick Bredeson,C,Jr,39,27,2017,12560,Ohio,519
32,1874446,Nick Byrnes,P,Fr,3,0,2017,12560,Ohio,519
1,1548910,Connor Callery,INF,Sr,58,57,2017,12560,Ohio,519
39,1548923,Derek Carr,P,Fr,3,0,2017,12560,Ohio,519
35,1648897,Tom Colletti,P,Sr,27,6,2017,12560,Ohio,519
23,1874444,Gus Cunningham,INF,Fr,9,0,2017,12560,Ohio,519
7,1548912,Tyler Finkler,INF,Sr,59,59,2017,12560,Ohio,519
3,1773530,Devon Garcia,INF,So,39,29,2017,12560,Ohio,519
14,1648902,Tony Giannini,INF,Jr,49,45,2017,12560,Ohio,519
30,1773531,Spencer Ibarra,OF,Sr,58,57,2017,12560,Ohio,519
16,1773532,Tony Iero,P,Fr,0,0,2017,12560,Ohio,519
6,1648904,Logan Jacik,P,Jr,8,1,2017,12560,Ohio,519
13,1648905,Nick Kamrada,P,So,14,6,2017,12560,Ohio,519
27,1874458,Michael Klein,INF,Jr,53,52,2017,12560,Ohio,519
18,1874443,Eddie Kutt,INF,Fr,2,0,2017,12560,Ohio,519
10,1874440,Jack Longo,OF,Fr,9,0,2017,12560,Ohio,519
44,1874447,Dan Mccauley,C,Fr,0,0,2017,12560,Ohio,519
37,1773534,Connor Mcmann,INF,So,14,4,2017,12560,Ohio,519
28,1548916,Matt Mikolajczak,P,Sr,25,0,2017,12560,Ohio,519
9,1773535,Anthony Mrosla,C,Sr,34,28,2017,12560,Ohio,519
33,1773536,Kenny Ogg,INF,So,28,0,2017,12560,Ohio,519
21,1648908,Josh Petersen,P,So,1,0,2017,12560,Ohio,519
31,1874445,Tanner Piechnick,C,Fr,27,15,2017,12560,Ohio,519
24,1548919,Jake Roehn,P,Jr,30,0,2017,12560,Ohio,519
26,1773537,Rudy Rott,C,So,59,59,2017,12560,Ohio,519
34,1548920,Jake Rudnicki,P,Sr,25,0,2017,12560,Ohio,519
8,1548921,Gerry Salisbury,P,Jr,17,17,2017,12560,Ohio,519
20,1773538,Ryan Sargent,OF,Fr,12,3,2017,12560,Ohio,519
25,1773539,Brian Schiemann,P,Sr,0,0,2017,12560,Ohio,519
4,1874439,Cole Shinsky,P,Fr,0,0,2017,12560,Ohio,519
12,1773540,Mateus Vakuda,INF,Sr,14,4,2017,12560,Ohio,519
46,1874448,Devonte Washington,C,Fr,0,0,2017,12560,Ohio,519
7,1874441,Butch Baird,P,Sr,12,10,2018,12973,Ohio,519
22,1548906,Cory Blessing,P,Sr,28,4,2018,12973,Ohio,519
9,1874442,Evan Bourn,OF,Sr,26,17,2018,12973,Ohio,519
5,1548908,Nick Bredeson,C,Sr,20,19,2018,12973,Ohio,519
32,1874446,Nick Byrnes,P,So,2,0,2018,12973,Ohio,519
28,1548923,Derek Carr,P,So,15,5,2018,12973,Ohio,519
38,1997301,Jack Coney,INF,Fr,0,0,2018,12973,Ohio,519
34,1997316,Sebastian Fabik,P,Fr,35,18,2018,12973,Ohio,519
25,1997297,Treyben Funderburg,INF,Fr,13,10,2018,12973,Ohio,519
3,1773530,Devon Garcia,INF,Jr,52,48,2018,12973,Ohio,519
14,1648902,Tony Giannini,OF,Sr,53,53,2018,12973,Ohio,519
1,1997292,Trevor Hafner,INF,So,48,48,2018,12973,Ohio,519
6,1997293,Chace Harris,P,Fr,9,0,2018,12973,Ohio,519
36,1773532,Tony Iero,P,So,1,0,2018,12973,Ohio,519
15,1648904,Logan Jacik,P,Sr,19,0,2018,12973,Ohio,519
13,1648905,Nick Kamrada,P,Jr,26,0,2018,12973,Ohio,519
27,1874458,Michael Klein,INF,Sr,48,45,2018,12973,Ohio,519
16,1997311,Alex Kuster,P,Fr,8,1,2018,12973,Ohio,519
18,1998516,Edward Kutt Iv,P,Fr,27,2,2018,12973,Ohio,519
30,1997299,Aaron Levy,INF,Fr,52,49,2018,12973,Ohio,519
12,1997310,Jack Liberatore,P,Fr,0,0,2018,12973,Ohio,519
10,1874440,Jack Longo,OF,So,13,4,2018,12973,Ohio,519
11,1997294,Brett Manis,P,Fr,19,0,2018,12973,Ohio,519
2,1874447,Dan Mccauley,C,Fr,33,25,2018,12973,Ohio,519
37,1773534,Connor Mcmann,OF,Jr,1,0,2018,12973,Ohio,519
33,1773536,Kenny Ogg,P,Jr,19,0,2018,12973,Ohio,519
21,1648908,Josh Petersen,P,Sr,0,0,2018,12973,Ohio,519
31,1874445,Tanner Piechnick,C,So,48,47,2018,12973,Ohio,519
24,1548919,Jake Roehn,P,Sr,25,0,2018,12973,Ohio,519
26,1773537,Rudy Rott,INF,Jr,53,53,2018,12973,Ohio,519
8,1548921,Gerry Salisbury,P,Sr,14,14,2018,12973,Ohio,519
20,1773538,Ryan Sargent,OF,So,48,43,2018,12973,Ohio,519
4,1874439,Cole Shinsky,P,Fr,9,5,2018,12973,Ohio,519
40,1874448,Devonte Washington,C,Fr,1,0,2018,12973,Ohio,519
35,1997300,Noah Weiner,INF,Fr,6,3,2018,12973,Ohio,519
19,2133220,Zyon Avery,INF,Fr,25,10,2019,14781,Ohio,519
39,2133248,Matt Brosky,P,Fr,11,0,2019,14781,Ohio,519
32,1874446,Nick Byrnes,P,Jr,23,0,2019,14781,Ohio,519
28,1548923,Derek Carr,P,Jr,1,0,2019,14781,Ohio,519
38,1997301,Jack Coney,INF,So,1,0,2019,14781,Ohio,519
34,1997316,Sebastian Fabik,P,So,52,51,2019,14781,Ohio,519
23,2133222,Evan Fromwiller,P,Fr,0,0,2019,14781,Ohio,519
25,1997297,Treyben Funderburg,INF,So,49,46,2019,14781,Ohio,519
3,1773530,Devon Garcia,INF,Sr,0,0,2019,14781,Ohio,519
41,2133226,Xavier Haendigis,INF,Fr,0,0,2019,14781,Ohio,519
1,1997292,Trevor Hafner,INF,Jr,52,49,2019,14781,Ohio,519
6,1997293,Chace Harris,P,So,18,0,2019,14781,Ohio,519
42,2133227,Eamon Horwedel,P,Fr,16,5,2019,14781,Ohio,519
36,1773532,Tony Iero,P,Jr,15,0,2019,14781,Ohio,519
13,1648905,Nick Kamrada,P,Sr,24,0,2019,14781,Ohio,519
21,2133241,Braxton Kelly,P,Fr,20,2,2019,14781,Ohio,519
16,1997311,Alex Kuster,P,So,0,0,2019,14781,Ohio,519
18,1998516,Edward Kutt Iv,P,So,23,8,2019,14781,Ohio,519
30,1997299,Aaron Levy,INF,So,51,46,2019,14781,Ohio,519
12,1997310,Jack Liberatore,P,So,15,14,2019,14781,Ohio,519
10,1874440,Jack Longo,OF,Jr,20,11,2019,14781,Ohio,519
24,2133224,Trevor Lukkes,OF,Fr,51,45,2019,14781,Ohio,519
15,2133217,Nathan Mallott,C,Jr,33,27,2019,14781,Ohio,519
11,1997294,Brett Manis,P,So,27,0,2019,14781,Ohio,519
2,1874447,Dan Mccauley,C,So,14,12,2019,14781,Ohio,519
37,1773534,Connor Mcmann,OF,Sr,10,5,2019,14781,Ohio,519
33,1773536,Kenny Ogg,P,Sr,14,14,2019,14781,Ohio,519
31,1874445,Tanner Piechnick,C,Jr,32,24,2019,14781,Ohio,519
14,2133216,Cole Revels,INF,Fr,31,22,2019,14781,Ohio,519
8,2133221,Michael Richardson,INF,So,49,44,2019,14781,Ohio,519
22,2133243,Joe Rock,P,Fr,17,12,2019,14781,Ohio,519
26,1773537,Rudy Rott,INF,Sr,54,54,2019,14781,Ohio,519
20,1773538,Ryan Sargent,OF,Jr,44,30,2019,14781,Ohio,519
27,2133246,Colin Sells,P,Fr,6,0,2019,14781,Ohio,519
7,2133180,Ryan Strittmather,INF,Fr,23,8,2019,14781,Ohio,519
40,1874448,Devonte Washington,C,So,7,1,2019,14781,Ohio,519
35,1997300,Noah Weiner,INF,So,0,0,2019,14781,Ohio,519
9,2133215,Joe Weisensel,INF,Jr,0,0,2019,14781,Ohio,519
26,1887902,Danny Brackman,P,Sr,5,1,2020,15204,Ohio,519
32,1874446,Nick Byrnes,P,Sr,6,0,2020,15204,Ohio,519
34,1997316,Sebastian Fabik,P,Jr,8,7,2020,15204,Ohio,519
15,2348205,Alex Finney,C,Fr,3,3,2020,15204,Ohio,519
25,1997297,Treyben Funderburg,INF,Jr,11,11,2020,15204,Ohio,519
3,2133226,Xavier Haendigis,INF,Fr,9,8,2020,15204,Ohio,519
1,1997292,Trevor Hafner,INF,Sr,14,14,2020,15204,Ohio,519
4,2348202,Spencer Harbert,INF,So,8,8,2020,15204,Ohio,519
6,1997293,Chace Harris,P,Jr,5,2,2020,15204,Ohio,519
42,2133227,Eamon Horwedel,P,So,4,4,2020,15204,Ohio,519
21,2133241,Braxton Kelly,P,So,4,2,2020,15204,Ohio,519
16,1997311,Alex Kuster,P,Jr,6,0,2020,15204,Ohio,519
18,1998516,Edward Kutt Iv,P,Jr,6,1,2020,15204,Ohio,519
30,1997299,Aaron Levy,INF,Jr,12,8,2020,15204,Ohio,519
12,1997310,Jack Liberatore,P,Jr,4,4,2020,15204,Ohio,519
10,1874440,Jack Longo,OF,Sr,4,2,2020,15204,Ohio,519
28,2348207,Xavier Ludwig,P,So,1,0,2020,15204,Ohio,519
24,2133224,Trevor Lukkes,OF,So,10,10,2020,15204,Ohio,519
13,2348204,Parker Maddox,P,Fr,2,0,2020,15204,Ohio,519
11,1997294,Brett Manis,P,Jr,5,0,2020,15204,Ohio,519
2,1874447,Dan Mccauley,C,Jr,13,13,2020,15204,Ohio,519
5,2348219,Isaiah Peterson,INF,Jr,13,13,2020,15204,Ohio,519
31,1874445,Tanner Piechnick,C,Sr,0,0,2020,15204,Ohio,519
14,2133216,Cole Revels,INF,So,2,1,2020,15204,Ohio,519
8,2133221,Michael Richardson,INF,Jr,15,15,2020,15204,Ohio,519
22,2133243,Joe Rock,P,So,0,0,2020,15204,Ohio,519
37,2348226,Andrew Russell,P,Fr,6,4,2020,15204,Ohio,519
20,1773538,Ryan Sargent,OF,Sr,6,5,2020,15204,Ohio,519
27,2133246,Colin Sells,P,So,5,1,2020,15204,Ohio,519
7,2133180,Ryan Strittmather,INF,So,2,2,2020,15204,Ohio,519
40,1874448,Devonte Washington,C,Jr,8,7,2020,15204,Ohio,519
35,1997300,Noah Weiner,INF,Jr,0,0,2020,15204,Ohio,519
9,2133215,Joe Weisensel,INF,Sr,5,4,2020,15204,Ohio,519
13,2490664,Nick Dolan,INF,Fr,0,0,2021,15580,Ohio,519
34,1997316,Sebastian Fabik,P,Sr,48,47,2021,15580,Ohio,519
15,2348205,Alex Finney,C,So,9,9,2021,15580,Ohio,519
25,1997297,Treyben Funderburg,INF,Sr,32,31,2021,15580,Ohio,519
3,2133226,Xavier Haendigis,INF,So,7,4,2021,15580,Ohio,519
1,1997292,Trevor Hafner,INF,Sr,39,39,2021,15580,Ohio,519
4,2348202,Spencer Harbert,INF,Jr,37,35,2021,15580,Ohio,519
6,1997293,Chace Harris,P,Sr,13,6,2021,15580,Ohio,519
42,2133227,Eamon Horwedel,P,Jr,5,1,2021,15580,Ohio,519
38,2490673,Harrison Johnson,INF,Fr,0,0,2021,15580,Ohio,519
23,2490668,Logan Jones,P,Fr,9,9,2021,15580,Ohio,519
2,2490655,Colin Kasperbauer,INF,Jr,17,13,2021,15580,Ohio,519
21,2133241,Braxton Kelly,P,Jr,12,10,2021,15580,Ohio,519
16,1997311,Alex Kuster,P,Sr,7,0,2021,15580,Ohio,519
18,1998516,Edward Kutt Iv,P,Sr,22,5,2021,15580,Ohio,519
30,1997299,Aaron Levy,INF,Sr,35,31,2021,15580,Ohio,519
12,1997310,Jack Liberatore,P,Sr,0,0,2021,15580,Ohio,519
24,2133224,Trevor Lukkes,OF,Jr,26,23,2021,15580,Ohio,519
11,1997294,Brett Manis,P,Sr,20,1,2021,15580,Ohio,519
10,2133784,Mason Minzey,C,Jr,37,36,2021,15580,Ohio,519
5,2348219,Isaiah Peterson,INF,Sr,46,46,2021,15580,Ohio,519
31,1874445,Tanner Piechnick,C,Sr,21,21,2021,15580,Ohio,519
32,2490671,Aj Rausch,OF,Fr,0,0,2021,15580,Ohio,519
44,2490676,Blake Reed,C,Fr,0,0,2021,15580,Ohio,519
14,2133216,Cole Revels,INF,Jr,7,2,2021,15580,Ohio,519
8,2133221,Michael Richardson,INF,Sr,47,47,2021,15580,Ohio,519
22,2133243,Joe Rock,P,Jr,14,14,2021,15580,Ohio,519
28,2490670,Brenden Roder,P,Jr,4,0,2021,15580,Ohio,519
27,2133246,Colin Sells,P,Jr,16,4,2021,15580,Ohio,519
7,2133180,Ryan Strittmather,INF,Jr,1,0,2021,15580,Ohio,519
37,2490672,Patrick Struab,P,Fr,3,0,2021,15580,Ohio,519
26,2490669,Will Sturek,OF,Jr,0,0,2021,15580,Ohio,519
19,2490666,Jacob Tate,P,So,5,3,2021,15580,Ohio,519
40,1874448,Devonte Washington,C,Sr,10,4,2021,15580,Ohio,519
35,1997300,Noah Weiner,INF,Sr,3,0,2021,15580,Ohio,519
9,2133215,Joe Weisensel,INF,Sr,41,41,2021,15580,Ohio,519
12,1877589,Harry Witwer-Dukes,INF,Sr,48,48,2021,15580,Ohio,519
50,2331937,Cael Baker,INF,Sr,47,47,2022,15860,Ohio,519
38,2678147,Adam Beery,P,Fr,8,0,2022,15860,Ohio,519
32,2678148,Hudson Boncal,P,Fr,15,9,2022,15860,Ohio,519
16,2678156,Luke Borer,P,Fr,5,0,2022,15860,Ohio,519
1,2490664,Nick Dolan,INF,Fr,36,27,2022,15860,Ohio,519
15,2348205,Alex Finney,C,Jr,30,28,2022,15860,Ohio,519
25,1997297,Treyben Funderburg,INF,Sr,8,6,2022,15860,Ohio,519
3,2133226,Xavier Haendigis,INF,Jr,31,30,2022,15860,Ohio,519
4,2348202,Spencer Harbert,OF,Sr,50,49,2022,15860,Ohio,519
6,1997293,Chace Harris,P,Sr,15,0,2022,15860,Ohio,519
42,2133227,Eamon Horwedel,P,Jr,10,3,2022,15860,Ohio,519
9,2490673,Harrison Johnson,INF,Fr,11,5,2022,15860,Ohio,519
2,2490655,Colin Kasperbauer,INF,Sr,50,50,2022,15860,Ohio,519
21,2133241,Braxton Kelly,P,Sr,16,2,2022,15860,Ohio,519
18,1998516,Edward Kutt Iv,P,Sr,15,14,2022,15860,Ohio,519
12,1997310,Jack Liberatore,P,Sr,4,4,2022,15860,Ohio,519
20,2678161,Brady Linkel,P,Fr,2,0,2022,15860,Ohio,519
23,2678172,Wes Lug,C,Fr,4,2,2022,15860,Ohio,519
24,2133224,Trevor Lukkes,OF,Sr,10,4,2022,15860,Ohio,519
11,1997294,Brett Manis,P,Sr,19,0,2022,15860,Ohio,519
10,2133784,Mason Minzey,C,Sr,51,51,2022,15860,Ohio,519
36,2678164,Tyler Peck,P,Fr,9,1,2022,15860,Ohio,519
5,2348219,Isaiah Peterson,OF,Sr,53,53,2022,15860,Ohio,519
7,2490671,Aj Rausch,OF,Fr,52,51,2022,15860,Ohio,519
14,2490676,Blake Reed,C,Fr,1,0,2022,15860,Ohio,519
8,2133221,Michael Richardson,INF,Sr,51,51,2022,15860,Ohio,519
28,2490670,Brenden Roder,P,Sr,14,9,2022,15860,Ohio,519
27,2133246,Colin Sells,P,Sr,12,1,2022,15860,Ohio,519
37,2490672,Patrick Struab,P,So,0,0,2022,15860,Ohio,519
26,2490669,Will Sturek,OF,Sr,32,23,2022,15860,Ohio,519
19,2490666,Jacob Tate,P,So,11,10,2022,15860,Ohio,519
22,2678169,Zach Weber,P,Fr,12,0,2022,15860,Ohio,519
38,2678147,Adam Beery,P,-,So,0,2023,16340,Ohio,519
39,1108845,Tyler Backstrom,INF,Jr,26,6,2012,10942,Ohio,519
30,1108846,Brett Barber,P,Jr,20,0,2012,10942,Ohio,519
2,1323169,Tyler Beck,C,Fr,0,0,2012,10942,Ohio,519
7,1220439,Garrett Black,INF,So,45,44,2012,10942,Ohio,519
24,996899,Brent Choban,P,Sr,15,15,2012,10942,Ohio,519
29,1220440,Shane Cole,P,Sr,23,0,2012,10942,Ohio,519
11,1323170,Logan Cozart,INF,Fr,25,21,2012,10942,Ohio,519
3,1220441,Kyle Dean,C,So,29,18,2012,10942,Ohio,519
25,1220934,Shane Dedig,C,Sr,9,4,2012,10942,Ohio,519
41,1220442,Taylor Emody,1B,So,10,2,2012,10942,Ohio,519
1,1323171,Cody Gaertner,C,Fr,45,41,2012,10942,Ohio,519
17,1220443,Chandler Geller,OF,Jr,10,4,2012,10942,Ohio,519
10,1220444,Shane Henkel,P,So,11,0,2012,10942,Ohio,519
8,996902,Doug Holmes,OF,Sr,36,13,2012,10942,Ohio,519
12,1220445,Sean Kennedy,P,So,19,3,2012,10942,Ohio,519
32,1323172,Jake Madsen,P,Fr,57,54,2012,10942,Ohio,519
5,1323173,Ian Mezlak,INF,Fr,56,53,2012,10942,Ohio,519
21,1323174,Jason Moulton,P,Sr,15,15,2012,10942,Ohio,519
9,1220447,Ethan Newton,OF,Sr,57,57,2012,10942,Ohio,519
19,1323175,Brice Nikithser,OF,Fr,11,6,2012,10942,Ohio,519
34,1323176,Ben Otto,INF,Jr,31,24,2012,10942,Ohio,519
31,1220448,Jensen Painter,OF,Sr,57,57,2012,10942,Ohio,519
37,1108855,Marck Paliotto,P,Jr,25,1,2012,10942,Ohio,519
15,1323177,Nick Plys,P,Fr,1,1,2012,10942,Ohio,519
35,1323178,Tyler Plys,P,Fr,6,1,2012,10942,Ohio,519
13,1323179,Brad Przebieda,INF,So,2,0,2012,10942,Ohio,519
22,1109603,J.R. Reynolds,C,Sr,13,6,2012,10942,Ohio,519
26,1108856,Matt Robin,P,Jr,0,0,2012,10942,Ohio,519
14,1220449,Zach Ross,1B,Jr,0,0,2012,10942,Ohio,519
20,1323180,Dan Schmidt,INF,Jr,40,34,2012,10942,Ohio,519
23,1220450,Tyler Stage,P,So,18,0,2012,10942,Ohio,519
33,1108857,Seth Streich,P,Jr,26,24,2012,10942,Ohio,519
4,1323181,Tyler Wells,OF,Fr,54,47,2012,10942,Ohio,519
28,1220452,Scott White,P,So,23,16,2012,10942,Ohio,519
23,1440411,John Adryan,OF,Fr,27,10,2013,11320,Ohio,519
9,1440412,Ty Amann,INF,Fr,3,0,2013,11320,Ohio,519
30,1108846,Brett Barber,P,Sr,30,1,2013,11320,Ohio,519
