"name","class","player_id","season","number","position","player_url"
"Allen, Hunter","So","1541061",2015,"24","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30164&stats_player_seq=1541061"
"Andrus, CJ","Sr","1541056",2015,"11","SS","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30164&stats_player_seq=1541056"
"Bigelow, Gage","Jr","1541068",2015,"10","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30164&stats_player_seq=1541068"
"Bigelow, Colin","So","1541065",2015,"30","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30164&stats_player_seq=1541065"
"Booth, TJ","Fr","1658932",2015,"18","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30164&stats_player_seq=1658932"
"Brown, Alec","Fr",NA,2015,"5","P",NA
"Burris, Seth","Fr","1658943",2015,"20","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30164&stats_player_seq=1658943"
"Caplin, Kaleb","Fr","1658956",2015,"28","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30164&stats_player_seq=1658956"
"Cooper, Justin","Jr","1541066",2015,"1","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30164&stats_player_seq=1541066"
"Dollins, Logan","Fr","1658934",2015,"4","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30164&stats_player_seq=1658934"
"Fenn, Masen","Jr","1658927",2015,"8","3B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30164&stats_player_seq=1658927"
"Gregg, Ethan","N/A","1669697",2015,"3","PH","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30164&stats_player_seq=1669697"
"Hildebrandt, Madison","Jr","1658954",2015,"25","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30164&stats_player_seq=1658954"
"Jackson, Bradley","Sr","1658939",2015,"13","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30164&stats_player_seq=1658939"
"Jenkins, Seth","Fr","1658941",2015,"17","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30164&stats_player_seq=1658941"
"Keefer, Jordan","So","1541058",2015,"23","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30164&stats_player_seq=1541058"
"King, Justin","So","1658953",2015,"21","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30164&stats_player_seq=1658953"
"Lane, Kenneth","Jr","1658957",2015,"18","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30164&stats_player_seq=1658957"
"Lyons, Nick","Sr","1541057",2015,"37","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30164&stats_player_seq=1541057"
"Madison, Chris","Sr","1541067",2015,"32","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30164&stats_player_seq=1541067"
"McNally, Zach","So","1541062",2015,"9","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30164&stats_player_seq=1541062"
"Prado, Giovanni","Sr","1658959",2015,"22","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30164&stats_player_seq=1658959"
"Price, Andrew","So","1541063",2015,"14","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30164&stats_player_seq=1541063"
"Robledo, Wyatt","Fr","1658938",2015,"12","3B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30164&stats_player_seq=1658938"
"Saunders, Ryan","Fr","1658955",2015,"27","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30164&stats_player_seq=1658955"
"Smith, Luke","Fr","1658926",2015,"6","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30164&stats_player_seq=1658926"
"Stanton, Jack","Jr","1557791",2015,"26","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30164&stats_player_seq=1557791"
"Wilde, Tanner","So","1658940",2015,"16","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30164&stats_player_seq=1658940"
