"name","class","player_id","season","number","position","player_url","team_id","team_name","team_url","conference_id","conference","division","season_id"
"Allen, Glenn","So","1669607",2016,"17","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=12884&stats_player_seq=1669607",12884,"Centenary (NJ)","/team/12884/12360",21062,"CSAC",3,12360
"Aromando, Robert","Sr","1433588",2016,"8","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=12884&stats_player_seq=1433588",12884,"Centenary (NJ)","/team/12884/12360",21062,"CSAC",3,12360
"Brown, Casey","Fr","1772479",2016,"14","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=12884&stats_player_seq=1772479",12884,"Centenary (NJ)","/team/12884/12360",21062,"CSAC",3,12360
"Caprari, Michael","So","1669612",2016,"2","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=12884&stats_player_seq=1669612",12884,"Centenary (NJ)","/team/12884/12360",21062,"CSAC",3,12360
"Daniele, Nick","Jr","1548960",2016,"10","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=12884&stats_player_seq=1548960",12884,"Centenary (NJ)","/team/12884/12360",21062,"CSAC",3,12360
"Donovan, Sean","So","1772480",2016,"27","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=12884&stats_player_seq=1772480",12884,"Centenary (NJ)","/team/12884/12360",21062,"CSAC",3,12360
"Eldridge, Travis","Sr","1318421",2016,"22","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=12884&stats_player_seq=1318421",12884,"Centenary (NJ)","/team/12884/12360",21062,"CSAC",3,12360
"Fielding, Blake","So","1772490",2016,"1","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=12884&stats_player_seq=1772490",12884,"Centenary (NJ)","/team/12884/12360",21062,"CSAC",3,12360
"Frankosky, Joe","Sr","1433591",2016,"16","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=12884&stats_player_seq=1433591",12884,"Centenary (NJ)","/team/12884/12360",21062,"CSAC",3,12360
"Graziani, James","So","1672020",2016,"38","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=12884&stats_player_seq=1672020",12884,"Centenary (NJ)","/team/12884/12360",21062,"CSAC",3,12360
"Hinkle, Trey","Fr","1772481",2016,"12","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=12884&stats_player_seq=1772481",12884,"Centenary (NJ)","/team/12884/12360",21062,"CSAC",3,12360
"Iannone, Frankie","Fr","1772482",2016,"13","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=12884&stats_player_seq=1772482",12884,"Centenary (NJ)","/team/12884/12360",21062,"CSAC",3,12360
"Jasiecki, Ryan","Fr","1772483",2016,"20","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=12884&stats_player_seq=1772483",12884,"Centenary (NJ)","/team/12884/12360",21062,"CSAC",3,12360
"Kanner, Ryan","Sr","1548963",2016,"19","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=12884&stats_player_seq=1548963",12884,"Centenary (NJ)","/team/12884/12360",21062,"CSAC",3,12360
"Koffel, Nick","Sr","1433585",2016,"4","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=12884&stats_player_seq=1433585",12884,"Centenary (NJ)","/team/12884/12360",21062,"CSAC",3,12360
"Koffel, Chase","Fr","1772484",2016,"6","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=12884&stats_player_seq=1772484",12884,"Centenary (NJ)","/team/12884/12360",21062,"CSAC",3,12360
"Koury, John","Fr","1772491",2016,"30","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=12884&stats_player_seq=1772491",12884,"Centenary (NJ)","/team/12884/12360",21062,"CSAC",3,12360
"Kraivec, Jimmy","Sr","1433589",2016,"33","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=12884&stats_player_seq=1433589",12884,"Centenary (NJ)","/team/12884/12360",21062,"CSAC",3,12360
"Lisa, Tyler","Fr","1772485",2016,"3","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=12884&stats_player_seq=1772485",12884,"Centenary (NJ)","/team/12884/12360",21062,"CSAC",3,12360
"Maxwell, Tim","So","1669613",2016,"21","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=12884&stats_player_seq=1669613",12884,"Centenary (NJ)","/team/12884/12360",21062,"CSAC",3,12360
"Ohlweiler, Chris","Sr","1433594",2016,"23","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=12884&stats_player_seq=1433594",12884,"Centenary (NJ)","/team/12884/12360",21062,"CSAC",3,12360
"Richter, Nick","Fr",NA,2016,"18","P",NA,12884,"Centenary (NJ)","/team/12884/12360",21062,"CSAC",3,12360
"Santiago, Luis","So","1772487",2016,"24","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=12884&stats_player_seq=1772487",12884,"Centenary (NJ)","/team/12884/12360",21062,"CSAC",3,12360
"Sciarrillo, Alan","Jr","1548972",2016,"42","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=12884&stats_player_seq=1548972",12884,"Centenary (NJ)","/team/12884/12360",21062,"CSAC",3,12360
"Sensale, Kevin","So","1669616",2016,"15","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=12884&stats_player_seq=1669616",12884,"Centenary (NJ)","/team/12884/12360",21062,"CSAC",3,12360
"Smith, Sal","Jr","1548966",2016,"29","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=12884&stats_player_seq=1548966",12884,"Centenary (NJ)","/team/12884/12360",21062,"CSAC",3,12360
"St. John, Ryan","Jr","1548973",2016,"44","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=12884&stats_player_seq=1548973",12884,"Centenary (NJ)","/team/12884/12360",21062,"CSAC",3,12360
"Stanziale, John","Jr","1548969",2016,"41","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=12884&stats_player_seq=1548969",12884,"Centenary (NJ)","/team/12884/12360",21062,"CSAC",3,12360
"Tierney, John","So","1669158",2016,"7","SS","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=12884&stats_player_seq=1669158",12884,"Centenary (NJ)","/team/12884/12360",21062,"CSAC",3,12360
"Trotman, JP","Jr","1548974",2016,"34","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=12884&stats_player_seq=1548974",12884,"Centenary (NJ)","/team/12884/12360",21062,"CSAC",3,12360
