"name","class","player_id","season","number","position","player_url","team_id","team_name","team_url","conference_id","conference","division","season_id"
"Barrera, Bobby","So","1311962",2013,"5","SS","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=582&stats_player_seq=1311962",582,"Rockford","/team/582/11320",30097,"NACC",3,11320
"Blue, Cody","Fr",NA,2013,"86","1B",NA,582,"Rockford","/team/582/11320",30097,"NACC",3,11320
"Burger, Kyle","Jr","1205729",2013,"36","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=582&stats_player_seq=1205729",582,"Rockford","/team/582/11320",30097,"NACC",3,11320
"Burow, Eric","Fr","1444501",2013,"55","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=582&stats_player_seq=1444501",582,"Rockford","/team/582/11320",30097,"NACC",3,11320
"Campe, Joe","So","1444505",2013,"16","2B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=582&stats_player_seq=1444505",582,"Rockford","/team/582/11320",30097,"NACC",3,11320
"Chmielewski, Lance","So","1311973",2013,"26","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=582&stats_player_seq=1311973",582,"Rockford","/team/582/11320",30097,"NACC",3,11320
"Cole, Jesse","Fr",NA,2013,"57","P",NA,582,"Rockford","/team/582/11320",30097,"NACC",3,11320
"Cooper, Josh","Fr","1444488",2013,"80","2B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=582&stats_player_seq=1444488",582,"Rockford","/team/582/11320",30097,"NACC",3,11320
"Dascher, Seth","Fr","1444303",2013,"12","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=582&stats_player_seq=1444303",582,"Rockford","/team/582/11320",30097,"NACC",3,11320
"Fell, Bill","So","1311972",2013,"35","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=582&stats_player_seq=1311972",582,"Rockford","/team/582/11320",30097,"NACC",3,11320
"Freeman, James","Sr","1311958",2013,"15","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=582&stats_player_seq=1311958",582,"Rockford","/team/582/11320",30097,"NACC",3,11320
"Gameros, Adrian","Jr","1444491",2013,"37","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=582&stats_player_seq=1444491",582,"Rockford","/team/582/11320",30097,"NACC",3,11320
"Gillette, Sean","Sr","1085759",2013,"14","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=582&stats_player_seq=1085759",582,"Rockford","/team/582/11320",30097,"NACC",3,11320
"Gnippe, Eric","Fr","1444500",2013,"54","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=582&stats_player_seq=1444500",582,"Rockford","/team/582/11320",30097,"NACC",3,11320
"Gorsuch, Jacob","Jr","1205730",2013,"3","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=582&stats_player_seq=1205730",582,"Rockford","/team/582/11320",30097,"NACC",3,11320
"Grabowski, Bryan","Jr","1444300",2013,"7","3B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=582&stats_player_seq=1444300",582,"Rockford","/team/582/11320",30097,"NACC",3,11320
"Grimes, Matt","Jr","1205719",2013,"18","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=582&stats_player_seq=1205719",582,"Rockford","/team/582/11320",30097,"NACC",3,11320
"Gustafson, Cody","Fr",NA,2013,"89","2B",NA,582,"Rockford","/team/582/11320",30097,"NACC",3,11320
"Henning, Kramer","Fr","1444299",2013,"2","2B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=582&stats_player_seq=1444299",582,"Rockford","/team/582/11320",30097,"NACC",3,11320
"Holke, Chris","Jr","1444490",2013,"32","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=582&stats_player_seq=1444490",582,"Rockford","/team/582/11320",30097,"NACC",3,11320
"Hunt, Andrew","Fr","1444498",2013,"90","3B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=582&stats_player_seq=1444498",582,"Rockford","/team/582/11320",30097,"NACC",3,11320
"Kiviranta, Michael","So","1444308",2013,"27","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=582&stats_player_seq=1444308",582,"Rockford","/team/582/11320",30097,"NACC",3,11320
"Kramer, Brandon","Fr",NA,2013,"29","P",NA,582,"Rockford","/team/582/11320",30097,"NACC",3,11320
"LaMore, Kyle","Jr","1085756",2013,"10","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=582&stats_player_seq=1085756",582,"Rockford","/team/582/11320",30097,"NACC",3,11320
"LeMay, Jacob","So","1444495",2013,"48","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=582&stats_player_seq=1444495",582,"Rockford","/team/582/11320",30097,"NACC",3,11320
"Liberatore, Zach","Jr","1205737",2013,"46","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=582&stats_player_seq=1205737",582,"Rockford","/team/582/11320",30097,"NACC",3,11320
"Logemann, Cole","Fr","1444305",2013,"21","3B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=582&stats_player_seq=1444305",582,"Rockford","/team/582/11320",30097,"NACC",3,11320
