"name","class","player_id","season","number","position","player_url"
"Bornhop, John","N/A","1671740",2015,"33","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30199&stats_player_seq=1671740"
"Boyett, Nick","N/A","1671747",2015,"8","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30199&stats_player_seq=1671747"
"Cardona, Jose","N/A","1671748",2015,"23","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30199&stats_player_seq=1671748"
"Cooper, D.","N/A",NA,2015,"22","P",NA
"Esser, M.","N/A",NA,2015,"24","CF",NA
"Fleischli, Brian","N/A","1671737",2015,"27","PH/RF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30199&stats_player_seq=1671737"
"Goodman, R.","N/A",NA,2015,"1","2B",NA
"Horton, M.","N/A",NA,2015,"3","CF",NA
"Ingram, R.","N/A",NA,2015,"15","P",NA
"Jones, Kyle","N/A",NA,2015,"4","2B/SS",NA
"Kraemer, Garrett","N/A","1671750",2015,"34","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30199&stats_player_seq=1671750"
"Land, Ryan","N/A","1671731",2015,"10","LF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30199&stats_player_seq=1671731"
"Lawhorn, N.","N/A",NA,2015,"26","C",NA
"Leite, Tino","N/A","1671739",2015,"30","PH","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30199&stats_player_seq=1671739"
"Mark, T.","N/A",NA,2015,"19","P",NA
"Moran, Dillon","N/A",NA,2015,"31","P",NA
"Murray, J.","N/A",NA,2015,"28","P",NA
"Nielsen, Spencer","N/A","1671732",2015,"7","SS","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30199&stats_player_seq=1671732"
"Richards, Kellen","N/A","1671733",2015,"16","PH/2B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30199&stats_player_seq=1671733"
"Schwab, A.","N/A",NA,2015,"6","3B",NA
"Shine, D.","N/A",NA,2015,"21","PH/1B",NA
"Shiroky, R.","N/A",NA,2015,"5","RF",NA
"Terrazas, Isaiah","N/A","1671755",2015,"29","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30199&stats_player_seq=1671755"
"Thompson, Joey","N/A","1671744",2015,"12","PH/C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30199&stats_player_seq=1671744"
"Van Holten, Luke","N/A","1671743",2015,"18","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30199&stats_player_seq=1671743"
"Vande Guchte, Dane","N/A","1671738",2015,"9","DH","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30199&stats_player_seq=1671738"
