season,season_id,school_id,G,AB,H,TB,R,2B,3B,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,OPP DP,GDP,PA,BA,OBP,SLG,OPS,BAbip,RS%,HR%,K%,BB%,K-BB%,BB/K
2022,15860,261,1430,1656,516,802,428,93,20,51,380,216,87,23,17,433,0.0,75,22,13,1,26.0,15.0,1912,0.3115942028985507,0.428347280334728,0.5833333333333334,1.0116806136680614,0.3891213389121339,0.4908854166666667,0.026673640167364017,0.22646443514644352,0.11297071129707113,0.11349372384937238,0.49884526558891457
2022,15860,272,1500,1683,432,715,262,78,11,61,242,198,41,15,21,459,0.0,68,26,12,3,31.0,23.0,1917,0.25668449197860965,0.35002608242044864,0.5139631610219846,0.8639892434424332,0.3149405772495755,0.3295081967213115,0.03182055294731351,0.23943661971830985,0.10328638497652583,0.136150234741784,0.43137254901960786
2022,15860,275,1271,1448,398,585,236,86,7,29,204,149,42,12,15,345,0.0,29,9,0,2,37.0,30.0,1624,0.27486187845303867,0.3626847290640394,0.4882596685082873,0.8509443975723268,0.3397790055248619,0.36964285714285716,0.017857142857142856,0.2124384236453202,0.0917487684729064,0.1206896551724138,0.4318840579710145
2022,15860,277,1560,1745,469,661,308,88,4,32,277,210,82,20,39,441,0.0,56,28,20,11,42.0,26.0,2014,0.26876790830945557,0.37785501489572987,0.4498567335243553,0.8277117484200851,0.3382352941176471,0.3786008230452675,0.015888778550148957,0.21896722939424032,0.10427010923535253,0.11469712015888779,0.47619047619047616
2022,15860,283,1802,1421,371,557,216,76,10,30,200,125,30,17,16,256,0.0,38,12,8,4,26.0,22.0,1579,0.26108374384236455,0.3331222292590247,0.4736101337086559,0.8067323629676806,0.2960069444444444,0.375,0.018999366687777075,0.16212792906903103,0.07916402786573781,0.08296390120329322,0.48828125
2022,15860,285,1728,1769,437,588,226,74,13,17,196,208,38,15,22,391,0.0,60,17,7,3,36.0,21.0,2014,0.24703222159412097,0.3391261171797418,0.3911814584511023,0.7303075756308441,0.30523255813953487,0.3138138138138138,0.008440913604766634,0.19414101290963257,0.10327706057596822,0.09086395233366434,0.5319693094629157
2022,15860,287,1944,1714,434,630,258,72,14,32,226,200,41,18,29,422,0.0,47,18,5,4,49.0,40.0,1961,0.2532088681446908,0.34421213666496686,0.4364060676779463,0.7806182043429132,0.3145539906103286,0.3514774494556765,0.01631820499745028,0.21519632840387556,0.10198878123406425,0.11320754716981131,0.47393364928909953
2022,15860,288,1952,1828,521,797,341,99,9,53,307,200,53,20,13,396,0.0,74,38,7,6,49.0,40.0,2061,0.2850109409190372,0.37554585152838427,0.524070021881838,0.8996158734102223,0.33452466047176554,0.39944521497919555,0.025715672003881612,0.19213973799126638,0.09704027171276079,0.09509946627850559,0.5050505050505051
2022,15860,299,1581,1794,468,701,261,75,4,50,235,173,51,12,22,452,0.0,37,13,4,9,34.0,25.0,2001,0.2608695652173913,0.3458270864567716,0.46265328874024525,0.8084803751970169,0.3205521472392638,0.32866043613707163,0.02498750624687656,0.22588705647176413,0.0864567716141929,0.13943028485757122,0.3827433628318584
2022,15860,301,1855,1880,545,824,375,115,10,48,330,249,76,18,21,388,0.0,46,14,5,16,36.0,33.0,2168,0.2898936170212766,0.40129151291512916,0.5303191489361702,0.9316106618512994,0.3399452804377565,0.3978102189781022,0.02214022140221402,0.17896678966789667,0.11485239852398524,0.06411439114391143,0.6417525773195877
2022,15860,302,1363,1547,417,647,288,91,8,41,260,223,55,20,42,432,0.0,58,22,10,7,27.0,14.0,1832,0.26955397543632836,0.37936681222707425,0.5087265675500969,0.8880933797771712,0.3436928702010969,0.37767584097859325,0.02237991266375546,0.23580786026200873,0.12172489082969433,0.1140829694323144,0.5162037037037037
2022,15860,305,1584,1515,454,677,286,87,11,38,258,149,73,16,21,324,0.0,28,10,10,1,34.0,10.0,1701,0.2996699669966997,0.3974132863021752,0.5366336633663367,0.9340469496685119,0.3558597091531223,0.3887147335423197,0.022339800117577895,0.19047619047619047,0.08759553203997648,0.10288065843621398,0.45987654320987653
2022,15860,306,1652,1531,433,730,325,84,9,65,319,223,42,13,6,409,0.0,47,9,5,6,47.0,37.0,1773,0.2828216851730895,0.3936830231246475,0.5800130633572829,0.9736960864819304,0.34392523364485983,0.4107424960505529,0.03666102650874224,0.23068245910885504,0.125775521714608,0.10490693739424703,0.5452322738386308
2022,15860,308,1728,1800,455,701,255,79,10,49,233,174,49,14,17,490,0.0,47,17,14,7,38.0,30.0,2005,0.25277777777777777,0.3381546134663342,0.4661111111111111,0.8042657245774453,0.3184313725490196,0.3275039745627981,0.024438902743142144,0.24438902743142144,0.08678304239401496,0.15760598503740647,0.3551020408163265
2022,15860,310,1269,1279,291,414,124,54,15,13,119,101,30,15,9,388,0.0,19,7,3,2,23.0,13.0,1404,0.22752150117279124,0.3005698005698006,0.38780297107114936,0.68837277164095,0.3113101903695409,0.2713936430317848,0.009259259259259259,0.27635327635327633,0.07193732193732194,0.2044159544159544,0.2603092783505155
2022,15860,312,1980,1897,526,797,358,103,9,50,322,263,86,22,22,514,0.0,42,14,6,8,34.0,26.0,2204,0.27727991565629945,0.397005444646098,0.5055350553505535,0.9025404999966515,0.35129151291512917,0.37333333333333335,0.022686025408348458,0.23321234119782214,0.11932849364791288,0.11388384754990925,0.5116731517509727
2022,15860,314,1643,1709,483,667,384,85,12,25,312,247,71,16,68,380,0.0,80,31,8,3,31.0,14.0,2040,0.2826214160327677,0.3926470588235294,0.46167349327091867,0.8543205520944481,0.346969696969697,0.46262886597938147,0.012254901960784314,0.18627450980392157,0.12107843137254902,0.06519607843137255,0.65
2022,15860,315,1760,1865,498,805,323,104,10,61,300,218,66,16,22,501,0.0,33,17,1,2,51.0,42.0,2121,0.2670241286863271,0.3686940122583687,0.5254691689008043,0.894163181159173,0.33131159969673996,0.3633841886269071,0.02876001885902876,0.2362093352192362,0.10278170674210278,0.1334276284771334,0.4351297405189621
2022,15860,316,1760,1813,461,606,286,66,5,23,237,231,68,22,25,416,0.0,85,25,7,6,38.0,28.0,2091,0.25427468284611143,0.3634624581539933,0.3861003861003861,0.7495628442543794,0.3137535816618911,0.3568521031207598,0.010999521759923482,0.1989478718316595,0.11047345767575323,0.08847441415590626,0.5552884615384616
2022,15860,317,1802,1767,486,784,337,104,7,60,315,252,70,21,28,422,0.0,81,19,8,13,31.0,25.0,2068,0.27504244482173174,0.390715667311412,0.5404640633842671,0.931179730695679,0.32618683001531396,0.37032085561497324,0.029013539651837523,0.20406189555125726,0.1218568665377176,0.08220502901353965,0.5971563981042654
2022,15860,327,1566,1154,299,514,208,69,4,46,183,149,25,14,16,284,0.0,24,6,5,4,28.0,22.0,1333,0.25909878682842286,0.3548387096774194,0.548526863084922,0.9033655727623414,0.301909307875895,0.3793911007025761,0.0345086271567892,0.21305326331582897,0.11177794448612154,0.10127531882970743,0.5246478873239436
2022,15860,328,2145,1918,518,815,316,102,15,55,290,213,50,15,14,441,0.0,52,18,6,6,30.0,23.0,2160,0.27007299270072993,0.36157407407407405,0.5145985401459854,0.8761726142200594,0.3221990257480863,0.359504132231405,0.02546296296296296,0.20416666666666666,0.09861111111111111,0.10555555555555556,0.48299319727891155
2022,15860,331,1749,1789,530,886,374,97,8,81,345,208,70,23,26,478,0.0,71,28,13,3,31.0,12.0,2046,0.29625489100055896,0.3949169110459433,0.5992174399105645,0.9941343509565078,0.3583399840383081,0.4030261348005502,0.039589442815249266,0.23362658846529813,0.10166177908113393,0.13196480938416422,0.4351464435146444
2022,15860,334,1711,1778,495,761,336,110,9,46,296,219,59,22,17,419,0.0,78,11,10,3,26.0,22.0,2036,0.27840269966254216,0.3796660117878193,0.5208098987626547,0.900475910550474,0.33632958801498125,0.3988995873452545,0.022593320235756387,0.20579567779960709,0.1075638506876228,0.09823182711198429,0.522673031026253
2022,15860,342,1600,1527,379,539,223,75,8,23,188,168,50,20,12,375,0.0,60,15,12,5,23.0,18.0,1727,0.24819908316961362,0.34568616097278515,0.4223968565815324,0.7680830175543176,0.30983463881636203,0.34843205574912894,0.013317892298784018,0.21713954834973942,0.09727851766068327,0.11986103068905615,0.448
2022,15860,346,2030,1632,462,706,303,97,18,37,278,198,67,18,11,296,0.0,22,8,7,4,50.0,48.0,1859,0.28308823529411764,0.3910704679935449,0.5257352941176471,0.916805762111192,0.32270311313591493,0.3855072463768116,0.019903173749327596,0.15922538999462077,0.10650887573964497,0.052716514254975796,0.668918918918919
2022,15860,352,1500,1508,441,681,294,89,8,45,285,175,59,20,12,324,0.0,40,10,4,0,32.0,11.0,1715,0.29244031830238726,0.3935860058309038,0.5457559681697612,0.939341974000665,0.34167385677308026,0.3952380952380952,0.026239067055393587,0.18892128279883383,0.10204081632653061,0.08688046647230321,0.5401234567901234
2022,15860,355,1740,1563,433,699,306,93,4,55,288,208,52,18,15,361,0.0,15,6,2,4,25.0,20.0,1804,0.2770313499680102,0.38414634146341464,0.544465770953295,0.9286121124167096,0.3244635193133047,0.3934169278996865,0.03048780487804878,0.20011086474501108,0.11529933481152993,0.08481152993348115,0.5761772853185596
2022,15860,361,1798,1306,338,498,214,56,7,30,213,216,41,19,21,354,0.0,47,21,1,6,19.0,16.0,1562,0.25880551301684535,0.38092189500640206,0.45252679938744256,0.8334486943938446,0.3273113708820404,0.3256637168141593,0.019206145966709345,0.2266325224071703,0.1382842509603073,0.088348271446863,0.6101694915254238
2022,15860,363,1696,1495,391,576,287,72,10,31,247,199,57,21,26,415,0.0,74,15,6,11,24.0,19.0,1741,0.26153846153846155,0.37162550258472143,0.4608695652173913,0.8324950678021128,0.3364485981308411,0.4155844155844156,0.017805858701895463,0.23836875358989087,0.11430212521539346,0.12406662837449742,0.4795180722891566
2022,15860,365,2232,1988,575,1015,470,114,7,104,445,287,118,23,21,464,0.0,22,7,3,8,35.0,28.0,2319,0.2892354124748491,0.42259594652867616,0.6237424547283702,1.0463384012570462,0.3264033264033264,0.4178082191780822,0.04484691677447176,0.20008624407072015,0.12376024148339802,0.07632600258732213,0.6185344827586207
2022,15860,366,1856,2013,566,925,435,131,9,70,393,266,96,31,12,488,0.0,66,19,4,8,37.0,29.0,2322,0.28117237953303525,0.3996554694229113,0.5638350720317934,0.9634905414547047,0.33378196500672946,0.4254079254079254,0.030146425495262703,0.21016365202411713,0.11455641688199827,0.09560723514211886,0.5450819672131147
2022,15860,367,2394,2250,703,1166,546,139,21,94,502,337,96,29,22,509,0.0,102,21,4,6,43.0,29.0,2638,0.31244444444444447,0.4306292645943897,0.6311111111111111,1.0617403757055008,0.36336515513126494,0.43378119001919385,0.0356330553449583,0.1929492039423806,0.12774829416224412,0.06520090978013648,0.6620825147347741
2022,15860,368,1856,2018,564,853,404,105,17,50,363,277,97,32,22,469,0.0,134,31,11,3,36.0,20.0,2349,0.2794846382556987,0.399318859088974,0.5079286422200199,0.9072475013089939,0.3357282821685173,0.39864864864864863,0.021285653469561516,0.199659429544487,0.1179225202213708,0.08173690932311621,0.5906183368869936
2022,15860,370,1674,1801,492,721,290,100,9,37,252,170,75,23,20,497,0.0,40,18,5,5,32.0,23.0,2014,0.27318156579677955,0.3659384309831182,0.4813992226540811,0.8473376536371993,0.35271317829457366,0.36142857142857143,0.018371400198609732,0.24677259185700098,0.08440913604766634,0.16236345580933464,0.3420523138832998
2022,15860,380,1421,1495,426,692,299,85,11,53,284,195,68,23,33,325,0.0,51,11,2,2,22.0,12.0,1746,0.28494983277591973,0.39461626575028635,0.5625418060200669,0.9571580717703532,0.32719298245614037,0.3867924528301887,0.030355097365406643,0.1861397479954181,0.11168384879725086,0.07445589919816724,0.6
2022,15860,381,1450,1509,410,557,291,79,7,18,250,236,59,16,18,301,0.0,54,22,11,0,43.0,27.0,1779,0.2717031146454606,0.3962900505902192,0.43803843605036447,0.8343284866405837,0.3250414593698176,0.39737991266375544,0.01011804384485666,0.16919617762788083,0.13265879707700956,0.03653738055087127,0.7840531561461794
2022,15860,386,1472,1520,449,669,357,108,17,26,328,217,54,25,17,316,0.0,54,12,11,2,33.0,24.0,1779,0.29539473684210527,0.40472175379426645,0.5394736842105263,0.9441954380047928,0.3516209476309227,0.4769452449567723,0.01461495222034851,0.17762788083192804,0.12197863968521641,0.05564924114671163,0.6867088607594937
2022,15860,388,1728,1881,505,797,305,92,7,62,279,232,43,24,8,461,0.0,62,20,15,1,32.0,23.0,2145,0.2684742158426369,0.36363636363636365,0.5093035619351409,0.8729399255715046,0.32054992764109985,0.3384401114206128,0.028904428904428906,0.21491841491841493,0.10815850815850817,0.10675990675990676,0.5032537960954447
2022,15860,391,1815,1671,449,651,317,82,15,30,286,260,74,33,11,376,0.0,67,21,14,2,40.0,31.0,1975,0.2687013764213046,0.3964556962025316,0.4655894673847995,0.8620451635873312,0.32280431432973805,0.38114209827357237,0.015189873417721518,0.19037974683544304,0.13164556962025317,0.058734177215189864,0.6914893617021277
2022,15860,392,1798,1957,599,1103,510,126,6,122,464,300,99,26,22,460,0.0,74,17,5,2,38.0,23.0,2305,0.30608073582013284,0.4329718004338395,0.6934082779764946,1.1263800784103342,0.3404710920770878,0.4429223744292237,0.052928416485900215,0.19956616052060738,0.1301518438177874,0.06941431670281997,0.6521739130434783
2022,15860,393,1728,1463,359,475,253,58,8,14,201,232,37,16,32,371,0.0,63,18,3,2,35.0,24.0,1743,0.24538619275461382,0.3602983362019507,0.3793574846206425,0.7396558208225932,0.3153564899451554,0.38925081433224756,0.008032128514056224,0.21285140562248997,0.13310384394721744,0.07974756167527253,0.6253369272237197
2022,15860,400,1440,1671,453,683,314,97,8,39,281,218,61,16,16,379,0.0,41,14,6,3,38.0,19.0,1921,0.2710951526032316,0.3810515356585112,0.49491322561340517,0.8759647612719164,0.3262411347517731,0.3968253968253968,0.02030192608016658,0.19729307652264447,0.11348256116605934,0.08381051535658512,0.575197889182058
2022,15860,402,1881,1984,608,940,434,113,24,57,374,225,88,23,24,439,0.0,136,25,3,2,30.0,27.0,2256,0.3064516129032258,0.40824468085106386,0.5715725806451613,0.9798172614962251,0.36465916611515553,0.4363425925925926,0.02526595744680851,0.1945921985815603,0.09973404255319149,0.0948581560283688,0.5125284738041003
2022,15860,404,1595,1461,395,612,271,86,4,41,234,169,50,18,10,283,0.0,35,15,3,2,31.0,11.0,1658,0.270362765229295,0.3703256936067551,0.5085557837097878,0.878881477316543,0.3064935064935065,0.4013961605584642,0.024728588661037394,0.1706875753920386,0.10193003618817853,0.06875753920386007,0.5971731448763251
2022,15860,406,2204,1936,555,986,465,109,8,102,422,315,54,25,34,495,0.0,53,13,8,12,29.0,21.0,2310,0.28667355371900827,0.4,0.6224173553719008,1.0224173553719007,0.3321114369501466,0.4416058394160584,0.04415584415584416,0.21428571428571427,0.13636363636363635,0.07792207792207792,0.6363636363636364
2022,15860,410,1536,1628,416,637,246,83,12,38,228,200,59,15,12,377,0.0,20,11,10,3,34.0,20.0,1855,0.25552825552825553,0.3638814016172507,0.47297297297297297,0.8368543745902237,0.30781758957654726,0.32653061224489793,0.020485175202156335,0.2032345013477089,0.1078167115902965,0.0954177897574124,0.5305039787798409
2022,15860,414,2072,1760,476,768,342,119,16,47,297,205,79,17,24,518,0.0,79,19,6,2,26.0,13.0,2006,0.27045454545454545,0.37886340977068794,0.5397727272727273,0.9186361370434153,0.35396039603960394,0.41374474053295934,0.023429710867397806,0.25822532402791626,0.10219341974077767,0.1560319042871386,0.39575289575289574
2022,15860,415,1860,1634,461,752,357,78,9,65,301,253,46,20,5,427,0.0,43,13,7,7,32.0,26.0,1912,0.2821297429620563,0.39748953974895396,0.5532435740514076,0.9507331138003615,0.3407917383820998,0.4201438848920863,0.03399581589958159,0.223326359832636,0.13232217573221758,0.09100418410041841,0.5925058548009368
2022,15860,416,1566,1827,495,744,291,92,20,39,265,204,37,21,15,411,0.0,69,22,6,1,35.0,25.0,2067,0.270935960591133,0.35607160135462024,0.48987411056376573,0.845945711918386,0.3261802575107296,0.3615494978479197,0.018867924528301886,0.1988388969521045,0.09869375907111756,0.10014513788098693,0.49635036496350365
2022,15860,418,2108,1901,522,892,419,121,6,79,404,280,79,22,22,501,0.0,58,14,6,5,29.0,18.0,2225,0.27459231983166754,0.3959550561797753,0.5775907417148869,0.9735457978946622,0.3298585256887565,0.4239401496259352,0.03550561797752809,0.2251685393258427,0.1258426966292135,0.0993258426966292,0.5588822355289421
2022,15860,419,2145,1893,520,773,294,93,8,48,264,140,77,20,15,426,0.0,80,31,9,2,39.0,29.0,2068,0.27469624933967246,0.35638297872340424,0.48705758055995774,0.843440559283362,0.3280055594162613,0.3570391872278665,0.02321083172147002,0.2059961315280464,0.06769825918762089,0.1382978723404255,0.3286384976525822
2022,15860,428,1664,1547,375,590,233,75,10,40,195,187,52,16,20,390,0.0,63,23,8,8,33.0,29.0,1770,0.24240465416936005,0.34689265536723163,0.46218487394957986,0.8090775293168115,0.29567519858781993,0.3362369337979094,0.022598870056497175,0.22033898305084745,0.10564971751412429,0.11468926553672316,0.4794871794871795
2022,15860,430,1848,1946,539,931,389,97,5,95,360,253,61,23,6,461,0.0,44,10,9,5,29.0,24.0,2228,0.27697841726618705,0.38285457809694795,0.579650565262076,0.9625051433590239,0.31422505307855625,0.38786279683377306,0.042639138240574505,0.2069120287253142,0.11355475763016158,0.09335727109515261,0.5488069414316703
2022,15860,432,851,1098,272,383,168,35,8,20,146,108,42,7,22,283,0.0,54,11,11,3,19.0,12.0,1235,0.24772313296903462,0.3417004048582996,0.40619307832422585,0.7478934831825255,0.314214463840399,0.3681592039800995,0.016194331983805668,0.2291497975708502,0.0874493927125506,0.1417004048582996,0.38162544169611307
2022,15860,433,2210,2191,610,1072,483,120,9,108,448,295,57,31,5,606,0.0,34,19,1,10,49.0,39.0,2522,0.2784116841624829,0.38144329896907214,0.597444089456869,0.9788873884259411,0.3328912466843501,0.43911007025761123,0.04282315622521808,0.24028548770816813,0.11697065820777161,0.12331482950039652,0.4867986798679868
2022,15860,434,1938,1753,497,777,356,84,5,62,328,210,91,23,9,440,0.0,55,8,3,4,27.0,22.0,1995,0.2835139760410724,0.4,0.5293782087849401,0.9293782087849402,0.3414442700156986,0.39945652173913043,0.03107769423558897,0.22055137844611528,0.10526315789473684,0.11528822055137844,0.4772727272727273
2022,15860,439,1836,1712,428,693,296,87,5,56,272,264,48,18,17,464,0.0,34,12,3,5,32.0,28.0,2011,0.25,0.3679761312779712,0.4912383177570093,0.8592144490349805,0.3074380165289256,0.3508771929824561,0.0278468423669816,0.23073097961213326,0.13127797115862755,0.09945300845350571,0.5689655172413793
2022,15860,444,1728,1823,542,906,375,104,10,80,343,223,53,18,37,448,0.0,42,20,2,4,37.0,28.0,2101,0.2973121228743829,0.38933841028081867,0.603400987383434,0.9927393976642527,0.3518659558263519,0.3997289972899729,0.03807710613993336,0.21323179438362685,0.10613993336506425,0.1070918610185626,0.49776785714285715
2022,15860,450,1584,1612,421,606,300,72,4,35,261,238,59,23,24,409,0.0,95,27,11,4,24.0,19.0,1897,0.26116625310173697,0.37849235635213496,0.4447890818858561,0.823281438237991,0.3240973971452561,0.38799414348462663,0.01845018450184502,0.21560358460727463,0.12546125461254612,0.09014232999472852,0.5819070904645477
2022,15860,454,1650,1869,510,812,382,94,17,58,333,267,44,23,11,499,0.0,113,14,15,4,27.0,13.0,2170,0.27287319422150885,0.3783410138248848,0.5248796147672552,0.90322062859214,0.33857677902621724,0.42463958060288337,0.026728110599078342,0.22995391705069124,0.12304147465437788,0.10691244239631335,0.5350701402805611
2022,15860,456,1650,1483,387,556,251,76,12,23,225,207,50,19,15,405,0.0,21,9,4,6,29.0,17.0,1724,0.2609575185434929,0.37354988399071926,0.449763991908294,0.8233138758990133,0.33891992551210426,0.3671497584541063,0.01334106728538283,0.23491879350348027,0.12006960556844548,0.11484918793503479,0.5111111111111111
2022,15860,457,2240,2288,655,1098,435,112,14,101,403,286,85,19,14,532,0.0,62,12,4,5,37.0,31.0,2607,0.2862762237762238,0.39355581127733025,0.5791083916083916,0.9726642028857218,0.3309438470728793,0.36108108108108106,0.03874184886843115,0.20406597621787495,0.10970464135021098,0.09436133486766397,0.5375939849624061
2022,15860,458,1798,1644,492,839,395,84,7,83,359,302,50,16,7,387,0.0,62,17,4,3,25.0,21.0,1969,0.29927007299270075,0.4286439817166074,0.6161800486618005,1.044824030378408,0.34369747899159664,0.4099868593955322,0.042153377348908075,0.19654647028948705,0.15337734890807517,0.04316912138141188,0.7803617571059431
2022,15860,459,1984,2279,700,1023,458,132,16,53,429,287,62,23,23,475,0.0,65,14,10,9,48.0,32.0,2612,0.307152259763054,0.40160796324655434,0.5370776656428258,0.9386856288893801,0.3647125140924464,0.4066265060240964,0.020290964777947933,0.18185298621745788,0.10987748851454823,0.07197549770290965,0.6042105263157894
2022,15860,460,1925,1632,435,729,300,85,10,63,274,166,68,25,38,375,0.0,44,13,5,7,37.0,27.0,1861,0.2665441176470588,0.35948414830736164,0.5435049019607843,0.9029890502681459,0.3051681706316653,0.3910891089108911,0.0338527673293928,0.2015045674368619,0.0891993551853842,0.1123052122514777,0.44266666666666665
2022,15860,463,1908,1746,440,698,310,79,13,51,273,224,87,15,29,464,0.0,56,23,7,3,36.0,29.0,2014,0.2520045819014891,0.3728897715988083,0.4816723940435281,0.8545621656423363,0.31219903691813805,0.37,0.0253227408142999,0.23038728897715988,0.1112214498510427,0.11916583912611718,0.4827586206896552
2022,15860,464,2052,1775,453,654,266,90,3,35,230,236,56,13,22,444,0.0,59,18,5,8,38.0,27.0,2046,0.2552112676056338,0.36412512218963833,0.4405633802816901,0.8046885024713284,0.31932773109243695,0.32535211267605635,0.01710654936461388,0.21700879765395895,0.11534701857282502,0.10166177908113393,0.5315315315315315
2022,15860,465,1856,2108,692,1103,513,141,21,76,469,277,68,26,4,462,0.0,34,5,4,10,44.0,17.0,2415,0.32827324478178366,0.42939958592132504,0.6361480075901328,1.0655475935114578,0.38596491228070173,0.4547346514047867,0.03146997929606625,0.19130434782608696,0.11469979296066253,0.07660455486542443,0.5995670995670995
2022,15860,466,1870,1747,538,837,398,112,17,51,364,223,87,30,20,328,0.0,43,14,9,11,42.0,30.0,2020,0.30795649685174586,0.4198019801980198,0.5821408128219805,1.0019427930200002,0.34835479256080115,0.4353826850690088,0.02524752475247525,0.16237623762376238,0.1103960396039604,0.051980198019801985,0.6798780487804879
2022,15860,471,1590,1704,476,772,320,98,15,56,287,232,63,23,26,446,0.0,81,19,6,1,21.0,16.0,1985,0.2793427230046948,0.38841309823677583,0.5522300469483568,0.9406431451851326,0.34285714285714286,0.36923076923076925,0.028211586901763223,0.22468513853904282,0.11687657430730479,0.10780856423173803,0.5201793721973094
2022,15860,472,1995,1755,514,852,342,119,21,59,310,177,48,18,20,471,0.0,45,25,4,4,42.0,8.0,1970,0.2928774928774929,0.3751269035532995,0.5988603988603989,0.9739873024136984,0.3660498793242156,0.4161764705882353,0.029949238578680204,0.23908629441624366,0.08984771573604061,0.14923857868020304,0.37579617834394907
2022,15860,473,1998,1761,507,827,322,118,20,54,288,201,38,17,12,425,0.0,24,8,5,5,34.0,22.0,1991,0.2879045996592845,0.3746860873932697,0.578648495173197,0.9533345825664667,0.34872979214780603,0.3872832369942196,0.027122049221496736,0.21346057257659468,0.10095429432446007,0.1125062782521346,0.47294117647058825
2022,15860,474,2014,1852,534,795,399,97,10,48,353,220,73,25,13,395,0.0,38,10,5,7,40.0,35.0,2110,0.28833693304535635,0.3919431279620853,0.5129589632829373,0.9049020912450226,0.3389121338912134,0.45057766367137353,0.022748815165876776,0.1872037914691943,0.10426540284360189,0.08293838862559241,0.5569620253164557
2022,15860,482,1836,1864,497,740,293,97,10,42,261,212,62,22,8,490,0.0,51,22,12,4,31.0,19.0,2106,0.2666309012875536,0.3660968660968661,0.476931330472103,0.8430281965689691,0.3360413589364845,0.3443072702331962,0.019943019943019943,0.23266856600189934,0.100664767331434,0.13200379867046536,0.4326530612244898
2022,15860,483,1887,1584,423,622,308,59,10,40,262,247,71,25,16,356,0.0,59,27,12,2,37.0,25.0,1872,0.26704545454545453,0.3958333333333333,0.461489898989899,0.8573232323232323,0.31574608408903543,0.38231098430813126,0.021367521367521368,0.19017094017094016,0.13194444444444445,0.058226495726495714,0.6938202247191011
2022,15860,485,1363,1446,369,530,236,68,15,21,214,149,48,24,10,408,0.0,81,28,7,1,23.0,15.0,1629,0.2551867219917012,0.3474524248004911,0.4384508990318119,0.785903323832303,0.33429394812680113,0.3944954128440367,0.01289134438305709,0.2504604051565378,0.09146715776550031,0.15899324739103748,0.36519607843137253
2022,15860,487,1431,1714,451,616,270,83,8,22,234,226,53,14,24,418,0.0,85,35,11,3,36.0,27.0,1978,0.2631271878646441,0.3690596562184024,0.42532088681446906,0.7943805430328714,0.3330745341614907,0.3502824858757062,0.011122345803842264,0.21132457027300303,0.11425682507583418,0.09706774519716885,0.5406698564593302
2022,15860,488,1643,1511,395,584,220,73,10,32,207,146,35,17,29,379,0.0,27,14,5,2,31.0,8.0,1703,0.2614162806088683,0.3382266588373459,0.4626075446724024,0.8008342035097482,0.3249776186213071,0.34558823529411764,0.018790369935408103,0.22254844392248974,0.08573106283029946,0.13681738109219027,0.38522427440633245
2022,15860,490,1938,1380,400,692,309,75,5,69,274,188,40,17,24,322,0.0,30,5,0,17,29.0,23.0,1609,0.2898550724637681,0.39030453697949036,0.6094202898550725,0.9997248268345629,0.3290258449304175,0.4293381037567084,0.04288377874456184,0.20012430080795526,0.11684275947793661,0.08328154133001865,0.5838509316770186
2022,15860,493,1519,1648,452,693,291,80,7,49,267,226,48,13,33,424,0.0,82,25,10,1,20.0,13.0,1920,0.27427184466019416,0.378125,0.5030339805825242,0.8811589805825242,0.3392255892255892,0.35745937961595275,0.025520833333333333,0.22083333333333333,0.11770833333333333,0.103125,0.5330188679245284
2022,15860,498,2035,1856,492,747,285,85,13,48,260,250,49,18,36,509,0.0,78,28,6,5,30.0,21.0,2160,0.2650862068965517,0.3662037037037037,0.48114224137931033,0.8473459450830141,0.33712984054669703,0.3189771197846568,0.022222222222222223,0.23564814814814813,0.11574074074074074,0.1199074074074074,0.4911591355599214
2022,15860,500,2160,1861,447,627,286,81,12,25,255,192,86,15,37,382,0.0,101,31,9,5,54.0,44.0,2105,0.24019344438473939,0.34441805225653205,0.400322407307899,0.744740459564431,0.28727025187202176,0.37285714285714283,0.011876484560570071,0.18147268408551068,0.09121140142517815,0.09026128266033252,0.5026178010471204
2022,15860,502,1316,1443,372,529,211,59,10,26,181,167,45,10,18,409,0.0,30,13,5,1,24.0,12.0,1638,0.2577962577962578,0.35653235653235654,0.43243243243243246,0.788964788964789,0.33988212180746563,0.33154121863799285,0.015873015873015872,0.2496947496947497,0.10195360195360195,0.14774114774114774,0.4083129584352078
2022,15860,503,1728,1670,451,619,277,83,8,23,248,230,48,23,33,365,0.0,67,23,9,2,45.0,30.0,1956,0.27005988023952093,0.3726993865030675,0.43892215568862275,0.8116215421916902,0.32796934865900385,0.3597733711048159,0.011758691206543968,0.18660531697341512,0.11758691206543967,0.06901840490797545,0.6301369863013698
2022,15860,505,1836,1664,464,741,302,100,9,53,294,195,41,17,23,428,0.0,39,15,11,5,24.0,16.0,1899,0.27884615384615385,0.36861506055818855,0.5426682692307693,0.9112833297889578,0.3425,0.3848531684698609,0.027909426013691417,0.22538177988414956,0.10268562401263823,0.12269615587151134,0.45560747663551404
2022,15860,508,1749,1596,404,631,300,71,6,48,270,234,77,19,19,430,0.0,35,14,6,0,27.0,23.0,1868,0.2531328320802005,0.382762312633833,0.47368421052631576,0.8564465231601488,0.3131046613896218,0.3778110944527736,0.02569593147751606,0.23019271948608136,0.1252676659528908,0.10492505353319057,0.5441860465116279
