season,season_id,school_id,division,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,K,IBB,TB,GDP,HBP,SH,SF,DP,Picked,OPP DP,RC,PA,BA,SecA,OBP,SLG,OPS,OPS+,ISO,BAbip,XR,XRR,XRB,PSN,RS%,HR%,K%,BB%,K-BB%,BB/K
2021,15580,29,1.0,2142,1933,468,629,123,23,51,407,28,9,268,417,6,951,0.0,76,16,31,0.0,2,59.0,430.9463511187608,2248,0.325,0.315,0.433,0.594,1.027,138.0,0.099,0.386,746.714,713.698,732.336,36.2,0.452,0.023,0.185,0.119,0.066,0.643
2021,15580,30,1.0,1960,1689,303,451,85,7,60,269,22,6,193,474,7,730,0.0,73,20,19,0.0,4,25.0,284.32319959879635,1921,0.267,0.289,0.373,0.522,0.895,108.0,0.063,0.333,552.188,526.086,540.432,32.2,0.37,0.031,0.247,0.1,0.147,0.407
2021,15580,31,1.0,2268,1876,434,498,88,8,95,370,42,9,341,503,8,887,0.0,65,9,30,0.0,6,32.0,381.95679448513573,2256,0.265,0.407,0.401,0.575,0.976,128.0,0.06,0.308,673.976,641.276,659.312,58.2,0.419,0.042,0.223,0.151,0.072,0.678
2021,15580,32,1.0,1428,1509,202,387,74,9,27,183,36,20,135,407,5,560,0.0,36,14,6,0.0,5,23.0,190.8995294117647,1664,0.256,0.215,0.335,0.444,0.779,79.0,0.067,0.333,399.234,381.824,402.828,30.9,0.33,0.016,0.245,0.081,0.164,0.332
2021,15580,37,1.0,1768,1785,353,500,99,7,86,335,27,17,227,422,11,871,0.0,34,15,18,0.0,3,39.0,334.97604617604617,2045,0.28,0.341,0.372,0.596,0.968,131.0,0.067,0.32,654.244,624.54,647.04,41.1,0.396,0.042,0.206,0.111,0.095,0.538
2021,15580,43,1.0,1736,1514,243,393,56,12,31,209,57,20,198,375,8,566,0.0,35,25,19,0.0,6,26.0,211.3341820212172,1756,0.26,0.269,0.356,0.439,0.795,80.0,0.061,0.321,411.0,386.272,407.324,40.2,0.356,0.018,0.214,0.113,0.101,0.528
2021,15580,47,1.0,1904,1760,343,497,88,19,34,316,59,17,220,419,6,725,0.0,70,30,27,0.0,3,31.0,291.96351210251544,2037,0.282,0.278,0.386,0.492,0.878,100.0,0.082,0.347,553.768,524.336,545.692,43.1,0.41,0.017,0.206,0.108,0.098,0.525
2021,15580,48,1.0,1100,938,146,238,39,10,11,131,30,7,106,216,0,330,0.0,44,14,12,0.0,3,16.0,126.22811490125673,1070,0.254,0.236,0.363,0.416,0.779,73.0,0.074,0.314,243.912,231.3,240.92,16.1,0.358,0.01,0.202,0.099,0.103,0.491
2021,15580,51,1.0,2091,1736,362,524,91,14,47,334,32,12,220,374,3,784,0.0,55,25,23,0.0,6,40.0,326.71502671199613,2004,0.302,0.288,0.399,0.539,0.938,117.0,0.077,0.357,596.148,569.774,588.268,38.1,0.419,0.023,0.187,0.11,0.077,0.588
2021,15580,52,1.0,1911,1622,234,388,69,4,48,213,31,18,194,430,3,609,0.0,51,12,13,0.0,3,37.0,218.42490486257927,1841,0.239,0.264,0.344,0.45,0.794,82.0,0.05,0.294,433.74,413.648,434.236,37.7,0.318,0.026,0.234,0.105,0.129,0.451
2021,15580,62,1.0,1116,1099,147,287,55,11,13,131,34,8,124,230,1,403,0.0,25,24,11,0.0,2,22.0,147.30266562743572,1258,0.261,0.242,0.347,0.439,0.786,79.0,0.08,0.316,293.04,278.484,289.508,18.8,0.317,0.01,0.183,0.099,0.084,0.539
2021,15580,67,1.0,1862,1693,287,457,99,11,38,262,53,20,215,397,6,692,0.0,34,11,27,0.0,4,34.0,261.6670707070707,1946,0.27,0.285,0.363,0.496,0.859,99.0,0.078,0.326,515.474,487.532,510.064,44.3,0.373,0.02,0.204,0.11,0.094,0.542
2021,15580,71,1.0,1500,1281,204,340,68,1,19,184,31,17,172,344,3,467,0.0,35,15,13,0.0,7,22.0,181.8284168865435,1481,0.265,0.244,0.369,0.433,0.802,80.0,0.055,0.345,337.918,320.942,338.724,23.6,0.35,0.013,0.232,0.116,0.116,0.5
2021,15580,72,1.0,1344,1347,253,357,72,4,42,223,32,18,211,407,8,563,0.0,45,32,9,0.0,7,28.0,227.12199513381998,1599,0.265,0.32,0.383,0.506,0.889,104.0,0.062,0.347,418.674,398.6,418.18,36.3,0.37,0.026,0.255,0.132,0.123,0.518
2021,15580,77,1.0,1550,1573,243,391,82,10,38,216,27,8,224,389,5,607,0.0,35,21,11,0.0,3,35.0,231.82530042918455,1829,0.249,0.292,0.355,0.469,0.824,89.0,0.071,0.305,438.608,417.984,431.888,31.6,0.335,0.021,0.213,0.122,0.091,0.576
2021,15580,81,1.0,1312,1125,238,338,55,8,24,200,42,20,118,224,0,481,0.0,55,14,18,0.0,2,18.0,194.2065112781955,1275,0.3,0.252,0.401,0.505,0.906,106.0,0.07,0.351,369.478,352.394,372.128,30.5,0.439,0.019,0.176,0.093,0.083,0.527
2021,15580,83,1.0,1023,874,151,213,54,10,13,134,30,6,109,249,1,326,0.0,39,9,5,0.0,0,10.0,124.82720077220078,997,0.244,0.281,0.362,0.461,0.823,88.0,0.096,0.324,243.398,233.652,242.464,18.1,0.397,0.013,0.25,0.109,0.141,0.438
2021,15580,87,1.0,1591,1169,191,276,58,5,33,173,27,8,158,300,1,443,0.0,38,11,10,0.0,4,21.0,165.29708513708513,1348,0.236,0.294,0.35,0.461,0.811,86.0,0.062,0.287,320.28,305.996,317.712,29.7,0.36,0.024,0.223,0.117,0.106,0.527
2021,15580,90,1.0,1624,1661,292,453,99,11,29,260,16,13,202,286,10,661,0.0,55,18,32,0.0,2,35.0,256.8661890243903,1913,0.273,0.249,0.371,0.482,0.853,95.0,0.079,0.308,500.592,467.596,485.492,20.6,0.386,0.015,0.15,0.106,0.044,0.706
2021,15580,94,1.0,1333,1218,175,324,49,5,15,156,27,18,104,253,3,428,0.0,23,8,8,0.0,5,33.0,146.44105804555474,1338,0.266,0.178,0.337,0.408,0.745,68.0,0.053,0.323,299.086,284.398,302.216,19.3,0.367,0.011,0.189,0.078,0.111,0.411
2021,15580,96,1.0,1530,1440,290,412,79,12,57,261,27,13,187,351,1,686,0.0,31,23,18,0.0,6,37.0,269.6341965862272,1668,0.286,0.33,0.378,0.579,0.957,127.0,0.08,0.338,514.762,494.006,511.552,36.6,0.407,0.034,0.21,0.112,0.098,0.533
2021,15580,97,1.0,2035,1730,225,461,80,16,18,206,25,8,165,412,2,627,0.0,50,33,20,0.0,7,36.0,228.16336336336337,1948,0.266,0.201,0.347,0.428,0.775,75.0,0.074,0.336,455.174,431.648,446.076,20.9,0.315,0.009,0.211,0.085,0.126,0.4
2021,15580,99,1.0,1677,1482,272,420,90,12,45,249,40,23,141,347,7,669,0.0,75,27,19,0.0,8,23.0,254.27301605504587,1669,0.283,0.275,0.381,0.551,0.932,118.0,0.085,0.338,518.764,493.364,517.648,42.4,0.384,0.027,0.208,0.084,0.124,0.406
2021,15580,101,1.0,1440,1245,217,365,62,7,33,197,58,20,176,287,8,540,0.0,23,19,25,0.0,11,19.0,215.6102688172043,1465,0.293,0.312,0.385,0.516,0.901,108.0,0.067,0.349,410.634,385.53,405.72,42.1,0.347,0.023,0.196,0.12,0.076,0.613
2021,15580,102,1.0,1710,1769,342,506,110,4,49,321,26,17,236,408,3,771,0.0,64,15,30,0.0,2,40.0,316.595316934721,2050,0.286,0.288,0.393,0.528,0.921,112.0,0.069,0.341,586.596,557.936,579.692,34.0,0.387,0.024,0.199,0.115,0.084,0.578
2021,15580,104,1.0,2989,2107,430,613,120,19,62,399,92,25,222,478,9,957,0.0,102,19,35,0.0,6,39.0,381.30894164989945,2383,0.291,0.3,0.393,0.55,0.943,119.0,0.084,0.344,751.296,713.558,743.136,74.1,0.421,0.026,0.201,0.093,0.108,0.464
2021,15580,107,1.0,2090,1850,302,476,64,7,64,277,59,17,206,428,6,746,0.0,43,15,22,0.0,6,38.0,268.2347191011236,2093,0.257,0.28,0.346,0.476,0.822,90.0,0.046,0.299,542.156,514.418,535.936,61.4,0.36,0.031,0.204,0.098,0.106,0.481
2021,15580,108,1.0,1824,1605,188,376,64,6,20,186,44,23,162,356,1,512,0.0,79,28,17,0.0,11,46.0,180.45472236911687,1812,0.234,0.199,0.341,0.375,0.716,58.0,0.051,0.286,365.162,344.268,367.356,27.5,0.281,0.011,0.196,0.089,0.107,0.455
2021,15580,109,1.0,2074,1972,419,593,117,23,44,402,41,24,222,415,6,888,0.0,115,51,30,0.0,5,40.0,369.27271966527195,2275,0.301,0.271,0.409,0.544,0.953,119.0,0.094,0.356,697.99,663.568,691.716,42.4,0.423,0.019,0.182,0.098,0.084,0.535
2021,15580,110,1.0,1938,1989,416,573,113,14,57,371,40,14,283,455,10,885,0.0,74,32,28,0.0,3,33.0,371.3023773898587,2332,0.288,0.312,0.399,0.537,0.936,116.0,0.078,0.343,679.74,644.922,666.304,47.0,0.411,0.024,0.195,0.121,0.074,0.622
2021,15580,111,1.0,1530,1619,237,448,70,15,19,212,31,18,111,380,2,605,0.0,53,11,17,0.0,8,35.0,212.26944229707345,1758,0.277,0.174,0.348,0.438,0.786,79.0,0.071,0.347,440.38,419.562,440.004,23.6,0.368,0.011,0.216,0.063,0.153,0.292
2021,15580,112,1.0,2080,1769,281,459,88,13,44,255,29,10,221,457,4,705,0.0,89,12,16,0.0,7,41.0,282.6343996203132,2018,0.259,0.275,0.381,0.48,0.861,96.0,0.072,0.323,528.924,505.4,522.36,35.0,0.327,0.022,0.226,0.11,0.116,0.484
2021,15580,115,1.0,2200,1863,486,570,135,19,73,441,101,29,277,398,2,962,0.0,129,28,39,0.0,14,24.0,432.60883561643834,2207,0.306,0.398,0.442,0.638,1.08,153.0,0.103,0.347,784.096,749.296,781.352,84.7,0.457,0.033,0.18,0.126,0.054,0.696
2021,15580,116,1.0,1296,1112,246,324,61,18,25,218,35,10,180,286,5,496,0.0,53,4,18,0.0,2,21.0,222.21492318946596,1314,0.291,0.339,0.424,0.54,0.964,120.0,0.103,0.365,386.962,367.686,381.152,29.2,0.415,0.019,0.218,0.137,0.081,0.629
2021,15580,127,1.0,1333,1475,286,418,78,5,32,261,49,15,215,363,1,602,0.0,40,26,16,0.0,5,19.0,248.09121896162526,1732,0.283,0.294,0.389,0.486,0.875,99.0,0.063,0.352,448.256,428.734,446.868,38.7,0.396,0.018,0.21,0.124,0.086,0.592
2021,15580,128,1.0,1830,2052,370,545,89,11,76,346,86,25,277,541,7,884,0.0,80,24,15,0.0,13,31.0,349.3218954248366,2368,0.266,0.33,0.381,0.517,0.898,107.0,0.059,0.323,663.382,635.374,664.028,80.7,0.356,0.032,0.228,0.117,0.111,0.512
2021,15580,129,1.0,2220,1627,347,455,75,14,19,320,71,15,283,365,3,615,0.0,71,54,26,0.0,5,43.0,272.1246773410965,1990,0.28,0.307,0.407,0.444,0.851,87.0,0.072,0.344,469.79,442.924,461.728,30.0,0.415,0.01,0.183,0.142,0.041,0.775
2021,15580,140,1.0,1595,1454,283,413,78,11,50,243,69,16,176,365,2,663,0.0,30,9,16,0.0,8,21.0,256.273590504451,1655,0.284,0.329,0.374,0.552,0.926,118.0,0.076,0.344,499.87,480.072,499.324,58.0,0.409,0.03,0.221,0.106,0.115,0.482
2021,15580,141,1.0,1938,1715,229,455,77,9,34,199,45,15,129,398,5,652,0.0,36,29,15,0.0,10,35.0,218.12592515592516,1888,0.265,0.208,0.328,0.45,0.778,80.0,0.061,0.324,471.556,448.12,467.12,38.7,0.333,0.018,0.211,0.068,0.143,0.324
2021,15580,147,1.0,1872,1731,304,446,77,9,67,280,34,14,214,517,6,742,0.0,80,22,12,0.0,9,34.0,288.04771248178724,1979,0.258,0.306,0.374,0.517,0.891,107.0,0.06,0.327,554.474,531.25,551.0,45.1,0.352,0.034,0.261,0.108,0.153,0.414
2021,15580,149,1.0,1530,1505,289,387,69,14,55,265,53,17,216,419,8,649,0.0,62,43,21,0.0,5,20.0,252.35649160801302,1785,0.257,0.342,0.373,0.523,0.896,108.0,0.074,0.316,493.018,466.106,486.332,54.0,0.384,0.031,0.235,0.121,0.114,0.516
2021,15580,164,1.0,1696,1572,329,467,95,10,60,316,50,15,177,329,4,762,0.0,51,18,22,0.0,9,27.0,303.1576086956522,1789,0.297,0.323,0.388,0.59,0.978,131.0,0.08,0.338,588.458,562.9,582.84,54.5,0.424,0.034,0.184,0.099,0.085,0.538
2021,15580,165,1.0,1209,1189,237,342,55,7,16,196,34,19,187,352,3,459,0.0,68,10,23,0.0,7,26.0,205.28598510494245,1409,0.288,0.268,0.424,0.452,0.876,92.0,0.064,0.386,351.774,331.864,350.988,21.8,0.38,0.011,0.25,0.133,0.117,0.531
2021,15580,169,1.0,1131,735,134,202,45,5,18,129,18,9,99,190,6,311,0.0,17,17,9,0.0,4,16.0,119.6799087799316,860,0.275,0.295,0.37,0.516,0.886,106.0,0.082,0.343,234.46,220.886,230.992,18.0,0.387,0.021,0.221,0.115,0.106,0.521
2021,15580,173,1.0,1683,1223,211,286,61,4,43,188,37,4,162,344,1,484,0.0,52,14,13,0.0,3,18.0,182.76349726775956,1412,0.234,0.321,0.354,0.484,0.838,94.0,0.06,0.286,359.498,343.434,353.228,39.8,0.368,0.03,0.244,0.115,0.129,0.471
2021,15580,175,1.0,2040,1633,345,455,72,7,69,310,56,20,212,453,3,748,0.0,89,18,17,0.0,5,29.0,308.5833417978669,1880,0.279,0.331,0.402,0.549,0.951,120.0,0.057,0.342,573.376,550.426,573.952,61.8,0.402,0.037,0.241,0.113,0.128,0.468
2021,15580,178,1.0,1677,1346,265,370,76,7,28,234,47,8,150,292,4,544,0.0,45,18,17,0.0,6,21.0,209.84217005076144,1531,0.275,0.27,0.369,0.487,0.856,97.0,0.072,0.328,412.674,391.942,404.904,35.1,0.441,0.018,0.191,0.098,0.093,0.514
2021,15580,180,1.0,1088,1188,200,324,63,6,29,179,19,11,127,304,2,486,0.0,32,8,17,0.0,1,24.0,181.25504373177844,1340,0.273,0.25,0.36,0.492,0.852,97.0,0.068,0.338,358.978,341.528,355.476,23.0,0.377,0.022,0.227,0.095,0.132,0.418
2021,15580,193,1.0,2145,1683,298,478,101,15,63,273,45,15,192,445,7,798,0.0,52,14,15,0.0,6,40.0,310.73099182004086,1904,0.284,0.322,0.379,0.581,0.96,128.0,0.087,0.349,608.57,583.75,604.26,52.5,0.357,0.033,0.234,0.101,0.133,0.431
2021,15580,196,1.0,2257,2022,409,595,97,8,76,365,60,33,272,430,4,936,0.0,45,43,20,0.0,3,48.0,372.33179850124895,2357,0.294,0.317,0.387,0.552,0.939,119.0,0.06,0.338,698.49,669.224,703.008,67.1,0.398,0.032,0.182,0.115,0.067,0.633
2021,15580,198,1.0,1813,1613,264,396,102,2,55,249,39,12,202,430,11,667,0.0,38,33,14,0.0,8,23.0,238.6345684210526,1862,0.246,0.31,0.342,0.512,0.854,101.0,0.067,0.299,495.62,469.284,486.448,45.6,0.36,0.03,0.231,0.108,0.123,0.47
2021,15580,201,1.0,1680,1636,320,450,77,5,42,286,39,11,227,338,12,663,0.0,37,22,20,0.0,5,40.0,263.74442842430483,1905,0.275,0.286,0.375,0.481,0.856,95.0,0.056,0.32,493.536,464.392,480.804,40.4,0.414,0.022,0.177,0.119,0.058,0.672
2021,15580,202,1.0,1272,1179,163,283,52,5,32,153,8,6,113,314,1,441,0.0,35,8,13,0.0,5,23.0,151.10057863501484,1313,0.24,0.232,0.328,0.45,0.778,80.0,0.057,0.297,314.148,299.012,309.404,12.8,0.328,0.024,0.239,0.086,0.153,0.36
2021,15580,204,1.0,1734,1585,251,407,66,7,38,219,38,18,163,407,8,601,0.0,64,29,14,0.0,9,16.0,218.50844204851754,1791,0.257,0.238,0.354,0.449,0.803,83.0,0.055,0.32,441.984,418.106,438.632,38.0,0.357,0.021,0.227,0.091,0.136,0.4
2021,15580,219,1.0,1815,1772,321,476,105,10,45,288,31,16,212,424,4,736,0.0,70,17,25,0.0,4,28.0,286.1554007633588,2026,0.269,0.275,0.374,0.506,0.88,103.0,0.076,0.325,555.558,528.232,549.124,36.7,0.387,0.022,0.209,0.105,0.104,0.5
2021,15580,220,1.0,1462,1255,285,381,63,12,40,259,47,21,166,255,2,588,0.0,45,17,20,0.0,3,16.0,244.05842980705256,1458,0.304,0.318,0.406,0.56,0.966,124.0,0.079,0.348,451.46,430.918,452.436,43.2,0.444,0.027,0.175,0.114,0.061,0.651
2021,15580,222,1.0,1147,1213,163,296,55,2,20,149,62,24,144,322,8,415,0.0,30,13,10,0.0,10,23.0,144.95287943262414,1380,0.244,0.248,0.341,0.406,0.747,68.0,0.05,0.313,297.094,278.944,300.588,30.2,0.318,0.014,0.233,0.104,0.129,0.447
2021,15580,228,1.0,1904,1505,241,362,67,10,26,208,36,9,194,397,2,527,0.0,55,20,20,0.0,4,30.0,198.41357859531774,1739,0.241,0.256,0.351,0.419,0.77,73.0,0.064,0.305,381.894,360.726,374.592,30.2,0.368,0.015,0.228,0.112,0.116,0.489
2021,15580,229,1.0,1881,1844,372,511,87,8,77,345,25,15,252,457,2,845,0.0,65,13,24,0.0,1,48.0,342.858025477707,2133,0.277,0.323,0.388,0.552,0.94,119.0,0.06,0.325,633.394,606.706,628.072,37.7,0.393,0.036,0.214,0.118,0.096,0.551
2021,15580,231,1.0,1989,1311,211,347,61,6,25,207,32,15,134,338,3,495,0.0,41,27,8,0.0,6,23.0,179.9295726495727,1480,0.265,0.228,0.353,0.448,0.801,82.0,0.06,0.337,359.206,343.028,359.916,28.1,0.374,0.017,0.228,0.091,0.137,0.396
2021,15580,234,1.0,1870,1602,290,397,68,2,72,285,21,8,237,510,7,685,0.0,54,14,11,0.0,4,37.0,269.0485505735141,1864,0.248,0.336,0.369,0.516,0.885,106.0,0.046,0.315,501.93,480.22,495.14,32.5,0.354,0.039,0.274,0.127,0.147,0.465
2021,15580,235,1.0,1920,1899,351,533,103,13,70,334,25,12,236,471,7,872,0.0,45,2,31,0.0,7,41.0,341.8475553547221,2168,0.281,0.31,0.375,0.557,0.932,119.0,0.075,0.333,656.392,624.382,643.964,36.8,0.378,0.032,0.217,0.109,0.108,0.501
2021,15580,236,1.0,1505,1377,227,376,70,10,15,196,68,21,165,266,7,511,0.0,65,35,20,0.0,10,31.0,200.31122743682312,1597,0.273,0.252,0.379,0.44,0.819,83.0,0.073,0.323,392.472,367.902,389.104,24.6,0.359,0.009,0.167,0.103,0.064,0.62
2021,15580,248,1.0,1290,1140,173,305,60,9,20,171,22,5,104,262,2,443,0.0,43,9,12,0.0,5,26.0,164.2930122324159,1265,0.268,0.227,0.357,0.467,0.824,89.0,0.076,0.328,330.194,314.77,324.5,21.0,0.354,0.016,0.207,0.082,0.125,0.397
2021,15580,249,1.0,1276,1393,290,408,74,11,22,263,38,12,194,264,0,570,0.0,41,19,36,0.0,6,25.0,236.6443612596554,1642,0.293,0.274,0.392,0.486,0.878,99.0,0.077,0.338,434.458,408.5,424.26,27.9,0.432,0.013,0.161,0.118,0.043,0.735
2021,15580,251,1.0,1116,847,74,158,20,3,6,70,29,3,92,288,1,202,0.0,26,26,7,0.0,3,15.0,63.61012024048097,972,0.187,0.191,0.284,0.273,0.557,19.0,0.034,0.271,126.846,117.138,122.716,9.9,0.252,0.006,0.296,0.095,0.201,0.319
2021,15580,253,1.0,2166,1954,331,558,105,18,55,295,53,13,186,435,14,864,0.0,63,35,31,0.0,1,42.0,323.751115028647,2206,0.286,0.272,0.366,0.533,0.899,111.0,0.081,0.336,665.09,627.002,647.384,54.0,0.367,0.025,0.197,0.084,0.113,0.428
2021,15580,254,1.0,2145,1668,226,420,74,4,38,192,41,25,162,496,6,616,0.0,39,38,7,0.0,7,31.0,207.6269174503657,1875,0.252,0.224,0.331,0.439,0.77,77.0,0.052,0.335,435.602,415.386,440.432,39.4,0.322,0.02,0.265,0.086,0.179,0.327
2021,15580,255,1.0,2128,1791,321,500,109,11,62,297,26,10,207,435,2,817,0.0,50,9,23,0.0,2,36.0,317.2381057692308,2030,0.279,0.302,0.373,0.558,0.931,120.0,0.079,0.333,615.84,590.272,607.924,36.6,0.373,0.031,0.214,0.102,0.112,0.476
2021,15580,257,1.0,2128,1795,281,489,75,13,48,256,21,10,165,464,6,734,0.0,52,22,17,0.0,6,39.0,267.7122184300341,1999,0.272,0.235,0.353,0.485,0.838,94.0,0.064,0.339,538.418,513.112,529.984,29.2,0.354,0.024,0.232,0.083,0.149,0.356
2021,15580,260,1.0,1908,1809,330,499,108,9,33,290,38,19,207,339,6,724,0.0,100,15,26,0.0,4,48.0,292.73050533147887,2057,0.276,0.249,0.392,0.483,0.875,98.0,0.075,0.319,558.208,528.44,551.46,35.3,0.384,0.016,0.165,0.101,0.064,0.611
2021,15580,261,1.0,1320,1179,243,320,49,14,37,211,77,21,184,296,4,508,0.0,35,6,16,0.0,15,20.0,205.74061971830986,1385,0.271,0.363,0.389,0.516,0.905,108.0,0.077,0.328,383.722,365.268,385.856,50.0,0.41,0.027,0.214,0.133,0.081,0.622
2021,15580,272,1.0,1216,863,131,205,36,7,22,129,48,11,96,202,0,321,0.0,25,7,9,0.0,8,12.0,111.05818,975,0.238,0.289,0.334,0.447,0.781,80.0,0.066,0.282,232.914,222.196,234.012,30.2,0.359,0.023,0.207,0.098,0.109,0.475
2021,15580,277,1.0,1500,904,146,240,34,6,9,120,13,5,91,205,2,313,0.0,52,27,8,0.0,6,16.0,122.17785582255084,1030,0.265,0.19,0.372,0.4,0.772,69.0,0.058,0.331,232.34,219.798,227.976,10.6,0.366,0.009,0.199,0.088,0.111,0.444
2021,15580,283,1.0,1560,1283,239,334,81,11,28,211,51,23,191,318,5,521,0.0,47,10,19,0.0,5,24.0,206.01872258064517,1503,0.26,0.316,0.381,0.5,0.881,102.0,0.089,0.32,394.446,373.338,395.636,36.2,0.388,0.019,0.212,0.127,0.085,0.601
2021,15580,285,1.0,900,797,131,197,32,8,11,97,18,1,112,205,1,278,0.0,35,10,5,0.0,1,23.0,113.02548488008343,924,0.247,0.263,0.372,0.413,0.785,74.0,0.07,0.317,202.24,193.11,198.08,13.7,0.36,0.012,0.222,0.121,0.101,0.546
2021,15580,287,1.0,1924,1627,176,388,61,7,15,155,86,38,136,441,4,508,0.0,42,28,10,0.0,8,25.0,158.53239283776452,1801,0.238,0.187,0.314,0.363,0.677,51.0,0.05,0.316,349.262,330.198,362.496,25.5,0.292,0.008,0.245,0.076,0.169,0.308
2021,15580,288,1.0,1484,1103,131,264,36,2,30,129,17,9,86,267,3,394,0.0,32,16,13,0.0,2,27.0,126.510896,1218,0.239,0.203,0.314,0.419,0.733,69.0,0.038,0.286,277.794,261.738,273.436,21.7,0.287,0.025,0.219,0.071,0.148,0.322
2021,15580,299,1.0,1824,1676,267,467,81,12,35,234,29,18,204,371,8,677,0.0,35,21,22,0.0,7,37.0,259.0064964249234,1923,0.279,0.254,0.367,0.48,0.847,94.0,0.07,0.334,498.162,470.638,491.696,31.7,0.346,0.018,0.193,0.106,0.087,0.55
2021,15580,301,1.0,1496,1487,290,411,78,4,47,263,31,10,197,336,8,638,0.0,48,12,20,0.0,4,41.0,256.22861678004534,1716,0.276,0.299,0.382,0.516,0.898,107.0,0.061,0.324,482.192,456.812,472.224,37.4,0.399,0.027,0.196,0.115,0.081,0.586
2021,15580,302,1.0,1680,1635,357,505,98,19,57,325,41,18,193,363,1,812,0.0,61,30,28,0.0,8,25.0,334.0967950693374,1886,0.309,0.32,0.402,0.603,1.005,137.0,0.095,0.36,630.886,603.87,626.38,47.7,0.427,0.03,0.192,0.102,0.09,0.532
2021,15580,305,1.0,2132,1692,305,477,87,8,52,273,39,17,215,396,6,736,0.0,67,22,17,0.0,7,50.0,297.7637754595132,1946,0.282,0.293,0.39,0.522,0.912,110.0,0.066,0.337,557.132,531.84,553.18,44.6,0.358,0.027,0.203,0.11,0.093,0.543
2021,15580,306,1.0,1320,1044,178,273,43,9,30,161,26,5,118,297,2,424,0.0,40,8,12,0.0,5,15.0,161.96929623567922,1182,0.261,0.278,0.365,0.485,0.85,96.0,0.067,0.333,315.034,300.662,310.044,27.9,0.369,0.025,0.251,0.1,0.151,0.397
2021,15580,308,1.0,1518,1424,216,357,55,10,27,189,57,17,174,362,2,513,0.0,42,21,11,0.0,9,37.0,189.1208851674641,1630,0.251,0.26,0.352,0.425,0.777,75.0,0.06,0.315,368.064,350.784,369.348,36.6,0.346,0.017,0.222,0.107,0.115,0.481
