season,season_id,school_id,division,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,K,IBB,TB,GDP,HBP,SH,SF,DP,Picked,OPP DP,RC,PA,BA,SecA,OBP,SLG,OPS,OPS+,ISO,BAbip,XR,XRR,XRB,PSN,RS%,HR%,K%,BB%,K-BB%,BB/K
2015,12080,30,1.0,1938,1955,326,529,116,8,28,287,53,19,243,382,10,0,0.0,94,77,22,39.0,0,0.0,30.150974487662065,2297,0.271,-0.129,0.377,0.459,0.836,102.0,0.072,0.32,317.804,291.392,307.344,36.6,0.356,0.012,0.166,0.106,0.06,0.636
2015,12080,31,1.0,2015,2142,383,621,107,18,53,343,55,23,263,413,9,0,0.0,57,29,31,64.0,0,0.0,29.456494845360826,2465,0.29,-0.152,0.382,0.514,0.896,122.0,0.075,0.333,382.246,354.872,373.204,54.0,0.372,0.022,0.168,0.107,0.061,0.637
2015,12080,32,1.0,1372,1575,186,404,66,4,10,166,38,13,150,333,6,0,0.0,49,30,15,44.0,0,0.0,16.29981308411215,1770,0.257,-0.145,0.341,0.373,0.714,69.0,0.05,0.316,189.656,172.172,183.324,15.8,0.297,0.006,0.188,0.085,0.103,0.45
2015,12080,37,1.0,1984,2029,301,553,109,18,18,271,62,38,232,412,11,0,0.0,57,45,25,51.0,0,0.0,24.36422110552764,2331,0.273,-0.146,0.361,0.442,0.803,95.0,0.08,0.329,299.404,272.782,300.624,27.9,0.343,0.008,0.177,0.1,0.077,0.563
2015,12080,43,1.0,1683,1801,364,547,114,11,57,318,83,31,239,401,2,0,0.0,60,44,16,33.0,0,0.0,29.170675925925924,2100,0.304,-0.142,0.403,0.575,0.978,145.0,0.082,0.361,367.312,351.028,373.976,67.6,0.389,0.027,0.191,0.114,0.077,0.596
2015,12080,47,1.0,1972,2010,345,566,97,18,39,316,52,24,200,387,5,0,0.0,45,26,27,39.0,0,0.0,21.301299826689775,2263,0.282,-0.168,0.358,0.483,0.841,108.0,0.075,0.327,325.624,302.738,321.436,44.6,0.396,0.017,0.171,0.088,0.083,0.517
2015,12080,48,1.0,1961,1850,251,516,74,7,13,215,45,18,187,325,5,0,0.0,48,59,23,44.0,0,0.0,20.258163359483156,2119,0.279,-0.163,0.354,0.398,0.752,79.0,0.051,0.328,247.1,224.728,239.396,20.2,0.322,0.006,0.153,0.088,0.065,0.575
2015,12080,51,1.0,1925,1826,226,466,83,11,17,204,64,32,175,399,5,0,0.0,28,27,22,37.0,0,0.0,15.80920115495669,2050,0.255,-0.142,0.326,0.401,0.727,76.0,0.064,0.314,226.058,205.92,229.4,26.9,0.321,0.008,0.195,0.085,0.11,0.439
2015,12080,61,1.0,2065,1945,270,505,88,10,11,227,43,21,182,377,2,0,0.0,71,42,31,49.0,0,0.0,21.20516952884192,2200,0.26,-0.155,0.345,0.388,0.733,74.0,0.061,0.311,248.974,225.43,242.46,17.5,0.347,0.005,0.171,0.083,0.088,0.483
2015,12080,62,1.0,1312,1352,206,360,73,15,18,185,39,12,161,246,2,0,0.0,41,25,9,26.0,0,0.0,18.033979848866498,1547,0.266,-0.127,0.363,0.461,0.824,101.0,0.087,0.312,205.462,193.574,203.648,24.6,0.346,0.012,0.159,0.104,0.055,0.654
2015,12080,67,1.0,1782,1833,273,491,96,10,27,254,63,25,231,376,12,0,0.0,25,29,15,52.0,0,0.0,21.499915611814345,2108,0.268,-0.121,0.354,0.448,0.802,96.0,0.069,0.321,265.742,243.974,262.908,37.8,0.342,0.013,0.178,0.11,0.068,0.614
2015,12080,71,1.0,1728,1795,307,493,75,8,26,261,85,27,175,314,3,0,0.0,38,59,22,46.0,0,0.0,17.78828147438966,2051,0.275,-0.145,0.344,0.43,0.774,88.0,0.055,0.316,258.418,237.864,258.128,39.8,0.413,0.013,0.153,0.085,0.068,0.557
2015,12080,77,1.0,1643,1881,312,559,105,9,29,282,32,17,173,349,12,0,0.0,43,41,22,55.0,0,0.0,18.635981481481483,2117,0.297,-0.197,0.366,0.485,0.851,110.0,0.07,0.348,316.248,291.174,305.128,30.4,0.379,0.014,0.165,0.082,0.083,0.496
2015,12080,80,1.0,1092,1284,185,347,79,7,25,168,22,16,132,257,2,0,0.0,28,11,10,31.0,0,0.0,13.783372013651876,1437,0.27,-0.163,0.353,0.488,0.841,109.0,0.078,0.318,200.954,189.914,202.308,23.4,0.332,0.017,0.179,0.092,0.087,0.514
2015,12080,81,1.0,1836,1834,371,544,121,25,44,322,65,21,211,331,7,0,0.0,60,19,22,34.0,0,0.0,25.421845293569433,2086,0.297,-0.158,0.391,0.565,0.956,140.0,0.107,0.338,368.142,346.84,363.46,52.5,0.424,0.021,0.159,0.101,0.058,0.637
2015,12080,83,1.0,1564,1507,224,400,77,9,14,192,30,14,163,273,10,0,0.0,42,14,17,34.0,0,0.0,17.209076305220886,1701,0.265,-0.147,0.356,0.423,0.779,87.0,0.069,0.312,211.096,191.254,202.848,19.1,0.355,0.008,0.16,0.096,0.064,0.597
2015,12080,90,1.0,1782,1889,300,527,81,24,28,271,30,19,182,360,12,0,0.0,35,37,22,30.0,0,0.0,17.87010623556582,2130,0.279,-0.177,0.349,0.462,0.811,100.0,0.081,0.328,289.56,264.494,279.728,29.0,0.38,0.013,0.169,0.085,0.084,0.506
2015,12080,94,1.0,1680,1919,331,538,74,18,15,274,46,16,203,353,4,0,0.0,59,48,29,38.0,0,0.0,23.319167404782995,2199,0.28,-0.159,0.364,0.417,0.781,86.0,0.067,0.331,273.716,249.892,263.484,22.6,0.403,0.007,0.161,0.092,0.069,0.575
2015,12080,96,1.0,1888,1990,298,546,93,15,34,264,42,27,194,429,11,0,0.0,53,67,17,51.0,0,0.0,20.27887979319259,2268,0.274,-0.169,0.35,0.459,0.809,99.0,0.069,0.332,303.528,279.418,300.116,37.6,0.348,0.015,0.189,0.086,0.103,0.452
2015,12080,97,1.0,1984,2144,317,563,96,18,19,279,69,22,255,492,8,0,0.0,95,69,25,46.0,0,0.0,30.646244204018547,2493,0.263,-0.122,0.366,0.413,0.779,85.0,0.07,0.328,304.884,278.492,296.684,29.8,0.333,0.008,0.197,0.102,0.095,0.518
2015,12080,99,1.0,1890,1785,217,430,79,13,18,183,56,27,157,385,5,0,0.0,33,54,15,28.0,0,0.0,13.986448140900196,2011,0.241,-0.137,0.308,0.392,0.7,71.0,0.066,0.295,209.61,190.86,211.18,27.2,0.331,0.009,0.191,0.078,0.113,0.408
2015,12080,101,1.0,1767,1875,244,481,76,10,21,209,60,29,157,393,6,0,0.0,45,65,24,31.0,0,0.0,15.422585410895664,2121,0.257,-0.156,0.322,0.398,0.72,75.0,0.057,0.31,239.096,215.618,237.416,31.1,0.337,0.01,0.185,0.074,0.111,0.399
2015,12080,104,1.0,1881,1693,264,494,80,10,16,241,55,27,175,320,9,0,0.0,60,50,24,36.0,0,0.0,20.63766233766234,1942,0.292,-0.172,0.375,0.442,0.817,96.0,0.065,0.346,265.42,241.598,261.876,24.8,0.348,0.008,0.165,0.09,0.075,0.547
2015,12080,107,1.0,1881,1943,307,532,84,19,45,277,39,27,174,374,8,0,0.0,51,40,24,42.0,0,0.0,18.476774193548387,2181,0.274,-0.178,0.347,0.482,0.829,106.0,0.073,0.315,311.978,287.972,308.584,41.8,0.368,0.021,0.171,0.08,0.091,0.465
2015,12080,108,1.0,1680,1911,295,545,120,18,13,252,95,47,177,323,6,0,0.0,74,46,19,48.0,0,0.0,21.46138302649304,2153,0.285,-0.167,0.37,0.466,0.836,104.0,0.091,0.334,310.446,288.952,322.504,22.9,0.36,0.006,0.15,0.082,0.068,0.548
2015,12080,109,1.0,1792,1914,302,539,100,10,31,272,23,21,194,365,9,0,0.0,57,65,23,62.0,0,0.0,21.50164225477142,2196,0.282,-0.179,0.36,0.467,0.827,103.0,0.068,0.33,303.09,278.02,294.78,26.4,0.357,0.014,0.166,0.088,0.078,0.532
2015,12080,110,1.0,1952,2112,363,600,130,17,33,320,66,25,245,366,9,0,0.0,57,68,27,52.0,0,0.0,26.661450777202074,2452,0.284,-0.149,0.368,0.494,0.862,113.0,0.086,0.326,361.072,333.314,352.908,44.0,0.38,0.013,0.149,0.1,0.049,0.669
2015,12080,111,1.0,1815,1702,203,448,73,12,19,168,38,26,125,412,6,0,0.0,30,26,11,53.0,0,0.0,11.82258711721225,1864,0.263,-0.183,0.323,0.415,0.738,81.0,0.064,0.335,217.614,201.928,221.376,25.3,0.315,0.01,0.221,0.067,0.154,0.303
2015,12080,115,1.0,1767,1835,292,545,88,10,31,255,116,32,124,299,2,0,0.0,85,62,24,44.0,0,0.0,18.292525821596247,2045,0.297,-0.184,0.369,0.477,0.846,107.0,0.064,0.336,324.488,303.17,327.08,48.9,0.361,0.015,0.146,0.061,0.085,0.415
2015,12080,116,1.0,2112,2141,427,614,102,25,34,391,76,31,284,470,8,0,0.0,85,42,28,47.0,0,0.0,34.663038759689925,2495,0.287,-0.133,0.394,0.481,0.875,112.0,0.083,0.348,363.63,337.564,361.308,47.0,0.414,0.014,0.188,0.114,0.074,0.604
2015,12080,127,1.0,2162,1481,179,369,69,8,11,169,27,11,144,287,4,0,0.0,25,21,17,41.0,0,0.0,13.4135663507109,1663,0.249,-0.141,0.324,0.388,0.712,72.0,0.063,0.298,175.294,158.954,168.468,15.6,0.319,0.007,0.173,0.087,0.086,0.502
2015,12080,128,1.0,1856,1981,357,582,106,15,66,338,49,12,237,436,4,0,0.0,56,37,19,45.0,0,0.0,27.854257510729614,2274,0.294,-0.155,0.385,0.557,0.942,137.0,0.076,0.344,383.452,364.318,375.356,56.2,0.36,0.029,0.192,0.104,0.088,0.544
2015,12080,129,1.0,1995,2009,389,570,90,20,24,335,97,21,262,392,6,0,0.0,80,69,35,33.0,0,0.0,31.748382892057027,2375,0.284,-0.115,0.384,0.451,0.835,100.0,0.075,0.335,329.704,301.278,318.396,38.5,0.411,0.01,0.165,0.11,0.055,0.668
2015,12080,140,1.0,1792,1760,233,415,75,9,34,216,47,37,211,505,20,0,0.0,45,28,20,32.0,0,0.0,18.871918604651164,2019,0.236,-0.11,0.332,0.414,0.746,81.0,0.058,0.307,226.97,199.48,226.3,39.5,0.312,0.017,0.25,0.105,0.145,0.418
2015,12080,141,1.0,1972,1949,332,525,106,8,45,306,47,13,231,516,7,0,0.0,58,37,20,40.0,0,0.0,25.613681917211334,2237,0.269,-0.133,0.364,0.483,0.847,109.0,0.067,0.341,316.682,295.828,307.576,46.0,0.373,0.02,0.231,0.103,0.128,0.448
2015,12080,147,1.0,2013,2125,386,611,112,13,35,343,64,24,274,439,10,0,0.0,45,31,30,62.0,0,0.0,29.083049900199605,2460,0.288,-0.14,0.378,0.477,0.855,109.0,0.071,0.343,347.668,320.378,339.216,45.3,0.392,0.014,0.178,0.111,0.067,0.624
2015,12080,149,1.0,1980,1977,405,542,99,5,62,361,77,33,269,423,5,0,0.0,68,63,33,47.0,0,0.0,30.33887136929461,2342,0.274,-0.116,0.375,0.507,0.882,118.0,0.058,0.315,348.326,321.87,346.54,68.7,0.42,0.026,0.181,0.115,0.066,0.636
2015,12080,158,1.0,1530,1576,298,466,90,12,44,262,59,16,194,328,8,0,0.0,41,21,11,36.0,0,0.0,21.96202930005426,1802,0.296,-0.145,0.389,0.544,0.933,133.0,0.08,0.347,300.186,283.89,296.76,50.4,0.387,0.024,0.182,0.108,0.074,0.591
2015,12080,164,1.0,2100,2087,389,602,115,10,44,358,85,31,280,417,7,0,0.0,81,27,35,54.0,0,0.0,34.20626294820717,2429,0.288,-0.128,0.396,0.497,0.893,118.0,0.069,0.336,371.654,344.14,367.76,58.0,0.375,0.018,0.172,0.115,0.057,0.671
2015,12080,165,1.0,1189,1241,144,266,37,3,7,117,18,9,177,353,2,0,0.0,44,12,14,17.0,0,0.0,18.306586021505378,1444,0.214,-0.064,0.337,0.304,0.641,45.0,0.037,0.289,104.426,92.17,100.32,10.1,0.285,0.005,0.244,0.123,0.121,0.501
2015,12080,169,1.0,1428,1678,259,454,73,27,9,226,60,28,178,283,8,0,0.0,57,45,30,41.0,0,0.0,19.659164989939637,1931,0.271,-0.145,0.357,0.427,0.784,89.0,0.092,0.314,247.016,221.298,242.236,15.7,0.368,0.005,0.147,0.092,0.055,0.629
2015,12080,172,1.0,1290,1352,185,343,61,15,10,163,28,6,109,234,1,0,0.0,28,33,15,38.0,0,0.0,10.930487963565387,1509,0.254,-0.157,0.318,0.407,0.725,77.0,0.078,0.297,172.838,158.898,165.036,14.7,0.372,0.007,0.155,0.072,0.083,0.466
2015,12080,173,1.0,1650,1782,324,522,112,8,32,297,28,8,214,368,6,0,0.0,37,25,20,33.0,0,0.0,23.468941289701636,2041,0.293,-0.162,0.379,0.504,0.883,118.0,0.076,0.35,306.696,287.25,295.26,29.9,0.394,0.016,0.18,0.105,0.075,0.582
2015,12080,175,1.0,1566,1819,246,451,99,7,20,213,52,31,185,431,4,0,0.0,66,30,17,32.0,0,0.0,20.379357581483234,2051,0.248,-0.135,0.342,0.412,0.754,82.0,0.066,0.311,238.022,220.016,243.252,28.9,0.331,0.01,0.21,0.09,0.12,0.429
2015,12080,178,1.0,1350,1465,281,415,67,16,35,240,58,24,182,336,6,0,0.0,57,32,22,24.0,0,0.0,21.742684869169512,1701,0.283,-0.136,0.384,0.503,0.887,118.0,0.078,0.341,260.692,241.45,259.48,43.7,0.397,0.021,0.198,0.107,0.091,0.542
2015,12080,180,1.0,1600,1753,314,522,95,19,33,276,52,25,187,315,6,0,0.0,34,23,25,42.0,0,0.0,19.875469831849653,1988,0.298,-0.176,0.374,0.514,0.888,121.0,0.087,0.342,310.0,288.622,307.424,40.4,0.396,0.017,0.158,0.094,0.064,0.594
2015,12080,193,1.0,1696,1569,236,407,81,14,10,189,66,22,193,375,2,0,0.0,39,17,29,23.0,0,0.0,20.00803465078506,1808,0.259,-0.108,0.353,0.415,0.768,84.0,0.078,0.327,213.89,194.614,211.408,17.4,0.359,0.006,0.207,0.107,0.1,0.515
2015,12080,196,1.0,1674,2048,314,573,75,9,38,269,41,33,206,339,6,0,0.0,66,51,29,48.0,0,0.0,23.425349999999998,2334,0.28,-0.175,0.362,0.44,0.802,94.0,0.05,0.315,304.688,278.63,303.36,39.4,0.342,0.016,0.145,0.088,0.057,0.608
2015,12080,198,1.0,1848,1793,334,532,100,17,40,305,62,24,190,310,4,0,0.0,39,37,28,43.0,0,0.0,20.69024436990896,2048,0.297,-0.17,0.372,0.526,0.898,124.0,0.084,0.334,328.25,306.052,324.324,48.6,0.408,0.02,0.151,0.093,0.058,0.613
2015,12080,202,1.0,1682,1572,255,422,89,4,52,233,65,28,177,331,3,0,0.0,48,17,19,28.0,0,0.0,19.52056737588652,1785,0.268,-0.132,0.362,0.522,0.884,122.0,0.064,0.306,276.512,260.0,280.7,57.8,0.341,0.029,0.185,0.099,0.086,0.535
2015,12080,204,1.0,1595,1837,229,472,72,8,19,198,105,42,177,352,7,0,0.0,47,39,13,43.0,0,0.0,17.501334595362046,2066,0.257,-0.126,0.337,0.39,0.727,74.0,0.052,0.306,229.794,210.72,240.8,32.2,0.31,0.009,0.17,0.086,0.084,0.503
2015,12080,219,1.0,1431,1851,332,507,83,16,21,295,44,21,242,391,5,0,0.0,75,14,20,35.0,0,0.0,29.60032697547684,2127,0.274,-0.131,0.387,0.435,0.822,95.0,0.071,0.333,273.662,254.378,271.256,28.4,0.387,0.01,0.184,0.114,0.07,0.619
2015,12080,220,1.0,1666,1619,219,407,72,6,23,198,31,20,156,366,1,0,0.0,42,22,9,38.0,0,0.0,16.231569264069265,1806,0.251,-0.148,0.335,0.408,0.743,80.0,0.056,0.31,200.952,188.964,204.608,26.4,0.337,0.013,0.203,0.086,0.117,0.426
2015,12080,222,1.0,1269,1394,208,360,82,3,21,195,29,16,145,245,4,0,0.0,41,41,12,27.0,0,0.0,15.384102878138394,1592,0.258,-0.145,0.343,0.443,0.786,93.0,0.065,0.297,199.86,184.698,197.416,24.4,0.356,0.013,0.154,0.091,0.063,0.592
2015,12080,228,1.0,1536,1456,190,362,51,3,20,176,39,6,182,312,1,0,0.0,31,22,16,26.0,0,0.0,18.396789689513767,1676,0.249,-0.101,0.343,0.38,0.723,71.0,0.041,0.3,171.714,157.758,164.096,26.4,0.306,0.012,0.186,0.109,0.077,0.583
2015,12080,229,1.0,2074,2109,417,632,123,22,43,367,47,21,301,365,17,0,0.0,55,42,37,55.0,0,0.0,33.52865566037736,2489,0.3,-0.145,0.397,0.529,0.926,129.0,0.09,0.339,399.35,364.504,381.448,44.9,0.396,0.017,0.147,0.121,0.026,0.825
2015,12080,231,1.0,1830,1851,329,519,67,8,40,284,34,23,210,340,19,0,0.0,34,33,24,44.0,0,0.0,20.138159851301115,2118,0.28,-0.161,0.36,0.452,0.812,98.0,0.049,0.32,282.79,253.104,270.828,36.8,0.4,0.019,0.161,0.099,0.062,0.618
2015,12080,234,1.0,2145,2154,435,558,113,6,59,387,60,19,379,552,12,0,0.0,96,26,23,54.0,0,0.0,45.601941747572816,2582,0.259,-0.064,0.4,0.482,0.882,113.0,0.061,0.319,357.494,331.552,347.864,59.5,0.386,0.023,0.214,0.147,0.067,0.687
2015,12080,235,1.0,2310,2417,489,720,129,24,66,445,80,32,272,410,6,0,0.0,75,23,33,59.0,0,0.0,32.565184397163115,2745,0.298,-0.165,0.389,0.544,0.933,133.0,0.083,0.331,463.2,435.484,460.108,72.3,0.423,0.024,0.149,0.099,0.05,0.663
2015,12080,236,1.0,1728,1773,264,491,83,16,21,235,96,35,170,365,5,0,0.0,61,45,9,30.0,0,0.0,19.653119533527697,1997,0.277,-0.147,0.362,0.445,0.807,96.0,0.074,0.337,268.74,252.714,278.288,34.5,0.347,0.011,0.183,0.085,0.098,0.466
2015,12080,248,1.0,1350,1603,248,447,82,14,17,208,54,18,164,318,5,0,0.0,59,32,11,25.0,0,0.0,19.799785981808455,1810,0.279,-0.154,0.37,0.45,0.82,98.0,0.077,0.336,247.316,231.722,246.144,25.9,0.354,0.009,0.176,0.091,0.085,0.516
2015,12080,249,1.0,1674,1751,252,483,90,14,12,217,83,29,138,260,5,0,0.0,34,51,17,36.0,0,0.0,13.691330989452538,1957,0.276,-0.166,0.335,0.43,0.765,87.0,0.075,0.315,250.44,230.756,252.192,21.0,0.373,0.006,0.133,0.071,0.062,0.531
2015,12080,251,1.0,1696,1626,260,458,88,4,22,218,41,19,183,273,11,0,0.0,58,28,9,36.0,0,0.0,21.37844537815126,1846,0.282,-0.156,0.379,0.451,0.83,100.0,0.062,0.325,252.856,234.176,249.252,28.6,0.352,0.012,0.148,0.099,0.049,0.67
2015,12080,253,1.0,2052,1920,278,493,87,9,45,258,77,25,209,530,12,0,0.0,50,31,16,39.0,0,0.0,21.002884097035043,2176,0.257,-0.121,0.346,0.455,0.801,97.0,0.059,0.329,287.73,265.814,285.168,56.8,0.33,0.021,0.244,0.096,0.148,0.394
2015,12080,254,1.0,1938,1960,307,535,88,16,42,280,41,12,216,356,13,0,0.0,57,42,26,53.0,0,0.0,23.409943502824863,2244,0.273,-0.148,0.36,0.473,0.833,105.0,0.069,0.31,318.772,290.68,301.78,41.5,0.346,0.019,0.159,0.096,0.063,0.607
2015,12080,255,1.0,1540,1724,298,461,88,8,32,267,46,14,197,335,3,0,0.0,31,30,20,38.0,0,0.0,19.74896103896104,1971,0.267,-0.135,0.35,0.458,0.808,99.0,0.065,0.312,256.62,238.516,250.312,37.7,0.405,0.016,0.17,0.1,0.07,0.588
2015,12080,257,1.0,1728,1838,285,493,85,14,40,256,63,11,211,402,3,0,0.0,48,36,16,45.0,0,0.0,22.97848301535598,2101,0.268,-0.125,0.358,0.471,0.829,104.0,0.069,0.321,288.864,271.71,281.92,48.9,0.344,0.019,0.191,0.1,0.091,0.525
2015,12080,260,1.0,1716,1781,268,500,86,17,21,247,23,14,186,321,5,0,0.0,47,37,20,58.0,0,0.0,20.600637373249636,2024,0.281,-0.171,0.362,0.453,0.815,98.0,0.077,0.328,269.452,249.472,261.464,22.0,0.347,0.01,0.159,0.092,0.067,0.579
2015,12080,272,1.0,1782,1570,207,415,87,9,10,167,48,26,144,273,0,0,0.0,40,32,16,39.0,0,0.0,15.239866814650389,1762,0.264,-0.159,0.34,0.418,0.758,84.0,0.073,0.311,208.886,194.23,213.58,16.6,0.334,0.006,0.155,0.082,0.073,0.527
2015,12080,275,1.0,1260,1168,198,347,66,5,11,171,47,16,122,186,1,0,0.0,46,13,15,35.0,0,0.0,15.913181818181819,1318,0.297,-0.166,0.391,0.461,0.852,105.0,0.069,0.341,192.322,180.122,192.464,17.8,0.371,0.008,0.141,0.093,0.048,0.656
2015,12080,277,1.0,1643,1715,216,421,64,10,9,192,29,6,167,327,2,0,0.0,44,49,29,41.0,0,0.0,17.002235528942116,1960,0.245,-0.135,0.322,0.359,0.681,62.0,0.055,0.293,192.994,170.948,177.816,13.7,0.332,0.005,0.167,0.085,0.082,0.511
2015,12080,283,1.0,1392,1446,231,396,77,7,27,212,66,40,134,293,2,0,0.0,43,18,18,28.0,0,0.0,14.650114526823389,1616,0.274,-0.163,0.355,0.47,0.825,103.0,0.068,0.323,225.016,209.97,238.1,38.3,0.374,0.017,0.181,0.083,0.098,0.457
2015,12080,285,1.0,1700,1603,243,424,83,3,19,219,43,31,177,345,2,0,0.0,46,37,25,34.0,0,0.0,18.77646186440678,1842,0.265,-0.147,0.351,0.421,0.772,86.0,0.057,0.32,218.74,199.698,222.356,26.4,0.357,0.01,0.187,0.096,0.091,0.513
2015,12080,287,1.0,1760,1869,260,536,78,16,20,230,42,16,153,278,4,0,0.0,44,40,17,40.0,0,0.0,16.97152143193594,2079,0.287,-0.191,0.353,0.439,0.792,93.0,0.067,0.325,275.056,255.926,269.272,27.1,0.337,0.01,0.134,0.074,0.06,0.55
2015,12080,288,1.0,1953,1981,327,529,81,21,42,317,60,21,262,395,9,0,0.0,61,46,29,38.0,0,0.0,28.54688524590164,2318,0.267,-0.115,0.368,0.465,0.833,103.0,0.073,0.31,314.0,287.054,304.008,49.4,0.352,0.018,0.17,0.113,0.057,0.663
2015,12080,299,1.0,1674,1865,339,516,92,7,45,303,24,9,267,410,8,0,0.0,48,15,19,54.0,0,0.0,29.648690153568207,2166,0.277,-0.125,0.384,0.483,0.867,111.0,0.061,0.33,301.74,281.398,290.336,31.3,0.374,0.021,0.189,0.123,0.066,0.651
2015,12080,302,1.0,1428,1589,296,458,72,8,23,243,48,15,207,271,8,0,0.0,60,41,13,37.0,0,0.0,25.059916230366493,1850,0.288,-0.137,0.392,0.452,0.844,102.0,0.06,0.333,253.732,235.082,247.544,31.1,0.389,0.012,0.146,0.112,0.034,0.764
2015,12080,305,1.0,1566,1815,280,494,80,15,31,263,55,21,201,396,4,0,0.0,59,32,16,45.0,0,0.0,23.006142251530854,2064,0.272,-0.143,0.365,0.453,0.818,99.0,0.069,0.33,275.582,258.032,274.704,39.7,0.344,0.015,0.192,0.097,0.095,0.508
2015,12080,306,1.0,1593,1587,256,431,82,20,30,225,39,17,136,333,1,0,0.0,39,30,13,32.0,0,0.0,14.786149584487534,1766,0.272,-0.172,0.343,0.488,0.831,108.0,0.089,0.324,253.276,239.702,253.284,33.9,0.392,0.017,0.189,0.077,0.112,0.408
2015,12080,310,1.0,1749,1618,199,371,62,13,4,173,54,31,167,370,3,0,0.0,48,36,9,30.0,0,0.0,16.316869009584664,1830,0.229,-0.112,0.32,0.34,0.66,55.0,0.062,0.293,156.89,142.854,165.668,7.4,0.335,0.002,0.202,0.091,0.111,0.451
2015,12080,315,1.0,1767,2003,402,594,122,13,44,366,73,20,307,412,8,0,0.0,45,20,31,49.0,0,0.0,34.44967581047381,2361,0.297,-0.117,0.401,0.526,0.927,128.0,0.08,0.349,370.644,345.228,361.296,54.9,0.397,0.019,0.175,0.13,0.045,0.745
2015,12080,316,1.0,1848,1940,347,574,103,9,24,303,75,27,235,348,9,0,0.0,40,48,28,46.0,0,0.0,24.848555216062852,2251,0.296,-0.15,0.377,0.465,0.842,104.0,0.067,0.345,315.406,289.272,309.684,36.4,0.392,0.011,0.155,0.104,0.051,0.675
2015,12080,317,1.0,1683,1749,321,468,80,26,33,289,68,16,214,373,3,0,0.0,46,27,11,36.0,0,0.0,23.26866634098681,2001,0.268,-0.115,0.364,0.479,0.843,108.0,0.09,0.321,277.566,262.922,276.184,44.4,0.414,0.016,0.186,0.107,0.079,0.574
