season,season_id,school_id,division,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,K,IBB,TB,GDP,HBP,SH,SF,DP,Picked,OPP DP,PA,BA,OBP,SLG,OPS,BAbip,RS%,HR%,K%,BB%,K-BB%,BB/K
2016,12360,16,3.0,1050,1067,114,250,36,5,4,94,14,7,110,256,0,0,0.0,17,6,8,27.0,0,0.0,1191,0.23430178069353327,0.3165407220822838,0.33083411433926896,0.6473748364215528,0.301840490797546,0.2949061662198391,0.0033585222502099076,0.21494542401343408,0.09235936188077246,0.12258606213266163,0.4296875
2016,12360,17,1.0,1560,1741,260,482,84,14,31,240,35,17,166,427,3,76,0.0,40,24,15,31.0,0,0.0,1946,0.2768523836875359,0.35354573484069884,0.46869615163699024,0.822241886477689,0.3474576271186441,0.3485540334855403,0.01593011305241521,0.21942446043165467,0.08530318602261049,0.1341212744090442,0.38875878220140514
2016,12360,19,3.0,1120,1189,257,382,72,11,27,232,44,20,114,156,1,28,0.0,28,32,10,22.0,0,0.0,1345,0.32127838519764507,0.3895910780669145,0.5609756097560976,0.9505666878230121,0.3494094488188976,0.46277665995975853,0.020074349442379184,0.11598513011152416,0.08475836431226766,0.031226765799256498,0.7307692307692307
2016,12360,20,3.0,1386,1337,274,403,67,20,9,236,59,31,186,227,2,0,0.0,27,29,20,26.0,0,0.0,1572,0.30142109199700823,0.39185750636132316,0.47344801795063574,0.865305524311959,0.3514719000892061,0.43657331136738053,0.0057251908396946565,0.14440203562340967,0.1183206106870229,0.026081424936386766,0.8193832599118943
2016,12360,22,2.0,1380,1385,197,360,65,11,21,166,68,20,130,328,1,0,0.0,52,14,8,28.0,0,0.0,1537,0.259927797833935,0.35263500325309044,0.43826714801444044,0.7909021512675309,0.32471264367816094,0.3378119001919386,0.013662979830839297,0.21340273259596618,0.08458035133376708,0.12882238126219908,0.39634146341463417
2016,12360,24,3.0,1184,1295,251,409,78,11,16,218,50,23,137,175,3,0,0.0,44,29,19,35.0,0,0.0,1480,0.31583011583011583,0.39864864864864863,0.5111969111969112,0.9098455598455599,0.3499554764024933,0.4094076655052265,0.010810810810810811,0.11824324324324324,0.09256756756756757,0.025675675675675677,0.7828571428571428
2016,12360,25,2.0,1830,1905,346,566,103,11,26,293,80,39,205,308,5,0,0.0,64,65,21,53.0,0,0.0,2196,0.2971128608923885,0.3802367941712204,0.47716535433070867,0.8574021485019291,0.3391959798994975,0.39555006180469715,0.011839708561020037,0.14025500910746813,0.09335154826958106,0.04690346083788707,0.6655844155844156
2016,12360,27,1.0,1674,1786,231,415,76,10,33,205,23,9,188,449,2,0,0.0,53,32,13,27.0,0,0.0,2019,0.23236282194848823,0.32491332342743934,0.4081746920492721,0.7330880154767114,0.2900531511009871,0.31781701444622795,0.01634472511144131,0.2223873204556711,0.09311540366518078,0.12927191679049033,0.41870824053452116
2016,12360,28,1.0,1947,2022,298,530,111,19,35,271,43,23,205,436,8,0,0.0,33,25,24,48.0,0,0.0,2276,0.26211671612265086,0.3374340949033392,0.46933728981206724,0.8067713847154064,0.3142857142857143,0.3587994542974079,0.015377855887521968,0.19156414762741653,0.09007029876977153,0.101493848857645,0.4701834862385321
2016,12360,29,1.0,2336,2443,424,702,131,30,26,369,77,31,323,485,9,0,0.0,50,82,34,48.0,0,0.0,2882,0.28735161686451083,0.37300485773768216,0.474007367990176,0.8470122257278582,0.34384537131230924,0.3794089609151573,0.009021512838306732,0.16828591256072173,0.11207494795281055,0.05621096460791118,0.6659793814432989
2016,12360,30,1.0,1856,1944,336,517,93,22,33,303,48,8,220,423,5,4,0.0,98,65,20,35.0,0,0.0,2249,0.26594650205761317,0.3712761227212094,0.463477366255144,0.8347534889763535,0.3209549071618037,0.3778054862842893,0.014673188083592708,0.18808359270787017,0.09782125389061805,0.09026233881725212,0.5200945626477541
2016,12360,31,1.0,1870,1870,324,515,90,13,49,289,39,14,222,413,6,0,0.0,39,26,24,43.0,0,0.0,2142,0.27540106951871657,0.3622782446311858,0.49732620320855614,0.859604447839742,0.3254189944134078,0.3782668500687758,0.02287581699346405,0.19281045751633988,0.10364145658263306,0.08916900093370682,0.5375302663438256
2016,12360,32,1.0,1728,1855,365,561,110,6,37,333,43,20,227,362,7,0,0.0,39,56,24,44.0,0,0.0,2162,0.3024258760107817,0.38251618871415355,0.5105121293800539,0.8930283180942074,0.35405405405405405,0.4151898734177215,0.017113783533765033,0.16743755781683625,0.10499537465309898,0.06244218316373727,0.6270718232044199
2016,12360,35,2.0,1760,1825,400,589,102,7,45,360,63,17,210,297,1,0,0.0,55,30,26,51.0,0,0.0,2091,0.32273972602739726,0.4084170253467241,0.5446575342465754,0.9530745595932995,0.3605036447978794,0.4388133498145859,0.021520803443328552,0.14203730272596843,0.10043041606886657,0.041606886657101855,0.7070707070707071
2016,12360,36,2.0,1188,1476,210,382,62,11,25,197,26,9,122,323,1,0,0.0,48,16,20,27.0,0,0.0,1634,0.2588075880758808,0.3378212974296206,0.4329268292682927,0.7707481266979133,0.31097560975609756,0.3510436432637571,0.015299877600979192,0.19767441860465115,0.07466340269277846,0.12301101591187269,0.37770897832817335
2016,12360,37,1.0,1848,1975,346,581,102,14,37,310,61,27,241,416,4,0,0.0,62,10,21,47.0,0,0.0,2247,0.29417721518987344,0.3934134401424121,0.4936708860759494,0.8870843262183614,0.3525599481529488,0.36481700118063753,0.016466399643969738,0.1851357365376057,0.10725411659991099,0.07788161993769471,0.5793269230769231
2016,12360,38,3.0,1178,1223,301,396,76,22,24,274,22,18,144,202,1,0,0.0,33,11,14,32.0,0,0.0,1392,0.3237939493049877,0.41163793103448276,0.580539656582175,0.9921775876166578,0.36795252225519287,0.5045537340619308,0.017241379310344827,0.14511494252873564,0.10344827586206896,0.04166666666666667,0.7128712871287128
2016,12360,39,2.0,1734,1863,390,622,130,15,33,344,73,15,157,288,7,0,0.0,40,35,29,44.0,0,0.0,2084,0.333870101986044,0.3929942418426104,0.5684380032206119,0.9614322450632222,0.37492043284532145,0.4541984732824427,0.01583493282149712,0.1381957773512476,0.07533589251439539,0.06285988483685222,0.5451388888888888
2016,12360,40,3.0,1452,1556,307,481,74,19,16,259,51,17,171,204,0,0,0.0,47,39,15,31.0,0,0.0,1781,0.30912596401028275,0.39247613700168443,0.4820051413881748,0.8744812783898592,0.3441894892672095,0.4260614934114202,0.008983717012914094,0.11454239191465469,0.09601347557551937,0.018528916339135323,0.8382352941176471
2016,12360,41,2.0,1944,1871,491,661,137,15,69,426,68,15,164,323,1,0,0.0,64,11,23,34.0,0,0.0,2069,0.3532870122928915,0.42967617206379893,0.6712987707108499,1.100974942774649,0.3941411451398136,0.5146341463414634,0.0333494441759304,0.15611406476558723,0.07926534557757371,0.07684871918801352,0.5077399380804953
2016,12360,42,3.0,1161,1465,259,418,66,4,14,219,33,16,153,235,6,0,0.0,53,28,16,44.0,0,0.0,1662,0.28532423208191127,0.37545126353790614,0.42184300341296926,0.7972942669508754,0.32792207792207795,0.4016393442622951,0.00842358604091456,0.14139590854392298,0.09205776173285199,0.04933814681107099,0.6510638297872341
2016,12360,43,1.0,1881,2020,443,622,135,19,65,407,56,19,296,477,11,0,0.0,43,34,31,34.0,0,0.0,2381,0.3079207920792079,0.4036119277614448,0.5985148514851485,1.0021267792465933,0.36911862160371106,0.421875,0.027299454010919783,0.2003359932801344,0.124317513649727,0.0760184796304074,0.6205450733752621
2016,12360,44,3.0,1230,1363,227,372,68,7,10,196,92,24,119,287,2,0,0.0,51,56,11,28.0,0,0.0,1549,0.27292736610418195,0.34990316333118143,0.417461482024945,0.7673646453561265,0.3361188486536676,0.40789473684210525,0.006455777921239509,0.1852808263395739,0.07682375726275016,0.10845706907682374,0.4146341463414634
2016,12360,45,3.0,1312,1424,281,425,85,17,16,239,79,29,141,223,1,0,0.0,36,19,16,20.0,0,0.0,1600,0.2984550561797753,0.37625,0.49859550561797755,0.8748455056179776,0.3405495420482931,0.4522184300341297,0.01,0.139375,0.088125,0.051250000000000004,0.6322869955156951
2016,12360,46,3.0,1505,1430,282,401,81,9,19,242,55,16,181,267,2,35,0.0,43,30,23,30.0,0,0.0,1664,0.2804195804195804,0.37560096153846156,0.46573426573426574,0.8413352272727272,0.3273350471293916,0.43399339933993397,0.01141826923076923,0.16045673076923078,0.10877403846153846,0.05168269230769232,0.6779026217228464
2016,12360,47,1.0,1798,1979,378,569,123,21,49,334,60,35,290,390,4,0,0.0,63,30,36,49.0,0,0.0,2335,0.2875189489641233,0.39486081370449677,0.5426983324911572,0.937559146195654,0.3299492385786802,0.3768613974799542,0.020985010706638114,0.1670235546038544,0.12419700214132762,0.042826552462526785,0.7435897435897436
2016,12360,48,1.0,1802,1798,231,489,66,12,16,202,35,13,173,315,4,0,0.0,36,32,16,49.0,0,0.0,2019,0.27196885428253614,0.345715700842001,0.40100111234705227,0.7467168131890533,0.3189480782198247,0.3152492668621701,0.0079247152055473,0.15601783060921248,0.08568598315998019,0.0703318474492323,0.5492063492063493
2016,12360,49,2.0,1372,1579,381,523,97,11,57,334,101,33,218,341,6,0,0.0,61,23,24,37.0,0,0.0,1844,0.331222292590247,0.4349240780911063,0.6193793540215327,1.054303432112639,0.3867219917012448,0.4348993288590604,0.03091106290672451,0.18492407809110628,0.11822125813449023,0.06670281995661605,0.6392961876832844
2016,12360,50,3.0,1054,1090,162,306,47,8,11,135,41,18,107,211,4,0,0.0,40,46,7,24.0,0,0.0,1250,0.28073394495412846,0.3624,0.42935779816513764,0.7917577981651376,0.33714285714285713,0.3416289592760181,0.0088,0.1688,0.0856,0.08320000000000001,0.5071090047393365
2016,12360,51,1.0,1643,1801,272,494,92,14,34,242,14,11,165,375,4,0,0.0,46,44,19,46.0,0,0.0,2029,0.27429205996668515,0.34746180384425823,0.47529150471960024,0.8227533085638585,0.3260099220411056,0.35469448584202684,0.016757023164120255,0.18482010842779695,0.08132084770823066,0.10349926071956629,0.44
2016,12360,52,2.0,2040,1661,290,489,88,11,15,252,41,18,166,244,5,0,0.0,32,39,21,31.0,0,0.0,1887,0.2944009632751355,0.3640699523052464,0.4563515954244431,0.8204215477296894,0.33309908643710473,0.40922619047619047,0.00794912559618442,0.1293057763645999,0.08797032326444092,0.04133545310015897,0.680327868852459
2016,12360,53,3.0,1476,1362,268,377,73,5,11,231,56,14,224,219,6,0,0.0,43,33,26,36.0,0,0.0,1645,0.276798825256975,0.39148936170212767,0.42731277533039647,0.8188021370325241,0.3160621761658031,0.4060031595576619,0.006686930091185411,0.1331306990881459,0.13617021276595745,-0.0030395136778115506,1.0228310502283104
2016,12360,54,2.0,1400,1706,307,533,73,18,33,268,49,14,179,295,3,0,0.0,36,12,16,49.0,0,0.0,1913,0.31242672919109027,0.3910088865656038,0.5070339976553341,0.8980428842209378,0.3586800573888092,0.3832167832167832,0.017250392054364874,0.15420805018295872,0.09357030841610037,0.06063774176685835,0.6067796610169491
2016,12360,55,2.0,1032,1300,367,430,83,20,40,322,147,32,210,194,2,0,0.0,48,12,31,17.0,0,0.0,1553,0.33076923076923076,0.4430135222150676,0.6276923076923077,1.0707058299073753,0.35551504102096626,0.5046296296296297,0.025756600128783,0.12491951062459755,0.13522215067611076,-0.010302640051513212,1.0824742268041236
2016,12360,56,2.0,840,1416,183,380,66,12,9,161,38,10,117,260,1,0,0.0,20,25,14,27.0,0,0.0,1572,0.268361581920904,0.3288804071246819,0.4124293785310734,0.7413097856557553,0.3195521102497847,0.3425196850393701,0.0057251908396946565,0.16539440203562342,0.07442748091603053,0.09096692111959288,0.45
2016,12360,58,3.0,736,978,169,259,70,4,2,137,34,13,115,199,0,0,0.0,45,15,10,28.0,0,0.0,1118,0.26482617586912066,0.3747763864042934,0.4284253578732106,0.803201744277504,0.32655654383735705,0.40047961630695444,0.0017889087656529517,0.1779964221824687,0.10286225402504472,0.07513416815742398,0.5778894472361809
2016,12360,59,3.0,1330,1105,125,272,36,4,8,113,8,8,85,198,1,0,0.0,31,27,5,29.0,0,0.0,1222,0.24615384615384617,0.31751227495908346,0.351131221719457,0.6686434966785404,0.2920353982300885,0.3078947368421053,0.006546644844517185,0.16202945990180032,0.06955810147299508,0.09247135842880523,0.4292929292929293
2016,12360,60,3.0,1254,1229,244,406,80,13,12,223,23,11,139,153,1,0,0.0,29,15,19,31.0,0,0.0,1402,0.3303498779495525,0.4094151212553495,0.531326281529699,0.9407414027850485,0.3638042474607572,0.4128113879003559,0.008559201141226819,0.10912981455064194,0.09914407988587731,0.009985734664764628,0.9084967320261438
2016,12360,61,1.0,1848,1873,313,528,63,8,45,279,52,12,211,352,6,0,0.0,69,18,19,59.0,0,0.0,2121,0.28190069407367857,0.38095238095238093,0.4580886278697277,0.8390410088221086,0.3230769230769231,0.35124508519003933,0.021216407355021217,0.16595945308816595,0.09948137670909948,0.06647807637906647,0.5994318181818182
2016,12360,62,1.0,1705,1841,340,537,99,13,37,306,57,25,201,354,0,0,0.0,52,32,27,41.0,0,0.0,2101,0.29168929929386206,0.376011423131842,0.5008147745790331,0.8768261977108751,0.33852403520649965,0.40239043824701193,0.017610661589719183,0.16849119466920515,0.09566872917658258,0.07282246549262257,0.5677966101694916
2016,12360,64,3.0,1040,1270,222,392,56,11,17,207,21,13,112,254,1,0,0.0,31,17,22,30.0,0,0.0,1421,0.30866141732283464,0.3764954257565095,0.4763779527559055,0.852873378512415,0.3672869735553379,0.39575289575289574,0.011963406052076003,0.17874736101337085,0.07881773399014778,0.09992962702322307,0.4409448818897638
2016,12360,67,1.0,1938,1910,282,504,95,7,20,246,73,25,240,425,4,0,0.0,41,38,13,42.0,0,0.0,2201,0.2638743455497382,0.3566560654248069,0.4162303664921466,0.7728864319169535,0.3274695534506089,0.34248366013071896,0.009086778736937756,0.1930940481599273,0.10904134484325306,0.08405270331667425,0.5647058823529412
2016,12360,69,3.0,1116,1064,186,280,54,11,8,162,35,16,90,240,1,0,0.0,43,22,16,20.0,0,0.0,1192,0.2631578947368421,0.3464765100671141,0.4257518796992481,0.7722283897663622,0.3269230769230769,0.43950617283950616,0.006711409395973154,0.20134228187919462,0.07550335570469799,0.12583892617449663,0.375
2016,12360,71,1.0,1836,1762,176,404,55,3,13,152,36,22,185,392,0,0,0.0,25,40,9,34.0,0,0.0,1996,0.2292849035187287,0.3076152304609218,0.3263337116912599,0.6339489421521818,0.2862371888726208,0.27121464226289516,0.006513026052104208,0.1963927855711423,0.09268537074148296,0.10370741482965933,0.4719387755102041
2016,12360,72,1.0,1650,1699,278,481,116,17,27,251,41,17,189,411,6,0,0.0,60,57,19,31.0,0,0.0,1964,0.2831077104178929,0.37169042769857435,0.5132430841671571,0.8849335118657315,0.3546875,0.35704125177809387,0.01374745417515275,0.20926680244399185,0.09623217922606925,0.1130346232179226,0.45985401459854014
2016,12360,73,3.0,888,1260,223,388,73,16,15,191,33,15,93,210,2,0,0.0,22,10,21,27.0,0,0.0,1384,0.30793650793650795,0.3634393063583815,0.5095238095238095,0.872963115882191,0.35321969696969696,0.4262295081967213,0.01083815028901734,0.15173410404624277,0.06719653179190752,0.08453757225433525,0.44285714285714284
2016,12360,74,2.0,1802,1778,298,493,100,16,19,258,73,30,172,354,7,0,0.0,37,35,15,42.0,0,0.0,2000,0.27727784026996627,0.351,0.4595050618672666,0.8105050618672666,0.33380281690140845,0.4084919472913616,0.0095,0.177,0.086,0.091,0.4858757062146893
2016,12360,75,3.0,1394,1453,263,439,76,8,16,234,52,11,140,214,1,0,0.0,31,29,18,20.0,0,0.0,1640,0.3021335168616655,0.3719512195121951,0.46730901582931866,0.8392602353415137,0.3408541498791297,0.4158249158249158,0.00975609756097561,0.13048780487804879,0.08536585365853659,0.045121951219512194,0.6542056074766355
2016,12360,77,1.0,1782,1953,435,634,117,18,50,402,43,16,237,295,8,0,0.0,47,10,37,51.0,0,0.0,2237,0.32462877624167946,0.41037103263299063,0.5745007680491552,0.9848718006821457,0.35501519756838906,0.4435483870967742,0.022351363433169423,0.1318730442556996,0.10594546267322306,0.02592758158247653,0.8033898305084746
2016,12360,78,3.0,1512,1422,253,438,67,7,9,227,47,23,148,196,4,0,0.0,45,38,19,34.0,0,0.0,1627,0.3080168776371308,0.3878303626306085,0.44233473980309423,0.8301651024337027,0.3470873786407767,0.39228295819935693,0.005531653349723417,0.12046711739397664,0.09096496619545175,0.029502151198524895,0.7551020408163265
2016,12360,80,1.0,1092,1235,163,320,71,4,22,156,12,12,107,245,1,0,0.0,35,20,4,24.0,0,0.0,1366,0.2591093117408907,0.33821376281112736,0.45506072874493925,0.7932744915560666,0.3065843621399177,0.32045454545454544,0.016105417276720352,0.17935578330893118,0.07833089311859444,0.10102489019033674,0.43673469387755104
2016,12360,81,1.0,2065,1990,465,633,129,13,57,430,62,23,280,291,6,0,0.0,73,32,41,51.0,0,0.0,2343,0.31809045226130656,0.420827998292787,0.5819095477386935,1.0027375460314805,0.3422459893048128,0.43918191603875134,0.024327784891165175,0.12419974391805377,0.1195049082373026,0.004694835680751172,0.9621993127147767
2016,12360,83,1.0,1820,1721,236,443,78,27,20,217,46,10,171,318,1,0,0.0,43,24,20,32.0,0,0.0,1936,0.25740848343986056,0.3393595041322314,0.44160371876815807,0.7809632229003896,0.3014967925873129,0.3390894819466248,0.010330578512396695,0.16425619834710745,0.08832644628099173,0.07592975206611571,0.5377358490566038
2016,12360,84,3.0,1232,1468,360,479,101,16,46,331,63,18,177,277,0,0,0.0,60,23,17,24.0,0,0.0,1685,0.32629427792915533,0.42492581602373886,0.6219346049046321,1.046860420928371,0.37263339070567986,0.46865671641791046,0.027299703264094956,0.16439169139465876,0.10504451038575667,0.059347181008902086,0.6389891696750902
2016,12360,87,1.0,1836,1854,225,456,90,15,11,190,33,10,164,348,3,0,0.0,30,35,14,34.0,0,0.0,2067,0.2459546925566343,0.31446540880503143,0.39104638619201726,0.7055117949970486,0.29489728296885354,0.3348982785602504,0.005321722302854378,0.1683599419448476,0.07934204160619256,0.08901790033865505,0.47126436781609193
2016,12360,89,3.0,561,972,123,253,45,4,3,105,14,9,104,194,0,0,0.0,21,9,6,31.0,0,0.0,1091,0.2602880658436214,0.3464711274060495,0.3775720164609053,0.7240431438669548,0.3201024327784891,0.32,0.002749770852428964,0.1778185151237397,0.09532538955087076,0.08249312557286893,0.5360824742268041
2016,12360,90,1.0,1938,1888,291,510,87,14,19,258,35,20,239,357,5,0,0.0,47,43,29,41.0,0,0.0,2199,0.2701271186440678,0.3619827194179172,0.4247881355932203,0.7867708550111375,0.31862426995457493,0.35006435006435005,0.008640291041382447,0.16234652114597545,0.10868576625738972,0.053660754888585724,0.6694677871148459
2016,12360,91,2.0,1769,1752,298,520,101,7,31,273,65,26,194,289,5,0,0.0,51,39,30,37.0,0,0.0,2015,0.2968036529680365,0.37965260545905705,0.4948630136986301,0.8745156191576872,0.3344733242134063,0.3637602179836512,0.015384615384615385,0.143424317617866,0.09627791563275434,0.04714640198511166,0.671280276816609
2016,12360,94,1.0,1568,1868,298,495,81,24,13,268,51,16,227,360,2,0,0.0,50,39,27,42.0,0,0.0,2161,0.26498929336188437,0.3572420175844516,0.41809421841541755,0.7753362359998692,0.316688567674113,0.37549407114624506,0.006015733456732994,0.16658954187875982,0.1050439611291069,0.061545580749652926,0.6305555555555555
2016,12360,95,2.0,1881,1978,391,615,91,22,23,343,67,20,228,211,5,0,0.0,67,74,25,57.0,0,0.0,2305,0.3109201213346815,0.3947939262472885,0.4828109201213347,0.8776048463686232,0.33465234595816845,0.41488162344983087,0.009978308026030369,0.09154013015184381,0.09891540130151844,-0.007375271149674623,1.080568720379147
2016,12360,96,1.0,1798,1962,331,570,102,15,37,295,42,31,194,396,2,0,0.0,40,69,24,37.0,0,0.0,2249,0.290519877675841,0.3574922187638951,0.4928644240570846,0.8503566428209797,0.3432066967160335,0.3833116036505867,0.0164517563361494,0.1760782570031125,0.08626056024899956,0.08981769675411294,0.4898989898989899
2016,12360,97,1.0,2006,1971,279,516,94,19,26,251,63,24,211,412,14,0,0.0,42,63,19,35.0,0,0.0,2264,0.2617960426179604,0.33966431095406363,0.43886352105530185,0.7785278320093655,0.31572164948453607,0.3405114401076716,0.011484098939929329,0.18197879858657243,0.09319787985865724,0.08878091872791519,0.5121359223300971
2016,12360,98,2.0,1705,1710,320,531,72,14,14,286,76,23,185,197,7,0,0.0,30,43,32,46.0,0,0.0,1970,0.3105263157894737,0.3786802030456853,0.452046783625731,0.8307269866714162,0.33768778576094055,0.4180327868852459,0.007106598984771574,0.1,0.09390862944162437,0.006091370558375636,0.9390862944162437
2016,12360,99,1.0,1980,2019,310,542,95,11,30,273,68,44,213,374,9,0,0.0,56,70,19,37.0,0,0.0,2321,0.2684497275879148,0.3494183541576906,0.43833580980683506,0.7877541639645257,0.31334149326805383,0.3585147247119078,0.012925463162429988,0.16113744075829384,0.09177078845325291,0.06936665230504092,0.56951871657754
2016,12360,101,1.0,1760,1829,255,474,78,12,26,224,66,18,199,411,10,0,0.0,60,44,25,42.0,0,0.0,2097,0.25915800984144344,0.34954697186456846,0.42099507927829416,0.7705420511428627,0.31616090331686664,0.32390381895332393,0.01239866475917978,0.19599427753934193,0.09489747257987602,0.10109680495946591,0.48418491484184917
2016,12360,102,1.0,1624,1968,253,507,102,7,28,229,70,29,158,439,2,0,0.0,31,28,22,41.0,0,0.0,2176,0.2576219512195122,0.31985294117647056,0.42886178861788615,0.7487147297943567,0.314510833880499,0.33682634730538924,0.012867647058823529,0.20174632352941177,0.07261029411764706,0.12913602941176472,0.35990888382687924
2016,12360,103,2.0,1440,1408,246,383,74,13,30,211,52,10,142,273,4,0,0.0,45,40,18,22.0,0,0.0,1608,0.27201704545454547,0.35447761194029853,0.4900568181818182,0.8445344301221167,0.3143365983971505,0.4,0.018656716417910446,0.16977611940298507,0.08830845771144279,0.08146766169154228,0.5201465201465202
2016,12360,104,1.0,2046,2096,334,543,105,15,32,297,77,30,225,425,11,0,0.0,91,60,33,59.0,0,0.0,2414,0.25906488549618323,0.35584092792046396,0.44179389312977096,0.7976348210502349,0.305622009569378,0.3651753325272068,0.013256006628003313,0.176056338028169,0.0932062966031483,0.0828500414250207,0.5294117647058824
2016,12360,105,3.0,1452,1508,330,491,95,19,26,289,47,20,154,201,4,0,0.0,65,48,23,36.0,0,0.0,1733,0.3255968169761273,0.40969417195614544,0.5583554376657824,0.9680496096219279,0.3565950920245399,0.4444444444444444,0.015002885170225043,0.11598384304673975,0.08886324293133295,0.027120600115406804,0.7661691542288557
2016,12360,106,2.0,1296,1376,295,403,69,16,35,259,75,14,188,233,1,0,0.0,41,3,18,34.0,0,0.0,1585,0.2928779069767442,0.39873817034700315,0.529796511627907,0.9285346819749101,0.3268206039076377,0.4355108877721943,0.022082018927444796,0.1470031545741325,0.11861198738170348,0.028391167192429012,0.8068669527896996
2016,12360,107,1.0,1802,1862,331,545,102,20,47,305,38,21,173,352,5,0,0.0,60,42,18,42.0,0,0.0,2095,0.29269602577873255,0.37136038186157516,0.5354457572502686,0.9068061391118437,0.3362592842673869,0.38850889192886456,0.02243436754176611,0.16801909307875895,0.08257756563245823,0.08544152744630072,0.4914772727272727
2016,12360,108,1.0,1749,1773,259,471,84,9,16,221,78,42,151,320,6,0,0.0,57,46,21,49.0,0,0.0,1991,0.2656514382402707,0.341034655951783,0.41173152848279754,0.7527661844345805,0.3120713305898491,0.3665158371040724,0.00803616273229533,0.1607232546459066,0.07584128578603717,0.08488196885986941,0.471875
2016,12360,109,1.0,1904,1902,288,536,103,16,15,264,49,31,182,391,10,0,0.0,79,43,24,36.0,0,0.0,2151,0.28180862250262884,0.3705253370525337,0.4468980021030494,0.8174233391555832,0.3427631578947368,0.3491048593350384,0.00697350069735007,0.1817759181775918,0.08461180846118084,0.09716410971641097,0.46547314578005117
2016,12360,110,1.0,1904,1653,234,404,68,18,11,213,47,20,197,341,4,0,0.0,61,58,15,32.0,0,0.0,1923,0.24440411373260737,0.34425377015080605,0.38596491228070173,0.7302186824315078,0.2986322188449848,0.3425499231950845,0.005720228809152366,0.17732709308372335,0.10244409776391056,0.0748829953198128,0.5777126099706745
