season,season_id,school_id,division,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,K,IBB,TB,GDP,HBP,SH,SF,DP,Picked,OPP DP,RC,PA,BA,SecA,OBP,SLG,OPS,OPS+,ISO,BAbip,XR,XRR,XRB,PSN,RS%,HR%,K%,BB%,K-BB%,BB/K
2023,16340,52,1.0,521,1754,245,457,76,4,49,227,37,26,146,435,6,688,20.0,52,15,10,0.0,6,29.0,227.32702073849265,1925,0.261,0.221,0.34,0.466,0.806,72.0,0.05,0.319,488.11,473.374,500.008,42.2,0.323,0.025,0.226,0.076,0.15,0.336
2023,16340,61,1.0,601,2010,410,596,120,12,34,370,38,10,290,438,3,842,33.0,51,28,25,0.0,3,46.0,345.82364392678863,2353,0.297,0.281,0.398,0.501,0.899,88.0,0.078,0.36,622.266,605.598,623.756,35.9,0.416,0.014,0.186,0.123,0.063,0.662
2023,16340,62,1.0,539,1754,366,518,91,11,47,335,34,14,227,328,4,772,40.0,54,23,33,0.0,3,52.0,300.73730272596845,2037,0.295,0.286,0.392,0.525,0.917,95.0,0.071,0.334,572.946,556.732,576.424,39.5,0.424,0.023,0.161,0.111,0.05,0.692
2023,16340,67,1.0,692,2420,447,647,103,4,72,416,93,16,336,595,10,974,41.0,112,31,31,0.0,7,51.0,385.4266348122868,2818,0.267,0.306,0.389,0.476,0.865,80.0,0.048,0.322,725.47,701.746,726.392,81.2,0.367,0.026,0.211,0.119,0.092,0.565
2023,16340,71,1.0,499,1576,284,386,70,12,45,260,79,27,237,411,5,615,22.0,60,28,19,0.0,2,31.0,228.18166666666667,1860,0.245,0.329,0.367,0.471,0.838,76.0,0.067,0.299,448.332,432.39,458.8,57.3,0.375,0.024,0.221,0.127,0.094,0.577
2023,16340,72,1.0,475,1583,251,417,86,11,45,234,45,16,198,392,7,660,9.0,36,30,14,0.0,6,35.0,241.88758731864587,1825,0.263,0.297,0.357,0.507,0.864,86.0,0.075,0.321,485.384,465.052,484.584,45.0,0.34,0.025,0.215,0.108,0.107,0.505
2023,16340,77,1.0,468,1617,347,473,109,11,82,334,15,11,203,439,9,850,14.0,40,9,15,0.0,2,29.0,334.08212314225057,1844,0.293,0.361,0.388,0.651,1.039,131.0,0.088,0.352,645.848,625.268,643.496,25.4,0.418,0.044,0.238,0.11,0.128,0.462
2023,16340,80,1.0,272,936,134,215,46,9,13,120,34,11,121,244,2,318,10.0,39,11,7,0.0,6,11.0,114.13048473967683,1075,0.23,0.264,0.349,0.412,0.761,57.0,0.078,0.294,226.348,218.452,230.504,18.8,0.334,0.012,0.227,0.113,0.114,0.496
2023,16340,81,1.0,474,1568,319,415,92,12,67,300,43,9,195,414,1,732,21.0,68,11,19,0.0,6,26.0,278.62209564750134,1793,0.265,0.348,0.378,0.576,0.954,108.0,0.082,0.315,552.768,538.566,554.632,52.4,0.412,0.037,0.231,0.109,0.122,0.471
2023,16340,83,1.0,479,1537,302,438,94,9,38,280,28,11,195,350,2,664,34.0,69,11,14,0.0,1,42.0,263.43395399780945,1757,0.285,0.285,0.4,0.524,0.924,95.0,0.079,0.344,494.01,486.468,503.036,32.2,0.398,0.022,0.199,0.111,0.088,0.557
2023,16340,87,1.0,567,1775,259,430,75,22,29,230,39,13,188,480,2,636,33.0,48,30,20,0.0,6,38.0,209.6492382338671,2013,0.242,0.237,0.331,0.429,0.76,60.0,0.079,0.312,441.74,430.41,448.26,33.3,0.361,0.014,0.238,0.093,0.145,0.392
2023,16340,90,1.0,557,1957,313,542,103,9,40,300,33,19,192,412,3,783,38.0,61,20,21,0.0,8,43.0,278.0375299866726,2190,0.277,0.228,0.363,0.478,0.841,78.0,0.066,0.329,564.574,551.83,575.26,36.2,0.362,0.018,0.188,0.088,0.1,0.466
2023,16340,94,1.0,561,1714,265,461,87,11,20,239,31,8,183,405,4,630,40.0,53,19,15,0.0,8,50.0,225.8323991935484,1931,0.269,0.219,0.361,0.436,0.797,66.0,0.07,0.338,446.48,438.996,453.452,24.3,0.362,0.01,0.21,0.095,0.115,0.452
2023,16340,96,1.0,528,1843,323,499,91,21,57,298,26,12,183,386,2,803,27.0,48,24,22,0.0,6,39.0,281.15687735849053,2072,0.271,0.272,0.352,0.527,0.879,91.0,0.084,0.311,585.362,568.898,587.776,35.7,0.395,0.028,0.186,0.088,0.098,0.474
2023,16340,97,1.0,540,1942,354,534,127,8,42,318,41,15,256,460,7,803,24.0,69,43,33,0.0,3,27.0,309.9950661545028,2274,0.275,0.284,0.378,0.505,0.883,87.0,0.078,0.334,605.08,579.596,600.732,41.5,0.382,0.018,0.202,0.113,0.089,0.557
2023,16340,99,1.0,571,1888,331,516,107,7,62,316,30,14,173,409,9,823,28.0,68,27,31,0.0,5,35.0,288.80638317329675,2119,0.273,0.263,0.357,0.529,0.886,92.0,0.068,0.314,616.208,592.094,612.708,40.4,0.387,0.029,0.193,0.082,0.111,0.423
2023,16340,101,1.0,533,1777,381,552,103,12,53,357,66,15,189,371,6,838,22.0,66,41,21,0.0,13,32.0,331.98489016236874,2028,0.311,0.296,0.398,0.566,0.964,107.0,0.078,0.363,644.992,624.31,645.4,58.8,0.435,0.026,0.183,0.093,0.09,0.509
2023,16340,102,1.0,616,2138,458,647,116,16,98,399,25,9,230,476,5,1089,43.0,58,8,27,0.0,9,60.0,417.1431694433157,2403,0.303,0.322,0.389,0.617,1.006,121.0,0.077,0.345,815.732,798.792,819.004,39.8,0.43,0.041,0.198,0.096,0.102,0.483
2023,16340,104,1.0,558,1905,344,531,100,11,86,328,66,27,224,506,7,911,28.0,62,14,14,0.0,7,38.0,337.76762505633167,2157,0.279,0.338,0.379,0.582,0.961,110.0,0.07,0.335,678.642,662.458,692.216,74.7,0.353,0.04,0.235,0.104,0.131,0.443
2023,16340,107,1.0,455,1641,322,441,84,7,84,308,61,8,199,421,1,791,28.0,44,13,18,0.0,9,35.0,288.97545691906,1871,0.269,0.367,0.366,0.589,0.955,111.0,0.064,0.309,587.582,575.59,591.46,70.7,0.397,0.045,0.225,0.106,0.119,0.473
2023,16340,108,1.0,548,1830,239,456,98,7,33,222,28,20,174,450,3,667,22.0,55,13,19,0.0,6,37.0,223.19219512195122,2036,0.249,0.215,0.336,0.44,0.776,64.0,0.065,0.31,471.4,455.608,478.376,30.3,0.316,0.016,0.221,0.085,0.136,0.387
2023,16340,109,1.0,515,1821,429,549,104,16,52,410,50,14,292,377,8,841,36.0,124,41,51,0.0,2,40.0,372.11337054529844,2205,0.301,0.34,0.438,0.556,0.994,109.0,0.083,0.344,667.934,639.214,660.368,51.0,0.413,0.024,0.171,0.132,0.039,0.775
2023,16340,110,1.0,513,1812,331,487,74,5,56,318,44,19,262,497,5,739,22.0,70,27,23,0.0,4,28.0,292.22262534184136,2124,0.269,0.297,0.386,0.482,0.868,82.0,0.049,0.336,540.694,521.58,544.48,49.3,0.36,0.026,0.234,0.123,0.111,0.527
2023,16340,111,1.0,542,1733,217,438,72,14,18,194,37,19,138,441,4,592,34.0,42,17,18,0.0,8,39.0,184.9958110882957,1906,0.253,0.179,0.324,0.402,0.726,52.0,0.066,0.325,404.502,394.21,415.3,24.2,0.332,0.009,0.231,0.072,0.159,0.313
2023,16340,112,1.0,561,1783,331,503,113,19,39,316,43,12,215,413,8,771,31.0,76,17,31,0.0,6,34.0,298.92879359095195,2046,0.282,0.288,0.388,0.528,0.916,95.0,0.095,0.341,587.556,566.75,585.46,40.9,0.387,0.019,0.202,0.105,0.097,0.521
2023,16340,115,1.0,632,2177,570,692,129,16,123,525,127,19,338,531,3,1222,34.0,138,24,35,0.0,10,49.0,553.0049483775811,2574,0.318,0.448,0.454,0.684,1.138,148.0,0.081,0.365,977.022,952.69,981.42,125.0,0.428,0.048,0.206,0.131,0.075,0.637
2023,16340,116,1.0,440,1497,322,438,76,16,47,291,101,19,216,362,3,687,17.0,49,7,23,0.0,3,23.0,281.10109374999996,1743,0.293,0.365,0.403,0.552,0.955,104.0,0.083,0.352,526.444,509.238,530.876,64.1,0.419,0.027,0.208,0.124,0.084,0.597
2023,16340,127,1.0,427,1510,321,454,90,14,50,297,46,8,178,282,3,722,26.0,55,12,16,0.0,2,33.0,288.2856465273856,1716,0.301,0.321,0.4,0.58,0.98,112.0,0.087,0.338,549.514,537.002,552.004,47.9,0.425,0.029,0.164,0.104,0.06,0.631
2023,16340,128,1.0,613,2025,410,578,109,7,109,389,53,11,224,566,3,1028,32.0,110,23,19,0.0,6,43.0,403.235127030404,2291,0.285,0.354,0.398,0.619,1.017,123.0,0.064,0.343,787.782,771.474,792.788,71.3,0.375,0.048,0.247,0.098,0.149,0.396
2023,16340,129,1.0,596,1926,412,500,92,8,46,373,131,22,353,522,4,746,27.0,99,26,33,0.0,11,37.0,319.6217644645056,2338,0.26,0.368,0.407,0.463,0.87,78.0,0.06,0.326,567.744,546.442,571.824,68.1,0.404,0.02,0.223,0.151,0.072,0.676
2023,16340,140,1.0,614,1941,384,489,76,12,77,339,111,38,300,629,1,820,16.0,63,24,13,0.0,8,23.0,311.63806920119606,2278,0.252,0.363,0.374,0.507,0.881,88.0,0.058,0.33,595.348,579.494,615.548,90.9,0.396,0.034,0.276,0.132,0.144,0.477
2023,16340,141,1.0,534,1729,293,480,99,11,28,269,51,9,181,348,4,685,33.0,45,34,16,0.0,7,46.0,245.99431421446386,1960,0.278,0.248,0.36,0.476,0.836,77.0,0.076,0.33,499.776,487.838,503.396,36.2,0.391,0.014,0.178,0.092,0.086,0.52
2023,16340,147,1.0,621,2202,458,676,132,11,68,427,103,24,292,495,4,1034,37.0,62,20,33,0.0,7,48.0,417.8635952472212,2547,0.307,0.331,0.404,0.565,0.969,108.0,0.075,0.364,786.28,765.392,794.764,81.9,0.405,0.027,0.194,0.115,0.079,0.59
2023,16340,149,1.0,654,2215,571,689,153,8,108,540,89,14,297,529,5,1182,42.0,120,33,40,0.0,9,49.0,500.42892421441775,2585,0.311,0.391,0.428,0.655,1.083,136.0,0.08,0.359,934.678,910.152,935.184,97.6,0.464,0.042,0.205,0.115,0.09,0.561
2023,16340,158,1.0,384,1392,333,436,97,9,62,275,54,15,184,342,1,737,17.0,51,5,13,0.0,5,19.0,309.94358662613985,1594,0.313,0.376,0.421,0.65,1.071,134.0,0.089,0.374,569.854,557.752,577.144,57.7,0.445,0.039,0.215,0.115,0.1,0.538
2023,16340,164,1.0,603,2112,464,635,127,12,78,437,120,24,325,475,9,1020,46.0,78,29,31,0.0,12,58.0,421.98660970873794,2497,0.301,0.382,0.416,0.586,1.002,115.0,0.077,0.35,785.17,765.254,794.548,94.5,0.402,0.031,0.19,0.13,0.06,0.684
2023,16340,165,1.0,491,1608,287,433,82,16,27,255,65,21,246,368,2,628,35.0,55,16,20,0.0,2,44.0,246.0381696658098,1890,0.269,0.302,0.388,0.468,0.856,78.0,0.081,0.329,455.836,446.28,468.9,38.2,0.368,0.014,0.195,0.13,0.065,0.668
2023,16340,167,1.0,323,1106,159,279,54,6,29,150,51,15,125,321,0,432,17.0,26,9,13,0.0,4,19.0,146.67665363565285,1253,0.252,0.284,0.343,0.471,0.814,74.0,0.065,0.325,308.362,300.854,316.688,37.0,0.324,0.023,0.256,0.1,0.156,0.389
2023,16340,169,1.0,489,1594,275,405,87,8,37,250,40,22,210,402,5,619,31.0,52,41,15,0.0,7,34.0,220.26328451882847,1860,0.254,0.277,0.359,0.471,0.83,75.0,0.07,0.315,443.484,431.808,454.976,38.4,0.378,0.02,0.216,0.113,0.103,0.522
2023,16340,172,1.0,350,1161,131,275,53,9,9,117,33,16,135,281,1,373,22.0,36,8,9,0.0,9,27.0,126.19985174203114,1313,0.237,0.215,0.34,0.382,0.722,48.0,0.069,0.302,251.972,246.942,263.044,14.1,0.279,0.007,0.214,0.103,0.111,0.48
2023,16340,173,1.0,537,1824,420,533,100,8,92,391,32,14,282,487,8,925,26.0,110,17,23,0.0,5,30.0,402.048244680851,2146,0.292,0.379,0.431,0.617,1.048,126.0,0.068,0.348,716.684,695.612,717.504,47.5,0.394,0.043,0.227,0.131,0.096,0.579
2023,16340,175,1.0,634,1997,377,536,104,13,77,349,81,32,256,526,5,897,28.0,93,10,30,0.0,7,36.0,341.104744341995,2293,0.268,0.334,0.386,0.546,0.932,100.0,0.072,0.322,676.612,655.142,688.444,78.9,0.371,0.034,0.229,0.112,0.117,0.487
2023,16340,178,1.0,469,1669,282,448,86,10,53,258,32,6,210,362,2,713,29.0,39,8,22,0.0,7,41.0,264.1436755646817,1909,0.268,0.3,0.365,0.516,0.881,89.0,0.07,0.31,518.284,504.982,518.784,39.9,0.356,0.028,0.19,0.11,0.08,0.58
2023,16340,180,1.0,625,2069,426,599,115,23,74,421,49,17,278,485,4,982,28.0,32,7,24,0.0,3,38.0,380.5931286307054,2378,0.29,0.335,0.382,0.577,0.959,109.0,0.089,0.342,725.9,706.72,730.68,59.0,0.422,0.031,0.204,0.117,0.087,0.573
2023,16340,193,1.0,598,2064,443,573,117,7,104,424,72,18,271,540,11,1016,26.0,96,12,17,0.0,3,32.0,403.78954471544716,2364,0.278,0.372,0.398,0.603,1.001,118.0,0.067,0.326,778.19,755.822,781.444,85.1,0.406,0.044,0.228,0.115,0.113,0.502
2023,16340,196,1.0,729,2288,468,668,131,14,75,444,80,14,300,473,5,1052,26.0,70,37,34,0.0,4,37.0,419.4520776841335,2659,0.292,0.328,0.39,0.556,0.946,104.0,0.076,0.334,800.086,772.3,795.72,77.4,0.408,0.028,0.178,0.113,0.065,0.634
2023,16340,198,1.0,490,1683,309,505,98,8,58,308,29,8,196,313,6,793,42.0,39,14,24,0.0,10,46.0,300.7604498977505,1917,0.3,0.3,0.386,0.569,0.955,107.0,0.072,0.335,589.356,576.676,592.472,38.7,0.368,0.03,0.163,0.102,0.061,0.626
2023,16340,201,1.0,640,2059,400,589,108,9,54,362,95,14,266,399,9,877,21.0,76,52,29,0.0,3,39.0,347.8884770346495,2406,0.286,0.308,0.387,0.509,0.896,90.0,0.066,0.327,670.878,642.43,663.86,68.9,0.395,0.022,0.166,0.111,0.055,0.667
2023,16340,202,1.0,556,1948,391,517,89,11,86,371,49,12,305,549,9,886,32.0,53,12,22,0.0,10,41.0,346.88636752136756,2287,0.265,0.365,0.383,0.55,0.933,101.0,0.063,0.323,651.008,632.472,652.404,62.4,0.387,0.038,0.24,0.133,0.107,0.556
2023,16340,204,1.0,555,1865,405,556,125,8,78,379,88,31,226,359,8,931,25.0,75,18,19,0.0,11,28.0,366.2352156150704,2128,0.298,0.353,0.403,0.612,1.015,121.0,0.08,0.33,719.138,698.258,730.776,82.7,0.42,0.037,0.169,0.106,0.063,0.63
2023,16340,219,1.0,558,2012,353,515,94,14,81,333,62,17,305,489,7,880,40.0,57,9,26,0.0,6,54.0,330.9823329182233,2352,0.256,0.355,0.373,0.531,0.904,94.0,0.068,0.296,641.348,624.604,647.848,70.2,0.342,0.034,0.208,0.13,0.078,0.624
2023,16340,220,1.0,676,2379,641,796,145,20,145,664,92,24,405,572,12,1416,29.0,84,17,33,0.0,8,40.0,650.2325154215216,2834,0.335,0.459,0.453,0.726,1.179,160.0,0.086,0.384,1113.074,1080.746,1114.272,112.6,0.435,0.051,0.202,0.143,0.059,0.708
2023,16340,222,1.0,540,1817,400,525,105,13,62,365,114,36,276,409,3,842,20.0,95,22,23,0.0,10,38.0,352.769314823108,2138,0.289,0.369,0.419,0.562,0.981,108.0,0.079,0.338,652.688,632.494,667.488,80.3,0.405,0.029,0.191,0.129,0.062,0.675
2023,16340,228,1.0,644,2078,444,612,115,24,73,412,43,13,251,457,8,994,15.0,45,21,19,0.0,7,33.0,389.6675890637946,2369,0.295,0.319,0.383,0.58,0.963,110.0,0.09,0.344,747.164,721.662,743.304,54.1,0.444,0.031,0.193,0.106,0.087,0.549
2023,16340,229,1.0,565,2040,415,587,121,11,85,387,47,9,296,449,18,985,42.0,70,17,16,0.0,1,45.0,397.75504715047146,2369,0.288,0.359,0.402,0.589,0.991,114.0,0.075,0.33,746.058,725.796,745.012,60.5,0.38,0.036,0.19,0.125,0.065,0.659
2023,16340,231,1.0,535,1845,316,524,81,9,54,296,51,12,193,456,7,785,19.0,56,15,21,0.0,3,42.0,295.39994366197186,2074,0.284,0.267,0.373,0.504,0.877,87.0,0.059,0.347,581.652,560.852,579.584,52.5,0.364,0.026,0.22,0.093,0.127,0.423
2023,16340,234,1.0,589,1799,297,490,96,17,53,268,31,11,169,446,7,779,32.0,31,15,12,0.0,7,39.0,264.81225074037513,1995,0.272,0.266,0.346,0.525,0.871,90.0,0.082,0.333,561.532,549.198,566.956,39.1,0.383,0.027,0.224,0.085,0.139,0.379
2023,16340,235,1.0,611,2045,492,600,114,19,123,469,59,14,276,478,9,1121,28.0,72,12,30,0.0,8,33.0,449.9110308008214,2363,0.293,0.412,0.401,0.673,1.074,139.0,0.084,0.324,863.376,837.18,860.96,79.7,0.447,0.052,0.202,0.117,0.085,0.577
2023,16340,236,1.0,551,1829,300,473,83,7,55,278,60,18,168,440,3,735,32.0,83,14,22,0.0,5,38.0,254.67837429111535,2033,0.259,0.258,0.356,0.481,0.837,78.0,0.057,0.308,538.97,524.832,547.244,57.4,0.366,0.027,0.216,0.083,0.133,0.382
2023,16340,248,1.0,567,1836,357,501,84,7,28,305,152,34,202,349,1,683,28.0,101,45,32,0.0,17,31.0,255.03922382671476,2115,0.273,0.273,0.38,0.437,0.817,68.0,0.057,0.317,522.548,502.95,535.22,47.3,0.424,0.013,0.165,0.096,0.069,0.579
2023,16340,249,1.0,519,1921,335,551,105,12,50,315,55,20,223,366,1,830,35.0,48,15,24,0.0,8,45.0,309.5034872254594,2183,0.287,0.28,0.377,0.519,0.896,91.0,0.073,0.328,608.492,594.56,618.88,52.4,0.369,0.023,0.168,0.102,0.066,0.609
2023,16340,251,1.0,552,1845,358,516,97,11,88,343,45,8,225,448,1,899,20.0,64,20,22,0.0,4,24.0,347.7711397058824,2112,0.28,0.35,0.381,0.593,0.974,113.0,0.07,0.322,677.896,659.088,676.496,59.5,0.377,0.042,0.212,0.107,0.105,0.502
2023,16340,253,1.0,581,1889,422,538,93,11,58,389,40,6,283,503,5,827,24.0,101,34,29,0.0,4,37.0,353.43974315068493,2235,0.285,0.321,0.413,0.524,0.937,97.0,0.067,0.354,632.266,610.042,625.864,47.3,0.421,0.026,0.225,0.127,0.098,0.563
2023,16340,254,1.0,618,2057,452,614,97,7,110,415,86,20,296,547,8,1055,39.0,56,16,22,0.0,14,48.0,424.22213322435636,2391,0.298,0.39,0.404,0.617,1.021,123.0,0.057,0.354,794.164,776.816,803.612,96.5,0.4,0.046,0.229,0.124,0.105,0.541
2023,16340,255,1.0,605,2052,453,662,142,15,90,433,26,11,253,468,7,1104,37.0,75,8,30,0.0,5,47.0,462.6222497932176,2343,0.323,0.346,0.423,0.658,1.081,137.0,0.091,0.375,853.476,832.45,854.06,40.3,0.403,0.038,0.2,0.108,0.092,0.541
2023,16340,257,1.0,543,1883,391,534,104,7,100,358,33,6,242,452,9,952,35.0,51,18,19,0.0,6,39.0,364.3681156800723,2162,0.284,0.365,0.383,0.618,1.001,121.0,0.066,0.321,713.284,695.968,712.536,49.6,0.4,0.046,0.209,0.112,0.097,0.535
2023,16340,260,1.0,476,1574,238,410,74,8,33,215,33,9,171,324,8,599,36.0,43,12,16,0.0,2,40.0,208.07486784140968,1773,0.26,0.244,0.352,0.454,0.806,70.0,0.062,0.306,425.908,414.968,429.476,33.0,0.347,0.019,0.183,0.096,0.087,0.528
2023,16340,261,1.0,532,1737,420,507,99,22,55,391,117,22,311,430,3,815,20.0,66,37,20,0.0,15,28.0,353.84456932289265,2105,0.292,0.411,0.42,0.571,0.991,111.0,0.095,0.355,629.53,611.07,636.42,74.8,0.44,0.026,0.204,0.148,0.056,0.723
2023,16340,272,1.0,226,746,90,177,35,1,17,89,20,11,77,233,0,265,6.0,44,10,12,0.0,3,10.0,93.7312710911136,845,0.237,0.233,0.353,0.426,0.779,62.0,0.051,0.315,193.906,185.508,196.776,18.4,0.26,0.02,0.276,0.091,0.185,0.33
2023,16340,275,1.0,370,1325,227,374,96,5,31,207,35,11,164,315,4,573,10.0,28,10,20,0.0,3,21.0,219.10691661279895,1519,0.282,0.292,0.373,0.532,0.905,95.0,0.084,0.343,431.43,413.872,428.824,32.9,0.366,0.02,0.207,0.108,0.099,0.521
2023,16340,277,1.0,560,1666,299,462,100,10,36,274,24,17,196,402,2,690,20.0,56,29,14,0.0,4,26.0,260.66794492605817,1905,0.277,0.259,0.375,0.502,0.877,86.0,0.078,0.343,506.304,492.308,513.056,28.8,0.388,0.019,0.211,0.103,0.108,0.488
2023,16340,283,1.0,473,1625,295,487,102,7,28,279,40,13,173,290,3,687,30.0,40,19,21,0.0,7,43.0,259.463684771033,1838,0.3,0.246,0.381,0.507,0.888,88.0,0.076,0.346,509.22,495.966,513.832,32.9,0.397,0.015,0.158,0.094,0.064,0.597
2023,16340,285,1.0,556,1782,324,472,121,6,34,276,71,15,274,436,1,707,31.0,86,9,22,0.0,8,46.0,289.5169259088817,2087,0.265,0.317,0.399,0.487,0.886,84.0,0.078,0.328,532.152,519.61,539.76,46.0,0.363,0.016,0.209,0.131,0.078,0.628
2023,16340,288,1.0,615,2036,424,591,114,11,73,387,109,21,220,467,4,946,33.0,66,13,31,0.0,10,44.0,354.5984446322908,2300,0.29,0.326,0.381,0.562,0.943,104.0,0.072,0.339,719.474,699.39,725.84,87.4,0.437,0.032,0.203,0.096,0.107,0.471
2023,16340,299,1.0,460,1588,279,428,87,8,45,263,61,10,163,350,7,666,22.0,54,15,16,0.0,3,31.0,240.6185403050109,1782,0.27,0.285,0.362,0.508,0.87,87.0,0.07,0.317,497.65,481.46,497.38,51.8,0.39,0.025,0.196,0.091,0.105,0.466
2023,16340,301,1.0,503,1774,340,481,85,4,89,323,30,11,238,473,1,841,37.0,66,11,16,0.0,5,46.0,322.0463182897862,2039,0.271,0.348,0.385,0.574,0.959,108.0,0.055,0.319,617.386,608.496,627.192,44.9,0.361,0.044,0.232,0.117,0.115,0.503
2023,16340,302,1.0,531,1750,360,470,83,12,62,327,62,16,261,436,8,763,12.0,60,15,15,0.0,8,30.0,306.6681485007139,2041,0.269,0.343,0.388,0.526,0.914,95.0,0.068,0.322,570.122,548.71,569.74,62.0,0.409,0.03,0.214,0.128,0.086,0.599
