season,season_id,school_id,division,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,K,IBB,TB,GDP,HBP,SH,SF,DP,Picked,OPP DP,RC,PA,BA,OBP,SLG,OPS,OPS+,ISO,BAbip,XR,XRR,XRB,RS%,HR%,K%,BB%,K-BB%,BB/K
2017,12560,30,1.0,1815,1792,331,455,89,14,34,297,62,16,246,451,6,674,0.0,100,46,31,30.0,0,9.0,270.22856884875847,2115,0.25390625,0.37872340425531914,0.4525669642857143,0.8312903685410334,91.0,0.073,0.3146487294469357,517.212,485.53399999999993,506.188,0.38722294654498046,0.01607565011820331,0.2132387706855792,0.11631205673758865,0.09692671394799054,0.5454545454545454
2017,12560,31,1.0,2432,2116,412,606,95,12,83,365,27,16,248,441,14,974,0.0,62,24,23,33.0,0,1.0,382.49190456934895,2411,0.28638941398865786,0.37992534218166735,0.5500945179584121,0.9300198601400795,123.0,0.062,0.3238390092879257,733.682,697.04,720.66,0.3949579831932773,0.03442554956449606,0.18291165491497305,0.10286188303608461,0.08004977187888844,0.562358276643991
2017,12560,32,1.0,1870,1919,300,519,109,10,40,275,32,13,187,423,5,768,0.0,44,26,16,54.0,0,0.0,277.99297445255473,2148,0.27045336112558627,0.34916201117318435,0.48306409588327254,0.8322261070564569,98.0,0.072,0.32540760869565216,564.186,538.34,557.58,0.36619718309859156,0.0186219739292365,0.19692737430167598,0.08705772811918064,0.10986964618249534,0.44208037825059104
2017,12560,37,1.0,2205,2115,363,579,124,13,30,327,55,22,280,445,9,819,0.0,52,17,32,72.0,0,0.0,321.63593749999995,2444,0.27375886524822696,0.3727495908346972,0.466193853427896,0.8389434442625932,95.0,0.077,0.3283492822966507,610.5300000000001,575.262,601.1239999999999,0.3779795686719637,0.012274959083469721,0.1820785597381342,0.11456628477905073,0.06751227495908346,0.6292134831460674
2017,12560,43,1.0,1856,2051,391,589,115,14,84,360,60,25,249,480,9,984,0.0,61,34,19,47.0,0,4.0,384.6205468102734,2353,0.28717698683568993,0.3820654483637909,0.5836177474402731,0.9656831958040639,134.0,0.077,0.3353253652058433,749.2,717.194,746.5680000000001,0.37668711656441717,0.035699107522311944,0.20399490012749683,0.10582235444113897,0.09817254568635786,0.51875
2017,12560,47,1.0,1856,1960,342,536,110,17,33,308,35,24,255,443,4,779,0.0,49,51,22,37.0,0,5.0,299.25894736842105,2288,0.27346938775510204,0.36713286713286714,0.47908163265306125,0.8462144997859284,99.0,0.082,0.3339973439575033,573.376,544.708,571.1959999999999,0.3828996282527881,0.014423076923076924,0.19361888111888112,0.11145104895104894,0.08216783216783217,0.5756207674943566
2017,12560,48,1.0,1632,1785,261,477,84,9,36,234,45,12,172,361,3,687,0.0,28,13,20,26.0,0,5.0,243.28883052527257,1990,0.2672268907563025,0.3402010050251256,0.45714285714285713,0.7973438621679827,88.0,0.062,0.3132102272727273,496.6219999999999,472.206,489.65200000000004,0.35101404056162244,0.018090452261306532,0.1814070351758794,0.0864321608040201,0.0949748743718593,0.47645429362880887
2017,12560,51,1.0,1938,1913,344,565,103,14,51,318,23,18,233,360,7,849,0.0,42,39,21,49.0,0,4.0,335.9422241992883,2206,0.2953476215368531,0.38077969174977333,0.5316257187663356,0.9124054105161089,117.0,0.076,0.33749179251477346,635.24,604.966,628.0919999999999,0.37135614702154623,0.023118766999093383,0.1631912964641886,0.1056210335448776,0.057570262919310985,0.6472222222222223
2017,12560,61,1.0,2074,2006,373,578,103,22,36,323,56,20,196,435,3,833,0.0,68,35,34,44.0,0,0.0,316.6190337751176,2271,0.288135593220339,0.3707617789520035,0.4955134596211366,0.86627523857314,104.0,0.084,0.3454429572976418,631.6500000000001,598.9460000000001,623.6120000000001,0.41811414392059554,0.015852047556142668,0.19154557463672392,0.08630559225011009,0.10523998238661383,0.45057471264367815
2017,12560,62,1.0,1376,1418,253,404,88,9,33,234,36,14,172,266,7,609,0.0,20,16,24,28.0,0,0.0,231.80104242424244,1630,0.2849083215796897,0.3656441717791411,0.5211565585331452,0.8868007303122863,112.0,0.081,0.32458442694663164,458.362,432.43800000000005,449.71600000000007,0.3907637655417407,0.020245398773006136,0.16319018404907976,0.10552147239263804,0.05766871165644172,0.6466165413533834
2017,12560,67,1.0,1802,1708,248,432,72,6,15,221,76,24,208,420,4,561,0.0,36,28,19,26.0,0,5.0,203.36206103051526,1963,0.2529274004683841,0.3443708609271523,0.382903981264637,0.7272748421917893,65.0,0.053,0.32275541795665635,396.96999999999986,373.64200000000005,397.524,0.3524962178517398,0.007641365257259297,0.21395822720326033,0.10596026490066225,0.10799796230259807,0.49523809523809526
2017,12560,71,1.0,1519,1479,201,348,67,4,23,163,11,12,156,394,1,492,0.0,44,29,16,35.0,0,2.0,169.06830626450116,1680,0.23529411764705882,0.3261904761904762,0.3962136578769439,0.7224041340674201,67.0,0.053,0.3014842300556586,342.6280000000001,323.702,339.00399999999996,0.33904761904761904,0.01369047619047619,0.23452380952380952,0.09285714285714286,0.14166666666666666,0.39593908629441626
2017,12560,72,1.0,1683,1733,288,464,73,13,45,258,40,17,169,400,1,698,0.0,60,36,18,29.0,0,0.0,253.95345238095237,1956,0.26774379688401617,0.35429447852760737,0.4783612233121754,0.8326557018397828,97.0,0.065,0.3208269525267994,513.6400000000001,490.41799999999995,511.4160000000001,0.375,0.023006134969325152,0.20449897750511248,0.08640081799591003,0.11809815950920245,0.4225
2017,12560,77,1.0,1593,2160,469,688,121,15,75,433,35,7,237,353,3,1064,0.0,37,18,40,54.0,0,0.0,434.7743418940611,2455,0.31851851851851853,0.3918533604887984,0.5902777777777778,0.9821311382665762,138.0,0.077,0.3459367945823928,815.1059999999999,777.854,796.288,0.44419391206313413,0.03054989816700611,0.14378818737270876,0.09653767820773931,0.04725050916496945,0.6713881019830028
2017,12560,80,1.0,1110,1176,156,311,54,12,18,143,26,19,149,290,2,443,0.0,23,18,14,24.0,0,0.0,163.83402898550725,1357,0.26445578231292516,0.3559322033898305,0.4481292517006803,0.8040614550905107,87.0,0.077,0.3321995464852608,316.73,300.39,318.93999999999994,0.2967741935483871,0.013264554163596167,0.21370670596904937,0.10980103168754606,0.10390567428150331,0.5137931034482759
2017,12560,81,1.0,1595,1851,324,510,94,20,34,298,51,16,248,329,4,746,0.0,63,32,26,34.0,0,0.0,299.4782792792793,2157,0.2755267423014587,0.3806212331942513,0.4829821717990275,0.8636034049932788,101.0,0.083,0.3143989431968296,561.4979999999999,532.052,553.064,0.3684879288437103,0.01576263328697265,0.15252665739452945,0.11497450162262401,0.03755215577190543,0.7537993920972644
2017,12560,83,1.0,1617,1609,237,430,91,14,22,219,29,9,186,322,1,615,0.0,41,19,14,29.0,0,0.0,233.6162225789192,1828,0.26724673710379115,0.35940919037199126,0.46115599751398384,0.8205651878859751,92.0,0.083,0.3189992181391712,449.98400000000004,430.038,444.716,0.33858267716535434,0.012035010940919038,0.1761487964989059,0.10175054704595186,0.07439824945295405,0.577639751552795
2017,12560,87,1.0,1785,1710,256,436,71,7,35,222,37,18,195,389,5,626,0.0,43,30,16,39.0,0,0.0,225.89751253761284,1951,0.2549707602339181,0.345463864684777,0.43216374269005847,0.7776276073748355,81.0,0.054,0.30798771121351765,447.458,423.61799999999994,444.376,0.3458528951486698,0.017939518195797026,0.19938493080471553,0.0999487442337263,0.09943618657098924,0.5012853470437018
2017,12560,90,1.0,1705,1891,262,516,85,18,24,239,36,23,179,354,2,709,0.0,37,35,19,0.0,0,37.0,250.89151318833876,2124,0.27287149656266524,0.3446327683615819,0.4420941300898995,0.7867268984514815,84.0,0.074,0.32114882506527415,508.2679999999999,483.03,507.96000000000004,0.3361581920903955,0.011299435028248588,0.16666666666666666,0.08427495291902072,0.08239171374764594,0.5056497175141242
2017,12560,94,1.0,1680,1935,351,600,79,20,7,317,80,24,206,320,2,740,0.0,51,17,27,56.0,0,4.0,300.4080411449016,2185,0.31007751937984496,0.3922196796338673,0.4372093023255814,0.8294289819594487,88.0,0.072,0.36269113149847093,552.56,524.68,550.62,0.4047058823529412,0.003203661327231121,0.14645308924485126,0.094279176201373,0.052173913043478265,0.64375
2017,12560,96,1.0,1980,2206,455,700,136,23,76,423,40,17,213,444,3,1110,0.0,43,47,12,44.0,0,8.0,437.96465688218956,2478,0.3173164097914778,0.38579499596448746,0.6097008159564823,0.9954958119209698,143.0,0.093,0.3674911660777385,844.0579999999999,815.942,841.364,0.43068181818181817,0.03066989507667474,0.1791767554479419,0.08595641646489104,0.09322033898305086,0.4797297297297297
2017,12560,97,1.0,2142,2109,343,563,97,22,46,316,53,16,250,422,3,842,0.0,54,44,21,47.0,0,6.0,316.062397094431,2424,0.2669511616880038,0.35767326732673266,0.4774774774774775,0.8351507448042101,97.0,0.077,0.3110709987966306,618.3040000000001,589.052,611.344,0.3617539585870889,0.018976897689768978,0.1740924092409241,0.10313531353135313,0.07095709570957096,0.5924170616113744
2017,12560,99,1.0,2072,2094,310,565,91,21,30,277,75,35,198,423,11,788,0.0,86,65,22,36.0,0,7.0,283.6892332657201,2379,0.26981852913085,0.35687263556116017,0.44412607449856734,0.8009987100597276,86.0,0.074,0.3217077570655442,588.7560000000001,553.938,588.1360000000001,0.3418803418803419,0.012610340479192938,0.17780580075662042,0.0832282471626734,0.09457755359394703,0.46808510638297873
2017,12560,101,1.0,1815,1767,270,459,92,8,44,247,49,18,159,332,8,699,0.0,63,26,23,34.0,0,2.0,245.52368989205104,1975,0.2597623089983022,0.3448101265822785,0.4770797962648557,0.8218899228471341,95.0,0.066,0.29349363507779347,523.454,493.7560000000001,515.5120000000001,0.35478806907378335,0.022278481012658228,0.1681012658227848,0.08050632911392405,0.08759493670886076,0.4789156626506024
2017,12560,102,1.0,2013,2106,330,562,106,19,47,305,65,19,213,475,9,847,0.0,49,22,15,33.0,0,4.0,305.5471683991684,2356,0.2668566001899335,0.34974533106960953,0.4838556505223172,0.8336009815919267,98.0,0.077,0.3220762976860538,624.0,594.748,618.9560000000001,0.3642213642213642,0.019949066213921902,0.20161290322580644,0.0904074702886248,0.11120543293718164,0.44842105263157894
2017,12560,104,1.0,1904,1872,296,507,85,15,50,265,43,25,182,418,6,772,0.0,37,33,19,47.0,0,2.0,270.6685860942604,2106,0.2708333333333333,0.34472934472934474,0.49252136752136755,0.8372507122507122,100.0,0.069,0.32115249472944485,562.7960000000002,535.24,562.0600000000001,0.363905325443787,0.023741690408357077,0.19848053181386516,0.08641975308641975,0.11206077872744541,0.4354066985645933
2017,12560,107,1.0,1813,1758,265,512,97,8,41,248,51,31,169,364,16,748,0.0,38,42,10,1.0,0,40.0,272.10889439762025,1979,0.2912400455062571,0.36331480545730166,0.5085324232081911,0.8718472286654928,108.0,0.069,0.34556126192223036,559.4680000000001,529.732,559.924,0.3303834808259587,0.020717534108135423,0.1839312784234462,0.0853966649823143,0.0985346134411319,0.4642857142857143
2017,12560,108,1.0,1734,1703,250,461,88,7,31,223,62,28,134,318,7,656,0.0,63,35,22,50.0,0,0.0,227.1149105774144,1894,0.270698766881973,0.3474128827877508,0.45918966529653554,0.8066025480842863,90.0,0.064,0.3125,491.78599999999994,463.5339999999999,491.12800000000004,0.3492822966507177,0.016367476240760296,0.1678986272439282,0.07074973600844774,0.09714889123548047,0.42138364779874216
2017,12560,109,1.0,1904,1719,256,463,74,7,24,245,37,22,203,360,16,623,0.0,58,42,28,44.0,0,1.0,235.18001951219514,1992,0.26934264107038974,0.3634538152610442,0.4235020360674811,0.7869558513285253,80.0,0.055,0.3220836390315481,463.34,427.8819999999999,451.2839999999999,0.3314285714285714,0.012048192771084338,0.18072289156626506,0.10190763052208836,0.0788152610441767,0.5638888888888889
2017,12560,110,1.0,2109,1904,294,491,98,5,44,269,46,20,213,387,9,731,0.0,59,56,31,36.0,0,2.0,262.48718515245247,2204,0.25787815126050423,0.34618874773139746,0.46113445378151263,0.8073232015129101,90.0,0.059,0.29720744680851063,543.8539999999999,508.7259999999999,532.252,0.3477051460361613,0.019963702359346643,0.17558983666061706,0.09664246823956443,0.07894736842105263,0.5503875968992248
2017,12560,111,1.0,1782,1734,237,445,83,19,26,229,19,13,145,441,5,644,0.0,32,20,13,35.0,0,6.0,215.770329218107,1912,0.2566320645905421,0.3253138075313807,0.44521337946943484,0.7705271870008156,83.0,0.081,0.32734375,457.582,435.47799999999995,453.13599999999985,0.3540268456375839,0.013598326359832637,0.23064853556485357,0.075836820083682,0.15481171548117156,0.3287981859410431
2017,12560,115,1.0,1824,1748,315,460,92,9,39,265,96,24,204,427,2,687,0.0,91,18,22,37.0,0,0.0,267.86140182429193,1992,0.2631578947368421,0.3790160642570281,0.4731121281464531,0.8521281924034811,98.0,0.068,0.32285276073619634,526.5840000000001,501.87600000000003,527.5919999999999,0.3854748603351955,0.01957831325301205,0.2143574297188755,0.10240963855421686,0.11194779116465864,0.477751756440281
2017,12560,116,1.0,1938,1852,322,507,81,20,23,279,74,27,248,425,10,697,0.0,78,46,26,46.0,0,0.0,279.1461688888889,2172,0.2737580993520518,0.3835174953959484,0.44330453563714906,0.8268220310330975,89.0,0.076,0.3384615384615385,526.8300000000003,494.36000000000007,522.08,0.3691358024691358,0.010589318600368325,0.19567219152854512,0.1141804788213628,0.08149171270718232,0.5835294117647059
2017,12560,127,1.0,1914,1753,306,482,102,17,23,290,38,18,242,355,6,687,0.0,37,33,21,30.0,0,0.0,270.00334611697025,2049,0.2749572162007986,0.3714006832601269,0.47290359383913294,0.8443042770992598,97.0,0.087,0.32879656160458454,507.8800000000001,480.68200000000013,501.9840000000001,0.38346883468834686,0.011224987798926306,0.17325524646168863,0.11810639336261591,0.05514885309907272,0.6816901408450704
2017,12560,128,1.0,1984,2125,388,591,114,17,51,349,106,16,226,482,3,892,0.0,69,26,20,36.0,0,0.0,341.51234387672343,2397,0.2781176470588235,0.36962870254484775,0.5054117647058823,0.8750404672507301,107.0,0.078,0.3349875930521092,677.6940000000001,649.458,672.3760000000001,0.4035928143712575,0.02127659574468085,0.20108468919482686,0.09428452231956612,0.10680016687526074,0.46887966804979253
2017,12560,129,1.0,1534,1198,213,312,59,8,21,181,38,23,186,246,11,450,0.0,48,42,19,28.0,0,0.0,177.98058941728067,1445,0.2604340567612688,0.37785467128027683,0.44908180300500833,0.8269364742852852,90.0,0.069,0.3063157894736842,339.332,314.0319999999999,335.504,0.3657142857142857,0.01453287197231834,0.17024221453287197,0.128719723183391,0.04152249134948097,0.7560975609756098
2017,12560,140,1.0,1856,1905,290,478,109,15,30,259,69,23,210,426,6,707,0.0,48,46,21,26.0,0,4.0,247.0302600896861,2182,0.2509186351706037,0.3373052245646196,0.4519685039370079,0.7892737285016275,86.0,0.081,0.3047619047619048,519.352,490.644,515.768,0.36827195467422097,0.013748854262144821,0.19523373052245646,0.09624197983501374,0.09899175068744272,0.49295774647887325
2017,12560,141,1.0,1632,1696,219,402,71,7,33,196,29,12,174,485,11,586,0.0,45,34,13,31.0,0,0.0,198.69940876656474,1917,0.23702830188679244,0.323943661971831,0.41096698113207547,0.7349106431039065,71.0,0.054,0.30982367758186397,415.16,389.71799999999996,406.2960000000001,0.3163265306122449,0.017214397496087636,0.25299947835159103,0.09076682316118936,0.16223265519040167,0.35876288659793815
2017,12560,147,1.0,2016,2156,387,609,119,7,73,348,50,20,302,440,23,961,0.0,60,32,32,50.0,0,4.0,386.44129357087536,2522,0.2824675324675325,0.3850118953211737,0.5380333951762524,0.923045290497426,120.0,0.065,0.32,736.26,690.504,716.608,0.34966592427616927,0.02894528152260111,0.17446471054718476,0.11974623314829501,0.054718477398889756,0.6863636363636364
2017,12560,149,1.0,1533,1899,375,541,91,10,67,345,87,26,269,448,7,853,0.0,47,62,25,13.0,0,13.0,336.9661251086012,2255,0.28488678251711425,0.38004434589800445,0.5376513954713007,0.9176957413693052,119.0,0.064,0.33640880056777855,646.2959999999999,614.156,642.512,0.389873417721519,0.029711751662971176,0.19866962305986696,0.11929046563192905,0.07937915742793791,0.6004464285714286
2017,12560,158,1.0,1353,1366,256,397,75,9,36,231,32,19,153,325,3,598,0.0,42,17,17,31.0,0,0.0,232.7852539184953,1553,0.29062957540263545,0.3811976819059884,0.5256222547584187,0.9068199366644072,115.0,0.075,0.3532289628180039,449.9099999999999,429.61799999999994,450.116,0.39568345323741005,0.0231809401159047,0.20927237604636187,0.09851899549259498,0.11075338055376689,0.4707692307692308
2017,12560,164,1.0,1856,1948,287,499,98,16,19,251,61,20,186,369,6,686,0.0,42,44,17,33.0,0,8.0,235.07978542691103,2195,0.2561601642710472,0.3312072892938497,0.4204312114989733,0.751638500792823,75.0,0.075,0.3043753963221306,494.38800000000003,466.878,489.856,0.3785310734463277,0.008656036446469248,0.16810933940774486,0.0847380410022779,0.08337129840546696,0.5040650406504065
2017,12560,165,1.0,1260,1257,200,330,53,2,6,170,66,27,181,303,1,405,0.0,24,25,16,15.0,0,4.0,154.85027278775783,1479,0.26252983293556087,0.36173089925625423,0.3707239459029435,0.7324548451591977,63.0,0.047,0.3360995850622407,284.6360000000001,267.844,291.268,0.3667296786389414,0.004056795131845842,0.20486815415821502,0.12237998647734956,0.08248816768086546,0.5973597359735974
2017,12560,167,1.0,1292,1265,220,373,80,11,21,202,27,18,137,245,3,538,0.0,34,3,14,34.0,0,0.0,210.58951135581555,1419,0.2948616600790514,0.383368569415081,0.5138339920948617,0.8972025615099427,112.0,0.089,0.3474827245804541,404.19,386.224,405.248,0.38049713193116635,0.014799154334038054,0.1726568005637773,0.09654686398872446,0.07610993657505284,0.5591836734693878
2017,12560,169,1.0,1421,1604,209,410,75,12,28,190,41,28,149,379,5,593,0.0,63,44,15,38.0,0,4.0,204.94030933333335,1812,0.25561097256857856,0.3432671081677704,0.44139650872817954,0.78466361689595,84.0,0.069,0.31518151815181517,433.0279999999999,409.68799999999993,436.55600000000004,0.3047138047138047,0.01545253863134658,0.20916114790286977,0.08222958057395144,0.12693156732891833,0.39313984168865435
2017,12560,172,1.0,1399,1315,222,378,57,13,19,202,44,18,167,223,5,518,0.0,40,14,25,32.0,0,0.0,207.25688661114665,1521,0.2874524714828897,0.38461538461538464,0.4615969581749049,0.8462123427902896,95.0,0.073,0.32695810564663025,389.4460000000001,365.39400000000006,384.36800000000005,0.3586572438162544,0.012491781722550954,0.14661406969099278,0.10979618671926364,0.03681788297172914,0.7488789237668162
2017,12560,173,1.0,2135,2165,373,596,104,5,71,338,17,9,248,455,7,923,0.0,59,17,19,45.0,0,0.0,356.8267783094099,2449,0.27528868360277137,0.3687219273172724,0.5094688221709007,0.8781907494881731,109.0,0.055,0.3166465621230398,681.3699999999999,650.798,669.516,0.3629807692307692,0.028991425071457737,0.18579011841567986,0.10126582278481013,0.08452429563086973,0.545054945054945
2017,12560,175,1.0,1815,1830,294,447,75,5,36,252,68,27,232,436,2,640,0.0,52,44,22,44.0,0,0.0,230.3885137614679,2128,0.2442622950819672,0.34351503759398494,0.4131147540983607,0.7566297916923457,74.0,0.049,0.29782608695652174,456.542,430.966,457.9319999999999,0.3712230215827338,0.016917293233082706,0.20488721804511278,0.10902255639097744,0.09586466165413535,0.5321100917431193
2017,12560,178,1.0,1269,1504,238,388,64,5,18,206,29,25,186,327,2,516,0.0,37,29,20,23.0,0,0.0,189.23880630630632,1739,0.2579787234042553,0.35135135135135137,0.4009308510638298,0.7522822024151812,71.0,0.053,0.3138252756573367,363.124,341.54200000000003,365.3040000000001,0.37099494097807756,0.010350776308223116,0.18803910293271994,0.10695802185163887,0.08108108108108107,0.5688073394495413
2017,12560,180,1.0,1767,1979,422,613,113,24,57,395,61,20,287,426,4,945,0.0,53,39,19,41.0,0,0.0,405.23927639882197,2324,0.3097524002021223,0.4100688468158348,0.5755432036382011,0.9856120504540359,135.0,0.093,0.366996699669967,723.4019999999998,694.952,720.464,0.40736607142857145,0.024526678141135974,0.18330464716006883,0.12349397590361445,0.05981067125645438,0.6737089201877934
2017,12560,193,1.0,2088,1978,357,536,120,11,38,312,68,21,227,411,2,792,0.0,61,18,30,30.0,0,14.0,300.6687121866897,2253,0.27098078867542974,0.3657345761207279,0.4858442871587462,0.8515788632794741,101.0,0.077,0.3194355355997434,596.032,566.2539999999999,591.108,0.405852417302799,0.016866400355082113,0.18242343541944075,0.10075454948956947,0.08166888592987129,0.5523114355231143
2017,12560,196,1.0,2040,2067,358,601,102,10,56,323,56,26,231,433,4,891,0.0,67,28,25,42.0,0,9.0,349.31009098428456,2351,0.2907595549104983,0.3823904721395151,0.5123367198838897,0.8947271920234048,111.0,0.064,0.3399875233936369,669.786,639.212,668.3640000000001,0.3582443653618031,0.023819651212250107,0.18417694598043385,0.09825606125053168,0.08592088472990217,0.5334872979214781
2017,12560,198,1.0,2006,2115,426,655,130,13,60,392,66,17,245,375,8,991,0.0,39,42,23,38.0,0,0.0,397.70001623376623,2425,0.30969267139479906,0.3872164948453608,0.5645390070921986,0.9517555019375594,129.0,0.08,0.34938344098649443,758.17,724.28,748.3800000000001,0.41638225255972694,0.024742268041237112,0.15463917525773196,0.10103092783505155,0.053608247422680416,0.6533333333333333
2017,12560,201,1.0,1624,1922,375,536,91,17,83,357,38,21,236,473,6,910,0.0,58,44,18,44.0,0,0.0,349.7892537313433,2220,0.27887617065556713,0.3738738738738739,0.572840790842872,0.9467146647167459,130.0,0.074,0.3273121387283237,683.396,654.452,680.3439999999999,0.3908969210174029,0.03738738738738739,0.21306306306306305,0.1063063063063063,0.10675675675675675,0.4989429175475687
2017,12560,202,1.0,1904,2009,386,595,110,7,72,356,46,18,220,446,2,935,0.0,36,28,22,42.0,0,0.0,360.2229978401728,2279,0.2961672473867596,0.3734093900833699,0.5594823295171727,0.9328917196005426,125.0,0.065,0.3456708526107072,699.932,672.0379999999999,696.0959999999999,0.4030808729139923,0.031592803861342694,0.19569986836331724,0.09653356735410268,0.09916630100921456,0.49327354260089684
2017,12560,204,1.0,1860,1871,297,469,81,7,30,266,69,38,249,423,7,654,0.0,70,28,28,40.0,0,5.0,245.5053428317008,2176,0.2506680919294495,0.36213235294117646,0.41261357562800643,0.7747459285691829,76.0,0.055,0.3035961272475795,475.7659999999999,445.084,479.448,0.35224274406332456,0.013786764705882353,0.19439338235294118,0.11443014705882353,0.07996323529411765,0.5886524822695035
2017,12560,219,1.0,1596,1952,279,485,106,5,36,237,43,16,205,466,5,709,0.0,58,26,16,26.0,0,0.0,251.7212051395658,2199,0.24846311475409835,0.34015461573442474,0.4385245901639344,0.7786792058983592,82.0,0.062,0.3062755798090041,513.4119999999998,487.824,508.668,0.34129213483146065,0.01637107776261937,0.21191450659390632,0.09322419281491587,0.11869031377899045,0.43991416309012876
2017,12560,220,1.0,1870,1874,320,544,68,10,26,286,59,25,200,297,5,710,0.0,42,44,17,45.0,0,6.0,269.75894350022963,2135,0.2902881536819637,0.36814988290398126,0.4343649946638207,0.8025148775678019,84.0,0.052,0.33035714285714285,516.0239999999999,489.24,515.4200000000001,0.3868421052631579,0.012177985948477752,0.13911007025761124,0.0936768149882904,0.045433255269320835,0.6734006734006734
2017,12560,222,1.0,1196,1546,282,463,85,5,35,249,79,27,163,260,2,663,0.0,39,12,23,38.0,0,0.0,255.87733034212005,1744,0.29948253557567917,0.38130733944954126,0.5097024579560155,0.8910097974055569,110.0,0.065,0.3359497645211931,503.18000000000006,479.40600000000006,505.872,0.39206349206349206,0.020068807339449542,0.14908256880733944,0.09346330275229357,0.05561926605504587,0.6269230769230769
