season,season_id,school_id,division,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,K,IBB,TB,GDP,HBP,SH,SF,DP,Picked,OPP DP,PA,BA,OBP,SLG,OPS,BAbip,RS%,HR%,K%,BB%,K-BB%,BB/K
2023,16340,67,1.0,32,102,21,26,5,0,3,20,3,1,18,20,0,40,3.0,2,0,2,0.0,1,3.0,122,0.2549019607843137,0.3770491803278688,0.47058823529411764,0.8476374156219865,0.2839506172839506,0.4186046511627907,0.02459016393442623,0.16393442622950818,0.14754098360655737,0.01639344262295081,0.9
2023,16340,71,1.0,29,100,19,22,7,1,0,14,10,0,17,26,0,31,2.0,4,4,0,0.0,0,3.0,121,0.22,0.35537190082644626,0.39,0.7453719008264463,0.2972972972972973,0.4418604651162791,0.0,0.21487603305785125,0.14049586776859505,0.0743801652892562,0.6538461538461539
2023,16340,72,1.0,31,97,12,22,2,0,2,12,2,1,13,28,0,30,1.0,2,2,1,0.0,1,4.0,113,0.2268041237113402,0.3274336283185841,0.35051546391752575,0.6779490922361098,0.29411764705882354,0.2857142857142857,0.017699115044247787,0.24778761061946902,0.11504424778761062,0.1327433628318584,0.4642857142857143
2023,16340,77,1.0,28,120,24,41,11,0,4,20,2,3,13,32,0,64,0.0,3,0,0,0.0,0,1.0,133,0.3416666666666667,0.42857142857142855,0.6583333333333333,1.0869047619047618,0.44047619047619047,0.37735849056603776,0.03007518796992481,0.24060150375939848,0.09774436090225563,0.14285714285714285,0.40625
2023,16340,81,1.0,28,99,12,20,8,0,3,12,1,1,9,31,0,37,1.0,5,1,2,0.0,0,2.0,111,0.20202020202020202,0.3063063063063063,0.48484848484848486,0.7911547911547911,0.2537313432835821,0.2903225806451613,0.02702702702702703,0.27927927927927926,0.08108108108108109,0.19819819819819817,0.2903225806451613
2023,16340,83,1.0,31,96,6,18,1,0,2,6,0,1,10,39,0,25,2.0,1,0,1,0.0,0,3.0,107,0.1875,0.27102803738317754,0.2916666666666667,0.5626947040498442,0.2857142857142857,0.14814814814814814,0.018691588785046728,0.3644859813084112,0.09345794392523364,0.27102803738317754,0.2564102564102564
2023,16340,87,1.0,40,142,35,39,7,4,3,28,8,1,26,37,0,63,2.0,5,0,0,0.0,0,2.0,168,0.2746478873239437,0.4166666666666667,0.5422535211267606,0.9589201877934272,0.35294117647058826,0.47761194029850745,0.017857142857142856,0.22023809523809523,0.15476190476190477,0.06547619047619047,0.7027027027027027
2023,16340,90,1.0,32,110,27,37,8,1,3,30,3,0,8,26,0,56,1.0,7,1,1,0.0,0,1.0,120,0.33636363636363636,0.43333333333333335,0.6181818181818182,1.0515151515151515,0.4146341463414634,0.4897959183673469,0.025,0.21666666666666667,0.06666666666666667,0.15000000000000002,0.3076923076923077
2023,16340,94,1.0,51,150,27,31,7,1,0,23,6,1,26,42,1,40,1.0,4,2,2,0.0,1,4.0,180,0.20666666666666667,0.3388888888888889,0.32,0.6588888888888889,0.2818181818181818,0.4426229508196721,0.0,0.23333333333333334,0.14444444444444443,0.0888888888888889,0.6190476190476191
2023,16340,96,1.0,30,99,11,23,4,1,1,9,0,3,8,13,0,32,4.0,2,0,1,0.0,1,5.0,108,0.23232323232323232,0.3055555555555556,0.3838383838383838,0.6893939393939394,0.2558139534883721,0.3125,0.009259259259259259,0.12037037037037036,0.07407407407407407,0.046296296296296294,0.6153846153846154
2023,16340,97,1.0,37,139,32,41,8,0,4,26,3,1,25,48,2,61,1.0,5,2,1,0.0,1,1.0,167,0.2949640287769784,0.4251497005988024,0.5251798561151079,0.9503295567139103,0.42045454545454547,0.417910447761194,0.023952095808383235,0.2874251497005988,0.1497005988023952,0.1377245508982036,0.5208333333333334
2023,16340,99,1.0,42,136,19,33,7,1,3,18,7,0,8,31,0,51,0.0,5,1,4,0.0,0,0.0,149,0.2426470588235294,0.3087248322147651,0.45588235294117646,0.7646071851559415,0.2830188679245283,0.37209302325581395,0.020134228187919462,0.2080536912751678,0.053691275167785234,0.15436241610738255,0.25806451612903225
2023,16340,101,1.0,44,148,49,51,12,2,6,45,7,2,22,32,1,85,0.0,5,2,1,0.0,1,0.0,173,0.34459459459459457,0.4508670520231214,0.7094594594594594,1.1603265114825807,0.40540540540540543,0.5972222222222222,0.03468208092485549,0.18497109826589594,0.12716763005780346,0.057803468208092484,0.6875
2023,16340,102,1.0,42,119,20,28,10,0,2,18,2,1,17,32,0,44,3.0,5,1,3,0.0,1,3.0,140,0.23529411764705882,0.35714285714285715,0.47058823529411764,0.8277310924369747,0.29545454545454547,0.375,0.014285714285714285,0.22857142857142856,0.12142857142857143,0.10714285714285714,0.53125
2023,16340,104,1.0,39,136,21,36,6,4,3,22,2,1,12,33,1,59,2.0,3,1,1,0.0,0,2.0,150,0.2647058823529412,0.34,0.5294117647058824,0.8694117647058823,0.32673267326732675,0.375,0.02,0.22,0.08,0.14,0.36363636363636365
2023,16340,107,1.0,39,137,26,34,6,1,4,25,4,0,23,36,0,54,4.0,3,2,0,0.0,1,4.0,162,0.24817518248175183,0.37037037037037035,0.4744525547445255,0.8448229251148959,0.30927835051546393,0.39285714285714285,0.024691358024691357,0.2222222222222222,0.1419753086419753,0.08024691358024691,0.6388888888888888
2023,16340,108,1.0,42,138,26,38,9,0,4,23,6,0,13,38,0,59,0.0,4,1,0,0.0,0,1.0,152,0.2753623188405797,0.3618421052631579,0.5217391304347826,0.8835812356979404,0.3541666666666667,0.43137254901960786,0.02631578947368421,0.25,0.08552631578947369,0.16447368421052633,0.34210526315789475
2023,16340,109,1.0,27,87,15,20,2,4,1,15,3,1,17,17,0,33,1.0,6,0,5,0.0,1,1.0,109,0.22988505747126436,0.3944954128440367,0.45977011494252873,0.8542655277865654,0.25675675675675674,0.3333333333333333,0.009174311926605505,0.1559633027522936,0.1559633027522936,0.0,1.0
2023,16340,110,1.0,41,149,57,52,8,1,7,54,9,2,30,26,0,83,1.0,14,0,2,0.0,0,2.0,181,0.348993288590604,0.5303867403314917,0.6644295302013423,1.194816270532834,0.3813559322033898,0.5617977528089888,0.03867403314917127,0.143646408839779,0.16574585635359115,-0.022099447513812154,1.1538461538461537
2023,16340,111,1.0,35,105,16,30,7,0,0,11,2,2,10,27,0,37,2.0,2,1,1,0.0,1,2.0,117,0.2857142857142857,0.358974358974359,0.41904761904761906,0.778021978021978,0.379746835443038,0.38095238095238093,0.0,0.23076923076923078,0.08547008547008547,0.1452991452991453,0.37037037037037035
2023,16340,112,1.0,47,142,22,40,5,4,1,22,3,0,11,29,0,56,2.0,7,1,4,0.0,1,2.0,158,0.28169014084507044,0.3670886075949367,0.4647887323943662,0.8318773399893029,0.33620689655172414,0.3684210526315789,0.006329113924050633,0.18354430379746836,0.06962025316455696,0.1139240506329114,0.3793103448275862
2023,16340,115,1.0,43,129,29,37,6,2,5,26,8,2,31,38,0,62,5.0,17,2,0,0.0,0,5.0,162,0.2868217054263566,0.5246913580246914,0.5813953488372093,1.1060867068619007,0.37209302325581395,0.3,0.030864197530864196,0.2345679012345679,0.19135802469135801,0.043209876543209874,0.8157894736842105
2023,16340,128,1.0,49,138,38,43,8,1,11,37,10,1,16,33,0,86,2.0,9,1,3,0.0,1,2.0,158,0.3115942028985507,0.43037974683544306,0.7681159420289855,1.1984956888644285,0.32989690721649484,0.47368421052631576,0.06962025316455696,0.2088607594936709,0.10126582278481013,0.10759493670886076,0.48484848484848486
2023,16340,129,1.0,45,151,43,43,8,0,6,37,3,1,25,60,0,69,1.0,4,2,1,0.0,1,1.0,179,0.2847682119205298,0.4022346368715084,0.5496688741721855,0.9519035110436939,0.43023255813953487,0.5606060606060606,0.0335195530726257,0.33519553072625696,0.13966480446927373,0.19553072625698323,0.4166666666666667
2023,16340,140,1.0,38,117,19,25,6,0,2,16,2,3,14,50,0,37,0.0,5,1,1,0.0,0,1.0,133,0.21367521367521367,0.3308270676691729,0.38461538461538464,0.7154424522845575,0.3484848484848485,0.40476190476190477,0.015037593984962405,0.37593984962406013,0.10526315789473684,0.2706766917293233,0.28
2023,16340,141,1.0,30,95,36,33,9,0,3,29,5,0,28,11,0,51,3.0,2,6,1,0.0,2,6.0,130,0.3473684210526316,0.4846153846153846,0.6631578947368421,1.1477732793522266,0.36585365853658536,0.55,0.023076923076923078,0.08461538461538462,0.2153846153846154,-0.13076923076923078,2.5454545454545454
2023,16340,147,1.0,36,107,32,38,9,2,4,29,17,2,19,12,0,63,2.0,3,0,2,0.0,2,4.0,128,0.35514018691588783,0.46875,0.7289719626168224,1.1977219626168223,0.3655913978494624,0.5,0.03125,0.09375,0.1484375,-0.0546875,1.5833333333333333
2023,16340,149,1.0,46,132,29,37,5,2,4,26,10,0,21,34,1,58,4.0,12,1,3,0.0,0,4.0,157,0.2803030303030303,0.445859872611465,0.5227272727272727,0.9685871453387377,0.3402061855670103,0.3787878787878788,0.025477707006369428,0.21656050955414013,0.1337579617834395,0.08280254777070065,0.6176470588235294
2023,16340,164,1.0,41,139,22,29,3,2,6,21,9,1,15,42,0,54,0.0,5,0,2,0.0,0,1.0,156,0.20863309352517986,0.3141025641025641,0.4676258992805755,0.7817284633831396,0.24731182795698925,0.37209302325581395,0.038461538461538464,0.2692307692307692,0.09615384615384616,0.17307692307692307,0.35714285714285715
2023,16340,165,1.0,41,139,46,46,11,6,4,41,12,2,24,24,1,81,0.0,5,2,3,0.0,0,1.0,168,0.33093525179856115,0.44642857142857145,0.7338129496402878,1.1802415210688593,0.3684210526315789,0.5915492957746479,0.023809523809523808,0.14285714285714285,0.14285714285714285,0.0,1.0
2023,16340,169,1.0,30,93,14,18,9,0,1,13,4,3,17,27,0,30,0.0,2,2,2,0.0,0,0.0,114,0.1935483870967742,0.32456140350877194,0.43010752688172044,0.7546689303904923,0.2537313432835821,0.3611111111111111,0.008771929824561403,0.23684210526315788,0.14912280701754385,0.08771929824561403,0.6296296296296297
2023,16340,173,1.0,41,133,28,33,6,1,5,28,4,0,24,37,1,56,3.0,5,1,2,0.0,0,3.0,160,0.24812030075187969,0.3875,0.5112781954887218,0.8987781954887217,0.3010752688172043,0.40350877192982454,0.03125,0.23125,0.15,0.08125000000000002,0.6486486486486487
2023,16340,175,1.0,31,94,5,16,4,0,0,4,2,2,9,32,0,20,2.0,2,0,1,0.0,0,2.0,104,0.1702127659574468,0.25961538461538464,0.2553191489361702,0.5149345335515548,0.25396825396825395,0.18518518518518517,0.0,0.3076923076923077,0.08653846153846154,0.22115384615384617,0.28125
2023,16340,178,1.0,32,107,23,28,9,2,1,20,1,0,19,34,0,44,1.0,5,1,2,0.0,0,1.0,129,0.2616822429906542,0.40310077519379844,0.5233644859813084,0.9264652611751067,0.36486486486486486,0.43137254901960786,0.007751937984496124,0.26356589147286824,0.14728682170542637,0.11627906976744187,0.5588235294117647
2023,16340,193,1.0,30,96,21,25,8,2,3,19,3,2,15,28,0,46,2.0,1,1,2,0.0,1,3.0,114,0.2604166666666667,0.35964912280701755,0.6145833333333334,0.9742324561403509,0.3283582089552239,0.47368421052631576,0.02631578947368421,0.24561403508771928,0.13157894736842105,0.11403508771929824,0.5357142857142857
2023,16340,196,1.0,36,109,41,41,11,2,7,38,4,1,12,14,0,77,0.0,6,1,3,0.0,0,0.0,125,0.3761467889908257,0.472,0.8899082568807339,1.361908256880734,0.37362637362637363,0.6538461538461539,0.056,0.112,0.096,0.016,0.8571428571428571
2023,16340,198,1.0,41,133,25,39,13,1,1,21,8,3,26,29,1,57,2.0,3,0,0,0.0,1,4.0,159,0.2932330827067669,0.4276729559748428,0.5413533834586466,0.9690263394334894,0.36893203883495146,0.3582089552238806,0.006289308176100629,0.18238993710691823,0.16352201257861634,0.018867924528301883,0.896551724137931
2023,16340,201,1.0,32,103,14,27,6,0,1,13,3,0,18,13,2,36,1.0,6,3,5,0.0,1,1.0,129,0.2621359223300971,0.3953488372093023,0.4174757281553398,0.8128245653646421,0.2765957446808511,0.26,0.007751937984496124,0.10077519379844961,0.13953488372093023,-0.03875968992248062,1.3846153846153846
2023,16340,202,1.0,50,182,29,47,12,1,3,25,2,2,23,54,0,70,0.0,5,0,1,0.0,2,0.0,206,0.25824175824175827,0.3640776699029126,0.4725274725274725,0.8366051424303851,0.3492063492063492,0.3611111111111111,0.014563106796116505,0.2621359223300971,0.11165048543689321,0.15048543689320387,0.42592592592592593
2023,16340,204,1.0,35,94,19,20,4,0,2,17,5,0,11,22,0,30,2.0,9,0,1,0.0,1,2.0,106,0.2127659574468085,0.37735849056603776,0.3829787234042553,0.7603372139702931,0.2535211267605634,0.4473684210526316,0.018867924528301886,0.20754716981132076,0.10377358490566038,0.10377358490566038,0.5
2023,16340,208,2.0,51,194,23,66,7,0,1,25,7,3,20,38,2,76,7.0,6,1,1,0.0,1,8.0,216,0.3402061855670103,0.42592592592592593,0.4329896907216495,0.8589156166475754,0.4166666666666667,0.24175824175824176,0.004629629629629629,0.17592592592592593,0.09259259259259259,0.08333333333333334,0.5263157894736842
2023,16340,219,1.0,27,112,24,28,4,1,5,23,3,1,12,40,0,49,2.0,4,1,3,0.0,0,2.0,128,0.25,0.34375,0.5267857142857143,0.8705357142857143,0.32857142857142857,0.48717948717948717,0.0390625,0.3125,0.09375,0.21875,0.3
2023,16340,220,1.0,42,156,35,49,6,0,11,32,2,1,16,35,1,88,1.0,1,1,1,0.0,0,3.0,174,0.3141025641025641,0.3793103448275862,0.6730769230769231,1.0523872679045092,0.34234234234234234,0.43636363636363634,0.06321839080459771,0.20114942528735633,0.09195402298850575,0.10919540229885058,0.45714285714285713
2023,16340,222,1.0,42,125,26,27,5,0,5,20,8,4,26,30,0,47,1.0,5,2,1,0.0,1,1.0,154,0.216,0.37662337662337664,0.456,0.8326233766233766,0.24175824175824176,0.39622641509433965,0.032467532467532464,0.19480519480519481,0.16883116883116883,0.025974025974025983,0.8666666666666667
2023,16340,228,1.0,61,185,21,40,8,0,6,19,2,1,24,46,4,66,3.0,1,3,0,0.0,0,4.0,212,0.21621621621621623,0.30660377358490565,0.43243243243243246,0.7390362060173381,0.2556390977443609,0.2542372881355932,0.02830188679245283,0.2169811320754717,0.11320754716981132,0.10377358490566038,0.5217391304347826
2023,16340,229,1.0,40,139,50,46,9,2,10,47,6,1,28,22,0,89,1.0,8,2,2,0.0,1,2.0,171,0.33093525179856115,0.47953216374269003,0.7913669064748201,1.27089907021751,0.3302752293577982,0.5555555555555556,0.05847953216374269,0.1286549707602339,0.16374269005847952,-0.03508771929824561,1.2727272727272727
2023,16340,231,1.0,32,91,7,20,3,0,2,6,1,0,9,24,0,29,0.0,1,1,0,0.0,1,3.0,101,0.21978021978021978,0.297029702970297,0.37362637362637363,0.6706560765966707,0.27692307692307694,0.17857142857142858,0.019801980198019802,0.2376237623762376,0.0891089108910891,0.1485148514851485,0.375
2023,16340,234,1.0,45,143,45,53,13,4,6,39,4,1,21,27,1,92,2.0,6,2,2,0.0,1,2.0,168,0.3706293706293706,0.47619047619047616,0.8041958041958042,1.2803862803862804,0.41964285714285715,0.527027027027027,0.03571428571428571,0.16071428571428573,0.125,0.035714285714285726,0.7777777777777778
2023,16340,235,1.0,32,95,37,34,12,2,2,35,4,1,19,16,0,56,1.0,3,0,1,0.0,1,1.0,115,0.35789473684210527,0.48695652173913045,0.7578947368421053,1.2448512585812357,0.41025641025641024,0.6481481481481481,0.017391304347826087,0.1391304347826087,0.16521739130434782,-0.02608695652173912,1.1875
2023,16340,236,1.0,39,88,5,15,4,0,0,6,1,0,7,37,0,19,1.0,1,0,1,0.0,0,1.0,96,0.17045454545454544,0.23958333333333334,0.26136363636363635,0.5009469696969697,0.28846153846153844,0.21739130434782608,0.0,0.3854166666666667,0.07291666666666667,0.3125,0.1891891891891892
2023,16340,248,1.0,41,130,17,31,4,0,4,14,8,1,3,31,0,47,3.0,7,2,1,0.0,0,4.0,136,0.23846153846153847,0.3014705882352941,0.4230769230769231,0.7245475113122172,0.28125,0.35135135135135137,0.029411764705882353,0.22794117647058823,0.022058823529411766,0.20588235294117646,0.0967741935483871
2023,16340,249,1.0,31,103,13,28,2,0,3,13,0,1,10,29,0,39,2.0,1,1,3,0.0,1,2.0,117,0.27184466019417475,0.3333333333333333,0.42718446601941745,0.7605177993527508,0.33783783783783783,0.2777777777777778,0.02564102564102564,0.24786324786324787,0.08547008547008547,0.1623931623931624,0.3448275862068966
2023,16340,251,1.0,29,95,11,22,1,2,4,11,0,0,4,18,0,39,1.0,2,1,1,0.0,0,1.0,101,0.23157894736842105,0.27722772277227725,0.4842105263157895,0.7614382490880667,0.24324324324324326,0.2916666666666667,0.039603960396039604,0.1782178217821782,0.039603960396039604,0.1386138613861386,0.2222222222222222
2023,16340,253,1.0,43,118,20,24,4,0,1,15,3,1,27,35,1,31,4.0,6,6,1,0.0,0,5.0,152,0.2033898305084746,0.375,0.3050847457627119,0.6800847457627119,0.27710843373493976,0.3392857142857143,0.006578947368421052,0.23026315789473684,0.17763157894736842,0.05263157894736842,0.7714285714285715
2023,16340,254,1.0,42,119,23,33,5,2,8,22,4,2,25,37,1,66,2.0,4,1,1,0.0,1,2.0,146,0.2773109243697479,0.4246575342465753,0.680672268907563,1.1053298031541383,0.3333333333333333,0.2777777777777778,0.0547945205479452,0.2534246575342466,0.17123287671232876,0.08219178082191783,0.6756756756756757
2023,16340,255,1.0,45,138,40,41,8,4,7,38,1,0,24,38,0,78,1.0,9,1,2,0.0,0,1.0,165,0.2971014492753623,0.4484848484848485,0.7028985507246377,1.1513833992094862,0.35789473684210527,0.4925373134328358,0.04242424242424243,0.23030303030303031,0.14545454545454545,0.08484848484848487,0.631578947368421
2023,16340,257,1.0,31,103,24,31,11,0,4,19,2,0,13,18,0,54,2.0,6,1,1,0.0,0,2.0,118,0.30097087378640774,0.423728813559322,0.6699029126213593,1.0936317261806812,0.32926829268292684,0.43478260869565216,0.03389830508474576,0.15254237288135594,0.11016949152542373,0.042372881355932215,0.7222222222222222
2023,16340,260,1.0,42,133,17,25,2,1,5,15,3,1,17,34,0,44,4.0,1,0,0,0.0,1,4.0,150,0.18796992481203006,0.2866666666666667,0.39097744360902253,0.6776441102756892,0.2127659574468085,0.3157894736842105,0.03333333333333333,0.22666666666666666,0.11333333333333333,0.11333333333333333,0.5
2023,16340,261,1.0,41,135,29,40,8,4,2,28,6,1,18,35,0,62,3.0,2,3,1,0.0,0,4.0,157,0.2962962962962963,0.3821656050955414,0.562962962962963,0.9451285680585044,0.3838383838383838,0.46551724137931033,0.012738853503184714,0.2229299363057325,0.11464968152866242,0.10828025477707007,0.5142857142857142
2023,16340,277,1.0,49,124,33,38,8,2,3,33,3,1,14,26,0,59,1.0,9,3,1,0.0,0,1.0,142,0.3064516129032258,0.4295774647887324,0.5806451612903226,1.010222626079055,0.3645833333333333,0.5172413793103449,0.02112676056338028,0.18309859154929578,0.09859154929577464,0.08450704225352114,0.5384615384615384
2023,16340,283,1.0,39,115,13,26,2,0,2,10,1,1,11,26,0,34,1.0,2,0,2,0.0,1,6.0,128,0.22608695652173913,0.3046875,0.33043478260869563,0.6351222826086956,0.2696629213483146,0.2972972972972973,0.015625,0.203125,0.0859375,0.1171875,0.4230769230769231
2023,16340,285,1.0,39,124,18,30,7,2,1,14,3,0,14,19,1,44,3.0,3,0,1,0.0,3,3.0,139,0.24193548387096775,0.3381294964028777,0.43548387096774194,0.7736133673706196,0.2761904761904762,0.3695652173913043,0.007194244604316547,0.1366906474820144,0.10071942446043165,0.035971223021582746,0.7368421052631579
2023,16340,288,1.0,34,95,11,23,4,0,1,11,3,0,10,25,0,30,2.0,0,2,2,0.0,1,2.0,109,0.24210526315789474,0.30275229357798167,0.3684210526315789,0.6711733462095606,0.30985915492957744,0.3125,0.009174311926605505,0.22935779816513763,0.09174311926605505,0.13761467889908258,0.4
2023,16340,299,1.0,43,139,31,36,8,1,4,29,5,1,18,36,0,58,1.0,5,2,3,0.0,2,2.0,162,0.2589928057553957,0.36419753086419754,0.5107913669064749,0.8749888977706723,0.3137254901960784,0.4909090909090909,0.024691358024691357,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.5
2023,16340,301,1.0,42,131,21,31,7,0,5,20,3,1,15,54,0,53,1.0,6,1,1,0.0,1,1.0,148,0.2366412213740458,0.35135135135135137,0.4961832061068702,0.8475345574582216,0.3561643835616438,0.3404255319148936,0.033783783783783786,0.36486486486486486,0.10135135135135136,0.2635135135135135,0.2777777777777778
2023,16340,302,1.0,38,137,23,35,8,0,5,21,4,1,17,43,0,58,0.0,1,2,0,0.0,1,0.0,156,0.25547445255474455,0.33974358974358976,0.5182481751824818,0.8579917649260715,0.33707865168539325,0.375,0.03205128205128205,0.27564102564102566,0.10897435897435898,0.16666666666666669,0.3953488372093023
2023,16340,305,1.0,30,98,16,19,9,1,1,15,3,0,14,32,1,33,1.0,7,1,0,0.0,2,1.0,113,0.19387755102040816,0.35398230088495575,0.4489795918367347,0.8029618927216904,0.27692307692307694,0.38461538461538464,0.008849557522123894,0.2831858407079646,0.12389380530973451,0.1592920353982301,0.4375
2023,16340,306,1.0,40,140,29,37,6,2,4,26,3,0,16,34,0,59,3.0,7,0,2,0.0,0,3.0,158,0.2642857142857143,0.379746835443038,0.5071428571428571,0.8868896925858951,0.3173076923076923,0.44642857142857145,0.02531645569620253,0.21518987341772153,0.10126582278481013,0.1139240506329114,0.47058823529411764
2023,16340,308,1.0,45,131,19,26,8,2,1,16,4,0,17,30,0,41,1.0,3,0,1,0.0,0,2.0,149,0.1984732824427481,0.3087248322147651,0.3969465648854962,0.7056713971002613,0.24752475247524752,0.4,0.006711409395973154,0.20134228187919462,0.11409395973154363,0.08724832214765099,0.5666666666666667
2023,16340,310,1.0,31,102,11,19,4,1,1,11,0,0,12,44,0,28,2.0,3,1,0,0.0,1,2.0,115,0.18627450980392157,0.2956521739130435,0.3333333333333333,0.6289855072463768,0.3157894736842105,0.30303030303030304,0.008695652173913044,0.3826086956521739,0.10434782608695652,0.2782608695652174,0.2727272727272727
