season,season_id,school_id,division,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,K,IBB,TB,GDP,HBP,SH,SF,DP,Picked,OPP DP,RC,PA,BA,OBP,SLG,OPS,OPS+,ISO,BAbip,XR,XRR,XRB,RS%,HR%,K%,BB%,K-BB%,BB/K
2019,14781,2,1.0,1820,1786,319,490,93,12,43,292,27,17,223,392,19,736,0.0,51,22,21,36.0,0,0.0,284.99976224441275,2052,0.27435610302351626,0.3723196881091618,0.49496080627099664,0.8672804943801584,106.0,0.072,0.32580174927113703,553.444,518.482,539.8240000000001,0.3828016643550624,0.020955165692007796,0.19103313840155944,0.10867446393762183,0.08235867446393762,0.5688775510204082
2019,14781,6,1.0,1479,1280,193,309,53,7,11,161,62,18,136,315,0,409,0.0,41,10,10,25.0,0,0.0,144.20582261340556,1436,0.24140625,0.3384401114206128,0.375,0.7134401114206128,63.0,0.058,0.3091286307053942,288.36999999999995,274.522,292.484,0.3831578947368421,0.00766016713091922,0.2193593314763231,0.0947075208913649,0.12465181058495821,0.43174603174603177
2019,14781,7,1.0,1566,1859,406,538,82,18,50,355,76,20,262,404,6,806,0.0,70,19,20,45.0,0,0.0,339.5541704035875,2160,0.2894029047875202,0.4027777777777778,0.5142549757934374,0.9170327535712152,116.0,0.073,0.3424561403508772,613.458,585.662,609.8639999999999,0.43414634146341463,0.023148148148148147,0.18703703703703703,0.12129629629629629,0.06574074074074074,0.6485148514851485
2019,14781,8,1.0,1960,1888,300,496,87,9,47,270,60,21,285,448,2,742,0.0,60,15,27,41.0,0,0.0,299.6134681318682,2215,0.2627118644067797,0.3796839729119639,0.46875,0.8484339729119639,98.0,0.06,0.31619718309859157,547.3459999999999,520.0039999999999,544.248,0.31863979848866497,0.021218961625282168,0.20225733634311513,0.12866817155756208,0.07358916478555305,0.6361607142857143
2019,14781,9,1.0,2016,1875,347,520,102,14,46,305,147,39,250,382,13,788,0.0,65,31,27,38.0,0,0.0,306.87567615658367,2183,0.2773333333333333,0.3825011452130096,0.5066666666666667,0.8891678118796763,111.0,0.077,0.32157394843962006,612.1340000000001,576.9200000000001,613.12,0.38149556400506973,0.021071919377004124,0.1749885478699038,0.11452130096197893,0.060467246907924876,0.6544502617801047
2019,14781,14,1.0,1734,1638,273,437,77,19,20,244,72,22,198,380,2,612,0.0,56,33,22,30.0,0,0.0,232.83354904982022,1891,0.2667887667887668,0.3654151242728715,0.4444444444444444,0.8098595687173159,89.0,0.082,0.33095238095238094,455.05,431.16200000000015,454.324,0.3770491803278688,0.010576414595452142,0.20095187731359068,0.1047065044949762,0.09624537281861448,0.5210526315789473
2019,14781,17,1.0,1260,1533,268,411,66,16,25,237,33,14,166,314,5,584,0.0,60,14,12,36.0,0,0.0,223.89930532212887,1725,0.26810176125244617,0.36927536231884056,0.4507501630789302,0.8200255253977707,91.0,0.074,0.3200663349917081,430.53799999999995,409.68399999999997,427.3280000000001,0.39705882352941174,0.014492753623188406,0.1820289855072464,0.09623188405797102,0.08579710144927537,0.5286624203821656
2019,14781,27,1.0,1855,1788,293,468,72,18,41,265,52,14,193,425,4,699,0.0,60,21,22,40.0,0,0.0,259.12359884836854,2024,0.26174496644295303,0.35622529644268774,0.46420581655480986,0.8204311129974976,94.0,0.07,0.3177083333333333,515.6800000000001,489.5899999999999,508.78,0.37058823529411766,0.020256916996047432,0.2099802371541502,0.09535573122529645,0.11462450592885376,0.4541176470588235
2019,14781,28,1.0,1482,2071,469,641,117,17,94,435,36,23,290,467,17,1074,0.0,31,14,28,38.0,0,0.0,444.8418734593263,2403,0.30951231289232256,0.40033291718684977,0.6286817962337036,1.0290147134205534,153.0,0.081,0.35565669700910274,821.114,781.4100000000001,810.0400000000001,0.43202764976958524,0.03911776945484811,0.19434040782355388,0.12068248023304202,0.07365792759051186,0.6209850107066381
2019,14781,29,1.0,1904,2015,548,656,154,32,67,503,31,13,350,438,9,1075,0.0,56,20,37,42.0,0,0.0,498.7887570621469,2422,0.32555831265508683,0.4384805945499587,0.6590570719602977,1.0975376665102563,167.0,0.124,0.38073691014867483,848.5860000000001,810.1080000000001,832.4560000000001,0.4834170854271357,0.027663088356729974,0.18084227910817507,0.14450867052023122,0.03633360858794385,0.7990867579908676
2019,14781,30,1.0,2090,1864,355,475,96,15,47,329,44,8,277,509,5,742,0.0,66,33,25,27.0,0,0.0,296.80169536423847,2199,0.2548283261802575,0.37198726693951795,0.48283261802575106,0.8548198849652691,102.0,0.076,0.3210802700675169,554.418,525.778,541.7560000000001,0.39948119325551235,0.021373351523419737,0.23146884947703503,0.1259663483401546,0.10550250113688042,0.5442043222003929
2019,14781,31,1.0,2112,2279,491,679,142,15,88,458,81,16,321,581,10,1115,0.0,56,27,30,40.0,0,0.0,464.02821968300776,2657,0.29793769197016234,0.39744072261949565,0.596752961825362,0.9941936844448576,142.0,0.082,0.3603658536585366,861.0920000000002,823.1500000000001,848.3000000000001,0.41632231404958675,0.03312006021829131,0.2186676703048551,0.12081294693263078,0.09785472337222431,0.5524956970740104
2019,14781,32,1.0,1824,1993,353,542,102,8,54,320,47,37,226,438,10,822,0.0,89,26,26,28.0,0,0.0,313.18537288135593,2271,0.2719518314099348,0.37736679876706297,0.49473156046161565,0.8720983592286786,106.0,0.063,0.3195808775376555,619.3460000000001,585.572,621.2640000000001,0.3723536737235367,0.023778071334214,0.1928665785997358,0.09951563188022898,0.09335094671950682,0.5159817351598174
2019,14781,37,1.0,2310,2281,387,606,111,9,50,351,63,13,280,553,14,885,0.0,59,23,27,53.0,0,0.0,338.4392359550562,2611,0.2656729504603244,0.36193029490616624,0.4625164401578255,0.8244467350639917,94.0,0.06,0.32609970674486805,656.416,618.8300000000002,639.94,0.376536312849162,0.019149751053236307,0.21179624664879357,0.10723860589812333,0.10455764075067024,0.5063291139240507
2019,14781,43,1.0,1995,1960,413,571,98,12,75,373,45,34,274,517,18,918,0.0,62,31,22,47.0,0,0.0,371.92192422307363,2287,0.2913265306122449,0.3965894184521207,0.5627551020408164,0.9593445204929371,131.0,0.068,0.35683453237410073,697.8140000000001,661.038,695.376,0.40625,0.03279405334499344,0.22606034105815478,0.11980760822037603,0.10625273283777875,0.5299806576402321
2019,14781,47,1.0,1767,1925,361,531,117,28,36,328,43,29,227,489,7,812,0.0,53,34,38,37.0,0,0.0,303.2719191919192,2224,0.27584415584415584,0.364658273381295,0.5158441558441559,0.8805024292254509,112.0,0.104,0.3442280945757997,613.438,577.998,607.9959999999999,0.41935483870967744,0.01618705035971223,0.21987410071942445,0.10206834532374101,0.11780575539568344,0.46421267893660534
2019,14781,48,1.0,1947,2052,316,526,89,6,47,281,44,19,234,483,7,768,0.0,50,19,15,41.0,0,0.0,280.3782194092827,2320,0.25633528265107214,0.34913793103448276,0.44346978557504874,0.7926077166095316,86.0,0.052,0.3116460637605725,550.1959999999999,523.232,546.624,0.35255570117955437,0.02025862068965517,0.2081896551724138,0.10086206896551723,0.10732758620689657,0.484472049689441
2019,14781,51,1.0,1890,1920,385,596,120,16,57,348,42,14,210,339,10,919,0.0,67,27,25,43.0,0,0.0,377.5463139172965,2182,0.3104166666666667,0.4000916590284143,0.5791666666666667,0.9792583256950811,137.0,0.088,0.34796642995480953,715.798,681.828,703.2959999999998,0.4019607843137255,0.02612282309807516,0.15536205316223647,0.09624197983501374,0.05912007332722273,0.6194690265486725
2019,14781,61,1.0,1595,1835,261,452,77,7,25,227,71,20,198,375,6,618,0.0,54,34,19,42.0,0,0.0,218.00239252336448,2086,0.24632152588555858,0.3374880153403643,0.39618528610354226,0.7336733014439065,70.0,0.053,0.2936726272352132,444.03999999999996,417.326,439.61199999999997,0.3475699558173785,0.011984659635666348,0.1797698945349952,0.09491850431447747,0.08485139022051773,0.528
2019,14781,62,1.0,1550,1699,259,468,80,6,28,240,39,14,168,379,7,644,0.0,26,27,20,39.0,0,0.0,231.372412371134,1914,0.27545615067686874,0.3458725182863114,0.4461447910535609,0.7920173093398724,87.0,0.058,0.3353658536585366,467.28799999999995,441.1619999999999,459.28400000000005,0.3643533123028391,0.014629049111807733,0.1980146290491118,0.0877742946708464,0.1102403343782654,0.44327176781002636
2019,14781,67,1.0,2030,2020,338,581,104,19,33,288,94,36,235,412,10,822,0.0,47,32,30,45.0,0,0.0,312.3352622673435,2317,0.2876237623762376,0.3724643936124299,0.48415841584158414,0.856622809454014,102.0,0.08,0.3414330218068536,618.994,583.808,618.4159999999999,0.3674698795180723,0.014242555028053518,0.17781614156236514,0.10142425550280536,0.07639188605955978,0.5703883495145631
2019,14781,71,1.0,1715,1607,207,406,72,2,8,177,43,26,184,421,2,506,0.0,37,40,23,23.0,0,0.0,178.94344791115816,1854,0.2526446795270691,0.33818770226537215,0.3658991910392035,0.7040868933045756,60.0,0.049,0.33139050791007496,352.31200000000007,329.352,353.824,0.32148626817447495,0.004314994606256742,0.22707659115426107,0.09924487594390508,0.127831715210356,0.43705463182897863
2019,14781,72,1.0,1600,1673,304,466,88,16,48,278,51,18,229,460,8,730,0.0,42,44,25,31.0,0,0.0,285.19504222553405,1971,0.2785415421398685,0.373921867072552,0.5271966527196653,0.9011185197922174,117.0,0.081,0.35126050420168065,551.4399999999999,522.0139999999999,543.668,0.37155297532656023,0.0243531202435312,0.23338406900050734,0.11618467782851344,0.1171993911719939,0.49782608695652175
2019,14781,77,1.0,1802,1629,315,446,90,13,38,296,43,8,214,382,7,676,0.0,60,27,16,33.0,0,0.0,272.75630010277484,1886,0.2737875997544506,0.38176033934252385,0.5015346838551259,0.8832950231976497,109.0,0.079,0.3330612244897959,513.0640000000001,488.16600000000005,503.01199999999994,0.40615835777126097,0.02014846235418876,0.20254506892895016,0.11346765641569459,0.08907741251325557,0.5602094240837696
2019,14781,80,1.0,1170,1344,195,328,64,4,32,175,25,10,183,338,1,496,0.0,30,8,10,21.0,0,0.0,185.82036825396827,1545,0.24404761904761904,0.35016181229773463,0.44345238095238093,0.7936141932501155,86.0,0.057,0.3008130081300813,350.926,335.632,349.32399999999996,0.32023575638506874,0.020711974110032363,0.21877022653721684,0.11844660194174757,0.10032362459546927,0.5414201183431953
2019,14781,81,1.0,1980,2182,487,679,119,10,81,455,60,23,250,393,11,1061,0.0,83,21,25,55.0,0,0.0,442.08637251073804,2478,0.31118240146654447,0.40839386602098465,0.5824931255728689,0.9908869915938536,139.0,0.068,0.345066358915176,822.7860000000001,785.886,815.052,0.43609022556390975,0.03268765133171913,0.1585956416464891,0.10088781275221953,0.057707828894269564,0.6361323155216285
