season,season_id,school_id,division,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,K,IBB,TB,GDP,HBP,SH,SF,DP,Picked,OPP DP,RC,PA,BA,SecA,OBP,SLG,OPS,OPS+,ISO,BAbip,XR,XRR,XRB,PSN,RS%,HR%,K%,BB%,K-BB%,BB/K
2024,16580,31,1.0,548,1867,378,507,86,3,80,340,39,11,279,425,3,839,32.0,66,12,25,0.0,3,40.0,333.80471320586923,2183,0.272,0.342,0.39,0.54,0.93,98.0,0.051,0.308,618.8,602.61,621.42,52.4,0.386,0.037,0.195,0.128,0.067,0.656
2024,16580,32,1.0,536,1951,336,532,114,6,60,319,52,16,208,403,3,838,31.0,47,5,20,0.0,3,42.0,299.7063379650381,2184,0.273,0.282,0.36,0.522,0.882,89.0,0.068,0.313,612.826,597.948,619.876,55.7,0.38,0.027,0.185,0.095,0.09,0.516
2024,16580,37,1.0,482,1604,351,450,89,13,78,319,75,14,249,389,8,799,23.0,52,17,25,0.0,1,27.0,320.975531587057,1895,0.281,0.411,0.396,0.61,1.006,118.0,0.08,0.32,612.448,591.678,611.456,76.5,0.406,0.041,0.205,0.131,0.074,0.64
2024,16580,43,1.0,546,2038,598,732,156,11,146,575,76,27,289,386,12,1348,23.0,84,20,23,0.0,4,34.0,619.8957538712306,2370,0.359,0.468,0.466,0.815,1.281,185.0,0.093,0.383,1079.172,1049.612,1083.824,100.0,0.471,0.062,0.163,0.122,0.041,0.749
2024,16580,47,1.0,581,1881,374,554,107,11,87,349,42,20,206,397,1,944,23.0,63,24,24,0.0,4,32.0,359.74394904458603,2135,0.295,0.329,0.385,0.611,0.996,118.0,0.074,0.329,713.614,694.184,719.708,56.7,0.39,0.041,0.186,0.096,0.09,0.519
2024,16580,48,1.0,676,1902,341,485,84,3,50,299,71,26,226,573,5,725,21.0,84,15,24,0.0,6,32.0,267.29169258107504,2167,0.255,0.269,0.367,0.453,0.82,70.0,0.049,0.334,530.166,510.664,538.228,58.7,0.391,0.023,0.264,0.104,0.16,0.394
2024,16580,51,1.0,512,1722,311,480,89,12,42,289,37,18,202,386,4,719,26.0,56,20,21,0.0,8,34.0,269.59837704106883,1965,0.279,0.267,0.376,0.501,0.877,85.0,0.073,0.333,527.882,511.974,533.728,39.3,0.386,0.021,0.196,0.103,0.093,0.523
2024,16580,52,1.0,543,1810,298,495,80,10,48,284,65,16,192,408,4,739,24.0,45,12,18,0.0,9,34.0,266.42212806933077,2032,0.273,0.268,0.36,0.485,0.845,78.0,0.061,0.326,536.766,521.05,541.76,55.2,0.365,0.024,0.201,0.094,0.107,0.471
2024,16580,61,1.0,661,2178,414,607,90,23,25,357,158,30,329,404,4,818,32.0,119,28,32,0.0,15,45.0,345.13003723008194,2567,0.279,0.307,0.411,0.439,0.85,71.0,0.073,0.327,624.498,602.312,634.024,43.2,0.378,0.01,0.157,0.128,0.029,0.814
2024,16580,62,1.0,501,1723,299,463,95,11,50,264,23,10,198,384,2,730,23.0,45,30,25,0.0,5,29.0,263.97859475507175,1976,0.269,0.277,0.357,0.514,0.871,87.0,0.074,0.314,534.428,516.55,533.22,31.5,0.38,0.025,0.194,0.1,0.094,0.516
2024,16580,67,1.0,535,1739,325,466,85,9,54,300,78,20,250,474,4,731,20.0,60,41,18,0.0,14,41.0,283.03766603415556,2048,0.268,0.329,0.379,0.505,0.884,86.0,0.064,0.335,542.798,525.236,548.492,63.8,0.375,0.026,0.231,0.122,0.109,0.527
2024,16580,71,1.0,621,2112,561,632,93,13,91,521,104,32,356,463,4,1024,25.0,96,13,20,0.0,11,37.0,451.0374278013092,2501,0.299,0.388,0.433,0.578,1.011,113.0,0.062,0.343,780.926,760.56,795.2,97.1,0.473,0.036,0.185,0.142,0.043,0.769
2024,16580,72,1.0,496,1664,261,447,91,7,44,250,43,17,183,408,0,684,17.0,71,23,17,0.0,8,27.0,255.52596527068437,1887,0.269,0.268,0.371,0.496,0.867,83.0,0.067,0.328,506.786,491.844,512.708,43.5,0.33,0.023,0.216,0.097,0.119,0.449
2024,16580,77,1.0,422,1537,242,385,77,13,66,244,26,11,194,495,7,686,14.0,55,7,20,0.0,1,31.0,251.58292333149475,1758,0.25,0.332,0.361,0.548,0.909,97.0,0.075,0.32,508.59,489.294,506.048,37.3,0.31,0.038,0.282,0.11,0.172,0.392
2024,16580,80,1.0,314,1085,193,285,59,10,21,169,54,18,150,255,5,427,11.0,41,12,13,0.0,9,12.0,163.3566487317448,1260,0.263,0.302,0.378,0.476,0.854,78.0,0.082,0.321,318.83,305.62,323.42,30.2,0.378,0.017,0.202,0.119,0.083,0.588
2024,16580,81,1.0,527,1756,382,508,123,11,72,361,44,17,225,397,7,869,24.0,104,33,20,0.0,7,33.0,354.73131898970996,2034,0.289,0.349,0.412,0.612,1.024,121.0,0.089,0.334,679.454,658.946,682.052,54.6,0.405,0.035,0.195,0.111,0.084,0.567
2024,16580,83,1.0,462,1466,322,416,93,13,44,295,22,8,239,322,8,667,26.0,63,15,22,0.0,3,30.0,281.7416288088643,1742,0.284,0.344,0.412,0.557,0.969,105.0,0.09,0.332,508.204,491.24,505.76,29.3,0.412,0.025,0.185,0.137,0.048,0.742
2024,16580,87,1.0,599,1870,336,534,94,13,60,317,38,16,194,500,4,834,14.0,60,21,23,0.0,7,24.0,314.3379335793358,2108,0.286,0.276,0.374,0.535,0.909,94.0,0.071,0.356,622.57,600.412,622.264,46.5,0.379,0.028,0.237,0.092,0.145,0.388
2024,16580,90,1.0,579,1901,321,563,118,14,29,298,35,11,193,344,15,796,37.0,70,44,23,0.0,5,44.0,300.09255042581805,2161,0.296,0.237,0.382,0.503,0.885,86.0,0.084,0.344,602.258,580.216,598.592,31.7,0.366,0.013,0.159,0.089,0.07,0.561
2024,16580,94,1.0,625,1882,221,491,82,7,11,205,38,15,168,374,5,620,39.0,58,61,12,0.0,11,47.0,205.96685006877578,2123,0.261,0.17,0.338,0.383,0.721,47.0,0.055,0.318,427.438,417.122,436.284,17.1,0.297,0.005,0.176,0.079,0.097,0.449
2024,16580,96,1.0,602,2114,423,614,148,14,77,399,38,19,212,408,2,1021,37.0,116,31,29,0.0,6,50.0,391.5884572342126,2386,0.29,0.302,0.395,0.596,0.991,114.0,0.09,0.324,787.536,767.97,794.5,50.9,0.4,0.032,0.171,0.089,0.082,0.52
2024,16580,97,1.0,515,1661,234,401,84,10,34,223,30,16,194,510,3,607,25.0,64,43,14,0.0,4,32.0,210.59951417004046,1912,0.241,0.249,0.345,0.443,0.788,65.0,0.069,0.324,430.7,418.57,438.04,31.9,0.32,0.018,0.267,0.101,0.166,0.38
2024,16580,99,1.0,615,2155,341,548,119,10,59,334,120,26,271,501,3,864,29.0,78,32,32,0.0,22,42.0,312.82320872274147,2490,0.254,0.316,0.36,0.488,0.848,79.0,0.069,0.301,644.122,621.694,650.968,79.1,0.337,0.024,0.201,0.109,0.092,0.541
2024,16580,101,1.0,563,1830,360,506,84,13,47,327,75,25,240,395,12,757,29.0,86,52,20,0.0,10,38.0,292.88077199281867,2142,0.277,0.296,0.388,0.492,0.88,83.0,0.067,0.326,570.31,548.618,575.696,57.8,0.399,0.022,0.184,0.112,0.072,0.608
2024,16580,102,1.0,512,1775,309,476,90,9,54,290,33,12,215,455,6,746,29.0,66,18,23,0.0,3,43.0,279.14567477348595,2031,0.268,0.285,0.373,0.506,0.879,86.0,0.066,0.327,549.59,532.678,551.076,41.0,0.363,0.027,0.224,0.106,0.118,0.473
2024,16580,104,1.0,505,1832,385,547,98,9,79,374,60,22,220,427,7,900,30.0,88,19,18,0.0,9,36.0,360.8604593477262,2089,0.299,0.334,0.409,0.593,1.002,115.0,0.068,0.348,688.244,671.05,697.58,68.2,0.394,0.038,0.204,0.105,0.099,0.515
2024,16580,107,1.0,518,1852,361,550,113,7,77,342,57,21,227,424,7,908,32.0,58,15,19,0.0,6,41.0,353.12127130354673,2113,0.297,0.335,0.395,0.597,0.992,115.0,0.072,0.345,685.848,669.244,694.948,65.5,0.375,0.036,0.201,0.107,0.094,0.535
2024,16580,108,1.0,610,2053,296,531,112,6,36,273,44,20,163,393,5,763,33.0,49,45,20,0.0,4,37.0,241.9152274678112,2281,0.259,0.204,0.326,0.447,0.773,64.0,0.063,0.301,541.636,524.544,548.508,39.6,0.368,0.016,0.172,0.071,0.101,0.415
2024,16580,109,1.0,610,2253,548,706,142,18,76,541,41,9,351,449,12,1112,43.0,178,44,39,0.0,6,54.0,514.6873787085515,2687,0.313,0.35,0.46,0.598,1.058,122.0,0.087,0.357,891.038,861.994,883.748,53.3,0.407,0.028,0.167,0.131,0.036,0.782
2024,16580,110,1.0,543,1738,257,459,78,11,42,239,46,10,224,468,5,685,44.0,57,23,21,0.0,4,47.0,251.66464372273387,2006,0.264,0.28,0.369,0.47,0.839,75.0,0.064,0.334,491.446,482.178,498.556,43.9,0.308,0.021,0.233,0.112,0.121,0.479
2024,16580,111,1.0,560,1798,279,492,113,11,22,253,37,14,183,452,4,693,36.0,54,26,15,0.0,5,42.0,246.4939210019268,2022,0.274,0.226,0.361,0.467,0.828,73.0,0.081,0.351,501.114,491.182,510.224,27.6,0.364,0.011,0.224,0.091,0.133,0.405
2024,16580,112,1.0,580,1794,346,480,99,8,46,326,58,13,224,419,5,733,32.0,80,30,25,0.0,7,34.0,278.30730143985136,2073,0.268,0.291,0.378,0.494,0.872,83.0,0.069,0.321,548.488,531.638,550.716,51.3,0.407,0.022,0.202,0.108,0.094,0.535
2024,16580,115,1.0,463,1646,416,484,97,7,103,392,95,16,294,425,5,904,23.0,81,22,25,0.0,10,30.0,396.63338491295934,1987,0.294,0.482,0.432,0.675,1.107,141.0,0.072,0.333,710.91,690.594,713.008,98.8,0.414,0.052,0.214,0.148,0.066,0.692
2024,16580,116,1.0,378,1296,220,330,76,6,41,190,113,27,169,313,1,541,7.0,48,12,7,0.0,7,17.0,200.00765013054829,1484,0.255,0.36,0.369,0.512,0.881,87.0,0.073,0.305,408.586,396.402,421.504,60.2,0.354,0.028,0.211,0.114,0.097,0.54
2024,16580,127,1.0,423,1474,291,434,85,9,39,274,29,8,187,271,1,654,20.0,33,19,15,0.0,1,32.0,257.57013888888895,1695,0.294,0.29,0.386,0.534,0.92,95.0,0.076,0.335,483.692,471.17,485.24,33.3,0.41,0.023,0.16,0.11,0.05,0.69
2024,16580,128,1.0,570,1876,342,529,87,11,59,325,37,16,215,446,6,815,22.0,57,36,18,0.0,8,33.0,306.38574023614893,2145,0.282,0.278,0.373,0.518,0.891,89.0,0.064,0.338,600.262,580.834,602.488,45.5,0.381,0.028,0.208,0.1,0.108,0.482
2024,16580,129,1.0,465,1563,261,399,78,8,36,215,83,13,194,413,2,601,23.0,77,16,17,0.0,13,33.0,227.8716014997322,1790,0.255,0.298,0.374,0.463,0.837,74.0,0.065,0.321,448.656,436.268,453.696,50.2,0.355,0.02,0.231,0.108,0.123,0.47
2024,16580,140,1.0,611,2116,455,600,98,11,86,441,108,16,329,529,8,978,25.0,106,11,27,0.0,11,41.0,418.13897257628423,2483,0.284,0.378,0.417,0.554,0.971,105.0,0.062,0.336,753.948,729.312,753.424,95.8,0.389,0.035,0.213,0.133,0.08,0.622
2024,16580,141,1.0,737,2130,306,512,111,15,30,282,43,18,180,518,1,743,46.0,67,32,17,0.0,12,53.0,231.19746084089036,2359,0.24,0.205,0.322,0.422,0.744,56.0,0.073,0.301,513.476,505.436,528.292,35.3,0.379,0.013,0.22,0.076,0.144,0.347
2024,16580,147,1.0,614,2208,489,662,110,13,108,461,60,16,309,534,10,1122,41.0,68,21,29,0.0,9,46.0,453.7243415559773,2567,0.3,0.368,0.405,0.613,1.018,120.0,0.067,0.347,848.408,826.112,851.344,77.1,0.409,0.042,0.208,0.12,0.088,0.579
2024,16580,149,1.0,649,2046,512,606,128,5,89,490,80,26,313,509,6,1011,29.0,121,31,33,0.0,11,46.0,434.5600157232704,2423,0.296,0.377,0.429,0.603,1.032,120.0,0.07,0.349,792.068,767.04,797.88,84.3,0.445,0.037,0.21,0.129,0.081,0.615
2024,16580,158,1.0,372,1287,345,403,107,10,79,332,34,7,133,300,1,767,14.0,76,8,22,0.0,4,14.0,318.0154390563565,1450,0.313,0.407,0.422,0.748,1.17,161.0,0.106,0.348,615.11,598.138,612.816,47.5,0.499,0.054,0.207,0.092,0.115,0.443
2024,16580,164,1.0,597,2069,384,561,117,7,87,369,80,29,248,467,6,953,25.0,89,25,15,0.0,11,35.0,358.5564349959117,2357,0.271,0.334,0.381,0.563,0.944,103.0,0.067,0.31,718.084,698.496,730.492,83.4,0.366,0.037,0.198,0.105,0.093,0.531
2024,16580,165,1.0,533,1666,312,408,59,7,34,282,57,22,288,403,7,583,33.0,99,13,21,0.0,9,41.0,241.77255390512695,1988,0.245,0.299,0.4,0.41,0.81,61.0,0.048,0.299,421.586,407.716,431.132,42.6,0.365,0.017,0.203,0.145,0.058,0.715
2024,16580,167,1.0,277,1038,216,302,47,6,36,187,32,13,109,275,4,469,16.0,36,15,9,0.0,6,19.0,175.14084507042253,1171,0.291,0.284,0.382,0.538,0.92,96.0,0.063,0.361,348.15,339.042,353.884,33.9,0.438,0.031,0.235,0.093,0.142,0.396
2024,16580,169,1.0,566,1779,399,522,109,18,47,355,71,17,280,451,1,808,25.0,79,27,23,0.0,7,33.0,345.5525776965265,2109,0.293,0.349,0.418,0.552,0.97,104.0,0.092,0.364,618.992,602.744,625.008,56.6,0.422,0.022,0.214,0.133,0.081,0.621
2024,16580,172,1.0,295,1077,175,307,57,8,23,164,14,7,127,218,1,449,13.0,33,7,10,0.0,5,19.0,174.79912280701754,1221,0.285,0.256,0.382,0.499,0.881,85.0,0.075,0.336,328.856,319.86,330.7,17.4,0.342,0.019,0.179,0.104,0.075,0.583
2024,16580,173,1.0,444,1487,317,407,71,7,68,290,38,7,233,436,3,696,20.0,74,14,14,0.0,2,25.0,292.254006586169,1748,0.274,0.372,0.408,0.566,0.974,107.0,0.062,0.34,525.642,512.68,527.02,48.8,0.385,0.039,0.249,0.133,0.116,0.534
2024,16580,175,1.0,507,1693,373,496,99,12,59,337,86,26,229,407,1,796,36.0,100,16,26,0.0,13,42.0,325.815503875969,1964,0.293,0.348,0.42,0.571,0.991,110.0,0.08,0.349,615.064,602.254,630.248,70.0,0.41,0.03,0.207,0.117,0.09,0.563
2024,16580,178,1.0,400,1496,299,428,74,8,47,283,43,7,227,326,2,659,13.0,48,6,19,0.0,3,25.0,277.6234409799555,1748,0.286,0.33,0.402,0.527,0.929,95.0,0.066,0.334,494.072,477.426,491.112,44.9,0.384,0.027,0.186,0.13,0.056,0.696
2024,16580,180,1.0,675,2233,511,619,139,10,121,512,54,11,375,574,0,1141,26.0,67,3,24,0.0,3,41.0,475.9823094004442,2635,0.277,0.421,0.403,0.632,1.035,126.0,0.076,0.319,860.668,840.888,863.236,74.7,0.415,0.046,0.218,0.142,0.076,0.653
2024,16580,193,1.0,670,2145,499,660,125,11,116,470,43,16,287,557,9,1155,31.0,85,9,31,0.0,8,39.0,481.29935862338675,2472,0.308,0.377,0.417,0.656,1.073,134.0,0.074,0.362,890.264,864.77,890.38,62.7,0.418,0.047,0.225,0.116,0.109,0.515
2024,16580,196,1.0,725,2481,544,762,108,16,101,518,79,15,288,421,10,1205,37.0,92,50,36,0.0,4,50.0,481.30091618595185,2855,0.307,0.32,0.4,0.576,0.976,109.0,0.063,0.331,920.692,889.808,915.816,88.7,0.426,0.035,0.147,0.101,0.046,0.684
2024,16580,198,1.0,720,2397,590,725,150,21,88,536,81,8,388,413,17,1181,37.0,62,25,53,0.0,14,44.0,499.7702837606837,2863,0.302,0.383,0.41,0.601,1.011,117.0,0.089,0.327,916.866,877.414,898.308,84.4,0.462,0.031,0.144,0.136,0.008,0.939
2024,16580,201,1.0,508,1734,328,498,85,4,68,304,68,15,182,376,4,795,24.0,39,34,23,0.0,5,28.0,287.78856858846916,1973,0.287,0.307,0.364,0.549,0.913,97.0,0.056,0.327,592.382,573.812,594.224,68.0,0.399,0.034,0.191,0.092,0.099,0.484
2024,16580,202,1.0,596,1914,336,513,110,18,70,324,47,6,219,481,4,869,29.0,49,7,28,0.0,2,35.0,315.52642309427154,2168,0.268,0.322,0.36,0.557,0.917,99.0,0.086,0.318,646.212,627.402,643.224,56.2,0.374,0.032,0.222,0.101,0.121,0.455
2024,16580,204,1.0,544,1854,354,557,102,12,61,337,78,29,216,397,0,866,30.0,64,22,19,0.0,8,45.0,335.8382896551724,2111,0.3,0.31,0.396,0.561,0.957,104.0,0.074,0.351,650.124,636.814,667.268,68.5,0.378,0.029,0.188,0.102,0.086,0.544
2024,16580,219,1.0,631,2240,501,669,159,7,96,476,54,13,317,509,6,1130,35.0,96,7,29,0.0,7,44.0,475.2267311268129,2593,0.299,0.366,0.417,0.621,1.038,124.0,0.08,0.344,873.038,850.682,874.404,69.1,0.411,0.037,0.196,0.122,0.074,0.623
2024,16580,220,1.0,738,2475,551,735,135,23,106,528,67,25,383,592,5,1234,46.0,83,17,34,0.0,5,55.0,511.3379545454545,2909,0.297,0.373,0.413,0.605,1.018,119.0,0.082,0.347,930.954,909.41,942.06,82.1,0.406,0.036,0.204,0.132,0.072,0.647
2024,16580,228,1.0,564,1866,405,568,90,23,60,375,44,8,272,378,5,884,28.0,43,24,23,0.0,2,34.0,366.7250987432675,2185,0.304,0.334,0.404,0.566,0.97,107.0,0.085,0.35,661.876,643.186,660.172,50.8,0.419,0.027,0.173,0.124,0.049,0.72
2024,16580,229,1.0,569,1798,339,472,79,3,57,314,62,12,255,496,7,728,28.0,55,20,19,0.0,4,33.0,278.8464275733582,2092,0.263,0.312,0.374,0.482,0.856,79.0,0.049,0.328,529.912,513.842,532.004,59.4,0.389,0.027,0.237,0.122,0.115,0.514
2024,16580,231,1.0,614,1937,392,568,99,6,83,378,16,11,237,512,7,928,30.0,91,27,23,0.0,4,48.0,373.57780561555074,2224,0.293,0.311,0.403,0.576,0.979,109.0,0.06,0.355,702.174,682.508,702.476,26.8,0.38,0.037,0.23,0.107,0.123,0.463
2024,16580,234,1.0,685,2331,573,729,138,17,131,528,57,8,319,480,14,1294,48.0,76,20,32,0.0,7,59.0,535.581267098632,2702,0.313,0.4,0.416,0.678,1.094,140.0,0.081,0.341,998.8,972.984,995.008,79.4,0.445,0.048,0.178,0.118,0.06,0.665
2024,16580,235,1.0,605,2155,443,586,111,3,136,425,39,8,266,610,35,1111,33.0,107,19,17,0.0,3,43.0,429.25539781591266,2457,0.272,0.381,0.39,0.632,1.022,124.0,0.056,0.316,859.86,824.518,844.956,60.6,0.373,0.055,0.248,0.108,0.14,0.436
2024,16580,236,1.0,520,1692,245,435,84,7,29,224,55,27,183,434,0,620,22.0,73,20,18,0.0,8,28.0,221.9636858006042,1913,0.257,0.234,0.361,0.437,0.798,65.0,0.062,0.326,446.618,433.784,460.508,38.0,0.326,0.015,0.227,0.096,0.131,0.422
2024,16580,248,1.0,536,1771,343,503,99,11,50,311,107,38,170,326,1,774,19.0,91,40,27,0.0,10,36.0,283.5167603620772,2008,0.284,0.288,0.38,0.527,0.907,93.0,0.075,0.319,595.842,574.506,610.012,68.2,0.41,0.025,0.162,0.085,0.077,0.521
2024,16580,249,1.0,548,1914,366,576,122,7,35,343,136,36,233,388,4,817,10.0,75,40,25,0.0,3,17.0,328.3716834280717,2212,0.301,0.3,0.4,0.513,0.913,91.0,0.075,0.357,635.746,609.716,644.352,55.7,0.39,0.016,0.175,0.105,0.07,0.601
2024,16580,251,1.0,618,1975,423,570,113,20,76,416,61,12,287,484,10,951,28.0,85,33,17,0.0,9,36.0,393.3066166040884,2312,0.289,0.363,0.407,0.587,0.994,113.0,0.088,0.345,728.808,707.93,728.78,67.7,0.401,0.033,0.209,0.124,0.085,0.593
2024,16580,253,1.0,527,1700,356,467,85,8,67,326,56,24,225,439,1,769,29.0,77,33,25,0.0,4,35.0,294.51332038834954,1983,0.275,0.329,0.388,0.546,0.934,99.0,0.064,0.328,575.488,560.246,586.532,61.0,0.412,0.034,0.221,0.113,0.108,0.513
2024,16580,254,1.0,595,1971,420,555,114,8,105,396,58,20,261,512,4,1000,23.0,38,12,18,0.0,13,28.0,379.6736782608696,2262,0.282,0.377,0.378,0.623,1.001,120.0,0.07,0.328,745.514,726.912,752.924,74.7,0.421,0.046,0.226,0.115,0.111,0.51
2024,16580,255,1.0,628,2070,480,633,124,8,97,457,82,4,371,430,12,1064,47.0,47,25,24,0.0,6,58.0,461.02803310997245,2490,0.306,0.425,0.422,0.625,1.047,126.0,0.071,0.342,811.8,793.064,809.608,88.9,0.401,0.039,0.173,0.149,0.024,0.863
2024,16580,257,1.0,613,2049,529,621,123,5,151,510,21,3,343,451,31,1207,42.0,116,9,26,0.0,2,48.0,536.5508926464806,2427,0.303,0.462,0.445,0.725,1.17,157.0,0.067,0.319,954.942,921.166,939.172,36.9,0.407,0.062,0.186,0.141,0.045,0.761
2024,16580,260,1.0,554,1758,283,445,80,9,37,252,27,12,177,411,4,654,23.0,64,15,20,0.0,3,37.0,229.05647000983282,1970,0.253,0.228,0.348,0.444,0.792,65.0,0.061,0.307,468.272,452.026,469.512,31.2,0.379,0.019,0.209,0.09,0.119,0.431
2024,16580,261,1.0,531,1700,405,530,88,17,48,370,79,15,265,374,9,796,30.0,86,17,30,0.0,11,38.0,352.64949475691134,2012,0.312,0.35,0.438,0.558,0.996,108.0,0.082,0.369,622.158,600.98,621.74,59.7,0.429,0.024,0.186,0.132,0.054,0.709
2024,16580,272,1.0,140,513,109,169,44,7,11,109,25,5,55,74,1,260,8.0,33,0,8,0.0,6,16.0,113.26180623973728,576,0.329,0.324,0.446,0.628,1.074,129.0,0.127,0.362,210.858,205.178,211.996,15.3,0.398,0.019,0.128,0.095,0.033,0.743
2024,16580,275,1.0,325,1202,228,346,55,8,30,202,45,8,119,256,1,507,19.0,28,6,12,0.0,1,23.0,185.79672275054867,1339,0.288,0.264,0.368,0.499,0.867,83.0,0.066,0.341,370.712,362.322,374.504,36.0,0.428,0.022,0.191,0.089,0.102,0.465
2024,16580,277,1.0,542,1777,368,522,106,8,23,333,53,24,292,324,8,713,40.0,72,32,34,0.0,9,52.0,300.0599003171726,2135,0.294,0.288,0.415,0.478,0.893,82.0,0.073,0.341,535.758,516.68,542.4,32.1,0.4,0.011,0.152,0.137,0.015,0.901
2024,16580,283,1.0,558,1953,339,582,107,7,41,316,86,19,211,401,2,826,25.0,53,26,23,0.0,8,35.0,316.484748455428,2213,0.298,0.267,0.382,0.502,0.884,86.0,0.066,0.353,617.502,599.472,623.164,55.5,0.37,0.019,0.181,0.095,0.086,0.526
2024,16580,285,1.0,525,1647,351,426,89,24,40,304,78,14,278,407,1,683,14.0,93,10,23,0.0,4,27.0,292.18065333983424,1958,0.259,0.364,0.407,0.508,0.915,90.0,0.098,0.316,524.214,505.622,524.784,52.9,0.411,0.02,0.208,0.142,0.066,0.683
2024,16580,288,1.0,563,1769,349,477,96,12,74,326,75,27,224,457,8,819,33.0,62,12,14,0.0,3,43.0,301.11598270062467,2019,0.27,0.347,0.378,0.566,0.944,104.0,0.075,0.322,609.294,595.634,624.308,74.5,0.399,0.037,0.226,0.111,0.115,0.49
2024,16580,299,1.0,559,1954,413,569,113,13,76,390,53,12,216,420,7,936,29.0,80,25,25,0.0,8,37.0,362.2751826086957,2220,0.291,0.319,0.39,0.582,0.972,110.0,0.078,0.332,715.6,694.07,714.68,62.4,0.427,0.034,0.189,0.097,0.092,0.514
2024,16580,301,1.0,548,1938,439,569,91,8,104,415,25,13,279,413,2,988,40.0,69,19,14,0.0,2,46.0,401.633290211298,2250,0.294,0.366,0.408,0.615,1.023,121.0,0.059,0.324,733.626,723.088,744.716,40.3,0.412,0.046,0.184,0.124,0.06,0.676
2024,16580,302,1.0,600,2016,417,578,114,21,70,405,62,20,297,465,6,944,30.0,62,35,29,0.0,8,46.0,376.7127429274293,2377,0.287,0.35,0.394,0.57,0.964,107.0,0.088,0.336,711.95,689.536,715.272,65.8,0.4,0.029,0.196,0.125,0.071,0.639
2024,16580,305,1.0,551,1972,450,586,108,6,106,424,33,10,254,434,14,1024,30.0,113,13,20,0.0,3,42.0,429.486281618887,2259,0.297,0.363,0.422,0.631,1.053,127.0,0.064,0.331,795.828,771.762,792.304,50.3,0.406,0.047,0.192,0.112,0.08,0.585
