season,season_id,school_id,division,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,K,IBB,TB,GDP,HBP,SH,SF,DP,Picked,OPP DP,RC,PA,BA,OBP,SLG,OPS,OPS+,ISO,BAbip,XR,XRR,XRB,RS%,HR%,K%,BB%,K-BB%,BB/K
2018,12973,683,1.0,1881,1844,304,503,110,21,29,267,68,26,186,349,3,742,0.0,52,31,29,30.0,0,5.0,268.1060037348273,2090,0.2727765726681128,0.35454545454545455,0.4891540130151844,0.843699467560639,104.0,0.094,0.31705685618729096,558.438,528.8219999999999,556.0840000000001,0.3862359550561798,0.013875598086124402,0.16698564593301435,0.08899521531100478,0.07799043062200957,0.5329512893982808
2018,12973,692,1.0,2275,2370,639,788,141,16,135,597,31,10,371,463,6,1366,0.0,57,13,33,70.0,0,0.0,625.7940787623066,2787,0.33248945147679326,0.4363114459992824,0.69957805907173,1.1358895050710123,184.0,0.08,0.36177285318559554,1062.946,1023.4939999999999,1047.288,0.4662349676225717,0.04843918191603875,0.16612845353426622,0.13311804808037317,0.033010405453893055,0.8012958963282938
2018,12973,694,1.0,1848,1868,295,474,89,10,42,270,47,15,258,467,4,709,0.0,65,19,16,43.0,0,0.0,278.2298831985625,2161,0.25374732334047106,0.3688107357704766,0.4550321199143469,0.8238428556848235,95.0,0.064,0.3141818181818182,518.6240000000001,494.4280000000001,514.556,0.3350993377483444,0.01943544655252198,0.21610365571494677,0.11938917167977788,0.0967144840351689,0.5524625267665952
2018,12973,695,1.0,1632,1764,258,456,92,12,41,228,34,14,163,509,3,695,0.0,55,8,15,47.0,0,0.0,247.19383541147133,1950,0.2585034013605442,0.34564102564102567,0.47619047619047616,0.8218315018315019,99.0,0.073,0.33767290480065093,508.2480000000001,486.716,505.79200000000014,0.34281200631911535,0.021025641025641025,0.261025641025641,0.0835897435897436,0.17743589743589744,0.32023575638506874
2018,12973,697,1.0,2108,2171,368,624,103,21,50,331,40,6,228,446,11,919,0.0,45,25,23,59.0,0,3.0,352.9573354735153,2447,0.2874251497005988,0.36657131181038005,0.5034546292031322,0.8700259410135123,110.0,0.076,0.3380447585394582,686.2420000000001,651.794,668.3679999999999,0.3754427390791027,0.02043318348998774,0.18226399673069063,0.09317531671434409,0.08908868001634654,0.5112107623318386
2018,12973,698,1.0,1792,1872,332,488,79,13,39,290,83,23,313,437,4,710,0.0,52,10,21,41.0,0,1.0,294.2077072310406,2216,0.2606837606837607,0.384927797833935,0.44925213675213677,0.8341799345860718,95.0,0.063,0.3168666196189132,519.694,493.968,519.076,0.35995085995085996,0.01759927797833935,0.19720216606498195,0.14124548736462095,0.055956678700361,0.7162471395881007
2018,12973,699,1.0,1430,1859,370,561,98,9,38,326,115,33,215,375,4,791,0.0,83,25,19,45.0,0,0.0,325.5738845979101,2118,0.30177514792899407,0.40557129367327666,0.5034965034965035,0.9090677971697803,115.0,0.067,0.35699658703071674,613.0100000000002,586.4960000000001,618.952,0.4043848964677223,0.01794145420207743,0.17705382436260622,0.10151085930122758,0.07554296506137864,0.5733333333333334
2018,12973,700,1.0,2210,2249,529,695,142,24,82,492,77,24,355,470,3,1131,0.0,84,11,28,62.0,0,0.0,506.52729006233955,2643,0.30902623388172523,0.42905788876276957,0.6131614050689195,1.042219293831689,154.0,0.095,0.3553623188405797,881.0100000000001,847.618,878.2360000000001,0.42490494296577946,0.031025349981082105,0.17782822550132427,0.1343170639424896,0.043511161558834666,0.7553191489361702
2018,12973,702,1.0,1995,1963,262,511,85,17,42,242,31,14,223,408,3,756,0.0,61,17,27,46.0,0,1.0,282.6428895678743,2230,0.26031584309730005,0.35650224215246634,0.45848191543555783,0.8149841575880241,94.0,0.069,0.30454545454545456,552.236,523.2740000000001,543.3080000000002,0.2921646746347942,0.01883408071748879,0.18295964125560538,0.1,0.08295964125560537,0.5465686274509803
2018,12973,703,1.0,2080,2089,371,567,108,22,60,331,78,22,312,488,5,899,0.0,64,50,30,22.0,0,10.0,360.2753713163065,2481,0.2714217328865486,0.38008867392180573,0.5213020584011488,0.9013907323229546,118.0,0.083,0.3227243793761935,680.126,646.174,672.928,0.3522083805209513,0.02418379685610641,0.19669488109633212,0.12575574365175332,0.0709391374445788,0.639344262295082
2018,12973,706,1.0,1736,1904,344,541,106,20,46,310,56,20,197,407,4,825,0.0,62,16,25,55.0,0,0.0,315.4557350272232,2142,0.28413865546218486,0.3734827264239029,0.5236344537815126,0.8971171802054155,118.0,0.087,0.3353658536585366,625.4440000000001,596.6760000000002,621.0720000000001,0.3952254641909814,0.021475256769374416,0.1900093370681606,0.0919701213818861,0.0980392156862745,0.48402948402948404
2018,12973,709,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2018,12973,711,1.0,1815,1817,256,420,81,4,29,217,56,7,238,403,6,596,0.0,40,42,11,35.0,0,0.0,214.50661080074488,2108,0.23115024766097964,0.33111954459203036,0.3907539900935608,0.7218735346855911,69.0,0.051,0.2800859598853868,418.65600000000006,395.05400000000003,408.6880000000001,0.3393124065769806,0.013757115749525617,0.19117647058823528,0.11290322580645161,0.07827324478178367,0.5905707196029777
2018,12973,716,1.0,2205,2158,442,638,131,30,45,398,117,24,286,478,6,964,0.0,87,25,35,47.0,0,0.0,403.6046236974141,2504,0.29564411492122333,0.4037539936102236,0.5421686746987951,0.9459226683090187,128.0,0.102,0.35508982035928144,756.9060000000001,720.57,749.48,0.4109730848861284,0.017971246006389777,0.19089456869009586,0.11421725239616613,0.07667731629392972,0.5983263598326359
2018,12973,718,1.0,1914,1973,337,522,118,8,48,308,49,9,217,483,8,800,0.0,71,18,18,37.0,0,5.0,304.3783195472355,2226,0.2645717181956412,0.3638814016172507,0.4936644703497212,0.857545871966972,107.0,0.072,0.32465753424657534,603.1260000000001,574.572,591.944,0.37926509186351703,0.0215633423180593,0.2169811320754717,0.09748427672955975,0.11949685534591195,0.4492753623188406
2018,12973,721,1.0,1944,1953,400,605,128,21,52,368,74,23,182,484,3,931,0.0,65,15,20,41.0,0,8.0,368.88028635346757,2170,0.30977982590885816,0.39262672811059907,0.579621095750128,0.9722478238607271,139.0,0.098,0.3848295059151009,720.558,693.9159999999999,721.292,0.435,0.023963133640552997,0.22304147465437787,0.08387096774193549,0.13917050691244237,0.3760330578512397
2018,12973,725,1.0,2074,1903,331,500,86,18,10,293,92,40,261,467,8,652,0.0,73,49,27,34.0,0,5.0,252.9506268914829,2240,0.2627430373095113,0.3723214285714286,0.4025223331581713,0.7748437617295999,78.0,0.074,0.3372333103922918,481.96399999999994,450.5559999999999,486.2119999999999,0.3895631067961165,0.004464285714285714,0.20848214285714287,0.11651785714285715,0.09196428571428572,0.5588865096359743
2018,12973,726,1.0,1782,1837,321,526,124,24,16,287,38,14,227,289,4,746,0.0,40,30,24,44.0,0,1.0,293.99900834105654,2118,0.286336418072945,0.37440982058545796,0.4953728905824714,0.8697827111679294,109.0,0.107,0.3277634961439589,562.018,533.5419999999999,552.984,0.39253539253539255,0.007554296506137866,0.1364494806421152,0.10717658168083097,0.02927289896128424,0.7854671280276817
2018,12973,732,1.0,1650,1891,275,513,99,19,28,249,41,19,179,380,3,734,0.0,51,38,22,27.0,0,14.0,263.27326914259515,2130,0.27128503437334744,0.3488262910798122,0.46536224219989425,0.8141885332797065,96.0,0.082,0.3222591362126246,540.43,513.1659999999999,535.932,0.34545454545454546,0.013145539906103286,0.1784037558685446,0.084037558685446,0.09436619718309859,0.4710526315789474
2018,12973,735,1.0,1802,1871,334,512,107,7,41,316,29,16,248,388,1,756,0.0,65,17,22,42.0,0,0.0,304.66281601439493,2158,0.273650454302512,0.38229842446709916,0.48690539818278994,0.869203822649889,107.0,0.068,0.32172131147540983,562.5959999999999,537.208,558.376,0.3737244897959184,0.018999073215940687,0.17979610750695088,0.11492122335495829,0.06487488415199259,0.6391752577319587
2018,12973,736,1.0,2232,2078,386,559,106,13,67,339,101,21,296,565,7,892,0.0,65,18,13,31.0,0,2.0,358.1864777327935,2405,0.26900866217516844,0.38253638253638256,0.5187680461982676,0.9013044287346501,117.0,0.07,0.33721727210418095,671.0899999999998,644.2279999999998,670.2759999999998,0.37397420867526376,0.02785862785862786,0.23492723492723494,0.12307692307692308,0.11185031185031186,0.5238938053097345
2018,12973,739,1.0,1536,1587,190,360,69,11,15,170,24,13,188,493,2,496,0.0,46,30,20,32.0,0,0.0,172.77413148049172,1825,0.22684310018903592,0.3254794520547945,0.3724007561436673,0.6978802081984619,62.0,0.064,0.31392174704276615,342.566,321.494,337.688,0.3022452504317789,0.00821917808219178,0.27013698630136984,0.10301369863013699,0.16712328767123286,0.3813387423935091
2018,12973,740,1.0,1881,1874,296,505,82,4,14,247,68,20,209,368,4,637,0.0,95,56,22,45.0,0,11.0,250.09349290780145,2161,0.2694770544290288,0.3743637204997686,0.39327641408751335,0.767640134587282,75.0,0.05,0.3243064729194188,477.1660000000001,449.09800000000007,471.95600000000013,0.35471698113207545,0.006478482184173994,0.17029153169828784,0.0967144840351689,0.07357704766311894,0.5679347826086957
2018,12973,741,1.0,1749,1794,352,509,104,21,67,310,95,22,281,461,5,856,0.0,62,22,27,26.0,0,7.0,358.4150411710888,2124,0.28372352285395763,0.4011299435028249,0.5841694537346711,0.9852993972374959,141.0,0.093,0.34184068058778033,664.3620000000001,634.77,660.5999999999999,0.3630573248407643,0.03154425612052731,0.2170433145009416,0.1322975517890772,0.0847457627118644,0.6095444685466378
2018,12973,742,1.0,1836,1869,302,496,86,7,44,263,39,20,194,422,9,728,0.0,81,39,25,47.0,0,0.0,271.15974637681165,2127,0.265382557517389,0.3624823695345557,0.4628143392188336,0.8252967087533893,96.0,0.057,0.3165266106442577,545.414,513.596,537.232,0.35488308115543327,0.020686412787964268,0.19840150446638458,0.09120827456511518,0.1071932299012694,0.4597156398104265
2018,12973,746,1.0,1836,1842,302,498,101,8,27,269,34,13,220,310,13,696,0.0,65,43,30,42.0,0,0.0,268.3772909090909,2135,0.2703583061889251,0.3667447306791569,0.4516829533116178,0.8184276839907747,93.0,0.068,0.30684039087947884,526.6700000000001,490.2980000000001,508.91600000000005,0.3637566137566138,0.012646370023419205,0.1451990632318501,0.10304449648711944,0.04215456674473067,0.7096774193548387
2018,12973,748,1.0,1792,1871,318,505,100,16,38,284,61,25,239,362,5,751,0.0,45,28,20,32.0,0,3.0,285.62925102133454,2158,0.2699091394975949,0.36561631139944395,0.4836985569214324,0.8493148683208763,104.0,0.079,0.3132126089872569,555.114,527.652,554.344,0.37283621837549935,0.017608897126969416,0.16774791473586653,0.11075069508804448,0.05699721964782205,0.6602209944751382
2018,12973,749,1.0,1824,1947,299,499,90,4,49,269,61,20,286,525,2,744,0.0,50,26,24,56.0,0,0.0,290.26674667809687,2283,0.25629173086800205,0.3657468243539203,0.45557267591165895,0.8213195002655793,94.0,0.052,0.3221188260558339,540.14,513.7160000000001,537.352,0.31806615776081426,0.02146298729741568,0.22996057818659657,0.1252737625930793,0.10468681559351728,0.5447619047619048
2018,12973,754,1.0,1699,1696,219,437,78,10,36,201,29,15,192,421,6,643,0.0,41,36,11,41.0,0,0.0,232.7239979757085,1935,0.25766509433962265,0.3462532299741602,0.4522405660377358,0.7984937960118961,91.0,0.064,0.3208,462.25200000000007,439.65799999999996,458.6159999999999,0.2886435331230284,0.018604651162790697,0.21757105943152455,0.09922480620155039,0.11834625322997416,0.45605700712589076
2018,12973,756,1.0,2074,2082,304,568,105,10,40,281,39,18,202,453,10,813,0.0,57,49,21,44.0,0,3.0,294.54514309415185,2354,0.2728146013448607,0.35131690739167376,0.46493756003842457,0.8162544674300983,96.0,0.065,0.3279503105590062,600.4060000000001,567.588,590.836,0.3354510800508259,0.016992353440951572,0.19243840271877655,0.08581138487680544,0.10662701784197111,0.445916114790287
2018,12973,768,1.0,1904,1926,319,540,105,16,46,287,95,36,230,398,5,815,0.0,35,31,21,40.0,0,2.0,302.628551047704,2208,0.2803738317757009,0.3645833333333333,0.509865005192108,0.8744483385254413,112.0,0.079,0.3286759813705922,607.0960000000001,578.7320000000001,613.044,0.35968379446640314,0.020833333333333332,0.1802536231884058,0.10416666666666667,0.07608695652173912,0.5778894472361809
2018,12973,769,1.0,1798,1982,270,534,92,10,40,255,37,14,157,496,5,766,0.0,54,27,17,42.0,0,4.0,267.83213232007154,2183,0.2694248234106963,0.3412734768666972,0.4581231079717457,0.7993965848384429,92.0,0.062,0.33766233766233766,558.2520000000001,532.116,552.1719999999999,0.3262411347517731,0.01832340815391663,0.22721026110856618,0.07191937700412276,0.15529088410444342,0.3165322580645161
2018,12973,771,1.0,1536,1596,195,407,57,11,20,176,76,28,140,400,1,546,0.0,43,34,19,23.0,0,0.0,182.04853711790395,1789,0.2550125313283208,0.32979318054779205,0.39724310776942356,0.7270362883172157,71.0,0.056,0.3238493723849372,388.53000000000003,367.348,393.53599999999994,0.30701754385964913,0.011179429849077696,0.22358859698155395,0.07825600894354388,0.14533258803801008,0.35
2018,12973,772,1.0,1872,1770,259,482,65,12,35,241,56,24,179,382,6,676,0.0,55,22,27,35.0,0,12.0,247.8657379444715,1998,0.27231638418079096,0.35835835835835833,0.44519774011299434,0.8035560984713527,90.0,0.057,0.3239130434782609,497.05400000000014,468.0860000000002,493.332,0.328928046989721,0.017517517517517518,0.19119119119119118,0.08958958958958958,0.1016016016016016,0.468586387434555
2018,12973,774,1.0,1584,1613,268,432,79,8,22,238,48,26,206,352,5,593,0.0,39,52,20,25.0,0,0.0,221.10248704663212,1891,0.26782393056416615,0.358011634056055,0.43521388716677,0.793225521222825,87.0,0.064,0.3256552819698173,431.40399999999994,406.022,431.34400000000005,0.3755725190839695,0.011634056054997356,0.1861448968799577,0.10893707033315705,0.07720782654680064,0.5852272727272727
2018,12973,782,1.0,1937,1937,375,559,101,8,57,347,62,19,266,414,7,847,0.0,36,20,24,50.0,0,0.0,340.69667980727115,2247,0.28859060402684567,0.38317757009345793,0.5229736706246774,0.9061512407181354,119.0,0.065,0.33691275167785234,634.3979999999999,604.0459999999999,627.792,0.39552238805970147,0.025367156208277702,0.1842456608811749,0.11838006230529595,0.06586559857587894,0.642512077294686
2018,12973,786,1.0,1728,1793,203,395,74,8,27,180,18,17,166,482,1,566,0.0,50,31,15,38.0,0,0.0,179.7770705596107,2005,0.22030117122141663,0.3047381546134663,0.37646402677077523,0.6812021813842415,61.0,0.055,0.28329484218629714,382.92400000000004,362.056,381.89200000000017,0.3013698630136986,0.013466334164588529,0.24039900249376558,0.0827930174563591,0.15760598503740647,0.34439834024896265
2018,12973,792,1.0,1848,1876,265,482,90,13,35,235,39,12,190,457,5,703,0.0,29,21,16,38.0,0,6.0,245.18878048780488,2103,0.25692963752665243,0.3333333333333333,0.4482942430703625,0.7816275764036957,88.0,0.069,0.3192857142857143,502.37399999999985,477.84799999999996,495.636,0.34534534534534533,0.016642891107941038,0.2173086067522587,0.0903471231573942,0.12696148359486448,0.41575492341356673
2018,12973,797,1.0,1944,1844,301,514,89,12,30,269,74,18,162,410,2,717,0.0,61,16,15,46.0,0,0.0,265.43915157292656,2037,0.2787418655097614,0.36180657830142365,0.4598698481561822,0.8216764264576059,95.0,0.068,0.34108527131782945,533.2300000000001,510.72,532.6800000000001,0.38330975954738333,0.014727540500736377,0.20127638684339716,0.07952871870397643,0.12174766813942073,0.3951219512195122
2018,12973,810,1.0,1904,1954,435,574,120,18,42,398,110,18,268,325,6,856,0.0,81,22,42,41.0,0,0.0,361.4188339670469,2286,0.2937563971340839,0.4037620297462817,0.5301944728761515,0.9339565026224332,124.0,0.089,0.3265807243707796,678.3799999999999,640.61,664.26,0.4460839954597049,0.01837270341207349,0.14216972878390202,0.11723534558180228,0.024934383202099744,0.8246153846153846
2018,12973,812,1.0,1705,1918,314,529,100,16,68,287,63,23,197,499,0,865,0.0,46,13,22,27.0,0,11.0,316.60190346083783,2150,0.27580813347236705,0.3590697674418605,0.5469238790406674,0.9059936464825279,124.0,0.077,0.33576110706482154,644.4379999999999,619.548,646.156,0.3494318181818182,0.03162790697674418,0.23209302325581396,0.09162790697674418,0.14046511627906977,0.39478957915831664
2018,12973,813,1.0,1247,1490,215,377,56,8,16,190,35,15,160,367,2,497,0.0,40,25,23,30.0,0,0.0,177.38142692750287,1698,0.2530201342281879,0.33981154299175503,0.387248322147651,0.727059865139406,69.0,0.054,0.31946902654867254,351.84400000000005,329.816,347.012,0.35472370766488415,0.009422850412249705,0.21613663133097763,0.09422850412249706,0.12190812720848057,0.4359673024523161
2018,12973,817,1.0,1960,1849,263,449,83,3,44,230,86,22,272,493,1,670,0.0,39,21,19,38.0,0,0.0,251.82196363636368,2161,0.24283396430502974,0.3516890328551596,0.43266630611141155,0.7843553389665712,85.0,0.05,0.304282494365139,478.756,455.95000000000005,479.9200000000001,0.3058659217877095,0.02036094400740398,0.22813512262841276,0.12586765386395188,0.10226746876446088,0.5517241379310345
2018,12973,1004,1.0,1881,1949,364,558,106,11,33,333,43,17,266,395,3,785,0.0,91,44,23,46.0,0,11.0,331.9170332911925,2282,0.2863006670087224,0.4009640666082384,0.4797331965110313,0.8806972631192698,107.0,0.071,0.3400259067357513,598.1099999999999,569.342,591.7640000000001,0.37528344671201813,0.014460999123575811,0.1730937773882559,0.1165644171779141,0.0565293602103418,0.6734177215189874
2018,12973,1014,1.0,1870,1835,307,511,96,10,51,278,79,33,185,324,7,780,0.0,39,42,21,31.0,0,6.0,276.7392459943449,2083,0.2784741144414169,0.3528564570331253,0.5106267029972752,0.8634831600304005,111.0,0.069,0.3106009453072249,582.408,552.6380000000001,584.596,0.3742690058479532,0.024483917426788286,0.15554488718194912,0.08881421027364378,0.06673067690830534,0.5709876543209876
2018,12973,1045,1.0,2205,2184,467,648,150,12,86,434,80,10,338,448,5,1080,0.0,63,13,35,36.0,0,10.0,466.8294720850741,2570,0.2967032967032967,0.4081712062256809,0.608058608058608,1.016229814284289,150.0,0.085,0.3335311572700297,842.7360000000001,806.1819999999999,827.0840000000001,0.3956386292834891,0.03346303501945525,0.1743190661478599,0.13151750972762646,0.04280155642023345,0.7544642857142857
2018,12973,1068,1.0,1888,1984,352,525,94,9,39,310,75,18,287,470,7,754,0.0,67,20,33,42.0,0,0.0,304.03177749895445,2324,0.26461693548387094,0.3782271944922547,0.45161290322580644,0.8298400977180611,95.0,0.061,0.3222811671087533,564.6500000000001,531.3880000000001,554.0360000000002,0.3726190476190476,0.016781411359724614,0.20223752151462995,0.12349397590361445,0.0787435456110155,0.6106382978723405
2018,12973,1092,1.0,2030,1945,348,537,91,13,51,314,77,24,224,449,3,807,0.0,50,22,26,33.0,0,0.0,304.6431495368328,2217,0.2760925449871465,0.36580965268380694,0.49460154241645243,0.8604111951002593,107.0,0.067,0.33038749150237934,600.498,571.986,598.7319999999999,0.3907894736842105,0.023004059539918808,0.2025259359494813,0.10103743797925124,0.10148849797023005,0.49888641425389757
2018,12973,1104,1.0,1938,1968,371,581,103,18,25,322,76,25,206,352,2,795,0.0,36,42,35,45.0,0,0.0,299.2062789680805,2251,0.29522357723577236,0.36561528209684585,0.47815040650406504,0.8437656886009108,102.0,0.08,0.3419434194341943,595.764,563.3639999999999,590.448,0.43358395989974935,0.011106175033318524,0.15637494446912484,0.09151488227454464,0.0648600621945802,0.5852272727272727
2018,12973,1157,1.0,1925,1897,315,519,99,9,39,283,43,19,203,429,2,753,0.0,45,28,19,32.0,0,0.0,278.801496350365,2147,0.27358987875593044,0.3572426641825803,0.47443331576172904,0.8316759799443094,100.0,0.066,0.3314917127071823,551.1579999999999,526.256,549.1519999999999,0.3791208791208791,0.018164881229622728,0.19981369352585002,0.09455053563111318,0.10526315789473684,0.4731934731934732
2018,12973,1320,1.0,1890,1853,281,487,80,2,46,245,17,15,184,417,3,709,0.0,49,24,18,34.0,0,0.0,254.71554511278197,2079,0.26281705342687534,0.3463203463203463,0.45169994603345925,0.7980202923538056,91.0,0.046,0.3132102272727273,508.5140000000001,483.95200000000006,503.86400000000003,0.3486646884272997,0.022126022126022125,0.20057720057720058,0.0885040885040885,0.11207311207311207,0.4412470023980815
2018,12973,1356,1.0,1710,1860,342,522,93,14,36,298,34,26,232,456,5,751,0.0,79,35,21,32.0,0,0.0,300.99179164795686,2148,0.2806451612903226,0.3878026070763501,0.4806451612903226,0.8684477683666727,105.0,0.073,0.34989200863930886,562.4119999999999,534.9359999999999,562.552,0.383939774153074,0.01675977653631285,0.2122905027932961,0.10800744878957169,0.1042830540037244,0.5087719298245614
2018,12973,2678,1.0,1080,992,163,239,51,4,18,150,29,17,120,208,4,352,0.0,33,15,17,29.0,0,0.0,124.51930331350893,1144,0.24092741935483872,0.34265734265734266,0.4284274193548387,0.7710847620121813,83.0,0.064,0.2822477650063857,256.79600000000005,239.33600000000007,255.572,0.3877005347593583,0.015734265734265736,0.18181818181818182,0.1048951048951049,0.07692307692307693,0.5769230769230769
2018,12973,2711,1.0,1792,1907,305,510,78,12,33,272,54,23,208,353,2,711,0.0,37,18,14,32.0,0,4.0,259.4983882783883,2147,0.26743576297850025,0.35165346995808106,0.43733613004719457,0.7889896000052756,87.0,0.06,0.31074918566775245,506.366,483.454,508.4480000000001,0.3767313019390582,0.015370284117373078,0.16441546343735444,0.09687936655798789,0.06753609687936656,0.5892351274787535
2018,12973,2743,1.0,1870,1907,351,557,90,13,18,309,70,25,254,318,4,727,0.0,89,40,30,53.0,0,0.0,307.46564655172415,2231,0.29208180388044047,0.4034065441506051,0.44467750393287886,0.8480840480834839,95.0,0.068,0.33666458463460336,555.796,524.3199999999999,551.1800000000001,0.37755102040816324,0.008068130883012102,0.1425369789332138,0.11385029134917078,0.02868668758404301,0.7987421383647799
2018,12973,2915,1.0,1947,2004,393,576,114,15,49,341,148,40,244,455,5,867,0.0,85,33,34,47.0,0,0.0,342.88933333333335,2315,0.2874251497005988,0.39092872570194387,0.5214570858283433,0.9123858115302872,119.0,0.079,0.3435462842242503,678.4500000000002,644.296,682.272,0.40186915887850466,0.021166306695464362,0.19654427645788336,0.10539956803455723,0.09114470842332613,0.5362637362637362
2018,12973,10411,1.0,1402,1771,285,481,59,18,14,245,28,6,216,421,8,618,0.0,70,40,20,45.0,0,0.0,248.15722248464806,2047,0.2715979672501412,0.37469467513434296,0.40033879164313946,0.7750334667774824,77.0,0.064,0.3443952802359882,453.15200000000016,425.6000000000001,438.9,0.3598937583001328,0.006839276990718124,0.205666829506595,0.10552027357107963,0.10014655593551539,0.5130641330166271
2018,12973,14927,1.0,1760,1935,311,526,108,14,40,286,75,15,255,399,8,782,0.0,39,19,22,38.0,0,0.0,303.7137092511013,2231,0.2718346253229974,0.36754818467055134,0.4878552971576227,0.855403481828174,105.0,0.078,0.3201581027667984,584.378,554.468,575.0959999999999,0.3474358974358974,0.017929179740026894,0.17884356790676825,0.11429852084267145,0.0645450470640968,0.6390977443609023
2018,12973,19651,1.0,1680,1961,355,555,92,13,58,313,59,20,241,443,3,847,0.0,69,22,25,30.0,0,6.0,337.88525452976705,2249,0.2830188679245283,0.38461538461538464,0.5150433452320244,0.899658729847409,116.0,0.067,0.3346801346801347,638.2560000000001,609.492,634.264,0.3680297397769517,0.02578923966207203,0.19697643397065362,0.10715873721654068,0.08981769675411294,0.5440180586907449
2018,12973,26172,1.0,1680,1571,268,453,77,16,19,256,56,17,172,306,5,619,0.0,60,12,26,31.0,0,0.0,246.04358500814774,1781,0.2883513685550605,0.38461538461538464,0.46530872056015277,0.8499241051755374,100.0,0.08,0.3411949685534591,471.422,445.08599999999996,464.9920000000001,0.3738738738738739,0.010668163952835485,0.17181358787198203,0.0965749578888265,0.07523862998315553,0.5620915032679739
2018,12973,28600,1.0,1620,1766,294,435,72,7,46,268,72,11,223,466,4,659,0.0,53,33,26,31.0,0,1.0,243.1566492146597,2048,0.24631936579841449,0.34716796875,0.44394110985277463,0.7911090786027746,88.0,0.053,0.30390625,484.162,456.822,473.64399999999995,0.37293233082706767,0.0224609375,0.2275390625,0.10888671875,0.11865234375,0.47854077253218885
2018,12973,28755,1.0,1590,1823,313,510,85,11,41,288,42,15,237,395,3,740,0.0,61,34,22,31.0,0,0.0,297.51679375287097,2116,0.2797586396050466,0.3818525519848771,0.4810751508502468,0.8629277028351239,105.0,0.065,0.33286018452803406,551.7199999999999,525.096,545.3319999999999,0.3546284224250326,0.019376181474480152,0.18667296786389415,0.11200378071833648,0.07466918714555766,0.6
2018,12973,30024,1.0,1612,1767,227,453,69,14,27,204,30,17,187,446,2,631,0.0,42,9,9,41.0,0,12.0,227.8491857000993,1972,0.2563667232597623,0.345841784989858,0.41935483870967744,0.7651966236995354,80.0,0.063,0.3269378357636224,441.44199999999995,422.89799999999997,443.1360000000001,0.3053435114503817,0.013691683569979716,0.22616632860040567,0.09482758620689655,0.13133874239350912,0.4192825112107623
2018,12973,10,2.0,1426,1267,252,386,81,15,23,215,30,12,141,284,2,566,0.0,70,23,13,28.0,0,0.0,239.7181109643329,1444,0.30465666929755325,0.4134349030470914,0.5406471981057617,0.9540821011528531,114.0,0.099,0.37307297019527236,443.188,425.14200000000005,440.94399999999996,0.3989547038327526,0.01592797783933518,0.19667590027700832,0.09764542936288088,0.09903047091412744,0.4964788732394366
2018,12973,13,2.0,1196,1277,309,384,74,8,32,273,73,14,224,272,7,570,0.0,57,26,22,20.0,0,0.0,259.96896637608967,1549,0.3007047768206735,0.42930923176242736,0.5356303837118246,0.964939615474252,114.0,0.077,0.35376884422110555,452.284,427.736,444.752,0.43759873617693523,0.02065848934796643,0.17559715945771465,0.14460942543576502,0.030987734021949626,0.8235294117647058
2018,12973,22,2.0,968,1157,157,296,39,6,2,139,55,19,147,264,1,353,0.0,28,15,10,26.0,0,0.0,132.6794988946205,1329,0.25583405358686256,0.3544018058690745,0.34572169403630076,0.7001234999053753,47.0,0.049,0.3263041065482797,243.84799999999993,230.372,248.06399999999996,0.3304904051172708,0.0015048908954100827,0.1986455981941309,0.11060948081264109,0.08803611738148982,0.5568181818181818
2018,12973,25,2.0,1530,1441,331,454,76,9,29,289,132,39,228,285,0,635,0.0,74,24,14,35.0,0,0.0,287.3005277933745,1707,0.315058986814712,0.4428822495606327,0.5197779319916724,0.9626601815523051,111.0,0.071,0.37248028045574055,500.2100000000001,481.36400000000003,515.3880000000001,0.4154057771664374,0.01698886936145284,0.16695957820738136,0.1335676625659051,0.033391915641476255,0.8
2018,12973,35,2.0,1705,1772,385,536,110,13,37,341,42,12,194,404,5,783,0.0,76,24,28,42.0,0,0.0,323.0455969436485,2018,0.30248306997742663,0.3994053518334985,0.5321670428893905,0.9315723947228891,110.0,0.084,0.3671817512877116,609.578,580.0619999999999,598.8039999999999,0.45253576072821844,0.018334985133795837,0.2001982160555005,0.09613478691774034,0.10406342913776016,0.4801980198019802
2018,12973,36,2.0,1457,1651,236,423,69,13,16,212,23,11,170,360,6,566,0.0,50,15,15,21.0,0,0.0,206.68281956864806,1851,0.2562083585705633,0.34737979470556457,0.40218049666868566,0.7495602913742503,64.0,0.065,0.31550387596899226,404.0900000000001,381.296,396.952,0.3508771929824561,0.00864397622906537,0.19448946515397084,0.09184224743381955,0.10264721772015128,0.4722222222222222
2018,12973,39,2.0,1344,1604,272,442,66,14,34,259,39,7,181,367,2,638,0.0,39,25,15,30.0,0,0.0,244.12901287553646,1825,0.27556109725685785,0.36273972602739724,0.4688279301745636,0.8315676562019608,86.0,0.067,0.33497536945812806,467.21399999999994,446.3539999999999,459.928,0.37898089171974525,0.01863013698630137,0.2010958904109589,0.09917808219178083,0.10191780821917808,0.49318801089918257
