season,season_id,school_id,division,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,K,IBB,TB,GDP,HBP,SH,SF,DP,Picked,OPP DP,PA,BA,OBP,SLG,OPS,BAbip,RS%,HR%,K%,BB%,K-BB%,BB/K
2019,14781,16,3.0,1188,1119,148,289,52,6,13,124,43,19,104,212,1,392,0.0,19,15,11,11.0,0,0.0,1249,0.258266309204647,0.32986389111289033,0.4137622877569258,0.7436261788698162,0.30497237569060776,0.3383458646616541,0.010408326661329063,0.16973578863090472,0.08326661329063251,0.08646917534027221,0.49056603773584906
2019,14781,17,1.0,1260,1533,268,411,66,16,25,237,33,14,166,314,5,584,0.0,60,14,12,36.0,0,0.0,1725,0.26810176125244617,0.36927536231884056,0.4507501630789302,0.8200255253977707,0.3200663349917081,0.39705882352941174,0.014492753623188406,0.1820289855072464,0.09623188405797102,0.08579710144927537,0.5286624203821656
2019,14781,19,3.0,1209,1311,276,393,59,7,19,256,65,32,148,229,4,523,0.0,58,21,17,26.0,0,0.0,1497,0.2997711670480549,0.4001336005344021,0.463768115942029,0.8639017164764311,0.34629629629629627,0.44310344827586207,0.012692050768203072,0.15297261189044756,0.09886439545758183,0.05410821643286573,0.6462882096069869
2019,14781,20,3.0,1344,1415,309,453,91,12,26,272,88,21,172,260,1,646,0.0,39,23,22,29.0,0,0.0,1632,0.3201413427561837,0.4068627450980392,0.5477031802120141,0.9545659253100534,0.37098175499565594,0.44357366771159873,0.015931372549019607,0.15931372549019607,0.1053921568627451,0.05392156862745097,0.6615384615384615
2019,14781,21,3.0,1290,1355,253,379,82,9,23,219,52,15,182,252,1,548,0.0,42,27,28,28.0,0,0.0,1592,0.27970479704797047,0.3787688442211055,0.4885608856088561,0.8673297298299616,0.3212996389891697,0.39655172413793105,0.014447236180904523,0.15829145728643215,0.114321608040201,0.04396984924623115,0.7222222222222222
2019,14781,22,2.0,1290,1265,193,304,53,9,11,163,96,24,165,337,0,408,0.0,48,23,18,25.0,0,0.0,1471,0.24031620553359684,0.3514615907545887,0.38023715415019765,0.7316987449047864,0.31336898395721924,0.35968379446640314,0.007477906186267845,0.2290958531611149,0.11216859279401767,0.11692726036709722,0.4896142433234421
2019,14781,24,3.0,930,1002,200,287,55,8,16,172,39,12,150,174,1,406,0.0,30,19,14,23.0,0,0.0,1185,0.28642714570858285,0.39409282700421944,0.48403193612774453,0.878124763131964,0.3280871670702179,0.4079822616407982,0.01350210970464135,0.1468354430379747,0.12658227848101267,0.020253164556962022,0.8620689655172413
2019,14781,25,2.0,1682,1851,562,648,124,23,60,489,153,33,319,360,8,998,0.0,93,47,30,34.0,0,0.0,2247,0.3500810372771475,0.4717400979083222,0.6509994597514857,1.1227395576598078,0.4024640657084189,0.502,0.0267022696929239,0.1602136181575434,0.14196706720071206,0.018246550956831337,0.8861111111111111
2019,14781,26,3.0,1066,1240,206,346,65,6,14,184,56,12,131,254,0,465,0.0,52,18,13,25.0,0,0.0,1402,0.27903225806451615,0.3773181169757489,0.4435483870967742,0.8208665040725232,0.33705583756345175,0.37281553398058254,0.009985734664764621,0.181169757489301,0.09343794579172611,0.0877318116975749,0.515748031496063
2019,14781,27,1.0,1855,1788,293,468,72,18,41,265,52,14,193,425,4,699,0.0,60,21,22,40.0,0,0.0,2024,0.26174496644295303,0.35622529644268774,0.46420581655480986,0.8204311129974976,0.3177083333333333,0.37058823529411766,0.020256916996047432,0.2099802371541502,0.09535573122529645,0.11462450592885376,0.4541176470588235
2019,14781,28,1.0,1482,2071,469,641,117,17,94,435,36,23,290,467,17,1074,0.0,31,14,28,38.0,0,0.0,2403,0.30951231289232256,0.40033291718684977,0.6286817962337036,1.0290147134205534,0.35565669700910274,0.43202764976958524,0.03911776945484811,0.19434040782355388,0.12068248023304202,0.07365792759051186,0.6209850107066381
2019,14781,29,1.0,1904,2015,548,656,154,32,67,503,31,13,350,438,9,1075,0.0,56,20,37,42.0,0,0.0,2422,0.32555831265508683,0.4384805945499587,0.6590570719602977,1.0975376665102563,0.38073691014867483,0.4834170854271357,0.027663088356729974,0.18084227910817507,0.14450867052023122,0.03633360858794385,0.7990867579908676
2019,14781,30,1.0,2090,1864,355,475,96,15,47,329,44,8,277,509,5,742,0.0,66,33,25,27.0,0,0.0,2199,0.2548283261802575,0.37198726693951795,0.48283261802575106,0.8548198849652691,0.3210802700675169,0.39948119325551235,0.021373351523419737,0.23146884947703503,0.1259663483401546,0.10550250113688042,0.5442043222003929
2019,14781,31,1.0,2112,2279,491,679,142,15,88,458,81,16,321,581,10,1115,0.0,56,27,30,40.0,0,0.0,2657,0.29793769197016234,0.39744072261949565,0.596752961825362,0.9941936844448576,0.3603658536585366,0.41632231404958675,0.03312006021829131,0.2186676703048551,0.12081294693263078,0.09785472337222431,0.5524956970740104
2019,14781,32,1.0,1824,1993,353,542,102,8,54,320,47,37,226,438,10,822,0.0,89,26,26,28.0,0,0.0,2271,0.2719518314099348,0.37736679876706297,0.49473156046161565,0.8720983592286786,0.3195808775376555,0.3723536737235367,0.023778071334214,0.1928665785997358,0.09951563188022898,0.09335094671950682,0.5159817351598174
2019,14781,35,2.0,1890,2068,471,626,114,12,46,407,60,17,296,384,12,902,0.0,86,33,44,51.0,0,0.0,2441,0.3027079303675048,0.41294551413355185,0.5193423597678917,0.9322878739014435,0.3448275862068966,0.4417879417879418,0.018844735764031135,0.15731257681278166,0.12126177795985252,0.03605079885292914,0.7708333333333334
2019,14781,36,2.0,1518,1611,282,438,81,6,24,250,43,13,204,385,3,603,0.0,73,21,15,37.0,0,0.0,1851,0.2718808193668529,0.38627768773635873,0.44320297951582865,0.8294806672521874,0.3401807723911257,0.37337192474674386,0.012965964343598054,0.20799567801188545,0.11021069692058347,0.09778498109130199,0.5298701298701298
2019,14781,37,1.0,2310,2281,387,606,111,9,50,351,63,13,280,553,14,885,0.0,59,23,27,53.0,0,0.0,2611,0.2656729504603244,0.36193029490616624,0.4625164401578255,0.8244467350639917,0.32609970674486805,0.376536312849162,0.019149751053236307,0.21179624664879357,0.10723860589812333,0.10455764075067024,0.5063291139240507
2019,14781,39,2.0,1519,1708,314,480,72,20,42,285,50,14,196,417,4,718,0.0,36,22,20,25.0,0,0.0,1946,0.2810304449648712,0.3658787255909558,0.49882903981264637,0.8647077654036022,0.34515366430260047,0.4059701492537313,0.02158273381294964,0.21428571428571427,0.10071942446043165,0.11356628982528262,0.47002398081534774
2019,14781,40,3.0,1428,1434,279,386,67,2,16,236,26,10,222,279,5,505,0.0,46,22,12,24.0,0,0.0,1690,0.2691771269177127,0.38698224852071006,0.41143654114365413,0.7984187896643642,0.3214596003475239,0.4122257053291536,0.009467455621301775,0.1650887573964497,0.13136094674556212,0.03372781065088759,0.7956989247311828
2019,14781,41,2.0,2242,1954,464,639,124,14,35,407,148,23,242,352,10,896,0.0,61,27,30,33.0,0,0.0,2253,0.327021494370522,0.4181091877496671,0.5470829068577278,0.9651920946073949,0.37820914214151535,0.4729878721058434,0.015534842432312472,0.15623612960497116,0.10741233910341766,0.0488237905015535,0.6875
2019,14781,42,3.0,1305,1613,326,507,97,19,20,291,48,13,171,252,6,702,0.0,49,10,33,27.0,0,0.0,1827,0.3143211407315561,0.39792008757526,0.5195288282703038,0.9174489158455638,0.3544395924308588,0.4328147100424328,0.010946907498631636,0.13793103448275862,0.09359605911330049,0.04433497536945813,0.6785714285714286
2019,14781,43,1.0,1995,1960,413,571,98,12,75,373,45,34,274,517,18,918,0.0,62,31,22,47.0,0,0.0,2287,0.2913265306122449,0.3965894184521207,0.5627551020408164,0.9593445204929371,0.35683453237410073,0.40625,0.03279405334499344,0.22606034105815478,0.11980760822037603,0.10625273283777875,0.5299806576402321
2019,14781,44,3.0,1444,1230,130,280,52,4,6,108,49,19,127,256,3,358,0.0,40,18,15,21.0,0,0.0,1390,0.22764227642276422,0.32158273381294966,0.34146341463414637,0.663046148447096,0.2787385554425229,0.2811791383219955,0.004316546762589928,0.1841726618705036,0.09136690647482014,0.09280575539568346,0.49609375
2019,14781,45,3.0,1470,1726,374,516,98,10,30,336,61,20,236,326,8,724,0.0,62,20,41,35.0,0,0.0,2023,0.2989571263035921,0.40237271379139894,0.49942062572421786,0.9017933395156168,0.34443656980864634,0.4387755102040816,0.014829461196243203,0.1611468116658428,0.1166584280771132,0.0444883835887296,0.7239263803680982
2019,14781,46,3.0,1452,1519,284,442,88,13,7,261,67,19,170,236,4,577,0.0,71,21,21,36.0,0,0.0,1731,0.29098090849242925,0.3945696129404968,0.4509545753785385,0.8455241883190353,0.3353893600616808,0.40976331360946744,0.004043905257076834,0.1363373772385904,0.09820912767186597,0.038128249566724434,0.7203389830508474
2019,14781,47,1.0,1767,1925,361,531,117,28,36,328,43,29,227,489,7,812,0.0,53,34,38,37.0,0,0.0,2224,0.27584415584415584,0.364658273381295,0.5158441558441559,0.8805024292254509,0.3442280945757997,0.41935483870967744,0.01618705035971223,0.21987410071942445,0.10206834532374101,0.11780575539568344,0.46421267893660534
2019,14781,48,1.0,1947,2052,316,526,89,6,47,281,44,19,234,483,7,768,0.0,50,19,15,41.0,0,0.0,2320,0.25633528265107214,0.34913793103448276,0.44346978557504874,0.7926077166095316,0.3116460637605725,0.35255570117955437,0.02025862068965517,0.2081896551724138,0.10086206896551723,0.10732758620689657,0.484472049689441
2019,14781,49,2.0,1656,1620,323,503,78,4,36,288,86,27,192,341,5,697,0.0,50,15,15,41.0,0,0.0,1842,0.31049382716049384,0.40445168295331163,0.5030864197530864,0.907538102706398,0.3712241653418124,0.40479548660084624,0.019543973941368076,0.18512486427795874,0.10423452768729642,0.08089033659066232,0.5630498533724341
2019,14781,50,3.0,1188,1194,204,329,53,4,5,165,56,14,160,213,2,405,0.0,43,19,14,26.0,0,0.0,1387,0.27554438860971525,0.3835616438356164,0.39112227805695143,0.7746839218925679,0.32727272727272727,0.3776091081593928,0.003604902667627974,0.15356885364095169,0.11535688536409516,0.03821196827685652,0.7511737089201878
2019,14781,51,1.0,1890,1920,385,596,120,16,57,348,42,14,210,339,10,919,0.0,67,27,25,43.0,0,0.0,2182,0.3104166666666667,0.4000916590284143,0.5791666666666667,0.9792583256950811,0.34796642995480953,0.4019607843137255,0.02612282309807516,0.15536205316223647,0.09624197983501374,0.05912007332722273,0.6194690265486725
2019,14781,52,2.0,1760,1916,444,617,120,10,77,403,42,17,270,417,7,988,0.0,48,14,32,37.0,0,0.0,2232,0.3220250521920668,0.4189068100358423,0.6236951983298539,1.0426020083656962,0.3713892709766162,0.42773892773892774,0.03449820788530466,0.1868279569892473,0.12096774193548387,0.06586021505376344,0.6474820143884892
2019,14781,53,3.0,1190,1155,254,333,54,11,8,210,54,14,143,187,7,433,0.0,52,11,15,26.0,0,0.0,1324,0.2883116883116883,0.3987915407854985,0.4380952380952381,0.8368867788807366,0.3333333333333333,0.47307692307692306,0.006042296072507553,0.14123867069486404,0.10800604229607251,0.03323262839879153,0.7647058823529411
2019,14781,55,2.0,918,1007,261,304,65,13,17,218,177,30,191,229,1,446,0.0,33,7,14,10.0,0,0.0,1219,0.3018867924528302,0.4331419196062346,0.5372393247269116,0.9703812443331462,0.37032258064516127,0.4774951076320939,0.01394585726004922,0.1878589007383101,0.15668580803937654,0.031173092698933563,0.834061135371179
2019,14781,56,2.0,1260,1446,249,392,61,9,25,221,41,4,157,261,4,546,0.0,33,12,14,27.0,0,0.0,1629,0.2710926694329184,0.3572744014732965,0.4432918395573997,0.8005662410306962,0.3126064735945486,0.4021543985637343,0.015346838551258441,0.16022099447513813,0.09637814610190301,0.06384284837323512,0.6015325670498084
2019,14781,58,3.0,1184,1083,164,265,37,7,8,140,50,12,153,212,1,340,0.0,25,20,11,35.0,0,0.0,1267,0.24469067405355494,0.34964483030781374,0.3619575253924284,0.7116023557002422,0.2940503432494279,0.3586206896551724,0.006314127861089187,0.16732438831886345,0.12075769534333071,0.046566692975532745,0.7216981132075472
2019,14781,59,3.0,1333,1362,258,412,74,13,28,235,61,12,153,236,4,596,0.0,33,30,19,26.0,0,0.0,1564,0.302496328928047,0.38235294117647056,0.5220264317180616,0.9043793728945322,0.3437779767233662,0.40350877192982454,0.017902813299232736,0.15089514066496162,0.09782608695652174,0.05306905370843988,0.6483050847457628
2019,14781,60,3.0,1254,1191,198,341,51,4,10,178,35,10,151,198,3,430,0.0,18,21,14,28.0,0,0.0,1377,0.2863140218303946,0.37037037037037035,0.4156171284634761,0.7859874988338464,0.3319959879638917,0.376,0.007262164124909223,0.1437908496732026,0.10965867828612927,0.034132171387073335,0.7626262626262627
2019,14781,61,1.0,1595,1835,261,452,77,7,25,227,71,20,198,375,6,618,0.0,54,34,19,42.0,0,0.0,2086,0.24632152588555858,0.3374880153403643,0.39618528610354226,0.7336733014439065,0.2936726272352132,0.3475699558173785,0.011984659635666348,0.1797698945349952,0.09491850431447747,0.08485139022051773,0.528
2019,14781,62,1.0,1550,1699,259,468,80,6,28,240,39,14,168,379,7,644,0.0,26,27,20,39.0,0,0.0,1914,0.27545615067686874,0.3458725182863114,0.4461447910535609,0.7920173093398724,0.3353658536585366,0.3643533123028391,0.014629049111807733,0.1980146290491118,0.0877742946708464,0.1102403343782654,0.44327176781002636
2019,14781,64,3.0,624,1192,138,288,47,6,11,122,36,17,112,275,6,380,0.0,41,20,6,19.0,0,0.0,1330,0.24161073825503357,0.33157894736842103,0.3724832214765101,0.7040621688449311,0.30372807017543857,0.29534883720930233,0.008270676691729323,0.20676691729323307,0.08421052631578947,0.1225563909774436,0.4072727272727273
2019,14781,65,2.0,1428,1536,355,427,99,4,46,320,66,17,262,385,13,672,0.0,50,22,26,27.0,0,0.0,1846,0.2779947916666667,0.4003250270855905,0.5345052083333334,0.9348302354189238,0.33687002652519893,0.4458874458874459,0.024918743228602384,0.2085590465872156,0.1419284940411701,0.0666305525460455,0.6805194805194805
2019,14781,67,1.0,2030,2020,338,581,104,19,33,288,94,36,235,412,10,822,0.0,47,32,30,45.0,0,0.0,2317,0.2876237623762376,0.3724643936124299,0.48415841584158414,0.856622809454014,0.3414330218068536,0.3674698795180723,0.014242555028053518,0.17781614156236514,0.10142425550280536,0.07639188605955978,0.5703883495145631
2019,14781,69,3.0,992,985,121,224,52,4,8,112,32,7,103,218,0,308,0.0,28,10,7,18.0,0,0.0,1105,0.22741116751269036,0.3212669683257919,0.37766497461928933,0.6989319429450812,0.2819843342036554,0.3256484149855908,0.007239819004524887,0.19728506787330316,0.09321266968325792,0.10407239819004524,0.4724770642201835
2019,14781,71,1.0,1715,1607,207,406,72,2,8,177,43,26,184,421,2,506,0.0,37,40,23,23.0,0,0.0,1854,0.2526446795270691,0.33818770226537215,0.3658991910392035,0.7040868933045756,0.33139050791007496,0.32148626817447495,0.004314994606256742,0.22707659115426107,0.09924487594390508,0.127831715210356,0.43705463182897863
2019,14781,72,1.0,1600,1673,304,466,88,16,48,278,51,18,229,460,8,730,0.0,42,44,25,31.0,0,0.0,1971,0.2785415421398685,0.373921867072552,0.5271966527196653,0.9011185197922174,0.35126050420168065,0.37155297532656023,0.0243531202435312,0.23338406900050734,0.11618467782851344,0.1171993911719939,0.49782608695652175
2019,14781,73,3.0,1110,1197,247,339,72,7,24,227,29,6,152,263,3,497,0.0,33,9,13,25.0,0,0.0,1371,0.2832080200501253,0.3822027716994894,0.5012531328320802,0.8834559045315695,0.3412784398699892,0.446,0.0175054704595186,0.19183078045222465,0.11086797957695113,0.08096280087527352,0.5779467680608364
2019,14781,74,2.0,1600,1664,240,432,87,16,25,203,83,24,136,409,0,626,0.0,40,20,17,28.0,0,0.0,1837,0.25961538461538464,0.33097441480675016,0.453125,0.7840994148067502,0.326383319967923,0.3687821612349914,0.013609145345672292,0.22264561785519868,0.07403375068045727,0.1486118671747414,0.33251833740831294
2019,14781,75,3.0,1178,1379,251,426,75,9,17,234,22,10,144,276,3,570,0.0,36,16,23,25.0,0,0.0,1562,0.30891950688905,0.3879641485275288,0.4865844815083394,0.8745486300358682,0.36880072137060416,0.39728353140916806,0.01088348271446863,0.176696542893726,0.09218950064020487,0.08450704225352113,0.5217391304347826
2019,14781,76,3.0,1131,1303,233,365,75,5,3,198,36,10,134,222,3,459,0.0,32,12,16,30.0,0,0.0,1465,0.28012279355333847,0.36245733788395906,0.41596316193399846,0.7784204998179576,0.33089579524680074,0.4356060606060606,0.0020477815699658703,0.1515358361774744,0.09146757679180888,0.060068259385665526,0.6036036036036037
2019,14781,77,1.0,1802,1629,315,446,90,13,38,296,43,8,214,382,7,676,0.0,60,27,16,33.0,0,0.0,1886,0.2737875997544506,0.38176033934252385,0.5015346838551259,0.8832950231976497,0.3330612244897959,0.40615835777126097,0.02014846235418876,0.20254506892895016,0.11346765641569459,0.08907741251325557,0.5602094240837696
2019,14781,78,3.0,1440,1207,199,316,54,4,13,169,53,18,148,249,2,417,0.0,30,28,12,21.0,0,0.0,1395,0.2618061309030654,0.3541218637992832,0.40430820215410107,0.7584300659533842,0.3166144200626959,0.3866943866943867,0.00931899641577061,0.17849462365591398,0.1060931899641577,0.07240143369175628,0.5943775100401606
2019,14781,80,1.0,1170,1344,195,328,64,4,32,175,25,10,183,338,1,496,0.0,30,8,10,21.0,0,0.0,1545,0.24404761904761904,0.35016181229773463,0.44345238095238093,0.7936141932501155,0.3008130081300813,0.32023575638506874,0.020711974110032363,0.21877022653721684,0.11844660194174757,0.10032362459546927,0.5414201183431953
2019,14781,81,1.0,1980,2182,487,679,119,10,81,455,60,23,250,393,11,1061,0.0,83,21,25,55.0,0,0.0,2478,0.31118240146654447,0.40839386602098465,0.5824931255728689,0.9908869915938536,0.345066358915176,0.43609022556390975,0.03268765133171913,0.1585956416464891,0.10088781275221953,0.057707828894269564,0.6361323155216285
2019,14781,83,1.0,1645,1476,240,378,70,14,18,207,71,16,187,335,2,530,0.0,57,28,17,30.0,0,0.0,1708,0.25609756097560976,0.36416861826697894,0.4281842818428184,0.7923529001097973,0.3157894736842105,0.3675496688741722,0.01053864168618267,0.19613583138173302,0.1094847775175644,0.08665105386416862,0.5582089552238806
2019,14781,87,1.0,1768,1777,338,463,95,11,39,305,42,14,292,458,9,697,0.0,72,26,20,29.0,0,0.0,2115,0.2605514912774339,0.391016548463357,0.473832301631964,0.864848850095321,0.3261538461538461,0.37944162436548223,0.018439716312056736,0.216548463356974,0.1380614657210402,0.07848699763593381,0.6375545851528385
2019,14781,88,3.0,1386,1464,370,438,98,11,29,329,75,17,248,309,9,645,0.0,58,27,24,16.0,0,0.0,1763,0.29918032786885246,0.4220079410096427,0.5348360655737705,0.9568440065834132,0.3556521739130435,0.47692307692307695,0.016449234259784458,0.17526942711287577,0.1406693136698809,0.03460011344299488,0.8025889967637541
2019,14781,89,3.0,612,1066,112,256,54,16,4,95,36,21,70,265,0,354,0.0,21,1,8,14.0,0,0.0,1145,0.2401500938086304,0.30305676855895197,0.40150093808630394,0.704557706645256,0.3130434782608696,0.31486880466472306,0.0034934497816593887,0.2314410480349345,0.0611353711790393,0.1703056768558952,0.2641509433962264
2019,14781,90,1.0,1960,1904,247,493,76,11,13,216,21,13,199,406,7,630,0.0,44,26,16,38.0,0,0.0,2145,0.25892857142857145,0.34312354312354315,0.38340336134453784,0.726526904468081,0.31978680879413723,0.3236514522821577,0.006060606060606061,0.18927738927738927,0.09277389277389278,0.09650349650349649,0.49014778325123154
2019,14781,91,2.0,1740,1890,327,534,110,8,37,306,51,21,227,327,10,771,0.0,47,49,21,54.0,0,0.0,2187,0.28253968253968254,0.3694558756287151,0.48994708994708996,0.8594029655758051,0.3212669683257919,0.3761348897535668,0.016918152720621856,0.149519890260631,0.10379515317786922,0.045724737082761785,0.6941896024464832
2019,14781,92,2.0,1426,1540,249,432,79,12,25,230,23,14,136,282,3,610,0.0,40,15,23,36.0,0,0.0,1714,0.2805194805194805,0.3547257876312719,0.4714285714285714,0.8261543590598432,0.32404458598726116,0.38421955403087477,0.014585764294049008,0.1645274212368728,0.07934655775962661,0.0851808634772462,0.48226950354609927
2019,14781,93,2.0,1632,1536,236,383,72,5,30,209,37,15,175,341,4,555,0.0,67,18,15,39.0,0,0.0,1744,0.24934895833333334,0.3583715596330275,0.4309895833333333,0.7893611429663608,0.29915254237288136,0.346218487394958,0.017201834862385322,0.19552752293577982,0.1003440366972477,0.09518348623853212,0.5131964809384164
2019,14781,94,1.0,2065,1969,291,514,86,14,19,277,57,24,213,367,6,685,0.0,59,40,22,39.0,0,0.0,2244,0.2610462163534789,0.3502673796791444,0.40832910106653125,0.7585964807456756,0.308411214953271,0.3546284224250326,0.008467023172905526,0.16354723707664884,0.09491978609625669,0.06862745098039215,0.5803814713896458
2019,14781,95,2.0,1617,1638,254,473,71,10,13,224,35,14,140,294,3,603,0.0,61,51,15,28.0,0,0.0,1844,0.28876678876678874,0.36550976138828634,0.4255189255189255,0.7910286869072118,0.34175334323922735,0.36459909228441756,0.0070498915401301515,0.1594360086767896,0.07592190889370933,0.08351409978308026,0.47619047619047616
2019,14781,96,1.0,2100,1989,407,594,117,13,56,364,49,21,247,478,13,905,0.0,40,36,13,36.0,0,0.0,2285,0.2986425339366516,0.38555798687089715,0.5485168426344897,0.9340748295053869,0.36648501362397823,0.4254545454545455,0.02450765864332604,0.20919037199124726,0.10809628008752735,0.10109409190371992,0.5167364016736402
2019,14781,97,1.0,1961,1835,326,531,75,19,20,300,52,19,221,373,0,704,0.0,49,40,25,40.0,0,0.0,2121,0.2893732970027248,0.37765205091937765,0.44577656675749316,0.8234286176768708,0.3483299250170416,0.39180537772087065,0.00942951438000943,0.17586044318717586,0.10419613389910419,0.07166430928807167,0.5924932975871313
2019,14781,98,2.0,1421,1399,231,385,68,9,12,224,49,26,146,218,2,507,0.0,47,30,27,40.0,0,0.0,1602,0.27519656897784134,0.36079900124843944,0.4260185847033595,0.786817585951799,0.31187290969899667,0.3869257950530035,0.00749063670411985,0.13607990012484394,0.09113607990012484,0.0449438202247191,0.6697247706422018
2019,14781,99,1.0,2090,1787,196,415,71,9,12,172,32,28,174,394,8,540,0.0,56,49,18,30.0,0,0.0,2028,0.23223279238947958,0.3180473372781065,0.35366536094012313,0.6717126982182297,0.28806290207290924,0.29067930489731436,0.005917159763313609,0.1942800788954635,0.08579881656804733,0.10848126232741617,0.4416243654822335
2019,14781,100,2.0,1260,1547,286,443,88,7,28,251,34,12,193,282,4,629,0.0,49,8,22,41.0,0,0.0,1770,0.286360698125404,0.3870056497175141,0.4861021331609567,0.8731077828784708,0.329626687847498,0.3926940639269406,0.015819209039548022,0.15932203389830507,0.10903954802259887,0.050282485875706204,0.6843971631205674
2019,14781,101,1.0,1815,1694,272,435,83,10,49,239,53,14,204,405,4,685,0.0,39,29,16,32.0,0,0.0,1943,0.256788665879575,0.34894493051981473,0.4881936245572609,0.8371385550770756,0.3073248407643312,0.35453100158982515,0.025218733916623777,0.20844055584148224,0.10499227997941328,0.10344827586206896,0.5037037037037037
2019,14781,102,1.0,1950,2124,328,500,95,15,38,299,39,21,303,547,7,739,0.0,60,24,36,35.0,0,0.0,2487,0.23540489642184556,0.3470044229995979,0.417608286252354,0.7646127092519519,0.29333333333333333,0.3515151515151515,0.01527945315641335,0.2199437072778448,0.1218335343787696,0.09811017289907518,0.5539305301645339
2019,14781,103,2.0,1325,1726,305,491,89,12,27,273,50,10,199,358,6,685,0.0,47,49,25,33.0,0,0.0,1999,0.28447276940903826,0.36868434217108553,0.47103128621089224,0.8397156283819778,0.3396778916544656,0.39154929577464787,0.013506753376688344,0.1790895447723862,0.09954977488744372,0.07953976988494248,0.5558659217877095
2019,14781,104,1.0,2240,1898,395,562,119,29,66,360,88,21,224,394,4,937,0.0,76,15,46,46.0,0,0.0,2183,0.29610115911485774,0.39486944571690336,0.6064278187565859,1.0012972644734892,0.33423180592991913,0.41331658291457285,0.030233623453962438,0.18048557031607879,0.10261108566193312,0.07787448465414566,0.5685279187817259
2019,14781,105,3.0,1408,1507,288,444,82,23,14,253,42,11,166,297,2,614,0.0,59,20,20,34.0,0,0.0,1713,0.29462508294625084,0.3905429071803853,0.48639681486396813,0.8769397220443534,0.3536184210526316,0.4183206106870229,0.008172796263864565,0.1733800350262697,0.09690601284296556,0.07647402218330414,0.5589225589225589
