season,season_id,school_id,division,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,K,IBB,TB,GDP,HBP,SH,SF,DP,Picked,OPP DP,PA,BA,OBP,SLG,OPS,BAbip,RS%,HR%,K%,BB%,K-BB%,BB/K
2013,11320,29,1.0,1650,1819,368,556,73,35,13,335,98,32,237,262,13,0,0.0,70,71,30,44.0,0,0.0,2157,0.30566245189664654,0.4000927213722763,0.4722374931280924,0.8723302145003686,0.34498094027954257,0.4176470588235294,0.00602688919796013,0.1214649976819657,0.10987482614742698,0.011590171534538715,0.9045801526717557
2013,11320,30,1.0,1947,1998,285,512,98,10,22,244,28,11,273,469,10,0,0.0,52,64,12,56.0,0,0.0,2347,0.25625625625625625,0.3566254793353217,0.4134134134134134,0.7700388927487352,0.3225806451612903,0.3226993865030675,0.009373668512995313,0.1998295696634001,0.11631870472944184,0.08351086493395826,0.582089552238806
2013,11320,31,1.0,1952,1846,275,487,69,12,23,245,46,17,220,334,6,0,0.0,36,47,25,27.0,0,0.0,2138,0.2638136511375948,0.34752104770813846,0.4079089924160347,0.7554300401241731,0.30647291941875826,0.35,0.010757717492984098,0.15622076707202995,0.1028999064546305,0.05332086061739945,0.6586826347305389
2013,11320,32,1.0,1736,1874,322,500,114,7,55,293,85,26,233,492,3,0,0.0,59,19,19,36.0,0,0.0,2145,0.26680896478121663,0.36923076923076925,0.5170757737459979,0.8863065429767671,0.33060921248142644,0.3622795115332429,0.02564102564102564,0.22937062937062938,0.10862470862470862,0.12074592074592076,0.4735772357723577
2013,11320,36,2.0,30,29,9,10,0,1,0,8,6,1,4,3,0,0,0.0,0,1,4,1.0,0,0.0,38,0.3448275862068966,0.3684210526315789,0.4482758620689655,0.8166969147005445,0.3333333333333333,0.6428571428571429,0.0,0.07894736842105263,0.10526315789473684,-0.02631578947368421,1.3333333333333333
2013,11320,37,1.0,1904,1848,272,508,101,5,31,246,33,22,214,353,8,0,0.0,40,35,23,56.0,0,0.0,2120,0.2748917748917749,0.3594339622641509,0.4594155844155844,0.8188495466797353,0.32078009414929387,0.32968536251709984,0.014622641509433962,0.16650943396226414,0.1009433962264151,0.06556603773584904,0.6062322946175638
2013,11320,43,1.0,1798,2152,418,672,123,9,54,374,92,42,277,428,12,0,0.0,49,41,26,59.0,0,0.0,2496,0.31226765799256506,0.3998397435897436,0.5394981412639405,0.9393378848536841,0.3643867924528302,0.3855932203389831,0.021634615384615384,0.17147435897435898,0.1109775641025641,0.06049679487179488,0.647196261682243
2013,11320,47,1.0,1760,1884,286,513,97,10,29,255,45,30,174,319,5,0,0.0,73,41,16,53.0,0,0.0,2115,0.27229299363057324,0.35933806146572106,0.45276008492569003,0.8120981463914111,0.3118556701030928,0.35157318741450067,0.013711583924349883,0.1508274231678487,0.08226950354609928,0.06855791962174941,0.5454545454545454
2013,11320,48,1.0,1904,1934,279,555,86,4,22,249,33,16,140,332,7,0,0.0,28,44,14,34.0,0,0.0,2132,0.2869700103412616,0.33911819887429645,0.42761116856256465,0.7667293674368612,0.3343789209535759,0.3666191155492154,0.010318949343339587,0.15572232645403378,0.06566604127579738,0.0900562851782364,0.42168674698795183
2013,11320,51,1.0,1925,1862,269,496,75,10,15,242,69,31,210,376,10,0,0.0,69,35,28,24.0,0,0.0,2135,0.2663802363050483,0.3629976580796253,0.3952738990332975,0.7582715571129228,0.3208805870580387,0.33421052631578946,0.00702576112412178,0.17611241217798596,0.09836065573770492,0.07775175644028104,0.5585106382978723
2013,11320,52,2.0,1782,1735,301,496,80,13,11,253,80,26,154,291,2,0,0.0,43,72,16,25.0,0,0.0,1977,0.2858789625360231,0.3505311077389985,0.4259365994236311,0.7764677071626296,0.33471359558316083,0.4252199413489736,0.00556398583712696,0.1471927162367223,0.07789580171977745,0.06929691451694486,0.5292096219931272
2013,11320,61,1.0,1475,1948,297,505,94,19,15,243,67,23,207,351,4,0,0.0,78,37,16,41.0,0,0.0,2208,0.25924024640657084,0.35778985507246375,0.41581108829568786,0.7736009433681517,0.30663329161451813,0.3638709677419355,0.006793478260869565,0.15896739130434784,0.09375,0.06521739130434784,0.5897435897435898
2013,11320,62,1.0,1650,1756,277,467,80,8,17,229,41,18,210,262,10,0,0.0,50,42,24,45.0,0,0.0,2032,0.26594533029612755,0.3577755905511811,0.40945330296127563,0.7672288935124567,0.29980013324450366,0.36619718309859156,0.008366141732283465,0.12893700787401574,0.10334645669291338,0.02559055118110236,0.8015267175572519
2013,11320,67,1.0,1716,1720,174,359,72,5,13,146,32,15,198,365,4,0,0.0,34,15,10,49.0,0,0.0,1943,0.20872093023255814,0.30416881111682964,0.3313953488372093,0.6355641599540389,0.2559171597633136,0.27854671280276816,0.0066906845084920225,0.1878538342768914,0.10190427174472465,0.08594956253216675,0.5424657534246575
2013,11320,71,1.0,1898,1926,280,526,66,17,15,247,36,28,170,346,6,0,0.0,53,42,14,45.0,0,0.0,2152,0.2731048805815161,0.34804832713754646,0.39927310488058154,0.7473214320181281,0.3236225459151362,0.36103542234332425,0.006970260223048327,0.1607806691449814,0.07899628252788105,0.08178438661710036,0.4913294797687861
2013,11320,72,1.0,1715,1672,299,486,105,12,20,262,59,16,172,375,3,0,0.0,69,33,18,43.0,0,0.0,1895,0.29066985645933013,0.38364116094986805,0.48564593301435405,0.8692870939642221,0.3598455598455598,0.39462517680339465,0.010554089709762533,0.19788918205804748,0.09076517150395778,0.1071240105540897,0.45866666666666667
2013,11320,77,1.0,1612,1806,321,538,103,22,35,298,44,12,183,331,14,0,0.0,34,39,30,40.0,0,0.0,2058,0.2978959025470653,0.36686103012633625,0.5260243632336655,0.8928853933600018,0.34217687074829933,0.3972222222222222,0.017006802721088437,0.1608357628765792,0.08892128279883382,0.07191448007774537,0.552870090634441
2013,11320,80,1.0,1240,1254,124,304,42,6,14,114,32,7,77,302,1,0,0.0,25,21,12,40.0,0,0.0,1364,0.24242424242424243,0.29765395894428154,0.3684210526315789,0.6660750115758605,0.30526315789473685,0.28061224489795916,0.010263929618768328,0.22140762463343108,0.056451612903225805,0.16495601173020527,0.25496688741721857
2013,11320,81,1.0,2079,2035,361,585,109,10,22,328,97,29,221,350,10,0,0.0,84,42,30,46.0,0,0.0,2328,0.28746928746928746,0.38230240549828176,0.45257985257985256,0.8348822580781343,0.3325457767277023,0.39055299539170507,0.009450171821305841,0.15034364261168384,0.09493127147766323,0.055412371134020616,0.6314285714285715
2013,11320,83,1.0,1715,1581,202,373,77,5,11,177,20,14,116,346,4,0,0.0,62,28,16,31.0,0,0.0,1741,0.23592662871600253,0.3164847788627226,0.37065148640101203,0.6871362652637346,0.29193548387096774,0.3537037037037037,0.006318207926479035,0.1987363584147042,0.06662837449741528,0.1321079839172889,0.3352601156069364
2013,11320,86,1.0,61,65,11,19,7,0,1,11,4,1,10,8,0,0,0.0,0,2,1,1.0,0,0.0,78,0.2923076923076923,0.3717948717948718,0.5692307692307692,0.941025641025641,0.3157894736842105,0.35714285714285715,0.01282051282051282,0.10256410256410256,0.1282051282051282,-0.025641025641025633,1.25
2013,11320,87,1.0,1632,1754,276,447,98,9,23,239,31,15,172,333,0,0,0.0,57,20,12,41.0,0,0.0,1958,0.2548460661345496,0.3452502553626149,0.43443557582668185,0.7796858311892967,0.300709219858156,0.3874425727411945,0.01174668028600613,0.17007150153217568,0.08784473953013279,0.08222676200204289,0.5165165165165165
2013,11320,90,1.0,1947,1770,272,495,87,19,31,259,41,18,136,314,8,0,0.0,55,49,29,39.0,0,0.0,1984,0.2796610169491525,0.34576612903225806,0.480225988700565,0.8259921177328231,0.31911966987620355,0.36793893129770994,0.015625,0.15826612903225806,0.06854838709677419,0.08971774193548387,0.43312101910828027
2013,11320,94,1.0,1416,2011,346,594,90,21,6,299,26,22,221,366,5,0,0.0,78,42,29,47.0,0,0.0,2303,0.295375435106912,0.3877551020408163,0.42814520139234213,0.8159003034331584,0.35251798561151076,0.3833145434047351,0.0026052974381241857,0.15892314372557534,0.09596178897090751,0.06296135475466783,0.6038251366120219
2013,11320,96,1.0,1456,1870,264,496,93,18,36,229,54,19,166,408,10,0,0.0,35,44,15,44.0,0,0.0,2095,0.26524064171122996,0.33269689737470165,0.47058823529411764,0.8032851326688193,0.3192227619708536,0.34493192133131617,0.017183770883054894,0.1947494033412888,0.079236276849642,0.11551312649164679,0.4068627450980392
2013,11320,97,1.0,2135,2052,370,584,90,24,35,339,74,31,262,343,7,0,0.0,84,45,28,52.0,0,0.0,2387,0.28460038986354774,0.38961038961038963,0.4756335282651072,0.8652439178754968,0.3225616921269095,0.3743016759776536,0.01466275659824047,0.1436950146627566,0.10976120653540009,0.033933808127356524,0.7638483965014577
2013,11320,99,1.0,1904,1809,236,481,88,22,12,216,52,29,129,304,8,0,0.0,69,56,22,29.0,0,0.0,2016,0.2658927584300719,0.3368055555555556,0.4262023217247098,0.7630078772802653,0.3095709570957096,0.335832083958021,0.005952380952380952,0.15079365079365079,0.06398809523809523,0.08680555555555555,0.4243421052631579
2013,11320,101,1.0,1824,1903,285,498,86,7,22,253,63,26,198,380,5,0,0.0,51,63,17,45.0,0,0.0,2181,0.26169206516027327,0.3425034387895461,0.4093536521282186,0.7518570909177646,0.31357048748353095,0.3627586206896552,0.010087116001834021,0.17423200366804217,0.0907840440165062,0.08344795965153598,0.5210526315789473
2013,11320,102,1.0,1856,1993,294,536,96,14,34,262,34,18,143,303,8,0,0.0,40,14,22,38.0,0,0.0,2172,0.268941294530858,0.3310313075506446,0.4545910687405921,0.7856223762912367,0.29916567342073896,0.3795620437956204,0.01565377532228361,0.13950276243093923,0.06583793738489871,0.07366482504604052,0.47194719471947194
2013,11320,104,1.0,2040,1994,320,554,86,14,21,295,78,29,168,328,11,0,0.0,97,52,22,52.0,0,0.0,2236,0.2778335005015045,0.36627906976744184,0.4272818455366098,0.7935609153040517,0.3197360527894421,0.37468671679197996,0.009391771019677997,0.14669051878354203,0.07513416815742398,0.07155635062611805,0.5121951219512195
2013,11320,107,1.0,1836,1852,248,496,71,5,30,225,25,17,163,355,14,0,0.0,57,62,22,44.0,0,0.0,2099,0.2678185745140389,0.34111481657932347,0.4173866090712743,0.7585014256505977,0.31296171927468097,0.3177842565597668,0.014292520247737018,0.16912815626488803,0.07765602667937113,0.0914721295855169,0.4591549295774648
2013,11320,108,1.0,1904,1964,297,556,95,15,13,264,30,17,157,271,12,0,0.0,86,29,16,59.0,0,0.0,2166,0.2830957230142566,0.3688827331486611,0.42922606924643586,0.798108802395097,0.32016509433962265,0.361323155216285,0.006001846722068329,0.12511542012927054,0.07248384118190213,0.05263157894736842,0.5793357933579336
2013,11320,109,1.0,1760,1625,256,459,86,18,17,235,37,18,132,271,6,0,0.0,78,58,16,29.0,0,0.0,1831,0.2824615384615385,0.3653741125068269,0.4633846153846154,0.8287587278914423,0.3266814486326681,0.3665644171779141,0.009284543965046422,0.14800655379574004,0.07209175314036045,0.07591480065537959,0.4870848708487085
2013,11320,110,1.0,2112,2140,312,534,88,12,19,278,71,43,280,436,16,0,0.0,82,76,27,40.0,0,0.0,2523,0.24953271028037383,0.35513277843836705,0.3841121495327103,0.7392449279710773,0.3008177570093458,0.33409350057012543,0.0075307173999207295,0.1728101466508125,0.11097899326198969,0.06183115338882282,0.6422018348623854
2013,11320,111,1.0,1620,1694,269,482,84,21,12,230,57,28,205,352,5,0,0.0,56,32,26,51.0,0,0.0,1957,0.2845336481700118,0.37966274910577413,0.449232585596222,0.8288953347019961,0.3466076696165192,0.35157318741450067,0.0061318344404701075,0.17986714358712313,0.10475217169136433,0.0751149718957588,0.5823863636363636
2013,11320,112,2.0,1550,1582,265,417,87,14,25,227,78,27,195,330,10,0,0.0,61,46,29,37.0,0,0.0,1852,0.263590391908976,0.36339092872570194,0.4633375474083439,0.8267284761340459,0.31210191082802546,0.37037037037037035,0.013498920086393088,0.17818574514038876,0.10529157667386609,0.07289416846652268,0.5909090909090909
2013,11320,115,1.0,2065,1985,419,623,101,20,24,370,130,35,205,261,2,0,0.0,124,42,43,48.0,0,0.0,2275,0.31385390428211585,0.41846153846153844,0.4942065491183879,0.9126680875799263,0.34366035570854847,0.42564655172413796,0.01054945054945055,0.11472527472527473,0.09010989010989011,0.024615384615384622,0.7854406130268199
2013,11320,116,1.0,1856,1928,411,593,97,26,27,364,105,26,261,311,4,0,0.0,124,52,25,47.0,0,0.0,2266,0.30757261410788383,0.4315975286849073,0.5046680497925311,0.9362655784774384,0.3504643962848297,0.4037854889589905,0.011915269196822596,0.13724624889673434,0.11518093556928509,0.02206531332744925,0.8392282958199357
2013,11320,127,1.0,1762,1756,267,478,104,12,16,243,38,15,151,333,6,0,0.0,31,30,22,31.0,0,0.0,1959,0.2722095671981777,0.33690658499234305,0.44760820045558086,0.784514785447924,0.32330300909727083,0.38975155279503104,0.00816743236345074,0.16998468606431852,0.07708014293006636,0.09290454313425216,0.45345345345345345
2013,11320,128,1.0,1888,1919,289,484,111,9,35,259,42,30,226,401,11,0,0.0,60,32,20,37.0,0,0.0,2197,0.2522146951537259,0.3504779244424215,0.45492443981240227,0.8054023642548238,0.2987358616101131,0.345578231292517,0.015930814747382796,0.18252162039144287,0.10286754665452891,0.07965407373691397,0.5635910224438903
2013,11320,129,1.0,1995,1976,301,496,79,19,31,262,90,20,211,470,6,0,0.0,61,37,24,34.0,0,0.0,2248,0.25101214574898784,0.3416370106761566,0.4225708502024291,0.7642078608785857,0.31020680453635757,0.36635006784260515,0.013790035587188613,0.2090747330960854,0.09386120996441281,0.11521352313167259,0.44893617021276594
2013,11320,140,1.0,1760,1860,295,508,93,8,20,250,102,29,234,358,5,0,0.0,54,21,19,53.0,0,0.0,2134,0.2731182795698925,0.37300843486410495,0.4290322580645161,0.802040692928621,0.3251165889407062,0.3543814432989691,0.00937207122774133,0.16776007497656983,0.10965323336457357,0.058106841611996266,0.6536312849162011
2013,11320,141,1.0,1920,2091,434,647,114,18,66,398,67,20,247,367,6,0,0.0,68,61,29,48.0,0,0.0,2428,0.30942132950741275,0.39621087314662273,0.5705404112864658,0.9667512844330886,0.34439834024896265,0.4107142857142857,0.027182866556836903,0.15115321252059308,0.10172981878088962,0.04942339373970346,0.6730245231607629
2013,11320,147,1.0,2046,2124,340,586,85,15,22,298,111,40,257,387,13,0,0.0,35,30,26,44.0,0,0.0,2437,0.275894538606403,0.3602790315962249,0.4185499058380414,0.7788289374342663,0.32395175186674324,0.37149532710280375,0.009027492819039803,0.15880180549856382,0.10545752974969225,0.05334427574887157,0.6640826873385013
2013,11320,149,1.0,1947,1957,289,527,84,9,21,254,58,39,256,315,9,0,0.0,59,74,25,57.0,0,0.0,2312,0.2692897291773122,0.36418685121107264,0.4118548799182422,0.7760417311293148,0.30741190765492105,0.3264311814859927,0.009083044982698962,0.13624567474048443,0.11072664359861592,0.025519031141868515,0.8126984126984127
2013,11320,158,1.0,1449,1566,232,418,82,10,22,211,75,14,169,259,7,0,0.0,66,54,20,35.0,0,0.0,1809,0.2669220945083014,0.3609729132117192,0.44699872286079184,0.8079716360725111,0.30344827586206896,0.3328050713153724,0.012161415146489774,0.14317302377003868,0.09342177998894417,0.04975124378109451,0.6525096525096525
2013,11320,162,2.0,30,35,12,16,2,1,0,10,7,1,3,7,0,0,0.0,1,1,0,0.0,0,0.0,39,0.45714285714285713,0.5128205128205128,0.6571428571428571,1.1699633699633698,0.5714285714285714,0.6,0.0,0.1794871794871795,0.07692307692307693,0.10256410256410256,0.42857142857142855
2013,11320,164,1.0,1922,2131,314,573,81,14,20,270,119,38,251,383,15,0,0.0,86,42,26,60.0,0,0.0,2450,0.2688878460816518,0.37142857142857144,0.4021586109807602,0.7735871824093317,0.31527936145952107,0.3303370786516854,0.00816326530612245,0.15632653061224488,0.10244897959183673,0.05387755102040816,0.6553524804177546
2013,11320,165,1.0,1428,1554,183,362,57,8,2,154,66,27,155,358,1,0,0.0,44,29,17,38.0,0,0.0,1755,0.23294723294723294,0.31965811965811963,0.3268983268983269,0.6465564465564465,0.2972749793559042,0.32379248658318427,0.0011396011396011395,0.203988603988604,0.08831908831908832,0.11566951566951568,0.4329608938547486
2013,11320,167,1.0,1178,1184,155,285,57,4,14,139,60,20,115,236,2,0,0.0,33,27,9,22.0,0,0.0,1335,0.24070945945945946,0.3243445692883895,0.39442567567567566,0.7187702449640652,0.2873806998939555,0.33651551312649164,0.010486891385767791,0.17677902621722846,0.08614232209737828,0.09063670411985018,0.4872881355932203
2013,11320,169,1.0,1488,1590,265,451,63,18,10,235,36,22,213,281,6,0,0.0,59,76,19,38.0,0,0.0,1898,0.28364779874213836,0.380927291886196,0.4220125786163522,0.8029398705025482,0.334597875569044,0.3576437587657784,0.005268703898840885,0.14805057955742887,0.11222339304531086,0.03582718651211801,0.7580071174377224
2013,11320,172,1.0,1092,1308,255,397,94,13,22,231,25,7,128,208,6,0,0.0,39,15,20,30.0,0,0.0,1471,0.30351681957186544,0.3834126444595513,0.5443425076452599,0.9277551521048113,0.34153005464480873,0.42988929889298894,0.01495581237253569,0.14140040788579197,0.08701563562202583,0.054384772263766146,0.6153846153846154
2013,11320,173,1.0,1519,1678,247,437,76,10,39,219,49,17,148,415,1,0,0.0,46,23,12,27.0,0,0.0,1861,0.26042908224076283,0.33906501880709294,0.46185935637663883,0.8009243751837318,0.3220064724919094,0.35135135135135137,0.02095647501343364,0.2229983879634605,0.07952713594841483,0.14347125201504568,0.3566265060240964
2013,11320,175,1.0,1650,1662,182,390,65,7,19,164,80,36,143,354,4,0,0.0,47,33,15,31.0,0,0.0,1853,0.23465703971119134,0.3130059363194819,0.3712394705174489,0.6842454068369308,0.28450920245398775,0.2905525846702317,0.01025364274150027,0.19104155423637345,0.07717215326497572,0.11386940097139774,0.403954802259887
2013,11320,178,1.0,1175,1545,337,493,76,18,6,280,143,19,173,212,3,0,0.0,107,67,32,28.0,0,0.0,1817,0.31909385113268607,0.42542652724270774,0.4679611650485437,0.8933876922912514,0.35835172921265634,0.4315514993481095,0.003302146395156852,0.11667583929554211,0.09521188772702256,0.021463951568519546,0.8160377358490566
2013,11320,180,1.0,1840,1973,376,604,121,16,46,335,30,22,181,333,10,0,0.0,33,51,24,45.0,0,0.0,2229,0.30613279270146987,0.36698070883804396,0.5463760770400405,0.9133567858780844,0.34487021013597036,0.4274611398963731,0.02063705697622252,0.14939434724091522,0.08120233288470166,0.06819201435621355,0.5435435435435435
2013,11320,193,1.0,1705,1643,254,454,79,13,13,223,43,23,182,308,4,0,0.0,49,34,23,46.0,0,0.0,1882,0.27632379793061473,0.36397449521785336,0.42787583688374925,0.7918503321016026,0.32788104089219333,0.3586309523809524,0.006907545164718385,0.1636556854410202,0.09670563230605739,0.0669500531349628,0.5909090909090909
2013,11320,196,1.0,1824,1963,291,548,91,7,33,264,48,25,222,320,8,0,0.0,27,43,29,41.0,0,0.0,2257,0.2791645440652063,0.3531236154186974,0.44982170147733064,0.8029453168960281,0.31421598535692497,0.337696335078534,0.014621178555604785,0.14178112538768275,0.09836065573770492,0.04342046964997784,0.69375
2013,11320,198,1.0,1920,2071,334,597,101,15,32,296,88,30,170,327,13,0,0.0,67,64,21,45.0,0,0.0,2326,0.288266537904394,0.3585554600171969,0.4693384838242395,0.8278939438414363,0.32602423542989034,0.3765586034912718,0.013757523645743766,0.14058469475494412,0.07308684436801376,0.06749785038693036,0.5198776758409785
2013,11320,201,1.0,1488,1630,261,460,80,6,22,237,27,18,171,291,8,0,0.0,44,47,18,44.0,0,0.0,1866,0.2822085889570552,0.3617363344051447,0.44539877300613495,0.8071351074112796,0.32808988764044944,0.3660030627871363,0.011789924973204717,0.15594855305466238,0.09163987138263666,0.06430868167202572,0.5876288659793815
2013,11320,202,1.0,1653,2018,370,592,123,9,41,334,87,29,217,367,3,0,0.0,52,11,22,44.0,0,0.0,2268,0.2933597621407334,0.37962962962962965,0.5099108027750248,0.8895404324046544,0.33762254901960786,0.401219512195122,0.018077601410934743,0.16181657848324515,0.09567901234567901,0.06613756613756615,0.5912806539509536
2013,11320,204,1.0,1683,1790,333,495,85,23,24,285,53,23,232,327,10,0,0.0,47,37,22,33.0,0,0.0,2081,0.276536312849162,0.3719365689572321,0.46368715083798884,0.835623719795221,0.32238193018480493,0.412,0.011532916866890917,0.15713599231138875,0.1114848630466122,0.04565112926477655,0.709480122324159
2013,11320,219,1.0,1798,1871,279,494,67,12,21,252,47,23,233,362,6,0,0.0,61,61,33,39.0,0,0.0,2198,0.2640299305184393,0.35850773430391264,0.3997862105825762,0.7582939448864888,0.31097961867192636,0.3363754889178618,0.009554140127388535,0.16469517743403095,0.10600545950864422,0.05868971792538673,0.643646408839779
2013,11320,220,1.0,1440,1578,244,413,60,9,11,211,60,16,166,287,4,0,0.0,37,43,14,45.0,0,0.0,1801,0.261723700887199,0.34203220433092724,0.38276299112801015,0.7247951954589373,0.3106646058732612,0.3851239669421488,0.006107717934480844,0.15935591338145474,0.09217101610216547,0.06718489727928928,0.578397212543554
2013,11320,222,1.0,1200,1549,177,406,74,10,4,153,25,10,148,249,4,0,0.0,37,21,15,54.0,0,0.0,1733,0.2621045836023241,0.3410271206001154,0.38734667527437056,0.728373795874486,0.30663615560640733,0.29471890971039183,0.002308136180034622,0.1436814772071552,0.08540103866128101,0.0582804385458742,0.5943775100401606
2013,11320,228,1.0,1921,1782,174,412,46,8,10,154,67,36,108,413,2,0,0.0,31,37,6,41.0,0,0.0,1933,0.23120089786756454,0.28504914640455253,0.31874298540965207,0.6037921318142045,0.2945054945054945,0.3031423290203327,0.005173305742369374,0.21365752715985514,0.05587170201758924,0.1577858251422659,0.26150121065375304
2013,11320,229,1.0,2115,2239,377,632,112,18,49,344,46,27,244,471,7,0,0.0,48,52,27,60.0,0,0.0,2562,0.28226887003126394,0.36065573770491804,0.4939705225547119,0.85462626025963,0.33390607101947306,0.37485714285714283,0.01912568306010929,0.18384074941451992,0.09523809523809523,0.08860265417642468,0.5180467091295117
2013,11320,231,1.0,1740,1989,312,564,110,11,46,280,44,24,204,364,8,0,0.0,45,33,13,50.0,0,0.0,2239,0.28355957767722473,0.3631085305940152,0.5032679738562091,0.8663765044502243,0.32537688442211055,0.3468057366362451,0.02054488610987048,0.16257257704332292,0.09111210361768647,0.07146047342563645,0.5604395604395604
2013,11320,234,1.0,2240,2101,435,604,146,18,35,394,44,27,359,390,7,0,0.0,104,32,33,60.0,0,0.0,2525,0.2874821513564969,0.42257425742574256,0.5188005711565921,0.9413748285823347,0.3329432416617905,0.3875968992248062,0.013861386138613862,0.15445544554455445,0.14217821782178217,0.012277227722772288,0.9205128205128205
2013,11320,235,1.0,1770,1983,286,533,78,7,28,247,55,26,190,281,11,0,0.0,63,37,30,58.0,0,0.0,2240,0.2687846696923853,0.3508928571428571,0.4145234493192133,0.7654163064620705,0.2963615023474178,0.3403693931398417,0.0125,0.12544642857142857,0.08482142857142858,0.040624999999999994,0.6761565836298933
2013,11320,236,1.0,1836,1749,236,440,62,15,10,200,64,29,195,344,4,0,0.0,88,47,13,35.0,0,0.0,2004,0.25157232704402516,0.36077844311377244,0.3710691823899371,0.7318476255037095,0.3053977272727273,0.3169705469845722,0.00499001996007984,0.17165668662674652,0.09730538922155689,0.07435129740518963,0.5668604651162791
2013,11320,248,1.0,1643,1831,246,500,97,16,22,212,37,24,186,379,9,0,0.0,38,14,29,40.0,0,0.0,2060,0.2730748225013654,0.35145631067961164,0.4533042053522665,0.8047605160318781,0.3276216586703221,0.3190883190883191,0.010679611650485437,0.18398058252427185,0.09029126213592233,0.09368932038834953,0.49076517150395776
2013,11320,249,1.0,1887,1872,249,471,80,8,10,213,110,46,168,259,5,0,0.0,62,37,21,53.0,0,0.0,2098,0.2516025641025641,0.3341277407054338,0.3712606837606838,0.7053884244661175,0.2838669950738916,0.3458755426917511,0.004766444232602479,0.1234509056244042,0.08007626310772165,0.04337464251668255,0.6486486486486487
2013,11320,251,1.0,1749,1827,252,465,74,5,18,215,50,23,158,316,5,0,0.0,59,27,21,58.0,0,0.0,2033,0.2545155993431856,0.3354648303000492,0.3831417624521073,0.7186065927521565,0.2952443857331572,0.35240963855421686,0.008853910477127398,0.15543531726512544,0.07771765863256272,0.07771765863256272,0.5
