season,season_id,school_id,division,date,game_id,field,opponent_id,opponent_name,runs_scored,runs_allowed,W,L,SV,CG,SHO,IP,H,R,ER,2B,3B,HR,BB,IBB,SO,HBP,Bk,WP,BF,P-OAB,IR,IRS,SHA,SFA,GO,FO,KL,pickoffs,PF,W-L%,ERA,ERA-,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,RA9
2023,16340,2,1.0,03/15/2023,2395673,home,527,Oral Roberts,10,8,1,0,1,0.0,0,9.0,9,4,3,2,0,0,4,0,8,0,0,1,39,34,4,1,1,0,10,7,2,0.0,137.89473684210526,1.0,3.0,33.0,2.6798508773004386,1.4444444444444444,9.0,0.0,4.0,8.0,2.0,4.0
2023,16340,2,1.0,03/17/2023,2396096,away,702,UT Arlington,3,4,0,1,0,0.0,0,8.0,8,4,3,4,0,1,6,0,6,1,1,0,36,28,1,0,0,1,8,7,4,0.0,137.89473684210526,0.0,3.375,37.0,5.874295321744883,1.75,9.0,1.125,6.75,6.75,1.0,4.5
2023,16340,2,1.0,03/18/2023,2396457,away,702,UT Arlington,6,4,1,0,1,0.0,0,9.0,8,4,4,3,0,3,5,1,7,0,0,0,39,34,0,0,0,0,11,8,3,0.0,137.89473684210526,1.0,4.0,44.0,7.568739766189328,1.4444444444444444,8.0,3.0,5.0,7.0,1.4,4.0
2023,16340,2,1.0,03/19/2023,2396744,away,702,UT Arlington,12,7,1,0,0,0.0,0,9.0,11,7,7,1,1,1,3,0,10,1,1,1,42,38,1,1,0,0,8,9,3,0.0,137.89473684210526,1.0,7.0,78.0,3.6798508773004386,1.5555555555555556,11.0,1.0,3.0,10.0,3.3333333333333335,7.0
2023,16340,2,1.0,03/21/2023,2397042,away,698,TCU,0,7,0,1,0,0.0,0,7.666666666666667,9,7,6,1,0,2,3,0,5,0,0,1,37,34,1,1,0,0,6,11,0,0.0,137.89473684210526,0.0,7.0434782608695645,78.0,6.385164886962274,1.5652173913043477,10.565217391304348,2.3478260869565215,3.5217391304347823,5.869565217391305,1.6666666666666667,8.217391304347826
2023,16340,2,1.0,03/24/2023,2397320,home,102,Sacramento St.,4,8,0,1,0,0.0,0,9.0,14,8,8,0,0,2,3,1,7,1,0,1,45,39,2,0,1,1,7,12,2,0.0,137.89473684210526,0.0,8.0,89.0,5.790961988411549,1.8888888888888888,14.0,2.0,3.0,7.0,2.3333333333333335,8.0
2023,16340,2,1.0,03/25/2023,2397615,home,102,Sacramento St.,10,0,1,0,0,1.0,1,7.0,3,0,0,0,0,0,0,0,4,1,0,0,24,23,0,0,0,0,11,5,0,0.0,137.89473684210526,1.0,0.0,0.0,2.410009607459169,0.42857142857142855,3.8571428571428568,0.0,0.0,5.142857142857142,inf,0.0
2023,16340,2,1.0,03/26/2023,2398054,home,102,Sacramento St.,20,5,1,0,0,0.0,0,7.0,8,5,5,2,2,1,4,0,5,1,0,0,32,26,0,0,0,1,9,5,2,0.0,137.89473684210526,1.0,6.428571428571429,71.0,5.695723893173454,1.7142857142857142,10.285714285714285,1.2857142857142856,5.142857142857142,6.428571428571429,1.25,6.428571428571429
2023,16340,2,1.0,03/28/2023,2398584,away,51,Baylor,5,2,1,0,1,0.0,0,11.0,10,2,2,2,0,1,6,2,13,1,0,1,49,41,5,0,1,0,9,10,3,0.0,137.89473684210526,1.0,1.6363636363636365,18.0,3.8515680490176107,1.4545454545454546,8.181818181818182,0.8181818181818182,4.909090909090908,10.636363636363637,2.1666666666666665,1.6363636363636365
2023,16340,5,1.0,02/17/2023,2390417,away,769,Western Caro.,14,12,1,0,1,0.0,0,9.0,13,12,11,2,0,1,6,0,6,0,0,5,46,38,5,4,1,1,9,11,3,0.0,67.8119349005425,1.0,11.0,259.0,5.235406432855994,2.111111111111111,13.0,1.0,6.0,6.0,1.0,12.0
2023,16340,5,1.0,02/18/2023,2390656,away,769,Western Caro.,1,6,0,1,0,0.0,0,6.0,6,6,5,2,0,0,3,0,3,1,0,2,28,22,1,0,1,1,4,11,1,0.0,67.8119349005425,0.0,7.5,177.0,4.124295321744883,1.5,9.0,0.0,4.5,4.5,1.0,9.0
2023,16340,5,1.0,02/18/2023,2407905,away,769,Western Caro.,6,11,0,1,0,0.0,0,8.0,10,11,10,1,0,0,11,1,5,4,0,3,49,32,4,0,2,0,7,12,0,0.0,67.8119349005425,0.0,11.25,265.0,7.499295321744883,2.625,11.25,0.0,12.375,5.625,0.45454545454545453,12.375
2023,16340,5,1.0,02/19/2023,2391007,away,769,Western Caro.,3,2,1,0,0,0.0,0,9.0,5,2,2,2,0,0,4,0,10,0,0,0,36,32,3,1,0,0,8,7,3,0.0,67.8119349005425,1.0,2.0,47.0,2.2354064328559944,1.0,5.0,0.0,4.0,10.0,2.5,2.0
2023,16340,5,1.0,02/24/2023,2391317,away,1068,Elon,1,9,0,1,0,0.0,0,8.0,11,9,9,3,0,2,5,0,6,1,0,0,40,34,2,2,0,0,6,10,2,0.0,67.8119349005425,0.0,10.125,239.0,7.124295321744883,2.0,12.375,2.25,5.625,6.75,1.2,10.125
2023,16340,5,1.0,02/25/2023,2391605,away,1068,Elon,12,5,1,0,0,0.0,0,9.0,6,5,4,2,0,0,9,0,8,2,0,1,44,33,3,1,0,0,6,12,3,0.0,67.8119349005425,1.0,4.0,94.0,5.0131842106337725,1.6666666666666667,6.0,0.0,9.0,8.0,0.8888888888888888,5.0
2023,16340,5,1.0,02/26/2023,2392042,away,1068,Elon,3,8,0,1,0,0.0,0,8.0,13,8,6,0,1,1,9,0,5,1,0,1,46,35,9,1,1,0,8,9,1,0.0,67.8119349005425,0.0,6.75,159.0,7.249295321744883,2.75,14.625,1.125,10.125,5.625,0.5555555555555556,9.0
2023,16340,5,1.0,03/03/2023,2392807,neutral,559,Purdue,2,1,1,0,1,0.0,0,9.0,5,1,1,0,1,0,1,0,6,4,0,0,36,30,0,0,1,0,8,11,2,1.0,67.8119349005425,1.0,1.0,24.0,3.4576286550782167,0.6666666666666666,5.0,0.0,1.0,6.0,6.0,1.0
2023,16340,5,1.0,03/04/2023,2393216,neutral,559,Purdue,9,17,0,1,0,0.0,0,8.0,19,17,16,6,0,3,2,0,8,3,0,0,48,42,3,2,0,1,6,9,2,0.0,67.8119349005425,0.0,18.0,425.0,7.874295321744883,2.625,21.375,3.375,2.25,9.0,4.0,19.125
2023,16340,5,1.0,03/04/2023,2408666,neutral,559,Purdue,0,13,0,1,0,0.0,0,6.0,10,13,12,2,1,1,3,0,0,4,1,1,35,28,1,1,0,0,7,10,0,0.0,67.8119349005425,0.0,18.0,425.0,8.79096198841155,2.1666666666666665,15.0,1.5,4.5,0.0,0.0,19.5
2023,16340,5,1.0,03/05/2023,2393628,neutral,559,Purdue,4,23,0,1,0,0.0,0,6.0,18,23,21,3,1,2,9,0,4,7,0,3,52,33,4,2,0,3,6,8,2,0.0,67.8119349005425,0.0,31.5,743.0,14.124295321744883,4.5,27.0,3.0,13.5,6.0,0.4444444444444444,34.5
2023,16340,5,1.0,03/10/2023,2394374,home,204,Eastern Mich.,7,8,0,1,0,0.0,0,9.0,12,8,8,5,0,2,4,0,6,2,0,0,43,37,3,1,0,0,11,8,2,1.0,67.8119349005425,0.0,8.0,189.0,6.679850877300439,1.7777777777777777,12.0,2.0,4.0,6.0,1.5,8.0
2023,16340,5,1.0,03/11/2023,2394826,home,204,Eastern Mich.,3,8,0,1,0,0.0,0,9.0,8,8,6,1,0,3,1,0,4,2,0,0,40,35,2,2,1,1,7,16,2,0.0,67.8119349005425,0.0,6.0,142.0,7.568739766189328,1.0,8.0,3.0,1.0,4.0,4.0,8.0
2023,16340,5,1.0,03/12/2023,2395148,home,204,Eastern Mich.,6,5,1,0,0,0.0,0,10.0,11,5,2,2,0,0,2,0,4,3,1,0,43,35,2,1,1,2,9,13,1,1.0,67.8119349005425,1.0,1.8,42.0,3.8242953217448834,1.3,9.9,0.0,1.8,3.6,2.0,4.5
2023,16340,5,1.0,03/15/2023,2395439,home,175,Dayton,5,11,0,1,0,0.0,0,9.0,13,11,10,5,0,0,12,0,9,1,0,2,53,40,4,2,0,0,8,8,4,0.0,67.8119349005425,0.0,10.0,236.0,5.457628655078217,2.7777777777777777,13.0,0.0,12.0,9.0,0.75,11.0
2023,16340,5,1.0,03/17/2023,2425034,home,71,Bowling Green,5,4,1,0,0,0.0,0,9.0,2,4,2,0,0,0,3,0,5,3,0,2,36,28,0,0,1,1,7,14,2,0.0,67.8119349005425,1.0,2.0,47.0,4.0131842106337725,0.5555555555555556,2.0,0.0,3.0,5.0,1.6666666666666667,4.0
2023,16340,5,1.0,03/17/2023,2425051,home,71,Bowling Green,3,1,1,0,0,1.0,0,9.0,3,1,1,1,0,0,1,0,11,0,0,1,32,30,0,0,0,1,7,9,5,0.0,67.8119349005425,1.0,1.0,24.0,1.013184210633772,0.4444444444444444,3.0,0.0,1.0,11.0,11.0,1.0
2023,16340,5,1.0,03/19/2023,2396461,home,71,Bowling Green,4,5,0,1,0,0.0,0,10.0,7,5,3,0,0,1,3,0,5,2,1,1,43,36,0,0,1,1,15,10,1,0.0,67.8119349005425,0.0,2.6999999999999997,64.0,4.924295321744883,1.0,6.3,0.9,2.6999999999999997,4.5,1.6666666666666667,4.5
2023,16340,5,1.0,03/21/2023,2397005,away,418,Michigan,11,10,1,0,0,0.0,0,9.0,8,10,8,2,0,1,10,0,6,3,1,1,51,37,3,1,0,1,10,11,3,0.0,67.8119349005425,1.0,8.0,189.0,7.568739766189328,2.0,8.0,1.0,10.0,6.0,0.6,10.0
2023,16340,5,1.0,03/24/2023,2397441,away,709,Toledo,2,1,1,0,1,0.0,0,9.0,6,1,0,0,0,0,1,0,11,2,0,0,37,34,1,0,0,0,9,7,0,0.0,67.8119349005425,1.0,0.0,0.0,1.6798508773004388,0.7777777777777778,6.0,0.0,1.0,11.0,11.0,1.0
2023,16340,5,1.0,03/25/2023,2397864,away,709,Toledo,8,24,0,1,0,0.0,0,8.0,23,24,17,4,1,4,7,0,9,2,0,2,57,47,5,4,0,1,8,7,3,0.0,67.8119349005425,0.0,19.125,451.0,10.749295321744883,3.75,25.875,4.5,7.875,10.125,1.2857142857142858,27.0
2023,16340,5,1.0,03/26/2023,2398279,away,709,Toledo,9,10,0,0,0,0.0,0,8.0,9,8,8,2,0,2,3,0,7,0,0,0,36,32,0,0,1,0,7,10,3,0.0,67.8119349005425,,9.0,212.0,5.749295321744883,1.5,10.125,2.25,3.375,7.875,2.3333333333333335,9.0
2023,16340,6,1.0,02/21/2023,2391176,away,694,Tennessee,0,10,0,0,0,0.0,0,2.6666666666666665,4,3,3,2,1,1,1,0,1,0,0,0,13,12,2,1,0,0,4,3,0,0.0,73.95833333333334,,10.125,228.0,8.374295321744883,1.875,13.5,3.375,3.375,3.375,1.0,10.125
2023,16340,6,1.0,02/22/2023,2391238,away,694,Tennessee,1,23,0,0,0,0.0,0,3.0,11,18,13,3,2,1,9,0,1,0,1,3,32,22,4,4,1,0,6,2,0,0.0,73.95833333333334,,39.0,877.0,15.79096198841155,6.666666666666667,33.0,3.0,27.0,3.0,0.1111111111111111,54.0
2023,16340,6,1.0,02/24/2023,2421274,neutral,553,Prairie View,13,1,1,0,0,0.0,0,5.0,3,1,1,1,0,0,3,0,5,1,0,3,22,17,0,0,1,0,6,3,1,0.0,73.95833333333334,1.0,1.8,40.0,3.524295321744883,1.2,5.3999999999999995,0.0,5.3999999999999995,9.0,1.6666666666666667,1.8
2023,16340,6,1.0,03/08/2023,2393994,home,655,Southeastern La.,0,14,0,1,0,0.0,0,4.333333333333333,8,7,5,1,0,0,3,0,2,1,0,2,26,20,5,2,1,1,6,5,1,0.0,73.95833333333334,0.0,10.384615384615385,234.0,4.97044916789873,2.5384615384615388,16.615384615384617,0.0,6.230769230769232,4.153846153846154,0.6666666666666666,14.538461538461538
2023,16340,6,1.0,03/10/2023,2394492,away,508,Northwestern St.,0,7,0,1,0,0.0,0,5.666666666666667,4,4,2,2,0,0,4,0,5,2,0,3,26,20,1,0,0,0,3,7,0,0.0,73.95833333333334,0.0,3.176470588235294,71.0,4.5360600276272365,1.4117647058823528,6.352941176470588,0.0,6.352941176470588,7.9411764705882355,1.25,6.352941176470588
2023,16340,6,1.0,03/11/2023,2394819,away,508,Northwestern St.,0,10,0,1,0,0.0,0,6.0,8,6,2,2,0,1,2,0,5,3,0,1,32,25,2,0,1,1,6,7,2,0.0,73.95833333333334,0.0,3.0,67.0,6.124295321744883,1.6666666666666667,12.0,1.5,3.0,7.5,2.5,9.0
2023,16340,6,1.0,03/12/2023,2395133,away,508,Northwestern St.,5,8,0,0,0,0.0,0,4.666666666666666,5,2,2,2,0,0,0,0,1,1,0,1,20,19,3,1,0,0,2,11,1,0.0,73.95833333333334,,3.8571428571428577,87.0,3.3385810360305976,1.0714285714285716,9.642857142857144,0.0,0.0,1.9285714285714288,inf,3.8571428571428577
2023,16340,6,1.0,03/17/2023,2395847,away,314,Jackson St.,13,9,1,0,0,0.0,0,9.0,7,9,8,2,0,0,11,1,6,1,0,1,45,29,3,3,4,0,13,6,4,0.0,73.95833333333334,1.0,8.0,180.0,5.790961988411549,2.0,7.0,0.0,11.0,6.0,0.5454545454545454,9.0
2023,16340,6,1.0,03/18/2023,2396157,away,314,Jackson St.,6,18,0,0,0,0.0,0,5.0,7,13,5,1,0,0,8,0,0,1,0,0,35,24,1,1,1,1,7,8,0,0.0,73.95833333333334,,9.0,202.0,8.524295321744884,3.0,12.6,0.0,14.4,0.0,0.0,23.400000000000002
2023,16340,6,1.0,03/19/2023,2396597,away,314,Jackson St.,12,9,1,0,0,0.0,0,6.0,7,8,8,1,0,1,6,0,0,0,0,1,31,23,0,0,1,1,7,10,0,0.0,73.95833333333334,1.0,12.0,270.0,8.29096198841155,2.1666666666666665,10.5,1.5,9.0,0.0,0.0,12.0
2023,16340,6,1.0,03/24/2023,2397487,away,228,Florida A&M,0,16,0,1,0,0.0,0,6.0,13,12,11,1,1,3,3,0,4,3,0,2,34,28,3,3,0,0,6,5,0,0.0,73.95833333333334,0.0,16.5,371.0,11.29096198841155,2.6666666666666665,19.5,4.5,4.5,6.0,1.3333333333333333,18.0
2023,16340,6,1.0,03/25/2023,2397951,away,228,Florida A&M,3,13,0,1,0,0.0,0,6.666666666666666,13,13,10,4,0,1,5,0,7,1,0,1,42,36,3,1,0,0,7,5,4,0.0,73.95833333333334,0.0,13.500000000000002,304.0,5.674295321744884,2.7,17.55,1.35,6.750000000000001,9.450000000000001,1.4,17.55
2023,16340,6,1.0,03/26/2023,2398266,away,228,Florida A&M,8,16,0,1,0,0.0,0,1.3333333333333333,9,8,8,0,1,4,1,0,1,0,0,0,14,13,0,0,0,0,0,3,1,0.0,73.95833333333334,0.0,54.0,1215.0,42.87429532174488,7.5,60.75,27.0,6.75,6.75,1.0,54.0
2023,16340,7,1.0,02/17/2023,2390466,home,308,Purdue Fort Wayne,13,0,1,0,0,0.0,0,9.0,3,0,0,0,0,0,5,0,8,1,0,0,34,28,0,0,0,0,5,12,3,0.0,81.68449197860961,1.0,0.0,0.0,3.3465175439671055,0.8888888888888888,3.0,0.0,5.0,8.0,1.6,0.0
2023,16340,7,1.0,02/18/2023,2390768,home,308,Purdue Fort Wayne,3,4,0,1,0,0.0,0,9.0,3,4,4,2,0,0,5,0,6,0,0,3,35,30,2,1,0,0,5,16,2,0.0,81.68449197860961,0.0,4.0,84.0,3.4576286550782167,0.8888888888888888,3.0,0.0,5.0,6.0,1.2,4.0
2023,16340,7,1.0,02/18/2023,2408287,home,308,Purdue Fort Wayne,18,4,1,0,0,0.0,0,9.0,8,4,1,3,0,0,3,0,11,1,1,0,39,35,2,1,0,0,5,8,2,0.0,81.68449197860961,1.0,1.0,21.0,2.013184210633772,1.2222222222222223,8.0,0.0,3.0,11.0,3.6666666666666665,4.0
2023,16340,7,1.0,02/19/2023,2391061,home,308,Purdue Fort Wayne,13,11,1,0,1,0.0,0,9.0,12,11,11,3,2,1,5,0,5,1,0,1,45,38,3,3,0,1,9,13,2,0.0,81.68449197860961,1.0,11.0,232.0,5.457628655078217,1.8888888888888888,12.0,1.0,5.0,5.0,1.0,11.0
2023,16340,7,1.0,02/21/2023,2391194,away,716,Troy,2,10,0,0,0,0.0,0,5.333333333333333,3,5,5,0,0,1,5,0,7,0,0,1,25,20,4,2,0,0,4,4,2,0.0,81.68449197860961,,8.4375,178.0,5.749295321744883,1.5,5.0625,1.6875,8.4375,11.8125,1.4,8.4375
2023,16340,7,1.0,02/24/2023,2391573,neutral,261,Grambling,10,4,1,0,0,0.0,0,2.3333333333333335,1,0,0,0,0,0,3,0,3,0,0,1,10,7,2,1,0,0,1,2,0,0.0,81.68449197860961,1.0,0.0,0.0,4.410009607459169,1.7142857142857142,3.8571428571428568,0.0,11.57142857142857,11.57142857142857,1.0,0.0
2023,16340,7,1.0,02/26/2023,2392294,away,474,New Orleans,7,18,0,0,0,0.0,0,6.333333333333333,10,12,12,4,0,4,5,0,6,2,1,2,36,29,4,3,0,0,6,7,1,0.0,81.68449197860961,,17.05263157894737,360.0,12.755874269113304,2.368421052631579,14.210526315789474,5.68421052631579,7.105263157894737,8.526315789473685,1.2,17.05263157894737
2023,16340,7,1.0,02/28/2023,2392448,home,254,Georgia St.,4,6,0,0,0,0.0,0,7.0,6,5,4,0,0,2,2,0,9,0,0,1,30,27,1,1,0,1,1,11,3,0.0,81.68449197860961,,5.142857142857142,109.0,5.124295321744883,1.1428571428571428,7.7142857142857135,2.571428571428571,2.571428571428571,11.571428571428573,4.5,6.428571428571429
2023,16340,7,1.0,03/04/2023,2393205,home,813,Yale,10,0,1,0,0,1.0,1,8.0,7,0,0,2,0,0,1,0,7,2,0,0,32,29,0,0,0,0,5,10,1,0.0,81.68449197860961,1.0,0.0,0.0,2.4992953217448832,1.0,7.875,0.0,1.125,7.875,7.0,0.0
2023,16340,7,1.0,03/04/2023,2408660,home,813,Yale,2,7,0,1,0,0.0,0,9.0,10,7,3,1,0,1,4,0,11,1,0,2,44,38,2,0,1,0,8,7,4,1.0,81.68449197860961,0.0,3.0,63.0,3.7909619884115497,1.5555555555555556,10.0,1.0,4.0,11.0,2.75,7.0
2023,16340,7,1.0,03/05/2023,2393516,home,813,Yale,4,7,0,1,0,0.0,0,7.0,9,6,4,0,1,0,3,0,3,0,1,0,33,29,0,0,1,0,8,8,3,0.0,81.68449197860961,0.0,5.142857142857142,109.0,3.5528667503163116,1.7142857142857142,11.571428571428573,0.0,3.8571428571428568,3.8571428571428568,1.0,7.7142857142857135
2023,16340,7,1.0,03/07/2023,2393937,away,315,Jacksonville St.,13,3,1,0,0,0.0,0,9.0,11,3,3,2,0,0,2,0,14,0,0,2,41,39,4,0,0,0,3,10,3,0.0,81.68449197860961,1.0,3.0,63.0,0.6798508773004386,1.4444444444444444,11.0,0.0,2.0,14.0,7.0,3.0
2023,16340,7,1.0,03/08/2023,2393971,away,8,Alabama,7,21,0,1,0,0.0,0,5.666666666666666,15,19,19,3,0,4,9,0,4,2,0,3,43,32,7,6,0,0,3,10,0,0.0,81.68449197860961,0.0,30.176470588235297,637.0,16.712530615862534,4.235294117647059,23.82352941176471,6.352941176470589,14.294117647058824,6.352941176470589,0.4444444444444444,30.176470588235297
2023,16340,7,1.0,03/10/2023,2394476,home,30136,Lindenwood,11,0,1,0,0,1.0,1,7.0,5,0,0,0,0,0,1,0,10,0,0,0,26,25,0,0,0,0,2,8,1,0.0,81.68449197860961,1.0,0.0,0.0,0.6957238931734548,0.8571428571428571,6.428571428571429,0.0,1.2857142857142856,12.857142857142858,10.0,0.0
2023,16340,7,1.0,03/11/2023,2423995,home,30136,Lindenwood,4,3,1,0,1,0.0,0,9.0,8,3,2,1,0,1,8,0,6,0,1,3,42,33,9,1,1,0,6,13,3,0.0,81.68449197860961,1.0,2.0,42.0,5.902073099522661,1.7777777777777777,8.0,1.0,8.0,6.0,0.75,3.0
2023,16340,7,1.0,03/11/2023,2424059,home,30136,Lindenwood,9,2,1,0,0,0.0,0,9.0,6,2,2,2,0,0,0,0,16,1,0,1,34,33,0,0,0,0,5,5,7,0.0,81.68449197860961,1.0,2.0,42.0,-0.0979269004773391,0.6666666666666666,6.0,0.0,0.0,16.0,inf,2.0
2023,16340,7,1.0,03/17/2023,2425158,away,61,Bethune-Cookman,4,5,0,1,0,0.0,0,8.0,8,5,5,2,0,1,2,0,6,1,0,2,35,32,1,1,0,0,9,9,0,0.0,81.68449197860961,0.0,5.625,119.0,4.374295321744883,1.25,9.0,1.125,2.25,6.75,3.0,5.625
2023,16340,7,1.0,03/17/2023,2425159,away,61,Bethune-Cookman,11,3,1,0,0,0.0,0,9.0,10,3,2,0,0,0,2,0,9,1,0,0,41,38,0,0,0,0,7,10,2,0.0,81.68449197860961,1.0,2.0,42.0,2.1242953217448832,1.3333333333333333,10.0,0.0,2.0,9.0,4.5,3.0
2023,16340,7,1.0,03/18/2023,2396525,away,61,Bethune-Cookman,5,6,0,1,0,0.0,0,8.0,12,6,3,3,1,1,1,0,6,0,0,0,37,33,2,1,2,1,11,5,1,0.0,81.68449197860961,0.0,3.375,71.0,3.6242953217448832,1.625,13.5,1.125,1.125,6.75,6.0,6.75
2023,16340,7,1.0,03/21/2023,2397059,home,315,Jacksonville St.,4,2,1,0,1,0.0,0,7.0,3,1,1,1,0,0,2,0,11,1,0,0,26,23,2,1,0,0,4,5,5,0.0,81.68449197860961,1.0,1.2857142857142856,27.0,1.267152464602026,0.7142857142857143,3.8571428571428568,0.0,2.571428571428571,14.142857142857142,5.5,1.2857142857142856
2023,16340,7,1.0,03/24/2023,2397549,away,314,Jackson St.,9,2,1,0,1,0.0,0,9.0,11,2,0,1,0,0,3,1,2,1,0,0,39,35,1,0,0,0,10,11,1,0.0,81.68449197860961,1.0,0.0,0.0,4.0131842106337725,1.5555555555555556,11.0,0.0,3.0,2.0,0.6666666666666666,2.0
2023,16340,7,1.0,03/25/2023,2398012,away,314,Jackson St.,9,7,1,0,1,0.0,0,9.0,11,7,6,4,0,1,3,0,10,1,0,2,42,37,0,0,1,0,11,5,3,0.0,81.68449197860961,1.0,6.0,127.0,3.6798508773004386,1.5555555555555556,11.0,1.0,3.0,10.0,3.3333333333333335,7.0
