season,season_id,school_id,stats_player_seq,TC,PO,A,E,CI,PB,SBA,CSB,IDP,TP,FLD%,CS%
2023,16340,5,2828033,8.0,6,2,0,0,0,0,0,1,0,1.0,
2023,16340,5,2828062,6.0,6,0,0,0,0,0,0,0,0,1.0,
2023,16340,5,2828063,1.0,0,1,0,0,0,0,0,0,0,1.0,
2023,16340,5,2828066,10.0,10,0,0,0,0,0,0,0,0,1.0,
2023,16340,6,2111857,16.0,4,11,1,0,0,0,0,1,0,0.9375,
2023,16340,6,2118001,13.0,7,6,0,0,0,0,0,0,0,1.0,
2023,16340,6,2129447,38.0,33,3,2,0,0,0,0,3,0,0.9473684210526315,
2023,16340,6,2308870,1.0,0,1,0,0,0,1,0,0,0,1.0,0.0
2023,16340,6,2308915,3.0,3,0,0,0,0,0,0,0,0,1.0,
2023,16340,6,2494073,18.0,10,8,0,0,0,0,0,2,0,1.0,
2023,16340,6,2680999,1.0,1,0,0,0,0,7,1,0,0,1.0,0.14285714285714285
2023,16340,6,2681000,2.0,1,1,0,0,0,0,0,0,0,1.0,
2023,16340,6,2681004,39.0,34,4,1,0,0,6,1,1,0,0.9743589743589743,0.16666666666666666
2023,16340,6,2681036,10.0,2,6,2,0,0,0,0,1,0,0.8,
2023,16340,6,2685069,2.0,2,0,0,0,0,0,0,0,0,1.0,
2023,16340,6,2691913,2.0,2,0,0,0,0,0,0,0,0,1.0,
2023,16340,6,2695592,7.0,4,3,0,0,0,0,0,1,0,1.0,
2023,16340,6,2829455,0.0,0,0,0,0,0,1,0,0,0,,0.0
2023,16340,6,2829468,1.0,0,1,0,0,0,1,0,0,0,1.0,0.0
2023,16340,6,2829469,1.0,1,0,0,0,0,0,0,0,0,1.0,
2023,16340,6,2829470,8.0,8,0,0,0,0,0,0,0,0,1.0,
2023,16340,6,2829471,15.0,11,3,1,0,0,0,0,1,0,0.9333333333333333,
2023,16340,6,2829472,2.0,2,0,0,0,0,0,0,0,0,1.0,
2023,16340,6,2829473,2.0,2,0,0,0,0,0,0,0,0,1.0,
2023,16340,8,1975736,3.0,3,0,0,0,0,0,0,0,0,1.0,
2023,16340,8,2121009,38.0,34,4,0,0,0,0,0,3,0,1.0,
2023,16340,8,2130586,10.0,6,4,0,0,0,0,0,1,0,1.0,
2023,16340,8,2303235,3.0,3,0,0,0,0,0,0,0,0,1.0,
2023,16340,8,2303236,17.0,5,12,0,0,0,0,0,2,0,1.0,
2023,16340,8,2303242,10.0,10,0,0,0,0,0,0,0,0,1.0,
2023,16340,8,2348347,10.0,10,0,0,0,0,0,0,0,0,1.0,
2023,16340,8,2476406,9.0,2,6,1,0,0,0,0,2,0,0.8888888888888888,
2023,16340,8,2476426,1.0,0,1,0,0,0,0,0,0,0,1.0,
2023,16340,8,2476429,7.0,7,0,0,0,0,0,0,0,0,1.0,
2023,16340,8,2478615,23.0,22,1,0,0,0,3,1,0,0,1.0,0.3333333333333333
2023,16340,8,2488941,1.0,0,1,0,0,0,0,0,0,0,1.0,
2023,16340,8,2659963,2.0,2,0,0,0,0,0,0,0,0,1.0,
2023,16340,8,2660047,1.0,1,0,0,0,0,0,0,0,0,1.0,
2023,16340,8,2660081,1.0,0,1,0,0,0,0,0,0,0,1.0,
2023,16340,8,2660085,1.0,1,0,0,0,0,0,0,0,0,1.0,
2023,16340,8,2660087,1.0,1,0,0,0,0,0,0,0,0,1.0,
2023,16340,8,2660113,1.0,0,0,1,0,0,0,0,0,0,0.0,
2023,16340,8,2660130,1.0,0,1,0,0,0,0,0,0,0,1.0,
2023,16340,8,2665729,0.0,0,0,0,0,0,3,0,0,0,,0.0
2023,16340,8,2813209,1.0,1,0,0,0,0,0,0,0,0,1.0,
2023,16340,8,2813210,10.0,2,5,3,0,0,0,0,0,0,0.7,
2023,16340,8,2813213,14.0,13,1,0,0,0,0,0,0,0,1.0,
2023,16340,8,2813224,1.0,0,1,0,0,0,0,0,0,0,1.0,
2023,16340,9,2310106,16.0,16,0,0,0,0,0,0,4,0,1.0,
2023,16340,9,2475665,13.0,5,8,0,0,0,0,0,0,0,1.0,
2023,16340,9,2475745,7.0,7,0,0,0,0,0,0,0,0,1.0,
2023,16340,9,2475747,12.0,7,5,0,0,0,0,0,2,0,1.0,
2023,16340,9,2649333,1.0,0,1,0,0,0,0,0,0,0,1.0,
2023,16340,9,2665697,34.0,30,4,0,0,0,2,3,0,0,1.0,1.5
2023,16340,9,2665698,10.0,9,0,1,0,0,0,0,0,0,0.9,
2023,16340,9,2665708,1.0,1,0,0,0,0,0,0,0,0,1.0,
2023,16340,9,2665712,2.0,1,1,0,0,0,1,0,0,0,1.0,0.0
2023,16340,9,2665715,17.0,9,8,0,0,0,0,0,3,0,1.0,
2023,16340,9,2665728,1.0,0,1,0,0,0,1,1,0,0,1.0,1.0
2023,16340,9,2665730,1.0,0,1,0,0,0,0,0,0,0,1.0,
2023,16340,9,2665731,0.0,0,0,0,0,0,1,0,0,0,,0.0
2023,16340,9,2665735,12.0,11,1,0,0,0,0,0,0,0,1.0,
2023,16340,9,2825211,3.0,1,2,0,0,0,0,0,1,0,1.0,
2023,16340,9,2825223,0.0,0,0,0,0,0,1,0,0,0,,0.0
2023,16340,9,2825251,4.0,4,0,0,0,0,0,0,0,0,1.0,
2023,16340,17,2126714,4.0,1,3,0,0,0,0,0,0,0,1.0,
2023,16340,17,2307374,1.0,1,0,0,0,0,0,0,0,0,1.0,
2023,16340,17,2510461,4.0,4,0,0,0,0,0,0,0,0,1.0,
2023,16340,17,2510468,9.0,9,0,0,0,0,0,0,0,0,1.0,
2023,16340,17,2510476,6.0,6,0,0,0,0,0,0,0,0,1.0,
2023,16340,17,2515878,5.0,1,2,2,0,0,2,0,0,0,0.6,0.0
2023,16340,17,2674399,5.0,2,2,1,0,0,0,0,0,0,0.8,
2023,16340,17,2674475,0.0,0,0,0,0,0,1,0,0,0,,0.0
2023,16340,17,2674480,0.0,0,0,0,0,0,1,0,0,0,,0.0
2023,16340,17,2674482,3.0,0,2,1,0,0,0,0,0,0,0.6666666666666666,
2023,16340,17,2817597,2.0,2,0,0,0,0,0,0,0,0,1.0,
2023,16340,17,2817598,3.0,1,1,1,0,0,0,0,0,0,0.6666666666666666,
2023,16340,17,2817644,0.0,0,0,0,0,0,1,0,0,0,,0.0
2023,16340,17,2817646,1.0,0,1,0,0,0,1,0,0,0,1.0,0.0
2023,16340,17,2817647,7.0,6,1,0,0,0,0,0,0,0,1.0,
2023,16340,17,2817648,0.0,0,0,0,0,0,1,0,0,0,,0.0
2023,16340,17,2817659,3.0,2,1,0,0,0,0,0,0,0,1.0,
2023,16340,17,2817674,11.0,11,0,0,0,0,8,0,0,0,1.0,0.0
2023,16340,17,2817682,0.0,0,0,0,0,0,2,0,0,0,,0.0
2023,16340,17,2817685,1.0,0,1,0,0,0,5,0,0,0,1.0,0.0
2023,16340,17,2817687,1.0,1,0,0,0,0,0,0,0,0,1.0,
2023,16340,17,2817691,10.0,9,0,1,0,1,4,0,0,0,0.9,0.0
2023,16340,17,2817693,0.0,0,0,0,0,0,1,0,0,0,,0.0
2023,16340,17,2817696,1.0,1,0,0,0,0,0,0,0,0,1.0,
2023,16340,17,2817697,3.0,3,0,0,0,0,0,0,0,0,1.0,
2023,16340,17,2817699,3.0,0,2,1,0,0,0,0,0,0,0.6666666666666666,
2023,16340,17,2817700,0.0,0,0,0,0,0,3,0,0,0,,0.0
2023,16340,17,2817701,0.0,0,0,0,0,0,2,0,0,0,,0.0
2023,16340,17,2817703,14.0,12,1,1,0,2,8,0,0,0,0.9285714285714286,0.0
2023,16340,28,2121295,10.0,10,0,0,0,0,0,0,0,0,1.0,
2023,16340,28,2128501,8.0,7,1,0,0,0,0,0,2,0,1.0,
2023,16340,28,2130880,0.0,0,0,0,0,0,2,0,0,0,,0.0
2023,16340,28,2333550,1.0,1,0,0,0,0,0,0,0,0,1.0,
2023,16340,28,2468048,2.0,0,1,1,0,0,0,0,0,0,0.5,
2023,16340,28,2478636,0.0,0,0,0,0,0,1,0,0,0,,0.0
2023,16340,28,2480191,2.0,2,0,0,0,0,1,1,0,0,1.0,1.0
2023,16340,28,2486550,1.0,0,1,0,0,0,0,0,0,0,1.0,
2023,16340,28,2493692,39.0,35,2,2,0,0,0,0,4,0,0.9487179487179487,
2023,16340,28,2493695,1.0,1,0,0,0,0,0,0,0,0,1.0,
2023,16340,28,2493739,28.0,13,14,1,0,0,0,0,4,0,0.9642857142857143,
2023,16340,28,2680924,44.0,41,3,0,0,1,4,1,0,0,1.0,0.25
2023,16340,28,2680960,6.0,6,0,0,0,0,0,0,0,0,1.0,
2023,16340,28,2828494,11.0,1,8,2,0,0,0,0,3,0,0.8181818181818182,
2023,16340,28,2828496,26.0,10,16,0,0,0,0,0,2,0,1.0,
2023,16340,28,2828515,9.0,8,1,0,0,0,0,0,0,0,1.0,
2023,16340,29,2129526,1.0,0,1,0,0,0,0,0,0,0,1.0,
2023,16340,29,2140072,4.0,4,0,0,0,0,0,0,0,0,1.0,
2023,16340,29,2140152,8.0,2,6,0,0,0,0,0,0,0,1.0,
2023,16340,29,2308336,8.0,7,0,1,0,0,0,0,0,0,0.875,
2023,16340,29,2472142,1.0,1,0,0,0,0,0,0,0,0,1.0,
2023,16340,29,2474947,7.0,7,0,0,0,0,0,0,0,0,1.0,
2023,16340,29,2474950,25.0,8,17,0,0,0,0,0,3,0,1.0,
2023,16340,29,2474951,0.0,0,0,0,0,0,1,0,0,0,,0.0
2023,16340,29,2474958,1.0,1,0,0,0,0,0,0,0,0,1.0,
2023,16340,29,2474959,13.0,10,3,0,0,0,2,2,0,0,1.0,1.0
2023,16340,29,2654791,1.0,0,1,0,0,0,0,1,0,0,1.0,
2023,16340,29,2654807,13.0,7,5,1,0,0,0,0,1,0,0.9230769230769231,
2023,16340,29,2654814,21.0,20,1,0,0,0,2,0,0,0,1.0,0.0
2023,16340,29,2654817,1.0,0,1,0,0,0,0,0,0,0,1.0,
2023,16340,29,2815030,42.0,39,3,0,0,0,0,0,2,0,1.0,
2023,16340,29,2815034,8.0,2,6,0,0,0,0,0,2,0,1.0,
2023,16340,29,2815046,1.0,0,1,0,0,0,0,0,0,0,1.0,
2023,16340,29,2815056,3.0,0,3,0,0,0,1,1,0,0,1.0,1.0
2023,16340,29,2815059,1.0,0,1,0,0,0,2,0,0,0,1.0,0.0
2023,16340,30,2112162,12.0,4,8,0,0,0,0,0,1,0,1.0,
2023,16340,30,2134525,1.0,1,0,0,0,0,2,2,0,0,1.0,1.0
2023,16340,30,2348348,6.0,6,0,0,0,0,0,0,0,0,1.0,
2023,16340,30,2348488,4.0,4,0,0,0,0,0,0,0,0,1.0,
2023,16340,30,2348522,0.0,0,0,0,0,0,1,1,0,0,,1.0
2023,16340,30,2469318,0.0,0,0,0,0,0,1,0,0,0,,0.0
2023,16340,30,2486024,1.0,1,0,0,0,0,0,0,0,0,1.0,
2023,16340,30,2498386,23.0,21,2,0,0,0,0,0,1,0,1.0,
2023,16340,30,2669057,22.0,8,12,2,0,0,0,0,2,0,0.9090909090909091,
2023,16340,30,2669095,11.0,3,7,1,0,0,0,0,1,0,0.9090909090909091,
2023,16340,30,2669096,2.0,1,1,0,0,0,1,0,0,0,1.0,0.0
2023,16340,30,2669113,7.0,7,0,0,0,0,0,0,0,0,1.0,
2023,16340,30,2812643,5.0,5,0,0,0,0,0,0,0,0,1.0,
2023,16340,30,2812644,2.0,1,1,0,0,0,0,0,0,0,1.0,
2023,16340,30,2812646,11.0,10,1,0,0,0,0,0,1,0,1.0,
2023,16340,30,2812653,0.0,0,0,0,0,0,1,1,0,0,,1.0
2023,16340,30,2812664,3.0,0,3,0,0,0,0,0,0,0,1.0,
2023,16340,30,2812665,6.0,6,0,0,0,0,0,0,0,0,1.0,
2023,16340,30,2812669,2.0,1,1,0,0,0,0,0,0,0,1.0,
2023,16340,30,2812683,35.0,26,9,0,0,0,6,5,0,0,1.0,0.8333333333333334
2023,16340,31,2119920,2.0,2,0,0,0,0,0,0,0,0,1.0,
2023,16340,31,2348353,1.0,0,1,0,0,0,3,0,0,0,1.0,0.0
2023,16340,31,2348356,0.0,0,0,0,0,0,2,1,0,0,,0.5
2023,16340,31,2348396,22.0,19,2,1,0,0,2,1,0,0,0.9545454545454546,0.5
2023,16340,31,2477427,25.0,24,1,0,0,0,0,0,3,0,1.0,
2023,16340,31,2478912,19.0,4,15,0,0,0,0,0,2,0,1.0,
2023,16340,31,2490626,2.0,1,1,0,0,0,0,0,0,0,1.0,
2023,16340,31,2490938,9.0,9,0,0,0,0,0,0,0,0,1.0,
2023,16340,31,2491113,7.0,7,0,0,0,0,0,0,0,0,1.0,
2023,16340,31,2491117,22.0,22,0,0,0,1,8,0,0,0,1.0,0.0
2023,16340,31,2651711,18.0,10,8,0,0,0,0,0,3,0,1.0,
2023,16340,31,2651713,1.0,0,0,1,0,0,2,0,0,0,0.0,0.0
2023,16340,31,2651714,1.0,0,1,0,0,0,0,0,0,0,1.0,
2023,16340,31,2806616,4.0,1,2,1,0,0,0,0,0,0,0.75,
2023,16340,31,2806617,2.0,2,0,0,0,0,0,0,0,0,1.0,
2023,16340,31,2806632,4.0,0,4,0,0,0,0,0,0,0,1.0,
2023,16340,31,2806636,1.0,1,0,0,0,0,0,0,0,0,1.0,
2023,16340,31,2806644,1.0,0,1,0,0,0,1,1,0,0,1.0,1.0
2023,16340,31,2806669,0.0,0,0,0,0,0,2,0,0,0,,0.0
2023,16340,32,2463984,17.0,9,8,0,0,0,0,0,1,0,1.0,
2023,16340,32,2484647,2.0,0,2,0,0,0,0,0,0,0,1.0,
2023,16340,32,2484658,0.0,0,0,0,0,0,1,0,0,0,,0.0
2023,16340,32,2484661,35.0,30,4,1,0,0,3,1,0,0,0.9714285714285714,0.3333333333333333
2023,16340,32,2661722,2.0,2,0,0,0,0,0,0,0,0,1.0,
2023,16340,32,2661763,1.0,0,1,0,0,0,1,0,0,0,1.0,0.0
2023,16340,32,2661784,5.0,5,0,0,0,0,0,0,0,0,1.0,
2023,16340,32,2661786,2.0,1,1,0,0,0,0,0,1,0,1.0,
2023,16340,32,2825995,10.0,10,0,0,0,0,0,0,0,0,1.0,
2023,16340,32,2826010,0.0,0,0,0,0,0,1,0,0,0,,0.0
2023,16340,32,2826011,30.0,29,1,0,0,0,0,0,0,0,1.0,
2023,16340,32,2826014,3.0,2,0,1,0,0,0,0,0,0,0.6666666666666666,
2023,16340,32,2826015,0.0,0,0,0,0,0,1,0,0,0,,0.0
2023,16340,32,2826042,8.0,7,0,1,0,0,1,0,0,0,0.875,0.0
2023,16340,32,2826044,7.0,0,7,0,0,0,0,0,0,0,1.0,
2023,16340,32,2826047,11.0,4,7,0,0,0,0,0,0,0,1.0,
2023,16340,32,2826049,5.0,5,0,0,0,0,0,0,0,0,1.0,
2023,16340,37,2120690,3.0,3,0,0,0,0,0,0,0,0,1.0,
2023,16340,37,2130588,8.0,8,0,0,0,0,0,0,0,0,1.0,
2023,16340,37,2131151,15.0,14,1,0,0,0,0,0,2,0,1.0,
2023,16340,37,2334052,27.0,25,2,0,0,0,0,0,0,0,1.0,
2023,16340,37,2471701,11.0,2,9,0,0,0,0,0,1,0,1.0,
2023,16340,37,2471706,5.0,5,0,0,0,0,0,0,0,0,1.0,
2023,16340,37,2471711,1.0,1,0,0,0,0,0,0,0,0,1.0,
2023,16340,37,2471713,12.0,11,1,0,0,0,0,0,0,0,1.0,
2023,16340,37,2471717,11.0,2,7,2,0,0,0,0,0,0,0.8181818181818182,
2023,16340,37,2471718,11.0,11,0,0,0,0,0,0,0,0,1.0,
2023,16340,37,2665768,1.0,0,1,0,0,0,0,0,0,0,1.0,
2023,16340,37,2665811,3.0,2,1,0,0,0,0,0,0,0,1.0,
2023,16340,37,2672062,16.0,15,1,0,0,0,0,0,0,0,1.0,
2023,16340,37,2798129,15.0,3,12,0,0,0,0,0,2,0,1.0,
2023,16340,37,2798131,0.0,0,0,0,0,0,1,0,0,0,,0.0
2023,16340,37,2798163,0.0,0,0,0,0,0,1,0,0,0,,0.0
2023,16340,43,2304280,11.0,5,5,1,0,0,0,0,2,0,0.9090909090909091,
2023,16340,43,2309658,2.0,0,2,0,0,0,0,1,0,0,1.0,
2023,16340,43,2336417,1.0,0,1,0,0,0,4,0,0,0,1.0,0.0
2023,16340,43,2468425,11.0,10,1,0,0,0,0,0,1,0,1.0,
2023,16340,43,2471954,1.0,1,0,0,0,0,0,0,0,0,1.0,
2023,16340,43,2489065,1.0,1,0,0,0,0,0,0,0,0,1.0,
2023,16340,43,2650981,15.0,5,8,2,0,0,0,0,1,0,0.8666666666666667,
2023,16340,43,2655926,2.0,0,1,1,0,0,1,0,0,0,0.5,0.0
2023,16340,43,2656395,36.0,34,2,0,0,6,5,1,0,0,1.0,0.2
2023,16340,43,2660303,12.0,10,1,1,0,0,0,0,0,0,0.9166666666666666,
2023,16340,43,2661266,2.0,2,0,0,0,0,0,0,0,0,1.0,
2023,16340,43,2661382,1.0,0,1,0,0,0,0,0,0,0,1.0,
2023,16340,43,2661383,0.0,0,0,0,0,0,1,0,0,0,,0.0
2023,16340,43,2662022,1.0,0,1,0,0,0,0,0,0,0,1.0,
2023,16340,43,2681407,2.0,0,2,0,0,0,0,0,0,0,1.0,
2023,16340,43,2797812,8.0,7,1,0,0,0,0,0,0,0,1.0,
2023,16340,43,2797911,9.0,3,6,0,0,0,0,0,1,0,1.0,
2023,16340,43,2797912,29.0,22,6,1,0,0,0,0,2,0,0.9655172413793104,
2023,16340,47,2114018,3.0,3,0,0,0,0,0,0,0,0,1.0,
2023,16340,47,2115937,7.0,4,2,1,0,0,0,0,1,0,0.8571428571428571,
2023,16340,47,2115965,8.0,3,5,0,0,0,0,0,0,0,1.0,
2023,16340,47,2314410,1.0,1,0,0,0,0,0,0,0,0,1.0,
2023,16340,47,2314412,6.0,4,2,0,0,0,0,0,0,0,1.0,
2023,16340,47,2471716,1.0,0,1,0,0,0,0,0,0,0,1.0,
2023,16340,47,2471719,1.0,0,0,1,0,0,0,0,0,0,0.0,
2023,16340,47,2471735,10.0,8,2,0,0,0,0,0,0,0,1.0,
2023,16340,47,2471739,2.0,2,0,0,0,0,0,0,0,0,1.0,
2023,16340,47,2680159,1.0,0,1,0,0,0,0,0,0,0,1.0,
2023,16340,47,2680163,6.0,6,0,0,0,0,0,0,0,0,1.0,
2023,16340,47,2680166,27.0,24,3,0,0,1,2,0,0,0,1.0,0.0
2023,16340,47,2822177,4.0,4,0,0,0,0,0,0,0,0,1.0,
2023,16340,47,2822178,10.0,9,1,0,0,0,2,0,1,0,1.0,0.0
2023,16340,47,2822188,2.0,1,0,1,0,0,0,0,0,0,0.5,
2023,16340,47,2822189,3.0,3,0,0,0,0,0,0,0,0,1.0,
2023,16340,47,2822204,9.0,9,0,0,0,0,0,0,0,0,1.0,
2023,16340,48,2142481,0.0,0,0,0,0,0,2,0,0,0,,0.0
2023,16340,48,2305499,4.0,3,0,1,0,0,0,0,0,0,0.75,
2023,16340,48,2311398,8.0,5,2,1,0,0,0,0,0,0,0.875,
2023,16340,48,2311493,1.0,0,1,0,0,0,0,0,0,0,1.0,
2023,16340,48,2655535,2.0,0,2,0,0,0,0,0,0,0,1.0,
2023,16340,48,2667311,3.0,2,1,0,0,0,0,0,1,0,1.0,
2023,16340,48,2667328,13.0,11,2,0,0,1,1,1,0,0,1.0,1.0
2023,16340,48,2667338,3.0,3,0,0,0,0,0,0,0,0,1.0,
2023,16340,48,2667351,15.0,14,1,0,0,0,3,0,0,0,1.0,0.0
2023,16340,48,2667353,13.0,12,1,0,0,0,0,0,0,0,1.0,
2023,16340,48,2667368,2.0,0,1,1,0,0,1,0,0,0,0.5,0.0
2023,16340,48,2667380,1.0,1,0,0,0,0,0,1,0,0,1.0,
2023,16340,48,2828721,8.0,2,5,1,0,0,0,0,0,0,0.875,
2023,16340,48,2828722,5.0,4,1,0,0,0,0,0,1,0,1.0,
2023,16340,48,2828723,5.0,5,0,0,0,0,0,0,0,0,1.0,
2023,16340,48,2828724,2.0,2,0,0,0,0,0,0,0,0,1.0,
2023,16340,48,2828725,2.0,1,1,0,0,0,0,0,0,0,1.0,
2023,16340,48,2828726,0.0,0,0,0,0,0,1,0,0,0,,0.0
2023,16340,48,2828728,10.0,7,3,0,0,0,0,0,0,0,1.0,
2023,16340,48,2828729,16.0,14,1,1,0,0,0,0,0,0,0.9375,
2023,16340,48,2829474,1.0,1,0,0,0,0,0,0,0,0,1.0,
2023,16340,48,2829475,1.0,1,0,0,0,0,0,0,0,0,1.0,
2023,16340,51,2138955,1.0,0,1,0,0,0,0,0,0,0,1.0,
2023,16340,51,2138983,1.0,0,1,0,0,0,0,0,0,0,1.0,
2023,16340,51,2310324,1.0,1,0,0,0,0,0,0,0,0,1.0,
2023,16340,51,2329127,3.0,0,3,0,0,0,0,0,0,0,1.0,
2023,16340,51,2334106,25.0,25,0,0,0,0,0,0,1,0,1.0,
2023,16340,51,2463901,1.0,0,1,0,0,0,0,0,0,0,1.0,
2023,16340,51,2471971,1.0,0,1,0,0,0,0,0,0,0,1.0,
2023,16340,51,2471995,1.0,0,1,0,0,0,0,0,0,0,1.0,
2023,16340,51,2475381,1.0,1,0,0,0,0,0,0,0,0,1.0,
2023,16340,51,2480200,4.0,4,0,0,0,0,0,0,0,0,1.0,
2023,16340,51,2494395,16.0,12,4,0,0,0,1,0,0,0,1.0,0.0
2023,16340,51,2654351,7.0,1,6,0,0,0,0,0,0,0,1.0,
2023,16340,51,2662489,10.0,1,9,0,0,0,0,0,1,0,1.0,
2023,16340,51,2680391,23.0,22,0,1,0,0,1,0,0,0,0.9565217391304348,0.0
2023,16340,51,2680394,1.0,0,1,0,0,0,1,0,0,0,1.0,0.0
2023,16340,51,2823243,13.0,12,0,1,0,0,0,0,0,0,0.9230769230769231,
2023,16340,51,2823254,1.0,1,0,0,0,0,0,0,0,0,1.0,
2023,16340,51,2823257,2.0,0,0,2,0,0,0,0,0,0,0.0,
2023,16340,51,2823278,8.0,8,0,0,0,0,0,0,0,0,1.0,
2023,16340,51,2823288,3.0,3,0,0,0,0,0,0,0,0,1.0,
2023,16340,51,2823291,16.0,7,9,0,0,0,0,0,1,0,1.0,
2023,16340,51,2823293,14.0,13,1,0,0,0,0,1,0,0,1.0,
2023,16340,51,2823297,0.0,0,0,0,0,0,1,0,0,0,,0.0
2023,16340,52,2128398,1.0,0,1,0,0,0,1,1,0,0,1.0,1.0
2023,16340,52,2332673,1.0,0,1,0,0,0,0,0,0,0,1.0,
2023,16340,52,2332677,39.0,37,2,0,0,1,6,2,0,0,1.0,0.3333333333333333
2023,16340,52,2332686,5.0,5,0,0,0,0,0,0,0,0,1.0,
2023,16340,52,2332692,10.0,2,8,0,0,0,0,0,2,0,1.0,
2023,16340,52,2332693,1.0,0,1,0,0,0,1,0,0,0,1.0,0.0
2023,16340,52,2332695,5.0,1,4,0,0,0,0,0,0,0,1.0,
2023,16340,52,2492896,3.0,2,0,1,0,0,0,0,0,0,0.6666666666666666,
2023,16340,52,2492900,0.0,0,0,0,0,0,3,1,0,0,,0.3333333333333333
2023,16340,52,2492902,2.0,1,1,0,0,0,1,0,0,0,1.0,0.0
2023,16340,52,2492907,1.0,1,0,0,0,0,0,0,0,0,1.0,
2023,16340,52,2492908,24.0,22,2,0,0,0,0,0,2,0,1.0,
2023,16340,52,2661069,7.0,3,4,0,0,0,0,0,0,0,1.0,
2023,16340,52,2661095,6.0,5,0,1,0,0,0,0,0,0,0.8333333333333334,
2023,16340,52,2661120,2.0,0,1,1,0,0,1,0,0,0,0.5,0.0
2023,16340,52,2661155,4.0,3,1,0,0,0,2,0,0,0,1.0,0.0
2023,16340,52,2818743,1.0,1,0,0,0,0,0,0,0,0,1.0,
2023,16340,52,2818764,2.0,2,0,0,0,0,0,0,0,0,1.0,
2023,16340,52,2818771,4.0,2,2,0,0,0,0,0,2,0,1.0,
2023,16340,52,2818782,0.0,0,0,0,0,0,1,0,0,0,,0.0
2023,16340,61,2122647,7.0,1,5,1,0,0,0,0,0,0,0.8571428571428571,
2023,16340,61,2347474,16.0,7,8,1,0,0,0,0,1,0,0.9375,
2023,16340,61,2347554,8.0,7,1,0,0,0,0,0,1,0,1.0,
2023,16340,61,2671287,5.0,5,0,0,0,0,0,0,0,0,1.0,
2023,16340,61,2677008,1.0,0,0,1,0,0,0,0,0,0,0.0,
2023,16340,61,2677011,1.0,1,0,0,0,0,1,0,0,0,1.0,0.0
2023,16340,61,2677012,5.0,5,0,0,0,0,0,0,0,0,1.0,
2023,16340,61,2677014,4.0,1,3,0,0,0,0,0,1,0,1.0,
2023,16340,61,2677023,1.0,0,1,0,0,0,1,0,0,0,1.0,0.0
2023,16340,61,2677037,12.0,12,0,0,0,0,0,0,0,0,1.0,
2023,16340,61,2677049,19.0,17,2,0,0,0,1,0,0,0,1.0,0.0
2023,16340,61,2677099,1.0,1,0,0,0,0,0,0,0,0,1.0,
2023,16340,61,2677100,1.0,0,1,0,0,0,0,0,0,0,1.0,
2023,16340,61,2809593,27.0,25,2,0,0,1,1,0,0,0,1.0,0.0
2023,16340,61,2809996,8.0,2,4,2,0,0,0,0,0,0,0.75,
2023,16340,61,2810002,9.0,9,0,0,0,0,0,0,0,0,1.0,
2023,16340,61,2810189,1.0,1,0,0,0,0,0,0,0,0,1.0,
2023,16340,61,2810209,4.0,4,0,0,0,0,0,0,0,0,1.0,
2023,16340,61,2810212,8.0,6,2,0,0,0,0,0,0,0,1.0,
2023,16340,62,2119713,0.0,0,0,0,0,0,5,0,0,0,,0.0
2023,16340,62,2119725,1.0,1,0,0,0,0,1,0,0,0,1.0,0.0
