season,season_id,school_id,stats_player_seq,division,TC,PO,A,E,CI,PB,SBA,CSB,IDP,TP,FLD%,CS%
2017,12560,3,1771390,2.0,0.0,3,2,1,0,0,2,1,1,0,0.8333333333333334,0.5
2017,12560,3,1771391,2.0,117.0,124,7,0,0,0,0,0,12,0,1.0,
2017,12560,3,1771392,2.0,53.0,56,1,2,0,0,0,0,0,0,0.9661016949152542,
2017,12560,3,1771393,2.0,7.0,7,0,0,0,0,0,0,0,0,1.0,
2017,12560,3,1777794,2.0,2.0,6,2,2,0,0,3,4,0,0,0.8,1.3333333333333333
2017,12560,3,1779110,2.0,4.0,9,3,2,0,0,0,0,2,0,0.8571428571428571,
2017,12560,3,1890335,2.0,0.0,0,0,0,0,0,0,0,0,0,,
2017,12560,3,1890341,2.0,12.0,12,0,0,0,0,0,0,0,0,1.0,
2017,12560,3,1890342,2.0,0.0,2,2,0,0,0,0,0,0,0,1.0,
2017,12560,3,1890343,2.0,9.0,30,20,1,0,0,0,0,2,0,0.9803921568627451,
2017,12560,3,1890345,2.0,0.0,1,1,0,0,0,0,0,0,0,1.0,
2017,12560,3,1890346,2.0,1.0,3,1,1,0,0,6,0,0,0,0.8,0.0
2017,12560,3,1890347,2.0,1.0,7,5,1,0,0,1,2,0,0,0.9230769230769231,2.0
2017,12560,3,1890348,2.0,0.0,0,0,0,0,0,0,1,0,0,,
2017,12560,3,1890349,2.0,0.0,2,2,0,0,0,0,0,0,0,1.0,
2017,12560,4,1556318,3.0,75.0,252,166,11,0,0,0,0,41,0,0.9743589743589743,
2017,12560,4,1557011,3.0,95.0,98,2,1,0,0,0,0,0,0,0.9900990099009901,
2017,12560,4,1557012,3.0,3.0,4,1,0,0,0,0,0,0,0,1.0,
2017,12560,4,1558661,3.0,0.0,5,5,0,0,0,0,0,1,0,1.0,
2017,12560,4,1559643,3.0,41.0,49,7,1,0,1,14,1,1,0,0.9824561403508771,0.07142857142857142
2017,12560,4,1663960,3.0,4.0,4,0,0,0,0,0,0,0,0,1.0,
2017,12560,4,1663962,3.0,70.0,88,13,5,0,0,0,0,6,0,0.9528301886792453,
2017,12560,4,1663963,3.0,265.0,294,27,2,0,4,26,7,0,0,0.9938080495356038,0.2692307692307692
2017,12560,4,1663964,3.0,0.0,4,4,0,0,0,4,1,0,0,1.0,0.25
2017,12560,4,1664109,3.0,6.0,14,8,0,0,0,10,2,0,0,1.0,0.2
2017,12560,4,1668514,3.0,0.0,5,5,0,0,0,2,0,0,0,1.0,0.0
2017,12560,4,1668519,3.0,0.0,0,0,0,0,0,0,0,0,0,,
2017,12560,4,1671139,3.0,86.0,205,118,1,0,0,0,0,31,0,0.9969135802469136,
2017,12560,4,1777568,3.0,7.0,7,0,0,0,0,0,0,0,0,1.0,
2017,12560,4,1777569,3.0,5.0,6,0,1,0,0,0,0,0,0,0.8571428571428571,
2017,12560,4,1777570,3.0,4.0,4,0,0,0,0,0,0,0,0,1.0,
2017,12560,4,1777571,3.0,11.0,73,52,10,0,0,0,0,6,0,0.9259259259259259,
2017,12560,4,1777575,3.0,2.0,2,0,0,0,0,0,0,0,0,1.0,
2017,12560,4,1777576,3.0,2.0,6,4,0,0,0,0,0,0,0,1.0,
2017,12560,4,1780076,3.0,2.0,3,1,0,0,0,3,0,0,0,1.0,0.0
2017,12560,4,1783582,3.0,0.0,0,0,0,0,0,0,1,0,0,,
2017,12560,4,1891427,3.0,330.0,357,19,8,0,0,0,0,40,0,0.9791666666666666,
2017,12560,4,1891428,3.0,0.0,1,1,0,0,0,2,2,0,0,1.0,1.0
2017,12560,4,1891429,3.0,0.0,0,0,0,0,0,0,0,0,0,,
2017,12560,4,1891430,3.0,1.0,1,0,0,0,0,0,0,0,0,1.0,
2017,12560,4,1891431,3.0,4.0,22,14,4,0,0,1,1,0,0,0.9,1.0
2017,12560,4,1891432,3.0,61.0,69,5,3,0,0,0,0,0,0,0.961038961038961,
2017,12560,4,1891433,3.0,0.0,3,2,1,0,0,3,0,0,0,0.8333333333333334,0.0
2017,12560,4,1891434,3.0,1.0,8,5,2,0,0,1,0,2,0,0.8666666666666667,0.0
2017,12560,4,1891435,3.0,2.0,5,3,0,0,0,4,1,0,0,1.0,0.25
2017,12560,4,1891436,3.0,0.0,0,0,0,0,0,3,0,0,0,,0.0
2017,12560,4,1891437,3.0,0.0,0,0,0,0,0,0,0,0,0,,
2017,12560,4,1891438,3.0,76.0,82,5,1,0,0,0,0,1,0,0.9886363636363636,
2017,12560,4,1891439,3.0,3.0,3,0,0,0,0,0,0,0,0,1.0,
2017,12560,4,1891440,3.0,0.0,0,0,0,0,0,0,0,0,0,,
2017,12560,4,1891441,3.0,1.0,12,11,0,0,0,6,1,0,0,1.0,0.16666666666666666
2017,12560,4,1896506,3.0,0.0,0,0,0,0,0,1,0,0,0,,0.0
2017,12560,4,1896507,3.0,2.0,2,0,0,0,0,0,0,0,0,1.0,
2017,12560,6,1773864,1.0,158.0,195,20,17,0,0,0,0,2,0,0.9267241379310345,
2017,12560,6,1773865,1.0,0.0,0,0,0,0,0,0,0,0,0,,
2017,12560,6,1773871,1.0,0.0,0,0,0,0,0,0,0,0,0,,
2017,12560,6,1773878,1.0,10.0,10,0,0,0,0,0,0,0,0,1.0,
2017,12560,6,1773879,1.0,108.0,231,110,13,0,0,0,0,15,0,0.963276836158192,
2017,12560,6,1773880,1.0,0.0,1,2,1,0,0,3,1,0,0,0.75,0.3333333333333333
2017,12560,6,1773882,1.0,5.0,24,19,0,0,0,17,8,1,0,1.0,0.47058823529411764
2017,12560,6,1773883,1.0,3.0,13,10,0,0,0,17,4,0,0,1.0,0.23529411764705882
2017,12560,6,1879676,1.0,0.0,0,0,0,0,0,0,0,0,0,,
2017,12560,6,1879677,1.0,50.0,64,11,3,0,0,10,5,0,0,0.9615384615384616,0.5
2017,12560,6,1879680,1.0,33.0,35,0,2,0,0,0,0,0,0,0.9459459459459459,
2017,12560,6,1879681,1.0,0.0,2,2,0,0,0,7,0,0,0,1.0,0.0
2017,12560,6,1879682,1.0,0.0,0,0,0,0,0,0,0,0,0,,
2017,12560,6,1879683,1.0,413.0,20,439,6,0,0,0,0,27,0,0.9870967741935484,
2017,12560,6,1879684,1.0,74.0,140,51,15,0,9,18,5,5,0,0.9271844660194175,0.2777777777777778
2017,12560,6,1879685,1.0,0.0,4,2,2,0,0,2,2,1,0,0.75,1.0
2017,12560,6,1879691,1.0,44.0,4,51,3,0,0,1,0,0,0,0.9482758620689655,0.0
2017,12560,6,1879693,1.0,71.0,108,32,5,1,12,23,1,5,0,0.9655172413793104,0.043478260869565216
2017,12560,6,1879694,1.0,0.0,0,0,0,0,0,0,0,0,0,,
2017,12560,6,1879695,1.0,2.0,20,16,2,0,0,19,2,0,0,0.9473684210526315,0.10526315789473684
2017,12560,6,1879696,1.0,0.0,0,0,0,0,0,0,0,0,0,,
2017,12560,6,1879697,1.0,0.0,0,0,0,0,0,0,0,0,0,,
2017,12560,6,1879699,1.0,232.0,290,47,11,2,11,60,23,1,0,0.9683908045977011,0.38333333333333336
2017,12560,6,1889146,1.0,18.0,53,29,6,0,0,17,9,6,0,0.9318181818181818,0.5294117647058824
2017,12560,7,1430239,1.0,5.0,27,21,1,0,0,12,4,0,0,0.9795918367346939,0.3333333333333333
2017,12560,7,1536243,1.0,1.0,12,11,0,0,0,7,4,0,0,1.0,0.5714285714285714
2017,12560,7,1536244,1.0,2.0,12,10,0,0,0,5,1,0,0,1.0,0.2
2017,12560,7,1661680,1.0,242.0,23,267,2,0,7,35,7,1,0,0.9931506849315068,0.2
2017,12560,7,1661682,1.0,246.0,275,28,1,0,3,36,10,1,0,0.9967105263157895,0.2777777777777778
2017,12560,7,1661684,1.0,110.0,3,117,4,0,0,0,0,0,0,0.967741935483871,
2017,12560,7,1661687,1.0,63.0,170,95,12,0,0,0,0,10,0,0.9566787003610109,
2017,12560,7,1661688,1.0,5.0,2,7,0,0,0,5,0,0,0,1.0,0.0
2017,12560,7,1661689,1.0,0.0,0,0,0,0,0,0,0,0,0,,
2017,12560,7,1661690,1.0,361.0,16,383,6,0,0,0,0,21,0,0.9851851851851852,
2017,12560,7,1661692,1.0,0.0,3,3,0,0,0,2,1,0,0,1.0,0.5
2017,12560,7,1761903,1.0,68.0,70,0,2,0,0,0,0,0,0,0.9722222222222222,
2017,12560,7,1761906,1.0,2.0,18,15,1,0,0,8,0,1,0,0.9705882352941176,0.0
2017,12560,7,1761907,1.0,30.0,66,30,6,0,0,0,0,5,0,0.9411764705882353,
2017,12560,7,1761911,1.0,0.0,0,0,0,0,0,0,1,0,0,,
2017,12560,7,1761912,1.0,0.0,3,3,0,0,0,8,1,0,0,1.0,0.125
2017,12560,7,1761913,1.0,1.0,2,1,0,0,0,16,3,0,0,1.0,0.1875
2017,12560,7,1761915,1.0,0.0,0,0,0,0,0,0,0,0,0,,
2017,12560,7,1761916,1.0,4.0,19,15,0,0,0,7,2,0,0,1.0,0.2857142857142857
2017,12560,7,1761917,1.0,0.0,0,0,0,0,0,0,0,0,0,,
2017,12560,7,1761919,1.0,69.0,69,0,0,0,0,0,0,0,0,1.0,
2017,12560,7,1879494,1.0,1.0,1,2,0,0,0,0,0,0,0,1.0,
2017,12560,7,1879495,1.0,14.0,15,0,1,0,0,0,0,0,0,0.9375,
2017,12560,7,1879496,1.0,26.0,98,57,15,0,0,0,0,8,0,0.9117647058823529,
2017,12560,7,1879497,1.0,1.0,7,5,1,0,0,1,3,0,0,0.9230769230769231,3.0
2017,12560,7,1879498,1.0,3.0,3,0,0,0,0,1,0,0,0,1.0,0.0
2017,12560,8,1416305,1.0,44.0,4,49,1,1,3,2,1,0,0,0.9814814814814815,0.5
2017,12560,8,1527438,1.0,5.0,12,7,0,0,0,14,2,0,0,1.0,0.14285714285714285
2017,12560,8,1527448,1.0,0.0,1,1,0,0,0,0,1,0,0,1.0,
2017,12560,8,1655473,1.0,77.0,286,190,19,0,0,0,0,31,1,0.9616161616161616,
2017,12560,8,1655476,1.0,4.0,9,4,1,0,0,0,0,0,0,0.9285714285714286,
2017,12560,8,1655478,1.0,247.0,259,11,1,0,0,0,0,22,1,0.996309963099631,
2017,12560,8,1655480,1.0,0.0,2,1,1,0,0,0,0,0,0,0.75,
2017,12560,8,1655481,1.0,0.0,1,1,0,0,0,1,3,0,0,1.0,3.0
2017,12560,8,1655483,1.0,7.0,23,12,4,0,0,4,2,1,0,0.8974358974358975,0.5
2017,12560,8,1772294,1.0,1.0,19,17,1,0,0,4,3,0,0,0.972972972972973,0.75
2017,12560,8,1772362,1.0,44.0,0,44,0,0,0,0,0,0,0,1.0,
2017,12560,8,1772364,1.0,120.0,147,25,2,1,6,20,11,0,0,0.9885057471264368,0.55
2017,12560,8,1772375,1.0,124.0,273,144,5,0,0,0,0,40,0,0.9881516587677726,
2017,12560,8,1772376,1.0,0.0,5,4,1,0,0,6,2,0,0,0.9,0.3333333333333333
2017,12560,8,1772378,1.0,99.0,106,3,4,0,0,0,0,0,0,0.9646017699115044,
2017,12560,8,1774383,1.0,0.0,0,0,0,0,0,0,0,0,0,,
2017,12560,8,1774385,1.0,135.0,151,14,2,1,7,24,2,2,0,0.9880239520958084,0.08333333333333333
2017,12560,8,1774386,1.0,37.0,43,6,0,0,0,6,0,0,0,1.0,0.0
2017,12560,8,1774388,1.0,10.0,11,1,0,0,0,0,0,0,0,1.0,
2017,12560,8,1774391,1.0,0.0,3,2,1,0,0,1,0,0,0,0.8333333333333334,0.0
2017,12560,8,1871413,1.0,282.0,301,15,4,0,0,0,0,24,0,0.9875,
2017,12560,8,1871415,1.0,0.0,0,0,0,0,0,0,0,0,0,,
2017,12560,8,1871416,1.0,0.0,0,0,0,0,0,0,0,0,0,,
2017,12560,8,1871418,1.0,47.0,50,2,1,0,0,0,0,1,0,0.9811320754716981,
2017,12560,8,1871419,1.0,94.0,110,14,2,0,5,10,0,0,0,0.9841269841269841,0.0
2017,12560,8,1871423,1.0,42.0,45,1,2,0,0,0,0,0,0,0.9583333333333334,
2017,12560,8,1871435,1.0,4.0,10,5,1,0,0,8,0,0,0,0.9375,0.0
2017,12560,8,1871437,1.0,0.0,0,0,0,0,0,0,0,0,0,,
2017,12560,8,1871445,1.0,0.0,7,7,0,0,0,4,1,1,0,1.0,0.25
2017,12560,8,1871446,1.0,0.0,0,0,0,0,0,0,0,0,0,,
2017,12560,8,1871447,1.0,7.0,11,21,3,0,0,5,3,0,0,0.9142857142857143,0.6
2017,12560,8,1871448,1.0,1.0,8,7,0,0,0,0,0,0,0,1.0,
2017,12560,9,1313632,1.0,1.0,11,8,2,0,0,3,1,1,0,0.9047619047619048,0.3333333333333333
2017,12560,9,1428407,1.0,1.0,0,1,0,0,0,0,0,1,0,1.0,
2017,12560,9,1428415,1.0,3.0,8,13,2,0,0,7,1,0,0,0.9130434782608695,0.14285714285714285
2017,12560,9,1533385,1.0,5.0,16,11,0,0,0,1,2,1,0,1.0,2.0
2017,12560,9,1643213,1.0,37.0,76,36,3,0,0,0,0,10,0,0.9739130434782609,
2017,12560,9,1643214,1.0,0.0,0,0,0,0,0,0,0,0,0,,
2017,12560,9,1643218,1.0,112.0,116,3,1,0,0,0,0,0,0,0.9916666666666667,
2017,12560,9,1643219,1.0,0.0,5,5,0,0,0,5,2,0,0,1.0,0.4
2017,12560,9,1769018,1.0,2.0,6,9,1,0,0,1,0,1,0,0.9375,0.0
2017,12560,9,1769019,1.0,330.0,381,44,7,0,0,0,0,33,0,0.9837962962962963,
2017,12560,9,1769020,1.0,30.0,0,30,0,0,0,0,0,0,0,1.0,
2017,12560,9,1769022,1.0,0.0,0,0,0,0,0,0,0,0,0,,
2017,12560,9,1769023,1.0,26.0,30,3,1,0,0,0,0,1,0,0.9705882352941176,
2017,12560,9,1769024,1.0,30.0,31,1,0,0,0,0,0,0,0,1.0,
2017,12560,9,1769025,1.0,0.0,2,2,0,0,0,2,1,0,0,1.0,0.5
2017,12560,9,1769027,1.0,2.0,2,4,0,0,0,0,0,0,0,1.0,
2017,12560,9,1769052,1.0,93.0,95,2,0,0,0,0,0,1,0,1.0,
2017,12560,9,1769053,1.0,0.0,9,8,1,0,0,4,3,0,0,0.9444444444444444,0.75
2017,12560,9,1870674,1.0,0.0,0,0,0,0,0,0,0,0,0,,
2017,12560,9,1870676,1.0,66.0,152,84,2,0,0,0,0,27,0,0.9915966386554622,
2017,12560,9,1870677,1.0,1.0,3,2,0,0,0,1,0,0,0,1.0,0.0
2017,12560,9,1870678,1.0,38.0,38,0,0,0,0,0,0,0,0,1.0,
2017,12560,9,1870679,1.0,20.0,24,3,1,0,1,2,0,0,0,0.9642857142857143,0.0
2017,12560,9,1870680,1.0,136.0,147,9,2,0,0,0,0,23,0,0.9873417721518988,
2017,12560,9,1870693,1.0,225.0,252,24,3,1,6,15,8,4,0,0.989247311827957,0.5333333333333333
2017,12560,9,1870694,1.0,0.0,0,0,0,0,0,0,0,0,0,,
2017,12560,9,1870695,1.0,6.0,15,8,1,0,0,3,1,0,0,0.9583333333333334,0.3333333333333333
2017,12560,9,1870696,1.0,93.0,253,147,13,0,0,0,0,45,0,0.9685230024213075,
2017,12560,9,1870697,1.0,105.0,127,17,5,0,4,13,3,0,0,0.9664429530201343,0.23076923076923078
2017,12560,9,1870699,1.0,0.0,8,7,1,0,0,1,1,0,0,0.9375,1.0
2017,12560,10,1538063,2.0,0.0,0,0,0,0,0,2,0,0,0,,0.0
2017,12560,10,1538067,2.0,140.0,180,33,7,0,0,0,0,19,0,0.9681818181818181,
2017,12560,10,1638298,2.0,107.0,113,4,2,0,0,0,0,1,0,0.9831932773109243,
2017,12560,10,1638305,2.0,2.0,3,1,0,0,0,5,1,0,0,1.0,0.2
2017,12560,10,1638308,2.0,0.0,0,0,0,0,0,0,0,0,0,,
2017,12560,10,1638313,2.0,36.0,39,2,1,0,1,5,0,0,0,0.9761904761904762,0.0
2017,12560,10,1763323,2.0,1.0,1,0,0,0,0,0,0,0,0,1.0,
2017,12560,10,1763325,2.0,10.0,34,19,5,0,0,0,0,1,0,0.9137931034482759,
2017,12560,10,1763327,2.0,1.0,7,6,0,0,0,2,3,0,0,1.0,1.5
2017,12560,10,1763328,2.0,6.0,18,8,4,0,0,8,4,2,0,0.8666666666666667,0.5
2017,12560,10,1763329,2.0,19.0,23,2,2,2,0,12,1,0,1,0.9259259259259259,0.08333333333333333
2017,12560,10,1763334,2.0,114.0,121,4,3,0,0,0,0,2,0,0.9765625,
2017,12560,10,1763335,2.0,2.0,4,2,0,0,0,7,1,0,0,1.0,0.14285714285714285
2017,12560,10,1763337,2.0,1.0,6,4,1,0,0,2,2,0,0,0.9090909090909091,1.0
2017,12560,10,1763340,2.0,0.0,3,1,2,0,0,4,0,0,0,0.6666666666666666,0.0
2017,12560,10,1868413,2.0,63.0,183,111,9,0,0,0,0,24,0,0.9702970297029703,
2017,12560,10,1868414,2.0,0.0,0,0,0,0,0,0,0,0,0,,
2017,12560,10,1868416,2.0,70.0,170,94,6,0,0,0,0,25,1,0.9777777777777777,
2017,12560,10,1868417,2.0,3.0,3,0,0,0,0,0,0,0,0,1.0,
2017,12560,10,1868419,2.0,15.0,71,48,8,0,0,0,0,2,1,0.937007874015748,
2017,12560,10,1868420,2.0,136.0,145,6,3,0,0,0,0,10,0,0.9805194805194806,
2017,12560,10,1868421,2.0,62.0,75,11,2,0,0,0,0,6,1,0.9772727272727273,
2017,12560,10,1868433,2.0,3.0,8,3,2,0,0,4,0,1,0,0.8461538461538461,0.0
2017,12560,10,1868436,2.0,0.0,2,2,0,0,0,4,0,0,0,1.0,0.0
2017,12560,10,1868437,2.0,0.0,2,2,0,0,0,0,0,0,0,1.0,
2017,12560,10,1868438,2.0,2.0,9,6,1,0,0,6,3,0,0,0.9375,0.5
2017,12560,10,1868439,2.0,0.0,0,0,0,0,0,6,0,0,0,,0.0
2017,12560,10,1868442,2.0,0.0,0,0,0,0,0,0,0,0,0,,
2017,12560,10,1895257,2.0,0.0,0,0,0,0,0,4,1,0,0,,0.25
2017,12560,13,1441848,2.0,92.0,102,8,2,0,0,3,2,6,0,0.9821428571428571,0.6666666666666666
2017,12560,13,1544448,2.0,12.0,15,3,0,0,0,0,0,0,0,1.0,
2017,12560,13,1544454,2.0,13.0,18,3,2,0,0,0,0,0,0,0.9130434782608695,
2017,12560,13,1547895,2.0,37.0,44,4,3,0,0,0,0,0,0,0.9411764705882353,
2017,12560,13,1656314,2.0,1.0,6,2,3,0,0,9,4,0,0,0.7272727272727273,0.4444444444444444
2017,12560,13,1658190,2.0,13.0,35,20,2,0,0,0,0,5,0,0.9649122807017544,
2017,12560,13,1764372,2.0,62.0,166,96,8,0,0,0,0,17,0,0.9703703703703703,
2017,12560,13,1764386,2.0,50.0,175,107,18,0,0,0,0,11,0,0.94,
2017,12560,13,1764387,2.0,76.0,83,3,4,0,0,0,0,0,0,0.9555555555555556,
2017,12560,13,1764388,2.0,0.0,1,1,0,0,0,0,1,0,0,1.0,
2017,12560,13,1764389,2.0,19.0,22,3,0,0,0,0,0,1,0,1.0,
2017,12560,13,1764391,2.0,1.0,4,2,1,0,0,11,2,1,0,0.8571428571428571,0.18181818181818182
2017,12560,13,1764394,2.0,0.0,0,0,0,0,0,0,0,0,0,,
2017,12560,13,1764398,2.0,1.0,7,4,2,0,0,9,4,1,0,0.8461538461538461,0.4444444444444444
2017,12560,13,1764399,2.0,71.0,78,2,5,0,0,0,0,0,0,0.9411764705882353,
2017,12560,13,1783460,2.0,2.0,29,25,2,0,0,18,8,0,0,0.9642857142857143,0.4444444444444444
2017,12560,13,1878379,2.0,80.0,226,129,17,0,0,4,0,17,0,0.9543010752688172,0.0
2017,12560,13,1878380,2.0,6.0,9,1,2,0,1,0,0,0,0,0.8333333333333334,
2017,12560,13,1878381,2.0,325.0,347,16,6,0,0,0,0,20,0,0.983739837398374,
2017,12560,13,1878382,2.0,0.0,0,0,0,0,0,0,0,0,0,,
2017,12560,13,1878383,2.0,153.0,179,21,5,0,17,66,11,1,0,0.975609756097561,0.16666666666666666
2017,12560,13,1878384,2.0,59.0,59,0,0,0,0,0,0,0,0,1.0,
2017,12560,13,1878385,2.0,5.0,14,7,2,0,0,10,3,0,0,0.9130434782608695,0.3
2017,12560,13,1878386,2.0,1.0,3,2,0,0,0,8,0,0,0,1.0,0.0
2017,12560,13,1878387,2.0,96.0,115,17,2,0,5,36,8,0,0,0.9850746268656716,0.2222222222222222
2017,12560,13,1883939,2.0,11.0,38,20,7,0,0,0,0,2,0,0.8923076923076924,
2017,12560,13,1889737,2.0,0.0,1,1,0,0,0,1,0,0,0,1.0,0.0
2017,12560,13,1890166,2.0,5.0,21,11,5,0,0,4,5,2,0,0.8648648648648649,1.25
2017,12560,13,1891085,2.0,0.0,0,0,0,0,0,0,0,0,0,,
2017,12560,13,1891086,2.0,0.0,2,2,0,0,0,6,0,0,0,1.0,0.0
2017,12560,13,1891087,2.0,0.0,1,1,0,0,0,3,0,0,0,1.0,0.0
2017,12560,13,1896879,2.0,5.0,10,5,0,0,0,0,0,1,0,1.0,
2017,12560,14,1428890,1.0,0.0,1,1,0,0,0,1,0,0,0,1.0,0.0
2017,12560,14,1428891,1.0,200.0,231,26,5,0,6,31,7,0,0,0.9809160305343512,0.22580645161290322
2017,12560,14,1428892,1.0,218.0,240,19,3,0,0,0,0,21,0,0.9885496183206107,
2017,12560,14,1529844,1.0,1.0,2,1,0,0,0,3,0,0,0,1.0,0.0
2017,12560,14,1529845,1.0,0.0,2,3,1,0,0,3,2,0,0,0.8333333333333334,0.6666666666666666
2017,12560,14,1529848,1.0,0.0,0,0,0,0,0,0,0,0,0,,
2017,12560,14,1529850,1.0,2.0,8,5,1,0,0,10,2,1,0,0.9285714285714286,0.2
2017,12560,14,1640186,1.0,29.0,0,31,2,0,0,0,0,0,0,0.9393939393939394,
2017,12560,14,1640189,1.0,14.0,0,14,0,0,0,0,0,0,0,1.0,
2017,12560,14,1771116,1.0,0.0,1,0,1,0,0,1,0,0,0,0.5,0.0
2017,12560,14,1771117,1.0,54.0,61,6,1,0,3,16,5,0,0,0.9852941176470589,0.3125
2017,12560,14,1771118,1.0,0.0,1,0,1,0,0,0,0,0,0,0.5,
2017,12560,14,1771119,1.0,54.0,168,100,14,0,0,0,0,20,0,0.950354609929078,
2017,12560,14,1771120,1.0,1.0,1,5,3,0,0,5,0,0,0,0.6666666666666666,0.0
2017,12560,14,1771122,1.0,208.0,20,231,3,0,0,0,0,22,0,0.9881889763779528,
2017,12560,14,1771123,1.0,7.0,19,10,2,0,0,3,1,2,0,0.9354838709677419,0.3333333333333333
2017,12560,14,1771125,1.0,97.0,101,0,4,0,0,0,0,0,0,0.9619047619047619,
2017,12560,14,1771126,1.0,81.0,88,4,3,0,0,0,0,0,0,0.968421052631579,
2017,12560,14,1771127,1.0,1.0,14,13,0,0,0,3,1,0,0,1.0,0.3333333333333333
2017,12560,14,1771128,1.0,0.0,2,2,0,0,0,3,0,0,0,1.0,0.0
2017,12560,14,1771130,1.0,0.0,8,6,2,0,0,3,2,2,0,0.875,0.6666666666666666
2017,12560,14,1878150,1.0,0.0,0,0,0,0,0,0,0,0,0,,
2017,12560,14,1878151,1.0,72.0,196,110,14,0,0,0,0,17,0,0.95625,
2017,12560,14,1878152,1.0,4.0,6,10,0,0,0,7,1,0,0,1.0,0.14285714285714285
2017,12560,14,1878153,1.0,89.0,186,91,6,0,0,0,0,17,0,0.9787985865724381,
2017,12560,14,1878154,1.0,54.0,6,60,0,0,6,8,1,0,0,1.0,0.125
2017,12560,14,1878155,1.0,1.0,7,6,0,0,0,7,4,0,0,1.0,0.5714285714285714
2017,12560,14,1878157,1.0,3.0,11,7,1,0,0,4,1,0,0,0.9473684210526315,0.25
2017,12560,14,1878158,1.0,13.0,56,38,5,0,0,0,0,4,0,0.9494949494949495,
2017,12560,14,1878159,1.0,85.0,4,91,2,0,0,0,0,0,0,0.979381443298969,
2017,12560,14,1878160,1.0,2.0,5,2,1,0,0,2,1,0,0,0.875,0.5
2017,12560,15,1552062,3.0,2.0,6,2,2,0,0,10,3,0,0,0.8,0.3
2017,12560,15,1552063,3.0,68.0,70,0,2,0,0,0,0,0,0,0.9722222222222222,
2017,12560,15,1552087,3.0,1.0,1,0,0,0,0,0,0,0,0,1.0,
2017,12560,15,1659173,3.0,51.0,74,20,3,0,0,0,0,2,0,0.9690721649484536,
2017,12560,15,1659178,3.0,5.0,11,4,2,0,0,0,0,0,0,0.8823529411764706,
2017,12560,15,1659180,3.0,32.0,36,0,4,0,0,0,0,0,0,0.9,
2017,12560,15,1659195,3.0,2.0,14,11,1,0,0,7,0,1,0,0.9615384615384616,0.0
2017,12560,15,1659200,3.0,2.0,7,5,0,0,0,6,1,0,0,1.0,0.16666666666666666
2017,12560,15,1761589,3.0,0.0,0,0,0,0,0,0,0,0,0,,
2017,12560,15,1761590,3.0,14.0,15,1,0,0,0,0,0,0,0,1.0,
2017,12560,15,1761591,3.0,1.0,11,9,1,0,0,6,5,0,0,0.9523809523809523,0.8333333333333334
2017,12560,15,1761592,3.0,31.0,37,3,3,0,0,0,0,6,0,0.9302325581395349,
2017,12560,15,1761593,3.0,0.0,0,0,0,0,0,0,0,0,0,,
2017,12560,15,1761594,3.0,22.0,23,1,0,0,0,0,0,0,0,1.0,
2017,12560,15,1761596,3.0,2.0,11,7,2,0,0,7,6,0,0,0.9,0.8571428571428571
2017,12560,15,1761597,3.0,28.0,29,0,1,0,0,0,0,0,0,0.9666666666666667,
