season,season_id,school_id,stats_player_seq,TC,PO,A,E,CI,PB,SBA,CSB,IDP,TP,FLD%,CS%
2013,11320,2,1420628,0.0,8,6,2,0,0,0,0,3,0,0.875,
2013,11320,2,1420629,0.0,3,0,2,0,0,0,0,0,0,0.6,
2013,11320,2,1420630,0.0,0,4,1,0,0,0,1,0,0,0.8,inf
2013,11320,2,1420632,0.0,0,0,0,0,0,0,0,0,0,,
2013,11320,2,1420633,0.0,2,11,2,0,0,9,3,1,0,0.8666666666666667,0.3333333333333333
2013,11320,2,1420637,0.0,0,0,0,0,0,0,0,0,0,,
2013,11320,5,1104706,0.0,20,1,0,0,0,0,0,0,0,1.0,
2013,11320,5,1104709,0.0,81,111,8,0,0,0,0,21,0,0.96,
2013,11320,5,1104710,0.0,205,50,3,0,10,64,25,2,0,0.9883720930232558,0.390625
2013,11320,5,1104711,0.0,0,10,1,0,0,1,0,1,0,0.9090909090909091,0.0
2013,11320,5,1104712,0.0,82,3,3,0,0,0,0,0,0,0.9659090909090909,
2013,11320,5,1104714,0.0,97,3,0,0,0,0,0,7,0,1.0,
2013,11320,5,1218820,0.0,164,2,6,0,0,0,0,0,0,0.9651162790697675,
2013,11320,5,1218821,0.0,101,1,2,0,0,0,0,1,0,0.9807692307692307,
2013,11320,5,1218824,0.0,2,6,0,0,0,7,6,0,0,1.0,0.8571428571428571
2013,11320,5,1218825,0.0,1,7,5,0,0,14,4,0,0,0.6153846153846154,0.2857142857142857
2013,11320,5,1218830,0.0,0,0,0,0,0,0,0,0,0,,
2013,11320,5,1218831,0.0,15,0,1,0,0,0,0,0,0,0.9375,
2013,11320,5,1321037,0.0,2,2,0,0,0,6,2,0,0,1.0,0.3333333333333333
2013,11320,5,1321050,0.0,1,9,3,0,0,3,2,1,0,0.7692307692307693,0.6666666666666666
2013,11320,5,1321051,0.0,11,3,0,0,0,5,1,0,0,1.0,0.2
2013,11320,5,1321052,0.0,88,148,14,0,0,0,0,30,0,0.944,
2013,11320,5,1321055,0.0,13,31,8,0,0,0,0,3,0,0.8461538461538461,
2013,11320,5,1321056,0.0,0,0,0,0,0,0,0,0,0,,
2013,11320,5,1321058,0.0,0,0,0,0,0,0,0,0,0,,
2013,11320,5,1436914,0.0,10,0,0,0,0,0,0,0,0,1.0,
2013,11320,5,1436915,0.0,18,5,2,0,0,1,0,0,0,0.92,0.0
2013,11320,5,1436916,0.0,14,12,4,0,0,0,0,3,0,0.8666666666666667,
2013,11320,5,1436917,0.0,27,4,0,0,0,9,0,0,0,1.0,0.0
2013,11320,5,1436918,0.0,0,0,0,0,0,0,0,0,0,,
2013,11320,5,1436919,0.0,28,33,4,0,0,0,0,6,0,0.9384615384615385,
2013,11320,5,1436920,0.0,5,17,1,0,0,15,4,1,0,0.9565217391304348,0.26666666666666666
2013,11320,5,1436921,0.0,210,7,6,0,0,0,0,23,0,0.9730941704035875,
2013,11320,5,1436922,0.0,2,7,1,0,0,9,2,0,0,0.9,0.2222222222222222
2013,11320,5,1436923,0.0,4,13,1,0,0,6,6,0,0,0.9444444444444444,1.0
2013,11320,5,1436924,0.0,2,4,0,0,0,9,0,0,0,1.0,0.0
2013,11320,5,1436925,0.0,1,2,0,0,0,3,0,0,0,1.0,0.0
2013,11320,5,1436926,0.0,109,64,8,0,0,4,0,18,0,0.9558011049723757,0.0
2013,11320,5,1441460,0.0,65,2,0,0,0,0,0,5,0,1.0,
2013,11320,6,1106888,0.0,18,3,3,0,0,0,0,1,0,0.875,
2013,11320,6,1106896,0.0,0,1,0,0,0,0,0,0,0,1.0,
2013,11320,6,1106897,0.0,83,4,4,0,0,4,2,1,0,0.9560439560439561,0.5
2013,11320,6,1106900,0.0,5,14,4,0,0,12,5,0,0,0.8260869565217391,0.4166666666666667
2013,11320,6,1322591,0.0,30,35,5,0,0,13,3,4,0,0.9285714285714286,0.23076923076923078
2013,11320,6,1322592,0.0,2,7,1,0,0,19,4,0,0,0.9,0.21052631578947367
2013,11320,6,1322593,0.0,168,8,5,0,0,0,0,5,0,0.9723756906077348,
2013,11320,6,1322599,0.0,149,1,3,0,0,0,0,0,0,0.9803921568627451,
2013,11320,6,1322600,0.0,23,31,6,0,0,30,6,2,0,0.9,0.2
2013,11320,6,1322601,0.0,70,114,23,0,0,0,0,10,0,0.8888888888888888,
2013,11320,6,1322602,0.0,11,18,9,0,0,7,0,0,0,0.7631578947368421,0.0
2013,11320,6,1322603,0.0,40,10,2,0,0,0,0,2,0,0.9615384615384616,
2013,11320,6,1322607,0.0,104,39,6,1,9,31,11,8,0,0.959731543624161,0.3548387096774194
2013,11320,6,1440361,0.0,98,9,6,0,7,62,6,0,0,0.9469026548672567,0.0967741935483871
2013,11320,6,1440362,0.0,8,16,7,0,0,28,7,0,0,0.7741935483870968,0.25
2013,11320,6,1440363,0.0,88,4,5,0,0,0,0,2,0,0.9484536082474226,
2013,11320,6,1440366,0.0,26,23,4,0,0,8,0,4,0,0.9245283018867925,0.0
2013,11320,6,1440368,0.0,11,0,0,0,0,0,0,2,0,1.0,
2013,11320,6,1440369,0.0,0,0,0,0,0,0,0,0,0,,
2013,11320,6,1440371,0.0,102,20,7,0,7,10,0,4,0,0.9457364341085271,0.0
2013,11320,6,1772806,0.0,0,0,0,0,0,0,0,0,0,,
2013,11320,7,1105885,0.0,3,11,4,0,0,4,6,0,0,0.7777777777777778,1.5
2013,11320,7,1216735,0.0,6,0,0,0,0,0,0,0,0,1.0,
2013,11320,7,1316331,0.0,124,4,5,0,0,0,0,0,0,0.9624060150375939,
2013,11320,7,1316332,0.0,57,83,11,0,0,0,0,9,0,0.9271523178807947,
2013,11320,7,1316333,0.0,1,1,0,0,0,1,0,1,0,1.0,0.0
2013,11320,7,1316334,0.0,0,2,2,0,0,7,2,0,0,0.5,0.2857142857142857
2013,11320,7,1316335,0.0,10,0,0,0,0,0,0,0,0,1.0,
2013,11320,7,1316336,0.0,60,76,4,0,0,0,0,13,0,0.9714285714285714,
2013,11320,7,1316337,0.0,338,47,13,1,10,46,20,3,0,0.9673366834170855,0.43478260869565216
2013,11320,7,1316339,0.0,92,8,4,0,0,0,0,2,0,0.9615384615384616,
2013,11320,7,1316340,0.0,63,119,9,0,0,0,0,14,0,0.9528795811518325,
2013,11320,7,1316341,0.0,0,0,0,0,0,0,0,0,0,,
2013,11320,7,1316343,0.0,2,2,0,0,0,2,1,1,0,1.0,0.5
2013,11320,7,1316345,0.0,12,0,0,0,0,0,0,0,0,1.0,
2013,11320,7,1316347,0.0,2,0,0,0,0,0,0,0,0,1.0,
2013,11320,7,1316348,0.0,98,7,2,0,0,0,1,8,0,0.9813084112149533,inf
2013,11320,7,1316349,0.0,0,0,0,0,0,1,0,0,0,,0.0
2013,11320,7,1316350,0.0,5,15,1,0,0,7,4,1,0,0.9523809523809523,0.5714285714285714
2013,11320,7,1316353,0.0,6,12,2,0,0,6,2,1,0,0.9,0.3333333333333333
2013,11320,7,1430237,0.0,0,5,2,0,0,5,3,0,0,0.7142857142857143,0.6
2013,11320,7,1430238,0.0,0,9,3,0,0,10,6,0,0,0.75,0.6
2013,11320,7,1430239,0.0,1,3,0,0,0,4,1,0,0,1.0,0.25
2013,11320,7,1430240,0.0,1,12,0,0,0,7,4,0,0,1.0,0.5714285714285714
2013,11320,7,1430241,0.0,3,8,3,0,0,0,1,1,0,0.7857142857142857,inf
2013,11320,7,1430242,0.0,0,1,2,0,0,1,0,0,0,0.3333333333333333,0.0
2013,11320,7,1430243,0.0,1,1,0,0,0,1,0,0,0,1.0,0.0
2013,11320,7,1430244,0.0,0,0,0,0,0,1,0,0,0,,0.0
2013,11320,7,1430245,0.0,100,15,0,0,4,11,8,0,0,1.0,0.7272727272727273
2013,11320,7,1430246,0.0,346,24,8,0,0,0,0,25,0,0.9788359788359788,
2013,11320,7,1430273,0.0,37,86,8,0,0,0,0,11,0,0.9389312977099237,
2013,11320,7,1430274,0.0,0,0,0,0,0,0,0,0,0,,
2013,11320,7,1430275,0.0,1,0,0,0,0,0,0,0,0,1.0,
2013,11320,7,1430276,0.0,0,0,0,0,0,0,0,0,0,,
2013,11320,7,1430277,0.0,7,0,1,0,0,0,0,0,0,0.875,
2013,11320,7,1430278,0.0,84,8,4,0,0,0,0,2,0,0.9583333333333334,
2013,11320,8,1102738,0.0,0,1,0,0,0,0,0,0,0,1.0,
2013,11320,8,1102764,0.0,443,77,10,3,8,41,38,7,0,0.9811320754716981,0.926829268292683
2013,11320,8,1102767,0.0,89,5,4,0,0,0,0,0,0,0.9591836734693877,
2013,11320,8,1102776,0.0,0,0,0,0,0,0,0,0,0,,
2013,11320,8,1102783,0.0,0,4,0,0,0,3,4,0,0,1.0,1.3333333333333333
2013,11320,8,1195655,0.0,43,1,1,0,0,0,0,9,0,0.9777777777777777,
2013,11320,8,1195658,0.0,2,1,0,0,0,2,2,0,0,1.0,1.0
2013,11320,8,1195659,0.0,3,18,0,0,0,4,7,2,0,1.0,1.75
2013,11320,8,1195666,0.0,1,0,0,0,0,0,0,0,0,1.0,
2013,11320,8,1195669,0.0,478,20,3,0,0,0,0,56,0,0.9940119760479041,
2013,11320,8,1314561,0.0,0,0,0,0,0,0,0,0,0,,
2013,11320,8,1314562,0.0,0,0,0,0,0,0,0,0,0,,
2013,11320,8,1314567,0.0,1,10,0,0,0,1,3,1,0,1.0,3.0
2013,11320,8,1314568,0.0,0,2,0,0,0,1,1,0,0,1.0,1.0
2013,11320,8,1314570,0.0,3,12,1,0,0,7,6,0,0,0.9375,0.8571428571428571
2013,11320,8,1314579,0.0,1,14,1,0,0,5,2,0,0,0.9375,0.4
2013,11320,8,1314580,0.0,140,8,3,0,1,1,1,0,0,0.9801324503311258,1.0
2013,11320,8,1314582,0.0,34,127,7,0,0,0,0,20,0,0.9583333333333334,
2013,11320,8,1314583,0.0,2,8,0,0,0,1,12,1,0,1.0,12.0
2013,11320,8,1314590,0.0,28,0,0,0,0,0,0,0,0,1.0,
2013,11320,8,1416281,0.0,99,209,12,0,0,0,0,55,0,0.9625,
2013,11320,8,1416282,0.0,150,205,6,0,0,0,0,67,0,0.9833795013850416,
2013,11320,8,1416283,0.0,0,0,0,0,0,0,0,0,0,,
2013,11320,8,1416284,0.0,63,4,3,0,1,0,1,10,0,0.9571428571428572,inf
2013,11320,8,1416285,0.0,0,0,0,0,0,0,0,0,0,,
2013,11320,8,1416286,0.0,0,8,2,0,0,0,0,0,0,0.8,
2013,11320,8,1416287,0.0,0,0,0,0,0,0,0,0,0,,
2013,11320,8,1416288,0.0,136,3,5,0,0,0,0,0,0,0.9652777777777778,
2013,11320,8,1416289,0.0,3,9,0,0,0,2,3,0,0,1.0,1.5
2013,11320,8,1416300,0.0,0,1,0,0,0,0,1,0,0,1.0,inf
2013,11320,8,1416302,0.0,1,5,2,0,0,13,0,0,0,0.75,0.0
2013,11320,8,1416305,0.0,0,0,0,0,0,0,0,0,0,,
2013,11320,8,1416306,0.0,0,0,0,0,0,0,0,0,0,,
2013,11320,8,1422109,0.0,2,8,0,0,0,3,4,1,0,1.0,1.3333333333333333
2013,11320,9,1106081,0.0,179,26,5,0,3,14,16,1,0,0.9761904761904762,1.1428571428571428
2013,11320,9,1106084,0.0,49,145,18,0,0,0,0,14,0,0.9150943396226415,
2013,11320,9,1106088,0.0,243,31,2,0,3,23,14,8,0,0.9927536231884058,0.6086956521739131
2013,11320,9,1106091,0.0,0,0,0,0,0,0,0,0,0,,
2013,11320,9,1215559,0.0,2,9,0,0,0,3,5,1,0,1.0,1.6666666666666667
2013,11320,9,1215560,0.0,17,3,2,0,0,0,0,1,0,0.9090909090909091,
2013,11320,9,1215561,0.0,65,103,8,0,0,0,0,21,0,0.9545454545454546,
2013,11320,9,1215563,0.0,59,19,1,0,0,1,2,3,0,0.9873417721518988,2.0
2013,11320,9,1215564,0.0,11,15,3,0,0,0,0,3,0,0.896551724137931,
2013,11320,9,1215576,0.0,86,4,5,0,0,0,0,1,0,0.9473684210526315,
2013,11320,9,1215579,0.0,446,27,7,0,0,0,0,37,0,0.9854166666666667,
2013,11320,9,1215581,0.0,0,1,0,0,0,1,0,0,0,1.0,0.0
2013,11320,9,1313626,0.0,8,9,3,0,0,0,0,4,0,0.85,
2013,11320,9,1313627,0.0,88,5,4,0,0,0,0,3,0,0.9587628865979382,
2013,11320,9,1313628,0.0,89,4,1,0,0,0,0,0,0,0.9893617021276596,
2013,11320,9,1313629,0.0,56,92,3,0,0,0,0,18,0,0.9801324503311258,
2013,11320,9,1313630,0.0,5,6,1,0,0,7,6,0,0,0.9166666666666666,0.8571428571428571
2013,11320,9,1313631,0.0,37,1,1,0,0,0,0,0,0,0.9743589743589743,
2013,11320,9,1313632,0.0,1,2,0,0,0,0,0,0,0,1.0,
2013,11320,9,1313633,0.0,58,127,19,0,0,1,2,25,0,0.9068627450980392,2.0
2013,11320,9,1428407,0.0,2,11,0,0,0,3,1,1,0,1.0,0.3333333333333333
2013,11320,9,1428408,0.0,0,0,0,0,0,0,0,0,0,,
2013,11320,9,1428409,0.0,7,17,0,0,0,6,2,0,0,1.0,0.3333333333333333
2013,11320,9,1428410,0.0,4,6,0,0,0,4,2,0,0,1.0,0.5
2013,11320,9,1428411,0.0,22,1,0,0,0,1,2,0,0,1.0,2.0
2013,11320,9,1428412,0.0,0,0,0,0,0,0,0,0,0,,
2013,11320,9,1428413,0.0,3,11,1,0,0,6,4,0,0,0.9333333333333333,0.6666666666666666
2013,11320,9,1428415,0.0,0,0,0,0,0,0,0,0,0,,
2013,11320,9,1428416,0.0,0,0,0,0,0,0,0,0,0,,
2013,11320,9,1428417,0.0,0,0,0,0,0,0,0,0,0,,
2013,11320,14,997128,0.0,5,7,4,0,0,11,3,1,0,0.75,0.2727272727272727
2013,11320,14,1101326,0.0,3,13,0,0,0,1,2,1,0,1.0,2.0
2013,11320,14,1101327,0.0,115,4,0,0,0,0,0,1,0,1.0,
2013,11320,14,1101328,0.0,17,30,8,0,0,0,0,6,0,0.8545454545454545,
2013,11320,14,1101331,0.0,55,55,5,0,0,0,0,6,0,0.9565217391304348,
2013,11320,14,1101332,0.0,115,4,0,0,0,0,0,1,0,1.0,
2013,11320,14,1101333,0.0,0,1,1,0,0,0,0,0,0,0.5,
2013,11320,14,1101335,0.0,331,27,5,0,0,0,0,19,0,0.9862258953168044,
2013,11320,14,1216472,0.0,1,4,3,0,0,10,0,0,0,0.625,0.0
2013,11320,14,1216473,0.0,2,2,0,0,0,6,3,0,0,1.0,0.5
2013,11320,14,1216476,0.0,0,0,0,0,0,0,0,0,0,,
2013,11320,14,1216479,0.0,94,1,4,0,0,2,0,0,0,0.9595959595959596,0.0
2013,11320,14,1216482,0.0,1,0,0,0,0,2,1,0,0,1.0,0.5
2013,11320,14,1324519,0.0,1,0,0,0,0,0,0,0,0,1.0,
2013,11320,14,1324520,0.0,15,1,0,0,0,0,0,1,0,1.0,
2013,11320,14,1324521,0.0,155,20,2,0,5,36,8,0,0,0.9887005649717514,0.2222222222222222
2013,11320,14,1324523,0.0,76,112,13,0,0,0,0,19,0,0.9353233830845771,
2013,11320,14,1324524,0.0,17,0,0,0,0,0,0,0,0,1.0,
2013,11320,14,1324525,0.0,3,4,1,0,1,12,3,0,0,0.875,0.25
2013,11320,14,1324526,0.0,26,67,7,0,0,0,0,3,0,0.93,
2013,11320,14,1428886,0.0,4,7,1,0,0,0,0,0,0,0.9166666666666666,
2013,11320,14,1428887,0.0,0,0,0,0,0,0,0,0,0,,
2013,11320,14,1428889,0.0,1,1,0,0,0,1,0,0,0,1.0,0.0
2013,11320,14,1428890,0.0,0,0,0,0,0,0,0,0,0,,
2013,11320,14,1428891,0.0,154,18,0,0,10,28,8,0,0,1.0,0.2857142857142857
2013,11320,14,1428892,0.0,13,13,2,0,0,1,0,0,0,0.9285714285714286,0.0
2013,11320,14,1428893,0.0,2,0,0,0,0,6,3,0,0,1.0,0.5
2013,11320,14,1428894,0.0,2,2,1,0,0,7,0,0,0,0.8,0.0
2013,11320,14,1428895,0.0,3,11,0,0,0,8,2,0,0,1.0,0.25
2013,11320,14,1428906,0.0,0,4,0,0,0,3,1,0,0,1.0,0.3333333333333333
2013,11320,17,980992,0.0,3,16,1,0,0,13,9,0,0,0.95,0.6923076923076923
2013,11320,17,980994,0.0,119,2,5,0,0,0,0,0,0,0.9603174603174603,
2013,11320,17,1106684,0.0,67,28,13,0,0,0,0,5,0,0.8796296296296297,
2013,11320,17,1216751,0.0,17,24,4,0,0,0,0,1,0,0.9111111111111111,
2013,11320,17,1216752,0.0,49,2,2,0,0,0,0,1,0,0.9622641509433962,
2013,11320,17,1216754,0.0,10,3,1,0,0,0,0,4,0,0.9285714285714286,
2013,11320,17,1216756,0.0,0,8,4,0,0,11,4,0,0,0.6666666666666666,0.36363636363636365
2013,11320,17,1216757,0.0,1,7,0,0,0,12,5,0,0,1.0,0.4166666666666667
2013,11320,17,1216763,0.0,133,5,5,0,0,0,0,2,0,0.965034965034965,
2013,11320,17,1216764,0.0,82,136,20,0,0,0,0,23,0,0.9159663865546218,
2013,11320,17,1216765,0.0,154,40,5,1,3,61,26,1,0,0.9748743718592965,0.4262295081967213
2013,11320,17,1216766,0.0,2,6,2,0,0,16,7,0,0,0.8,0.4375
2013,11320,17,1216767,0.0,2,0,0,0,0,1,1,0,0,1.0,1.0
2013,11320,17,1323286,0.0,20,30,4,0,0,0,0,5,0,0.9259259259259259,
2013,11320,17,1323287,0.0,0,0,0,0,0,5,3,0,0,,0.6
2013,11320,17,1323288,0.0,8,0,0,0,0,2,0,1,0,1.0,0.0
2013,11320,17,1323289,0.0,100,97,11,0,0,0,0,25,0,0.9471153846153846,
2013,11320,17,1323290,0.0,12,2,0,0,0,0,0,0,0,1.0,
2013,11320,17,1323293,0.0,2,13,3,0,0,23,8,0,0,0.8333333333333334,0.34782608695652173
2013,11320,17,1323297,0.0,3,0,1,0,0,0,0,0,0,0.75,
2013,11320,17,1438990,0.0,7,0,0,0,0,0,0,0,0,1.0,
2013,11320,17,1438991,0.0,3,2,0,0,0,13,2,0,0,1.0,0.15384615384615385
2013,11320,17,1438992,0.0,118,20,2,0,5,33,11,0,0,0.9857142857142858,0.3333333333333333
2013,11320,17,1438993,0.0,28,3,1,0,0,7,2,1,0,0.96875,0.2857142857142857
2013,11320,17,1438994,0.0,0,2,0,0,0,3,0,0,0,1.0,0.0
2013,11320,17,1438995,0.0,2,0,0,0,0,2,0,0,0,1.0,0.0
2013,11320,17,1438996,0.0,73,9,4,1,3,26,5,0,0,0.9534883720930233,0.19230769230769232
2013,11320,17,1438997,0.0,90,3,3,0,0,0,0,6,0,0.96875,
2013,11320,17,1438998,0.0,0,0,0,0,0,0,0,0,0,,
2013,11320,17,1438999,0.0,2,1,1,0,0,0,0,0,0,0.75,
2013,11320,17,1439000,0.0,0,0,0,0,0,0,0,0,0,,
2013,11320,17,1439001,0.0,2,3,0,0,0,1,1,0,0,1.0,1.0
2013,11320,17,1439002,0.0,318,17,11,0,0,0,0,26,0,0.9682080924855492,
2013,11320,17,1439003,0.0,2,1,1,0,0,0,0,0,0,0.75,
2013,11320,17,1660981,0.0,37,71,11,0,0,11,6,6,0,0.907563025210084,0.5454545454545454
2013,11320,27,998404,0.0,3,13,0,0,0,10,0,0,0,1.0,0.0
2013,11320,27,1102677,0.0,0,0,0,0,0,0,0,0,0,,
2013,11320,27,1102678,0.0,274,27,1,0,10,74,7,4,0,0.9966887417218543,0.0945945945945946
2013,11320,27,1102682,0.0,94,192,6,0,0,0,0,34,0,0.9794520547945206,
2013,11320,27,1102683,0.0,0,0,0,0,0,0,0,0,0,,
2013,11320,27,1102684,0.0,19,87,11,0,0,0,0,8,0,0.905982905982906,
2013,11320,27,1102689,0.0,0,1,0,0,0,0,1,0,0,1.0,inf
2013,11320,27,1102695,0.0,0,1,0,0,0,1,0,0,0,1.0,0.0
2013,11320,27,1202606,0.0,90,136,13,0,0,0,0,34,0,0.9456066945606695,
2013,11320,27,1202609,0.0,1,5,3,0,0,6,1,1,0,0.6666666666666666,0.16666666666666666
2013,11320,27,1202611,0.0,15,25,5,0,0,0,0,3,0,0.8888888888888888,
2013,11320,27,1202614,0.0,7,0,0,0,0,0,0,0,0,1.0,
2013,11320,27,1202618,0.0,100,7,6,0,0,0,0,2,0,0.9469026548672567,
2013,11320,27,1322375,0.0,35,2,2,0,0,0,0,0,0,0.9487179487179487,
2013,11320,27,1322377,0.0,127,3,1,0,0,0,0,13,0,0.9923664122137404,
2013,11320,27,1322378,0.0,0,5,0,0,0,9,0,0,0,1.0,0.0
2013,11320,27,1322379,0.0,6,20,0,0,0,16,3,1,0,1.0,0.1875
2013,11320,27,1322380,0.0,25,6,1,0,0,0,0,0,0,0.96875,
2013,11320,27,1322381,0.0,2,10,0,0,0,8,1,1,0,1.0,0.125
2013,11320,27,1322382,0.0,3,9,0,0,0,7,0,0,0,1.0,0.0
2013,11320,27,1322756,0.0,0,15,1,0,0,14,2,0,0,0.9375,0.14285714285714285
2013,11320,27,1421854,0.0,10,11,1,0,0,17,1,3,0,0.9545454545454546,0.058823529411764705
2013,11320,27,1421855,0.0,0,0,0,0,0,0,0,0,0,,
2013,11320,27,1421856,0.0,0,0,0,0,0,0,0,0,0,,
2013,11320,27,1421857,0.0,106,1,5,0,0,0,0,0,0,0.9553571428571429,
2013,11320,27,1421858,0.0,95,9,2,0,1,20,1,1,0,0.9811320754716981,0.05
2013,11320,27,1421859,0.0,399,32,5,0,0,0,0,36,0,0.9885321100917431,
2013,11320,27,1421860,0.0,3,3,0,0,0,3,2,0,0,1.0,0.6666666666666666
2013,11320,27,1421861,0.0,0,1,0,0,0,1,0,0,0,1.0,0.0
2013,11320,27,1421862,0.0,2,1,0,0,0,1,0,0,0,1.0,0.0
2013,11320,27,1421864,0.0,20,1,1,0,0,0,0,0,0,0.9545454545454546,
2013,11320,27,1421865,0.0,0,1,0,0,0,3,1,0,0,1.0,0.3333333333333333
2013,11320,28,1100643,0.0,1,6,1,0,0,14,1,0,0,0.875,0.07142857142857142
2013,11320,28,1214759,0.0,4,8,1,0,0,0,0,0,0,0.9230769230769231,
2013,11320,28,1214760,0.0,128,193,13,0,0,0,0,38,0,0.9610778443113772,
2013,11320,28,1214761,0.0,119,2,0,0,0,0,0,2,0,1.0,
2013,11320,28,1214762,0.0,53,111,17,0,0,0,0,7,0,0.9060773480662984,
2013,11320,28,1214765,0.0,111,10,7,0,0,0,0,1,0,0.9453125,
2013,11320,28,1214768,0.0,0,3,1,0,0,1,1,0,0,0.75,1.0
2013,11320,28,1214769,0.0,4,22,3,0,0,12,6,1,0,0.896551724137931,0.5
2013,11320,28,1214771,0.0,2,2,0,0,0,3,0,0,0,1.0,0.0
2013,11320,28,1320265,0.0,4,2,0,0,0,7,2,0,0,1.0,0.2857142857142857
2013,11320,28,1320266,0.0,42,7,2,1,1,12,3,0,0,0.9607843137254902,0.25
2013,11320,28,1320267,0.0,87,7,1,0,0,0,0,6,0,0.9894736842105263,
2013,11320,28,1320270,0.0,2,5,0,0,0,12,2,0,0,1.0,0.16666666666666666
2013,11320,28,1320271,0.0,79,6,3,0,0,0,0,1,0,0.9659090909090909,
2013,11320,28,1320274,0.0,91,192,18,0,0,0,0,38,0,0.9401993355481728,
2013,11320,28,1320275,0.0,1,7,1,0,0,3,3,0,0,0.8888888888888888,1.0
2013,11320,28,1320277,0.0,3,8,1,0,0,4,5,1,0,0.9166666666666666,1.25
2013,11320,28,1320278,0.0,330,34,5,0,2,79,12,4,0,0.986449864498645,0.1518987341772152
2013,11320,28,1320282,0.0,1,11,0,0,0,14,2,0,0,1.0,0.14285714285714285
2013,11320,28,1322774,0.0,0,0,0,0,0,0,0,0,0,,
2013,11320,28,1419946,0.0,0,7,0,0,0,0,2,0,0,1.0,inf
2013,11320,28,1419948,0.0,0,0,0,0,0,0,0,0,0,,
2013,11320,28,1419949,0.0,4,5,0,0,0,11,0,1,0,1.0,0.0
2013,11320,28,1419950,0.0,0,0,0,0,0,0,1,0,0,,inf
2013,11320,28,1419951,0.0,9,23,1,0,0,13,1,1,0,0.9696969696969697,0.07692307692307693
2013,11320,28,1419952,0.0,30,5,3,1,1,4,3,0,0,0.9210526315789473,0.75
2013,11320,28,1419953,0.0,0,0,0,0,0,0,0,0,0,,
2013,11320,28,1419954,0.0,350,34,5,0,0,0,0,34,0,0.987146529562982,
2013,11320,28,1419955,0.0,6,10,0,0,0,1,0,2,0,1.0,0.0
2013,11320,28,1419956,0.0,1,0,1,0,0,0,0,0,0,0.5,
2013,11320,28,1419957,0.0,21,0,0,0,0,0,0,0,0,1.0,
2013,11320,28,1419958,0.0,3,1,0,0,0,0,0,0,0,1.0,
2013,11320,28,1419959,0.0,140,10,2,0,0,0,0,11,0,0.9868421052631579,
2013,11320,28,1419960,0.0,1,0,0,0,0,0,0,0,0,1.0,
2013,11320,29,1091377,0.0,1,7,1,0,0,2,1,2,0,0.8888888888888888,0.5
2013,11320,29,1091379,0.0,1,3,0,0,0,0,0,0,0,1.0,
2013,11320,29,1091384,0.0,0,2,0,0,0,1,0,0,0,1.0,0.0
2013,11320,29,1091387,0.0,1,0,0,0,0,0,0,0,0,1.0,
2013,11320,29,1091388,0.0,2,8,0,0,0,0,0,1,0,1.0,
2013,11320,29,1091390,0.0,2,2,0,0,0,3,1,0,0,1.0,0.3333333333333333
2013,11320,29,1200710,0.0,34,82,15,0,0,0,0,9,0,0.8854961832061069,
2013,11320,29,1200712,0.0,5,10,1,0,0,14,3,0,0,0.9375,0.21428571428571427
2013,11320,29,1200713,0.0,131,0,3,0,0,0,0,0,0,0.9776119402985075,
