season,season_id,school_id,stats_player_seq,TC,PO,A,E,CI,PB,SBA,CSB,IDP,TP,FLD%,CS%
2020,15204,3,1982978,3.0,0,2,1,0,0,1,0,0,0,0.6666666666666666,0.0
2020,15204,3,1982982,29.0,26,3,0,0,1,3,2,0,0,1.0,0.6666666666666666
2020,15204,3,2112574,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,3,2112590,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,3,2112592,6.0,6,0,0,0,0,0,0,0,0,1.0,
2020,15204,3,2112593,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,3,2112596,19.0,19,0,0,0,0,0,0,0,0,1.0,
2020,15204,3,2112597,2.0,1,1,0,0,0,0,0,0,0,1.0,
2020,15204,3,2112618,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,3,2118791,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,3,2152442,0.0,0,0,0,0,0,3,0,0,0,,0.0
2020,15204,3,2331350,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,3,2331352,10.0,2,7,1,0,0,0,0,1,0,0.9,
2020,15204,3,2331353,18.0,5,12,1,0,0,1,0,2,0,0.9444444444444444,0.0
2020,15204,3,2331354,12.0,12,0,0,0,0,0,0,0,0,1.0,
2020,15204,3,2331355,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,3,2331356,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,3,2331357,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,3,2331358,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,3,2331362,23.0,9,13,1,0,0,0,0,2,0,0.9565217391304348,
2020,15204,3,2331365,2.0,0,2,0,0,0,1,2,0,0,1.0,2.0
2020,15204,3,2331368,4.0,4,0,0,0,0,3,0,0,0,1.0,0.0
2020,15204,3,2331380,4.0,4,0,0,0,0,0,0,1,0,1.0,
2020,15204,3,2331386,0.0,0,0,0,0,0,4,0,0,0,,0.0
2020,15204,3,2331391,0.0,0,0,0,0,0,1,0,0,0,,0.0
2020,15204,3,2331403,0.0,0,0,0,0,0,1,0,0,0,,0.0
2020,15204,3,2331404,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,3,2331405,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,3,2359686,57.0,53,4,0,0,0,0,0,3,0,1.0,
2020,15204,4,1783013,8.0,7,0,1,0,0,0,0,2,0,0.875,
2020,15204,4,1891431,4.0,2,2,0,0,0,0,4,0,0,1.0,
2020,15204,4,1891432,95.0,84,11,0,0,9,14,5,0,0,1.0,0.35714285714285715
2020,15204,4,1891434,1.0,0,1,0,0,0,1,0,0,0,1.0,0.0
2020,15204,4,1891438,15.0,15,0,0,0,0,0,0,0,0,1.0,
2020,15204,4,1891439,27.0,16,11,0,0,0,0,0,2,0,1.0,
2020,15204,4,1896506,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,4,2003420,14.0,13,1,0,0,0,0,0,0,0,1.0,
2020,15204,4,2003446,6.0,0,5,1,0,0,5,0,0,0,0.8333333333333334,0.0
2020,15204,4,2003452,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,4,2003455,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,4,2003459,23.0,9,10,4,0,0,0,0,0,0,0.8260869565217391,
2020,15204,4,2003461,19.0,16,3,0,0,0,0,0,0,0,1.0,
2020,15204,4,2003475,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,4,2003477,9.0,8,0,1,0,0,0,0,0,0,0.8888888888888888,
2020,15204,4,2003479,1.0,0,1,0,0,0,4,0,0,0,1.0,0.0
2020,15204,4,2149767,38.0,11,25,2,0,0,0,0,5,0,0.9473684210526315,
2020,15204,4,2149768,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,4,2149774,3.0,0,3,0,0,0,1,1,1,0,1.0,1.0
2020,15204,4,2149775,1.0,0,1,0,0,0,1,0,0,0,1.0,0.0
2020,15204,4,2149784,9.0,3,6,0,0,0,0,0,3,0,1.0,
2020,15204,4,2151959,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,4,2151992,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,4,2151993,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,4,2151994,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,4,2151999,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,4,2152002,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,4,2152005,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,4,2152007,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,4,2152008,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,4,2152009,2.0,0,2,0,0,0,0,0,0,0,1.0,
2020,15204,4,2152011,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,4,2152012,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,4,2152013,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,4,2152014,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,4,2347640,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,4,2347641,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,4,2347644,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,4,2347645,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,4,2347646,35.0,28,6,1,0,0,0,0,4,0,0.9714285714285714,
2020,15204,4,2347647,2.0,1,1,0,0,0,1,0,0,0,1.0,0.0
2020,15204,4,2347649,11.0,11,0,0,0,0,0,0,0,0,1.0,
2020,15204,4,2347650,8.0,8,0,0,0,0,0,0,0,0,1.0,
2020,15204,4,2347651,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,4,2347656,0.0,0,0,0,0,0,1,0,0,0,,0.0
2020,15204,4,2347658,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,4,2347680,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,5,2308151,49.0,19,27,3,0,0,0,0,4,0,0.9387755102040817,
2020,15204,5,2308162,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,5,2308164,0.0,0,0,0,0,0,3,1,0,0,,0.3333333333333333
2020,15204,5,2308165,3.0,1,2,0,0,0,2,0,0,0,1.0,0.0
2020,15204,5,2308166,74.0,64,8,2,0,0,9,4,0,0,0.972972972972973,0.4444444444444444
2020,15204,5,2308175,30.0,28,2,0,0,0,9,1,0,0,1.0,0.1111111111111111
2020,15204,5,2308179,1.0,0,1,0,0,0,0,0,0,0,1.0,
2020,15204,5,2308185,1.0,0,1,0,0,0,5,1,0,0,1.0,0.2
2020,15204,5,2308188,2.0,1,1,0,0,0,0,1,0,0,1.0,
2020,15204,5,2308191,12.0,12,0,0,0,0,0,0,0,0,1.0,
2020,15204,5,2308194,56.0,19,34,3,0,0,0,0,5,0,0.9464285714285714,
2020,15204,5,2308195,2.0,2,0,0,0,0,0,0,0,0,1.0,
2020,15204,5,2308200,13.0,5,8,0,0,0,0,0,3,0,1.0,
2020,15204,5,2308203,7.0,1,6,0,0,0,3,1,0,0,1.0,0.3333333333333333
2020,15204,5,2308206,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,5,2308209,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,5,2308212,5.0,2,3,0,0,0,5,1,0,0,1.0,0.2
2020,15204,5,2308258,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,5,2308259,2.0,2,0,0,0,0,0,0,0,0,1.0,
2020,15204,5,2308261,1.0,1,0,0,0,0,0,1,0,0,1.0,
2020,15204,5,2308268,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,5,2308269,9.0,7,2,0,0,0,0,0,0,0,1.0,
2020,15204,5,2308275,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,5,2308280,31.0,30,0,1,0,0,0,0,0,0,0.967741935483871,
2020,15204,5,2308292,1.0,0,1,0,0,0,0,0,0,0,1.0,
2020,15204,5,2308296,26.0,24,1,1,0,0,0,0,0,0,0.9615384615384616,
2020,15204,5,2308299,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,5,2308300,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,5,2308374,101.0,95,5,1,0,0,0,0,7,0,0.9900990099009901,
2020,15204,5,2308377,12.0,12,0,0,0,0,0,0,0,0,1.0,
2020,15204,5,2308378,24.0,5,17,2,0,0,0,0,0,0,0.9166666666666666,
2020,15204,5,2308380,1.0,0,1,0,0,0,0,0,0,0,1.0,
2020,15204,6,1879676,8.0,4,1,3,0,0,0,0,0,0,0.625,
2020,15204,6,1879680,29.0,29,0,0,0,0,0,0,0,0,1.0,
2020,15204,6,1998507,3.0,0,3,0,0,0,1,1,0,0,1.0,1.0
2020,15204,6,1998525,16.0,12,3,1,0,0,0,0,0,0,0.9375,
2020,15204,6,1998529,1.0,0,1,0,0,0,0,0,0,0,1.0,
2020,15204,6,2117994,26.0,4,18,4,0,0,0,0,2,0,0.8461538461538461,
2020,15204,6,2117997,1.0,0,1,0,0,0,0,0,0,0,1.0,
2020,15204,6,2118001,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,6,2118006,26.0,8,11,7,0,0,0,0,0,0,0.7307692307692307,
2020,15204,6,2118008,4.0,0,4,0,0,0,3,1,0,0,1.0,0.3333333333333333
2020,15204,6,2118012,81.0,73,7,1,0,3,11,1,1,0,0.9876543209876543,0.09090909090909091
2020,15204,6,2118017,8.0,2,6,0,0,0,12,0,0,0,1.0,0.0
2020,15204,6,2118018,7.0,2,5,0,0,0,3,0,0,0,1.0,0.0
2020,15204,6,2118020,0.0,0,0,0,0,0,1,0,0,0,,0.0
2020,15204,6,2118021,4.0,2,1,1,0,0,3,0,0,0,0.75,0.0
2020,15204,6,2142605,1.0,0,1,0,0,0,3,1,0,0,1.0,0.3333333333333333
2020,15204,6,2308870,0.0,0,0,0,0,0,3,0,0,0,,0.0
2020,15204,6,2308871,23.0,17,3,3,0,12,7,1,0,0,0.8695652173913043,0.14285714285714285
2020,15204,6,2308884,15.0,7,7,1,0,0,0,0,1,0,0.9333333333333333,
2020,15204,6,2308892,58.0,17,35,6,0,0,0,0,4,0,0.896551724137931,
2020,15204,6,2308894,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,6,2308899,2.0,1,0,1,0,0,0,0,0,0,0.5,
2020,15204,6,2308901,10.0,3,4,3,0,0,0,0,0,0,0.7,
2020,15204,6,2308903,36.0,34,1,1,0,0,0,0,1,0,0.9722222222222222,
2020,15204,6,2308904,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,6,2308906,1.0,0,1,0,0,0,0,0,0,0,1.0,
2020,15204,6,2308913,56.0,46,9,1,0,5,18,1,1,0,0.9821428571428571,0.05555555555555555
2020,15204,6,2308914,0.0,0,0,0,0,0,4,0,0,0,,0.0
2020,15204,6,2308915,4.0,3,1,0,0,0,4,0,0,0,1.0,0.0
2020,15204,6,2308918,107.0,91,14,2,0,0,0,0,6,0,0.9813084112149533,
2020,15204,6,2308919,12.0,10,2,0,0,0,2,0,0,0,1.0,0.0
2020,15204,6,2349679,24.0,24,0,0,0,0,1,0,1,0,1.0,0.0
2020,15204,7,1996843,90.0,86,4,0,0,2,10,2,0,0,1.0,0.2
2020,15204,7,1996866,157.0,143,9,5,0,0,0,0,9,0,0.9681528662420382,
2020,15204,7,1996868,27.0,25,1,1,0,0,0,0,1,0,0.9629629629629629,
2020,15204,7,1996885,66.0,20,42,4,0,0,0,0,5,0,0.9393939393939394,
2020,15204,7,1996886,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,7,1996887,2.0,0,0,2,0,0,0,0,0,0,0.0,
2020,15204,7,1996890,6.0,0,6,0,0,0,4,1,0,0,1.0,0.25
2020,15204,7,2129572,1.0,0,1,0,0,0,6,2,0,0,1.0,0.3333333333333333
2020,15204,7,2129573,4.0,4,0,0,0,0,0,0,0,0,1.0,
2020,15204,7,2129575,4.0,0,3,1,0,0,2,0,0,0,0.75,0.0
2020,15204,7,2129576,7.0,1,5,1,0,0,5,1,0,0,0.8571428571428571,0.2
2020,15204,7,2129593,99.0,83,13,3,0,2,18,5,0,0,0.9696969696969697,0.2777777777777778
2020,15204,7,2129596,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,7,2129597,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,7,2129598,4.0,1,3,0,0,0,1,3,0,0,1.0,3.0
2020,15204,7,2129601,12.0,11,0,1,0,0,0,0,0,0,0.9166666666666666,
2020,15204,7,2333474,12.0,3,7,2,0,0,0,0,0,0,0.8333333333333334,
2020,15204,7,2333476,4.0,2,2,0,0,0,6,0,0,0,1.0,0.0
2020,15204,7,2333483,11.0,11,0,0,0,0,0,0,0,0,1.0,
2020,15204,7,2333485,9.0,5,4,0,0,0,0,0,1,0,1.0,
2020,15204,7,2333486,5.0,0,5,0,0,0,7,1,0,0,1.0,0.14285714285714285
2020,15204,7,2333489,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,7,2333491,24.0,21,2,1,0,0,0,0,0,0,0.9583333333333334,
2020,15204,7,2333493,30.0,13,16,1,0,0,0,0,2,0,0.9666666666666667,
2020,15204,7,2333494,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,7,2333495,19.0,11,4,4,0,2,9,0,0,0,0.7894736842105263,0.0
2020,15204,7,2333496,1.0,0,1,0,0,0,1,0,0,0,1.0,0.0
2020,15204,7,2333497,2.0,1,1,0,0,0,2,0,0,0,1.0,0.0
2020,15204,7,2333499,5.0,4,0,1,0,0,0,0,0,0,0.8,
2020,15204,7,2333500,5.0,5,0,0,0,0,0,0,1,0,1.0,
2020,15204,7,2333501,70.0,27,42,1,0,0,0,0,6,0,0.9857142857142858,
2020,15204,7,2333512,1.0,0,1,0,0,0,3,0,0,0,1.0,0.0
2020,15204,8,1774383,1.0,0,1,0,0,0,1,0,0,0,1.0,0.0
2020,15204,8,1871423,5.0,5,0,0,0,0,0,0,0,0,1.0,
2020,15204,8,1871445,5.0,3,2,0,0,0,0,0,0,0,1.0,
2020,15204,8,1982452,2.0,1,1,0,0,0,0,0,0,0,1.0,
2020,15204,8,1982462,96.0,90,6,0,0,0,3,0,0,0,1.0,0.0
2020,15204,8,2120870,1.0,0,1,0,0,0,1,0,0,0,1.0,0.0
2020,15204,8,2120875,9.0,7,2,0,0,0,0,2,1,0,1.0,
2020,15204,8,2120878,90.0,68,22,0,0,0,4,5,4,0,1.0,1.25
2020,15204,8,2120879,1.0,1,0,0,0,0,1,0,0,0,1.0,0.0
2020,15204,8,2120909,26.0,23,2,1,0,0,0,0,0,0,0.9615384615384616,
2020,15204,8,2120919,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,8,2120928,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,8,2120934,2.0,0,1,1,0,0,2,0,0,0,0.5,0.0
2020,15204,8,2120937,3.0,1,2,0,0,0,2,2,1,0,1.0,1.0
2020,15204,8,2120949,35.0,35,0,0,0,0,0,0,0,0,1.0,
2020,15204,8,2120975,2.0,0,2,0,0,0,0,0,0,0,1.0,
2020,15204,8,2120978,57.0,21,36,0,0,0,0,0,8,0,1.0,
2020,15204,8,2120979,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,8,2120994,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,8,2121004,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,8,2121009,126.0,119,7,0,0,0,0,0,11,0,1.0,
2020,15204,8,2303233,23.0,10,11,2,0,0,0,0,3,0,0.9130434782608695,
2020,15204,8,2303234,1.0,1,0,0,0,0,0,0,0,0,1.0,
2020,15204,8,2303235,1.0,0,1,0,0,0,0,0,1,0,1.0,
2020,15204,8,2303236,65.0,21,42,2,0,0,0,0,9,0,0.9692307692307692,
2020,15204,8,2303239,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,8,2303241,1.0,0,1,0,0,0,0,0,0,0,1.0,
2020,15204,8,2303242,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,8,2303253,26.0,10,15,1,0,0,0,0,3,0,0.9615384615384616,
2020,15204,8,2303256,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,8,2303257,5.0,1,3,1,0,0,2,1,0,0,0.8,0.5
2020,15204,8,2303260,4.0,1,3,0,0,0,1,0,0,0,1.0,0.0
2020,15204,8,2303262,15.0,14,1,0,0,0,0,0,0,0,1.0,
2020,15204,8,2303264,46.0,39,5,2,0,0,3,0,0,0,0.9565217391304348,0.0
2020,15204,9,1769020,32.0,31,1,0,0,0,0,0,0,0,1.0,
2020,15204,9,1870674,30.0,23,6,1,0,1,2,4,1,0,0.9666666666666667,2.0
2020,15204,9,1870677,1.0,1,0,0,0,0,1,1,0,0,1.0,1.0
2020,15204,9,1870678,79.0,74,5,0,0,0,0,0,5,0,1.0,
2020,15204,9,1870679,3.0,3,0,0,0,0,4,0,0,0,1.0,0.0
2020,15204,9,1870680,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,9,1978791,1.0,1,0,0,0,0,0,1,0,0,1.0,
2020,15204,9,1978939,94.0,37,49,8,0,0,0,0,10,0,0.9148936170212766,
2020,15204,9,1978972,44.0,41,1,2,0,0,0,0,0,0,0.9545454545454546,
2020,15204,9,1978976,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,9,1978992,2.0,1,1,0,0,0,0,0,0,0,1.0,
2020,15204,9,1978994,5.0,2,2,1,0,0,1,0,0,0,0.8,0.0
2020,15204,9,1991697,3.0,0,3,0,0,0,0,1,1,0,1.0,
2020,15204,9,2118669,1.0,0,1,0,0,0,2,1,0,0,1.0,0.5
2020,15204,9,2118671,122.0,107,13,2,0,1,14,7,3,0,0.9836065573770492,0.5
2020,15204,9,2118675,14.0,3,10,1,0,0,0,0,1,0,0.9285714285714286,
2020,15204,9,2118677,2.0,2,0,0,0,0,3,2,0,0,1.0,0.6666666666666666
2020,15204,9,2118733,1.0,1,0,0,0,0,0,0,0,0,1.0,
2020,15204,9,2118735,54.0,52,2,0,0,0,0,0,4,0,1.0,
2020,15204,9,2118738,0.0,0,0,0,0,0,6,1,0,0,,0.16666666666666666
2020,15204,9,2118740,8.0,1,6,1,0,0,2,3,0,0,0.875,1.5
2020,15204,9,2310184,3.0,0,3,0,0,0,1,0,0,0,1.0,0.0
2020,15204,9,2310187,1.0,0,1,0,0,0,2,3,0,0,1.0,1.5
2020,15204,9,2310188,35.0,12,22,1,0,0,0,0,1,0,0.9714285714285714,
2020,15204,9,2310189,2.0,1,1,0,0,0,0,0,0,0,1.0,
2020,15204,9,2310190,15.0,15,0,0,0,0,0,0,0,0,1.0,
2020,15204,9,2310203,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,9,2310204,1.0,1,0,0,0,0,1,0,0,0,1.0,0.0
2020,15204,9,2310205,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,9,2310206,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,9,2310207,65.0,23,39,3,0,0,0,0,8,0,0.9538461538461539,
2020,15204,9,2310208,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,9,2310209,0.0,0,0,0,0,0,1,0,0,0,,0.0
2020,15204,9,2312039,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,10,1763325,25.0,5,19,1,0,0,0,0,3,0,0.96,
2020,15204,10,1763329,100.0,93,5,2,0,4,11,3,0,0,0.98,0.2727272727272727
2020,15204,10,1868414,1.0,1,0,0,0,0,0,0,0,0,1.0,
2020,15204,10,1868418,19.0,16,2,1,0,0,0,0,3,0,0.9473684210526315,
2020,15204,10,1868419,91.0,26,60,5,0,0,0,0,9,0,0.945054945054945,
2020,15204,10,1868433,4.0,1,2,1,0,0,2,0,0,0,0.75,0.0
2020,15204,10,1868434,41.0,38,1,2,0,0,0,0,0,0,0.9512195121951219,
2020,15204,10,1868439,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,10,1868440,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,10,1871448,61.0,23,33,5,0,0,0,0,7,0,0.9180327868852459,
2020,15204,10,1980408,6.0,5,0,1,0,0,0,0,0,0,0.8333333333333334,
2020,15204,10,1980413,9.0,2,6,1,0,0,2,1,0,0,0.8888888888888888,0.5
2020,15204,10,1980417,0.0,0,0,0,0,0,3,0,0,0,,0.0
2020,15204,10,1980420,0.0,0,0,0,0,0,1,0,0,0,,0.0
2020,15204,10,1980424,54.0,49,4,1,0,0,2,0,2,0,0.9814814814814815,0.0
2020,15204,10,1980425,28.0,28,0,0,0,0,0,0,0,0,1.0,
2020,15204,10,1980428,2.0,0,2,0,0,0,1,1,0,0,1.0,1.0
2020,15204,10,2126152,40.0,39,1,0,0,0,0,0,1,0,1.0,
2020,15204,10,2126153,7.0,4,3,0,0,0,0,0,0,0,1.0,
2020,15204,10,2126156,67.0,61,5,1,0,0,0,0,5,0,0.9850746268656716,
2020,15204,10,2126158,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,10,2126160,1.0,0,1,0,0,0,2,0,0,0,1.0,0.0
2020,15204,10,2126164,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,10,2126166,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,10,2126167,84.0,59,24,1,0,0,0,0,11,0,0.9880952380952381,
2020,15204,10,2126182,0.0,0,0,0,0,0,1,0,0,0,,0.0
2020,15204,10,2126183,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,10,2310879,1.0,0,1,0,0,0,0,0,0,0,1.0,
2020,15204,10,2310882,3.0,2,1,0,0,0,2,0,0,0,1.0,0.0
2020,15204,10,2310884,0.0,0,0,0,0,0,1,0,0,0,,0.0
2020,15204,10,2310902,4.0,2,2,0,0,0,1,1,0,0,1.0,1.0
2020,15204,10,2310903,3.0,1,2,0,0,0,1,1,0,0,1.0,1.0
2020,15204,10,2310907,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,10,2310909,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,10,2310911,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,10,2310914,58.0,56,2,0,0,0,8,0,0,0,1.0,0.0
2020,15204,10,2310916,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,10,2310917,5.0,1,3,1,0,0,4,1,0,0,0.8,0.25
2020,15204,13,1783469,1.0,1,0,0,0,0,0,1,0,0,1.0,
2020,15204,13,1878379,67.0,28,35,4,0,0,2,1,2,0,0.9402985074626866,0.5
2020,15204,13,1878385,2.0,2,0,0,0,0,0,0,0,0,1.0,
2020,15204,13,1883939,48.0,16,31,1,0,0,0,0,2,0,0.9791666666666666,
2020,15204,13,1972749,5.0,1,2,2,0,0,2,2,0,0,0.6,1.0
2020,15204,13,1972750,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,13,1972768,1.0,0,1,0,0,0,2,0,0,0,1.0,0.0
2020,15204,13,1972772,51.0,16,27,8,0,0,0,0,0,0,0.8431372549019608,
2020,15204,13,2130024,13.0,8,5,0,0,0,8,1,0,0,1.0,0.125
2020,15204,13,2130025,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,13,2130027,6.0,1,4,1,0,0,4,1,0,0,0.8333333333333334,0.25
2020,15204,13,2130043,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,13,2130045,0.0,0,0,0,0,0,0,0,0,0,,
2020,15204,13,2130046,41.0,39,0,2,0,0,0,0,0,0,0.9512195121951219,
2020,15204,13,2130049,149.0,135,11,3,0,6,32,7,0,0,0.9798657718120806,0.21875
2020,15204,13,2130050,146.0,128,16,2,0,0,0,0,3,0,0.9863013698630136,
2020,15204,13,2130052,2.0,0,2,0,0,0,7,1,0,0,1.0,0.14285714285714285
2020,15204,13,2326377,40.0,40,0,0,0,0,0,0,0,0,1.0,
2020,15204,13,2326417,6.0,1,3,2,0,0,0,0,0,0,0.6666666666666666,
2020,15204,13,2326418,7.0,3,3,1,0,0,5,1,0,0,0.8571428571428571,0.2
2020,15204,13,2326419,23.0,23,0,0,0,0,0,0,0,0,1.0,
2020,15204,13,2326420,0.0,0,0,0,0,0,0,0,0,0,,
