season,season_id,school_id,stats_player_seq,division,TC,PO,A,E,CI,PB,SBA,CSB,IDP,TP,FLD%,CS%
2024,16580,2,2923177,1.0,6.0,2,3,1,0,0,0,0,2,0,0.8333333333333334,
2024,16580,3,2147319,2.0,17.0,4,12,1,0,0,7,2,0,0,0.9411764705882353,0.2857142857142857
2024,16580,3,2331355,2.0,1.0,0,1,0,0,0,1,0,0,0,1.0,0.0
2024,16580,3,2331356,2.0,19.0,10,7,2,0,0,0,0,4,0,0.8947368421052632,
2024,16580,3,2331358,2.0,7.0,2,4,1,0,0,5,1,0,0,0.8571428571428571,0.2
2024,16580,3,2331368,2.0,108.0,93,14,1,0,2,21,7,0,0,0.9907407407407407,0.3333333333333333
2024,16580,3,2331391,2.0,10.0,6,4,0,0,0,9,2,0,0,1.0,0.2222222222222222
2024,16580,3,2469145,2.0,6.0,2,4,0,0,0,11,2,1,0,1.0,0.18181818181818182
2024,16580,3,2469157,2.0,5.0,1,2,2,0,0,5,0,0,0,0.6,0.0
2024,16580,3,2469161,2.0,138.0,126,11,1,0,0,0,0,18,0,0.9927536231884058,
2024,16580,3,2469166,2.0,38.0,34,3,1,0,0,0,0,0,0,0.9736842105263158,
2024,16580,3,2469169,2.0,64.0,32,31,1,0,0,0,0,11,0,0.984375,
2024,16580,3,2648583,2.0,4.0,1,3,0,0,0,1,0,1,0,1.0,0.0
2024,16580,3,2648605,2.0,35.0,32,3,0,0,0,0,0,0,0,1.0,
2024,16580,3,2648608,2.0,1.0,0,0,1,0,0,1,0,0,0,0.0,0.0
2024,16580,3,2648611,2.0,243.0,224,16,3,0,1,14,4,17,0,0.9876543209876543,0.2857142857142857
2024,16580,3,2648612,2.0,18.0,17,0,1,0,0,0,0,0,0,0.9444444444444444,
2024,16580,3,2648613,2.0,6.0,2,4,0,0,0,2,0,0,0,1.0,0.0
2024,16580,3,2648614,2.0,197.0,71,118,8,0,0,0,0,36,0,0.9593908629441624,
2024,16580,3,2664612,2.0,5.0,1,4,0,0,0,7,2,0,0,1.0,0.2857142857142857
2024,16580,3,2797746,2.0,6.0,6,0,0,0,0,0,0,0,0,1.0,
2024,16580,3,2797760,2.0,116.0,25,79,12,0,0,0,0,4,0,0.896551724137931,
2024,16580,3,2797764,2.0,5.0,4,1,0,0,0,4,2,0,0,1.0,0.5
2024,16580,3,2797765,2.0,3.0,0,3,0,0,0,7,1,0,0,1.0,0.14285714285714285
2024,16580,4,2497452,3.0,1.0,1,0,0,0,0,0,0,0,0,1.0,
2024,16580,4,2497453,3.0,86.0,85,0,1,0,0,0,0,0,0,0.9883720930232558,
2024,16580,4,2497456,3.0,63.0,59,3,1,0,0,0,0,0,0,0.9841269841269841,
2024,16580,4,2497466,3.0,6.0,2,3,1,0,0,3,0,0,0,0.8333333333333334,0.0
2024,16580,4,2524809,3.0,11.0,3,8,0,0,0,0,0,0,0,1.0,
2024,16580,4,2677581,3.0,19.0,9,10,0,0,0,0,0,3,0,1.0,
2024,16580,4,2677584,3.0,7.0,2,5,0,0,0,0,0,0,0,1.0,
2024,16580,4,2677609,3.0,26.0,22,3,1,0,0,0,0,0,0,0.9615384615384616,
2024,16580,4,2677611,3.0,2.0,1,1,0,0,0,0,0,0,0,1.0,
2024,16580,4,2677616,3.0,126.0,28,89,9,0,0,1,0,4,0,0.9285714285714286,0.0
2024,16580,4,2677620,3.0,18.0,15,1,2,0,0,3,0,0,0,0.8888888888888888,0.0
2024,16580,4,2677621,3.0,0.0,0,0,0,0,0,1,0,0,0,,0.0
2024,16580,4,2677633,3.0,237.0,193,42,2,0,5,21,8,2,0,0.9915611814345991,0.38095238095238093
2024,16580,4,2677664,3.0,13.0,2,10,1,0,0,4,1,0,0,0.9230769230769231,0.25
2024,16580,4,2832007,3.0,108.0,35,64,9,0,0,10,4,10,0,0.9166666666666666,0.4
2024,16580,4,2832011,3.0,103.0,94,8,1,0,2,8,3,0,0,0.9902912621359223,0.375
2024,16580,4,2832013,3.0,1.0,1,0,0,0,0,0,0,0,0,1.0,
2024,16580,4,2832014,3.0,8.0,1,7,0,0,0,0,0,0,0,1.0,
2024,16580,4,2832017,3.0,2.0,0,2,0,0,0,2,0,0,0,1.0,0.0
2024,16580,4,2832025,3.0,21.0,19,1,1,0,0,0,0,0,0,0.9523809523809523,
2024,16580,4,2832027,3.0,93.0,89,2,2,0,0,0,0,2,0,0.978494623655914,
2024,16580,4,2832030,3.0,9.0,1,7,1,0,0,7,1,0,0,0.8888888888888888,0.14285714285714285
2024,16580,4,2832032,3.0,1.0,0,1,0,0,0,0,0,0,0,1.0,
2024,16580,4,2832040,3.0,2.0,0,1,1,0,0,0,0,0,0,0.5,
2024,16580,5,2482225,1.0,89.0,35,52,2,0,0,0,0,10,0,0.9775280898876404,
2024,16580,5,2482688,1.0,94.0,92,0,2,0,0,0,0,0,0,0.9787234042553191,
2024,16580,5,2484648,1.0,0.0,0,0,0,0,0,2,0,0,0,,0.0
2024,16580,5,2496142,1.0,3.0,1,2,0,0,0,9,2,0,0,1.0,0.2222222222222222
2024,16580,5,2496157,1.0,103.0,71,27,5,0,0,0,0,6,0,0.9514563106796117,
2024,16580,5,2496193,1.0,10.0,0,7,3,0,0,7,2,0,0,0.7,0.2857142857142857
2024,16580,5,2496201,1.0,10.0,4,4,2,0,0,4,2,0,0,0.8,0.5
2024,16580,5,2655829,1.0,3.0,2,0,1,0,1,1,0,0,0,0.6666666666666666,0.0
2024,16580,5,2673188,1.0,7.0,1,3,3,0,0,2,0,0,0,0.5714285714285714,0.0
2024,16580,5,2673268,1.0,4.0,1,2,1,0,0,5,1,0,0,0.75,0.2
2024,16580,5,2673269,1.0,246.0,207,32,7,0,0,0,0,11,0,0.9715447154471545,
2024,16580,5,2673312,1.0,12.0,11,0,1,0,0,0,0,0,0,0.9166666666666666,
2024,16580,5,2673316,1.0,274.0,241,28,5,2,8,58,10,0,0,0.9817518248175182,0.1724137931034483
2024,16580,5,2673317,1.0,90.0,82,8,0,0,3,14,5,0,0,1.0,0.35714285714285715
2024,16580,5,2800717,1.0,18.0,5,12,1,0,0,15,5,0,0,0.9444444444444444,0.3333333333333333
2024,16580,5,2828033,1.0,139.0,131,6,2,0,0,0,0,1,0,0.9856115107913669,
2024,16580,5,2828065,1.0,5.0,1,4,0,0,0,3,2,0,0,1.0,0.6666666666666666
2024,16580,5,2829415,1.0,28.0,21,6,1,0,0,7,2,0,0,0.9642857142857143,0.2857142857142857
2024,16580,5,2945951,1.0,24.0,24,0,0,0,0,0,0,0,0,1.0,
2024,16580,5,2945953,1.0,11.0,10,1,0,0,0,0,0,0,0,1.0,
2024,16580,5,2945955,1.0,62.0,14,38,10,0,0,0,0,2,0,0.8387096774193549,
2024,16580,5,2945972,1.0,170.0,50,113,7,0,0,0,0,13,0,0.9588235294117647,
2024,16580,5,2945992,1.0,8.0,1,7,0,0,0,3,1,1,0,1.0,0.3333333333333333
2024,16580,5,2945994,1.0,5.0,0,3,2,0,0,4,0,0,0,0.6,0.0
2024,16580,5,2945998,1.0,4.0,0,4,0,0,0,11,0,0,0,1.0,0.0
2024,16580,5,2946006,1.0,190.0,176,11,3,0,0,0,0,9,0,0.9842105263157894,
2024,16580,5,2946009,1.0,132.0,132,0,0,0,0,0,0,0,0,1.0,
2024,16580,5,2946011,1.0,4.0,1,2,1,0,0,1,2,0,0,0.75,2.0
2024,16580,5,2946015,1.0,99.0,27,65,7,0,0,0,0,5,0,0.9292929292929293,
2024,16580,5,2946021,1.0,11.0,1,10,0,0,0,11,2,0,0,1.0,0.18181818181818182
2024,16580,5,2946029,1.0,1.0,0,1,0,0,0,3,1,0,0,1.0,0.3333333333333333
2024,16580,6,2129447,1.0,196.0,182,10,4,0,0,0,0,13,0,0.9795918367346939,
2024,16580,6,2494073,1.0,121.0,75,38,8,0,0,0,0,6,0,0.9338842975206612,
2024,16580,6,2681001,1.0,7.0,5,2,0,0,0,12,1,1,0,1.0,0.08333333333333333
2024,16580,6,2681003,1.0,0.0,0,0,0,0,0,1,0,0,0,,0.0
2024,16580,6,2681004,1.0,148.0,97,39,12,1,8,51,2,2,0,0.918918918918919,0.0392156862745098
2024,16580,6,2681610,1.0,77.0,37,34,6,0,0,0,0,12,0,0.922077922077922,
2024,16580,6,2689865,1.0,2.0,0,2,0,0,0,2,0,0,0,1.0,0.0
2024,16580,6,2691912,1.0,6.0,6,0,0,0,0,0,0,0,0,1.0,
2024,16580,6,2691913,1.0,132.0,126,2,4,0,0,0,0,0,0,0.9696969696969697,
2024,16580,6,2829468,1.0,5.0,2,3,0,0,0,4,0,1,0,1.0,0.0
2024,16580,6,2829469,1.0,35.0,32,2,1,0,0,0,0,0,0,0.9714285714285714,
2024,16580,6,2829470,1.0,38.0,35,1,2,0,0,0,0,0,0,0.9473684210526315,
2024,16580,6,2829472,1.0,1.0,1,0,0,0,0,0,0,0,0,1.0,
2024,16580,6,2830988,1.0,20.0,7,11,2,0,0,0,0,0,0,0.9,
2024,16580,6,2831059,1.0,12.0,0,11,1,0,0,23,0,1,0,0.9166666666666666,0.0
2024,16580,6,2831060,1.0,1.0,0,1,0,0,0,5,2,0,0,1.0,0.4
2024,16580,6,2831061,1.0,2.0,0,2,0,0,0,7,2,0,0,1.0,0.2857142857142857
2024,16580,6,2831537,1.0,11.0,3,8,0,0,0,11,0,0,0,1.0,0.0
2024,16580,6,2942313,1.0,152.0,55,81,16,0,0,0,0,23,0,0.8947368421052632,
2024,16580,6,2942315,1.0,244.0,221,19,4,0,0,4,0,18,0,0.9836065573770492,0.0
2024,16580,6,2942316,1.0,9.0,4,3,2,0,0,19,3,0,0,0.7777777777777778,0.15789473684210525
2024,16580,6,2943091,1.0,184.0,156,20,8,0,21,68,10,0,0,0.9565217391304348,0.14705882352941177
2024,16580,6,2943253,1.0,4.0,1,3,0,0,0,2,0,0,0,1.0,0.0
2024,16580,6,2972600,1.0,74.0,68,5,1,0,0,0,0,0,0,0.9864864864864865,
2024,16580,6,2972604,1.0,19.0,6,10,3,0,0,0,0,0,0,0.8421052631578947,
2024,16580,7,2308986,1.0,74.0,68,2,4,0,0,0,0,7,0,0.9459459459459459,
2024,16580,7,2333474,1.0,3.0,0,3,0,0,0,4,2,0,0,1.0,0.5
2024,16580,7,2333495,1.0,8.0,1,7,0,0,0,13,0,0,0,1.0,0.0
2024,16580,7,2493077,1.0,117.0,109,2,6,0,0,0,0,0,0,0.9487179487179487,
2024,16580,7,2678720,1.0,244.0,148,83,13,0,0,0,0,13,0,0.9467213114754098,
2024,16580,7,2678726,1.0,152.0,41,100,11,0,0,0,0,9,0,0.9276315789473685,
2024,16580,7,2821608,1.0,25.0,1,21,3,0,0,9,2,0,0,0.88,0.2222222222222222
2024,16580,7,2821640,1.0,174.0,119,51,4,0,0,0,0,7,0,0.9770114942528736,
2024,16580,7,2821675,1.0,413.0,370,35,8,0,13,66,15,2,0,0.9806295399515739,0.22727272727272727
2024,16580,7,2821699,1.0,9.0,9,0,0,0,0,0,0,0,0,1.0,
2024,16580,7,2821776,1.0,5.0,2,2,1,0,0,7,1,0,0,0.8,0.14285714285714285
2024,16580,7,2821791,1.0,248.0,231,13,4,0,0,0,0,16,0,0.9838709677419355,
2024,16580,7,2821793,1.0,2.0,0,2,0,0,0,11,0,0,0,1.0,0.0
2024,16580,7,2821802,1.0,71.0,34,32,5,0,0,0,0,6,0,0.9295774647887324,
2024,16580,7,2821821,1.0,1.0,0,1,0,0,0,4,0,0,0,1.0,0.0
2024,16580,7,2954603,1.0,111.0,105,4,2,0,0,0,0,0,0,0.9819819819819819,
2024,16580,7,2954611,1.0,14.0,13,0,1,0,0,0,0,0,0,0.9285714285714286,
2024,16580,7,2954613,1.0,55.0,50,3,2,0,2,17,0,0,0,0.9636363636363636,0.0
2024,16580,7,2954619,1.0,10.0,2,7,1,0,0,13,1,0,0,0.9,0.07692307692307693
2024,16580,7,2954625,1.0,24.0,23,1,0,0,0,0,0,0,0,1.0,
2024,16580,7,2954628,1.0,2.0,1,1,0,0,0,0,0,1,0,1.0,
2024,16580,7,2954644,1.0,136.0,53,77,6,0,0,0,0,12,0,0.9558823529411765,
2024,16580,7,2954658,1.0,0.0,0,0,0,0,0,2,1,0,0,,0.5
2024,16580,7,2954665,1.0,2.0,1,1,0,0,0,7,0,0,0,1.0,0.0
2024,16580,7,2954673,1.0,6.0,6,0,0,0,0,0,0,0,0,1.0,
2024,16580,7,2954692,1.0,7.0,0,6,1,0,0,8,3,0,0,0.8571428571428571,0.375
2024,16580,7,2954701,1.0,3.0,0,1,2,0,0,5,0,0,0,0.3333333333333333,0.0
2024,16580,8,2121684,1.0,91.0,86,5,0,0,0,9,0,0,0,1.0,0.0
2024,16580,8,2303235,1.0,20.0,19,1,0,0,0,0,0,0,0,1.0,
2024,16580,8,2306476,1.0,93.0,91,2,0,0,0,0,0,0,0,1.0,
2024,16580,8,2466748,1.0,53.0,35,16,2,0,0,0,0,3,0,0.9622641509433962,
2024,16580,8,2473788,1.0,4.0,1,1,2,0,0,3,1,0,0,0.5,0.3333333333333333
2024,16580,8,2476406,1.0,140.0,50,87,3,0,0,0,0,15,0,0.9785714285714285,
2024,16580,8,2476426,1.0,14.0,6,8,0,0,0,0,0,3,0,1.0,
2024,16580,8,2478615,1.0,428.0,387,39,2,0,3,41,17,0,0,0.9953271028037384,0.4146341463414634
2024,16580,8,2496954,1.0,157.0,155,2,0,0,0,0,0,1,0,1.0,
2024,16580,8,2653672,1.0,3.0,1,1,1,0,0,0,0,0,0,0.6666666666666666,
2024,16580,8,2660047,1.0,1.0,0,1,0,0,0,2,1,0,0,1.0,0.5
2024,16580,8,2660081,1.0,5.0,0,4,1,0,0,12,3,0,0,0.8,0.25
2024,16580,8,2660085,1.0,423.0,407,11,5,0,0,0,0,34,0,0.9881796690307328,
2024,16580,8,2660089,1.0,2.0,0,2,0,0,0,3,1,0,0,1.0,0.3333333333333333
2024,16580,8,2665717,1.0,3.0,0,3,0,0,0,3,0,0,0,1.0,0.0
2024,16580,8,2673351,1.0,87.0,80,2,5,0,0,0,0,0,0,0.9425287356321839,
2024,16580,8,2813202,1.0,4.0,0,3,1,0,0,4,0,0,0,0.75,0.0
2024,16580,8,2813207,1.0,5.0,1,3,1,0,0,3,0,0,0,0.8,0.0
2024,16580,8,2813224,1.0,44.0,21,22,1,0,0,0,0,5,0,0.9772727272727273,
2024,16580,8,2817033,1.0,0.0,0,0,0,0,0,3,0,0,0,,0.0
2024,16580,8,2826593,1.0,2.0,0,2,0,0,0,8,2,0,0,1.0,0.25
2024,16580,8,2954262,1.0,7.0,0,7,0,0,0,5,1,0,0,1.0,0.2
2024,16580,8,2954283,1.0,6.0,0,5,1,0,0,2,1,0,0,0.8333333333333334,0.5
2024,16580,8,2954286,1.0,226.0,68,147,11,0,0,0,0,22,0,0.9513274336283186,
2024,16580,8,2954303,1.0,130.0,37,84,9,0,0,0,0,11,0,0.9307692307692308,
2024,16580,9,2325260,1.0,316.0,291,20,5,0,1,30,3,8,0,0.9841772151898734,0.1
2024,16580,9,2325266,1.0,45.0,40,3,2,0,0,0,0,1,0,0.9555555555555556,
2024,16580,9,2334099,1.0,11.0,11,0,0,0,0,0,0,0,0,1.0,
2024,16580,9,2475665,1.0,1.0,0,1,0,0,0,2,0,0,0,1.0,0.0
2024,16580,9,2475745,1.0,128.0,124,1,3,0,0,0,0,1,0,0.9765625,
2024,16580,9,2475764,1.0,42.0,14,25,3,0,0,0,0,3,0,0.9285714285714286,
2024,16580,9,2475769,1.0,0.0,0,0,0,0,0,2,0,0,0,,0.0
2024,16580,9,2649333,1.0,125.0,41,78,6,0,0,0,0,12,0,0.952,
2024,16580,9,2665695,1.0,222.0,210,12,0,0,0,0,0,9,0,1.0,
2024,16580,9,2665698,1.0,118.0,108,7,3,0,0,0,0,1,0,0.9745762711864406,
2024,16580,9,2665708,1.0,56.0,54,2,0,0,0,0,0,0,0,1.0,
2024,16580,9,2665712,1.0,6.0,3,3,0,0,0,6,0,0,0,1.0,0.0
2024,16580,9,2665715,1.0,229.0,79,137,13,0,0,0,0,19,0,0.9432314410480349,
2024,16580,9,2665732,1.0,2.0,0,2,0,0,0,0,0,1,0,1.0,
2024,16580,9,2825211,1.0,2.0,1,1,0,0,0,0,0,0,0,1.0,
2024,16580,9,2825213,1.0,21.0,7,12,2,0,0,8,3,0,0,0.9047619047619048,0.375
2024,16580,9,2825214,1.0,1.0,0,1,0,0,0,10,1,0,0,1.0,0.1
2024,16580,9,2825223,1.0,282.0,257,19,6,0,5,42,9,1,0,0.9787234042553191,0.21428571428571427
2024,16580,9,2825249,1.0,6.0,2,3,1,0,0,5,1,1,0,0.8333333333333334,0.2
2024,16580,9,2825252,1.0,7.0,4,3,0,0,0,1,0,0,0,1.0,0.0
2024,16580,9,2825265,1.0,56.0,17,36,3,0,0,0,0,4,0,0.9464285714285714,
2024,16580,9,2825268,1.0,18.0,4,11,3,0,0,6,3,0,0,0.8333333333333334,0.5
2024,16580,9,2825271,1.0,8.0,3,4,1,0,0,5,0,0,0,0.875,0.0
2024,16580,9,2825272,1.0,13.0,5,8,0,0,0,5,2,1,0,1.0,0.4
2024,16580,9,2968102,1.0,95.0,28,55,12,0,0,0,0,5,0,0.8736842105263158,
2024,16580,9,2970240,1.0,7.0,5,2,0,0,0,0,0,0,0,1.0,
2024,16580,9,2970272,1.0,83.0,77,5,1,0,0,0,0,4,0,0.9879518072289156,
2024,16580,9,2970276,1.0,5.0,1,3,1,0,0,13,1,0,0,0.8,0.07692307692307693
2024,16580,9,2970300,1.0,2.0,0,2,0,0,0,4,0,0,0,1.0,0.0
2024,16580,9,2970308,1.0,11.0,11,0,0,0,0,0,0,0,0,1.0,
2024,16580,9,2970310,1.0,0.0,0,0,0,0,0,2,0,0,0,,0.0
2024,16580,9,2970314,1.0,10.0,10,0,0,0,0,0,0,0,0,1.0,
2024,16580,10,2118738,2.0,1.0,0,1,0,0,0,2,0,0,0,1.0,0.0
2024,16580,10,2310879,2.0,1.0,0,0,1,0,0,0,0,0,0,0.0,
2024,16580,10,2467133,2.0,9.0,6,3,0,0,0,0,0,2,0,1.0,
2024,16580,10,2467137,2.0,1.0,0,0,1,0,0,1,0,0,0,0.0,0.0
2024,16580,10,2467159,2.0,4.0,0,3,1,0,0,3,0,0,0,0.75,0.0
2024,16580,10,2467167,2.0,116.0,101,11,4,0,5,37,4,0,0,0.9655172413793104,0.10810810810810811
2024,16580,10,2467169,2.0,21.0,13,4,4,0,0,0,0,1,0,0.8095238095238095,
2024,16580,10,2467174,2.0,171.0,74,89,8,0,0,0,0,18,0,0.9532163742690059,
2024,16580,10,2658003,2.0,150.0,139,10,1,0,1,35,4,0,0,0.9933333333333333,0.11428571428571428
2024,16580,10,2658209,2.0,32.0,29,3,0,0,0,0,0,1,0,1.0,
2024,16580,10,2658210,2.0,0.0,0,0,0,0,0,1,0,0,0,,0.0
2024,16580,10,2658211,2.0,319.0,294,21,4,0,0,0,0,32,0,0.987460815047022,
2024,16580,10,2658212,2.0,0.0,0,0,0,0,0,2,0,0,0,,0.0
2024,16580,10,2658217,2.0,4.0,3,1,0,0,0,0,0,0,0,1.0,
2024,16580,10,2658222,2.0,7.0,2,5,0,0,0,13,0,0,0,1.0,0.0
2024,16580,10,2658225,2.0,10.0,3,7,0,0,0,2,0,1,0,1.0,0.0
2024,16580,10,2670755,2.0,4.0,0,3,1,0,0,5,2,0,0,0.75,0.4
2024,16580,10,2806457,2.0,2.0,0,2,0,0,0,5,0,0,0,1.0,0.0
2024,16580,10,2806468,2.0,80.0,77,1,2,0,0,0,0,0,0,0.975,
2024,16580,10,2806474,2.0,2.0,1,1,0,0,0,6,0,0,0,1.0,0.0
2024,16580,10,2807408,2.0,9.0,1,5,3,0,0,13,2,1,0,0.6666666666666666,0.15384615384615385
2024,16580,10,2807419,2.0,52.0,45,2,5,0,0,0,0,0,0,0.9038461538461539,
2024,16580,10,2814591,2.0,33.0,31,0,2,0,0,0,0,0,0,0.9393939393939394,
2024,16580,10,2959271,2.0,190.0,70,102,18,0,0,0,0,24,0,0.9052631578947369,
2024,16580,10,2959305,2.0,8.0,4,4,0,0,0,13,1,2,0,1.0,0.07692307692307693
2024,16580,10,2959309,2.0,95.0,35,50,10,0,0,0,0,10,0,0.8947368421052632,
2024,16580,10,2959314,2.0,70.0,69,1,0,0,0,0,0,0,0,1.0,
2024,16580,10,2959317,2.0,12.0,1,11,0,0,0,7,3,2,0,1.0,0.42857142857142855
2024,16580,10,2959330,2.0,46.0,44,2,0,0,0,0,0,0,0,1.0,
2024,16580,10,2959332,2.0,0.0,0,0,0,0,0,4,1,0,0,,0.25
2024,16580,10,2959336,2.0,6.0,2,4,0,0,0,1,0,0,0,1.0,0.0
2024,16580,10,2959347,2.0,2.0,1,0,1,0,0,0,0,0,0,0.5,
2024,16580,10,2959353,2.0,3.0,2,1,0,0,0,0,0,1,0,1.0,
2024,16580,10,2959357,2.0,2.0,0,1,1,0,0,2,0,0,0,0.5,0.0
2024,16580,10,2959361,2.0,68.0,21,39,8,0,0,0,0,12,0,0.8823529411764706,
2024,16580,10,2959366,2.0,77.0,68,8,1,0,3,8,3,0,0,0.987012987012987,0.375
2024,16580,15,2299399,3.0,115.0,60,46,9,0,0,0,0,3,0,0.9217391304347826,
2024,16580,15,2460569,3.0,244.0,224,17,3,0,8,26,10,0,0,0.9877049180327869,0.38461538461538464
2024,16580,15,2460571,3.0,154.0,69,75,10,0,0,0,0,14,0,0.935064935064935,
2024,16580,15,2509549,3.0,6.0,0,5,1,0,0,1,0,0,0,0.8333333333333334,0.0
2024,16580,15,2509552,3.0,0.0,0,0,0,0,0,1,0,0,0,,0.0
2024,16580,15,2664436,3.0,168.0,45,113,10,0,0,0,0,17,0,0.9404761904761905,
2024,16580,15,2664438,3.0,14.0,4,10,0,0,0,2,0,1,0,1.0,0.0
2024,16580,15,2664439,3.0,9.0,2,6,1,0,0,3,0,0,0,0.8888888888888888,0.0
2024,16580,15,2664441,3.0,6.0,0,5,1,0,0,3,0,0,0,0.8333333333333334,0.0
2024,16580,15,2664463,3.0,11.0,2,8,1,0,0,0,0,0,0,0.9090909090909091,
2024,16580,15,2664465,3.0,56.0,51,2,3,0,0,0,0,0,0,0.9464285714285714,
2024,16580,15,2664466,3.0,94.0,87,6,1,0,0,0,0,3,0,0.9893617021276596,
2024,16580,15,2664470,3.0,6.0,5,1,0,0,0,0,0,0,0,1.0,
2024,16580,15,2664475,3.0,6.0,3,3,0,0,0,2,1,0,0,1.0,0.5
2024,16580,15,2815308,3.0,4.0,2,2,0,0,0,7,0,0,0,1.0,0.0
2024,16580,15,2815309,3.0,2.0,2,0,0,0,0,1,1,0,0,1.0,1.0
2024,16580,15,2815312,3.0,8.0,2,5,1,0,0,6,3,0,0,0.875,0.5
2024,16580,15,2815313,3.0,1.0,0,1,0,0,0,0,0,0,0,1.0,
2024,16580,15,2815392,3.0,73.0,72,0,1,0,0,0,0,0,0,0.9863013698630136,
2024,16580,15,2815430,3.0,6.0,1,2,3,0,0,3,0,0,0,0.5,0.0
2024,16580,15,2815437,3.0,184.0,171,11,2,0,0,4,1,13,0,0.9891304347826086,0.25
2024,16580,15,2815438,3.0,5.0,3,0,2,0,0,0,0,0,0,0.6,
2024,16580,15,2815440,3.0,5.0,2,3,0,0,0,2,0,0,0,1.0,0.0
2024,16580,16,2500576,3.0,27.0,25,1,1,0,0,0,0,0,0,0.9629629629629629,
2024,16580,16,2500577,3.0,19.0,19,0,0,0,0,0,0,0,0,1.0,
2024,16580,16,2500578,3.0,37.0,17,17,3,0,0,0,0,0,0,0.918918918918919,
2024,16580,16,2500579,3.0,26.0,17,6,3,0,0,13,0,0,0,0.8846153846153846,0.0
2024,16580,16,2500580,3.0,2.0,1,1,0,0,0,1,0,0,0,1.0,0.0
2024,16580,16,2500581,3.0,0.0,0,0,0,0,0,4,0,0,0,,0.0
2024,16580,16,2500582,3.0,190.0,175,8,7,0,5,41,3,5,0,0.9631578947368421,0.07317073170731707
2024,16580,16,2500583,3.0,5.0,1,3,1,0,0,5,1,0,0,0.8,0.2
2024,16580,16,2664961,3.0,168.0,53,103,12,0,0,0,0,8,0,0.9285714285714286,
2024,16580,16,2664969,3.0,13.0,7,6,0,0,0,0,0,0,0,1.0,
2024,16580,16,2664970,3.0,3.0,0,2,1,0,0,1,1,0,0,0.6666666666666666,1.0
2024,16580,16,2664984,3.0,34.0,31,0,3,0,0,0,0,0,0,0.9117647058823529,
2024,16580,16,2664988,3.0,4.0,2,1,1,0,0,2,1,0,0,0.75,0.5
2024,16580,16,2664992,3.0,23.0,22,0,1,0,0,0,0,3,0,0.9565217391304348,
2024,16580,16,2832101,3.0,59.0,17,39,3,0,0,0,0,1,0,0.9491525423728814,
2024,16580,16,2832102,3.0,68.0,35,30,3,0,0,0,0,3,0,0.9558823529411765,
