season,season_id,school_id,stats_player_seq,TC,PO,A,E,CI,PB,SBA,CSB,IDP,TP,FLD%,CS%
2018,12973,6,1661679,3.0,0,3,0,0,0,2,0,0,0,1.0,0.0
2018,12973,6,1773864,127.0,118,8,1,0,0,0,0,0,0,0.9921259842519685,
2018,12973,6,1773865,217.0,64,139,14,0,0,0,1,21,0,0.9354838709677419,
2018,12973,6,1773880,8.0,3,4,1,0,0,15,1,0,0,0.875,0.06666666666666667
2018,12973,6,1879677,6.0,2,3,1,0,0,5,2,0,0,0.8333333333333334,0.4
2018,12973,6,1879678,51.0,47,0,4,0,0,0,0,0,0,0.9215686274509803,
2018,12973,6,1879680,0.0,0,0,0,0,0,0,1,0,0,,
2018,12973,6,1879683,278.0,260,15,3,0,0,0,0,27,0,0.9892086330935251,
2018,12973,6,1879684,100.0,78,17,5,0,4,25,6,1,0,0.95,0.24
2018,12973,6,1879692,119.0,98,15,6,0,0,0,1,0,0,0.9495798319327731,
2018,12973,6,1879693,209.0,173,27,9,0,5,53,17,1,0,0.9569377990430622,0.32075471698113206
2018,12973,6,1879694,4.0,0,3,1,0,0,11,0,0,0,0.75,0.0
2018,12973,6,1879695,14.0,3,8,3,0,0,9,5,0,0,0.7857142857142857,0.5555555555555556
2018,12973,6,1879696,51.0,47,2,2,0,0,0,0,0,0,0.9607843137254902,
2018,12973,6,1879697,0.0,0,0,0,0,0,0,1,0,0,,
2018,12973,6,1998502,17.0,5,12,0,0,0,10,7,0,0,1.0,0.7
2018,12973,6,1998503,24.0,7,14,3,0,0,1,1,1,0,0.875,1.0
2018,12973,6,1998504,74.0,39,25,10,0,0,0,0,6,0,0.8648648648648649,
2018,12973,6,1998507,7.0,1,6,0,0,0,8,3,0,0,1.0,0.375
2018,12973,6,1998508,0.0,0,0,0,0,0,4,0,0,0,,0.0
2018,12973,6,1998509,6.0,4,2,0,0,0,3,0,0,0,1.0,0.0
2018,12973,6,1998510,1.0,0,1,0,0,0,3,0,0,0,1.0,0.0
2018,12973,6,1998513,59.0,18,33,8,0,0,0,0,3,0,0.864406779661017,
2018,12973,6,1998514,225.0,109,105,11,0,0,0,0,29,0,0.9511111111111111,
2018,12973,6,1998525,80.0,78,1,1,0,0,0,0,1,0,0.9875,
2018,12973,6,1998526,12.0,1,9,2,0,0,7,2,0,0,0.8333333333333334,0.2857142857142857
2018,12973,6,1998527,73.0,66,6,1,0,0,0,0,5,0,0.9863013698630136,
2018,12973,6,1998528,9.0,1,5,3,0,0,0,0,1,0,0.6666666666666666,
2018,12973,6,1998532,14.0,12,2,0,0,0,0,0,0,0,1.0,
2018,12973,7,1661680,427.0,375,43,9,0,6,61,13,1,0,0.9789227166276346,0.21311475409836064
2018,12973,7,1661684,120.0,115,4,1,0,0,0,0,0,0,0.9916666666666667,
2018,12973,7,1661687,158.0,38,107,13,0,0,0,0,5,0,0.9177215189873418,
2018,12973,7,1661689,102.0,57,32,13,0,0,0,0,9,0,0.8725490196078431,
2018,12973,7,1661690,250.0,230,18,2,0,0,0,0,20,0,0.992,
2018,12973,7,1661692,16.0,1,15,0,0,0,9,1,0,0,1.0,0.1111111111111111
2018,12973,7,1761907,42.0,17,17,8,0,0,0,0,0,0,0.8095238095238095,
2018,12973,7,1761913,5.0,2,2,1,0,0,8,0,0,0,0.8,0.0
2018,12973,7,1761915,2.0,2,0,0,0,0,0,0,0,0,1.0,
2018,12973,7,1761919,42.0,39,1,2,0,0,0,0,0,0,0.9523809523809523,
2018,12973,7,1879495,54.0,48,3,3,0,0,0,0,0,0,0.9444444444444444,
2018,12973,7,1879496,44.0,22,14,8,0,0,0,0,2,0,0.8181818181818182,
2018,12973,7,1879497,13.0,1,11,1,0,0,7,2,0,0,0.9230769230769231,0.2857142857142857
2018,12973,7,1879498,6.0,6,0,0,0,0,0,0,0,0,1.0,
2018,12973,7,1996842,198.0,100,91,7,0,0,0,0,15,0,0.9646464646464646,
2018,12973,7,1996843,54.0,49,3,2,0,1,8,1,0,0,0.9629629629629629,0.125
2018,12973,7,1996844,0.0,0,0,0,0,0,0,0,0,0,,
2018,12973,7,1996865,8.0,2,6,0,0,0,5,2,0,0,1.0,0.4
2018,12973,7,1996866,226.0,213,8,5,0,0,0,0,9,0,0.9778761061946902,
2018,12973,7,1996868,10.0,8,1,1,0,0,0,0,0,0,0.9,
2018,12973,7,1996885,199.0,56,129,14,0,0,0,0,15,0,0.9296482412060302,
2018,12973,7,1996886,5.0,2,3,0,0,0,3,0,0,0,1.0,0.0
2018,12973,7,1996887,9.0,3,5,1,0,0,7,2,0,0,0.8888888888888888,0.2857142857142857
2018,12973,7,1996890,8.0,2,6,0,0,0,2,1,0,0,1.0,0.5
2018,12973,8,1527448,5.0,2,3,0,0,0,3,1,0,0,1.0,0.3333333333333333
2018,12973,8,1655473,253.0,96,148,9,0,0,0,0,31,0,0.9644268774703557,
2018,12973,8,1655478,77.0,71,6,0,0,0,0,0,5,0,1.0,
2018,12973,8,1655482,18.0,5,10,3,0,0,0,0,1,0,0.8333333333333334,
2018,12973,8,1655483,16.0,3,11,2,0,0,2,3,1,0,0.875,1.5
2018,12973,8,1772294,9.0,1,8,0,0,0,2,0,0,0,1.0,0.0
2018,12973,8,1772375,161.0,49,106,6,0,0,0,0,12,0,0.9627329192546584,
2018,12973,8,1772376,5.0,0,4,1,0,0,3,1,0,0,0.8,0.3333333333333333
2018,12973,8,1772378,108.0,103,3,2,0,0,0,0,0,0,0.9814814814814815,
2018,12973,8,1774383,6.0,1,3,2,0,0,6,1,0,0,0.6666666666666666,0.16666666666666666
2018,12973,8,1774386,17.0,8,9,0,0,0,1,2,0,0,1.0,2.0
2018,12973,8,1774388,75.0,70,2,3,0,0,0,0,0,0,0.96,
2018,12973,8,1774391,0.0,0,0,0,0,0,0,0,0,0,,
2018,12973,8,1871413,290.0,269,19,2,0,0,0,0,30,0,0.993103448275862,
2018,12973,8,1871419,20.0,17,3,0,0,1,2,0,0,0,1.0,0.0
2018,12973,8,1871423,64.0,63,1,0,0,0,0,0,0,0,1.0,
2018,12973,8,1871437,0.0,0,0,0,0,0,0,0,0,0,,
2018,12973,8,1871445,8.0,0,8,0,0,0,3,3,0,0,1.0,1.0
2018,12973,8,1871446,7.0,6,1,0,0,0,0,0,0,0,1.0,
2018,12973,8,1871448,148.0,133,11,4,0,0,0,0,8,0,0.972972972972973,
2018,12973,8,1982442,122.0,115,3,4,0,0,0,0,0,0,0.9672131147540983,
2018,12973,8,1982443,3.0,1,1,1,0,0,3,1,0,0,0.6666666666666666,0.3333333333333333
2018,12973,8,1982450,9.0,0,8,1,0,0,3,0,1,0,0.8888888888888888,0.0
2018,12973,8,1982451,3.0,1,2,0,0,0,2,0,0,0,1.0,0.0
2018,12973,8,1982452,10.0,3,6,1,0,0,4,1,0,0,0.9,0.25
2018,12973,8,1982462,286.0,254,26,6,2,5,19,10,3,0,0.9790209790209791,0.5263157894736842
2018,12973,8,1982464,5.0,1,4,0,0,0,0,0,0,0,1.0,
2018,12973,8,1982469,115.0,107,6,2,1,1,15,2,0,0,0.9826086956521739,0.13333333333333333
2018,12973,8,1982471,241.0,88,137,16,0,0,0,0,28,0,0.9336099585062241,
2018,12973,9,1530809,2.0,0,1,1,0,0,4,2,0,0,0.5,0.5
2018,12973,9,1643213,64.0,28,35,1,0,0,0,0,9,0,0.984375,
2018,12973,9,1643214,0.0,0,0,0,0,0,0,0,0,0,,
2018,12973,9,1643219,10.0,1,6,3,0,0,10,5,0,0,0.7,0.5
2018,12973,9,1769018,15.0,5,9,1,0,0,1,4,0,0,0.9333333333333333,4.0
2018,12973,9,1769019,285.0,181,95,9,0,0,0,0,27,0,0.968421052631579,
2018,12973,9,1769023,10.0,7,1,2,0,0,0,0,0,0,0.8,
2018,12973,9,1769025,5.0,0,2,3,0,0,5,1,1,0,0.4,0.2
2018,12973,9,1769027,1.0,0,1,0,0,0,2,1,0,0,1.0,0.5
2018,12973,9,1870674,39.0,33,5,1,1,2,7,2,0,0,0.9743589743589743,0.2857142857142857
2018,12973,9,1870677,1.0,0,1,0,0,0,1,0,0,0,1.0,0.0
2018,12973,9,1870678,163.0,151,8,4,0,0,0,0,12,0,0.9754601226993865,
2018,12973,9,1870679,43.0,41,2,0,0,2,5,1,0,0,1.0,0.2
2018,12973,9,1870680,249.0,233,13,3,0,0,0,0,17,0,0.9879518072289156,
2018,12973,9,1870693,378.0,319,50,9,0,13,36,20,5,0,0.9761904761904762,0.5555555555555556
2018,12973,9,1870694,4.0,0,4,0,0,0,2,2,0,0,1.0,1.0
2018,12973,9,1870695,7.0,2,2,3,0,0,2,1,0,0,0.5714285714285714,0.5
2018,12973,9,1870696,221.0,82,119,20,0,0,0,0,26,0,0.9095022624434389,
2018,12973,9,1870698,148.0,38,106,4,0,0,0,0,8,0,0.972972972972973,
2018,12973,9,1870699,16.0,5,10,1,0,0,4,0,2,0,0.9375,0.0
2018,12973,9,1978791,0.0,0,0,0,0,0,0,0,0,0,,
2018,12973,9,1978937,10.0,3,7,0,0,0,8,5,0,0,1.0,0.625
2018,12973,9,1978945,77.0,74,1,2,0,0,0,0,0,0,0.974025974025974,
2018,12973,9,1978972,0.0,0,0,0,0,0,0,0,0,0,,
2018,12973,9,1978992,0.0,0,0,0,0,0,1,0,0,0,,0.0
2018,12973,9,1978993,0.0,0,0,0,0,0,0,0,0,0,,
2018,12973,9,1978994,4.0,0,4,0,0,0,3,1,0,0,1.0,0.3333333333333333
2018,12973,9,1978996,6.0,1,5,0,0,0,2,2,1,0,1.0,1.0
2018,12973,10,1638298,66.0,63,2,1,0,0,0,0,0,0,0.9848484848484849,
2018,12973,10,1638313,205.0,185,17,3,0,3,25,7,1,0,0.9853658536585366,0.28
2018,12973,10,1763325,38.0,10,24,4,0,0,0,0,3,0,0.8947368421052632,
2018,12973,10,1763327,10.0,2,7,1,0,0,5,1,0,0,0.9,0.2
2018,12973,10,1763329,80.0,71,9,0,0,2,17,4,0,0,1.0,0.23529411764705882
2018,12973,10,1763335,8.0,1,5,2,0,0,8,0,0,0,0.75,0.0
2018,12973,10,1763336,0.0,0,0,0,0,0,0,0,0,0,,
2018,12973,10,1868413,146.0,39,97,10,0,0,0,0,17,0,0.9315068493150684,
2018,12973,10,1868414,9.0,3,3,3,0,0,0,0,1,0,0.6666666666666666,
2018,12973,10,1868416,133.0,57,72,4,0,0,0,0,19,0,0.9699248120300752,
2018,12973,10,1868417,64.0,61,1,2,0,0,0,0,1,0,0.96875,
2018,12973,10,1868419,62.0,15,40,7,0,0,0,0,7,0,0.8870967741935484,
2018,12973,10,1868420,193.0,181,11,1,0,0,0,0,15,0,0.9948186528497409,
2018,12973,10,1868421,200.0,156,41,3,0,0,0,0,16,0,0.985,
2018,12973,10,1868433,1.0,0,1,0,0,0,2,0,0,0,1.0,0.0
2018,12973,10,1868434,77.0,75,2,0,0,0,0,0,1,0,1.0,
2018,12973,10,1868437,2.0,1,1,0,0,0,0,0,0,0,1.0,
2018,12973,10,1868438,12.0,3,9,0,0,0,6,3,0,0,1.0,0.5
2018,12973,10,1868439,5.0,0,4,1,0,0,6,1,0,0,0.8,0.16666666666666666
2018,12973,10,1868440,0.0,0,0,0,0,0,0,0,0,0,,
2018,12973,10,1868442,37.0,35,2,0,0,0,3,0,0,0,1.0,0.0
2018,12973,10,1895257,0.0,0,0,0,0,0,0,0,0,0,,
2018,12973,10,1980394,4.0,1,2,1,0,0,0,1,0,0,0.75,
2018,12973,10,1980403,73.0,20,45,8,0,0,0,0,4,0,0.8904109589041096,
2018,12973,10,1980408,8.0,7,0,1,0,0,0,0,0,0,0.875,
2018,12973,10,1980415,13.0,3,8,2,0,0,8,1,0,0,0.8461538461538461,0.125
2018,12973,10,1980417,6.0,1,5,0,0,0,5,3,0,0,1.0,0.6
2018,12973,10,1980420,6.0,3,1,2,0,0,2,0,0,0,0.6666666666666666,0.0
2018,12973,10,1980424,0.0,0,0,0,0,0,0,0,0,0,,
2018,12973,10,1980425,37.0,24,9,4,0,0,0,0,1,0,0.8918918918918919,
2018,12973,10,1980428,5.0,0,4,1,0,0,2,0,0,0,0.8,0.0
2018,12973,13,1764372,201.0,91,106,4,0,0,0,0,29,0,0.9800995024875622,
2018,12973,13,1764387,9.0,9,0,0,0,0,0,0,0,0,1.0,
2018,12973,13,1764388,1.0,0,1,0,0,0,1,0,0,0,1.0,0.0
2018,12973,13,1764391,1.0,0,1,0,0,0,2,0,0,0,1.0,0.0
2018,12973,13,1764398,1.0,0,1,0,0,0,2,0,0,0,1.0,0.0
2018,12973,13,1764399,4.0,3,1,0,0,0,0,0,1,0,1.0,
2018,12973,13,1783460,12.0,0,12,0,0,0,2,4,0,0,1.0,2.0
2018,12973,13,1783469,9.0,3,6,0,0,0,1,1,0,0,1.0,1.0
2018,12973,13,1878379,189.0,59,117,13,0,0,0,0,18,0,0.9312169312169312,
2018,12973,13,1878381,128.0,121,5,2,0,0,0,0,9,0,0.984375,
2018,12973,13,1878382,0.0,0,0,0,0,0,0,0,0,0,,
2018,12973,13,1878384,43.0,42,0,1,0,0,0,0,0,0,0.9767441860465116,
2018,12973,13,1878385,1.0,1,0,0,0,0,0,0,0,0,1.0,
2018,12973,13,1878387,257.0,224,32,1,0,12,57,12,5,0,0.9961089494163424,0.21052631578947367
2018,12973,13,1883939,10.0,10,0,0,0,0,0,0,3,0,1.0,
2018,12973,13,1890166,15.0,3,10,2,0,0,4,2,2,0,0.8666666666666667,0.5
2018,12973,13,1972749,20.0,4,13,3,0,0,13,2,0,0,0.85,0.15384615384615385
2018,12973,13,1972750,0.0,0,0,0,0,0,0,0,0,0,,
2018,12973,13,1972765,79.0,73,4,2,0,0,0,0,1,0,0.9746835443037974,
2018,12973,13,1972766,0.0,0,0,0,0,0,1,0,0,0,,0.0
2018,12973,13,1972767,13.0,1,11,1,0,0,15,4,0,0,0.9230769230769231,0.26666666666666666
2018,12973,13,1972768,79.0,72,5,2,0,0,2,0,1,0,0.9746835443037974,0.0
2018,12973,13,1972770,1.0,0,1,0,0,0,0,0,0,0,1.0,
2018,12973,13,1972771,0.0,0,0,0,0,0,0,0,0,0,,
2018,12973,13,1972772,32.0,27,4,1,0,2,5,3,0,0,0.96875,0.6
2018,12973,13,1976692,357.0,306,44,7,0,0,0,0,28,0,0.9803921568627451,
2018,12973,14,1529850,9.0,2,4,3,0,0,4,4,0,0,0.6666666666666666,1.0
2018,12973,14,1640186,37.0,32,3,2,0,0,0,0,0,0,0.9459459459459459,
2018,12973,14,1771117,238.0,215,22,1,0,2,40,10,2,0,0.9957983193277311,0.25
2018,12973,14,1771119,1.0,0,1,0,0,0,0,0,1,0,1.0,
2018,12973,14,1771122,71.0,66,3,2,0,0,1,1,0,0,0.971830985915493,1.0
2018,12973,14,1771123,0.0,0,0,0,0,0,1,0,0,0,,0.0
2018,12973,14,1771125,110.0,109,1,0,0,0,0,0,0,0,1.0,
2018,12973,14,1771127,25.0,6,17,2,0,0,7,3,0,0,0.92,0.42857142857142855
2018,12973,14,1771128,2.0,0,1,1,0,0,3,0,0,0,0.5,0.0
2018,12973,14,1771130,1.0,0,1,0,0,0,0,0,0,0,1.0,
2018,12973,14,1878150,13.0,3,10,0,0,0,8,3,0,0,1.0,0.375
2018,12973,14,1878151,171.0,42,119,10,0,0,0,0,15,0,0.9415204678362573,
2018,12973,14,1878153,204.0,89,110,5,0,0,0,0,19,0,0.9754901960784313,
2018,12973,14,1878155,5.0,2,3,0,0,0,3,0,0,0,1.0,0.0
2018,12973,14,1878156,2.0,0,2,0,0,0,4,0,0,0,1.0,0.0
2018,12973,14,1878157,11.0,1,7,3,0,0,9,4,0,0,0.7272727272727273,0.4444444444444444
2018,12973,14,1878158,15.0,3,9,3,0,0,0,0,2,0,0.8,
2018,12973,14,1878159,92.0,86,3,3,0,0,0,0,1,0,0.967391304347826,
2018,12973,14,1878160,0.0,0,0,0,0,0,0,0,0,0,,
2018,12973,14,1894515,13.0,13,0,0,0,2,0,0,0,0,1.0,
2018,12973,14,1977502,1.0,1,0,0,0,0,3,0,0,0,1.0,0.0
2018,12973,14,1977504,7.0,2,4,1,0,0,8,0,0,0,0.8571428571428571,0.0
2018,12973,14,1977519,0.0,0,0,0,0,0,0,0,0,0,,
2018,12973,14,1977526,6.0,2,4,0,0,0,2,0,1,0,1.0,0.0
2018,12973,14,1977527,129.0,114,15,0,0,6,27,5,0,0,1.0,0.18518518518518517
2018,12973,14,1977529,397.0,365,24,8,0,0,0,0,23,0,0.9798488664987406,
2018,12973,14,1977534,18.0,17,1,0,0,0,0,0,2,0,1.0,
2018,12973,14,1977535,14.0,13,0,1,0,0,0,0,0,0,0.9285714285714286,
2018,12973,14,1977546,139.0,34,98,7,0,0,0,0,6,0,0.9496402877697842,
2018,12973,14,1977552,2.0,1,1,0,0,0,6,2,0,0,1.0,0.3333333333333333
2018,12973,15,1659173,10.0,9,0,1,0,0,0,0,0,0,0.9,
2018,12973,15,1659200,1.0,0,1,0,0,0,0,0,0,0,1.0,
2018,12973,15,1761589,11.0,8,2,1,0,0,0,0,0,0,0.9090909090909091,
2018,12973,15,1761590,43.0,40,1,2,0,0,0,0,0,0,0.9534883720930233,
2018,12973,15,1761591,17.0,4,12,1,0,0,1,1,1,0,0.9411764705882353,1.0
2018,12973,15,1761595,1.0,0,1,0,0,0,0,1,0,0,1.0,
2018,12973,15,1761596,11.0,3,8,0,0,0,5,3,0,0,1.0,0.6
2018,12973,15,1761597,17.0,16,1,0,0,0,0,0,0,0,1.0,
2018,12973,15,1866667,207.0,193,12,2,0,0,4,2,13,0,0.9903381642512077,0.5
2018,12973,15,1866668,230.0,192,34,4,0,4,22,14,0,0,0.9826086956521739,0.6363636363636364
2018,12973,15,1866669,42.0,38,3,1,0,3,5,1,0,0,0.9761904761904762,0.2
2018,12973,15,1866670,105.0,71,26,8,0,0,0,0,1,0,0.9238095238095239,
2018,12973,15,1866675,14.0,3,9,2,0,0,6,3,1,0,0.8571428571428571,0.5
2018,12973,15,1866677,1.0,0,1,0,0,0,1,0,0,0,1.0,0.0
2018,12973,15,1866683,0.0,0,0,0,0,0,1,0,0,0,,0.0
2018,12973,15,1894483,5.0,4,0,1,0,0,2,0,0,0,0.8,0.0
2018,12973,15,1974240,22.0,21,0,1,0,0,0,0,0,0,0.9545454545454546,
2018,12973,15,1974241,21.0,16,3,2,0,0,0,0,0,0,0.9047619047619048,
2018,12973,15,1974248,0.0,0,0,0,0,0,0,0,0,0,,
2018,12973,15,1974249,23.0,23,0,0,0,0,0,0,0,0,1.0,
2018,12973,15,1974253,149.0,67,76,6,0,0,0,1,21,0,0.959731543624161,
2018,12973,15,1974258,2.0,1,0,1,0,0,0,0,0,0,0.5,
2018,12973,15,1974265,61.0,15,40,6,0,0,0,0,0,0,0.9016393442622951,
2018,12973,15,1974272,45.0,21,21,3,0,0,0,0,2,0,0.9333333333333333,
2018,12973,15,1974273,6.0,0,5,1,0,0,4,1,0,0,0.8333333333333334,0.25
2018,12973,15,1974287,4.0,4,0,0,0,0,1,1,0,0,1.0,1.0
2018,12973,15,1974289,0.0,0,0,0,0,0,0,1,0,0,,
2018,12973,15,1974291,0.0,0,0,0,0,0,0,0,0,0,,
2018,12973,15,1974296,8.0,2,4,2,0,0,3,0,0,0,0.75,0.0
2018,12973,15,1984894,0.0,0,0,0,0,0,2,0,0,0,,0.0
2018,12973,16,1655165,54.0,15,33,6,0,0,0,0,2,0,0.8888888888888888,
2018,12973,16,1655168,69.0,69,0,0,0,0,0,0,1,0,1.0,
2018,12973,16,1655169,122.0,114,5,3,0,0,1,0,10,0,0.9754098360655737,0.0
2018,12973,16,1655170,89.0,82,4,3,0,0,0,0,1,0,0.9662921348314607,
2018,12973,16,1767133,20.0,17,3,0,0,0,0,0,0,0,1.0,
2018,12973,16,1767134,17.0,9,5,3,0,0,0,0,1,0,0.8235294117647058,
2018,12973,16,1767135,0.0,0,0,0,0,0,0,0,0,0,,
2018,12973,16,1767136,2.0,0,1,1,0,0,6,2,0,0,0.5,0.3333333333333333
2018,12973,16,1767137,102.0,85,17,0,0,1,38,7,0,0,1.0,0.18421052631578946
2018,12973,16,1767138,80.0,66,9,5,0,5,31,6,0,0,0.9375,0.1935483870967742
2018,12973,16,1767139,0.0,0,0,0,0,0,0,0,0,0,,
2018,12973,16,1767152,150.0,71,68,11,0,0,0,0,9,0,0.9266666666666666,
2018,12973,16,1767155,70.0,63,5,2,0,0,0,0,1,0,0.9714285714285714,
2018,12973,16,1885976,46.0,13,28,5,0,0,1,1,2,0,0.8913043478260869,1.0
2018,12973,16,1885977,21.0,16,0,5,0,0,0,0,0,0,0.7619047619047619,
2018,12973,16,1885978,5.0,1,1,3,0,0,7,0,0,0,0.4,0.0
2018,12973,16,1885980,9.0,2,7,0,0,0,9,5,0,0,1.0,0.5555555555555556
2018,12973,16,1885981,118.0,34,69,15,0,0,0,0,7,0,0.8728813559322034,
2018,12973,16,1885982,6.0,1,3,2,0,0,4,0,0,0,0.6666666666666666,0.0
2018,12973,16,1885983,21.0,5,12,4,0,0,9,4,0,0,0.8095238095238095,0.4444444444444444
2018,12973,16,1885984,73.0,70,3,0,0,0,0,0,0,0,1.0,
2018,12973,16,1885985,20.0,12,7,1,0,0,6,2,0,0,0.95,0.3333333333333333
2018,12973,16,2004981,3.0,3,0,0,0,0,0,0,0,0,1.0,
2018,12973,16,2004999,1.0,0,1,0,0,0,0,0,0,0,1.0,
2018,12973,16,2005000,2.0,1,1,0,0,0,7,0,0,0,1.0,0.0
2018,12973,16,2005001,1.0,0,0,1,0,0,8,0,0,0,0.0,0.0
2018,12973,16,2005002,9.0,5,3,1,0,0,11,2,0,0,0.8888888888888888,0.18181818181818182
2018,12973,17,1660974,14.0,11,0,3,0,0,0,0,0,0,0.7857142857142857,
2018,12973,17,1660975,89.0,83,4,2,0,0,0,0,0,0,0.9775280898876404,
2018,12973,17,1660977,203.0,99,92,12,0,0,0,0,30,1,0.9408866995073891,
2018,12973,17,1660978,26.0,6,14,6,0,0,24,3,0,0,0.7692307692307693,0.125
2018,12973,17,1660979,91.0,82,4,5,0,0,0,0,1,1,0.945054945054945,
