season,season_id,school_id,stats_player_seq,division,TC,PO,A,E,CI,PB,SBA,CSB,IDP,TP,FLD%,CS%
2023,16340,5,2308200,1.0,184.0,65,110,9,0,0,0,0,11,0,0.9510869565217391,
2023,16340,5,2328921,1.0,12.0,8,2,2,0,0,12,0,0,0,0.8333333333333334,0.0
2023,16340,5,2482688,1.0,16.0,16,0,0,0,0,0,0,0,0,1.0,
2023,16340,5,2496142,1.0,2.0,0,2,0,0,0,10,0,0,0,1.0,0.0
2023,16340,5,2496157,1.0,93.0,57,32,4,0,0,0,0,6,0,0.956989247311828,
2023,16340,5,2496193,1.0,10.0,0,10,0,0,0,7,2,0,0,1.0,0.2857142857142857
2023,16340,5,2496195,1.0,13.0,2,11,0,0,0,27,0,0,0,1.0,0.0
2023,16340,5,2496201,1.0,5.0,0,4,1,0,0,3,1,0,0,0.8,0.3333333333333333
2023,16340,5,2661328,1.0,58.0,29,29,0,0,0,0,0,4,0,1.0,
2023,16340,5,2673188,1.0,4.0,1,2,1,0,0,3,0,0,0,0.75,0.0
2023,16340,5,2673267,1.0,31.0,12,17,2,0,0,0,0,1,0,0.9354838709677419,
2023,16340,5,2673268,1.0,3.0,1,1,1,0,0,2,0,0,0,0.6666666666666666,0.0
2023,16340,5,2673269,1.0,167.0,137,21,9,0,0,0,0,6,0,0.9461077844311377,
2023,16340,5,2673312,1.0,162.0,156,2,4,0,0,0,0,0,0,0.9753086419753086,
2023,16340,5,2673313,1.0,0.0,0,0,0,0,0,2,0,0,0,,0.0
2023,16340,5,2673314,1.0,118.0,102,13,3,0,0,0,0,6,0,0.9745762711864406,
2023,16340,5,2673316,1.0,60.0,53,6,1,0,2,17,3,1,0,0.9833333333333333,0.17647058823529413
2023,16340,5,2673317,1.0,273.0,247,23,3,0,6,84,11,0,0,0.989010989010989,0.13095238095238096
2023,16340,5,2828031,1.0,12.0,4,8,0,0,0,14,3,0,0,1.0,0.21428571428571427
2023,16340,5,2828033,1.0,125.0,111,6,8,0,0,0,0,1,0,0.936,
2023,16340,5,2828035,1.0,0.0,0,0,0,0,0,1,0,0,0,,0.0
2023,16340,5,2828062,1.0,135.0,128,2,5,0,3,5,0,3,0,0.9629629629629629,0.0
2023,16340,5,2828063,1.0,3.0,1,2,0,0,0,1,1,0,0,1.0,1.0
2023,16340,5,2828065,1.0,3.0,1,2,0,0,0,11,1,0,0,1.0,0.09090909090909091
2023,16340,5,2828066,1.0,143.0,134,5,4,0,0,0,0,1,0,0.972027972027972,
2023,16340,6,2111857,1.0,174.0,52,108,14,0,0,0,0,14,0,0.9195402298850575,
2023,16340,6,2118001,1.0,68.0,37,24,7,0,0,0,0,1,0,0.8970588235294118,
2023,16340,6,2129447,1.0,292.0,278,9,5,0,0,0,0,19,0,0.9828767123287672,
2023,16340,6,2308870,1.0,5.0,2,3,0,0,0,9,0,0,0,1.0,0.0
2023,16340,6,2308915,1.0,8.0,6,2,0,0,0,8,1,0,0,1.0,0.125
2023,16340,6,2494073,1.0,108.0,83,20,5,0,0,0,0,4,0,0.9537037037037037,
2023,16340,6,2680999,1.0,15.0,6,7,2,0,0,18,1,0,0,0.8666666666666667,0.05555555555555555
2023,16340,6,2681000,1.0,14.0,5,7,2,0,0,7,1,0,0,0.8571428571428571,0.14285714285714285
2023,16340,6,2681001,1.0,4.0,3,0,1,0,0,4,1,0,0,0.75,0.25
2023,16340,6,2681004,1.0,170.0,144,15,11,0,21,41,5,2,0,0.9352941176470588,0.12195121951219512
2023,16340,6,2681036,1.0,159.0,68,82,9,0,0,0,0,16,0,0.9433962264150944,
2023,16340,6,2681610,1.0,26.0,16,7,3,0,0,0,0,4,0,0.8846153846153846,
2023,16340,6,2685069,1.0,14.0,13,0,1,0,0,0,0,0,0,0.9285714285714286,
2023,16340,6,2689865,1.0,0.0,0,0,0,0,0,1,0,0,0,,0.0
2023,16340,6,2691912,1.0,18.0,18,0,0,0,0,0,0,0,0,1.0,
2023,16340,6,2691913,1.0,44.0,44,0,0,0,0,0,0,0,0,1.0,
2023,16340,6,2692321,1.0,7.0,4,3,0,0,0,14,0,0,0,1.0,0.0
2023,16340,6,2695592,1.0,90.0,36,44,10,0,0,0,0,4,0,0.8888888888888888,
2023,16340,6,2829455,1.0,0.0,0,0,0,0,0,1,0,0,0,,0.0
2023,16340,6,2829468,1.0,5.0,0,5,0,0,0,9,0,0,0,1.0,0.0
2023,16340,6,2829469,1.0,28.0,25,3,0,0,3,14,0,0,0,1.0,0.0
2023,16340,6,2829470,1.0,67.0,60,6,1,0,0,0,0,1,0,0.9850746268656716,
2023,16340,6,2829471,1.0,88.0,82,3,3,0,0,0,0,1,0,0.9659090909090909,
2023,16340,6,2829472,1.0,5.0,4,0,1,0,0,0,0,0,0,0.8,
2023,16340,6,2829473,1.0,36.0,31,5,0,0,7,16,0,0,0,1.0,0.0
2023,16340,7,2129572,1.0,12.0,1,10,1,0,0,9,3,0,0,0.9166666666666666,0.3333333333333333
2023,16340,7,2308986,1.0,150.0,137,5,8,0,1,8,0,6,0,0.9466666666666667,0.0
2023,16340,7,2333474,1.0,18.0,4,12,2,0,0,7,1,0,0,0.8888888888888888,0.14285714285714285
2023,16340,7,2333485,1.0,27.0,12,12,3,0,0,0,0,3,0,0.8888888888888888,
2023,16340,7,2333491,1.0,155.0,146,4,5,0,0,0,0,2,0,0.967741935483871,
2023,16340,7,2333493,1.0,63.0,56,3,4,0,0,0,0,0,0,0.9365079365079365,
2023,16340,7,2333495,1.0,1.0,1,0,0,0,0,8,0,0,0,1.0,0.0
2023,16340,7,2493077,1.0,42.0,37,4,1,0,0,2,0,0,0,0.9761904761904762,0.0
2023,16340,7,2494756,1.0,2.0,1,1,0,0,0,0,0,0,0,1.0,
2023,16340,7,2494757,1.0,7.0,0,5,2,0,0,7,1,0,0,0.7142857142857143,0.14285714285714285
2023,16340,7,2508285,1.0,8.0,7,0,1,0,0,0,0,0,0,0.875,
2023,16340,7,2678720,1.0,136.0,49,79,8,0,0,2,0,10,0,0.9411764705882353,0.0
2023,16340,7,2678722,1.0,305.0,286,18,1,0,0,0,0,17,0,0.9967213114754099,
2023,16340,7,2678725,1.0,11.0,3,7,1,0,0,9,2,0,0,0.9090909090909091,0.2222222222222222
2023,16340,7,2678726,1.0,127.0,39,83,5,0,0,0,0,9,0,0.9606299212598425,
2023,16340,7,2678729,1.0,7.0,0,4,3,0,0,8,1,0,0,0.5714285714285714,0.125
2023,16340,7,2821608,1.0,16.0,3,13,0,0,0,8,1,1,0,1.0,0.125
2023,16340,7,2821640,1.0,181.0,71,99,11,0,0,0,0,17,0,0.9392265193370166,
2023,16340,7,2821645,1.0,2.0,0,2,0,0,0,2,0,0,0,1.0,0.0
2023,16340,7,2821646,1.0,19.0,15,1,3,0,0,0,0,0,0,0.8421052631578947,
2023,16340,7,2821675,1.0,503.0,461,37,5,0,8,61,13,4,0,0.9900596421471173,0.21311475409836064
2023,16340,7,2821699,1.0,5.0,5,0,0,0,0,0,0,0,0,1.0,
2023,16340,7,2821724,1.0,1.0,0,1,0,0,0,2,0,0,0,1.0,0.0
2023,16340,7,2821793,1.0,1.0,1,0,0,0,0,0,0,0,0,1.0,
2023,16340,7,2821802,1.0,7.0,4,3,0,0,0,0,0,1,0,1.0,
2023,16340,7,2821819,1.0,1.0,0,1,0,0,0,0,0,0,0,1.0,
2023,16340,8,1975736,1.0,97.0,94,3,0,0,0,0,0,0,0,1.0,
2023,16340,8,2112159,1.0,1.0,1,0,0,0,0,0,0,1,0,1.0,
2023,16340,8,2120975,1.0,10.0,3,7,0,0,0,11,0,3,0,1.0,0.0
2023,16340,8,2121009,1.0,391.0,372,15,4,0,0,0,0,36,0,0.989769820971867,
2023,16340,8,2130586,1.0,142.0,51,86,5,0,0,0,0,16,0,0.9647887323943662,
2023,16340,8,2303235,1.0,29.0,28,1,0,0,0,0,0,0,0,1.0,
2023,16340,8,2303236,1.0,206.0,77,124,5,0,0,0,0,30,0,0.9757281553398058,
2023,16340,8,2303242,1.0,105.0,100,3,2,0,0,0,0,1,0,0.9809523809523809,
2023,16340,8,2348347,1.0,185.0,170,14,1,0,2,14,3,0,0,0.9945945945945946,0.21428571428571427
2023,16340,8,2462059,1.0,2.0,2,0,0,0,0,0,0,0,0,1.0,
2023,16340,8,2473788,1.0,3.0,0,3,0,0,0,5,1,0,0,1.0,0.2
2023,16340,8,2476406,1.0,53.0,13,39,1,0,0,0,0,5,0,0.9811320754716981,
2023,16340,8,2476418,1.0,5.0,1,4,0,0,0,4,1,0,0,1.0,0.25
2023,16340,8,2476426,1.0,14.0,7,7,0,0,0,0,0,3,0,1.0,
2023,16340,8,2476429,1.0,79.0,79,0,0,0,0,0,0,0,0,1.0,
2023,16340,8,2478615,1.0,300.0,271,27,2,0,5,33,6,2,0,0.9933333333333333,0.18181818181818182
2023,16340,8,2488941,1.0,4.0,1,3,0,0,0,4,1,0,0,1.0,0.25
2023,16340,8,2659963,1.0,4.0,3,1,0,0,0,0,0,0,0,1.0,
2023,16340,8,2660044,1.0,3.0,0,3,0,0,0,1,0,0,0,1.0,0.0
2023,16340,8,2660047,1.0,2.0,1,1,0,0,0,2,1,0,0,1.0,0.5
2023,16340,8,2660074,1.0,1.0,0,1,0,0,0,0,0,0,0,1.0,
2023,16340,8,2660081,1.0,5.0,0,3,2,0,0,1,0,0,0,0.6,0.0
2023,16340,8,2660085,1.0,9.0,9,0,0,0,0,0,0,3,0,1.0,
2023,16340,8,2660087,1.0,11.0,1,5,5,0,0,2,1,1,0,0.5454545454545454,0.5
2023,16340,8,2660089,1.0,0.0,0,0,0,0,0,1,0,0,0,,0.0
2023,16340,8,2660113,1.0,1.0,0,0,1,0,0,0,0,0,0,0.0,
2023,16340,8,2660115,1.0,1.0,0,1,0,0,0,0,0,0,0,1.0,
2023,16340,8,2660130,1.0,6.0,1,3,2,0,0,0,0,0,0,0.6666666666666666,
2023,16340,8,2665717,1.0,3.0,1,2,0,0,0,2,0,1,0,1.0,0.0
2023,16340,8,2665729,1.0,0.0,0,0,0,0,0,6,0,0,0,,0.0
2023,16340,8,2813196,1.0,0.0,0,0,0,0,0,2,0,0,0,,0.0
2023,16340,8,2813202,1.0,2.0,0,2,0,0,0,1,0,1,0,1.0,0.0
2023,16340,8,2813209,1.0,5.0,1,4,0,0,0,5,0,0,0,1.0,0.0
2023,16340,8,2813210,1.0,80.0,22,48,10,0,0,0,0,4,0,0.875,
2023,16340,8,2813213,1.0,29.0,28,1,0,0,0,0,0,0,0,1.0,
2023,16340,8,2813214,1.0,10.0,10,0,0,0,0,0,0,0,0,1.0,
2023,16340,8,2813224,1.0,11.0,2,8,1,0,0,0,0,1,0,0.9090909090909091,
2023,16340,9,2118677,1.0,4.0,1,3,0,0,0,3,0,0,0,1.0,0.0
2023,16340,9,2118738,1.0,2.0,0,2,0,0,0,0,0,0,0,1.0,
2023,16340,9,2310106,1.0,236.0,217,15,4,0,0,0,0,18,0,0.9830508474576272,
2023,16340,9,2310184,1.0,6.0,3,3,0,0,0,4,1,0,0,1.0,0.25
2023,16340,9,2475665,1.0,110.0,29,78,3,0,0,2,0,5,0,0.9727272727272728,0.0
2023,16340,9,2475745,1.0,83.0,82,1,0,0,0,0,0,0,0,1.0,
2023,16340,9,2475747,1.0,160.0,68,85,7,0,0,0,0,11,0,0.95625,
2023,16340,9,2475764,1.0,51.0,17,30,4,0,0,0,0,3,0,0.9215686274509803,
2023,16340,9,2475769,1.0,4.0,1,3,0,0,0,0,0,0,0,1.0,
2023,16340,9,2649333,1.0,37.0,16,20,1,0,0,0,0,3,0,0.972972972972973,
2023,16340,9,2665695,1.0,71.0,69,2,0,0,0,0,0,0,0,1.0,
2023,16340,9,2665697,1.0,320.0,291,27,2,0,3,26,12,0,0,0.99375,0.46153846153846156
2023,16340,9,2665698,1.0,114.0,108,4,2,0,0,0,0,0,0,0.9824561403508771,
2023,16340,9,2665708,1.0,28.0,26,0,2,0,0,0,0,0,0,0.9285714285714286,
2023,16340,9,2665712,1.0,4.0,1,3,0,0,0,3,0,0,0,1.0,0.0
2023,16340,9,2665715,1.0,191.0,88,94,9,0,0,0,0,12,0,0.9528795811518325,
2023,16340,9,2665728,1.0,4.0,0,3,1,0,0,2,1,0,0,0.75,0.5
2023,16340,9,2665730,1.0,15.0,2,13,0,0,0,3,2,0,0,1.0,0.6666666666666666
2023,16340,9,2665731,1.0,15.0,0,14,1,0,0,7,5,0,0,0.9333333333333333,0.7142857142857143
2023,16340,9,2665735,1.0,61.0,58,2,1,0,0,0,0,1,0,0.9836065573770492,
2023,16340,9,2825211,1.0,3.0,1,2,0,0,0,0,0,1,0,1.0,
2023,16340,9,2825213,1.0,76.0,60,13,3,0,0,6,1,0,0,0.9605263157894737,0.16666666666666666
2023,16340,9,2825214,1.0,3.0,0,3,0,0,0,0,0,0,0,1.0,
2023,16340,9,2825223,1.0,108.0,101,7,0,0,1,6,2,0,0,1.0,0.3333333333333333
2023,16340,9,2825251,1.0,60.0,58,2,0,0,0,0,0,0,0,1.0,
2023,16340,9,2825252,1.0,4.0,2,2,0,0,0,0,0,0,0,1.0,
2023,16340,9,2825268,1.0,3.0,0,3,0,0,0,0,0,0,0,1.0,
2023,16340,9,2825272,1.0,4.0,1,3,0,0,0,2,1,0,0,1.0,0.5
2023,16340,10,1980424,2.0,44.0,36,7,1,0,1,17,4,0,0,0.9772727272727273,0.23529411764705882
2023,16340,10,2126152,2.0,115.0,112,1,2,0,0,0,0,0,0,0.9826086956521739,
2023,16340,10,2126156,2.0,118.0,56,55,7,0,0,0,0,1,0,0.940677966101695,
2023,16340,10,2310879,2.0,5.0,1,2,2,0,0,5,0,0,0,0.6,0.0
2023,16340,10,2310909,2.0,8.0,8,0,0,0,0,0,0,0,0,1.0,
2023,16340,10,2310916,2.0,0.0,0,0,0,0,0,1,0,0,0,,0.0
2023,16340,10,2467133,2.0,4.0,2,2,0,0,0,0,0,1,0,1.0,
2023,16340,10,2467137,2.0,3.0,1,2,0,0,0,5,1,0,0,1.0,0.2
2023,16340,10,2467159,2.0,0.0,0,0,0,0,0,2,0,0,0,,0.0
2023,16340,10,2467163,2.0,1.0,0,0,1,0,0,0,0,0,0,0.0,
2023,16340,10,2467167,2.0,126.0,110,13,3,0,2,21,4,0,0,0.9761904761904762,0.19047619047619047
2023,16340,10,2467169,2.0,35.0,9,21,5,0,0,0,0,1,0,0.8571428571428571,
2023,16340,10,2467173,2.0,209.0,64,126,19,0,0,0,0,22,0,0.9090909090909091,
2023,16340,10,2467174,2.0,195.0,78,109,8,0,0,0,0,19,0,0.958974358974359,
2023,16340,10,2658003,2.0,172.0,155,16,1,0,4,32,4,2,0,0.9941860465116279,0.125
2023,16340,10,2658210,2.0,0.0,0,0,0,0,0,4,0,0,0,,0.0
2023,16340,10,2658211,2.0,212.0,200,11,1,0,0,0,0,12,0,0.9952830188679245,
2023,16340,10,2658222,2.0,15.0,3,11,1,0,0,14,1,1,0,0.9333333333333333,0.07142857142857142
2023,16340,10,2670755,2.0,7.0,0,6,1,0,0,7,2,0,0,0.8571428571428571,0.2857142857142857
2023,16340,10,2806455,2.0,1.0,0,1,0,0,0,4,1,0,0,1.0,0.25
2023,16340,10,2806457,2.0,6.0,1,5,0,0,0,6,1,0,0,1.0,0.16666666666666666
2023,16340,10,2806468,2.0,53.0,43,9,1,0,0,0,0,1,0,0.9811320754716981,
2023,16340,10,2806469,2.0,2.0,2,0,0,0,0,0,0,0,0,1.0,
2023,16340,10,2806472,2.0,242.0,226,10,6,0,0,0,0,16,0,0.9752066115702479,
2023,16340,10,2806474,2.0,15.0,4,10,1,0,0,5,1,0,0,0.9333333333333333,0.2
2023,16340,10,2806476,2.0,19.0,5,12,2,0,0,11,2,0,0,0.8947368421052632,0.18181818181818182
2023,16340,10,2806478,2.0,2.0,0,1,1,0,0,0,0,0,0,0.5,
2023,16340,10,2806480,2.0,16.0,3,12,1,0,0,5,2,0,0,0.9375,0.4
2023,16340,10,2807408,2.0,3.0,1,0,2,0,0,1,0,0,0,0.3333333333333333,0.0
2023,16340,10,2807419,2.0,69.0,67,2,0,0,0,0,0,0,0,1.0,
2023,16340,15,2299372,3.0,83.0,77,3,3,0,0,0,0,0,0,0.963855421686747,
2023,16340,15,2299394,3.0,2.0,0,2,0,0,0,0,0,0,0,1.0,
2023,16340,15,2299396,3.0,1.0,1,0,0,0,0,2,1,0,0,1.0,0.5
2023,16340,15,2299399,3.0,289.0,261,22,6,0,0,0,0,24,0,0.9792387543252595,
2023,16340,15,2460569,3.0,318.0,286,26,6,2,8,37,11,1,0,0.9811320754716981,0.2972972972972973
2023,16340,15,2460570,3.0,2.0,0,2,0,0,0,1,1,0,0,1.0,1.0
2023,16340,15,2460571,3.0,150.0,72,68,10,0,0,0,0,16,0,0.9333333333333333,
2023,16340,15,2460572,3.0,13.0,12,0,1,0,0,0,0,0,0,0.9230769230769231,
2023,16340,15,2509549,3.0,11.0,1,7,3,0,0,1,0,0,0,0.7272727272727273,0.0
2023,16340,15,2509552,3.0,0.0,0,0,0,0,0,1,0,0,0,,0.0
2023,16340,15,2664434,3.0,11.0,10,0,1,0,0,0,0,0,0,0.9090909090909091,
2023,16340,15,2664436,3.0,193.0,53,123,17,0,0,0,0,28,0,0.9119170984455959,
2023,16340,15,2664438,3.0,18.0,8,6,4,0,0,5,1,2,0,0.7777777777777778,0.2
2023,16340,15,2664439,3.0,8.0,2,6,0,0,0,6,3,1,0,1.0,0.5
2023,16340,15,2664440,3.0,0.0,0,0,0,0,0,1,0,0,0,,0.0
2023,16340,15,2664441,3.0,2.0,0,1,1,0,0,3,0,0,0,0.5,0.0
2023,16340,15,2664442,3.0,1.0,0,1,0,0,0,0,0,0,0,1.0,
2023,16340,15,2664463,3.0,76.0,18,46,12,0,0,0,0,0,0,0.8421052631578947,
2023,16340,15,2664465,3.0,88.0,87,0,1,0,0,0,0,0,0,0.9886363636363636,
2023,16340,15,2664470,3.0,10.0,4,1,5,0,0,0,0,0,0,0.5,
2023,16340,15,2664472,3.0,0.0,0,0,0,0,0,1,0,0,0,,0.0
2023,16340,15,2664475,3.0,3.0,1,1,1,0,0,3,2,0,0,0.6666666666666666,0.6666666666666666
2023,16340,16,2321645,3.0,238.0,223,14,1,0,0,0,0,8,0,0.9957983193277311,
2023,16340,16,2321648,3.0,2.0,1,1,0,0,0,3,0,0,0,1.0,0.0
2023,16340,16,2500576,3.0,18.0,15,3,0,0,0,4,0,0,0,1.0,0.0
2023,16340,16,2500577,3.0,56.0,50,3,3,0,0,0,0,0,0,0.9464285714285714,
2023,16340,16,2500578,3.0,88.0,68,12,8,0,0,0,0,0,0,0.9090909090909091,
2023,16340,16,2500579,3.0,52.0,45,4,3,0,0,2,0,2,0,0.9423076923076923,0.0
2023,16340,16,2500580,3.0,6.0,0,5,1,0,0,11,0,0,0,0.8333333333333334,0.0
2023,16340,16,2500581,3.0,2.0,1,1,0,0,0,1,0,0,0,1.0,0.0
2023,16340,16,2500582,3.0,136.0,118,15,3,0,12,62,7,2,0,0.9779411764705882,0.11290322580645161
2023,16340,16,2500583,3.0,7.0,1,2,4,0,0,10,0,0,0,0.42857142857142855,0.0
2023,16340,16,2664961,3.0,169.0,55,95,19,0,0,0,0,10,0,0.8875739644970414,
2023,16340,16,2664969,3.0,12.0,5,3,4,0,2,1,0,1,0,0.6666666666666666,0.0
2023,16340,16,2664970,3.0,8.0,2,4,2,0,0,2,2,0,0,0.75,1.0
2023,16340,16,2664984,3.0,10.0,8,2,0,0,0,0,0,0,0,1.0,
2023,16340,16,2664988,3.0,6.0,1,5,0,0,0,12,0,0,0,1.0,0.0
2023,16340,16,2664992,3.0,28.0,27,1,0,0,0,0,0,3,0,1.0,
2023,16340,17,2126714,1.0,83.0,29,47,7,0,0,0,0,6,0,0.9156626506024096,
