"date","location","attendance","inning","inning_top_bot","score","batting","fielding","description"
"03/30/2021","Brookville, N.Y.",NA,"1","top","0-0","Sacred Heart","LIU","Justin Jorda walked."
"03/30/2021","Brookville, N.Y.",NA,"1","top","0-0","Sacred Heart","LIU","Elijah Brown flied out to lf."
"03/30/2021","Brookville, N.Y.",NA,"1","top","1-0","Sacred Heart","LIU","Austin Markm doubled to right center, RBI3a Justin Jorda scored."
"03/30/2021","Brookville, N.Y.",NA,"1","top","1-0","Sacred Heart","LIU","Isiah Daubon walked."
"03/30/2021","Brookville, N.Y.",NA,"1","top","1-0","Sacred Heart","LIU","Austin Markm advanced to third on a wild pitch."
"03/30/2021","Brookville, N.Y.",NA,"1","top","2-0","Sacred Heart","LIU","Robert Farru singled through the right side, RBI3a Isiah Daubon advanced to third3a Austin Markm scored."
"03/30/2021","Brookville, N.Y.",NA,"1","top","2-0","Sacred Heart","LIU","Danny Glendo struck out swinging."
"03/30/2021","Brookville, N.Y.",NA,"1","top","3-0","Sacred Heart","LIU","Joe Emerson singled to right center, RBI3a Robert Farru advanced to third3a Isiah Daubon scored."
"03/30/2021","Brookville, N.Y.",NA,"1","top","3-0","Sacred Heart","LIU","Joe Emerson stole second."
"03/30/2021","Brookville, N.Y.",NA,"1","top","3-0","Sacred Heart","LIU","Joey Skarad struck out swinging, grounded out to 1b unassisted."
"03/30/2021","Brookville, N.Y.",NA,"1","bot","3-0","LIU","Sacred Heart","M. Proctor to rf for G. Ciaccio."
"03/30/2021","Brookville, N.Y.",NA,"1","bot","3-0","LIU","Sacred Heart","M. Proctor reached on a fielding error by ss."
"03/30/2021","Brookville, N.Y.",NA,"1","bot","3-0","LIU","Sacred Heart","M. Proctor stole second."
"03/30/2021","Brookville, N.Y.",NA,"1","bot","3-0","LIU","Sacred Heart","E. Exposito walked3a M. Proctor advanced to third on a wild pitch."
"03/30/2021","Brookville, N.Y.",NA,"1","bot","3-1","LIU","Sacred Heart","A. Warneke singled to center field, RBI3a E. Exposito advanced to second3a M. Proctor scored, unearned."
"03/30/2021","Brookville, N.Y.",NA,"1","bot","3-1","LIU","Sacred Heart","C. Wasson reached on a fielders choice3a A. Warneke advanced to second3a E. Exposito out at third 3b unassisted."
"03/30/2021","Brookville, N.Y.",NA,"1","bot","3-1","LIU","Sacred Heart","Adamscheck hit into double play 2b to ss to 1b3a C. Wasson out on the play."
"03/30/2021","Brookville, N.Y.",NA,"2","top","3-1","Sacred Heart","LIU","D. Pieto to p for R. Neuweiler."
"03/30/2021","Brookville, N.Y.",NA,"2","top","3-1","Sacred Heart","LIU","Justin Levit popped up to ss."
"03/30/2021","Brookville, N.Y.",NA,"2","top","3-1","Sacred Heart","LIU","Justin Jorda flied out to cf."
"03/30/2021","Brookville, N.Y.",NA,"2","top","3-1","Sacred Heart","LIU","Elijah Brown grounded out to p, bunt."
"03/30/2021","Brookville, N.Y.",NA,"2","bot","3-1","LIU","Sacred Heart","B. OBoyle singled up the middle."
"03/30/2021","Brookville, N.Y.",NA,"2","bot","3-1","LIU","Sacred Heart","B. OBoyle stole second."
"03/30/2021","Brookville, N.Y.",NA,"2","bot","3-1","LIU","Sacred Heart","S. Surrett grounded out to p, SAC, bunt3a B. OBoyle advanced to third."
"03/30/2021","Brookville, N.Y.",NA,"2","bot","3-2","LIU","Sacred Heart","C. Price grounded out to 2b, RBI3a B. OBoyle scored."
"03/30/2021","Brookville, N.Y.",NA,"2","bot","3-2","LIU","Sacred Heart","C. Biddle struck out swinging."
"03/30/2021","Brookville, N.Y.",NA,"2","bot","3-2","LIU","Sacred Heart","R: 1 H: 1"
