"date","location","attendance","inning","inning_top_bot","score","batting","fielding","description"
"05/22/2021","San Jose, Calif.",NA,"1","top","0-0","New Mexico","San Jose St.","SCHNEIDER, A singled to second base (0-1 K)."
"05/22/2021","San Jose, Calif.",NA,"1","top","0-0","New Mexico","San Jose St.","CHAMBERS, M. flied out to rf (2-2 BBKF)."
"05/22/2021","San Jose, Calif.",NA,"1","top","0-0","New Mexico","San Jose St.","SCHNEIDER, A picked off, out at second p to 1b to ss."
"05/22/2021","San Jose, Calif.",NA,"1","top","0-0","New Mexico","San Jose St.","CASTILLO, K. grounded out to 3b (2-1 KBB)."
"05/22/2021","San Jose, Calif.",NA,"1","top","0-0","New Mexico","San Jose St.","H: 1"
"05/22/2021","San Jose, Calif.",NA,"1","bot","0-0","San Jose St.","New Mexico","Hernandez singled to right field (1-1 BK)."
"05/22/2021","San Jose, Calif.",NA,"1","bot","0-0","San Jose St.","New Mexico","Colette hit into double play 2b to 1b (2-2 KBKB)3a Hernandez out on the play."
"05/22/2021","San Jose, Calif.",NA,"1","bot","0-0","San Jose St.","New Mexico","Ibarra tripled to right field (0-2 FK)."
"05/22/2021","San Jose, Calif.",NA,"1","bot","0-0","San Jose St.","New Mexico","Bowling struck out looking (1-2 BSKK)."
"05/22/2021","San Jose, Calif.",NA,"1","top","0-0","New Mexico","San Jose St.","H: 2 LOB: 1"
"05/22/2021","San Jose, Calif.",NA,"2","top","0-0","New Mexico","San Jose St.","RUSSELL, L. flied out to ss (3-2 KBFBB)."
"05/22/2021","San Jose, Calif.",NA,"2","top","0-0","New Mexico","San Jose St.","MANG, C. singled to right field (0-0)."
"05/22/2021","San Jose, Calif.",NA,"2","top","0-0","New Mexico","San Jose St.","CANO, W. reached on a fielders choice (2-2 BBKF)3a MANG, C. out at second ss to 2b."
"05/22/2021","San Jose, Calif.",NA,"2","top","0-0","New Mexico","San Jose St.","POSEY, C. grounded out to p (1-0 B)."
"05/22/2021","San Jose, Calif.",NA,"2","top","0-0","New Mexico","San Jose St.","H: 1 LOB: 1"
"05/22/2021","San Jose, Calif.",NA,"2","bot","0-0","San Jose St.","New Mexico","Flower flied out to rf (0-1 K)."
"05/22/2021","San Jose, Calif.",NA,"2","bot","0-0","San Jose St.","New Mexico","Konishi walked (3-2 KKBBBB)."
