"date","location","attendance","inning","inning_top_bot","score","batting","fielding","description"
"05/21/2022","Kent, Ohio",NA,"1","top","0-0","Eastern Mich.","Kent St.","KIRK singled to left field (1-0 B)."
"05/21/2022","Kent, Ohio",NA,"1","top","1-0","Eastern Mich.","Kent St.","WARKENTIN doubled to right center, RBI (0-0)3a KIRK scored."
"05/21/2022","Kent, Ohio",NA,"1","top","1-0","Eastern Mich.","Kent St.","DOLNEY flied out to lf (1-1 SB)."
"05/21/2022","Kent, Ohio",NA,"1","top","3-0","Eastern Mich.","Kent St.","HUEBBE homered to right center, 2 RBI (3-2 BKSBB)3a WARKENTIN scored."
"05/21/2022","Kent, Ohio",NA,"1","top","3-0","Eastern Mich.","Kent St.","MILLER grounded out to 3b (1-1 FB)."
"05/21/2022","Kent, Ohio",NA,"1","top","3-0","Eastern Mich.","Kent St.","GORA struck out swinging (2-2 BFBFS)."
"05/21/2022","Kent, Ohio",NA,"1","bot","3-0","Kent St.","Eastern Mich.","Mathews,C struck out swinging (3-2 BBFFBS)."
"05/21/2022","Kent, Ohio",NA,"1","bot","3-0","Kent St.","Eastern Mich.","Kirby, J struck out swinging (1-2 BKFS)."
"05/21/2022","Kent, Ohio",NA,"1","bot","3-0","Kent St.","Eastern Mich.","Longwell, A struck out swinging (1-2 KBFS)."
"05/21/2022","Kent, Ohio",NA,"2","top","3-0","Eastern Mich.","Kent St.","EASTER singled to third base (1-2 SSB)."
"05/21/2022","Kent, Ohio",NA,"2","top","3-0","Eastern Mich.","Kent St.","EASTER advanced to second on a throwing error by p, failed pickoff attempt."
"05/21/2022","Kent, Ohio",NA,"2","top","3-0","Eastern Mich.","Kent St.","EASTER advanced to third."
"05/21/2022","Kent, Ohio",NA,"2","top","4-0","Eastern Mich.","Kent St.","KAUFFMAN singled up the middle, RBI (2-2 FSBFB)3a EASTER scored."
"05/21/2022","Kent, Ohio",NA,"2","top","4-0","Eastern Mich.","Kent St.","KAUFFMAN advanced to second on a wild pitch."
"05/21/2022","Kent, Ohio",NA,"2","top","5-0","Eastern Mich.","Kent St.","BAULT singled down the lf line, RBI (2-1 BBK)3a KAUFFMAN scored."
"05/21/2022","Kent, Ohio",NA,"2","top","5-0","Eastern Mich.","Kent St.","Soltis,A to p for Bernadina,R."
"05/21/2022","Kent, Ohio",NA,"2","top","5-0","Eastern Mich.","Kent St.","KIRK singled through the left side (2-1 KBB)3a BAULT advanced to second."
"05/21/2022","Kent, Ohio",NA,"2","top","6-0","Eastern Mich.","Kent St.","WARKENTIN doubled to left center, RBI (0-0)3a KIRK advanced to third3a BAULT scored."
"05/21/2022","Kent, Ohio",NA,"2","top","7-0","Eastern Mich.","Kent St.","DOLNEY grounded out to 1b unassisted, RBI (0-0)3a WARKENTIN advanced to third3a KIRK scored."
"05/21/2022","Kent, Ohio",NA,"2","top","8-0","Eastern Mich.","Kent St.","HUEBBE flied out to cf, SAC, RBI (2-1 FBB)3a WARKENTIN scored."
"05/21/2022","Kent, Ohio",NA,"2","top","8-0","Eastern Mich.","Kent St.","MILLER walked (3-0 BBBB)."
"05/21/2022","Kent, Ohio",NA,"2","top","8-0","Eastern Mich.","Kent St.","GORA flied out to rf (3-1 BBFB)."
"05/21/2022","Kent, Ohio",NA,"2","bot","8-0","Kent St.","Eastern Mich.","Miknis,J grounded out to ss (0-0)."
"05/21/2022","Kent, Ohio",NA,"2","bot","8-0","Kent St.","Eastern Mich.","Johnson, J struck out swinging (1-2 BKSFS)."
"05/21/2022","Kent, Ohio",NA,"2","bot","8-0","Kent St.","Eastern Mich.","Timbrook,M struck out looking (0-2 KFK)."
"05/21/2022","Kent, Ohio",NA,"3","top","8-0","Eastern Mich.","Kent St.","EASTER grounded out to p (0-1 K)."
"05/21/2022","Kent, Ohio",NA,"3","top","8-0","Eastern Mich.","Kent St.","KAUFFMAN grounded out to 3b (1-2 KFB)."
"05/21/2022","Kent, Ohio",NA,"3","top","9-0","Eastern Mich.","Kent St.","BAULT homered to left field, RBI (0-0)."
"05/21/2022","Kent, Ohio",NA,"3","top","9-0","Eastern Mich.","Kent St.","KIRK singled up the middle (0-2 KF)."
"05/21/2022","Kent, Ohio",NA,"3","top","9-0","Eastern Mich.","Kent St.","Dell, R to p for Soltis,A."
"05/21/2022","Kent, Ohio",NA,"3","top","9-0","Eastern Mich.","Kent St.","WARKENTIN reached on a fielder's choice (3-0 BBB)3a KIRK out at second ss to 2b."
"05/21/2022","Kent, Ohio",NA,"3","bot","9-0","Kent St.","Eastern Mich.","Elsen, N walked (3-2 SBKBBB)."
"05/21/2022","Kent, Ohio",NA,"3","bot","9-0","Kent St.","Eastern Mich.","Pennington,P reached on a fielder's choice (0-2 KKF)3a Elsen, N out at second p to ss."
"05/21/2022","Kent, Ohio",NA,"3","bot","9-0","Kent St.","Eastern Mich.","Thompson, S popped up to 2b (0-0)."
"05/21/2022","Kent, Ohio",NA,"3","bot","9-0","Kent St.","Eastern Mich.","Mathews,C struck out swinging (1-2 KSBS)."
"05/21/2022","Kent, Ohio",NA,"4","top","9-0","Eastern Mich.","Kent St.","DOLNEY singled up the middle (0-2 KS)."
"05/21/2022","Kent, Ohio",NA,"4","top","9-0","Eastern Mich.","Kent St.","HUEBBE flied out to cf (0-0)."
"05/21/2022","Kent, Ohio",NA,"4","top","9-0","Eastern Mich.","Kent St.","MILLER hit into double play ss to 2b to 1b (1-1 BF)3a DOLNEY out on the play."
"05/21/2022","Kent, Ohio",NA,"4","top","9-2","Eastern Mich.","Kent St.","H: 1"
"05/21/2022","Kent, Ohio",NA,"4","bot","9-0","Kent St.","Eastern Mich.","Kirby, J struck out swinging (1-2 FFFFFBS)."
"05/21/2022","Kent, Ohio",NA,"4","bot","9-0","Kent St.","Eastern Mich.","Longwell, A walked (3-1 BFBBB)."
"05/21/2022","Kent, Ohio",NA,"4","bot","9-2","Kent St.","Eastern Mich.","Miknis,J homered to right field, 2 RBI (1-0 B)3a Longwell, A scored."
"05/21/2022","Kent, Ohio",NA,"4","bot","9-2","Kent St.","Eastern Mich.","Johnson, J grounded out to 3b (1-0 B)."
"05/21/2022","Kent, Ohio",NA,"4","bot","9-2","Kent St.","Eastern Mich.","Timbrook,M lined out to rf (0-0)."
"05/21/2022","Kent, Ohio",NA,"4","top","9-2","Eastern Mich.","Kent St.","R: 2 H: 1"
"05/21/2022","Kent, Ohio",NA,"5","top","9-2","Eastern Mich.","Kent St.","Ware, B to p for Dell, R."
"05/21/2022","Kent, Ohio",NA,"5","top","9-2","Eastern Mich.","Kent St.","GORA grounded out to ss (2-2 KKBB)."
"05/21/2022","Kent, Ohio",NA,"5","top","9-2","Eastern Mich.","Kent St.","EASTER flied out to cf (2-1 FBB)."
"05/21/2022","Kent, Ohio",NA,"5","top","9-2","Eastern Mich.","Kent St.","KAUFFMAN grounded out to 2b (0-1 K)."
"05/21/2022","Kent, Ohio",NA,"5","bot","9-2","Kent St.","Eastern Mich.","Elsen, N doubled to center field (0-0)."
"05/21/2022","Kent, Ohio",NA,"5","bot","9-2","Kent St.","Eastern Mich.","Pennington,P walked (3-0 BBBB)."
"05/21/2022","Kent, Ohio",NA,"5","bot","9-3","Kent St.","Eastern Mich.","Thompson, S doubled to left field, RBI (0-1 K)3a Pennington,P advanced to third3a Elsen, N scored."
"05/21/2022","Kent, Ohio",NA,"5","bot","9-3","Kent St.","Eastern Mich.","Mathews,C fouled out to c (0-0)."
"05/21/2022","Kent, Ohio",NA,"5","bot","9-5","Kent St.","Eastern Mich.","Kirby, J singled through the left side, 2 RBI (0-0)3a Thompson, S scored3a Pennington,P scored."
"05/21/2022","Kent, Ohio",NA,"5","bot","9-5","Kent St.","Eastern Mich.","REINKALL to p for FRUIT."
"05/21/2022","Kent, Ohio",NA,"5","bot","9-5","Kent St.","Eastern Mich.","Longwell, A singled through the right side (1-0 B)3a Kirby, J advanced to second."
"05/21/2022","Kent, Ohio",NA,"5","bot","9-6","Kent St.","Eastern Mich.","Miknis,J singled through the right side, RBI (0-2 KF)3a Longwell, A advanced to third3a Kirby, J scored."
"05/21/2022","Kent, Ohio",NA,"5","bot","9-7","Kent St.","Eastern Mich.","Johnson, J reached on a fielder's choice, RBI (1-0 B)3a Miknis,J out at second 3b to 2b3a Longwell, A scored."
"05/21/2022","Kent, Ohio",NA,"5","bot","9-7","Kent St.","Eastern Mich.","Timbrook,M singled to first base (0-0)3a Johnson, J advanced to second."
"05/21/2022","Kent, Ohio",NA,"5","bot","9-7","Kent St.","Eastern Mich.","Elsen, N struck out swinging (1-2 SSBS)."
"05/21/2022","Kent, Ohio",NA,"5","bot","9-7","Kent St.","Eastern Mich.","R: 5 H: 6 LOB: 2"
"05/21/2022","Kent, Ohio",NA,"6","top","9-7","Eastern Mich.","Kent St.","BAULT flied out to lf (0-2 SS)."
"05/21/2022","Kent, Ohio",NA,"6","top","9-7","Eastern Mich.","Kent St.","KIRK walked (3-1 BSBBB)."
"05/21/2022","Kent, Ohio",NA,"6","top","9-7","Eastern Mich.","Kent St.","WARKENTIN singled through the left side (0-1 K)3a KIRK advanced to second."
"05/21/2022","Kent, Ohio",NA,"6","top","9-7","Eastern Mich.","Kent St.","Wolf, E to p for Ware, B."
"05/21/2022","Kent, Ohio",NA,"6","top","10-7","Eastern Mich.","Kent St.","DOLNEY singled to center field, RBI (1-1 BK)3a WARKENTIN advanced to second3a KIRK scored."
"05/21/2022","Kent, Ohio",NA,"6","top","13-7","Eastern Mich.","Kent St.","HUEBBE homered to center field, 3 RBI (1-0 B)3a DOLNEY scored3a WARKENTIN scored."
"05/21/2022","Kent, Ohio",NA,"6","top","13-7","Eastern Mich.","Kent St.","MILLER struck out swinging (0-2 FKFS)."
"05/21/2022","Kent, Ohio",NA,"6","top","13-7","Eastern Mich.","Kent St.","GORA struck out swinging (1-2 BKKS)."
"05/21/2022","Kent, Ohio",NA,"6","bot","13-7","Kent St.","Eastern Mich.","Pennington,P walked (3-1 BBSBB)."
"05/21/2022","Kent, Ohio",NA,"6","bot","13-7","Kent St.","Eastern Mich.","Thompson, S flied out to lf (0-0)."
"05/21/2022","Kent, Ohio",NA,"6","bot","13-7","Kent St.","Eastern Mich.","Mathews,C struck out swinging (2-2 KBBFS)."
"05/21/2022","Kent, Ohio",NA,"6","bot","13-7","Kent St.","Eastern Mich.","Kirby, J singled down the lf line (0-1 F)3a Pennington,P advanced to third."
"05/21/2022","Kent, Ohio",NA,"6","bot","13-7","Kent St.","Eastern Mich.","Longwell, A flied out to lf (3-2 FSBBFBF)."
"05/21/2022","Kent, Ohio",NA,"7","top","13-7","Eastern Mich.","Kent St.","Rippl, M to p for Wolf, E."
"05/21/2022","Kent, Ohio",NA,"7","top","13-7","Eastern Mich.","Kent St.","EASTER lined out to rf (0-1 S)."
"05/21/2022","Kent, Ohio",NA,"7","top","13-7","Eastern Mich.","Kent St.","KAUFFMAN grounded out to 3b (1-2 BSS)."
"05/21/2022","Kent, Ohio",NA,"7","top","13-7","Eastern Mich.","Kent St.","BAULT singled down the rf line (0-0)."
"05/21/2022","Kent, Ohio",NA,"7","top","13-7","Eastern Mich.","Kent St.","KIRK struck out swinging (1-2 BKKFS)."
"05/21/2022","Kent, Ohio",NA,"7","top","13-8","Eastern Mich.","Kent St.","H: 1 LOB: 1"
"05/21/2022","Kent, Ohio",NA,"7","bot","13-7","Kent St.","Eastern Mich.","Miknis,J singled up the middle (1-2 BKK)."
"05/21/2022","Kent, Ohio",NA,"7","bot","13-7","Kent St.","Eastern Mich.","Johnson, J flied out to rf (1-0 B)."
"05/21/2022","Kent, Ohio",NA,"7","bot","13-7","Kent St.","Eastern Mich.","Miknis,J advanced to second on a wild pitch."
"05/21/2022","Kent, Ohio",NA,"7","bot","13-8","Kent St.","Eastern Mich.","Timbrook,M singled to right field, RBI (2-2 BFSFB)3a Miknis,J scored."
"05/21/2022","Kent, Ohio",NA,"7","bot","13-8","Kent St.","Eastern Mich.","Elsen, N reached on a fielder's choice (0-2 FS)3a Timbrook,M out at second ss to 2b."
"05/21/2022","Kent, Ohio",NA,"7","bot","13-8","Kent St.","Eastern Mich.","Elsen, N out at second c to ss, caught stealing."
"05/21/2022","Kent, Ohio",NA,"7","top","13-8","Eastern Mich.","Kent St.","R: 1 H: 2"
"05/21/2022","Kent, Ohio",NA,"8","top","13-8","Eastern Mich.","Kent St.","WARKENTIN grounded out to 1b unassisted (1-1 SB)."
"05/21/2022","Kent, Ohio",NA,"8","top","13-8","Eastern Mich.","Kent St.","DOLNEY singled to left field (0-0)."
