"date","location","attendance","inning","inning_top_bot","score","batting","fielding","description"
"04/03/2022","Memphis, Tenn.",NA,"1","top","0-0","Tulane","Memphis","GROFF,E popped up to 2b (0-2)."
"04/03/2022","Memphis, Tenn.",NA,"1","top","0-0","Tulane","Memphis","AVILES doubled to left field (2-2)."
"04/03/2022","Memphis, Tenn.",NA,"1","top","0-0","Tulane","Memphis","LINN struck out swinging (1-2)."
"04/03/2022","Memphis, Tenn.",NA,"1","top","0-0","Tulane","Memphis","LEE struck out swinging (3-2)."
"04/03/2022","Memphis, Tenn.",NA,"1","top","0-0","Tulane","Memphis","H: 1 LOB: 1"
"04/03/2022","Memphis, Tenn.",NA,"1","bot","0-0","Memphis","Tulane","Webb, B. struck out looking (0-2)."
"04/03/2022","Memphis, Tenn.",NA,"1","bot","0-0","Memphis","Tulane","Kohler, L. struck out swinging (2-2)."
"04/03/2022","Memphis, Tenn.",NA,"1","bot","0-0","Memphis","Tulane","Brooks, B. struck out swinging (2-2)."
"04/03/2022","Memphis, Tenn.",NA,"2","top","0-0","Tulane","Memphis","BAUMGARDT struck out swinging, out at first c to 1b (1-2)."
"04/03/2022","Memphis, Tenn.",NA,"2","top","0-0","Tulane","Memphis","ENGELHARD struck out swinging (2-2)."
"04/03/2022","Memphis, Tenn.",NA,"2","top","0-0","Tulane","Memphis","HART fouled out to 1b (3-1)."
"04/03/2022","Memphis, Tenn.",NA,"2","bot","0-0","Memphis","Tulane","Compton, J. singled to right field (2-1)."
"04/03/2022","Memphis, Tenn.",NA,"2","bot","0-0","Memphis","Tulane","Baskin, A. singled to center field (1-1)3a Compton, J. advanced to second."
"04/03/2022","Memphis, Tenn.",NA,"2","bot","0-1","Memphis","Tulane","Swanberg, C. singled to right field, RBI (3-2)3a Baskin, A. advanced to third3a Compton, J. scored."
"04/03/2022","Memphis, Tenn.",NA,"2","bot","0-2","Memphis","Tulane","Bibiloni, I. reached on a fielder's choice, RBI (0-2)3a Swanberg, C. out at second ss to 2b3a Baskin, A. scored."
"04/03/2022","Memphis, Tenn.",NA,"2","bot","0-2","Memphis","Tulane","Daniels, B. reached on a fielder's choice (0-0)3a Bibiloni, I. out at second 2b to ss."
"04/03/2022","Memphis, Tenn.",NA,"2","bot","0-2","Memphis","Tulane","DuBose, B. grounded out to 2b (1-2)."
"04/03/2022","Memphis, Tenn.",NA,"2","bot","0-2","Memphis","Tulane","R: 2 H: 3 LOB: 1"
"04/03/2022","Memphis, Tenn.",NA,"3","top","0-2","Tulane","Memphis","MINDER fouled out to c (1-0)."
"04/03/2022","Memphis, Tenn.",NA,"3","top","0-2","Tulane","Memphis","HEBERT doubled to right field (3-2)."
"04/03/2022","Memphis, Tenn.",NA,"3","top","0-2","Tulane","Memphis","GROFF,E flied out to lf (0-1)."
"04/03/2022","Memphis, Tenn.",NA,"3","top","0-2","Tulane","Memphis","AVILES reached on a fielder's choice (0-0)3a HEBERT out at second 3b to 2b."
"04/03/2022","Memphis, Tenn.",NA,"3","top","0-3","Tulane","Memphis","H: 1 LOB: 1"
"04/03/2022","Memphis, Tenn.",NA,"3","bot","0-2","Memphis","Tulane","Webb, B. singled through the right side (0-1)."
"04/03/2022","Memphis, Tenn.",NA,"3","bot","0-2","Memphis","Tulane","Kohler, L. grounded out to p, SAC (0-0)3a Webb, B. advanced to second."
"04/03/2022","Memphis, Tenn.",NA,"3","bot","0-2","Memphis","Tulane","Brooks, B. singled to center field (0-0)3a Webb, B. advanced to third."
"04/03/2022","Memphis, Tenn.",NA,"3","bot","0-3","Memphis","Tulane","Compton, J. reached on a fielder's choice, RBI (1-2)3a Brooks, B. advanced to second on an error by 2b3a Webb, B. scored."
"04/03/2022","Memphis, Tenn.",NA,"3","bot","0-3","Memphis","Tulane","Baskin, A. popped up to 2b (0-1)."
"04/03/2022","Memphis, Tenn.",NA,"3","bot","0-3","Memphis","Tulane","Swanberg, C. flied out to lf (1-2)."
"04/03/2022","Memphis, Tenn.",NA,"3","top","0-3","Tulane","Memphis","R: 1 H: 2 E: 1 LOB: 2"
"04/03/2022","Memphis, Tenn.",NA,"4","top","0-3","Tulane","Memphis","LINN struck out looking (2-2)."
"04/03/2022","Memphis, Tenn.",NA,"4","top","0-3","Tulane","Memphis","LEE out at first 3b to 2b (0-0)."
"04/03/2022","Memphis, Tenn.",NA,"4","top","0-3","Tulane","Memphis","BAUMGARDT struck out swinging, reached first on a wild pitch (2-2)."
"04/03/2022","Memphis, Tenn.",NA,"4","top","0-3","Tulane","Memphis","ENGELHARD struck out swinging (0-2)."
"04/03/2022","Memphis, Tenn.",NA,"4","top","0-3","Tulane","Memphis","LOB: 1"
"04/03/2022","Memphis, Tenn.",NA,"4","bot","0-3","Memphis","Tulane","Bibiloni, I. popped up to 3b, bunt (0-0)."
"04/03/2022","Memphis, Tenn.",NA,"4","bot","0-3","Memphis","Tulane","Daniels, B. tripled to right center (0-0)."
