"date","location","attendance","inning","inning_top_bot","score","batting","fielding","description"
"03/09/2022","Arlington, VA",NA,"1","top","0-0","Coppin St.","George Washington","BALSLEY,W. singled through the left side (1-2 BKS)."
"03/09/2022","Arlington, VA",NA,"1","top","0-0","Coppin St.","George Washington","CASTILLO,M. struck out swinging (0-2 KFS)."
"03/09/2022","Arlington, VA",NA,"1","top","0-0","Coppin St.","George Washington","BALSLEY,W. stole second."
"03/09/2022","Arlington, VA",NA,"1","top","1-0","Coppin St.","George Washington","MILEY,C. singled through the left side, advanced to second, RBI (2-1 BKB)3a BALSLEY,W. scored."
"03/09/2022","Arlington, VA",NA,"1","top","2-0","Coppin St.","George Washington","NICOLAS,B. singled through the left side, advanced to second, RBI (0-0)3a MILEY,C. scored."
"03/09/2022","Arlington, VA",NA,"1","top","2-0","Coppin St.","George Washington","SMITH,T. flied out to ss (2-1 BKB)."
"03/09/2022","Arlington, VA",NA,"1","top","2-0","Coppin St.","George Washington","PEREZ,E. grounded out to ss (0-1 K)."
"03/09/2022","Arlington, VA",NA,"1","bot","2-0","George Washington","Coppin St.","T. Nicholson singled through the left side (3-2 BBBKKFF)."
"03/09/2022","Arlington, VA",NA,"1","bot","2-0","George Washington","Coppin St.","S. Ditomaso fouled out to c (0-0)."
"03/09/2022","Arlington, VA",NA,"1","bot","2-1","George Washington","Coppin St.","Micheletti doubled to center field, RBI (0-2 KFF)3a T. Nicholson scored."
"03/09/2022","Arlington, VA",NA,"1","bot","2-1","George Washington","Coppin St.","Micheletti advanced to third on a balk."
"03/09/2022","Arlington, VA",NA,"1","bot","2-2","George Washington","Coppin St.","Joe Biancone flied out to rf, SF, RBI (2-0 BB)3a Micheletti scored."
"03/09/2022","Arlington, VA",NA,"1","bot","2-2","George Washington","Coppin St.","Derek Ripp grounded out to 2b (0-0)."
"03/09/2022","Arlington, VA",NA,"2","top","2-2","Coppin St.","George Washington","HANKINS,J. grounded out to 3b (0-1 F)."
"03/09/2022","Arlington, VA",NA,"2","top","2-2","Coppin St.","George Washington","ARGABRIGHT,L flied out to cf (0-0)."
"03/09/2022","Arlington, VA",NA,"2","top","2-2","Coppin St.","George Washington","WILLIAMS,G. struck out swinging (0-2 FKS)."
"03/09/2022","Arlington, VA",NA,"2","bot","2-2","George Washington","Coppin St.","Cade Fergus singled to right field, advanced to second (0-0)."
"03/09/2022","Arlington, VA",NA,"2","bot","2-3","George Washington","Coppin St.","Mike Ludowig singled up the middle, RBI (0-1 K)3a Cade Fergus scored."
"03/09/2022","Arlington, VA",NA,"2","bot","2-3","George Washington","Coppin St.","A. Frechette popped up to p, SAC (0-0)3a Mike Ludowig advanced to second."
"03/09/2022","Arlington, VA",NA,"2","bot","2-3","George Washington","Coppin St.","Ty Acker grounded out to p (0-0)3a Mike Ludowig advanced to third."
"03/09/2022","Arlington, VA",NA,"2","bot","2-3","George Washington","Coppin St.","T. Nicholson grounded out to 3b (0-2 SK)."
"03/09/2022","Arlington, VA",NA,"2","bot","2-3","George Washington","Coppin St.","R: 1 H: 2 LOB: 1"
"03/09/2022","Arlington, VA",NA,"3","top","2-3","Coppin St.","George Washington","BALSLEY,W. singled up the middle (1-2 KBF)."
"03/09/2022","Arlington, VA",NA,"3","top","2-3","Coppin St.","George Washington","BALSLEY,W. out at second c to 2b, caught stealing."
"03/09/2022","Arlington, VA",NA,"3","top","2-3","Coppin St.","George Washington","CASTILLO,M. grounded out to p (3-2 SBBSB)."
"03/09/2022","Arlington, VA",NA,"3","top","2-3","Coppin St.","George Washington","MILEY,C. struck out swinging (2-2 BBKSS)."
