"date","location","attendance","inning","inning_top_bot","score","batting","fielding","description"
"03/06/2020","Spartanburg, S.C.",NA,"1","top","0-0","Western Caro.","USC Upstate","A. Robinson struck out swinging (0-2 FKFS)."
"03/06/2020","Spartanburg, S.C.",NA,"1","top","0-0","Western Caro.","USC Upstate","Walsh doubled down the rf line."
"03/06/2020","Spartanburg, S.C.",NA,"1","top","0-0","Western Caro.","USC Upstate","Bigbie reached on an error by rf, advanced to second Walsh advanced to third."
"03/06/2020","Spartanburg, S.C.",NA,"1","top","2-0","Western Caro.","USC Upstate","Bullock singled to right field, 2 RBI (1-0 B) Bigbie scored, unearned Walsh scored."
"03/06/2020","Spartanburg, S.C.",NA,"1","top","2-0","Western Caro.","USC Upstate","Torres reached on an error by 1b (3-2 BKFBBF) Bullock advanced to second, advanced to third on an error by 1b."
"03/06/2020","Spartanburg, S.C.",NA,"1","top","2-0","Western Caro.","USC Upstate","Jones struck out swinging (0-2 KKS)."
"03/06/2020","Spartanburg, S.C.",NA,"1","top","3-0","Western Caro.","USC Upstate","Prater singled to right center, RBI (1-0 B) Torres advanced to second Bullock scored, unearned."
"03/06/2020","Spartanburg, S.C.",NA,"1","top","3-0","Western Caro.","USC Upstate","Ford hit by pitch Prater advanced to second Torres advanced to third."
"03/06/2020","Spartanburg, S.C.",NA,"1","top","3-0","Western Caro.","USC Upstate","Goehrig struck out looking (0-2 KFK)."
"03/06/2020","Spartanburg, S.C.",NA,"1","bot","3-0","USC Upstate","Western Caro.","HENNESSY, J. grounded out to ss (0-2 KK)."
"03/06/2020","Spartanburg, S.C.",NA,"1","bot","3-0","USC Upstate","Western Caro.","MATTHEWS, J. grounded out to 2b (2-1 BBK)."
"03/06/2020","Spartanburg, S.C.",NA,"1","bot","3-0","USC Upstate","Western Caro.","BUCKNER, D. grounded out to 2b (2-1 KBB)."
"03/06/2020","Spartanburg, S.C.",NA,"2","top","3-0","Western Caro.","USC Upstate","A. Robinson singled up the middle (1-0 B)."
"03/06/2020","Spartanburg, S.C.",NA,"2","top","3-0","Western Caro.","USC Upstate","Walsh fouled out to rf (1-2 BSK)."
"03/06/2020","Spartanburg, S.C.",NA,"2","top","3-0","Western Caro.","USC Upstate","Bigbie flied out to lf (1-2 BFFF)."
"03/06/2020","Spartanburg, S.C.",NA,"2","top","3-0","Western Caro.","USC Upstate","Bullock reached on a fielders choice (2-2 KFBFB) A. Robinson out at second ss unassisted."
"03/06/2020","Spartanburg, S.C.",NA,"2","bot","3-0","USC Upstate","Western Caro.","TAYLOR, J. walked (3-1 BKBBB)."
"03/06/2020","Spartanburg, S.C.",NA,"2","bot","3-0","USC Upstate","Western Caro.","TAYLOR, J. advanced to second on a wild pitch."
"03/06/2020","Spartanburg, S.C.",NA,"2","bot","3-0","USC Upstate","Western Caro.","MACINTOSH, C struck out swinging (1-2 KBKFS)."
"03/06/2020","Spartanburg, S.C.",NA,"2","bot","3-0","USC Upstate","Western Caro.","RIP, J. walked (3-2 BSSBBFB)."
"03/06/2020","Spartanburg, S.C.",NA,"2","bot","3-0","USC Upstate","Western Caro.","GALLAGHER, J struck out swinging (1-2 KBFFFS)."
"03/06/2020","Spartanburg, S.C.",NA,"2","bot","3-0","USC Upstate","Western Caro.","RIP, J. advanced to second on a wild pitch TAYLOR, J. advanced to third on a wild pitch."
"03/06/2020","Spartanburg, S.C.",NA,"2","bot","3-0","USC Upstate","Western Caro.","OLSON, B. grounded out to 2b (1-1 BK)."
"03/06/2020","Spartanburg, S.C.",NA,"3","top","3-0","Western Caro.","USC Upstate","Torres fouled out to 3b (3-2 FBBSB)."
"03/06/2020","Spartanburg, S.C.",NA,"3","top","3-0","Western Caro.","USC Upstate","Jones fouled out to rf (0-1 F)."
"03/06/2020","Spartanburg, S.C.",NA,"3","top","3-0","Western Caro.","USC Upstate","Prater grounded out to ss (2-1 FBB)."
"03/06/2020","Spartanburg, S.C.",NA,"3","bot","3-0","USC Upstate","Western Caro.","STEWART, M. walked (3-1 BBKBB)."
"03/06/2020","Spartanburg, S.C.",NA,"3","bot","3-0","USC Upstate","Western Caro.","HENNESSY, J. struck out looking (2-2 BKSBK)."
"03/06/2020","Spartanburg, S.C.",NA,"3","bot","3-0","USC Upstate","Western Caro.","MATTHEWS, J. reached on an error by 1b (0-1 K) STEWART, M. advanced to second."
"03/06/2020","Spartanburg, S.C.",NA,"3","bot","3-0","USC Upstate","Western Caro.","BUCKNER, D. walked (3-2 BBKFBB) MATTHEWS, J. advanced to second STEWART, M. advanced to third."
"03/06/2020","Spartanburg, S.C.",NA,"3","bot","3-0","USC Upstate","Western Caro.","TAYLOR, J. struck out swinging (1-2 BFKS)."
"03/06/2020","Spartanburg, S.C.",NA,"3","bot","3-0","USC Upstate","Western Caro.","MACINTOSH, C struck out swinging (0-2 FKS)."
"03/06/2020","Spartanburg, S.C.",NA,"4","top","3-0","Western Caro.","USC Upstate","Ford singled up the middle."
"03/06/2020","Spartanburg, S.C.",NA,"4","top","3-0","Western Caro.","USC Upstate","Goehrig grounded out to 3b, SAC, bunt Ford advanced to second."
"03/06/2020","Spartanburg, S.C.",NA,"4","top","3-0","Western Caro.","USC Upstate","A. Robinson flied out to cf (0-1 F)."
"03/06/2020","Spartanburg, S.C.",NA,"4","top","4-0","Western Caro.","USC Upstate","Walsh singled up the middle, RBI Ford scored."
"03/06/2020","Spartanburg, S.C.",NA,"4","top","4-0","Western Caro.","USC Upstate","Bigbie doubled down the lf line Walsh advanced to third."
"03/06/2020","Spartanburg, S.C.",NA,"4","top","4-0","Western Caro.","USC Upstate","Bullock flied out to cf (0-1 S)."
"03/06/2020","Spartanburg, S.C.",NA,"4","bot","4-0","USC Upstate","Western Caro.","RIP, J. singled to shortstop (1-2 SBF)."
"03/06/2020","Spartanburg, S.C.",NA,"4","bot","4-0","USC Upstate","Western Caro.","RIP, J. stole second."
"03/06/2020","Spartanburg, S.C.",NA,"4","bot","4-0","USC Upstate","Western Caro.","GALLAGHER, J reached on an error by 1b (1-2 KSFFB) RIP, J. advanced to third."
"03/06/2020","Spartanburg, S.C.",NA,"4","bot","4-0","USC Upstate","Western Caro.","OLSON, B. struck out swinging (0-2 FKS)."
"03/06/2020","Spartanburg, S.C.",NA,"4","bot","4-1","USC Upstate","Western Caro.","STEWART, M. reached on a fielders choice, RBI (1-1 SB) GALLAGHER, J out at second 2b to ss RIP, J. scored, unearned."
"03/06/2020","Spartanburg, S.C.",NA,"4","bot","4-1","USC Upstate","Western Caro.","STEWART, M. stole second."
"03/06/2020","Spartanburg, S.C.",NA,"4","bot","4-1","USC Upstate","Western Caro.","HENNESSY, J. struck out swinging (2-2 BSFBFS)."
"03/06/2020","Spartanburg, S.C.",NA,"5","top","4-1","Western Caro.","USC Upstate","Torres grounded out to 2b (2-2 BSBF)."
"03/06/2020","Spartanburg, S.C.",NA,"5","top","4-1","Western Caro.","USC Upstate","Jones lined out to 2b (3-2 KBBBF)."
"03/06/2020","Spartanburg, S.C.",NA,"5","top","4-1","Western Caro.","USC Upstate","Prater grounded out to 2b."
"03/06/2020","Spartanburg, S.C.",NA,"5","bot","4-1","USC Upstate","Western Caro.","MATTHEWS, J. walked (3-2 BBBKSFB)."
"03/06/2020","Spartanburg, S.C.",NA,"5","bot","4-1","USC Upstate","Western Caro.","BUCKNER, D. grounded out to 2b (0-1 K) MATTHEWS, J. advanced to second."
"03/06/2020","Spartanburg, S.C.",NA,"5","bot","4-1","USC Upstate","Western Caro.","TAYLOR, J. lined out to 2b (0-1 S) MATTHEWS, J. out at second 2b to ss."
"03/06/2020","Spartanburg, S.C.",NA,"6","top","4-1","Western Caro.","USC Upstate","Ford singled to second base (0-1 K)."
"03/06/2020","Spartanburg, S.C.",NA,"6","top","4-1","Western Caro.","USC Upstate","Ford stole second, advanced to third on an error by c."
"03/06/2020","Spartanburg, S.C.",NA,"6","top","4-1","Western Caro.","USC Upstate","Goehrig struck out swinging (1-2 KBSFS)."
"03/06/2020","Spartanburg, S.C.",NA,"6","top","4-1","Western Caro.","USC Upstate","LANCASTER, W to p for MARKS, J.."
"03/06/2020","Spartanburg, S.C.",NA,"6","top","4-1","Western Caro.","USC Upstate","Bertsch pinch hit for A. Robinson."
"03/06/2020","Spartanburg, S.C.",NA,"6","top","5-1","Western Caro.","USC Upstate","Bertsch doubled to left center, RBI (2-2 FBFBFFFF) Ford scored."
"03/06/2020","Spartanburg, S.C.",NA,"6","top","5-1","Western Caro.","USC Upstate","Graves pinch ran for Bertsch."
"03/06/2020","Spartanburg, S.C.",NA,"6","top","5-1","Western Caro.","USC Upstate","Walsh struck out swinging (2-2 KBFBS)."
"03/06/2020","Spartanburg, S.C.",NA,"6","top","5-1","Western Caro.","USC Upstate","Bigbie fouled out to rf."
"03/06/2020","Spartanburg, S.C.",NA,"6","bot","5-1","USC Upstate","Western Caro.","Graves to cf."
"03/06/2020","Spartanburg, S.C.",NA,"6","bot","5-1","USC Upstate","Western Caro.","Mitschele to p for Walter."
"03/06/2020","Spartanburg, S.C.",NA,"6","bot","5-1","USC Upstate","Western Caro.","MACINTOSH, C struck out swinging (3-1 BKBB)."
"03/06/2020","Spartanburg, S.C.",NA,"6","bot","5-1","USC Upstate","Western Caro.","RIP, J. singled to left field (2-0 BB)."
"03/06/2020","Spartanburg, S.C.",NA,"6","bot","5-1","USC Upstate","Western Caro.","GALLAGHER, J walked (3-0 BBBB) RIP, J. advanced to second."
"03/06/2020","Spartanburg, S.C.",NA,"6","bot","5-1","USC Upstate","Western Caro.","OLSON, B. flied out to rf (1-1 BK)."
"03/06/2020","Spartanburg, S.C.",NA,"6","bot","5-2","USC Upstate","Western Caro.","STEWART, M. singled to shortstop, advanced to second on an error by 1b (3-2 KBBFB) GALLAGHER, J advanced to second, advanced to third on an error by 1b RIP, J. scored on an error by 1b, unearned."
