"date","location","attendance","inning","inning_top_bot","score","batting","fielding","description"
"04/14/2022","Bridgeport, Conn.",NA,"1","top","0-0","Central Conn. St.","Sacred Heart","H. Pasqualin walked."
"04/14/2022","Bridgeport, Conn.",NA,"1","top","0-0","Central Conn. St.","Sacred Heart","J. Devito grounded into double play 2b to 1b3a H. Pasqualin out on the play."
"04/14/2022","Bridgeport, Conn.",NA,"1","top","0-0","Central Conn. St.","Sacred Heart","D. Covino flied out to cf."
"04/14/2022","Bridgeport, Conn.",NA,"1","bot","0-0","Sacred Heart","Central Conn. St.","J. Jordan singled to second base."
"04/14/2022","Bridgeport, Conn.",NA,"1","bot","0-0","Sacred Heart","Central Conn. St.","S. Mongelli grounded out to ss3a J. Jordan advanced to second."
"04/14/2022","Bridgeport, Conn.",NA,"1","bot","0-0","Sacred Heart","Central Conn. St.","R. Farruggio struck out swinging."
"04/14/2022","Bridgeport, Conn.",NA,"1","bot","0-0","Sacred Heart","Central Conn. St.","R. Donnelly out at first 1b to p."
"04/14/2022","Bridgeport, Conn.",NA,"1","bot","0-0","Sacred Heart","Central Conn. St.","H: 1 LOB: 1"
"04/14/2022","Bridgeport, Conn.",NA,"2","top","0-0","Central Conn. St.","Sacred Heart","N. Martinez walked."
"04/14/2022","Bridgeport, Conn.",NA,"2","top","0-0","Central Conn. St.","Sacred Heart","S. Loda grounded into double play 2b to ss to 1b3a N. Martinez out on the play."
"04/14/2022","Bridgeport, Conn.",NA,"2","top","0-0","Central Conn. St.","Sacred Heart","A. Redahan flied out to lf."
"04/14/2022","Bridgeport, Conn.",NA,"2","bot","0-0","Sacred Heart","Central Conn. St.","J. Emerson singled to right field."
"04/14/2022","Bridgeport, Conn.",NA,"2","bot","0-0","Sacred Heart","Central Conn. St.","D. D'amore flied out to cf."
"04/14/2022","Bridgeport, Conn.",NA,"2","bot","0-0","Sacred Heart","Central Conn. St.","Sutherland struck out swinging."
"04/14/2022","Bridgeport, Conn.",NA,"2","bot","0-0","Sacred Heart","Central Conn. St.","T. Galletti struck out swinging."
"04/14/2022","Bridgeport, Conn.",NA,"2","bot","0-0","Sacred Heart","Central Conn. St.","H: 1 LOB: 1"
"04/14/2022","Bridgeport, Conn.",NA,"3","top","0-0","Central Conn. St.","Sacred Heart","J. Nolan grounded out to 3b."
"04/14/2022","Bridgeport, Conn.",NA,"3","top","0-0","Central Conn. St.","Sacred Heart","M. Torniero walked."
"04/14/2022","Bridgeport, Conn.",NA,"3","top","0-0","Central Conn. St.","Sacred Heart","E. Good walked3a M. Torniero advanced to second."
"04/14/2022","Bridgeport, Conn.",NA,"3","top","1-0","Central Conn. St.","Sacred Heart","H. Pasqualin singled down the lf line, RBI3a E. Good advanced to third3a M. Torniero scored."
"04/14/2022","Bridgeport, Conn.",NA,"3","top","2-0","Central Conn. St.","Sacred Heart","J. Devito singled to left field, RBI3a H. Pasqualin advanced to third3a E. Good scored."
"04/14/2022","Bridgeport, Conn.",NA,"3","top","2-0","Central Conn. St.","Sacred Heart","D. Covino hit by pitch3a J. Devito advanced to second."
"04/14/2022","Bridgeport, Conn.",NA,"3","top","3-0","Central Conn. St.","Sacred Heart","N. Martinez out at first 1b to p, RBI3a D. Covino advanced to second3a J. Devito advanced to third3a H. Pasqualin scored."
"04/14/2022","Bridgeport, Conn.",NA,"3","top","3-0","Central Conn. St.","Sacred Heart","S. Loda hit by pitch."
"04/14/2022","Bridgeport, Conn.",NA,"3","top","3-0","Central Conn. St.","Sacred Heart","A. Redahan flied out to cf."
"04/14/2022","Bridgeport, Conn.",NA,"3","bot","3-0","Sacred Heart","Central Conn. St.","J. Levito popped up to 2b."
"04/14/2022","Bridgeport, Conn.",NA,"3","bot","3-0","Sacred Heart","Central Conn. St.","J. Jordan singled to center field."
"04/14/2022","Bridgeport, Conn.",NA,"3","bot","3-0","Sacred Heart","Central Conn. St.","S. Mongelli popped up to 2b."
"04/14/2022","Bridgeport, Conn.",NA,"3","bot","3-0","Sacred Heart","Central Conn. St.","R. Farruggio grounded out to ss."
"04/14/2022","Bridgeport, Conn.",NA,"4","top","3-0","Central Conn. St.","Sacred Heart","D. Aufiero to p for J. Kramer."
"04/14/2022","Bridgeport, Conn.",NA,"4","top","3-0","Central Conn. St.","Sacred Heart","J. Nolan popped up to 2b."
"04/14/2022","Bridgeport, Conn.",NA,"4","top","3-0","Central Conn. St.","Sacred Heart","M. Torniero flied out to cf."
"04/14/2022","Bridgeport, Conn.",NA,"4","top","3-0","Central Conn. St.","Sacred Heart","E. Good singled."
"04/14/2022","Bridgeport, Conn.",NA,"4","top","3-0","Central Conn. St.","Sacred Heart","H. Pasqualin popped up to 3b."
"04/14/2022","Bridgeport, Conn.",NA,"4","top","3-2","Central Conn. St.","Sacred Heart","H: 1 LOB: 1"
"04/14/2022","Bridgeport, Conn.",NA,"4","bot","3-0","Sacred Heart","Central Conn. St.","R. Donnelly singled."
"04/14/2022","Bridgeport, Conn.",NA,"4","bot","3-1","Sacred Heart","Central Conn. St.","J. Emerson reached first on an error by ss, advanced to third, RBI3a R. Donnelly scored, unearned."
"04/14/2022","Bridgeport, Conn.",NA,"4","bot","3-2","Sacred Heart","Central Conn. St.","D. D'amore flied out to rf, SAC, RBI3a J. Emerson scored, unearned."
"04/14/2022","Bridgeport, Conn.",NA,"4","bot","3-2","Sacred Heart","Central Conn. St.","Sutherland singled to center field."
"04/14/2022","Bridgeport, Conn.",NA,"4","bot","3-2","Sacred Heart","Central Conn. St.","T. Galletti doubled to center field3a Sutherland advanced to third."
"04/14/2022","Bridgeport, Conn.",NA,"4","bot","3-2","Sacred Heart","Central Conn. St.","J. Levito grounded out to 3b."
