"date","location","attendance","inning","inning_top_bot","score","batting","fielding","description"
"04/25/2021","Irvine, Calif.",NA,"1","top","0-0","Oregon St.","UC Irvine","Meckler walked (3-2 KSBBBB)."
"04/25/2021","Irvine, Calif.",NA,"1","top","0-0","Oregon St.","UC Irvine","Ober singled to left field (2-0 BB)3a Meckler advanced to second."
"04/25/2021","Irvine, Calif.",NA,"1","top","0-0","Oregon St.","UC Irvine","Dukart, J. grounded out to p, SAC (0-0)3a Ober advanced to second3a Meckler advanced to third."
"04/25/2021","Irvine, Calif.",NA,"1","top","1-0","Oregon St.","UC Irvine","Forrester singled to left center, RBI (2-2 KKBB)3a Ober advanced to third3a Meckler scored."
"04/25/2021","Irvine, Calif.",NA,"1","top","2-0","Oregon St.","UC Irvine","Casey singled through the right side, RBI (1-1 KB)3a Forrester advanced to second3a Ober scored."
"04/25/2021","Irvine, Calif.",NA,"1","top","2-0","Oregon St.","UC Irvine","Fuchs grounded out to 1b unassisted (3-1 BBBK)3a Casey advanced to second3a Forrester advanced to third."
"04/25/2021","Irvine, Calif.",NA,"1","top","4-0","Oregon St.","UC Irvine","Armstrong singled to center field, 2 RBI (0-1 K)3a Casey scored3a Forrester scored."
"04/25/2021","Irvine, Calif.",NA,"1","top","4-0","Oregon St.","UC Irvine","Logan lined out to cf to left center (1-0 B)."
"04/25/2021","Irvine, Calif.",NA,"1","bot","4-0","UC Irvine","Oregon St.","Palmer, J. struck out swinging (3-2 BBBKSS)."
"04/25/2021","Irvine, Calif.",NA,"1","bot","4-0","UC Irvine","Oregon St.","Church flied out to lf (2-2 KBBF)."
"04/25/2021","Irvine, Calif.",NA,"1","bot","4-0","UC Irvine","Oregon St.","Peabody struck out swinging (0-2 KFS)."
"04/25/2021","Irvine, Calif.",NA,"2","top","4-0","Oregon St.","UC Irvine","McDowell grounded out to 2b (2-2 KKBB)."
"04/25/2021","Irvine, Calif.",NA,"2","top","4-0","Oregon St.","UC Irvine","Meckler tripled to right center (2-0 BB)."
"04/25/2021","Irvine, Calif.",NA,"2","top","4-0","Oregon St.","UC Irvine","Ober walked (3-1 FBBBB)."
"04/25/2021","Irvine, Calif.",NA,"2","top","4-0","Oregon St.","UC Irvine","Dukart, J. struck out swinging (1-2 FBFS)."
"04/25/2021","Irvine, Calif.",NA,"2","top","4-0","Oregon St.","UC Irvine","Forrester struck out swinging (1-2 BSKS)."
"04/25/2021","Irvine, Calif.",NA,"2","top","4-0","Oregon St.","UC Irvine","H: 1 LOB: 2"
