"date","location","attendance","inning","inning_top_bot","score","batting","fielding","description"
"05/01/2021","New Orleans",NA,"1","top","0-0","Houston","Tulane","UHSE, B. lined out to lf (0-1 K)."
"05/01/2021","New Orleans",NA,"1","top","0-0","Houston","Tulane","BURCKEL, B. struck out swinging (0-2 FFS)."
"05/01/2021","New Orleans",NA,"1","top","0-0","Houston","Tulane","BIELAMOWICZ struck out swinging (1-2 SFBS)."
"05/01/2021","New Orleans",NA,"1","bot","0-0","Tulane","Houston","C. BURNS singled to left field (1-0 B)."
"05/01/2021","New Orleans",NA,"1","bot","0-0","Tulane","Houston","LAPRAIRIE flied out to lf (0-0)."
"05/01/2021","New Orleans",NA,"1","bot","0-0","Tulane","Houston","C. BURNS advanced to second on a throwing error by p, failed pickoff attempt, advanced to third on the throw."
"05/01/2021","New Orleans",NA,"1","bot","0-0","Tulane","Houston","LEE struck out swinging, grounded out to c unassisted (0-2 FSFS)."
"05/01/2021","New Orleans",NA,"1","bot","0-0","Tulane","Houston","ENGELHARD grounded out to 3b (0-0)."
"05/01/2021","New Orleans",NA,"1","bot","0-0","Tulane","Houston","H: 1 E: 1 LOB: 1"
"05/01/2021","New Orleans",NA,"2","top","0-0","Houston","Tulane","HERNANDEZ popped up to 1b (0-0)."
"05/01/2021","New Orleans",NA,"2","top","0-0","Houston","Tulane","POST, D. lined out to rf (2-2 KSFFBB)."
"05/01/2021","New Orleans",NA,"2","top","0-0","Houston","Tulane","PENDERGRASS singled up the middle (2-2 BSFBF)."
"05/01/2021","New Orleans",NA,"2","top","0-0","Houston","Tulane","PENDERGRASS advanced to second on a wild pitch."
"05/01/2021","New Orleans",NA,"2","top","0-0","Houston","Tulane","RIVAS, S. popped up to 3b (3-1 BBBF)."
"05/01/2021","New Orleans",NA,"2","top","0-3","Houston","Tulane","H: 1 LOB: 1"
"05/01/2021","New Orleans",NA,"2","bot","0-0","Tulane","Houston","NIEMANN grounded out to ss (0-0)."
"05/01/2021","New Orleans",NA,"2","bot","0-0","Tulane","Houston","AVILES singled to center field (3-2 BFBKB)."
