"date","location","attendance","inning","inning_top_bot","score","batting","fielding","description"
"03/26/2019","San Diego, Calif.",NA,"1","top","0-0","California Baptist","San Diego St.","Rockefeller struck out looking (3-2 FBBBKK)."
"03/26/2019","San Diego, Calif.",NA,"1","top","0-0","California Baptist","San Diego St.","Navigato, L flied out to cf (1-0 B)."
"03/26/2019","San Diego, Calif.",NA,"1","top","0-0","California Baptist","San Diego St.","Bash, A struck out swinging (1-2 KSBS)."
"03/26/2019","San Diego, Calif.",NA,"1","bot","0-0","San Diego St.","California Baptist","RUDICK struck out swinging (1-2 KFBS)."
"03/26/2019","San Diego, Calif.",NA,"1","bot","0-1","San Diego St.","California Baptist","JARVIS homered to left center, RBI (0-1 F)."
"03/26/2019","San Diego, Calif.",NA,"1","bot","0-1","San Diego St.","California Baptist","ARMENTA struck out swinging (0-2 KSS)."
"03/26/2019","San Diego, Calif.",NA,"1","bot","0-1","San Diego St.","California Baptist","SCHMITT struck out swinging (0-2 KSS)."
"03/26/2019","San Diego, Calif.",NA,"2","top","0-1","California Baptist","San Diego St.","Mota, R struck out swinging (2-2 FBBFS)."
"03/26/2019","San Diego, Calif.",NA,"2","top","0-1","California Baptist","San Diego St.","Glenn, J flied out to lf (2-0 BB)."
"03/26/2019","San Diego, Calif.",NA,"2","top","0-1","California Baptist","San Diego St.","Bruyntjens J struck out swinging (2-2 SSBBS)."
"03/26/2019","San Diego, Calif.",NA,"2","bot","0-1","San Diego St.","California Baptist","LEONHARDT flied out to lf (1-1 BK)."
"03/26/2019","San Diego, Calif.",NA,"2","bot","0-1","San Diego St.","California Baptist","BIBLE struck out swinging (1-2 FBFS)."
"03/26/2019","San Diego, Calif.",NA,"2","bot","0-1","San Diego St.","California Baptist","ESCOBEDO popped up to ss (0-1 K)."
"03/26/2019","San Diego, Calif.",NA,"3","top","0-1","California Baptist","San Diego St.","Smith, R doubled down the rf line (1-1 BF)."
"03/26/2019","San Diego, Calif.",NA,"3","top","0-1","California Baptist","San Diego St.","Plaia, N grounded out to ss (2-0 BB)."
"03/26/2019","San Diego, Calif.",NA,"3","top","0-1","California Baptist","San Diego St.","Spohn, H flied out to rf (0-2 KF)."
"03/26/2019","San Diego, Calif.",NA,"3","top","1-1","California Baptist","San Diego St.","Rockefeller singled to left center, RBI (3-2 BBBKFF) Smith, R scored."
"03/26/2019","San Diego, Calif.",NA,"3","top","1-1","California Baptist","San Diego St.","Rockefeller advanced to second on a wild pitch."
"03/26/2019","San Diego, Calif.",NA,"3","top","2-1","California Baptist","San Diego St.","Navigato, L singled through the left side, RBI (2-2 KSBFB) Rockefeller scored."
"03/26/2019","San Diego, Calif.",NA,"3","top","2-1","California Baptist","San Diego St.","Navigato, L out at second c to 2b, caught stealing."
"03/26/2019","San Diego, Calif.",NA,"3","bot","2-1","San Diego St.","California Baptist","FEIN grounded out to ss (0-1 K)."
"03/26/2019","San Diego, Calif.",NA,"3","bot","2-1","San Diego St.","California Baptist","ORR flied out to rf (0-0)."
"03/26/2019","San Diego, Calif.",NA,"3","bot","2-1","San Diego St.","California Baptist","RUDICK flied out to cf (1-0 B)."
"03/26/2019","San Diego, Calif.",NA,"4","top","2-1","California Baptist","San Diego St.","Bash, A grounded out to 3b (0-1 S)."
"03/26/2019","San Diego, Calif.",NA,"4","top","2-1","California Baptist","San Diego St.","Mota, R struck out swinging (1-2 KBSS)."
"03/26/2019","San Diego, Calif.",NA,"4","top","2-1","California Baptist","San Diego St.","Glenn, J singled to center field (2-1 BBS)."
"03/26/2019","San Diego, Calif.",NA,"4","top","2-1","California Baptist","San Diego St.","Bruyntjens J struck out swinging (2-2 KBKBS)."
"03/26/2019","San Diego, Calif.",NA,"4","bot","2-1","San Diego St.","California Baptist","McCarvel. J to p for Burica, C."
"03/26/2019","San Diego, Calif.",NA,"4","bot","2-1","San Diego St.","California Baptist","JARVIS flied out to cf (3-2 BBSFB)."
"03/26/2019","San Diego, Calif.",NA,"4","bot","2-1","San Diego St.","California Baptist","ARMENTA grounded out to ss (3-1 BKBB)."
"03/26/2019","San Diego, Calif.",NA,"4","bot","2-1","San Diego St.","California Baptist","SCHMITT singled to left field (2-0 BB)."
"03/26/2019","San Diego, Calif.",NA,"4","bot","2-1","San Diego St.","California Baptist","LEONHARDT walked (3-1 BFBBB) SCHMITT advanced to second."
"03/26/2019","San Diego, Calif.",NA,"4","bot","2-2","San Diego St.","California Baptist","BIBLE singled through the left side, RBI (2-1 BBF) LEONHARDT advanced to second SCHMITT scored."
"03/26/2019","San Diego, Calif.",NA,"4","bot","2-2","San Diego St.","California Baptist","ESCOBEDO struck out swinging (0-2 KKS)."
"03/26/2019","San Diego, Calif.",NA,"5","top","2-2","California Baptist","San Diego St.","Smith, R grounded out to p (1-0 B)."
"03/26/2019","San Diego, Calif.",NA,"5","top","2-2","California Baptist","San Diego St.","Plaia, N grounded out to p, bunt (1-1 KB)."
"03/26/2019","San Diego, Calif.",NA,"5","top","3-2","California Baptist","San Diego St.","Spohn, H homered to left field, RBI (3-2 BKBFBF)."
"03/26/2019","San Diego, Calif.",NA,"5","top","3-2","California Baptist","San Diego St.","Rockefeller struck out swinging (1-2 FBSS)."
"03/26/2019","San Diego, Calif.",NA,"5","bot","3-2","San Diego St.","California Baptist","FEIN singled through the left side (1-2 KBF)."
"03/26/2019","San Diego, Calif.",NA,"5","bot","3-2","San Diego St.","California Baptist","ORR struck out swinging (1-2 BKFS)."
"03/26/2019","San Diego, Calif.",NA,"5","bot","3-2","San Diego St.","California Baptist","FEIN advanced to second on a passed ball."
"03/26/2019","San Diego, Calif.",NA,"5","bot","3-2","San Diego St.","California Baptist","RUDICK singled through the left side (2-2 KKBFFFFB) FEIN advanced to third."
"03/26/2019","San Diego, Calif.",NA,"5","bot","3-2","San Diego St.","California Baptist","Amrhein, M to p for McCarvel. J."
"03/26/2019","San Diego, Calif.",NA,"5","bot","3-2","San Diego St.","California Baptist","RUDICK stole second."
"03/26/2019","San Diego, Calif.",NA,"5","bot","3-2","San Diego St.","California Baptist","JARVIS walked (3-2 BKFBBB)."
"03/26/2019","San Diego, Calif.",NA,"5","bot","3-2","San Diego St.","California Baptist","ARMENTA fouled out to 3b (0-0)."
"03/26/2019","San Diego, Calif.",NA,"5","bot","3-2","San Diego St.","California Baptist","SCHMITT flied out to lf (0-1 K)."
"03/26/2019","San Diego, Calif.",NA,"6","top","3-2","California Baptist","San Diego St.","Navigato, L flied out to rf (2-1 BKB)."
"03/26/2019","San Diego, Calif.",NA,"6","top","3-2","California Baptist","San Diego St.","Bash, A flied out to cf (1-2 KFB)."
"03/26/2019","San Diego, Calif.",NA,"6","top","3-2","California Baptist","San Diego St.","Mota, R flied out to lf (0-1 F)."
"03/26/2019","San Diego, Calif.",NA,"6","bot","3-2","San Diego St.","California Baptist","LEONHARDT grounded out to ss (1-1 BF)."
"03/26/2019","San Diego, Calif.",NA,"6","bot","3-2","San Diego St.","California Baptist","BIBLE singled to third base (2-2 KBBS)."
"03/26/2019","San Diego, Calif.",NA,"6","bot","3-2","San Diego St.","California Baptist","ESCOBEDO struck out swinging (0-2 KFFS)."
"03/26/2019","San Diego, Calif.",NA,"6","bot","3-2","San Diego St.","California Baptist","FEIN singled to third base (1-2 KBF) BIBLE advanced to second."
"03/26/2019","San Diego, Calif.",NA,"6","bot","3-2","San Diego St.","California Baptist","ORR grounded out to ss (0-0)."
"03/26/2019","San Diego, Calif.",NA,"7","top","3-2","California Baptist","San Diego St.","WINSTON to p for M. PAREDES."
"03/26/2019","San Diego, Calif.",NA,"7","top","3-2","California Baptist","San Diego St.","Glenn, J singled to center field (0-1 S)."
"03/26/2019","San Diego, Calif.",NA,"7","top","3-2","California Baptist","San Diego St.","Glenn, J out at second c to 2b, caught stealing."
"03/26/2019","San Diego, Calif.",NA,"7","top","3-2","California Baptist","San Diego St.","Bruyntjens J struck out swinging, out at first c to 1b (0-2 KKS)."
"03/26/2019","San Diego, Calif.",NA,"7","top","3-2","California Baptist","San Diego St.","Smith, R walked (3-0 BBBB)."
"03/26/2019","San Diego, Calif.",NA,"7","top","3-2","California Baptist","San Diego St.","Plaia, N walked (3-1 KBBBB) Smith, R advanced to second."
"03/26/2019","San Diego, Calif.",NA,"7","top","3-2","California Baptist","San Diego St.","Spohn, H singled through the left side (1-0 B) Plaia, N advanced to second Smith, R advanced to third."
"03/26/2019","San Diego, Calif.",NA,"7","top","3-2","California Baptist","San Diego St.","Rockefeller struck out looking (1-2 BKKK)."
"03/26/2019","San Diego, Calif.",NA,"7","bot","3-2","San Diego St.","California Baptist","RUDICK lined out to ss (1-1 BK)."
"03/26/2019","San Diego, Calif.",NA,"7","bot","3-2","San Diego St.","California Baptist","JARVIS popped up to 2b (0-0)."
"03/26/2019","San Diego, Calif.",NA,"7","bot","3-2","San Diego St.","California Baptist","ARMENTA struck out looking (3-2 BBBKFK)."
"03/26/2019","San Diego, Calif.",NA,"8","top","3-2","California Baptist","San Diego St.","Navigato, L singled up the middle (1-2 KBF)."
"03/26/2019","San Diego, Calif.",NA,"8","top","3-2","California Baptist","San Diego St.","Bash, A walked (3-1 BBKBB) Navigato, L advanced to second."
"03/26/2019","San Diego, Calif.",NA,"8","top","3-2","California Baptist","San Diego St.","MARDUENO to p for WINSTON."
"03/26/2019","San Diego, Calif.",NA,"8","top","3-2","California Baptist","San Diego St.","Mota, R grounded out to 3b, SAC, bunt (0-0) Bash, A advanced to second Navigato, L advanced to third."
"03/26/2019","San Diego, Calif.",NA,"8","top","5-2","California Baptist","San Diego St.","Glenn, J singled to right field, 2 RBI (0-0) Bash, A scored Navigato, L scored."
"03/26/2019","San Diego, Calif.",NA,"8","top","5-2","California Baptist","San Diego St.","Glenn, J advanced to second on a wild pitch."
"03/26/2019","San Diego, Calif.",NA,"8","top","5-2","California Baptist","San Diego St.","Bruyntjens J walked (3-1 KBBBB)."
"03/26/2019","San Diego, Calif.",NA,"8","top","5-2","California Baptist","San Diego St.","Smith, R grounded out to p (0-1 K) Bruyntjens J advanced to second Glenn, J advanced to third."
"03/26/2019","San Diego, Calif.",NA,"8","top","5-2","California Baptist","San Diego St.","Plaia, N grounded out to ss (2-2 KKBB)."
"03/26/2019","San Diego, Calif.",NA,"8","bot","5-2","San Diego St.","California Baptist","Bash, A to 3b."
"03/26/2019","San Diego, Calif.",NA,"8","bot","5-2","San Diego St.","California Baptist","Amrhein, M to p for Bruyntjens J."
"03/26/2019","San Diego, Calif.",NA,"8","bot","5-2","San Diego St.","California Baptist","for Amrhein, M."
"03/26/2019","San Diego, Calif.",NA,"8","bot","5-2","San Diego St.","California Baptist","SCHMITT struck out swinging (0-2 KSFFS)."
"03/26/2019","San Diego, Calif.",NA,"8","bot","5-2","San Diego St.","California Baptist","LEONHARDT fouled out to rf (2-2 SSBB)."
"03/26/2019","San Diego, Calif.",NA,"8","bot","5-2","San Diego St.","California Baptist","BIBLE grounded out to ss (1-1 KB)."
"03/26/2019","San Diego, Calif.",NA,"9","top","5-2","California Baptist","San Diego St.","Spohn, H flied out to rf (0-0)."
"03/26/2019","San Diego, Calif.",NA,"9","top","5-2","California Baptist","San Diego St.","Rockefeller flied out to cf (1-0 B)."
"03/26/2019","San Diego, Calif.",NA,"9","top","5-2","California Baptist","San Diego St.","Navigato, L grounded out to p unassisted (0-0)."
"03/26/2019","San Diego, Calif.",NA,"9","bot","5-2","San Diego St.","California Baptist","Rockefeller to cf."
"03/26/2019","San Diego, Calif.",NA,"9","bot","5-2","San Diego St.","California Baptist","Castillo, C to lf for Mota, R."
"03/26/2019","San Diego, Calif.",NA,"9","bot","5-2","San Diego St.","California Baptist","Plaia, N to rf."
"03/26/2019","San Diego, Calif.",NA,"9","bot","5-2","San Diego St.","California Baptist","ESCOBEDO struck out looking (0-2 SKK)."
"03/26/2019","San Diego, Calif.",NA,"9","bot","5-2","San Diego St.","California Baptist","FEIN out at first 1b to p (0-2 KK)."
"03/26/2019","San Diego, Calif.",NA,"9","bot","5-2","San Diego St.","California Baptist","D. JOHNSON pinch hit for ORR."
"03/26/2019","San Diego, Calif.",NA,"9","bot","5-2","San Diego St.","California Baptist","D. JOHNSON struck out swinging (1-2 BKSFFS)."
