"date","location","attendance","inning","inning_top_bot","score","batting","fielding","description"
"03/06/2020","Lawrence, KS",NA,"1","top","0-0","Indiana St.","Kansas","Schaffer,J grounded out to 2b."
"03/06/2020","Lawrence, KS",NA,"1","top","0-0","Indiana St.","Kansas","Rivera,M grounded out to 1b unassisted."
"03/06/2020","Lawrence, KS",NA,"1","top","0-0","Indiana St.","Kansas","Fuentes,B grounded out to ss."
"03/06/2020","Lawrence, KS",NA,"1","bot","0-0","Kansas","Indiana St.","Ray, B. flied out to cf."
"03/06/2020","Lawrence, KS",NA,"1","bot","0-0","Kansas","Indiana St.","Cosentino struck out swinging."
"03/06/2020","Lawrence, KS",NA,"1","bot","0-0","Kansas","Indiana St.","Sems, B. flied out to cf."
"03/06/2020","Lawrence, KS",NA,"2","top","0-0","Indiana St.","Kansas","Wright,M out at first 1b to p."
"03/06/2020","Lawrence, KS",NA,"2","top","0-0","Indiana St.","Kansas","Hanna II,E walked."
"03/06/2020","Lawrence, KS",NA,"2","top","0-0","Indiana St.","Kansas","Ross,S lined into double play ss to 1b Hanna II,E out on the play."
"03/06/2020","Lawrence, KS",NA,"2","bot","0-0","Kansas","Indiana St.","Metcalf, N. struck out swinging."
"03/06/2020","Lawrence, KS",NA,"2","bot","0-0","Kansas","Indiana St.","Tulimero, A. walked."
"03/06/2020","Lawrence, KS",NA,"2","bot","0-0","Kansas","Indiana St.","Wagner, J. struck out looking."
"03/06/2020","Lawrence, KS",NA,"2","bot","0-0","Kansas","Indiana St.","Messinger, S fouled out to rf."
"03/06/2020","Lawrence, KS",NA,"3","top","0-0","Indiana St.","Kansas","Cusumano,D flied out to cf."
"03/06/2020","Lawrence, KS",NA,"3","top","0-0","Indiana St.","Kansas","Magill,G struck out swinging."
"03/06/2020","Lawrence, KS",NA,"3","top","0-0","Indiana St.","Kansas","Nowaskie,B grounded out to 2b."
"03/06/2020","Lawrence, KS",NA,"3","bot","0-0","Kansas","Indiana St.","Souza-Paaluh grounded out to 2b."
"03/06/2020","Lawrence, KS",NA,"3","bot","0-0","Kansas","Indiana St.","Hanna, Z. hit by pitch."
"03/06/2020","Lawrence, KS",NA,"3","bot","0-0","Kansas","Indiana St.","Ray, B. flied out to cf."
"03/06/2020","Lawrence, KS",NA,"3","bot","0-0","Kansas","Indiana St.","Cosentino flied out to cf."
"03/06/2020","Lawrence, KS",NA,"4","top","0-0","Indiana St.","Kansas","Schaffer,J tripled to left field."
"03/06/2020","Lawrence, KS",NA,"4","top","1-0","Indiana St.","Kansas","Rivera,M doubled, ground-rule, RBI Schaffer,J scored."
"03/06/2020","Lawrence, KS",NA,"4","top","1-0","Indiana St.","Kansas","Fuentes,B flied out to cf Rivera,M advanced to third."
"03/06/2020","Lawrence, KS",NA,"4","top","1-0","Indiana St.","Kansas","Wright,M hit by pitch."
"03/06/2020","Lawrence, KS",NA,"4","top","1-0","Indiana St.","Kansas","Hanna II,E fouled out to 3b."
"03/06/2020","Lawrence, KS",NA,"4","top","1-0","Indiana St.","Kansas","Ross,S grounded out to 3b."
"03/06/2020","Lawrence, KS",NA,"4","bot","1-0","Kansas","Indiana St.","Sems, B. flied out to lf."
"03/06/2020","Lawrence, KS",NA,"4","bot","1-0","Kansas","Indiana St.","Metcalf, N. lined out to ss."
"03/06/2020","Lawrence, KS",NA,"4","bot","1-0","Kansas","Indiana St.","Tulimero, A. walked."
"03/06/2020","Lawrence, KS",NA,"4","bot","1-0","Kansas","Indiana St.","Wagner, J. flied out to lf."
"03/06/2020","Lawrence, KS",NA,"5","top","1-0","Indiana St.","Kansas","Cusumano,D flied out to lf."
"03/06/2020","Lawrence, KS",NA,"5","top","1-0","Indiana St.","Kansas","Magill,G grounded out to ss."
"03/06/2020","Lawrence, KS",NA,"5","top","1-0","Indiana St.","Kansas","Nowaskie,B flied out to lf."
"03/06/2020","Lawrence, KS",NA,"5","bot","1-0","Kansas","Indiana St.","Messinger, S fouled out to c."
"03/06/2020","Lawrence, KS",NA,"5","bot","1-0","Kansas","Indiana St.","Souza-Paaluh flied out to cf."
"03/06/2020","Lawrence, KS",NA,"5","bot","1-0","Kansas","Indiana St.","Hanna, Z. singled up the middle."
"03/06/2020","Lawrence, KS",NA,"5","bot","1-0","Kansas","Indiana St.","Ray, B. singled to left center Hanna, Z. advanced to third."
"03/06/2020","Lawrence, KS",NA,"5","bot","1-1","Kansas","Indiana St.","Ray, B. advanced to second Hanna, Z. scored on a wild pitch."
"03/06/2020","Lawrence, KS",NA,"5","bot","1-1","Kansas","Indiana St.","Cosentino walked."
"03/06/2020","Lawrence, KS",NA,"5","bot","1-1","Kansas","Indiana St.","Sems, B. hit by pitch Cosentino advanced to second Ray, B. advanced to third."
"03/06/2020","Lawrence, KS",NA,"5","bot","1-1","Kansas","Indiana St.","Cross,A to p for Weaver,T."
"03/06/2020","Lawrence, KS",NA,"5","bot","1-2","Kansas","Indiana St.","Metcalf, N. walked, RBI Sems, B. advanced to second Cosentino advanced to third Ray, B. scored."
"03/06/2020","Lawrence, KS",NA,"5","bot","1-4","Kansas","Indiana St.","Tulimero, A. singled to second base, 2 RBI Metcalf, N. advanced to second Sems, B. scored Cosentino scored."
"03/06/2020","Lawrence, KS",NA,"5","bot","1-4","Kansas","Indiana St.","Wagner, J. walked Tulimero, A. advanced to second Metcalf, N. advanced to third."
"03/06/2020","Lawrence, KS",NA,"5","bot","1-4","Kansas","Indiana St.","Frey,Z to p for Cross,A."
"03/06/2020","Lawrence, KS",NA,"5","bot","1-6","Kansas","Indiana St.","Messinger, S singled through the left side, 2 RBI Wagner, J. advanced to second Tulimero, A. scored Metcalf, N. scored."
"03/06/2020","Lawrence, KS",NA,"5","bot","1-6","Kansas","Indiana St.","Souza-Paaluh grounded out to p."
"03/06/2020","Lawrence, KS",NA,"6","top","1-6","Indiana St.","Kansas","Schaffer,J flied out to cf."
"03/06/2020","Lawrence, KS",NA,"6","top","1-6","Indiana St.","Kansas","Rivera,M walked."
"03/06/2020","Lawrence, KS",NA,"6","top","1-6","Indiana St.","Kansas","Fuentes,B singled through the right side Rivera,M advanced to second."
"03/06/2020","Lawrence, KS",NA,"6","top","1-6","Indiana St.","Kansas","Wright,M popped up to 3b."
"03/06/2020","Lawrence, KS",NA,"6","top","1-6","Indiana St.","Kansas","Hanna II,E flied out to rf."
"03/06/2020","Lawrence, KS",NA,"6","bot","1-6","Kansas","Indiana St.","Klein,M to p for Frey,Z."
"03/06/2020","Lawrence, KS",NA,"6","bot","1-6","Kansas","Indiana St.","Hanna, Z. flied out to lf."
"03/06/2020","Lawrence, KS",NA,"6","bot","1-6","Kansas","Indiana St.","Ray, B. doubled to left field."
"03/06/2020","Lawrence, KS",NA,"6","bot","1-6","Kansas","Indiana St.","Cosentino flied out to cf."
"03/06/2020","Lawrence, KS",NA,"6","bot","1-6","Kansas","Indiana St.","Sems, B. flied out to cf."
