"date","location","attendance","inning","inning_top_bot","score","batting","fielding","description"
"04/10/2022","Poughkeepsie, NY",NA,"1","top","0-0","Quinnipiac","Marist","Maves walked."
"04/10/2022","Poughkeepsie, NY",NA,"1","top","0-0","Quinnipiac","Marist","Zimbardo reached on a fielder's choice3a Maves out at second ss to 2b."
"04/10/2022","Poughkeepsie, NY",NA,"1","top","0-0","Quinnipiac","Marist","Ostberg struck out looking."
"04/10/2022","Poughkeepsie, NY",NA,"1","top","0-0","Quinnipiac","Marist","O'Connor struck out swinging."
"04/10/2022","Poughkeepsie, NY",NA,"1","top","0-1","Quinnipiac","Marist","LOB: 1"
"04/10/2022","Poughkeepsie, NY",NA,"1","bot","0-0","Marist","Quinnipiac","G. Napolitan doubled to right field."
"04/10/2022","Poughkeepsie, NY",NA,"1","bot","0-1","Marist","Quinnipiac","Re. Armitage doubled to left field, RBI3a G. Napolitan scored."
"04/10/2022","Poughkeepsie, NY",NA,"1","bot","0-1","Marist","Quinnipiac","Ro. Armitage lined out to lf."
"04/10/2022","Poughkeepsie, NY",NA,"1","bot","0-1","Marist","Quinnipiac","B. Hart flied out to lf."
"04/10/2022","Poughkeepsie, NY",NA,"1","bot","0-1","Marist","Quinnipiac","Re. Armitage advanced to third on a passed ball."
"04/10/2022","Poughkeepsie, NY",NA,"1","bot","0-1","Marist","Quinnipiac","J. Decker struck out looking."
"04/10/2022","Poughkeepsie, NY",NA,"1","top","0-1","Quinnipiac","Marist","R: 1 H: 2 LOB: 1"
"04/10/2022","Poughkeepsie, NY",NA,"2","top","0-1","Quinnipiac","Marist","Swenson struck out looking."
"04/10/2022","Poughkeepsie, NY",NA,"2","top","0-1","Quinnipiac","Marist","Donofrio singled to second base."
"04/10/2022","Poughkeepsie, NY",NA,"2","top","0-1","Quinnipiac","Marist","Donofrio stole second."
"04/10/2022","Poughkeepsie, NY",NA,"2","top","0-1","Quinnipiac","Marist","LaChance struck out swinging."
"04/10/2022","Poughkeepsie, NY",NA,"2","top","1-1","Quinnipiac","Marist","Melnick singled to left field, RBI3a Donofrio scored."
"04/10/2022","Poughkeepsie, NY",NA,"2","top","1-1","Quinnipiac","Marist","Tuffy walked3a Melnick advanced to second."
"04/10/2022","Poughkeepsie, NY",NA,"2","top","1-1","Quinnipiac","Marist","Maves struck out swinging."
"04/10/2022","Poughkeepsie, NY",NA,"2","bot","1-1","Marist","Quinnipiac","G. Noriega singled to left field."
"04/10/2022","Poughkeepsie, NY",NA,"2","bot","1-1","Marist","Quinnipiac","D. Hoy reached on a fielder's choice3a G. Noriega out at second 2b to ss."
"04/10/2022","Poughkeepsie, NY",NA,"2","bot","1-1","Marist","Quinnipiac","C. Mackle lined into double play 2b to 1b3a D. Hoy out on the play."
"04/10/2022","Poughkeepsie, NY",NA,"3","top","1-1","Quinnipiac","Marist","Zimbardo struck out looking."
"04/10/2022","Poughkeepsie, NY",NA,"3","top","1-1","Quinnipiac","Marist","Ostberg singled through the right side."
"04/10/2022","Poughkeepsie, NY",NA,"3","top","1-1","Quinnipiac","Marist","Ostberg stole second."
"04/10/2022","Poughkeepsie, NY",NA,"3","top","1-1","Quinnipiac","Marist","O'Connor reached first on a throwing error by 3b3a Ostberg advanced to third on the error."
"04/10/2022","Poughkeepsie, NY",NA,"3","top","2-1","Quinnipiac","Marist","O'Connor out at second c to ss, caught stealing3a Ostberg scored, unearned."
"04/10/2022","Poughkeepsie, NY",NA,"3","top","2-1","Quinnipiac","Marist","Swenson popped up to 2b."
"04/10/2022","Poughkeepsie, NY",NA,"3","bot","2-1","Marist","Quinnipiac","Seitter to p for Goldrick."
"04/10/2022","Poughkeepsie, NY",NA,"3","bot","2-1","Marist","Quinnipiac","N. Lincoln struck out swinging."
"04/10/2022","Poughkeepsie, NY",NA,"3","bot","2-2","Marist","Quinnipiac","G. Napolitan homered to right center, RBI."
