"date","location","attendance","inning","inning_top_bot","score","batting","fielding","description"
"03/25/2022","San Marcos, Texas",NA,"1","top","0-0","Coastal Carolina","Texas St.","No play."
"03/25/2022","San Marcos, Texas",NA,"1","top","0-0","Coastal Carolina","Texas St.","White, A. flied out to cf (2-1 BKB)."
"03/25/2022","San Marcos, Texas",NA,"1","top","0-0","Coastal Carolina","Texas St.","Brown, E. grounded out to 3b (3-2 KBBSFBF)."
"03/25/2022","San Marcos, Texas",NA,"1","top","0-0","Coastal Carolina","Texas St.","Lucky, N. struck out swinging (3-2 BKBBSFFS)."
"03/25/2022","San Marcos, Texas",NA,"1","bot","0-1","Texas St.","Coastal Carolina","McClain, B. homered down the rf line, RBI (2-2 KFBFFB)."
"03/25/2022","San Marcos, Texas",NA,"1","bot","0-1","Texas St.","Coastal Carolina","Wuthrich, J. singled to left field (3-2 SBFBB)."
"03/25/2022","San Marcos, Texas",NA,"1","bot","0-1","Texas St.","Coastal Carolina","Pena, D. grounded into double play 2b to ss to 1b (1-2 BKF)3a Wuthrich, J. out on the play."
"03/25/2022","San Marcos, Texas",NA,"1","bot","0-1","Texas St.","Coastal Carolina","Shuffield, D singled to left center (1-1 KB)."
"03/25/2022","San Marcos, Texas",NA,"1","bot","0-1","Texas St.","Coastal Carolina","Dropped foul ball, E9."
"03/25/2022","San Marcos, Texas",NA,"1","bot","0-1","Texas St.","Coastal Carolina","Thompson, J. struck out swinging (0-2 FSS)."
"03/25/2022","San Marcos, Texas",NA,"1","bot","0-1","Texas St.","Coastal Carolina","R: 1 H: 3 E: 1 LOB: 1"
"03/25/2022","San Marcos, Texas",NA,"2","top","0-1","Coastal Carolina","Texas St.","Thomas, D. struck out looking (1-2 BFKK)."
"03/25/2022","San Marcos, Texas",NA,"2","top","0-1","Coastal Carolina","Texas St.","Johnson, T. struck out swinging (3-2 BKBSFBFS)."
"03/25/2022","San Marcos, Texas",NA,"2","top","0-1","Coastal Carolina","Texas St.","Brown, G. flied out to lf (2-1 KBB)."
"03/25/2022","San Marcos, Texas",NA,"2","bot","0-1","Texas St.","Coastal Carolina","Gonzalez, J. grounded out to 1b unassisted (2-2 FBKBFF)."
"03/25/2022","San Marcos, Texas",NA,"2","bot","0-1","Texas St.","Coastal Carolina","Faison, W. struck out swinging (1-2 SKFBS)."
"03/25/2022","San Marcos, Texas",NA,"2","bot","0-1","Texas St.","Coastal Carolina","Lewis, P. popped up to ss (0-0)."
"03/25/2022","San Marcos, Texas",NA,"3","top","0-1","Coastal Carolina","Texas St.","Beach, Z. struck out swinging (3-2 KBBBSS)."
"03/25/2022","San Marcos, Texas",NA,"3","top","0-1","Coastal Carolina","Texas St.","Garrison, T. grounded out to 3b (0-0)."
"03/25/2022","San Marcos, Texas",NA,"3","top","0-1","Coastal Carolina","Texas St.","McDermott, M grounded out to ss (2-2 FBKB)."
"03/25/2022","San Marcos, Texas",NA,"3","bot","0-1","Texas St.","Coastal Carolina","Gibbons, C. grounded out to 3b (0-0)."
"03/25/2022","San Marcos, Texas",NA,"3","bot","0-1","Texas St.","Coastal Carolina","McClain, B. hit by pitch (2-2 KBBS)."
"03/25/2022","San Marcos, Texas",NA,"3","bot","0-1","Texas St.","Coastal Carolina","Wuthrich, J. flied out to lf to left center (0-1 K)."
"03/25/2022","San Marcos, Texas",NA,"3","bot","0-3","Texas St.","Coastal Carolina","Pena, D. homered to right center, 2 RBI (2-1 BBF)3a McClain, B. scored."
"03/25/2022","San Marcos, Texas",NA,"3","bot","0-3","Texas St.","Coastal Carolina","Shuffield, D popped up to ss (1-1 KB)."
"03/25/2022","San Marcos, Texas",NA,"3","bot","0-3","Texas St.","Coastal Carolina","R: 2 H: 1"
"03/25/2022","San Marcos, Texas",NA,"4","top","0-3","Coastal Carolina","Texas St.","White, A. grounded out to ss (1-1 KB)."
"03/25/2022","San Marcos, Texas",NA,"4","top","0-3","Coastal Carolina","Texas St.","Brown, E. walked (3-2 KFBBBB)."
"03/25/2022","San Marcos, Texas",NA,"4","top","0-3","Coastal Carolina","Texas St.","Lucky, N. walked (3-2 KBBBFB)3a Brown, E. advanced to second."
"03/25/2022","San Marcos, Texas",NA,"4","top","0-3","Coastal Carolina","Texas St.","Thomas, D. walked (3-1 KBBBB)3a Lucky, N. advanced to second3a Brown, E. advanced to third."
"03/25/2022","San Marcos, Texas",NA,"4","top","0-3","Coastal Carolina","Texas St.","Johnson, T. struck out swinging (2-2 FKBFBS)."
"03/25/2022","San Marcos, Texas",NA,"4","top","0-3","Coastal Carolina","Texas St.","Brown, G. fouled out to 3b (2-2 BFBF)."
"03/25/2022","San Marcos, Texas",NA,"4","top","0-3","Coastal Carolina","Texas St.","LOB: 3"
"03/25/2022","San Marcos, Texas",NA,"4","bot","0-3","Texas St.","Coastal Carolina","Thompson, J. singled down the rf line (0-0)."
"03/25/2022","San Marcos, Texas",NA,"4","bot","0-3","Texas St.","Coastal Carolina","Gonzalez, J. struck out swinging (1-2 SBSS)."
"03/25/2022","San Marcos, Texas",NA,"4","bot","0-3","Texas St.","Coastal Carolina","Thompson, J. out at second c to 2b, caught stealing."
"03/25/2022","San Marcos, Texas",NA,"4","bot","0-3","Texas St.","Coastal Carolina","Faison, W. flied out to cf to left center (2-2 SKBBF)."
"03/25/2022","San Marcos, Texas",NA,"4","top","0-3","Coastal Carolina","Texas St.","H: 1"
"03/25/2022","San Marcos, Texas",NA,"5","top","0-3","Coastal Carolina","Texas St.","Beach, Z. walked (3-2 BSSBBB)."
"03/25/2022","San Marcos, Texas",NA,"5","top","0-3","Coastal Carolina","Texas St.","Garrison, T. walked (3-2 BBFBSFFB)3a Beach, Z. advanced to second."
"03/25/2022","San Marcos, Texas",NA,"5","top","0-3","Coastal Carolina","Texas St.","Dixon, T. to p for Wood, Z.."
"03/25/2022","San Marcos, Texas",NA,"5","top","0-3","Coastal Carolina","Texas St.","McDermott, M grounded out to p, SAC, bunt (0-1 F)3a Garrison, T. advanced to second3a Beach, Z. advanced to third."
"03/25/2022","San Marcos, Texas",NA,"5","top","1-3","Coastal Carolina","Texas St.","White, A. grounded out to 2b, RBI (0-1 K)3a Garrison, T. advanced to third3a Beach, Z. scored."
"03/25/2022","San Marcos, Texas",NA,"5","top","1-3","Coastal Carolina","Texas St.","Brown, E. flied out to cf (2-2 KBKB)."
