"date","location","attendance","inning","inning_top_bot","score","batting","fielding","description"
"05/15/2022","Cincinnati, Ohio",NA,"1","top","0-0","Memphis","Cincinnati","Daniels, B. popped up to 3b (0-1)."
"05/15/2022","Cincinnati, Ohio",NA,"1","top","0-0","Memphis","Cincinnati","Brooks, B. flied out to rf (1-2)."
"05/15/2022","Cincinnati, Ohio",NA,"1","top","0-0","Memphis","Cincinnati","Compton, J. walked (3-2)."
"05/15/2022","Cincinnati, Ohio",NA,"1","top","0-0","Memphis","Cincinnati","Bibiloni, I. walked (3-2)3a Compton, J. advanced to second."
"05/15/2022","Cincinnati, Ohio",NA,"1","top","0-0","Memphis","Cincinnati","Bibiloni, I. advanced to second on a wild pitch3a Compton, J. advanced to third."
"05/15/2022","Cincinnati, Ohio",NA,"1","top","0-0","Memphis","Cincinnati","Kohler, L. walked (3-2)."
"05/15/2022","Cincinnati, Ohio",NA,"1","top","0-0","Memphis","Cincinnati","Wilson, Z. popped up to 2b (1-2)."
"05/15/2022","Cincinnati, Ohio",NA,"1","top","0-0","Memphis","Cincinnati","LOB: 3"
"05/15/2022","Cincinnati, Ohio",NA,"1","bot","0-0","Cincinnati","Memphis","Komistek grounded out to ss (0-0)."
"05/15/2022","Cincinnati, Ohio",NA,"1","bot","0-0","Cincinnati","Memphis","Powell struck out swinging (2-2)."
"05/15/2022","Cincinnati, Ohio",NA,"1","bot","0-0","Cincinnati","Memphis","Merritt popped up to ss (1-2)."
"05/15/2022","Cincinnati, Ohio",NA,"2","top","0-0","Memphis","Cincinnati","Swanberg, C. grounded out to 1b unassisted (2-2)."
"05/15/2022","Cincinnati, Ohio",NA,"2","top","0-0","Memphis","Cincinnati","DuBose, B. grounded out to 3b (2-2)."
"05/15/2022","Cincinnati, Ohio",NA,"2","top","0-0","Memphis","Cincinnati","Webb, B. doubled down the lf line (1-1)."
"05/15/2022","Cincinnati, Ohio",NA,"2","top","1-0","Memphis","Cincinnati","Daniels, B. singled to first base, RBI (2-2)3a Webb, B. scored."
"05/15/2022","Cincinnati, Ohio",NA,"2","top","1-0","Memphis","Cincinnati","Brooks, B. reached on an error by 3b, advanced to second (1-0)3a Daniels, B. advanced to third."
"05/15/2022","Cincinnati, Ohio",NA,"2","top","1-0","Memphis","Cincinnati","Compton, J. hit by pitch (0-0)."
"05/15/2022","Cincinnati, Ohio",NA,"2","top","1-0","Memphis","Cincinnati","Bibiloni, I. reached on a fielder's choice (2-2)3a Compton, J. advanced to second3a Brooks, B. out at third 3b unassisted."
