"date","location","attendance","inning","inning_top_bot","score","batting","fielding","description"
"05/08/2022","Brighton, Mass.",NA,"1","top","0-0","Florida St.","Boston College","MARTIN, T. struck out looking (2-2)."
"05/08/2022","Brighton, Mass.",NA,"1","top","0-0","Florida St.","Boston College","CARRION, J. reached on a fielding error by ss (2-2)."
"05/08/2022","Brighton, Mass.",NA,"1","top","0-0","Florida St.","Boston College","CARRION, J. stole second, advanced to third on a throwing error by c."
"05/08/2022","Brighton, Mass.",NA,"1","top","1-0","Florida St.","Boston College","TIBBS, J. reached on a fielder's choice, RBI (1-2)3a CARRION, J. scored, unearned."
"05/08/2022","Brighton, Mass.",NA,"1","top","1-0","Florida St.","Boston College","FERRER, J. flied out to rf (0-1)3a TIBBS, J. no advance."
"05/08/2022","Brighton, Mass.",NA,"1","top","1-0","Florida St.","Boston College","ALBERT, R. grounded out to p (0-2)."
"05/08/2022","Brighton, Mass.",NA,"1","bot","1-0","Boston College","Florida St.","Honeyman, T. struck out swinging (0-2)."
"05/08/2022","Brighton, Mass.",NA,"1","bot","1-0","Boston College","Florida St.","Leary, C. struck out swinging (2-2)."
"05/08/2022","Brighton, Mass.",NA,"1","bot","1-0","Boston College","Florida St.","Gold, L. fouled out to 1b (0-0)."
"05/08/2022","Brighton, Mass.",NA,"2","top","1-0","Florida St.","Boston College","ROBERTS, B. singled up the middle (0-0)."
"05/08/2022","Brighton, Mass.",NA,"2","top","1-0","Florida St.","Boston College","TORAL, A. singled through the left side (0-0)3a ROBERTS, B. advanced to second."
"05/08/2022","Brighton, Mass.",NA,"2","top","1-0","Florida St.","Boston College","GREENE, J. walked (3-2)3a TORAL, A. advanced to second3a ROBERTS, B. advanced to third."
"05/08/2022","Brighton, Mass.",NA,"2","top","2-0","Florida St.","Boston College","VINCENT, C. grounded into double play 2b to ss to 1b (0-2)3a GREENE, J. out on the play3a TORAL, A. advanced to third3a ROBERTS, B. scored."
"05/08/2022","Brighton, Mass.",NA,"2","top","2-0","Florida St.","Boston College","MARTIN, T. struck out swinging (1-2)."
"05/08/2022","Brighton, Mass.",NA,"2","bot","2-0","Boston College","Florida St.","Vetrano, J. doubled to left center (1-0)."
"05/08/2022","Brighton, Mass.",NA,"2","bot","2-0","Boston College","Florida St.","Landwehr, P. flied out to lf (0-1)3a Vetrano, J. no advance."
"05/08/2022","Brighton, Mass.",NA,"2","bot","2-0","Boston College","Florida St.","Walsh, B. hit by pitch (0-2)."
"05/08/2022","Brighton, Mass.",NA,"2","bot","2-0","Boston College","Florida St.","Baruch, D. flied out to cf (3-2)3a Walsh, B. no advance3a Vetrano, J. no advance."
"05/08/2022","Brighton, Mass.",NA,"2","bot","2-0","Boston College","Florida St.","McNulty, S. struck out looking (1-2)."
"05/08/2022","Brighton, Mass.",NA,"3","top","2-0","Florida St.","Boston College","CARRION, J. struck out swinging (2-2)."
"05/08/2022","Brighton, Mass.",NA,"3","top","2-0","Florida St.","Boston College","TIBBS, J. hit by pitch (0-0)."
"05/08/2022","Brighton, Mass.",NA,"3","top","2-0","Florida St.","Boston College","FERRER, J. singled to second base (1-2)3a TIBBS, J. advanced to second."
"05/08/2022","Brighton, Mass.",NA,"3","top","2-0","Florida St.","Boston College","ALBERT, R. singled to right center (0-2)3a FERRER, J. advanced to second3a TIBBS, J. advanced to third."
"05/08/2022","Brighton, Mass.",NA,"3","top","3-0","Florida St.","Boston College","ROBERTS, B. singled to second base, RBI (0-2)3a ALBERT, R. advanced to second3a FERRER, J. advanced to third3a TIBBS, J. scored."
"05/08/2022","Brighton, Mass.",NA,"3","top","5-0","Florida St.","Boston College","TORAL, A. singled to right field, 2 RBI (1-1)3a ROBERTS, B. advanced to third3a ALBERT, R. scored3a FERRER, J. scored."
"05/08/2022","Brighton, Mass.",NA,"3","top","6-0","Florida St.","Boston College","GREENE, J. singled to center field, RBI (1-2)3a TORAL, A. advanced to second3a ROBERTS, B. scored."
"05/08/2022","Brighton, Mass.",NA,"3","top","6-0","Florida St.","Boston College","VINCENT, C. walked (3-1)3a GREENE, J. advanced to second3a TORAL, A. advanced to third."
"05/08/2022","Brighton, Mass.",NA,"3","top","6-0","Florida St.","Boston College","Schroeder, E to p for Hard, S.."
"05/08/2022","Brighton, Mass.",NA,"3","top","7-0","Florida St.","Boston College","MARTIN, T. singled to left field, RBI (0-1)3a VINCENT, C. advanced to second3a GREENE, J. advanced to third3a TORAL, A. scored."
"05/08/2022","Brighton, Mass.",NA,"3","top","8-0","Florida St.","Boston College","CARRION, J. flied out to cf, SF, RBI (0-1)3a MARTIN, T. advanced to second on the throw3a VINCENT, C. advanced to third3a GREENE, J. scored."
"05/08/2022","Brighton, Mass.",NA,"3","top","8-0","Florida St.","Boston College","TIBBS, J. flied out to cf (2-0)."
"05/08/2022","Brighton, Mass.",NA,"3","bot","8-0","Boston College","Florida St.","Harrington,A struck out looking (1-2)."
"05/08/2022","Brighton, Mass.",NA,"3","bot","8-0","Boston College","Florida St.","Honeyman, T. flied out to lf (0-0)."
"05/08/2022","Brighton, Mass.",NA,"3","bot","8-0","Boston College","Florida St.","Leary, C. struck out looking (1-2)."
"05/08/2022","Brighton, Mass.",NA,"4","top","8-0","Florida St.","Boston College","FERRER, J. grounded out to 2b (1-1)."
"05/08/2022","Brighton, Mass.",NA,"4","top","8-0","Florida St.","Boston College","ALBERT, R. grounded out to 3b (0-2)."
"05/08/2022","Brighton, Mass.",NA,"4","top","8-0","Florida St.","Boston College","ROBERTS, B. grounded out to ss (0-2)."
"05/08/2022","Brighton, Mass.",NA,"4","bot","8-0","Boston College","Florida St.","Gold, L. struck out looking (0-2)."
"05/08/2022","Brighton, Mass.",NA,"4","bot","8-0","Boston College","Florida St.","Vetrano, J. struck out swinging (1-2)."
"05/08/2022","Brighton, Mass.",NA,"4","bot","8-0","Boston College","Florida St.","Landwehr, P. struck out swinging (1-2)."
"05/08/2022","Brighton, Mass.",NA,"5","top","8-0","Florida St.","Boston College","TORAL, A. grounded out to 2b (0-2)."
"05/08/2022","Brighton, Mass.",NA,"5","top","8-0","Florida St.","Boston College","GREENE, J. grounded out to 3b (0-1)."
"05/08/2022","Brighton, Mass.",NA,"5","top","8-0","Florida St.","Boston College","VINCENT, C. flied out to lf (0-0)."
"05/08/2022","Brighton, Mass.",NA,"5","bot","8-0","Boston College","Florida St.","Walsh, B. popped up to 2b (0-0)."
"05/08/2022","Brighton, Mass.",NA,"5","bot","8-0","Boston College","Florida St.","Baruch, D. struck out swinging (0-2)."
"05/08/2022","Brighton, Mass.",NA,"5","bot","8-0","Boston College","Florida St.","McNulty, S. popped up to 2b (0-0)."
"05/08/2022","Brighton, Mass.",NA,"6","top","8-0","Florida St.","Boston College","MARTIN, T. grounded out to 1b unassisted (1-0)."
"05/08/2022","Brighton, Mass.",NA,"6","top","8-0","Florida St.","Boston College","CARRION, J. grounded out to ss (2-2)."
"05/08/2022","Brighton, Mass.",NA,"6","top","8-0","Florida St.","Boston College","TIBBS, J. flied out to lf (0-0)."
"05/08/2022","Brighton, Mass.",NA,"6","bot","8-0","Boston College","Florida St.","Harrington,A flied out to rf (0-1)."
"05/08/2022","Brighton, Mass.",NA,"6","bot","8-0","Boston College","Florida St.","Honeyman, T. fouled out to 2b (1-2)."
"05/08/2022","Brighton, Mass.",NA,"6","bot","8-0","Boston College","Florida St.","Leary, C. struck out swinging (1-2)."
"05/08/2022","Brighton, Mass.",NA,"7","top","8-0","Florida St.","Boston College","FERRER, J. hit by pitch (0-0)."
"05/08/2022","Brighton, Mass.",NA,"7","top","8-0","Florida St.","Boston College","ALBERT, R. grounded into double play 1b to ss to p (0-1)3a FERRER, J. out on the play."
"05/08/2022","Brighton, Mass.",NA,"7","top","8-0","Florida St.","Boston College","ROBERTS, B. doubled to left center (0-0)."
"05/08/2022","Brighton, Mass.",NA,"7","top","8-0","Florida St.","Boston College","TORAL, A. fouled out to 3b (1-0)."
"05/08/2022","Brighton, Mass.",NA,"7","top","8-0","Florida St.","Boston College","H: 1 LOB: 1"
"05/08/2022","Brighton, Mass.",NA,"7","bot","8-0","Boston College","Florida St.","Gold, L. flied out to rf (2-0)."
"05/08/2022","Brighton, Mass.",NA,"7","bot","8-0","Boston College","Florida St.","Vetrano, J. flied out to lf (3-2)."
"05/08/2022","Brighton, Mass.",NA,"7","bot","8-0","Boston College","Florida St.","Landwehr, P. struck out looking (3-2)."
"05/08/2022","Brighton, Mass.",NA,"8","top","8-0","Florida St.","Boston College","Coffey, B. to p for Schroeder, E."
"05/08/2022","Brighton, Mass.",NA,"8","top","8-0","Florida St.","Boston College","GREENE, J. grounded out to ss (3-2)."
"05/08/2022","Brighton, Mass.",NA,"8","top","8-0","Florida St.","Boston College","VINCENT, C. grounded out to ss (0-0)."
"05/08/2022","Brighton, Mass.",NA,"8","top","8-0","Florida St.","Boston College","MARTIN, T. grounded out to 2b (0-0)."
"05/08/2022","Brighton, Mass.",NA,"8","bot","8-0","Boston College","Florida St.","SIMMONS, D. to p for HUBBART, B.."
"05/08/2022","Brighton, Mass.",NA,"8","bot","8-0","Boston College","Florida St.","Walsh, B. struck out looking (3-2)."
"05/08/2022","Brighton, Mass.",NA,"8","bot","8-0","Boston College","Florida St.","Chaumette, R pinch hit for Baruch, D.."
"05/08/2022","Brighton, Mass.",NA,"8","bot","8-0","Boston College","Florida St.","Chaumette, R flied out to cf (1-2)."
"05/08/2022","Brighton, Mass.",NA,"8","bot","8-0","Boston College","Florida St.","McNulty, S. grounded out to ss (0-2)."
"05/08/2022","Brighton, Mass.",NA,"9","top","8-0","Florida St.","Boston College","Chaumette, R to lf."
"05/08/2022","Brighton, Mass.",NA,"9","top","8-0","Florida St.","Boston College","CARRION, J. grounded out to 2b (0-1)."
"05/08/2022","Brighton, Mass.",NA,"9","top","8-0","Florida St.","Boston College","TIBBS, J. struck out swinging (0-2)."
