"date","location","attendance","inning","inning_top_bot","score","batting","fielding","description"
"02/14/2020","San Marcos, Texas",NA,"1","top","0-0","Stony Brook","Texas St.","J Decker flied out to rf to right center (3-2 SBKFFFBFBF)."
"02/14/2020","San Marcos, Texas",NA,"1","top","0-0","Stony Brook","Texas St.","C Hamilton walked (3-2 KFBBBFB)."
"02/14/2020","San Marcos, Texas",NA,"1","top","0-0","Stony Brook","Texas St.","C Montes flied out to rf (1-0 B)."
"02/14/2020","San Marcos, Texas",NA,"1","top","0-0","Stony Brook","Texas St.","B Hipsley struck out swinging (1-2 SBFS)."
"02/14/2020","San Marcos, Texas",NA,"1","bot","0-0","Texas St.","Stony Brook","D. Shuffield flied out to rf down the rf line (1-1 KB)."
"02/14/2020","San Marcos, Texas",NA,"1","bot","0-0","Texas St.","Stony Brook","J. Williams lined out to 2b (1-1 BF)."
"02/14/2020","San Marcos, Texas",NA,"1","bot","0-0","Texas St.","Stony Brook","W. Hollis flied out to rf (1-1 FB)."
"02/14/2020","San Marcos, Texas",NA,"2","top","0-0","Stony Brook","Texas St.","J Tuccillo struck out looking (1-2 SKBK)."
"02/14/2020","San Marcos, Texas",NA,"2","top","0-0","Stony Brook","Texas St.","E Giordano struck out swinging (1-2 BSSS)."
"02/14/2020","San Marcos, Texas",NA,"2","top","0-0","Stony Brook","Texas St.","C Durkan struck out swinging (2-2 BKKFFBS)."
"02/14/2020","San Marcos, Texas",NA,"2","bot","0-0","Texas St.","Stony Brook","J. Wuthrich grounded out to 3b (1-1 KB)."
"02/14/2020","San Marcos, Texas",NA,"2","bot","0-0","Texas St.","Stony Brook","W. Faison flied out to cf (0-1 F)."
"02/14/2020","San Marcos, Texas",NA,"2","bot","0-0","Texas St.","Stony Brook","J. Thompson singled to right center (0-1 K)."
"02/14/2020","San Marcos, Texas",NA,"2","bot","0-0","Texas St.","Stony Brook","T. Redden singled up the middle (0-2 KF)3a J. Thompson advanced to second."
"02/14/2020","San Marcos, Texas",NA,"2","bot","0-0","Texas St.","Stony Brook","C. Coffey struck out swinging (1-2 FBKS)."
"02/14/2020","San Marcos, Texas",NA,"3","top","0-0","Stony Brook","Texas St.","S Paradine flied out to rf (1-1 SB)."
"02/14/2020","San Marcos, Texas",NA,"3","top","0-0","Stony Brook","Texas St.","D Yalon grounded out to ss (0-0)."
"02/14/2020","San Marcos, Texas",NA,"3","top","0-0","Stony Brook","Texas St.","J Decker struck out swinging (0-2 KFS)."
"02/14/2020","San Marcos, Texas",NA,"3","bot","0-0","Texas St.","Stony Brook","Ortega-Jones doubled down the lf line (1-2 KFB)."
"02/14/2020","San Marcos, Texas",NA,"3","bot","0-0","Texas St.","Stony Brook","D. Shuffield grounded out to c, SAC, bunt (1-0 B)3a Ortega-Jones advanced to third."
"02/14/2020","San Marcos, Texas",NA,"3","bot","0-1","Texas St.","Stony Brook","J. Williams reached on a fielders choice, advanced to second on the error (3-2 BFBBS)3a Ortega-Jones scored on a throwing error by c, unearned."
"02/14/2020","San Marcos, Texas",NA,"3","bot","0-1","Texas St.","Stony Brook","W. Hollis out at first 1b to p (1-2 FBK)3a J. Williams advanced to third."
"02/14/2020","San Marcos, Texas",NA,"3","bot","0-1","Texas St.","Stony Brook","J. Wuthrich grounded out to ss (2-2 KSBFBF)."
"02/14/2020","San Marcos, Texas",NA,"4","top","0-1","Stony Brook","Texas St.","C Hamilton grounded out to 2b (1-2 KBS)."
"02/14/2020","San Marcos, Texas",NA,"4","top","0-1","Stony Brook","Texas St.","C Montes grounded out to ss (0-2 KF)."
"02/14/2020","San Marcos, Texas",NA,"4","top","0-1","Stony Brook","Texas St.","B Hipsley flied out to lf (0-0)."
"02/14/2020","San Marcos, Texas",NA,"4","bot","0-1","Texas St.","Stony Brook","W. Faison doubled down the lf line (2-2 KBBK)."
"02/14/2020","San Marcos, Texas",NA,"4","bot","0-1","Texas St.","Stony Brook","J. Thompson struck out looking (2-2 FFBBK)."
"02/14/2020","San Marcos, Texas",NA,"4","bot","0-1","Texas St.","Stony Brook","T. Redden grounded out to 3b (0-0)3a W. Faison advanced to third."
"02/14/2020","San Marcos, Texas",NA,"4","bot","0-1","Texas St.","Stony Brook","C. Coffey grounded out to ss (1-2 SBF)."
"02/14/2020","San Marcos, Texas",NA,"5","top","0-1","Stony Brook","Texas St.","J Tuccillo grounded out to ss (2-2 BBSK)."
"02/14/2020","San Marcos, Texas",NA,"5","top","0-1","Stony Brook","Texas St.","E Giordano hit by pitch (1-2 BKSF)."
"02/14/2020","San Marcos, Texas",NA,"5","top","0-1","Stony Brook","Texas St.","C Durkan singled down the rf line (2-1 BKB)3a E Giordano advanced to third."
"02/14/2020","San Marcos, Texas",NA,"5","top","0-1","Stony Brook","Texas St.","S Paradine struck out swinging (1-2 BKSS)."
"02/14/2020","San Marcos, Texas",NA,"5","top","0-1","Stony Brook","Texas St.","D Yalon walked (3-2 BKFBBB)3a C Durkan advanced to second."
"02/14/2020","San Marcos, Texas",NA,"5","top","1-1","Stony Brook","Texas St.","J Decker walked, RBI (3-1 BFBBB)3a D Yalon advanced to second3a C Durkan advanced to third3a E Giordano scored."
"02/14/2020","San Marcos, Texas",NA,"5","top","1-1","Stony Brook","Texas St.","C Hamilton lined out to rf (0-0)."
"02/14/2020","San Marcos, Texas",NA,"5","bot","1-1","Texas St.","Stony Brook","Ortega-Jones flied out to lf to left center (1-2 KFB)."
"02/14/2020","San Marcos, Texas",NA,"5","bot","1-1","Texas St.","Stony Brook","D. Shuffield flied out to lf to left center (2-2 KBSB)."
"02/14/2020","San Marcos, Texas",NA,"5","bot","1-1","Texas St.","Stony Brook","J. Williams walked (3-2 BFBKBB)."
"02/14/2020","San Marcos, Texas",NA,"5","bot","1-1","Texas St.","Stony Brook","W. Hollis flied out to cf (0-2 FK)."
"02/14/2020","San Marcos, Texas",NA,"6","top","1-1","Stony Brook","Texas St.","B. Hebert to p for Z. Leigh."
"02/14/2020","San Marcos, Texas",NA,"6","top","1-1","Stony Brook","Texas St.","C Montes flied out to cf (0-0)."
"02/14/2020","San Marcos, Texas",NA,"6","top","1-1","Stony Brook","Texas St.","B Hipsley struck out looking (0-2 KSK)."
"02/14/2020","San Marcos, Texas",NA,"6","top","1-1","Stony Brook","Texas St.","J Tuccillo struck out swinging (3-2 SKBBBS)."
"02/14/2020","San Marcos, Texas",NA,"6","bot","1-1","Texas St.","Stony Brook","B Fero to p for J Milch."
"02/14/2020","San Marcos, Texas",NA,"6","bot","1-1","Texas St.","Stony Brook","J. Wuthrich doubled to center field (1-2 FBKF)."
"02/14/2020","San Marcos, Texas",NA,"6","bot","1-1","Texas St.","Stony Brook","W. Faison walked (3-2 BBBKKB)."
"02/14/2020","San Marcos, Texas",NA,"6","bot","1-1","Texas St.","Stony Brook","J. Thompson grounded out to 1b unassisted, SAC, bunt (0-1 F)3a W. Faison advanced to second3a J. Wuthrich advanced to third."
"02/14/2020","San Marcos, Texas",NA,"6","bot","1-4","Texas St.","Stony Brook","T. Redden homered to left center, 3 RBI (2-2 BBKS)3a W. Faison scored3a J. Wuthrich scored."
"02/14/2020","San Marcos, Texas",NA,"6","bot","1-4","Texas St.","Stony Brook","C. Coffey singled up the middle (1-2 BKS)."
"02/14/2020","San Marcos, Texas",NA,"6","bot","1-4","Texas St.","Stony Brook","Ortega-Jones grounded out to 3b (0-2 KSF)3a C. Coffey advanced to second."
"02/14/2020","San Marcos, Texas",NA,"6","bot","1-4","Texas St.","Stony Brook","D. Shuffield struck out looking (3-2 KBBBKFK)."
"02/14/2020","San Marcos, Texas",NA,"7","top","1-4","Stony Brook","Texas St.","E Giordano doubled down the lf line (1-0 B)."
"02/14/2020","San Marcos, Texas",NA,"7","top","1-4","Stony Brook","Texas St.","C Durkan grounded out to 2b (0-0)3a E Giordano advanced to third."
"02/14/2020","San Marcos, Texas",NA,"7","top","2-4","Stony Brook","Texas St.","S Paradine singled up the middle, RBI (0-1 S)3a E Giordano scored."
"02/14/2020","San Marcos, Texas",NA,"7","top","2-4","Stony Brook","Texas St.","D Yalon popped up to 2b (1-2 BKS)."
"02/14/2020","San Marcos, Texas",NA,"7","top","2-4","Stony Brook","Texas St.","J Decker struck out swinging (2-2 BBKFS)."
"02/14/2020","San Marcos, Texas",NA,"7","bot","2-4","Texas St.","Stony Brook","J. Williams flied out to rf (2-1 KBB)."
"02/14/2020","San Marcos, Texas",NA,"7","bot","2-4","Texas St.","Stony Brook","W. Hollis struck out swinging (1-2 KBSS)."
"02/14/2020","San Marcos, Texas",NA,"7","bot","2-4","Texas St.","Stony Brook","J. Wuthrich walked (3-2 BSKBBB)."
"02/14/2020","San Marcos, Texas",NA,"7","bot","2-4","Texas St.","Stony Brook","W. Faison flied out to lf to left center (1-2 BKF)."
"02/14/2020","San Marcos, Texas",NA,"8","top","2-4","Stony Brook","Texas St.","C Hamilton walked (3-1 BBBKB)."
"02/14/2020","San Marcos, Texas",NA,"8","top","2-4","Stony Brook","Texas St.","C Montes struck out looking (3-2 BKBSBFK)."
"02/14/2020","San Marcos, Texas",NA,"8","top","2-4","Stony Brook","Texas St.","B Hipsley flied out to lf (0-0)."
"02/14/2020","San Marcos, Texas",NA,"8","top","2-4","Stony Brook","Texas St.","J Tuccillo singled through the left side (0-1 K)3a C Hamilton advanced to second."
"02/14/2020","San Marcos, Texas",NA,"8","top","3-4","Stony Brook","Texas St.","E Giordano singled up the middle, RBI (1-1 KB)3a J Tuccillo advanced to second3a C Hamilton scored."
"02/14/2020","San Marcos, Texas",NA,"8","top","3-4","Stony Brook","Texas St.","T. Stivors to p for B. Hebert."
"02/14/2020","San Marcos, Texas",NA,"8","top","3-4","Stony Brook","Texas St.","C Durkan popped up to 2b (0-0)."
"02/14/2020","San Marcos, Texas",NA,"8","bot","3-4","Texas St.","Stony Brook","A Erickson to p for B Fero."
"02/14/2020","San Marcos, Texas",NA,"8","bot","3-4","Texas St.","Stony Brook","J. Thompson walked (3-2 KBBFBB)."
"02/14/2020","San Marcos, Texas",NA,"8","bot","3-4","Texas St.","Stony Brook","T. Redden grounded out to p, SAC, bunt (3-1 KBBB)3a J. Thompson advanced to second."
"02/14/2020","San Marcos, Texas",NA,"8","bot","3-4","Texas St.","Stony Brook","J. Thompson out at third c to 3b, caught stealing."
"02/14/2020","San Marcos, Texas",NA,"8","bot","3-4","Texas St.","Stony Brook","C. Coffey walked (3-1 BKBBB)."
"02/14/2020","San Marcos, Texas",NA,"8","bot","3-4","Texas St.","Stony Brook","Ortega-Jones grounded out to ss (3-2 BBKBSF)."
"02/14/2020","San Marcos, Texas",NA,"9","top","3-4","Stony Brook","Texas St.","S Paradine grounded out to 2b (2-1 BBK)."
"02/14/2020","San Marcos, Texas",NA,"9","top","3-4","Stony Brook","Texas St.","D Yalon struck out looking (1-2 BFKK)."
"02/14/2020","San Marcos, Texas",NA,"9","top","3-4","Stony Brook","Texas St.","J Decker flied out to lf (0-1 K)."
