"date","location","attendance","inning","inning_top_bot","score","batting","fielding","description"
"03/06/2020","High Point, N.C",NA,"1","top","0-0","James Madison","High Point","DeLauter flied out to cf (1-0)."
"03/06/2020","High Point, N.C",NA,"1","top","0-0","James Madison","High Point","Hartigan walked (3-2)."
"03/06/2020","High Point, N.C",NA,"1","top","0-0","James Madison","High Point","Novak singled to left field (0-1)3a Hartigan advanced to second."
"03/06/2020","High Point, N.C",NA,"1","top","0-0","James Madison","High Point","Novak advanced to second3a Hartigan advanced to third on a wild pitch."
"03/06/2020","High Point, N.C",NA,"1","top","1-0","James Madison","High Point","Harju singled to center field, RBI (1-1)3a Novak advanced to third3a Hartigan scored."
"03/06/2020","High Point, N.C",NA,"1","top","2-0","James Madison","High Point","Semones grounded out to p, SAC, bunt, RBI (0-0)3a Harju advanced to second3a Novak scored."
"03/06/2020","High Point, N.C",NA,"1","top","2-0","James Madison","High Point","J. Jones singled through the right side (0-1)3a Harju advanced to third, out at home rf to c."
"03/06/2020","High Point, N.C",NA,"1","bot","2-0","High Point","James Madison","PEARRE, B. singled to left center (2-1)."
"03/06/2020","High Point, N.C",NA,"1","bot","2-0","High Point","James Madison","HOLT, T. grounded out to 2b (0-0)3a PEARRE, B. advanced to second."
"03/06/2020","High Point, N.C",NA,"1","bot","2-1","High Point","James Madison","JOHNSON, J. doubled to center field, RBI (3-2)3a PEARRE, B. scored."
"03/06/2020","High Point, N.C",NA,"1","bot","2-1","High Point","James Madison","SINGSANK, C. struck out looking (3-2)."
"03/06/2020","High Point, N.C",NA,"1","bot","2-2","High Point","James Madison","ZAYICEK, S. singled up the middle, advanced to second on a throwing error by ss (1-1)3a JOHNSON, J. scored, unearned."
"03/06/2020","High Point, N.C",NA,"1","bot","2-2","High Point","James Madison","BERGMAN, E. grounded out to 1b unassisted (1-1)."
"03/06/2020","High Point, N.C",NA,"2","top","2-2","James Madison","High Point","Morgan walked (3-0)."
"03/06/2020","High Point, N.C",NA,"2","top","2-2","James Madison","High Point","Griffin fouled into double play c unassisted, bunt (1-1)3a Morgan out on the play."
"03/06/2020","High Point, N.C",NA,"2","top","2-2","James Madison","High Point","Zona struck out swinging (1-2)."
"03/06/2020","High Point, N.C",NA,"2","bot","2-2","High Point","James Madison","STUART, A. singled to shortstop (0-0)."
"03/06/2020","High Point, N.C",NA,"2","bot","2-2","High Point","James Madison","OMAHEN, T. grounded out to 3b (0-0)3a STUART, A. advanced to second."
"03/06/2020","High Point, N.C",NA,"2","bot","2-2","High Point","James Madison","WILKINS, J. grounded out to 2b (2-2)3a STUART, A. advanced to third."
"03/06/2020","High Point, N.C",NA,"2","bot","2-4","High Point","James Madison","PEARRE, B. homered to left field, 2 RBI (1-1)3a STUART, A. scored."
"03/06/2020","High Point, N.C",NA,"2","bot","2-4","High Point","James Madison","HOLT, T. walked (3-0)."
"03/06/2020","High Point, N.C",NA,"2","bot","2-4","High Point","James Madison","JOHNSON, J. flied out to cf (3-1)."
