"date","location","attendance","inning","inning_top_bot","score","batting","fielding","description"
"04/16/2021","Jonesboro, Ark.",NA,"1","top","0-0","UT Arlington","Arkansas St.","JD Wadleigh singled to third base, bunt (0-0)."
"04/16/2021","Jonesboro, Ark.",NA,"1","top","0-0","UT Arlington","Arkansas St.","B Montgomery popped up to ss (0-0)."
"04/16/2021","Jonesboro, Ark.",NA,"1","top","0-0","UT Arlington","Arkansas St.","C. Aube flied out to rf (1-2 KFFB)."
"04/16/2021","Jonesboro, Ark.",NA,"1","top","0-0","UT Arlington","Arkansas St.","JD Wadleigh advanced to second on a wild pitch."
"04/16/2021","Jonesboro, Ark.",NA,"1","top","0-0","UT Arlington","Arkansas St.","D. Paul struck out swinging (3-2 SKBBBS)."
"04/16/2021","Jonesboro, Ark.",NA,"1","top","0-0","UT Arlington","Arkansas St.","H: 1 LOB: 1"
"04/16/2021","Jonesboro, Ark.",NA,"1","bot","0-0","Arkansas St.","UT Arlington","Tipton popped up to ss (0-1 K)."
"04/16/2021","Jonesboro, Ark.",NA,"1","bot","0-0","Arkansas St.","UT Arlington","Hicks walked (3-2 BFSBFBB)."
"04/16/2021","Jonesboro, Ark.",NA,"1","bot","0-0","Arkansas St.","UT Arlington","Klutts singled through the left side (1-2 KFFB) Hicks advanced to second."
"04/16/2021","Jonesboro, Ark.",NA,"1","bot","0-0","Arkansas St.","UT Arlington","Duncan flied out to lf down the lf line (1-2 KSB)."
"04/16/2021","Jonesboro, Ark.",NA,"1","bot","0-0","Arkansas St.","UT Arlington","Klutts advanced to second Hicks advanced to third on a passed ball."
"04/16/2021","Jonesboro, Ark.",NA,"1","bot","0-0","Arkansas St.","UT Arlington","Deshazier struck out looking (1-2 BSSK)."
"04/16/2021","Jonesboro, Ark.",NA,"1","top","0-0","UT Arlington","Arkansas St.","H: 1 LOB: 2"
"04/16/2021","Jonesboro, Ark.",NA,"2","top","0-0","UT Arlington","Arkansas St.","A. Dominguez grounded out to 2b (0-0)."
"04/16/2021","Jonesboro, Ark.",NA,"2","top","0-0","UT Arlington","Arkansas St.","A. Miller flied out to cf (2-1 BKB)."
"04/16/2021","Jonesboro, Ark.",NA,"2","top","0-0","UT Arlington","Arkansas St.","J. Minjarez grounded out to ss (2-0 BB)."
