"date","location","attendance","inning","inning_top_bot","score","batting","fielding","description"
"05/08/2021","Asheville, N.C.",NA,"1","top","0-0","Longwood","UNC Asheville","HARRIS, H. grounded out to ss (0-2)."
"05/08/2021","Asheville, N.C.",NA,"1","top","0-0","Longwood","UNC Asheville","SCHNELL, J. singled to right field (2-2)."
"05/08/2021","Asheville, N.C.",NA,"1","top","0-0","Longwood","UNC Asheville","DIX, E. struck out swinging (0-2)."
"05/08/2021","Asheville, N.C.",NA,"1","top","0-0","Longwood","UNC Asheville","GILLIAM, H. popped up to 2b (1-1)."
"05/08/2021","Asheville, N.C.",NA,"1","top","0-1","Longwood","UNC Asheville","H: 1 LOB: 1"
"05/08/2021","Asheville, N.C.",NA,"1","bot","0-0","UNC Asheville","Longwood","CHANDLER, W. grounded out to ss (1-0)."
"05/08/2021","Asheville, N.C.",NA,"1","bot","0-1","UNC Asheville","Longwood","FREEBERGER homered to left field, RBI (1-1)."
"05/08/2021","Asheville, N.C.",NA,"1","bot","0-1","UNC Asheville","Longwood","LANKFORD, B. walked (3-2)."
"05/08/2021","Asheville, N.C.",NA,"1","bot","0-1","UNC Asheville","Longwood","KAUFMAN, T. hit into double play 2b to ss to 1b (0-0)3a LANKFORD, B. out on the play."
"05/08/2021","Asheville, N.C.",NA,"1","top","0-1","Longwood","UNC Asheville","R: 1 H: 1"
"05/08/2021","Asheville, N.C.",NA,"2","top","0-1","Longwood","UNC Asheville","NELSON, J. flied out to lf (0-0)."
"05/08/2021","Asheville, N.C.",NA,"2","top","0-1","Longwood","UNC Asheville","JIMENEZ, R. singled through the left side (1-1)."
"05/08/2021","Asheville, N.C.",NA,"2","top","0-1","Longwood","UNC Asheville","GORHAM, A. reached on a fielders choice (2-1)3a JIMENEZ, R. out at second ss to 2b."
"05/08/2021","Asheville, N.C.",NA,"2","top","0-1","Longwood","UNC Asheville","DOLBERRY, M. singled to right center (0-1)3a GORHAM, A. advanced to third."
"05/08/2021","Asheville, N.C.",NA,"2","top","0-1","Longwood","UNC Asheville","KOWALSKI, D. struck out looking (1-2)."
"05/08/2021","Asheville, N.C.",NA,"2","top","0-1","Longwood","UNC Asheville","H: 2 LOB: 2"
"05/08/2021","Asheville, N.C.",NA,"2","bot","0-1","UNC Asheville","Longwood","DUNN, S. flied out to cf (1-1)."
"05/08/2021","Asheville, N.C.",NA,"2","bot","0-1","UNC Asheville","Longwood","HEINTZ, P. singled to left field (1-0)."
"05/08/2021","Asheville, N.C.",NA,"2","bot","0-1","UNC Asheville","Longwood","LUCAS, M. struck out swinging (0-2)."
"05/08/2021","Asheville, N.C.",NA,"2","bot","0-1","UNC Asheville","Longwood","TROOST, C. flied out to lf (0-1)."
"05/08/2021","Asheville, N.C.",NA,"2","top","0-1","Longwood","UNC Asheville","H: 1 LOB: 1"
"05/08/2021","Asheville, N.C.",NA,"3","top","0-1","Longwood","UNC Asheville","HARRIS, H. doubled to left center (2-2)."
"05/08/2021","Asheville, N.C.",NA,"3","top","0-1","Longwood","UNC Asheville","SCHNELL, J. walked (3-1)."
"05/08/2021","Asheville, N.C.",NA,"3","top","0-1","Longwood","UNC Asheville","DIX, E. out at first p to 2b, SAC, bunt (1-0)3a SCHNELL, J. advanced to second3a HARRIS, H. advanced to third."
"05/08/2021","Asheville, N.C.",NA,"3","top","0-1","Longwood","UNC Asheville","GILLIAM, H. struck out swinging, out at first c to 1b (2-2)."
"05/08/2021","Asheville, N.C.",NA,"3","top","2-1","Longwood","UNC Asheville","NELSON, J. singled to right center, 2 RBI (1-2)3a SCHNELL, J. scored3a HARRIS, H. scored."
"05/08/2021","Asheville, N.C.",NA,"3","top","2-1","Longwood","UNC Asheville","JIMENEZ, R. doubled to left center (0-1)3a NELSON, J. advanced to third."
"05/08/2021","Asheville, N.C.",NA,"3","top","2-1","Longwood","UNC Asheville","GORHAM, A. fouled out to lf (1-0)."
"05/08/2021","Asheville, N.C.",NA,"3","bot","2-1","UNC Asheville","Longwood","JOHNSON, C. struck out swinging (2-2)."
