"date","location","attendance","inning","inning_top_bot","score","batting","fielding","description"
"03/12/2021","Hempstead, NY",NA,"1","top","0-0","Sacred Heart","Hofstra","Markman, A. grounded out to 2b (0-1)."
"03/12/2021","Hempstead, NY",NA,"1","top","0-0","Sacred Heart","Hofstra","Jordan, J. walked (3-2)."
"03/12/2021","Hempstead, NY",NA,"1","top","0-0","Sacred Heart","Hofstra","Jordan, J. advanced to second on a wild pitch, advanced to third."
"03/12/2021","Hempstead, NY",NA,"1","top","0-0","Sacred Heart","Hofstra","Fagan, T. struck out swinging (2-2)."
"03/12/2021","Hempstead, NY",NA,"1","top","0-0","Sacred Heart","Hofstra","Porrino, A. struck out looking (3-2)."
"03/12/2021","Hempstead, NY",NA,"1","top","0-0","Sacred Heart","Hofstra","LOB: 1"
"03/12/2021","Hempstead, NY",NA,"1","bot","0-0","Hofstra","Sacred Heart","Gauthier, A. singled through the left side (1-0)."
"03/12/2021","Hempstead, NY",NA,"1","bot","0-0","Hofstra","Sacred Heart","Gauthier, A. out at second c to ss, caught stealing."
"03/12/2021","Hempstead, NY",NA,"1","bot","0-0","Hofstra","Sacred Heart","Rosso, S. struck out swinging (2-2)."
"03/12/2021","Hempstead, NY",NA,"1","bot","0-0","Hofstra","Sacred Heart","DOnofrio, A hit by pitch (0-0)."
"03/12/2021","Hempstead, NY",NA,"1","bot","0-0","Hofstra","Sacred Heart","DOnofrio, A out at first p to 1b, picked off."
"03/12/2021","Hempstead, NY",NA,"1","top","0-0","Sacred Heart","Hofstra","H: 1"
"03/12/2021","Hempstead, NY",NA,"2","top","0-0","Sacred Heart","Hofstra","Emerson, J. singled to first base, bunt (0-0)."
"03/12/2021","Hempstead, NY",NA,"2","top","0-0","Sacred Heart","Hofstra","Farruggio, R singled to center field (0-1)3a Emerson, J. advanced to third."
"03/12/2021","Hempstead, NY",NA,"2","top","0-0","Sacred Heart","Hofstra","Farruggio, R advanced to second on a wild pitch."
"03/12/2021","Hempstead, NY",NA,"2","top","1-0","Sacred Heart","Hofstra","Smith, M. reached on a fielders choice (2-1)3a Emerson, J. scored, scored on a throwing error by 3b, unearned."
"03/12/2021","Hempstead, NY",NA,"2","top","1-0","Sacred Heart","Hofstra","Smith, M. advanced to second on a wild pitch3a Farruggio, R advanced to third on a wild pitch."
"03/12/2021","Hempstead, NY",NA,"2","top","3-0","Sacred Heart","Hofstra","Pedrouzo, J. doubled to right field, 2 RBI (1-2)3a Smith, M. scored3a Farruggio, R scored."
"03/12/2021","Hempstead, NY",NA,"2","top","4-0","Sacred Heart","Hofstra","Levito, J. reached on a fielders choice, SAC (0-1)3a Pedrouzo, J. advanced to third, scored on a throwing error by p, unearned."
"03/12/2021","Hempstead, NY",NA,"2","top","5-0","Sacred Heart","Hofstra","Markman, A. doubled to right center, RBI (3-2)3a Levito, J. scored."
"03/12/2021","Hempstead, NY",NA,"2","top","5-0","Sacred Heart","Hofstra","Faello, M. to p for Rue, R.."
"03/12/2021","Hempstead, NY",NA,"2","top","5-0","Sacred Heart","Hofstra","Jordan, J. singled to right field (2-2)3a Markman, A. advanced to third."
"03/12/2021","Hempstead, NY",NA,"2","top","5-0","Sacred Heart","Hofstra","Jordan, J. advanced to second on a wild pitch."
"03/12/2021","Hempstead, NY",NA,"2","top","5-0","Sacred Heart","Hofstra","Fagan, T. grounded out to 3b (2-1)."
"03/12/2021","Hempstead, NY",NA,"2","top","5-0","Sacred Heart","Hofstra","Porrino, A. walked (3-2)."
"03/12/2021","Hempstead, NY",NA,"2","top","5-0","Sacred Heart","Hofstra","Emerson, J. struck out looking (3-2)."
"03/12/2021","Hempstead, NY",NA,"2","top","5-0","Sacred Heart","Hofstra","Farruggio, R struck out swinging (0-2)."
"03/12/2021","Hempstead, NY",NA,"2","bot","5-0","Hofstra","Sacred Heart","Weissheier,R flied out to lf (2-2)."
"03/12/2021","Hempstead, NY",NA,"2","bot","5-0","Hofstra","Sacred Heart","Goulard, B. doubled to right field (0-1)."
"03/12/2021","Hempstead, NY",NA,"2","bot","5-0","Hofstra","Sacred Heart","Goulard, B. advanced to third on a wild pitch."
"03/12/2021","Hempstead, NY",NA,"2","bot","5-0","Hofstra","Sacred Heart","Harrington,S struck out swinging (1-2)."
"03/12/2021","Hempstead, NY",NA,"2","bot","5-0","Hofstra","Sacred Heart","Sica, A. walked (3-2)."
"03/12/2021","Hempstead, NY",NA,"2","bot","5-0","Hofstra","Sacred Heart","Bruggeman, K struck out swinging (1-2)."
"03/12/2021","Hempstead, NY",NA,"3","top","5-0","Sacred Heart","Hofstra","Smith, M. flied out to cf (1-2)."
"03/12/2021","Hempstead, NY",NA,"3","top","5-0","Sacred Heart","Hofstra","Pedrouzo, J. singled through the left side (0-0)."
"03/12/2021","Hempstead, NY",NA,"3","top","5-0","Sacred Heart","Hofstra","Pedrouzo, J. out at second c to 2b, caught stealing."
"03/12/2021","Hempstead, NY",NA,"3","top","5-0","Sacred Heart","Hofstra","Levito, J. struck out swinging (0-2)."
"03/12/2021","Hempstead, NY",NA,"3","top","5-1","Sacred Heart","Hofstra","H: 1"
"03/12/2021","Hempstead, NY",NA,"3","bot","5-0","Hofstra","Sacred Heart","Napolitano,L struck out swinging (2-2)."
"03/12/2021","Hempstead, NY",NA,"3","bot","5-0","Hofstra","Sacred Heart","Gauthier, A. struck out swinging (2-2)."
"03/12/2021","Hempstead, NY",NA,"3","bot","5-0","Hofstra","Sacred Heart","Rosso, S. singled up the middle (0-2)."
"03/12/2021","Hempstead, NY",NA,"3","bot","5-0","Hofstra","Sacred Heart","DOnofrio, A walked (3-0)3a Rosso, S. advanced to second."
