"date","location","attendance","inning","inning_top_bot","score","batting","fielding","description"
"04/18/2021","Stockton, California",NA,"1","top","0-0","Long Beach St.","Pacific","Kokx, Connor flied out to cf."
"04/18/2021","Stockton, California",NA,"1","top","0-0","Long Beach St.","Pacific","Jimenez, Chris grounded out to 1b unassisted."
"04/18/2021","Stockton, California",NA,"1","top","0-0","Long Beach St.","Pacific","Luttrell, Chase struck out swinging."
"04/18/2021","Stockton, California",NA,"1","bot","0-0","Pacific","Long Beach St.","T. Gavello walked."
"04/18/2021","Stockton, California",NA,"1","bot","0-0","Pacific","Long Beach St.","J. Arakawa walked T. Gavello advanced to second."
"04/18/2021","Stockton, California",NA,"1","bot","0-0","Pacific","Long Beach St.","LeForestier singled, bunt J. Arakawa advanced to second T. Gavello advanced to third."
"04/18/2021","Stockton, California",NA,"1","bot","0-0","Pacific","Long Beach St.","Middleton fouled out to c."
"04/18/2021","Stockton, California",NA,"1","bot","0-2","Pacific","Long Beach St.","C. Meyers doubled down the rf line, 2 RBI LeForestier advanced to third J. Arakawa scored T. Gavello scored."
"04/18/2021","Stockton, California",NA,"1","bot","0-2","Pacific","Long Beach St.","J. Lea walked."
"04/18/2021","Stockton, California",NA,"1","bot","0-2","Pacific","Long Beach St.","Harrison, Devereaux to p for Ruiz, Alfredo."
"04/18/2021","Stockton, California",NA,"1","bot","0-2","Pacific","Long Beach St.","Schilperoort struck out swinging."
"04/18/2021","Stockton, California",NA,"1","bot","0-5","Pacific","Long Beach St.","C. Canales doubled to center field, 3 RBI J. Lea scored C. Meyers scored LeForestier scored."
"04/18/2021","Stockton, California",NA,"1","bot","0-5","Pacific","Long Beach St.","A. Selfridge struck out swinging."
"04/18/2021","Stockton, California",NA,"1","bot","0-5","Pacific","Long Beach St.","R: 5 H: 3 LOB: 1"
"04/18/2021","Stockton, California",NA,"2","top","1-5","Long Beach St.","Pacific","Long, Jonathan homered to right field, RBI."
"04/18/2021","Stockton, California",NA,"2","top","1-5","Long Beach St.","Pacific","Rosales, Javier singled through the left side."
"04/18/2021","Stockton, California",NA,"2","top","1-5","Long Beach St.","Pacific","Lopez, Jesse walked Rosales, Javier advanced to second."
"04/18/2021","Stockton, California",NA,"2","top","1-5","Long Beach St.","Pacific","Burns, Connor hit by pitch Lopez, Jesse advanced to second Rosales, Javier advanced to third."
"04/18/2021","Stockton, California",NA,"2","top","3-5","Long Beach St.","Pacific","Rozell, Brennan singled, 2 RBI Burns, Connor advanced to second Lopez, Jesse scored Rosales, Javier scored."
"04/18/2021","Stockton, California",NA,"2","top","3-5","Long Beach St.","Pacific","Craig, Toren grounded out to p, SAC Rozell, Brennan advanced to second Burns, Connor advanced to third."
"04/18/2021","Stockton, California",NA,"2","top","4-5","Long Beach St.","Pacific","Rozell, Brennan advanced to third on a wild pitch Burns, Connor scored on a wild pitch."
"04/18/2021","Stockton, California",NA,"2","top","5-5","Long Beach St.","Pacific","Kokx, Connor flied out to cf, sacrifice fly, RBI Rozell, Brennan scored."
"04/18/2021","Stockton, California",NA,"2","top","5-5","Long Beach St.","Pacific","Jimenez, Chris grounded out to p, bunt."
"04/18/2021","Stockton, California",NA,"2","bot","5-6","Pacific","Long Beach St.","T. Gavello homered to right field, RBI."
"04/18/2021","Stockton, California",NA,"2","bot","5-6","Pacific","Long Beach St.","J. Arakawa singled to third base."
"04/18/2021","Stockton, California",NA,"2","bot","5-6","Pacific","Long Beach St.","LeForestier grounded out to 3b J. Arakawa advanced to third."
"04/18/2021","Stockton, California",NA,"2","bot","5-7","Pacific","Long Beach St.","J. Arakawa scored, interference."
"04/18/2021","Stockton, California",NA,"2","bot","5-7","Pacific","Long Beach St.","Middleton fouled out to c."
"04/18/2021","Stockton, California",NA,"2","bot","5-7","Pacific","Long Beach St.","C. Meyers singled to shortstop."
"04/18/2021","Stockton, California",NA,"2","bot","5-7","Pacific","Long Beach St.","J. Lea fouled out to 1b."
"04/18/2021","Stockton, California",NA,"3","top","5-7","Long Beach St.","Pacific","Luttrell, Chase struck out swinging."
"04/18/2021","Stockton, California",NA,"3","top","6-7","Long Beach St.","Pacific","Long, Jonathan homered to right center, RBI."
"04/18/2021","Stockton, California",NA,"3","top","7-7","Long Beach St.","Pacific","Rosales, Javier homered to left field, RBI."
"04/18/2021","Stockton, California",NA,"3","top","7-7","Long Beach St.","Pacific","J. Solomon to p for Reinertsen."
"04/18/2021","Stockton, California",NA,"3","top","7-7","Long Beach St.","Pacific","Lopez, Jesse lined out to cf."
"04/18/2021","Stockton, California",NA,"3","top","7-7","Long Beach St.","Pacific","Burns, Connor grounded out to ss."
"04/18/2021","Stockton, California",NA,"3","bot","7-7","Pacific","Long Beach St.","Schilperoort struck out swinging."
"04/18/2021","Stockton, California",NA,"3","bot","7-7","Pacific","Long Beach St.","C. Canales popped up to p."
"04/18/2021","Stockton, California",NA,"3","bot","7-7","Pacific","Long Beach St.","A. Selfridge walked."
"04/18/2021","Stockton, California",NA,"3","bot","7-7","Pacific","Long Beach St.","T. Gavello popped up to 3b."
"04/18/2021","Stockton, California",NA,"4","top","7-7","Long Beach St.","Pacific","Rozell, Brennan singled to center field."
"04/18/2021","Stockton, California",NA,"4","top","7-7","Long Beach St.","Pacific","Craig, Toren grounded out to 3b, SAC Rozell, Brennan advanced to second."
"04/18/2021","Stockton, California",NA,"4","top","7-7","Long Beach St.","Pacific","Kokx, Connor walked."
"04/18/2021","Stockton, California",NA,"4","top","7-7","Long Beach St.","Pacific","Jimenez, Chris grounded out to 3b Kokx, Connor advanced to second Rozell, Brennan advanced to third."
"04/18/2021","Stockton, California",NA,"4","top","9-7","Long Beach St.","Pacific","Luttrell, Chase reached first on an error by 1b Kokx, Connor scored on the throw, unearned Rozell, Brennan scored on the throw, unearned."
"04/18/2021","Stockton, California",NA,"4","top","9-7","Long Beach St.","Pacific","Long, Jonathan struck out swinging."
"04/18/2021","Stockton, California",NA,"4","bot","9-7","Pacific","Long Beach St.","J. Arakawa fouled out to 1b."
"04/18/2021","Stockton, California",NA,"4","bot","9-7","Pacific","Long Beach St.","LeForestier flied out to cf."
"04/18/2021","Stockton, California",NA,"4","bot","9-7","Pacific","Long Beach St.","Middleton struck out swinging."
"04/18/2021","Stockton, California",NA,"5","top","9-7","Long Beach St.","Pacific","Rosales, Javier reached first on an error by ss."
"04/18/2021","Stockton, California",NA,"5","top","9-7","Long Beach St.","Pacific","Lopez, Jesse hit by pitch Rosales, Javier advanced to second."
"04/18/2021","Stockton, California",NA,"5","top","9-7","Long Beach St.","Pacific","Burns, Connor struck out swinging."
"04/18/2021","Stockton, California",NA,"5","top","10-7","Long Beach St.","Pacific","Rozell, Brennan singled to center field, RBI Lopez, Jesse advanced to second Rosales, Javier scored, unearned."
"04/18/2021","Stockton, California",NA,"5","top","10-7","Long Beach St.","Pacific","L. Curtis to p for J. Solomon."
"04/18/2021","Stockton, California",NA,"5","top","10-7","Long Beach St.","Pacific","Craig, Toren walked Rozell, Brennan advanced to second Lopez, Jesse advanced to third."
"04/18/2021","Stockton, California",NA,"5","top","12-7","Long Beach St.","Pacific","Kokx, Connor singled through the right side, 2 RBI Craig, Toren advanced to second Rozell, Brennan scored Lopez, Jesse scored."
"04/18/2021","Stockton, California",NA,"5","top","12-7","Long Beach St.","Pacific","Jimenez, Chris hit by pitch Kokx, Connor advanced to second Craig, Toren advanced to third."
"04/18/2021","Stockton, California",NA,"5","top","12-7","Long Beach St.","Pacific","DeFelippi to p for L. Curtis."
"04/18/2021","Stockton, California",NA,"5","top","12-7","Long Beach St.","Pacific","Luttrell, Chase reached on a fielders choice Jimenez, Chris advanced to second Kokx, Connor advanced to third Craig, Toren out at home 1b to c."
"04/18/2021","Stockton, California",NA,"5","top","14-7","Long Beach St.","Pacific","Long, Jonathan singled to center field, 2 RBI Luttrell, Chase advanced to third Jimenez, Chris scored Kokx, Connor scored."
"04/18/2021","Stockton, California",NA,"5","top","15-7","Long Beach St.","Pacific","Long, Jonathan out at second c to 2b, caught stealing Luttrell, Chase scored on the throw."
"04/18/2021","Stockton, California",NA,"5","bot","15-7","Pacific","Long Beach St.","Pacheco, Basilio to p for Harrison, Devereaux."
"04/18/2021","Stockton, California",NA,"5","bot","15-7","Pacific","Long Beach St.","C. Meyers struck out swinging."
"04/18/2021","Stockton, California",NA,"5","bot","15-7","Pacific","Long Beach St.","J. Lea doubled to left center."
"04/18/2021","Stockton, California",NA,"5","bot","15-7","Pacific","Long Beach St.","Schilperoort walked."
"04/18/2021","Stockton, California",NA,"5","bot","15-8","Pacific","Long Beach St.","C. Canales doubled to left center, RBI Schilperoort advanced to third J. Lea scored."
"04/18/2021","Stockton, California",NA,"5","bot","15-8","Pacific","Long Beach St.","B. Nemivant pinch hit for A. Selfridge."
"04/18/2021","Stockton, California",NA,"5","bot","15-8","Pacific","Long Beach St.","B. Nemivant struck out swinging, out at first c to 1b."
"04/18/2021","Stockton, California",NA,"5","bot","15-8","Pacific","Long Beach St.","T. Gavello flied out to cf."
"04/18/2021","Stockton, California",NA,"6","top","15-8","Long Beach St.","Pacific","B. Nemivant to rf."
"04/18/2021","Stockton, California",NA,"6","top","15-8","Long Beach St.","Pacific","Rosales, Javier fouled out to 1b."
"04/18/2021","Stockton, California",NA,"6","top","15-8","Long Beach St.","Pacific","Lopez, Jesse singled through the left side."
"04/18/2021","Stockton, California",NA,"6","top","15-8","Long Beach St.","Pacific","H. Hayes to p for DeFelippi."
"04/18/2021","Stockton, California",NA,"6","top","15-8","Long Beach St.","Pacific","Lopez, Jesse stole second."
"04/18/2021","Stockton, California",NA,"6","top","15-8","Long Beach St.","Pacific","Burns, Connor walked."
"04/18/2021","Stockton, California",NA,"6","top","15-8","Long Beach St.","Pacific","Lopez, Jesse stole third."
"04/18/2021","Stockton, California",NA,"6","top","16-8","Long Beach St.","Pacific","Rozell, Brennan doubled down the lf line, RBI Burns, Connor advanced to third Lopez, Jesse scored."
"04/18/2021","Stockton, California",NA,"6","top","18-8","Long Beach St.","Pacific","Craig, Toren doubled down the rf line, 2 RBI Rozell, Brennan scored Burns, Connor scored."
"04/18/2021","Stockton, California",NA,"6","top","18-8","Long Beach St.","Pacific","J. Vaughan to p for H. Hayes."
"04/18/2021","Stockton, California",NA,"6","top","18-8","Long Beach St.","Pacific","Kokx, Connor walked."
"04/18/2021","Stockton, California",NA,"6","top","18-8","Long Beach St.","Pacific","Jimenez, Chris struck out swinging."
"04/18/2021","Stockton, California",NA,"6","top","18-8","Long Beach St.","Pacific","Kokx, Connor advanced to second on the throw Craig, Toren advanced to third on an error by c."
"04/18/2021","Stockton, California",NA,"6","top","18-8","Long Beach St.","Pacific","Luttrell, Chase struck out swinging."
"04/18/2021","Stockton, California",NA,"6","bot","18-8","Pacific","Long Beach St.","J. Arakawa walked."
"04/18/2021","Stockton, California",NA,"6","bot","18-8","Pacific","Long Beach St.","LeForestier singled down the rf line J. Arakawa advanced to third."
"04/18/2021","Stockton, California",NA,"6","bot","18-9","Pacific","Long Beach St.","Middleton reached on a fielders choice, RBI LeForestier out at second ss to 2b J. Arakawa scored."
"04/18/2021","Stockton, California",NA,"6","bot","18-9","Pacific","Long Beach St.","C. Meyers reached on a fielders choice Middleton out at second ss to 2b."
"04/18/2021","Stockton, California",NA,"6","bot","18-9","Pacific","Long Beach St.","J. Lea walked C. Meyers advanced to second."
