"date","location","attendance","inning","inning_top_bot","score","batting","fielding","description"
"04/12/2022","Corpus Christi, TX",NA,"1","top","0-0","Texas A&M","A&M-Corpus Christi","KALER struck out swinging (3-2)."
"04/12/2022","Corpus Christi, TX",NA,"1","top","0-0","Texas A&M","A&M-Corpus Christi","ROCK fouled out to 1b (1-1)."
"04/12/2022","Corpus Christi, TX",NA,"1","top","0-0","Texas A&M","A&M-Corpus Christi","MOSS doubled to left field (0-1)."
"04/12/2022","Corpus Christi, TX",NA,"1","top","0-0","Texas A&M","A&M-Corpus Christi","CLAUNCH flied out to cf (1-0)."
"04/12/2022","Corpus Christi, TX",NA,"1","top","0-1","Texas A&M","A&M-Corpus Christi","H: 1 LOB: 1"
"04/12/2022","Corpus Christi, TX",NA,"1","bot","0-0","A&M-Corpus Christi","Texas A&M","Chijin, S. grounded out to ss (1-0)."
"04/12/2022","Corpus Christi, TX",NA,"1","bot","0-0","A&M-Corpus Christi","Texas A&M","Markotic, L. struck out swinging (1-2)."
"04/12/2022","Corpus Christi, TX",NA,"1","bot","0-0","A&M-Corpus Christi","Texas A&M","Jones, T. singled to left field (1-1)."
"04/12/2022","Corpus Christi, TX",NA,"1","bot","0-0","A&M-Corpus Christi","Texas A&M","Caraway, J. hit by pitch (1-0)3a Jones, T. advanced to second."
"04/12/2022","Corpus Christi, TX",NA,"1","bot","0-0","A&M-Corpus Christi","Texas A&M","Petkoff, B. walked (3-1)3a Caraway, J. advanced to second3a Jones, T. advanced to third."
"04/12/2022","Corpus Christi, TX",NA,"1","bot","0-1","A&M-Corpus Christi","Texas A&M","Petkoff, B. advanced to second on a wild pitch3a Caraway, J. advanced to third on a wild pitch3a Jones, T. scored on a wild pitch."
"04/12/2022","Corpus Christi, TX",NA,"1","bot","0-1","A&M-Corpus Christi","Texas A&M","White, N. grounded out to 3b (1-2)."
"04/12/2022","Corpus Christi, TX",NA,"1","top","0-1","Texas A&M","A&M-Corpus Christi","R: 1 H: 1 LOB: 2"
"04/12/2022","Corpus Christi, TX",NA,"2","top","0-1","Texas A&M","A&M-Corpus Christi","MINNICH flied out to cf (3-2)."
"04/12/2022","Corpus Christi, TX",NA,"2","top","0-1","Texas A&M","A&M-Corpus Christi","BOST doubled to center field (0-1)."
"04/12/2022","Corpus Christi, TX",NA,"2","top","0-1","Texas A&M","A&M-Corpus Christi","TARGAC grounded out to 3b (1-0)."
"04/12/2022","Corpus Christi, TX",NA,"2","top","0-1","Texas A&M","A&M-Corpus Christi","SMITH struck out swinging (0-2)."
"04/12/2022","Corpus Christi, TX",NA,"2","top","0-1","Texas A&M","A&M-Corpus Christi","H: 1 LOB: 1"
"04/12/2022","Corpus Christi, TX",NA,"2","bot","0-1","A&M-Corpus Christi","Texas A&M","McEnroe, T. grounded out to ss (1-1)."
"04/12/2022","Corpus Christi, TX",NA,"2","bot","0-1","A&M-Corpus Christi","Texas A&M","Linneweber,T walked (3-0)."
"04/12/2022","Corpus Christi, TX",NA,"2","bot","0-1","A&M-Corpus Christi","Texas A&M","Linneweber,T advanced to second on an error by p."
"04/12/2022","Corpus Christi, TX",NA,"2","bot","0-1","A&M-Corpus Christi","Texas A&M","Taylor, J. grounded out to 3b (2-1)."
"04/12/2022","Corpus Christi, TX",NA,"2","bot","0-1","A&M-Corpus Christi","Texas A&M","Chijin, S. grounded out to 2b (0-2)."
"04/12/2022","Corpus Christi, TX",NA,"2","top","0-1","Texas A&M","A&M-Corpus Christi","E: 1 LOB: 1"
"04/12/2022","Corpus Christi, TX",NA,"3","top","0-1","Texas A&M","A&M-Corpus Christi","BRITT flied out to rf (3-2)."
"04/12/2022","Corpus Christi, TX",NA,"3","top","0-1","Texas A&M","A&M-Corpus Christi","KALER doubled to left field (1-0)."
"04/12/2022","Corpus Christi, TX",NA,"3","top","0-1","Texas A&M","A&M-Corpus Christi","ROCK flied out to rf (1-0)."
"04/12/2022","Corpus Christi, TX",NA,"3","top","0-1","Texas A&M","A&M-Corpus Christi","MOSS lined out to ss (1-1)."
"04/12/2022","Corpus Christi, TX",NA,"3","top","0-3","Texas A&M","A&M-Corpus Christi","H: 1 LOB: 1"
"04/12/2022","Corpus Christi, TX",NA,"3","bot","0-1","A&M-Corpus Christi","Texas A&M","HECTOR to p for JOHNSTON."
"04/12/2022","Corpus Christi, TX",NA,"3","bot","0-1","A&M-Corpus Christi","Texas A&M","Markotic, L. doubled to left field (0-0)."
