"date","location","attendance","inning","inning_top_bot","score","batting","fielding","description"
"05/11/2019","Spokane, Wash.",NA,"1","top","0-0","Lamar University","Gonzaga","George lined out to ss (1-1)."
"05/11/2019","Spokane, Wash.",NA,"1","top","0-0","Lamar University","Gonzaga","Girouard struck out looking (1-2)."
"05/11/2019","Spokane, Wash.",NA,"1","top","0-0","Lamar University","Gonzaga","Coker struck out swinging, out at first c to 1b (1-2)."
"05/11/2019","Spokane, Wash.",NA,"1","bot","0-0","Gonzaga","Lamar University","YAKE, E. grounded out to ss (3-2)."
"05/11/2019","Spokane, Wash.",NA,"1","bot","0-0","Gonzaga","Lamar University","MORRISON, G. singled to second base (2-2)."
"05/11/2019","Spokane, Wash.",NA,"1","bot","0-0","Gonzaga","Lamar University","JOHNSTON, T. flied out to cf (0-0)."
"05/11/2019","Spokane, Wash.",NA,"1","bot","0-0","Gonzaga","Lamar University","PINORINI, A. singled to center field (0-1) MORRISON, G. advanced to third."
"05/11/2019","Spokane, Wash.",NA,"1","bot","0-1","Gonzaga","Lamar University","NYQUIST, N. singled through the left side, advanced to second, RBI (0-0) PINORINI, A. advanced to third MORRISON, G. scored."
"05/11/2019","Spokane, Wash.",NA,"1","bot","0-3","Gonzaga","Lamar University","HARRIS, B. singled up the middle, 2 RBI (3-2) NYQUIST, N. scored PINORINI, A. scored."
"05/11/2019","Spokane, Wash.",NA,"1","bot","0-3","Gonzaga","Lamar University","FREDRICKSON doubled down the lf line (0-0) HARRIS, B. advanced to third."
"05/11/2019","Spokane, Wash.",NA,"1","bot","0-3","Gonzaga","Lamar University","MARENCO, M. struck out swinging (3-2)."
"05/11/2019","Spokane, Wash.",NA,"2","top","0-3","Lamar University","Gonzaga","Correa flied out to lf (3-2)."
"05/11/2019","Spokane, Wash.",NA,"2","top","0-3","Lamar University","Gonzaga","Adames struck out swinging (0-2)."
"05/11/2019","Spokane, Wash.",NA,"2","top","0-3","Lamar University","Gonzaga","Berlof struck out swinging (2-2)."
"05/11/2019","Spokane, Wash.",NA,"2","bot","0-3","Gonzaga","Lamar University","BRISTYAN, J. singled, out at second rf to ss (1-0)."
"05/11/2019","Spokane, Wash.",NA,"2","bot","0-3","Gonzaga","Lamar University","YAKE, E. singled to center field (1-2)."
"05/11/2019","Spokane, Wash.",NA,"2","bot","0-3","Gonzaga","Lamar University","MORRISON, G. flied out to rf (1-2)."
"05/11/2019","Spokane, Wash.",NA,"2","bot","0-3","Gonzaga","Lamar University","JOHNSTON, T. singled through the right side (0-0) YAKE, E. advanced to second."
"05/11/2019","Spokane, Wash.",NA,"2","bot","0-3","Gonzaga","Lamar University","PINORINI, A. grounded out to 1b unassisted (2-1)."
"05/11/2019","Spokane, Wash.",NA,"3","top","0-3","Lamar University","Gonzaga","Quirion popped up to 2b (0-2)."
"05/11/2019","Spokane, Wash.",NA,"3","top","0-3","Lamar University","Gonzaga","Durand grounded out to 1b unassisted (0-0)."
"05/11/2019","Spokane, Wash.",NA,"3","top","0-3","Lamar University","Gonzaga","McCall singled to center field (0-1)."
"05/11/2019","Spokane, Wash.",NA,"3","top","0-3","Lamar University","Gonzaga","George reached on a fielders choice (1-0) McCall out at second ss to 2b."
"05/11/2019","Spokane, Wash.",NA,"3","bot","0-3","Gonzaga","Lamar University","NYQUIST, N. struck out swinging (1-2)."
"05/11/2019","Spokane, Wash.",NA,"3","bot","0-4","Gonzaga","Lamar University","HARRIS, B. homered to left field, RBI (0-0)."
"05/11/2019","Spokane, Wash.",NA,"3","bot","0-4","Gonzaga","Lamar University","FREDRICKSON struck out looking (2-2)."
"05/11/2019","Spokane, Wash.",NA,"3","bot","0-4","Gonzaga","Lamar University","MARENCO, M. struck out swinging (1-2)."
"05/11/2019","Spokane, Wash.",NA,"4","top","0-4","Lamar University","Gonzaga","Girouard walked (3-2)."
"05/11/2019","Spokane, Wash.",NA,"4","top","0-4","Lamar University","Gonzaga","Coker walked (3-1) Girouard advanced to second."
"05/11/2019","Spokane, Wash.",NA,"4","top","0-4","Lamar University","Gonzaga","Correa struck out swinging (3-2)."
"05/11/2019","Spokane, Wash.",NA,"4","top","0-4","Lamar University","Gonzaga","Adames struck out swinging (2-2)."
"05/11/2019","Spokane, Wash.",NA,"4","top","0-4","Lamar University","Gonzaga","Berlof struck out swinging (1-2)."
"05/11/2019","Spokane, Wash.",NA,"4","bot","0-4","Gonzaga","Lamar University","BRISTYAN, J. walked (3-2)."
"05/11/2019","Spokane, Wash.",NA,"4","bot","0-4","Gonzaga","Lamar University","YAKE, E. singled to right field (1-2) BRISTYAN, J. advanced to second."
"05/11/2019","Spokane, Wash.",NA,"4","bot","0-4","Gonzaga","Lamar University","MORRISON, G. grounded out to 3b, SAC, bunt (0-0) YAKE, E. advanced to second BRISTYAN, J. advanced to third."
"05/11/2019","Spokane, Wash.",NA,"4","bot","0-4","Gonzaga","Lamar University","JOHNSTON, T. walked (3-1)."
"05/11/2019","Spokane, Wash.",NA,"4","bot","0-5","Gonzaga","Lamar University","PINORINI, A. hit by pitch, RBI (0-1) JOHNSTON, T. advanced to second YAKE, E. advanced to third BRISTYAN, J. scored."
"05/11/2019","Spokane, Wash.",NA,"4","bot","0-5","Gonzaga","Lamar University","Key to p for Blanchard."
"05/11/2019","Spokane, Wash.",NA,"4","bot","0-6","Gonzaga","Lamar University","NYQUIST, N. walked, RBI (3-2) PINORINI, A. advanced to second JOHNSTON, T. advanced to third YAKE, E. scored."
"05/11/2019","Spokane, Wash.",NA,"4","bot","0-7","Gonzaga","Lamar University","HARRIS, B. fouled out to rf, SAC, RBI (2-2) NYQUIST, N. advanced to second PINORINI, A. advanced to third JOHNSTON, T. scored."
"05/11/2019","Spokane, Wash.",NA,"4","bot","0-7","Gonzaga","Lamar University","FREDRICKSON hit by pitch (1-2)."
"05/11/2019","Spokane, Wash.",NA,"4","bot","0-7","Gonzaga","Lamar University","MARENCO, M. fouled out to rf (1-0)."
"05/11/2019","Spokane, Wash.",NA,"5","top","0-7","Lamar University","Gonzaga","Quirion singled through the left side (0-1)."
"05/11/2019","Spokane, Wash.",NA,"5","top","0-7","Lamar University","Gonzaga","Durand struck out swinging (1-2)."
"05/11/2019","Spokane, Wash.",NA,"5","top","0-7","Lamar University","Gonzaga","McCall flied out to rf (0-0)."
"05/11/2019","Spokane, Wash.",NA,"5","top","0-7","Lamar University","Gonzaga","George reached on a fielders choice (2-2) Quirion out at second ss to 2b."
"05/11/2019","Spokane, Wash.",NA,"5","bot","0-7","Gonzaga","Lamar University","BRISTYAN, J. hit by pitch (0-2)."
"05/11/2019","Spokane, Wash.",NA,"5","bot","0-7","Gonzaga","Lamar University","Olivarez to p for Key."
"05/11/2019","Spokane, Wash.",NA,"5","bot","0-7","Gonzaga","Lamar University","YAKE, E. walked (3-0) BRISTYAN, J. advanced to second."
"05/11/2019","Spokane, Wash.",NA,"5","bot","0-7","Gonzaga","Lamar University","MORRISON, G. reached on an error by ss (2-2) YAKE, E. advanced to second BRISTYAN, J. advanced to third."
"05/11/2019","Spokane, Wash.",NA,"5","bot","0-11","Gonzaga","Lamar University","JOHNSTON, T. homered, 4 RBI, unearned (0-0) MORRISON, G. scored, unearned YAKE, E. scored BRISTYAN, J. scored."
"05/11/2019","Spokane, Wash.",NA,"5","bot","0-11","Gonzaga","Lamar University","PINORINI, A. struck out swinging (3-2)."
"05/11/2019","Spokane, Wash.",NA,"5","bot","0-11","Gonzaga","Lamar University","NYQUIST, N. singled to shortstop (0-0)."
"05/11/2019","Spokane, Wash.",NA,"5","bot","0-11","Gonzaga","Lamar University","HARRIS, B. struck out swinging (1-2)."
"05/11/2019","Spokane, Wash.",NA,"5","bot","0-11","Gonzaga","Lamar University","FREDRICKSON grounded out to 1b unassisted (1-1)."
"05/11/2019","Spokane, Wash.",NA,"6","top","0-11","Lamar University","Gonzaga","Girouard struck out swinging, out at first c to 1b (0-2)."
"05/11/2019","Spokane, Wash.",NA,"6","top","0-11","Lamar University","Gonzaga","Coker struck out swinging (3-2)."
"05/11/2019","Spokane, Wash.",NA,"6","top","0-11","Lamar University","Gonzaga","Correa grounded out to ss (0-0)."
"05/11/2019","Spokane, Wash.",NA,"6","bot","0-11","Gonzaga","Lamar University","LeJeune to 2b for Correa."
"05/11/2019","Spokane, Wash.",NA,"6","bot","0-11","Gonzaga","Lamar University","Berlof to ss."
"05/11/2019","Spokane, Wash.",NA,"6","bot","0-11","Gonzaga","Lamar University","Gutierrez to c for McCall."
"05/11/2019","Spokane, Wash.",NA,"6","bot","0-11","Gonzaga","Lamar University","BARRERA, I. pinch hit for MARENCO, M.."
"05/11/2019","Spokane, Wash.",NA,"6","bot","0-11","Gonzaga","Lamar University","BARRERA, I. grounded out to p (3-2)."
