"date","location","attendance","inning","inning_top_bot","score","batting","fielding","description"
"02/24/2019","Norfolk, Va.",NA,"1","top","0-0","Binghamton","Old Dominion","Franchi grounded out to ss (0-0)."
"02/24/2019","Norfolk, Va.",NA,"1","top","0-0","Binghamton","Old Dominion","Aoki struck out swinging (0-2)."
"02/24/2019","Norfolk, Va.",NA,"1","top","0-0","Binghamton","Old Dominion","Marshall grounded out to 2b (2-2)."
"02/24/2019","Norfolk, Va.",NA,"1","bot","0-0","Old Dominion","Binghamton","BURCH, Matt singled up the middle (1-2)."
"02/24/2019","Norfolk, Va.",NA,"1","bot","0-0","Old Dominion","Binghamton","BURCH, Matt stole second."
"02/24/2019","Norfolk, Va.",NA,"1","bot","0-0","Old Dominion","Binghamton","BATTLE, Kyle struck out swinging (3-2)."
"02/24/2019","Norfolk, Va.",NA,"1","bot","0-0","Old Dominion","Binghamton","PASQUANTINO flied out to lf (1-0)."
"02/24/2019","Norfolk, Va.",NA,"1","bot","0-0","Old Dominion","Binghamton","SCHWARZ, M. walked (3-1)."
"02/24/2019","Norfolk, Va.",NA,"1","bot","0-0","Old Dominion","Binghamton","BURCH, Matt stole third."
"02/24/2019","Norfolk, Va.",NA,"1","bot","0-0","Old Dominion","Binghamton","MORGAN, Will struck out swinging (2-2)."
"02/24/2019","Norfolk, Va.",NA,"2","top","0-0","Binghamton","Old Dominion","Eng walked (3-2)."
"02/24/2019","Norfolk, Va.",NA,"2","top","0-0","Binghamton","Old Dominion","Gsell grounded into double play 2b to ss to 1b (0-0) Eng out on the play."
"02/24/2019","Norfolk, Va.",NA,"2","top","0-0","Binghamton","Old Dominion","Meduri grounded out to 2b (1-1)."
"02/24/2019","Norfolk, Va.",NA,"2","bot","0-0","Old Dominion","Binghamton","TESCHKO, R. grounded out to ss (0-0)."
"02/24/2019","Norfolk, Va.",NA,"2","bot","0-0","Old Dominion","Binghamton","GARRIOLA, A. fouled out to c (2-1)."
"02/24/2019","Norfolk, Va.",NA,"2","bot","0-0","Old Dominion","Binghamton","BELL, Tommy grounded out to 2b (0-1)."
"02/24/2019","Norfolk, Va.",NA,"3","top","0-0","Binghamton","Old Dominion","Drpich singled to shortstop (3-2)."
"02/24/2019","Norfolk, Va.",NA,"3","top","0-0","Binghamton","Old Dominion","Evans grounded into double play ss to 2b to 1b (0-0) Drpich out on the play."
"02/24/2019","Norfolk, Va.",NA,"3","top","0-0","Binghamton","Old Dominion","Baratta walked (3-1)."
"02/24/2019","Norfolk, Va.",NA,"3","top","0-0","Binghamton","Old Dominion","Baratta out at first p to 1b, picked off."
"02/24/2019","Norfolk, Va.",NA,"3","bot","0-0","Old Dominion","Binghamton","WINDHAM, B. flied out to lf (2-2)."
"02/24/2019","Norfolk, Va.",NA,"3","bot","0-0","Old Dominion","Binghamton","BURCH, Matt walked (3-1)."
"02/24/2019","Norfolk, Va.",NA,"3","bot","0-0","Old Dominion","Binghamton","BATTLE, Kyle singled through the left side (0-0) BURCH, Matt advanced to second."
"02/24/2019","Norfolk, Va.",NA,"3","bot","0-0","Old Dominion","Binghamton","PASQUANTINO flied out to cf (3-2) BURCH, Matt advanced to third."
"02/24/2019","Norfolk, Va.",NA,"3","bot","0-0","Old Dominion","Binghamton","BATTLE, Kyle stole second."
"02/24/2019","Norfolk, Va.",NA,"3","bot","0-0","Old Dominion","Binghamton","SCHWARZ, M. flied out to lf (2-1)."
"02/24/2019","Norfolk, Va.",NA,"4","top","0-0","Binghamton","Old Dominion","Franchi grounded out to 3b (0-0)."
"02/24/2019","Norfolk, Va.",NA,"4","top","0-0","Binghamton","Old Dominion","Aoki doubled to right field (2-0)."
"02/24/2019","Norfolk, Va.",NA,"4","top","0-0","Binghamton","Old Dominion","Marshall struck out swinging (2-2)."
"02/24/2019","Norfolk, Va.",NA,"4","top","0-0","Binghamton","Old Dominion","Eng walked (3-0)."
