"date","location","attendance","inning","inning_top_bot","score","batting","fielding","description"
"02/26/2022","Arlington, Texas",NA,"1","top","0-0","Nebraska","TCU","Banjoff, L. doubled down the lf line (0-1 K)."
"02/26/2022","Arlington, Texas",NA,"1","top","0-0","Nebraska","TCU","Jessen, L. struck out swinging, bunt (0-2 FSS)."
"02/26/2022","Arlington, Texas",NA,"1","top","0-0","Nebraska","TCU","Anderson, M. struck out swinging (3-2 BKBBSFFS)."
"02/26/2022","Arlington, Texas",NA,"1","top","0-0","Nebraska","TCU","Chick, C. flied out to lf (0-0)."
"02/26/2022","Arlington, Texas",NA,"1","top","0-2","Nebraska","TCU","H: 1 LOB: 1"
"02/26/2022","Arlington, Texas",NA,"1","bot","0-0","TCU","Nebraska","Nunez walked (3-2 BBKBKB)."
"02/26/2022","Arlington, Texas",NA,"1","bot","0-2","TCU","Nebraska","Boyers homered to right field, 2 RBI (2-1 BKB): Nunez scored."
"02/26/2022","Arlington, Texas",NA,"1","bot","0-2","TCU","Nebraska","Taylor struck out swinging (2-2 BKFBS)."
"02/26/2022","Arlington, Texas",NA,"1","bot","0-2","TCU","Nebraska","Bishop struck out swinging, out at first c to 1b (1-2 BSSS)."
"02/26/2022","Arlington, Texas",NA,"1","bot","0-2","TCU","Nebraska","Rodgers hit by pitch (0-2 KK)."
"02/26/2022","Arlington, Texas",NA,"1","bot","0-2","TCU","Nebraska","Sacco walked (3-0 BBBB): Rodgers advanced to second."
"02/26/2022","Arlington, Texas",NA,"1","bot","0-2","TCU","Nebraska","Spenrath struck out looking (0-2 SFFK)."
"02/26/2022","Arlington, Texas",NA,"1","top","0-2","Nebraska","TCU","R: 2 H: 1 LOB: 2"
"02/26/2022","Arlington, Texas",NA,"2","top","0-2","Nebraska","TCU","Everitt, G. struck out looking (3-2 BKSFFBBFFK)."
"02/26/2022","Arlington, Texas",NA,"2","top","0-2","Nebraska","TCU","Gomes, C. popped up to ss (2-1 BBK)."
"02/26/2022","Arlington, Texas",NA,"2","top","0-2","Nebraska","TCU","Jackson, C. flied out to cf (3-2 BBBKKF)."
"02/26/2022","Arlington, Texas",NA,"2","bot","0-2","TCU","Nebraska","Byrne walked (3-1 BBBKB)."
"02/26/2022","Arlington, Texas",NA,"2","bot","0-2","TCU","Nebraska","Maxwell struck out looking (0-2 KKK)."
"02/26/2022","Arlington, Texas",NA,"2","bot","0-2","TCU","Nebraska","Byrne advanced to second on a wild pitch."
"02/26/2022","Arlington, Texas",NA,"2","bot","0-2","TCU","Nebraska","Nunez hit by pitch (1-0 B)."
"02/26/2022","Arlington, Texas",NA,"2","bot","0-2","TCU","Nebraska","Bradford, E. to p for Schanaman, S."
"02/26/2022","Arlington, Texas",NA,"2","bot","0-2","TCU","Nebraska","Boyers flied out to cf (1-2 KBFF)."
"02/26/2022","Arlington, Texas",NA,"2","bot","0-2","TCU","Nebraska","Taylor flied out to lf (2-2 KBBK)."
"02/26/2022","Arlington, Texas",NA,"2","bot","0-2","TCU","Nebraska","LOB: 2"
"02/26/2022","Arlington, Texas",NA,"3","top","0-2","Nebraska","TCU","Cervantes, E flied out to cf (0-2 KK)."
"02/26/2022","Arlington, Texas",NA,"3","top","0-2","Nebraska","TCU","Sartori, L. struck out swinging (3-2 BFBBKS)."
"02/26/2022","Arlington, Texas",NA,"3","top","0-2","Nebraska","TCU","Banjoff, L. struck out looking (0-2 KKK)."
"02/26/2022","Arlington, Texas",NA,"3","bot","0-2","TCU","Nebraska","Bishop grounded out to ss (0-0)."
"02/26/2022","Arlington, Texas",NA,"3","bot","0-2","TCU","Nebraska","Rodgers singled to shortstop (1-2 BFS)."
