"date","location","attendance","inning","inning_top_bot","score","batting","fielding","description"
"05/01/2021","Irvine, Calif.",NA,"1","top","0-0","Long Beach St.","UC Irvine","Kokx struck out swinging (1-2 KFFBS)."
"05/01/2021","Irvine, Calif.",NA,"1","top","0-0","Long Beach St.","UC Irvine","Estrada walked (3-0 BBBB)."
"05/01/2021","Irvine, Calif.",NA,"1","top","0-0","Long Beach St.","UC Irvine","Long struck out swinging (2-2 KBBKS)."
"05/01/2021","Irvine, Calif.",NA,"1","top","0-0","Long Beach St.","UC Irvine","Luttrell singled through the left side (1-0 B)3a Estrada advanced to second."
"05/01/2021","Irvine, Calif.",NA,"1","top","0-0","Long Beach St.","UC Irvine","Luttrell advanced to second on a passed ball3a Estrada advanced to third on a passed ball."
"05/01/2021","Irvine, Calif.",NA,"1","top","2-0","Long Beach St.","UC Irvine","Loust singled up the middle, 2 RBI (1-0 B)3a Luttrell scored, unearned3a Estrada scored."
"05/01/2021","Irvine, Calif.",NA,"1","top","2-0","Long Beach St.","UC Irvine","Ramirez, I struck out looking (2-2 BKSBK)."
"05/01/2021","Irvine, Calif.",NA,"1","bot","2-0","UC Irvine","Long Beach St.","Palmer, J. singled to shortstop (3-2 BBBKK)."
"05/01/2021","Irvine, Calif.",NA,"1","bot","2-0","UC Irvine","Long Beach St.","Church singled to right field (1-0 B)3a Palmer, J. advanced to second."
"05/01/2021","Irvine, Calif.",NA,"1","bot","2-0","UC Irvine","Long Beach St.","Peabody singled to center field (0-0)3a Church advanced to second3a Palmer, J. advanced to third."
"05/01/2021","Irvine, Calif.",NA,"1","bot","2-1","UC Irvine","Long Beach St.","Spillane singled to pitcher, RBI (0-0)3a Peabody advanced to second3a Church advanced to third3a Palmer, J. scored."
"05/01/2021","Irvine, Calif.",NA,"1","bot","2-2","UC Irvine","Long Beach St.","Castro, Ja. singled to second base, RBI (0-0)3a Spillane advanced to second3a Peabody advanced to third3a Church scored."
"05/01/2021","Irvine, Calif.",NA,"1","bot","2-3","UC Irvine","Long Beach St.","Tatum flied out to lf, SF, RBI (2-0 BB)3a Peabody scored."
"05/01/2021","Irvine, Calif.",NA,"1","bot","2-3","UC Irvine","Long Beach St.","Nakawake infield fly to ss (2-1 BBK)."
"05/01/2021","Irvine, Calif.",NA,"1","bot","2-3","UC Irvine","Long Beach St.","Castro, Ja. advanced to second on a wild pitch3a Spillane advanced to third on a wild pitch."
"05/01/2021","Irvine, Calif.",NA,"1","bot","2-3","UC Irvine","Long Beach St.","McGuire flied out to lf (1-1 FB)."
"05/01/2021","Irvine, Calif.",NA,"2","top","2-3","Long Beach St.","UC Irvine","Burns flied out to rf to right center (3-2 BKKBB)."
"05/01/2021","Irvine, Calif.",NA,"2","top","2-3","Long Beach St.","UC Irvine","Murillo singled to left center (0-0)."
"05/01/2021","Irvine, Calif.",NA,"2","top","2-3","Long Beach St.","UC Irvine","Craig fouled into double play 1b to 2b (0-2 KK)3a Murillo out on the play."
"05/01/2021","Irvine, Calif.",NA,"2","top","2-3","Long Beach St.","UC Irvine","H: 1"
"05/01/2021","Irvine, Calif.",NA,"2","bot","2-3","UC Irvine","Long Beach St.","Hadeen walked (3-2 BBBKKB)."
"05/01/2021","Irvine, Calif.",NA,"2","bot","2-3","UC Irvine","Long Beach St.","Palmer, J. out at first 1b to p (1-2 BKF)3a Hadeen advanced to second."
"05/01/2021","Irvine, Calif.",NA,"2","bot","2-3","UC Irvine","Long Beach St.","Church grounded out to 2b (0-1 S)3a Hadeen advanced to third."
"05/01/2021","Irvine, Calif.",NA,"2","bot","2-3","UC Irvine","Long Beach St.","Peabody grounded out to 2b (2-2 BKFFFB)."
"05/01/2021","Irvine, Calif.",NA,"2","top","2-3","Long Beach St.","UC Irvine","LOB: 1"
"05/01/2021","Irvine, Calif.",NA,"3","top","2-3","Long Beach St.","UC Irvine","Kokx grounded out to 3b (1-2 KBF)."
"05/01/2021","Irvine, Calif.",NA,"3","top","2-3","Long Beach St.","UC Irvine","Estrada grounded out to p (1-2 KSB)."
"05/01/2021","Irvine, Calif.",NA,"3","top","2-3","Long Beach St.","UC Irvine","Long grounded out to 3b (2-1 KBB)."
"05/01/2021","Irvine, Calif.",NA,"3","bot","2-3","UC Irvine","Long Beach St.","Spillane flied out to rf (0-0)."
"05/01/2021","Irvine, Calif.",NA,"3","bot","2-3","UC Irvine","Long Beach St.","Castro, Ja. grounded out to ss (0-2 KS)."
"05/01/2021","Irvine, Calif.",NA,"3","bot","2-3","UC Irvine","Long Beach St.","Tatum fouled out to lf (1-0 B)."
