PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,player_id,division
1,1,2.0,0,0,0,0,0,0,0,02/19/2023,away,16340,26172,A&M-Corpus Christi,9,True,5,3,2,win,2391004,702,2475659,2023,2475659.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/21/2023,neutral,16340,1045,DBU,9,True,3,14,-11,loss,2391203,702,2475659,2023,2475659.0,1.0
7,0,7.0,0,0,0,0,0,0,0,02/22/2023,away,16340,698,TCU,9,True,3,7,-4,loss,2391242,702,2475659,2023,2475659.0,1.0
3,0,3.0,0,0,0,0,0,0,0,02/24/2023,home,16340,402,McNeese,9,True,4,10,-6,loss,2391565,702,2475659,2023,2475659.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/25/2023,home,16340,402,McNeese,9,True,8,12,-4,loss,2391913,702,2475659,2023,2475659.0,1.0
5,0,5.0,0,0,0,0,0,0,0,02/26/2023,home,16340,402,McNeese,9,True,12,6,6,win,2392231,702,2475659,2023,2475659.0,1.0
3,0,3.0,0,0,0,0,0,0,0,03/03/2023,away,16340,508,Northwestern St.,9,True,5,4,1,win,2392888,702,2475659,2023,2475659.0,1.0
2,0,2.0,0,0,0,0,0,0,0,03/04/2023,away,16340,508,Northwestern St.,9,True,10,11,-1,loss,2393242,702,2475659,2023,2475659.0,1.0
4,0,4.0,0,0,0,0,0,0,0,03/05/2023,away,16340,508,Northwestern St.,9,True,5,2,3,win,2393573,702,2475659,2023,2475659.0,1.0
3,0,3.0,0,0,0,0,0,0,0,03/07/2023,away,16340,698,TCU,9,True,8,7,1,win,2393932,702,2475659,2023,2475659.0,1.0
3,0,3.0,0,0,0,0,0,0,0,03/10/2023,away,16340,1395,Tarleton St.,9,True,5,2,3,win,2394445,702,2475659,2023,2475659.0,1.0
4,0,4.0,0,0,0,0,0,0,0,03/11/2023,away,16340,1395,Tarleton St.,9,True,12,8,4,win,2394867,702,2475659,2023,2475659.0,1.0
2,0,2.0,0,0,0,0,0,0,0,03/12/2023,away,16340,1395,Tarleton St.,9,True,4,5,-1,loss,2395114,702,2475659,2023,2475659.0,1.0
2,3,5.0,0,0,0,0,0,0,0,02/03/2023,away,16340,30045,Palm Beach Atl.,9,True,1,2,-1,loss,2389733,1097,2818772,2023,2818772.0,2.0
1,0,1.0,0,0,0,0,0,0,0,02/18/2023,away,16340,30058,Claflin,9,True,32,3,29,win,2408011,1097,2818772,2023,2818772.0,2.0
3,2,5.0,0,0,0,0,0,1,0,02/26/2023,away,16340,39,Augusta,9,True,7,12,-5,loss,2391776,1097,2818772,2023,2818772.0,2.0
4,0,4.0,0,0,0,0,0,0,0,02/17/2023,away,16340,26172,A&M-Corpus Christi,9,True,6,11,-5,loss,2390382,702,2466143,2023,2466143.0,1.0
7,1,8.0,0,0,0,0,0,0,0,02/18/2023,away,16340,26172,A&M-Corpus Christi,9,True,1,6,-5,loss,2390746,702,2466143,2023,2466143.0,1.0
9,1,10.0,0,0,0,0,0,0,0,02/19/2023,away,16340,26172,A&M-Corpus Christi,9,True,5,3,2,win,2391004,702,2466143,2023,2466143.0,1.0
8,0,8.0,0,0,0,0,0,1,0,02/21/2023,neutral,16340,1045,DBU,9,True,3,14,-11,loss,2391203,702,2466143,2023,2466143.0,1.0
2,0,2.0,0,0,0,0,0,1,0,02/22/2023,away,16340,698,TCU,9,True,3,7,-4,loss,2391242,702,2466143,2023,2466143.0,1.0
4,0,6.0,2,0,0,0,0,1,0,02/24/2023,home,16340,402,McNeese,9,True,4,10,-6,loss,2391565,702,2466143,2023,2466143.0,1.0
13,0,13.0,0,0,0,0,0,1,0,02/25/2023,home,16340,402,McNeese,9,True,8,12,-4,loss,2391913,702,2466143,2023,2466143.0,1.0
8,1,10.0,1,0,0,0,0,0,0,02/26/2023,home,16340,402,McNeese,9,True,12,6,6,win,2392231,702,2466143,2023,2466143.0,1.0
5,0,5.0,0,0,0,0,0,0,0,03/03/2023,away,16340,508,Northwestern St.,9,True,5,4,1,win,2392888,702,2466143,2023,2466143.0,1.0
6,0,6.0,0,0,0,0,0,0,0,03/05/2023,away,16340,508,Northwestern St.,9,True,5,2,3,win,2393573,702,2466143,2023,2466143.0,1.0
0,0,0.0,0,0,0,1,0,0,0,02/05/2023,home,16340,30180,Rogers St.,9,True,10,3,7,win,2389665,1289,2456080,2023,2456080.0,2.0
0,0,0.0,0,0,0,1,0,0,0,02/11/2023,neutral,16340,347,Lane,9,True,9,2,7,win,2390157,1289,2456080,2023,2456080.0,2.0
3,1,4.0,0,0,0,0,0,0,0,02/18/2023,away,16340,12810,Northeastern St.,10,True,8,7,1,win,2390685,30120,2829587,2023,2829587.0,2.0
4,0,4.0,0,0,0,0,0,0,0,02/19/2023,away,16340,12810,Northeastern St.,9,True,4,10,-6,loss,2390928,30120,2829587,2023,2829587.0,2.0
2,0,2.0,0,0,0,0,0,0,0,02/25/2023,home,16340,1433,Wayne St. (NE),9,True,2,7,-5,loss,2391861,30120,2829587,2023,2829587.0,2.0
1,0,1.0,0,0,0,0,0,0,0,02/25/2023,home,16340,1433,Wayne St. (NE),9,True,21,2,19,win,2408747,30120,2829587,2023,2829587.0,2.0
1,0,1.0,0,0,0,0,0,0,0,02/26/2023,home,16340,1433,Wayne St. (NE),9,True,10,0,10,win,2392155,30120,2829587,2023,2829587.0,2.0
0,0,0.0,0,0,0,1,0,0,0,02/25/2023,neutral,16340,468,Southern N.H.,9,True,8,12,-4,loss,2391949,407,2806564,2023,2806564.0,2.0
1,0,1.0,0,0,0,0,0,0,0,02/18/2023,neutral,16340,285,Holy Cross,9,True,3,12,-9,loss,2408931,559,2809657,2023,2809657.0,1.0
0,1,1.0,0,0,0,1,1,0,0,02/24/2023,neutral,16340,471,NJIT,9,True,1,5,-4,loss,2408295,559,2809657,2023,2809657.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/19/2023,home,16340,817,Youngstown St.,9,True,18,3,15,win,2390893,749,2680324,2023,2680324.0,1.0
2,0,2.0,0,0,0,0,0,0,0,02/25/2023,away,16340,674,Stanford,9,True,1,11,-10,loss,2391944,574,2110578,2023,2110578.0,1.0
4,0,4.0,0,0,0,0,0,0,0,02/28/2023,away,16340,624,Sam Houston,9,True,11,4,7,win,2392350,574,2110578,2023,2110578.0,1.0
1,0,1.0,0,0,0,0,0,0,0,03/03/2023,neutral,16340,700,Texas Tech,9,True,3,2,1,win,2392808,574,2110578,2023,2110578.0,1.0
2,0,2.0,0,0,0,0,0,0,0,03/04/2023,neutral,16340,697,Texas A&M,9,True,1,13,-12,loss,2393031,574,2110578,2023,2110578.0,1.0
1,0,1.0,0,0,0,0,0,0,0,03/05/2023,neutral,16340,698,TCU,9,True,0,7,-7,loss,2393480,574,2110578,2023,2110578.0,1.0
1,0,1.0,0,0,0,0,0,0,0,03/07/2023,home,16340,536,UTRGV,9,True,14,3,11,win,2393759,574,2110578,2023,2110578.0,1.0
0,0,0.0,0,0,0,1,0,0,0,02/19/2023,away,16340,749,Wake Forest,9,True,3,18,-15,loss,2390893,817,2659337,2023,2659337.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/04/2023,away,16340,696,Tex. A&M-Kingsville,9,True,8,5,3,win,2389815,1334,2468620,2023,2468620.0,2.0
1,1,2.0,0,0,0,0,0,0,0,02/05/2023,home,16340,743,Virginia St.,9,True,4,12,-8,loss,2389833,632,2815518,2023,2815518.0,2.0
9,1,10.0,0,0,0,0,0,0,0,02/05/2023,home,16340,743,Virginia St.,9,True,20,0,20,win,2408279,632,2815518,2023,2815518.0,2.0
9,0,10.0,1,0,0,0,0,0,0,02/18/2023,home,16340,347,Lane,9,True,5,1,4,win,2390557,632,2815518,2023,2815518.0,2.0
5,2,8.0,1,0,0,1,1,0,0,02/19/2023,home,16340,347,Lane,9,True,12,1,11,win,2390833,632,2815518,2023,2815518.0,2.0
5,1,6.0,0,0,0,7,0,0,0,02/25/2023,home,16340,30191,Spring Hill,9,True,5,12,-7,loss,2391643,632,2815518,2023,2815518.0,2.0
0,0,0.0,0,0,0,1,1,0,0,02/13/2023,home,16340,1257,Newberry,9,True,5,3,2,win,2418292,11276,2654175,2023,2654175.0,2.0
1,0,1.0,0,0,0,0,0,0,0,03/12/2023,home,16340,490,NC State,9,True,4,14,-10,loss,2395167,415,2680456,2023,2680456.0,1.0
14,0,14.0,0,0,1,1,0,0,0,02/18/2023,away,16340,2711,North Florida,9,True,11,3,8,win,2390773,454,2810474,2023,2810474.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/21/2023,home,16340,695,UT Martin,9,True,2,5,-3,loss,2391107,454,2810474,2023,2810474.0,1.0
11,2,14.0,1,0,0,1,0,0,0,02/25/2023,neutral,16340,9,UAB,9,True,12,6,6,win,2391615,454,2810474,2023,2810474.0,1.0
8,1,9.0,0,0,1,0,1,0,0,02/26/2023,neutral,16340,9,UAB,9,True,2,3,-1,loss,2392052,454,2810474,2023,2810474.0,1.0
4,0,5.0,1,0,0,2,0,0,0,03/01/2023,home,16340,331,Kent St.,9,True,3,4,-1,loss,2392496,454,2810474,2023,2810474.0,1.0
11,1,12.0,0,0,1,7,1,0,0,03/04/2023,home,16340,505,Northern Ky.,9,True,10,13,-3,loss,2392941,454,2810474,2023,2810474.0,1.0
10,0,10.0,0,0,1,3,0,0,0,03/05/2023,home,16340,505,Northern Ky.,9,True,10,5,5,win,2393377,454,2810474,2023,2810474.0,1.0
15,1,17.0,1,0,0,1,0,0,0,03/07/2023,away,16340,334,Kentucky,9,True,2,6,-4,loss,2393738,454,2810474,2023,2810474.0,1.0
3,0,3.0,0,0,0,0,0,0,0,03/10/2023,home,16340,797,Milwaukee,8,True,3,2,1,win,2423838,454,2810474,2023,2810474.0,1.0
4,0,4.0,0,0,0,3,0,0,0,03/10/2023,home,16340,797,Milwaukee,9,True,2,3,-1,loss,2423873,454,2810474,2023,2810474.0,1.0
12,1,13.0,0,0,0,2,0,0,0,03/11/2023,home,16340,797,Milwaukee,9,True,8,3,5,win,2394543,454,2810474,2023,2810474.0,1.0
1,0,1.0,0,0,0,1,0,0,0,02/10/2023,home,16340,30151,Shorter,9,True,11,3,8,win,2417898,12830,2497186,2023,2497186.0,2.0
0,1,2.0,1,0,0,0,0,0,0,02/21/2023,home,16340,30154,Young Harris,9,True,13,5,8,win,2391133,12830,2497186,2023,2497186.0,2.0
0,0,0.0,0,0,0,2,0,0,0,02/28/2023,home,16340,30051,King (TN),9,True,5,6,-1,loss,2392445,12830,2497186,2023,2497186.0,2.0
1,0,1.0,0,0,0,0,0,0,0,02/25/2023,home,16340,1096,Georgia College,9,True,3,12,-9,loss,2391890,30092,2650307,2023,2650307.0,2.0
3,3,6.0,0,0,0,0,0,2,0,03/01/2023,home,16340,36,Assumption,9,True,6,5,1,win,2392567,30092,2650307,2023,2650307.0,2.0
0,0,0.0,0,0,0,1,0,0,0,02/19/2023,away,16340,485,Norfolk St.,9,True,3,0,3,win,2420239,444,2336261,2023,2336261.0,1.0
1,1,2.0,0,0,0,0,0,0,0,02/26/2023,home,16340,617,Saint Peter's,9,True,12,2,10,win,2392258,444,2336261,2023,2336261.0,1.0
0,0,0.0,0,0,0,1,0,0,0,03/11/2023,away,16340,694,Tennessee,9,True,3,6,-3,loss,2424055,444,2336261,2023,2336261.0,1.0
0,1,1.0,0,0,0,0,0,0,0,02/03/2023,home,16340,1334,St. Edward's,9,True,0,6,-6,loss,2389738,696,2670969,2023,2670969.0,2.0
1,1,2.0,0,0,0,0,0,0,0,02/12/2023,away,16340,767,West Tex. A&M,9,True,24,20,4,win,2390175,696,2670969,2023,2670969.0,2.0
1,0,1.0,0,0,0,0,0,0,0,02/18/2023,home,16340,174,Davis & Elkins,9,True,23,0,23,win,2408874,12830,2823900,2023,2823900.0,2.0
2,1,3.0,0,0,0,0,0,0,0,02/19/2023,home,16340,174,Davis & Elkins,9,True,16,2,14,win,2390830,12830,2823900,2023,2823900.0,2.0
0,3,4.0,1,0,0,0,0,0,0,02/18/2023,neutral,16340,1023,Coker,9,True,18,1,17,win,2390798,10870,2829593,2023,2829593.0,2.0
2,1,3.0,0,0,0,0,0,0,0,02/19/2023,away,16340,1257,Newberry,9,True,6,14,-8,loss,2391025,10870,2829593,2023,2829593.0,2.0
1,5,6.0,0,0,0,0,0,0,0,02/17/2023,neutral,16340,202,Eastern Ky.,11,True,4,5,-1,loss,2390347,9,2475665,2023,2475665.0,1.0
2,0,2.0,0,0,0,0,0,0,0,02/18/2023,home,16340,508,Northwestern St.,9,True,4,3,1,win,2390590,9,2475665,2023,2475665.0,1.0
1,2,3.0,0,0,0,0,0,0,0,02/19/2023,away,16340,646,South Alabama,9,True,6,7,-1,loss,2391055,9,2475665,2023,2475665.0,1.0
1,1,2.0,0,0,0,0,0,0,0,02/22/2023,away,16340,736,Vanderbilt,9,True,1,13,-12,loss,2391213,9,2475665,2023,2475665.0,1.0
1,1,2.0,0,0,0,0,0,0,0,02/24/2023,neutral,16340,454,Murray St.,9,True,4,2,2,win,2391324,9,2475665,2023,2475665.0,1.0
1,3,5.0,1,0,0,0,0,0,0,02/25/2023,neutral,16340,454,Murray St.,9,True,6,12,-6,loss,2391615,9,2475665,2023,2475665.0,1.0
0,3,3.0,0,0,0,0,0,0,0,02/26/2023,neutral,16340,454,Murray St.,9,True,3,2,1,win,2392052,9,2475665,2023,2475665.0,1.0
0,4,4.0,0,0,0,0,0,0,0,02/28/2023,away,16340,716,Troy,9,True,7,8,-1,loss,2392434,9,2475665,2023,2475665.0,1.0
0,0,1.0,1,0,0,0,0,0,0,03/03/2023,home,16340,513,Notre Dame,9,True,2,7,-5,loss,2392658,9,2475665,2023,2475665.0,1.0
0,1,1.0,0,0,0,1,0,0,0,03/04/2023,home,16340,513,Notre Dame,9,True,3,7,-4,loss,2392939,9,2475665,2023,2475665.0,1.0
2,2,4.0,0,0,0,0,0,0,0,03/05/2023,home,16340,513,Notre Dame,9,True,5,2,3,win,2393375,9,2475665,2023,2475665.0,1.0
0,2,2.0,0,0,0,0,0,0,0,03/07/2023,away,16340,37,Auburn,9,True,1,4,-3,loss,2393735,9,2475665,2023,2475665.0,1.0
1,2,3.0,0,0,0,0,0,0,0,03/10/2023,neutral,16340,418,Michigan,10,True,5,7,-2,loss,2394270,9,2475665,2023,2475665.0,1.0
0,2,2.0,0,0,0,0,0,0,0,03/11/2023,neutral,16340,418,Michigan,9,True,2,3,-1,loss,2394620,9,2475665,2023,2475665.0,1.0
0,1,1.0,0,0,0,0,0,0,0,03/07/2023,away,16340,646,South Alabama,9,True,7,10,-3,loss,2393961,474,2465476,2023,2465476.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/05/2023,home,16340,144,Clark Atlanta,9,True,12,6,6,win,2389830,445,2690123,2023,2690123.0,2.0
0,1,1.0,0,0,0,1,0,0,0,02/14/2023,away,16340,30123,Academy of Art,9,True,8,9,-1,loss,2390192,1010,2815557,2023,2815557.0,2.0
0,0,1.0,1,0,0,0,0,0,0,02/18/2023,away,16340,103,Stanislaus St.,9,True,0,6,-6,loss,2408002,1010,2815557,2023,2815557.0,2.0
0,0,0.0,0,0,0,2,0,0,0,02/26/2023,home,16340,1343,Saint Martin's,9,True,6,4,2,win,2408393,1010,2815557,2023,2815557.0,2.0
2,1,3.0,0,0,0,0,1,0,0,02/25/2023,away,16340,444,Morehead St.,9,True,3,12,-9,loss,2391803,617,2685575,2023,2685575.0,1.0
5,1,6.0,0,0,0,0,1,1,0,02/25/2023,away,16340,219,Evansville,9,True,7,9,-2,loss,2391613,204,2349388,2023,2349388.0,1.0
9,0,9.0,0,0,0,1,0,0,0,03/04/2023,away,16340,711,Towson,9,True,7,3,4,win,2408150,204,2349388,2023,2349388.0,1.0
8,3,11.0,0,0,0,0,1,0,0,03/11/2023,away,16340,5,Akron,9,True,8,3,5,win,2394826,204,2349388,2023,2349388.0,1.0
0,1,1.0,0,0,0,1,0,0,0,02/04/2023,home,16340,638,Shippensburg,9,True,19,10,9,win,2389808,1001,2814891,2023,2814891.0,2.0
0,0,1.0,1,0,0,1,0,0,0,02/13/2023,away,16340,1085,Francis Marion,9,True,2,5,-3,loss,2390185,1001,2814891,2023,2814891.0,2.0
1,1,2.0,0,0,0,0,1,0,0,02/18/2023,home,16340,1199,Mars Hill,9,True,4,5,-1,loss,2390687,1001,2814891,2023,2814891.0,2.0
1,0,1.0,0,0,0,4,0,0,0,02/18/2023,home,16340,1433,Wayne St. (NE),9,True,10,8,2,win,2420196,435,2661181,2023,2661181.0,2.0
0,1,1.0,0,0,0,0,0,0,0,02/24/2023,away,16340,254,Georgia St.,9,True,3,11,-8,loss,2391452,80,2655224,2023,2655224.0,1.0
1,3,4.0,0,0,0,0,0,0,0,02/25/2023,away,16340,254,Georgia St.,9,True,4,10,-6,loss,2391851,80,2655224,2023,2655224.0,1.0
1,4,5.0,0,0,0,0,0,0,0,02/25/2023,away,16340,254,Georgia St.,9,True,1,10,-9,loss,2408737,80,2655224,2023,2655224.0,1.0
2,3,5.0,0,0,0,0,0,0,0,02/26/2023,away,16340,254,Georgia St.,9,True,5,6,-1,loss,2392299,80,2655224,2023,2655224.0,1.0
1,1,4.0,2,0,0,0,0,0,0,03/03/2023,away,16340,474,New Orleans,9,True,3,10,-7,loss,2392904,80,2655224,2023,2655224.0,1.0
1,5,6.0,0,0,0,0,0,2,0,03/05/2023,away,16340,474,New Orleans,9,True,1,5,-4,loss,2393645,80,2655224,2023,2655224.0,1.0
2,2,5.0,1,0,0,0,0,0,0,03/10/2023,neutral,16340,539,Penn St.,9,True,6,7,-1,loss,2394266,80,2655224,2023,2655224.0,1.0
0,3,3.0,0,0,0,0,0,0,0,03/11/2023,neutral,16340,539,Penn St.,12,True,4,6,-2,loss,2394743,80,2655224,2023,2655224.0,1.0
2,2,4.0,0,0,0,0,0,1,0,03/11/2023,neutral,16340,539,Penn St.,9,True,4,3,1,win,2408068,80,2655224,2023,2655224.0,1.0
3,0,3.0,0,0,0,0,0,0,0,02/18/2023,home,16340,654,Southeast Mo. St.,9,True,3,0,3,win,2390525,1004,2472637,2023,2472637.0,1.0
3,0,3.0,0,0,0,0,0,0,0,02/19/2023,home,16340,654,Southeast Mo. St.,9,True,13,4,9,win,2390843,1004,2472637,2023,2472637.0,1.0
2,0,2.0,0,0,0,0,0,0,0,02/21/2023,away,16340,736,Vanderbilt,9,True,5,4,1,win,2391103,1004,2472637,2023,2472637.0,1.0
3,0,3.0,0,0,0,0,0,0,0,02/24/2023,away,16340,669,Missouri St.,14,True,10,11,-1,loss,2391445,1004,2472637,2023,2472637.0,1.0
4,0,4.0,0,0,0,0,0,0,0,02/25/2023,away,16340,669,Missouri St.,9,True,3,4,-1,loss,2391900,1004,2472637,2023,2472637.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/26/2023,away,16340,669,Missouri St.,9,True,1,2,-1,loss,2392210,1004,2472637,2023,2472637.0,1.0
4,0,4.0,0,0,0,0,0,0,0,02/28/2023,home,16340,404,Memphis,9,True,6,8,-2,loss,2392354,1004,2472637,2023,2472637.0,1.0
3,0,3.0,0,0,0,0,0,0,0,03/04/2023,home,16340,299,Illinois St.,9,True,4,3,1,win,2392646,1004,2472637,2023,2472637.0,1.0
2,0,2.0,0,0,0,0,0,0,0,03/04/2023,home,16340,299,Illinois St.,10,True,6,8,-2,loss,2392936,1004,2472637,2023,2472637.0,1.0
3,0,3.0,0,0,0,0,0,0,0,03/05/2023,home,16340,299,Illinois St.,9,True,22,10,12,win,2393367,1004,2472637,2023,2472637.0,1.0
2,0,2.0,0,0,0,0,0,0,0,02/03/2023,away,16340,30177,Lubbock Christian,9,True,8,7,1,win,2389724,996,2818715,2023,2818715.0,2.0
4,0,4.0,0,0,0,0,0,0,0,02/04/2023,away,16340,30177,Lubbock Christian,9,True,6,8,-2,loss,2389799,996,2818715,2023,2818715.0,2.0
1,0,2.0,1,0,0,0,0,0,0,02/04/2023,away,16340,30177,Lubbock Christian,9,True,8,10,-2,loss,2408209,996,2818715,2023,2818715.0,2.0
0,1,1.0,0,0,0,0,0,0,0,02/05/2023,away,16340,30177,Lubbock Christian,9,True,12,20,-8,loss,2389865,996,2818715,2023,2818715.0,2.0
3,0,3.0,0,0,0,0,0,0,0,02/11/2023,home,16340,25,Angelo St.,9,True,2,10,-8,loss,2390016,996,2818715,2023,2818715.0,2.0
3,0,4.0,1,0,0,0,0,0,0,02/11/2023,home,16340,25,Angelo St.,9,True,0,12,-12,loss,2408858,996,2818715,2023,2818715.0,2.0
4,0,4.0,0,0,0,0,0,0,0,02/17/2023,away,16340,30090,Tex. A&M Int'l,9,True,6,10,-4,loss,2390269,996,2818715,2023,2818715.0,2.0
1,0,1.0,0,0,0,0,0,0,0,02/18/2023,away,16340,30090,Tex. A&M Int'l,9,True,4,16,-12,loss,2390554,996,2818715,2023,2818715.0,2.0
1,0,1.0,0,0,0,0,0,0,0,02/18/2023,away,16340,30090,Tex. A&M Int'l,9,True,1,6,-5,loss,2408873,996,2818715,2023,2818715.0,2.0
2,0,2.0,0,0,0,0,0,0,0,02/19/2023,away,16340,30090,Tex. A&M Int'l,9,True,23,22,1,win,2390829,996,2818715,2023,2818715.0,2.0
4,0,4.0,0,0,0,0,0,0,0,02/23/2023,home,16340,696,Tex. A&M-Kingsville,9,True,11,3,8,win,2421342,996,2818715,2023,2818715.0,2.0
2,0,2.0,0,0,0,0,0,0,0,02/25/2023,home,16340,696,Tex. A&M-Kingsville,9,True,0,6,-6,loss,2421575,996,2818715,2023,2818715.0,2.0
1,0,1.0,0,0,0,0,0,0,0,02/25/2023,home,16340,696,Tex. A&M-Kingsville,9,True,10,19,-9,loss,2421753,996,2818715,2023,2818715.0,2.0
0,2,2.0,0,0,0,0,0,0,0,02/18/2023,away,16340,1045,DBU,9,True,5,19,-14,loss,2390733,236,2303281,2023,2303281.0,1.0
0,3,3.0,0,0,0,0,0,0,0,02/19/2023,away,16340,1045,DBU,9,True,1,13,-12,loss,2390918,236,2303281,2023,2303281.0,1.0
2,3,5.0,0,0,0,0,0,0,0,02/24/2023,away,16340,523,Old Dominion,9,True,6,10,-4,loss,2391457,236,2303281,2023,2303281.0,1.0
3,5,9.0,1,0,0,0,0,2,0,03/03/2023,away,16340,2711,North Florida,9,True,7,13,-6,loss,2392883,236,2303281,2023,2303281.0,1.0
0,1,1.0,0,0,0,0,0,1,0,03/04/2023,away,16340,2711,North Florida,9,True,6,7,-1,loss,2393218,236,2303281,2023,2303281.0,1.0
