season,season_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B,3B,Bk,HR,WP,HB,IBB,IR,IRS,SHA,SFA,GO,FO,W,L,SV,KL,CG,pickoffs,PI,W-L%,ERA,WHIP,H9,HR9,BB9,SO9,SO/BB,RA9
2013,11320,29,178,486.0,491,280,238,161,357,0,2146,1844,66,26,17,38,4,68,3,152,55,45,24,515,513,34,21,16,99,0.0,0.0,6405.0,0.6181818181818182,4.407407407407407,1.3415637860082306,9.092592592592592,0.7037037037037037,2.9814814814814814,6.611111111111112,2.217391304347826,5.185185185185185
2013,11320,30,212,533.6666666666666,524,316,284,224,487,1,2369,2022,105,19,43,51,5,51,6,90,38,52,18,559,482,28,31,10,153,0.0,0.0,7314.0,0.4745762711864407,4.7895065584009995,1.4016239850093692,8.836976889444099,0.8600874453466584,3.777638975640225,8.212991880074954,2.174107142857143,5.329169269206746
2013,11320,31,237,547.3333333333334,413,166,115,195,477,0,2251,1961,40,1,19,40,5,35,9,157,40,46,14,604,457,39,22,19,141,0.0,0.0,7160.0,0.639344262295082,1.8909866017052372,1.1108404384896466,6.791108404384897,0.6577344701583435,3.2064555420219243,7.843483556638246,2.4461538461538463,2.7295980511571254
2013,11320,32,201,491.0,521,298,244,207,366,1,2224,1894,95,6,35,41,8,61,5,149,58,35,27,554,460,28,28,9,115,0.0,0.0,7266.0,0.5,4.472505091649695,1.4826883910386965,9.549898167006111,0.7515274949083502,3.794297352342159,6.708757637474541,1.7681159420289856,5.462321792260692
2013,11320,36,3,9.0,7,4,2,2,6,0,40,33,2,0,0,4,0,2,0,0,0,1,2,13,8,1,0,0,2,0.0,0.0,0.0,1.0,2.0,1.0,7.0,4.0,2.0,6.0,3.0,4.0
2013,11320,37,186,492.6666666666667,458,242,189,189,318,1,2119,1831,69,11,21,29,4,37,6,126,43,43,19,535,534,33,23,18,86,0.0,0.0,7627.0,0.5892857142857143,3.452638700947226,1.3132611637347766,8.366711772665765,0.5297699594046008,3.452638700947226,5.809201623815968,1.6825396825396826,4.42083897158322
2013,11320,43,241,554.6666666666666,570,318,272,263,466,0,2510,2155,88,10,41,34,7,44,11,141,49,28,20,560,564,47,15,24,126,0.0,0.0,9443.0,0.7580645161290323,4.413461538461538,1.5018028846153848,9.248798076923077,0.5516826923076923,4.267427884615385,7.5612980769230775,1.7718631178707225,5.159855769230769
2013,11320,47,182,490.6666666666667,498,269,202,220,345,1,2222,1884,66,3,14,43,12,54,17,140,50,41,20,527,517,30,24,11,103,0.0,0.0,2951.0,0.5555555555555556,3.7051630434782608,1.4633152173913042,9.134510869565219,0.7887228260869565,4.0353260869565215,6.328125,1.5681818181818181,4.934103260869565
2013,11320,48,222,477.0,524,323,263,237,381,0,2201,1865,83,14,31,50,5,46,2,150,59,31,22,488,471,21,34,7,127,0.0,0.0,5111.0,0.38181818181818183,4.962264150943396,1.5953878406708595,9.88679245283019,0.9433962264150944,4.471698113207547,7.188679245283019,1.6075949367088607,6.09433962264151
2013,11320,51,198,489.0,449,252,217,204,349,1,2133,1804,74,11,20,39,4,58,6,144,47,49,18,528,501,27,28,10,93,0.0,0.0,6871.0,0.4909090909090909,3.9938650306748467,1.3353783231083844,8.263803680981594,0.7177914110429447,3.7546012269938647,6.423312883435583,1.7107843137254901,4.638036809815951
2013,11320,52,197,441.6666666666667,453,245,205,187,413,0,2005,1678,79,7,7,57,2,65,8,113,47,46,26,482,365,33,21,12,131,0.0,0.0,2925.0,0.6111111111111112,4.1773584905660375,1.4490566037735848,9.230943396226415,1.1615094339622642,3.810566037735849,8.415849056603772,2.2085561497326203,4.992452830188679
2013,11320,61,187,504.0,489,289,233,227,341,3,2263,1906,77,11,22,28,10,71,0,120,51,40,19,574,507,34,24,16,103,0.0,0.0,5650.0,0.5862068965517241,4.160714285714286,1.4206349206349207,8.732142857142858,0.5,4.053571428571429,6.089285714285714,1.502202643171806,5.160714285714286
2013,11320,62,139,452.6666666666667,442,238,186,137,335,1,1957,1702,88,8,19,17,7,57,5,48,24,47,14,519,428,30,25,10,121,0.0,0.0,2052.0,0.5454545454545454,3.698085419734904,1.2790868924889542,8.787923416789395,0.3379970544918998,2.7238586156111926,6.660530191458026,2.4452554744525545,4.731958762886598
2013,11320,67,216,453.0,514,322,274,208,299,0,2087,1761,104,13,18,36,3,44,14,133,61,49,24,510,455,12,40,7,117,0.0,0.0,4153.0,0.23076923076923078,5.443708609271523,1.5938189845474613,10.211920529801326,0.7152317880794702,4.132450331125828,5.940397350993377,1.4375,6.397350993377483
2013,11320,71,178,487.3333333333333,505,295,212,188,325,1,2174,1873,81,10,16,44,5,45,6,105,41,49,19,533,496,24,32,10,99,0.0,0.0,2177.0,0.42857142857142855,3.915184678522572,1.4220246238030096,9.326265389876882,0.8125854993160054,3.4719562243502056,6.002051983584132,1.7287234042553192,5.448016415868673
2013,11320,72,173,415.3333333333333,494,359,294,246,329,0,2044,1669,94,16,17,59,6,68,1,126,59,43,18,408,428,17,32,4,126,0.0,0.0,4901.0,0.3469387755102041,6.370786516853933,1.781701444622793,10.704654895666133,1.2784911717495988,5.330658105939005,7.129213483146068,1.3373983739837398,7.779293739967898
2013,11320,77,161,463.6666666666667,464,239,204,185,285,2,2041,1743,73,12,26,49,1,58,7,105,26,39,15,537,473,32,20,11,84,0.0,0.0,5632.0,0.6153846153846154,3.9597411933860527,1.3997124370956147,9.00647016534867,0.9511143062544931,3.5909417685118616,5.531991373112868,1.5405405405405406,4.6391085549964055
2013,11320,80,124,320.6666666666667,381,249,206,156,246,1,1536,1287,67,15,19,39,0,45,8,85,37,29,18,338,331,7,33,1,87,0.0,0.0,2180.0,0.175,5.781704781704781,1.6746361746361746,10.693347193347192,1.0945945945945945,4.378378378378378,6.904365904365904,1.5769230769230769,6.988565488565488
2013,11320,81,174,529.0,426,188,159,180,464,3,2209,1928,66,8,11,42,5,52,2,62,27,37,12,599,444,45,18,17,147,0.0,0.0,6598.0,0.7142857142857143,2.705103969754253,1.1455576559546314,7.247637051039698,0.7145557655954631,3.062381852551985,7.894139886578451,2.577777777777778,3.1984877126654063
2013,11320,83,132,408.0,428,260,204,182,264,3,1855,1558,88,22,12,47,4,49,7,62,28,48,18,468,414,16,33,4,119,0.0,0.0,2400.0,0.32653061224489793,4.5,1.4950980392156863,9.441176470588236,1.0367647058823528,4.014705882352941,5.8235294117647065,1.4505494505494505,5.735294117647058
2013,11320,86,149,502.6666666666667,507,263,211,198,316,5,2236,1916,109,22,17,26,9,59,5,30,14,36,27,504,607,34,25,12,103,0.0,0.0,1350.0,0.576271186440678,3.7778514588859413,1.4025198938992043,9.077586206896552,0.46551724137931033,3.545092838196286,5.657824933687002,1.595959595959596,4.708885941644562
2013,11320,87,154,445.0,506,301,240,182,306,2,2062,1755,104,8,21,40,5,63,4,42,19,44,15,487,458,24,27,12,96,0.0,0.0,4509.0,0.47058823529411764,4.853932584269662,1.5460674157303371,10.233707865168538,0.8089887640449438,3.6808988764044943,6.18876404494382,1.6813186813186813,6.087640449438202
2013,11320,90,171,524.0,519,239,205,176,477,0,2261,1995,84,18,14,32,5,37,6,120,39,36,16,525,493,40,19,17,116,0.0,0.0,7154.0,0.6779661016949152,3.520992366412214,1.3263358778625953,8.914122137404581,0.549618320610687,3.0229007633587788,8.192748091603054,2.710227272727273,4.104961832061068
2013,11320,94,151,518.0,471,237,197,211,365,5,2217,1912,75,12,17,52,5,42,1,75,36,35,17,564,523,37,22,12,120,0.0,0.0,7465.0,0.6271186440677966,3.422779922779923,1.3166023166023166,8.183397683397683,0.9034749034749034,3.6660231660231664,6.341698841698842,1.7298578199052133,4.117760617760617
2013,11320,96,217,486.3333333333333,547,317,267,252,378,2,2285,1896,92,10,33,66,7,75,16,134,52,33,26,486,497,23,33,9,117,0.0,0.0,5313.0,0.4107142857142857,4.941055517477724,1.64290610006854,10.12268677176148,1.221384509938314,4.6634681288553805,6.99520219328307,1.5,5.8663468128855385
2013,11320,97,208,547.0,461,181,150,86,425,0,2198,2025,72,15,17,31,7,36,3,93,23,36,14,611,540,51,10,27,122,0.0,0.0,4568.0,0.8360655737704918,2.4680073126142594,1.0,7.585009140767824,0.5100548446069469,1.4149908592321754,6.992687385740402,4.941860465116279,2.9780621572212067
2013,11320,99,202,486.3333333333333,462,244,198,180,322,1,2128,1819,83,9,16,45,6,69,2,112,37,50,10,524,513,29,26,14,104,0.0,0.0,7234.0,0.5272727272727272,3.6641535298149415,1.3200822481151475,8.549691569568198,0.8327621658670323,3.3310486634681293,5.95887594242632,1.788888888888889,4.51542152159013
2013,11320,101,231,504.6666666666667,529,259,222,160,333,0,2213,1918,97,11,20,57,10,63,18,156,44,47,25,516,577,31,26,14,117,0.0,0.0,7650.0,0.543859649122807,3.9590488771466315,1.3652575957727873,9.433949801849405,1.0165125495376486,2.85336856010568,5.938573315719946,2.08125,4.61889035667107
2013,11320,104,202,528.0,530,273,234,192,375,1,2309,1983,106,15,29,32,7,72,7,161,57,39,23,575,521,35,25,12,112,0.0,0.0,7380.0,0.5833333333333334,3.9886363636363638,1.3674242424242424,9.03409090909091,0.5454545454545454,3.272727272727273,6.392045454545454,1.953125,4.653409090909092
2013,11320,107,229,486.3333333333333,551,278,249,178,355,0,2195,1885,69,18,29,55,8,47,9,130,44,62,23,541,483,23,31,8,108,0.0,0.0,5819.0,0.42592592592592593,4.607950651130912,1.498971898560658,10.196710075394105,1.017820424948595,3.2940370116518163,6.569568197395476,1.9943820224719102,5.1446196024674435
2013,11320,108,193,492.3333333333333,592,363,291,196,236,1,2284,1936,130,14,27,41,7,53,7,127,60,67,29,570,573,19,36,9,68,0.0,0.0,7026.0,0.34545454545454546,5.319566689234937,1.6005416384563305,10.82193635748138,0.7494922139471903,3.5829383886255926,4.314150304671632,1.2040816326530612,6.6357481381178065
2013,11320,109,187,490.6666666666667,455,210,191,131,428,0,2047,1822,92,17,15,54,2,38,9,109,49,39,17,462,505,33,22,10,94,0.0,0.0,6725.0,0.6,3.5033967391304346,1.1942934782608696,8.34578804347826,0.9904891304347825,2.402853260869565,7.850543478260869,3.267175572519084,3.8519021739130435
2013,11320,110,256,601.0,482,196,170,163,457,1,2466,2173,76,10,19,48,9,61,0,130,34,52,16,685,587,49,17,26,105,0.0,0.0,7874.0,0.7424242424242424,2.5457570715474214,1.0732113144758735,7.217970049916805,0.718801996672213,2.440931780366056,6.843594009983361,2.803680981595092,2.935108153078203
2013,11320,111,177,467.6666666666667,598,364,276,189,268,0,2214,1905,91,11,24,43,8,46,7,98,38,54,20,540,505,22,32,10,92,0.0,0.0,6435.0,0.4074074074074074,5.311475409836065,1.6828225231646472,11.508196721311474,0.827512473271561,3.6372059871703493,5.157519600855309,1.417989417989418,7.004989308624376
2013,11320,112,194,412.0,437,235,195,138,303,1,1829,1591,74,12,11,31,5,49,6,44,13,35,15,432,434,26,23,8,105,0.0,0.0,2114.0,0.5306122448979592,4.259708737864078,1.395631067961165,9.54611650485437,0.6771844660194174,3.0145631067961167,6.618932038834951,2.1956521739130435,5.133495145631068
2013,11320,115,172,531.0,469,191,155,191,423,2,2245,1974,74,5,10,48,3,30,5,84,29,27,21,532,552,49,10,15,124,0.0,0.0,7289.0,0.8305084745762712,2.6271186440677967,1.2429378531073447,7.9491525423728815,0.8135593220338984,3.23728813559322,7.169491525423728,2.2146596858638743,3.23728813559322
2013,11320,116,181,489.0,467,274,228,168,363,2,2146,1865,80,16,21,49,7,58,4,89,39,37,18,497,536,42,16,13,110,0.0,0.0,3953.0,0.7241379310344828,4.196319018404908,1.2985685071574642,8.595092024539877,0.9018404907975459,3.0920245398773005,6.680981595092025,2.1607142857142856,5.042944785276073
2013,11320,127,129,445.0,490,231,203,133,280,1,1950,1725,94,11,10,31,5,38,5,33,15,36,18,547,422,29,25,13,105,0.0,0.0,1738.0,0.5370370370370371,4.10561797752809,1.4,9.910112359550562,0.6269662921348315,2.689887640449438,5.662921348314606,2.1052631578947367,4.671910112359551
2013,11320,128,171,426.6666666666667,416,215,180,171,316,2,1878,1609,73,10,23,50,2,41,3,114,37,42,15,410,481,24,25,9,76,0.0,0.0,6073.0,0.4897959183673469,3.796875,1.37578125,8.775,1.0546875,3.60703125,6.6656249999999995,1.847953216374269,4.53515625
2013,11320,129,175,503.6666666666667,503,305,234,272,413,0,2319,1920,80,12,19,80,13,49,2,90,34,53,25,542,462,25,32,12,130,0.0,0.0,5311.0,0.43859649122807015,4.181336863004633,1.5387160820648575,8.988087359364659,1.4295168762408998,4.86035737921906,7.379880873593646,1.5183823529411764,5.450033090668431
2013,11320,140,203,481.3333333333333,516,328,245,226,341,1,2226,1860,93,16,24,44,3,63,6,134,65,58,19,488,517,24,31,13,126,0.0,0.0,1608.0,0.43636363636363634,4.5810249307479225,1.5415512465373962,9.64819944598338,0.8227146814404432,4.225761772853185,6.376038781163436,1.508849557522124,6.132963988919668
2013,11320,141,275,522.6666666666666,572,336,265,194,419,1,2370,2068,91,12,44,43,8,52,9,163,64,37,18,516,551,35,25,15,135,0.0,0.0,8091.0,0.5833333333333334,4.563137755102042,1.465561224489796,9.849489795918368,0.7404336734693877,3.340561224489796,7.214923469387755,2.1597938144329896,5.7857142857142865
2013,11320,147,234,563.0,560,259,205,202,407,1,2463,2144,111,15,25,42,7,53,3,138,51,46,18,606,586,40,22,15,115,0.0,0.0,2101.0,0.6451612903225806,3.2770870337477795,1.3534635879218473,8.952042628774423,0.6714031971580816,3.2291296625222023,6.506216696269982,2.014851485148515,4.140319715808171
2013,11320,149,198,482.0,471,214,162,202,394,0,2114,1811,74,10,14,35,7,48,10,122,41,39,13,476,474,32,18,16,119,0.0,0.0,7745.0,0.64,3.0248962655601663,1.396265560165975,8.79460580912863,0.6535269709543569,3.771784232365145,7.356846473029045,1.9504950495049505,3.995850622406639
2013,11320,158,147,409.3333333333333,385,205,170,149,360,2,1779,1517,69,6,15,49,1,56,2,48,22,42,14,487,315,28,22,11,122,0.0,0.0,3223.0,0.56,3.737785016286645,1.3045602605863194,8.46498371335505,1.0773615635179155,3.276058631921824,7.9153094462540725,2.4161073825503356,4.507328990228013
2013,11320,162,2,7.0,6,6,4,3,9,0,32,24,0,0,0,0,0,2,0,0,0,1,2,7,5,1,0,0,2,0.0,0.0,0.0,1.0,5.142857142857142,1.2857142857142858,7.7142857142857135,0.0,3.8571428571428568,11.571428571428573,3.0,7.7142857142857135
2013,11320,164,224,564.3333333333334,530,259,206,206,394,0,2458,2133,89,12,26,37,10,53,6,132,41,47,19,602,609,35,26,15,126,0.0,0.0,6233.0,0.5737704918032787,3.28529238038984,1.3041937389249851,8.452451269935025,0.5900767867690491,3.28529238038984,6.28352037802717,1.912621359223301,4.130537507383343
2013,11320,165,154,418.0,454,324,255,244,245,0,2006,1608,67,19,9,54,6,77,0,125,59,38,39,427,502,18,33,8,82,0.0,0.0,4470.0,0.35294117647058826,5.490430622009569,1.6698564593301435,9.775119617224881,1.1626794258373208,5.253588516746412,5.27511961722488,1.0040983606557377,6.976076555023924
2013,11320,167,95,247.0,244,118,88,87,175,1,1086,927,31,1,8,21,6,35,4,54,19,25,9,286,238,19,12,13,48,0.0,0.0,1431.0,0.6129032258064516,3.206477732793522,1.3400809716599191,8.89068825910931,0.7651821862348178,3.1700404858299596,6.376518218623482,2.0114942528735633,4.299595141700405
2013,11320,169,196,384.3333333333333,361,187,168,172,219,0,1681,1420,65,9,12,38,0,33,4,157,55,41,15,468,411,27,15,12,56,0.0,0.0,4543.0,0.6428571428571429,3.934084995663487,1.3868169991326973,8.45359930615785,0.8898525585429315,4.0277536860364265,5.128360797918474,1.2732558139534884,4.379011274934952
2013,11320,172,100,330.6666666666667,311,115,100,93,280,2,1385,1245,51,3,9,10,1,17,1,24,9,22,8,327,332,30,9,9,97,0.0,0.0,3357.0,0.7692307692307693,2.721774193548387,1.221774193548387,8.464717741935484,0.2721774193548387,2.53125,7.620967741935483,3.010752688172043,3.130040322580645
2013,11320,173,199,423.6666666666667,523,333,280,212,314,0,2004,1708,116,7,47,64,6,40,11,120,49,16,28,422,436,18,31,7,97,0.0,0.0,2968.0,0.3673469387755102,5.948072383949646,1.7348544453186467,11.11014948859166,1.3595594020456334,4.50354051927616,6.670338316286388,1.4811320754716981,7.073957513768686
2013,11320,175,168,436.6666666666667,569,349,285,163,251,1,2104,1773,126,13,26,29,14,77,3,93,42,56,33,466,511,11,39,4,79,0.0,0.0,3344.0,0.22,5.874045801526717,1.6763358778625954,11.727480916030533,0.5977099236641221,3.3595419847328243,5.173282442748091,1.539877300613497,7.193129770992367
2013,11320,178,121,392.6666666666667,380,222,175,167,279,6,1758,1506,52,13,12,38,2,37,5,59,24,30,18,413,425,33,14,9,102,0.0,0.0,4220.0,0.7021276595744681,4.0110356536502545,1.3930390492359932,8.709677419354838,0.8709677419354839,3.8276740237690996,6.394736842105263,1.6706586826347305,5.088285229202038
2013,11320,180,173,498.3333333333333,513,284,231,189,409,0,2228,1917,91,11,31,48,5,77,12,126,50,25,19,588,398,33,23,10,140,0.0,0.0,2072.0,0.5892857142857143,4.17190635451505,1.4086956521739131,9.264882943143814,0.8668896321070234,3.413377926421405,7.386622073578596,2.164021164021164,5.1290969899665555
2013,11320,193,208,480.3333333333333,499,273,242,199,369,2,2133,1840,96,20,15,57,5,39,2,105,43,29,25,522,468,26,29,9,116,0.0,0.0,6616.0,0.4727272727272727,4.534351145038168,1.4531575294934074,9.349757113115892,1.0680083275503123,3.7286606523247743,6.913948646773075,1.8542713567839195,5.115197779319916
2013,11320,196,193,517.0,516,282,235,222,385,2,2330,1936,86,13,19,44,5,95,9,144,55,53,24,623,447,31,26,15,109,0.0,0.0,7849.0,0.543859649122807,4.090909090909091,1.4274661508704063,8.982591876208897,0.7659574468085106,3.864603481624758,6.702127659574468,1.7342342342342343,4.909090909090908
2013,11320,198,187,538.0,571,293,247,179,312,4,2369,2065,109,22,31,24,2,33,14,70,24,59,33,627,603,36,24,9,104,0.0,0.0,7335.0,0.6,4.131970260223048,1.3940520446096654,9.552044609665426,0.4014869888475836,2.9944237918215615,5.219330855018587,1.7430167597765363,4.901486988847584
2013,11320,202,200,500.6666666666667,627,392,341,218,293,1,2379,2032,128,12,30,62,1,60,5,124,58,45,24,570,555,23,34,10,78,0.0,0.0,7725.0,0.40350877192982454,6.12982689747004,1.6877496671105192,11.270972037283622,1.114513981358189,3.9187749667110516,5.266977363515313,1.3440366972477065,7.046604527296937
2013,11320,219,178,498.3333333333333,530,287,247,184,410,1,2211,1929,72,9,26,44,2,42,1,108,39,41,15,511,488,24,34,11,119,0.0,0.0,5789.0,0.41379310344827586,4.460869565217392,1.4327759197324414,9.57190635451505,0.7946488294314381,3.3230769230769233,7.404682274247492,2.2282608695652173,5.183277591973244
2013,11320,220,151,400.3333333333333,428,261,211,165,218,0,1844,1552,82,10,11,37,6,71,12,100,40,28,28,429,480,19,29,8,81,0.0,0.0,3228.0,0.3958333333333333,4.743547044129892,1.4812656119900085,9.621981681931723,0.8318068276436303,3.7094088259783518,4.900915903413822,1.3212121212121213,5.867610324729392
2013,11320,222,176,390.3333333333333,493,346,306,227,215,0,1912,1561,103,14,20,51,7,64,10,105,50,26,34,467,408,12,36,4,78,0.0,0.0,4937.0,0.25,7.0555081127241674,1.8445772843723314,11.367207514944493,1.1759180187873615,5.23398804440649,4.957301451750641,0.947136563876652,7.977796754910333
2013,11320,228,150,419.0,573,447,337,224,251,0,2137,1767,128,19,27,57,7,79,1,128,65,38,27,465,464,7,45,2,79,0.0,0.0,3236.0,0.1346153846153846,7.238663484486874,1.902147971360382,12.307875894988067,1.224343675417661,4.81145584725537,5.391408114558472,1.1205357142857142,9.601431980906922
2013,11320,229,240,583.6666666666666,601,307,254,210,502,2,2582,2255,100,3,40,37,4,54,5,117,61,45,17,574,589,42,24,20,148,0.0,0.0,6268.0,0.6363636363636364,3.916619074814392,1.3894917190177043,9.267275842375785,0.5705311250713878,3.2381496287835527,7.740719588806396,2.3904761904761904,4.733866362078812
2013,11320,231,172,490.6666666666667,543,335,280,275,464,1,2309,1905,88,10,45,45,5,50,6,78,31,53,26,436,480,23,32,11,135,0.0,0.0,3094.0,0.41818181818181815,5.135869565217391,1.6671195652173911,9.95991847826087,0.8254076086956521,5.044157608695652,8.51086956521739,1.6872727272727273,6.1447010869565215
2013,11320,234,229,567.6666666666666,519,238,184,189,501,0,2408,2134,97,13,22,28,3,39,9,115,39,27,17,578,524,47,17,13,172,0.0,0.0,8721.0,0.734375,2.9172049324721083,1.247210804462713,8.228420434527305,0.4439224897240165,2.996476805637111,7.943041691133295,2.6507936507936507,3.77334116265414
2013,11320,235,244,496.3333333333333,474,238,213,171,378,1,2158,1872,88,13,33,28,8,67,16,203,69,35,12,554,476,28,28,12,115,0.0,0.0,7346.0,0.5,3.8623237071860315,1.2995298858294158,8.595030221625253,0.5077233042310275,3.10073875083949,6.854264607118872,2.210526315789474,4.315648085963734
2013,11320,236,149,468.0,494,290,242,190,336,2,2114,1808,74,28,20,48,5,55,1,54,26,38,23,503,489,22,32,2,95,0.0,0.0,1841.0,0.4074074074074074,4.653846153846154,1.4615384615384615,9.5,0.923076923076923,3.6538461538461537,6.461538461538462,1.768421052631579,5.576923076923077
2013,11320,244,259,519.0,584,371,305,230,417,0,2398,2041,87,13,50,59,3,58,5,142,55,37,29,518,532,32,25,15,127,0.0,0.0,8010.0,0.5614035087719298,5.289017341040463,1.5684007707129095,10.127167630057803,1.023121387283237,3.9884393063583814,7.23121387283237,1.8130434782608695,6.433526011560693
2013,11320,248,183,465.6666666666667,601,366,297,171,354,1,2225,1921,105,17,22,44,7,51,8,79,36,39,41,450,531,18,35,9,141,0.0,0.0,5455.0,0.33962264150943394,5.74015748031496,1.6578382247673586,11.61560486757337,0.8503937007874016,3.304939155332856,6.841803865425912,2.0701754385964914,7.073729420186113
2013,11320,249,205,503.6666666666667,559,294,247,192,322,1,2291,1988,129,20,13,31,9,55,7,164,68,33,21,556,542,26,33,14,107,0.0,0.0,6097.0,0.4406779661016949,4.413633355393778,1.4910655195234943,9.98874917273329,0.5539377895433488,3.4308405029781603,5.753805426869622,1.6770833333333333,5.253474520185307
2013,11320,251,188,478.0,516,322,249,231,319,0,2246,1870,101,9,21,43,7,66,9,80,27,51,26,481,551,25,28,12,100,0.0,0.0,2566.0,0.4716981132075472,4.688284518828452,1.5627615062761506,9.715481171548117,0.8096234309623431,4.349372384937238,6.006276150627615,1.380952380952381,6.062761506276151
2013,11320,253,204,517.0,651,357,310,196,441,1,2396,2102,121,15,48,48,2,32,16,134,65,40,26,512,515,27,31,10,130,0.0,0.0,7539.0,0.46551724137931033,5.396518375241779,1.6382978723404256,11.332688588007738,0.8355899419729207,3.411992263056093,7.676982591876209,2.25,6.214700193423598
2013,11320,254,180,457.6666666666667,532,338,289,201,299,0,2124,1791,110,7,21,34,4,59,3,149,72,44,28,527,450,31,20,13,90,0.0,0.0,2198.0,0.6078431372549019,5.6831755280407865,1.6016023306627822,10.46176256372906,0.6686088856518572,3.9526584122359796,5.879825200291332,1.4875621890547264,6.646758922068463
2013,11320,255,241,566.6666666666666,561,317,274,258,447,1,2520,2129,81,11,40,39,3,51,12,137,53,51,30,596,559,37,27,8,145,0.0,0.0,8529.0,0.578125,4.351764705882354,1.4452941176470588,8.91,0.6194117647058824,4.097647058823529,7.099411764705883,1.7325581395348837,5.034705882352942
2013,11320,257,231,472.0,482,271,239,205,335,0,2086,1767,93,6,21,58,5,52,3,104,49,34,27,493,482,21,32,11,106,0.0,0.0,2980.0,0.39622641509433965,4.557203389830509,1.4555084745762712,9.190677966101694,1.1059322033898304,3.9088983050847457,6.387711864406779,1.6341463414634145,5.1673728813559325
2013,11320,260,128,379.3333333333333,405,207,168,140,294,2,1698,1469,69,8,15,25,7,38,19,93,48,38,13,432,350,23,17,9,103,0.0,0.0,3461.0,0.575,3.9859402460456943,1.436731107205624,9.60896309314587,0.593145869947276,3.3216168717047454,6.975395430579965,2.1,4.911247803163445
2013,11320,262,3,8.0,14,6,5,6,3,0,43,32,2,0,0,0,0,1,0,0,0,3,1,9,10,0,1,0,1,0.0,0.0,0.0,0.0,5.625,2.5,15.75,0.0,6.75,3.375,0.5,6.75
