season,season_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B,3B,Bk,HR,WP,HB,IBB,IR,IRS,SHA,SFA,GO,FO,W,L,SV,KL,CG,pickoffs,PI,W-L%,ERA,WHIP,H9,HR9,BB9,SO9,SO/BB,RA9
2015,12080,27,126,212.0,270,189,156,113,156,0,1043,878,60,8,20,25,1,29,4,95,47,8,13,234,211,6,17,3,47,0.0,0.0,3370.0,0.2608695652173913,6.6226415094339615,1.8066037735849056,11.462264150943398,1.0613207547169812,4.797169811320755,6.6226415094339615,1.3805309734513274,8.023584905660377
2015,12080,28,118,233.0,228,127,103,110,243,0,1046,888,30,9,17,24,5,18,8,92,34,21,9,202,232,14,11,15,61,0.0,0.0,3643.0,0.56,3.9785407725321886,1.4506437768240343,8.806866952789699,0.927038626609442,4.24892703862661,9.3862660944206,2.209090909090909,4.905579399141631
2015,12080,29,79,198.66666666666666,198,89,79,62,148,0,854,750,28,8,5,16,2,16,7,75,20,14,12,223,193,13,13,7,38,0.0,0.0,2949.0,0.5,3.5788590604026846,1.308724832214765,8.96979865771812,0.7248322147651007,2.808724832214765,6.704697986577181,2.3870967741935485,4.031879194630873
2015,12080,30,65,183.66666666666666,177,108,100,108,160,0,830,679,31,1,11,16,3,14,5,35,13,21,8,175,184,11,11,1,42,0.0,0.0,2602.0,0.5,4.900181488203267,1.5517241379310345,8.673321234119783,0.7840290381125228,5.292196007259529,7.840290381125227,1.4814814814814814,5.292196007259529
2015,12080,31,86,201.66666666666666,219,118,99,83,152,0,910,773,34,3,14,10,2,31,4,55,26,14,9,213,199,13,9,0,48,0.0,0.0,3236.0,0.5909090909090909,4.418181818181818,1.4975206611570249,9.773553719008266,0.4462809917355372,3.7041322314049587,6.783471074380166,1.8313253012048192,5.266115702479339
2015,12080,32,62,217.33333333333334,226,138,126,106,178,0,994,842,45,4,13,17,2,21,6,21,5,20,5,212,235,10,18,7,59,0.0,0.0,3199.0,0.35714285714285715,5.217791411042945,1.52760736196319,9.358895705521473,0.7039877300613496,4.389570552147239,7.3711656441717786,1.679245283018868,5.714723926380368
2015,12080,36,43,139.0,161,110,99,87,89,0,667,550,38,10,4,10,0,14,0,10,7,9,7,153,145,5,12,3,21,0.0,0.0,794.0,0.29411764705882354,6.410071942446043,1.7841726618705036,10.424460431654676,0.6474820143884892,5.633093525179856,5.7625899280575545,1.0229885057471264,7.122302158273381
2015,12080,37,93,220.66666666666666,189,93,79,86,197,0,941,824,40,6,12,15,1,15,4,73,25,10,6,201,236,17,6,10,53,0.0,0.0,3441.0,0.7391304347826086,3.2220543806646527,1.246223564954683,7.708459214501511,0.6117824773413898,3.5075528700906347,8.03474320241692,2.2906976744186047,3.7930513595166166
2015,12080,38,73,231.0,261,161,132,79,176,1,1067,924,52,15,9,20,0,30,1,21,9,26,8,284,204,14,15,5,63,0.0,0.0,1387.0,0.4827586206896552,5.142857142857142,1.4718614718614718,10.168831168831169,0.7792207792207791,3.077922077922078,6.857142857142857,2.2278481012658227,6.272727272727273
2015,12080,39,32,63.0,85,50,41,25,41,0,305,267,17,1,8,9,1,8,0,21,13,3,2,65,73,4,2,0,19,0.0,0.0,129.0,0.6666666666666666,5.857142857142858,1.746031746031746,12.142857142857144,1.2857142857142856,3.571428571428571,5.857142857142858,1.64,7.142857142857142
2015,12080,40,12,19.666666666666668,18,6,3,4,13,0,87,76,2,0,0,1,1,4,2,10,6,2,1,18,26,2,1,1,4,0.0,0.0,25.0,0.6666666666666666,1.3728813559322033,1.11864406779661,8.23728813559322,0.45762711864406774,1.830508474576271,5.9491525423728815,3.25,2.7457627118644066
2015,12080,42,23,98.0,125,73,60,31,65,0,461,406,25,1,2,5,2,15,1,6,1,5,4,105,106,8,7,0,26,0.0,0.0,231.0,0.5333333333333333,5.510204081632653,1.5918367346938775,11.479591836734693,0.45918367346938777,2.8469387755102042,5.969387755102041,2.096774193548387,6.704081632653062
2015,12080,43,99,200.66666666666666,222,181,153,101,156,0,957,798,41,6,32,30,3,33,3,88,36,10,15,191,224,7,16,0,39,0.0,0.0,3175.0,0.30434782608695654,6.862126245847176,1.6096345514950168,9.956810631229237,1.345514950166113,4.529900332225914,6.996677740863787,1.5445544554455446,8.11794019933555
2015,12080,44,48,242.33333333333334,271,149,115,84,194,1,1118,972,50,11,3,28,3,27,1,5,3,24,10,276,218,20,10,0,64,0.0,0.0,1385.0,0.6666666666666666,4.270976616231087,1.4649243466299862,10.064649243466299,1.0398899587345254,3.1196698762035764,7.204951856946354,2.3095238095238093,5.533700137551581
2015,12080,45,46,144.0,175,114,94,47,83,0,658,574,37,1,5,13,2,18,0,7,6,7,12,188,129,6,11,1,25,0.0,0.0,258.0,0.35294117647058826,5.875,1.5416666666666667,10.9375,0.8125,2.9375,5.1875,1.7659574468085106,7.125
2015,12080,46,22,38.333333333333336,33,22,13,14,34,0,165,146,4,0,1,3,1,4,1,0,0,0,1,36,40,1,1,0,15,0.0,0.0,0.0,0.5,3.052173913043478,1.2260869565217392,7.747826086956521,0.7043478260869565,3.2869565217391306,7.982608695652174,2.4285714285714284,5.165217391304348
2015,12080,47,84,232.33333333333334,272,157,136,91,202,0,1074,924,34,8,13,20,3,25,2,45,10,23,11,236,226,13,16,10,44,0.0,0.0,1674.0,0.4482758620689655,5.268292682926829,1.5624103299856527,10.536585365853657,0.7747489239598278,3.5251076040172165,7.82496413199426,2.21978021978022,6.081779053084649
2015,12080,48,124,266.6666666666667,289,178,152,101,283,0,1196,1023,47,5,24,32,0,34,0,87,33,26,12,271,205,15,13,5,93,0.0,0.0,2721.0,0.5357142857142857,5.13,1.4625,9.75375,1.08,3.40875,9.55125,2.801980198019802,6.0075
2015,12080,49,76,235.0,295,193,156,110,205,0,1113,955,57,7,24,34,2,20,1,43,12,15,13,221,225,8,16,8,44,0.0,0.0,2537.0,0.3333333333333333,5.974468085106382,1.7234042553191489,11.297872340425531,1.302127659574468,4.212765957446809,7.851063829787234,1.8636363636363635,7.391489361702128
2015,12080,50,85,179.66666666666666,179,137,106,84,152,0,845,706,27,6,8,21,0,36,0,12,1,14,5,201,161,10,11,3,39,0.0,0.0,76.0,0.47619047619047616,5.309833024118739,1.463821892393321,8.966604823747682,1.051948051948052,4.207792207792208,7.614100185528757,1.8095238095238095,6.862708719851578
2015,12080,51,83,199.33333333333334,220,117,106,94,124,0,927,791,40,6,20,21,0,17,3,44,15,17,7,201,251,8,13,8,22,0.0,0.0,2960.0,0.38095238095238093,4.785953177257525,1.5752508361204012,9.933110367892976,0.9481605351170569,4.2441471571906355,5.598662207357859,1.3191489361702127,5.282608695652174
2015,12080,52,43,139.66666666666666,151,84,65,71,146,2,647,538,25,4,6,16,2,16,2,24,14,14,7,129,118,10,6,0,34,0.0,0.0,1653.0,0.625,4.1885441527446305,1.5894988066825777,9.730310262529834,1.0310262529832936,4.575178997613365,9.408114558472555,2.056338028169014,5.412887828162292
2015,12080,53,53,170.66666666666666,211,107,88,71,125,0,799,698,25,3,11,17,3,13,0,22,17,12,4,155,206,12,9,7,33,0.0,0.0,0.0,0.5714285714285714,4.640625,1.65234375,11.126953125,0.896484375,3.744140625,6.591796875,1.7605633802816902,5.642578125
2015,12080,54,45,105.0,200,177,133,84,83,0,615,498,37,6,22,18,1,19,0,23,22,6,8,94,111,3,10,1,19,0.0,0.0,1594.0,0.23076923076923078,11.399999999999999,2.704761904761905,17.142857142857142,1.542857142857143,7.2,7.114285714285714,0.9880952380952381,15.17142857142857
2015,12080,55,55,95.66666666666667,93,74,45,34,71,1,430,381,13,4,8,11,0,8,1,37,18,4,3,100,97,5,4,1,20,0.0,0.0,20.0,0.5555555555555556,4.2334494773519165,1.3275261324041812,8.749128919860627,1.0348432055749128,3.1986062717770034,6.679442508710801,2.088235294117647,6.961672473867596
2015,12080,56,44,157.0,228,130,112,60,102,0,753,652,34,7,7,6,0,16,0,17,5,11,14,152,178,4,12,2,27,0.0,0.0,2336.0,0.25,6.420382165605095,1.8343949044585988,13.070063694267516,0.34394904458598724,3.4394904458598727,5.8471337579617835,1.7,7.452229299363058
2015,12080,58,18,67.33333333333333,95,57,43,20,42,1,321,286,12,4,3,4,2,5,0,10,6,9,1,91,53,3,4,0,21,0.0,0.0,18.0,0.42857142857142855,5.747524752475248,1.707920792079208,12.6980198019802,0.5346534653465347,2.673267326732674,5.6138613861386135,2.1,7.61881188118812
2015,12080,59,40,58.0,74,56,38,26,27,0,281,234,7,0,3,10,0,10,3,34,21,7,4,67,60,1,3,2,3,0.0,0.0,286.0,0.25,5.896551724137931,1.7241379310344827,11.482758620689657,1.5517241379310347,4.0344827586206895,4.189655172413793,1.0384615384615385,8.689655172413794
2015,12080,60,63,251.33333333333334,253,122,96,72,211,3,1075,968,45,3,13,23,3,15,1,17,11,14,6,293,206,24,6,5,54,0.0,0.0,93.0,0.8,3.4376657824933683,1.293103448275862,9.059681697612731,0.8236074270557028,2.578249336870026,7.555702917771883,2.9305555555555554,4.368700265251989
2015,12080,61,160,321.6666666666667,358,286,239,207,243,0,1558,1241,61,12,20,40,3,52,0,109,62,36,21,291,366,12,27,0,71,0.0,0.0,4923.0,0.3076923076923077,6.687046632124352,1.7564766839378236,10.016580310880828,1.1191709844559585,5.791709844559586,6.798963730569948,1.173913043478261,8.002072538860103
2015,12080,62,64,105.0,115,69,56,49,59,0,496,412,24,4,2,5,0,22,7,59,32,7,5,114,122,6,4,1,21,0.0,0.0,862.0,0.6,4.8,1.561904761904762,9.857142857142858,0.42857142857142855,4.2,5.057142857142857,1.2040816326530612,5.914285714285715
2015,12080,65,39,98.66666666666667,157,122,98,56,69,1,535,440,26,1,18,10,2,21,1,32,16,10,8,102,107,6,11,1,25,0.0,0.0,1284.0,0.35294117647058826,8.93918918918919,2.1587837837837838,14.320945945945946,0.9121621621621621,5.108108108108108,6.293918918918919,1.2321428571428572,11.128378378378377
2015,12080,67,117,270.3333333333333,271,159,141,100,232,1,1169,1019,68,6,15,22,1,28,2,54,20,15,7,275,241,12,15,6,81,0.0,0.0,3422.0,0.4444444444444444,4.694204685573366,1.372379778051788,9.022194821208386,0.7324290998766955,3.3292231812577064,7.72379778051788,2.32,5.293464858199754
2015,12080,69,57,124.0,160,89,82,33,85,0,574,506,33,1,7,6,2,16,2,7,3,11,8,144,121,4,11,2,33,0.0,0.0,219.0,0.26666666666666666,5.951612903225806,1.5564516129032258,11.612903225806452,0.43548387096774194,2.3951612903225805,6.169354838709677,2.5757575757575757,6.459677419354839
2015,12080,71,50,126.0,124,70,62,53,75,0,558,482,19,3,8,14,0,13,1,32,18,7,3,150,127,7,7,6,26,0.0,0.0,1690.0,0.5,4.428571428571428,1.4047619047619047,8.857142857142856,1.0,3.7857142857142856,5.357142857142857,1.4150943396226414,5.0
2015,12080,74,73,256.6666666666667,237,141,98,121,223,1,1135,952,39,12,3,22,3,31,3,4,1,22,9,303,187,14,14,2,79,0.0,0.0,780.0,0.5,3.436363636363636,1.3948051948051947,8.31038961038961,0.7714285714285714,4.242857142857143,7.819480519480519,1.8429752066115703,4.944155844155843
2015,12080,75,64,120.33333333333333,130,82,57,49,58,0,569,471,16,1,6,7,2,29,1,16,4,14,6,185,92,11,6,4,18,0.0,0.0,64.0,0.6470588235294118,4.2631578947368425,1.4875346260387812,9.722991689750694,0.5235457063711911,3.664819944598338,4.337950138504155,1.183673469387755,6.132963988919668
2015,12080,77,83,182.33333333333334,206,134,116,110,126,0,870,700,34,8,13,15,5,27,2,54,19,18,15,203,185,9,10,1,28,0.0,0.0,2587.0,0.47368421052631576,5.725776965265083,1.73308957952468,10.16819012797075,0.7404021937842779,5.429616087751371,6.219378427787934,1.1454545454545455,6.614259597806216
2015,12080,78,43,151.0,181,99,82,47,95,0,693,610,33,6,7,14,3,15,0,26,12,18,3,184,144,8,12,3,31,0.0,0.0,684.0,0.4,4.887417218543046,1.509933774834437,10.788079470198674,0.8344370860927153,2.801324503311258,5.662251655629139,2.021276595744681,5.900662251655629
2015,12080,80,62,157.0,212,179,139,103,104,0,822,651,43,3,14,29,2,41,0,46,25,10,17,186,148,7,9,1,42,0.0,0.0,2207.0,0.4375,7.968152866242038,2.0063694267515926,12.152866242038217,1.662420382165605,5.904458598726114,5.961783439490445,1.0097087378640777,10.261146496815286
2015,12080,81,70,184.0,193,108,92,90,147,3,830,708,35,4,11,28,3,14,2,33,15,11,7,159,208,11,11,2,58,0.0,0.0,2000.0,0.5,4.5,1.5380434782608696,9.44021739130435,1.3695652173913044,4.4021739130434785,7.190217391304348,1.6333333333333333,5.282608695652175
2015,12080,83,92,281.0,278,151,107,87,224,1,1224,1072,38,5,9,34,1,29,1,58,33,21,13,348,230,17,13,6,76,0.0,0.0,1450.0,0.5666666666666667,3.4270462633451957,1.298932384341637,8.90391459074733,1.0889679715302492,2.7864768683274024,7.174377224199288,2.574712643678161,4.836298932384342
2015,12080,84,15,52.333333333333336,71,43,27,29,55,0,264,221,19,0,0,4,0,8,0,1,1,3,3,47,44,5,2,0,19,0.0,0.0,266.0,0.7142857142857143,4.643312101910828,1.910828025477707,12.210191082802547,0.6878980891719745,4.987261146496815,9.45859872611465,1.896551724137931,7.394904458598726
2015,12080,86,45,161.33333333333334,181,146,111,104,127,0,791,631,33,7,16,15,6,39,0,15,12,9,8,160,161,8,17,1,46,0.0,0.0,674.0,0.32,6.1921487603305785,1.7665289256198347,10.097107438016527,0.8367768595041322,5.801652892561983,7.0847107438016526,1.2211538461538463,8.144628099173554
2015,12080,87,49,144.33333333333334,188,114,92,46,80,0,674,594,44,3,9,6,3,20,1,14,4,10,4,181,141,6,13,2,22,0.0,0.0,822.0,0.3157894736842105,5.736720554272518,1.621247113163972,11.722863741339491,0.37413394919168586,2.868360277136259,4.988452655889145,1.7391304347826086,7.108545034642032
2015,12080,89,18,29.666666666666668,65,61,46,22,4,0,188,148,14,4,3,8,0,7,0,0,0,2,9,27,57,0,0,0,1,0.0,0.0,0.0,,13.955056179775282,2.932584269662921,19.719101123595504,2.426966292134831,6.6741573033707855,1.2134831460674156,0.18181818181818182,18.50561797752809
2015,12080,90,69,175.66666666666666,202,113,95,68,138,0,785,682,38,8,3,17,1,9,3,44,20,16,9,203,153,7,12,1,39,0.0,0.0,2054.0,0.3684210526315789,4.867172675521822,1.537001897533207,10.349146110056926,0.870967741935484,3.483870967741936,7.0702087286527515,2.0294117647058822,5.789373814041746
2015,12080,91,71,258.0,219,89,66,65,244,0,1057,949,29,5,5,11,1,19,2,22,6,20,4,252,235,25,9,13,66,0.0,0.0,3715.0,0.7352941176470589,2.302325581395349,1.1007751937984496,7.63953488372093,0.38372093023255816,2.2674418604651163,8.511627906976745,3.753846153846154,3.104651162790698
2015,12080,92,81,319.6666666666667,330,182,152,131,227,3,1425,1205,56,4,19,34,5,36,3,44,13,31,22,326,341,23,18,6,75,0.0,0.0,3994.0,0.5609756097560976,4.2794577685088635,1.4421272158498435,9.290928050052136,0.9572471324296141,3.6882168925964547,6.391032325338894,1.7328244274809161,5.124087591240876
2015,12080,93,105,255.0,304,193,157,127,208,0,1207,1016,54,5,15,38,3,28,3,42,12,13,23,231,282,9,22,5,65,0.0,0.0,2107.0,0.2903225806451613,5.541176470588235,1.6901960784313725,10.729411764705882,1.3411764705882352,4.482352941176471,7.341176470588235,1.6377952755905512,6.811764705882353
2015,12080,94,99,357.0,384,168,151,144,200,3,1584,1366,63,14,12,21,8,31,15,29,13,32,11,432,367,22,15,5,66,0.0,0.0,4274.0,0.5945945945945946,3.80672268907563,1.4789915966386555,9.680672268907562,0.5294117647058824,3.630252100840336,5.042016806722689,1.3888888888888888,4.235294117647059
2015,12080,95,75,212.0,251,137,121,77,144,0,960,848,55,4,6,13,4,8,10,42,15,19,7,241,222,12,17,0,44,0.0,0.0,1908.0,0.41379310344827586,5.136792452830189,1.5471698113207548,10.65566037735849,0.5518867924528302,3.2688679245283017,6.113207547169811,1.87012987012987,5.816037735849057
2015,12080,96,152,371.0,375,217,193,155,272,0,1666,1427,83,12,35,34,3,42,8,82,32,31,11,379,411,19,19,8,71,0.0,0.0,2801.0,0.5,4.681940700808625,1.4285714285714286,9.097035040431267,0.8247978436657682,3.7601078167115904,6.598382749326146,1.7548387096774194,5.264150943396226
2015,12080,97,86,159.0,155,59,49,33,151,0,658,597,25,3,6,16,1,10,5,29,11,11,7,138,158,12,7,17,31,0.0,0.0,1124.0,0.631578947368421,2.7735849056603774,1.1823899371069182,8.773584905660378,0.9056603773584906,1.8679245283018868,8.547169811320755,4.575757575757576,3.339622641509434
2015,12080,98,81,290.0,290,160,131,129,157,0,1298,1081,43,6,14,22,7,46,3,36,17,30,12,308,334,17,18,4,62,0.0,0.0,4281.0,0.4857142857142857,4.06551724137931,1.4448275862068964,9.0,0.6827586206896552,4.003448275862069,4.872413793103448,1.2170542635658914,4.9655172413793105
2015,12080,99,108,288.0,236,126,110,93,244,1,1205,1048,44,8,7,38,3,35,5,16,3,19,8,329,246,15,16,2,83,0.0,0.0,914.0,0.4838709677419355,3.4375,1.1423611111111112,7.375,1.1875,2.90625,7.625,2.6236559139784945,3.9375
2015,12080,100,42,145.33333333333334,167,82,59,51,103,1,666,592,31,4,5,13,1,11,0,14,6,5,7,157,156,8,10,2,36,0.0,0.0,2246.0,0.4444444444444444,3.6536697247706416,1.5,10.341743119266054,0.8050458715596329,3.1582568807339446,6.378440366972477,2.019607843137255,5.077981651376146
2015,12080,101,96,198.66666666666666,171,77,57,75,182,0,840,732,37,7,6,21,1,15,5,27,7,15,3,213,166,12,11,13,44,0.0,0.0,1023.0,0.5217391304347826,2.5822147651006713,1.238255033557047,7.746644295302014,0.9513422818791947,3.39765100671141,8.244966442953022,2.4266666666666667,3.488255033557047
2015,12080,102,57,164.0,146,67,57,29,93,0,659,591,23,1,4,9,6,14,4,21,12,16,9,212,154,10,8,0,29,0.0,0.0,1774.0,0.5555555555555556,3.1280487804878048,1.0670731707317074,8.012195121951219,0.49390243902439024,1.5914634146341462,5.103658536585366,3.206896551724138,3.676829268292683
2015,12080,104,80,350.6666666666667,334,138,101,89,294,1,1449,1296,48,6,11,27,2,14,8,2,1,32,16,356,337,25,10,2,82,0.0,0.0,671.0,0.7142857142857143,2.5922053231939164,1.206273764258555,8.572243346007605,0.6929657794676806,2.2842205323193916,7.5456273764258555,3.303370786516854,3.541825095057034
2015,12080,105,85,313.3333333333333,340,153,116,94,200,1,1375,1219,58,10,6,14,1,22,0,7,2,31,9,344,339,27,10,0,64,0.0,0.0,0.0,0.7297297297297297,3.3319148936170215,1.3851063829787236,9.765957446808512,0.4021276595744681,2.7,5.74468085106383,2.127659574468085,4.39468085106383
2015,12080,106,69,158.33333333333334,229,135,132,55,122,0,758,666,44,5,15,18,1,18,2,64,30,10,8,163,164,12,10,3,26,0.0,0.0,2163.0,0.5454545454545454,7.503157894736841,1.7936842105263158,13.016842105263159,1.023157894736842,3.1263157894736837,6.934736842105263,2.2181818181818183,7.673684210526316
2015,12080,107,114,353.0,327,142,119,100,238,1,1480,1306,48,4,13,28,4,29,1,32,14,33,12,425,332,24,16,9,71,0.0,0.0,3450.0,0.6,3.0339943342776206,1.2096317280453257,8.337110481586402,0.7138810198300283,2.54957507082153,6.067988668555241,2.38,3.620396600566572
2015,12080,108,39,80.0,90,50,43,43,64,0,374,314,13,3,3,3,1,6,0,16,8,9,2,100,64,0,4,3,17,0.0,0.0,1080.0,0.0,4.8374999999999995,1.6625,10.125,0.33749999999999997,4.8374999999999995,7.2,1.4883720930232558,5.625
2015,12080,109,43,65.33333333333333,87,53,49,33,46,0,313,261,12,4,11,15,0,8,2,14,4,7,4,57,76,4,4,2,10,0.0,0.0,277.0,0.5,6.75,1.836734693877551,11.98469387755102,2.066326530612245,4.545918367346939,6.336734693877551,1.393939393939394,7.301020408163266
2015,12080,110,117,278.6666666666667,220,82,61,59,295,0,1112,1009,31,3,15,7,5,21,0,46,14,16,7,273,226,25,6,13,88,0.0,0.0,3539.0,0.8064516129032258,1.9700956937799041,1.0011961722488039,7.105263157894736,0.22607655502392343,1.9055023923444976,9.527511961722487,5.0,2.6483253588516744
2015,12080,111,134,263.3333333333333,320,196,153,96,199,0,1233,1056,51,4,16,30,8,36,5,22,12,33,12,260,285,7,20,7,78,0.0,0.0,1265.0,0.25925925925925924,5.229113924050633,1.5797468354430382,10.936708860759493,1.0253164556962027,3.2810126582278483,6.80126582278481,2.0729166666666665,6.698734177215191
2015,12080,112,58,177.66666666666666,178,74,56,45,149,0,769,684,26,6,4,3,0,15,3,37,13,23,2,216,142,14,12,2,46,0.0,0.0,2617.0,0.5384615384615384,2.8367729831144466,1.2551594746716699,9.01688555347092,0.15196998123827393,2.279549718574109,7.547842401500938,3.311111111111111,3.7485928705440905
2015,12080,114,82,209.0,237,149,120,89,129,2,973,835,48,8,6,15,2,14,0,23,10,21,14,212,251,13,13,3,42,0.0,0.0,1152.0,0.5,5.167464114832536,1.5598086124401913,10.205741626794259,0.645933014354067,3.8325358851674642,5.555023923444976,1.449438202247191,6.4162679425837315
2015,12080,115,69,198.0,201,103,71,43,140,0,845,768,29,8,8,11,2,9,0,37,23,11,13,197,224,14,9,3,42,0.0,0.0,2806.0,0.6086956521739131,3.227272727272727,1.2323232323232323,9.136363636363637,0.5,1.9545454545454546,6.363636363636363,3.255813953488372,4.681818181818182
