season,season_id,school_id,division,App,GS,W,L,SV,CG,SHO,IP,H,R,ER,2B,3B,HR,BB,IBB,SO,HBP,Bk,WP,BF,P-OAB,IR,IRS,SHA,SFA,GO,FO,KL,pickoffs,PF,W-L%,ERA,ERA-,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,RA9
2019,14781,30,1.0,808,55.0,26,29,8,2.0,0,484.6666666666667,510,346,277,70,8,51,212,4,413,73,12,54,2229,1884,91,39,37,23,472,490,133,0.0,79.60379464285715,0.4727272727272727,5.143741403026135,122.0,4.474878323853407,1.4896836313617605,9.470426409903714,0.9470426409903714,3.936726272352132,7.6691884456671255,1.9481132075471699,6.42503438789546
2019,14781,31,1.0,951,66.0,46,20,15,0.0,0,581.6666666666666,485,288,252,78,6,55,238,5,615,57,3,46,2499,2157,163,69,25,22,550,515,164,0.0,127.85300928233096,0.696969696969697,3.8991404011461324,56.0,3.6831960561835464,1.2429799426934098,7.504297994269341,0.851002865329513,3.682521489971347,9.515759312320919,2.5840336134453783,4.456160458452723
2019,14781,32,1.0,808,57.0,29,28,14,2.0,0,515.6666666666666,524,345,288,101,17,39,248,15,485,67,9,53,2372,1995,170,63,33,28,502,486,143,0.0,100.50269299820467,0.5087719298245614,5.02650290885585,99.0,3.9818052507981347,1.4970911441499677,9.145442792501617,0.680672268907563,4.328377504848093,8.464770523594053,1.9556451612903225,6.0213316095669045
2019,14781,37,1.0,922,66.0,38,28,16,2.0,2,598.3333333333334,601,343,296,111,6,53,267,8,568,43,3,64,2665,2308,193,79,28,19,570,585,157,0.0,88.54792252583098,0.5757575757575758,4.452367688022284,98.0,3.854335244153951,1.4506963788300835,9.040111420612812,0.7972144846796657,4.016155988857938,8.543732590529247,2.1273408239700373,5.1593314763231195
2019,14781,43,1.0,930,57.0,32,25,9,1.0,0,504.3333333333333,520,337,301,96,10,62,252,16,556,56,8,41,2298,1942,123,40,24,24,377,510,147,0.0,112.90781322935493,0.5614035087719298,5.371447455386649,93.0,4.2724729439773945,1.5307336417713153,9.279576999339062,1.1064111037673496,4.497025776602776,9.922009253139457,2.2063492063492065,6.013879709187046
2019,14781,47,1.0,846,57.0,38,19,14,0.0,0,508.3333333333333,469,302,251,73,12,38,304,11,628,53,3,48,2311,1913,145,68,25,16,398,419,179,0.0,113.42642320085928,0.6666666666666666,4.443934426229508,76.0,3.6549617567800987,1.5206557377049181,8.30360655737705,0.6727868852459017,5.3822950819672135,11.118688524590166,2.0657894736842106,5.34688524590164
2019,14781,48,1.0,912,59.0,22,36,6,1.0,1,520.0,552,382,304,82,6,51,229,1,436,57,3,72,2397,2055,106,41,29,27,500,564,118,0.0,101.49724192277382,0.3793103448275862,5.2615384615384615,103.0,4.295169827398006,1.501923076923077,9.553846153846154,0.8826923076923077,3.963461538461538,7.546153846153846,1.9039301310043668,6.611538461538462
2019,14781,51,1.0,772,54.0,35,19,7,0.0,0,481.0,419,239,215,80,14,48,241,3,467,37,1,38,2099,1784,85,21,22,15,403,507,120,0.0,97.4831051185697,0.6481481481481481,4.022869022869023,82.0,4.136489993718172,1.3721413721413722,7.83991683991684,0.8981288981288982,4.509355509355509,8.738045738045738,1.937759336099585,4.471933471933472
2019,14781,61,1.0,734,49.0,16,38,5,3.0,1,477.3333333333333,488,360,304,73,10,40,258,4,405,67,8,53,2222,1850,107,63,20,27,438,519,114,0.0,111.17981696759833,0.2962962962962963,5.731843575418995,101.0,4.48214877024287,1.5628491620111733,9.201117318435754,0.7541899441340782,4.864525139664805,7.636173184357542,1.569767441860465,6.787709497206704
2019,14781,62,1.0,660,50.0,26,24,8,4.0,1,427.6666666666667,427,224,198,82,13,34,169,6,376,55,10,26,1894,1629,63,19,21,20,405,435,100,0.0,77.17656575698352,0.52,4.166796570537802,101.0,3.893546528639087,1.3936087295401403,8.985970381917381,0.7155105222135619,3.5565081839438815,7.9127045985970375,2.224852071005917,4.713951675759938
2019,14781,67,1.0,850,58.0,31,27,14,1.0,0,514.6666666666666,514,345,303,110,16,25,297,13,441,63,9,52,2362,1954,184,67,24,24,509,497,111,0.0,90.3391812865497,0.5344827586206896,5.298575129533679,115.0,4.063284614165642,1.575777202072539,8.988341968911918,0.43717616580310886,5.193652849740933,7.71178756476684,1.4848484848484849,6.033031088082902
2019,14781,71,1.0,814,49.0,16,33,9,1.0,0,419.3333333333333,482,298,255,86,18,28,226,6,354,61,7,48,1977,1625,118,57,37,27,352,471,106,0.0,129.68750000000003,0.32653061224489793,5.472972972972973,76.0,4.280002284289286,1.6883942766295708,10.344992050874405,0.6009538950715422,4.850556438791733,7.597774244833069,1.5663716814159292,6.395866454689985
2019,14781,72,1.0,716,50.0,31,19,15,1.0,1,438.3333333333333,351,207,166,79,7,19,207,9,376,28,8,40,1860,1587,79,27,22,16,412,455,119,0.0,89.53125,0.62,3.4083650190114074,74.0,3.503366668579637,1.2730038022813688,7.206844106463878,0.39011406844106467,4.250190114068442,7.720152091254753,1.816425120772947,4.250190114068442
2019,14781,77,1.0,689,50.0,36,17,11,0.0,0,468.3333333333333,456,220,190,87,10,30,158,5,410,40,2,34,2014,1769,96,29,27,20,450,466,114,0.0,118.61172440293599,0.6792452830188679,3.6512455516014235,59.0,3.3972708402641425,1.311032028469751,8.762989323843417,0.5765124555160143,3.036298932384342,7.879003558718862,2.5949367088607596,4.227758007117438
2019,14781,80,1.0,526,39.0,12,27,7,1.0,0,338.6666666666667,433,306,263,62,12,35,166,5,211,44,5,32,1628,1377,69,35,22,18,348,389,59,0.0,118.13636363636364,0.3076923076923077,6.9891732283464565,113.0,5.004770069675413,1.7687007874015748,11.506889763779528,0.9301181102362205,4.411417322834645,5.60728346456693,1.2710843373493976,8.131889763779528
2019,14781,81,1.0,937,60.0,40,20,20,2.0,1,534.3333333333334,502,291,225,89,2,23,281,12,501,42,4,60,2386,2012,74,25,27,24,520,489,164,0.0,122.9934447501584,0.6666666666666666,3.789769182782283,58.0,3.544909498207545,1.4653774173424827,8.455396132252027,0.38739862757330007,4.733000623830318,8.438552713661883,1.782918149466192,4.901434809731753
2019,14781,83,1.0,668,47.0,14,33,7,1.0,0,379.0,406,368,288,86,20,34,282,2,337,83,8,70,1895,1458,79,43,33,36,333,400,92,0.0,89.76791709239527,0.2978723404255319,6.839050131926121,149.0,5.324137759202348,1.8153034300791557,9.641160949868073,0.8073878627968338,6.696569920844327,8.002638522427441,1.1950354609929077,8.738786279683378
2019,14781,87,1.0,812,52.0,26,26,5,2.0,1,455.3333333333333,416,254,215,73,7,29,216,9,488,54,5,82,2028,1707,75,29,33,18,375,447,136,0.0,82.87179487179486,0.5,4.2496339677891655,98.0,3.5104896832376267,1.3879941434846268,8.222547584187408,0.5732064421669107,4.269399707174231,9.645680819912153,2.259259259259259,5.020497803806736
2019,14781,90,1.0,827,56.0,28,28,14,0.0,0,496.0,497,300,248,95,21,23,230,13,428,54,7,62,2249,1909,172,67,31,25,492,498,122,0.0,113.36146272855134,0.5,4.5,77.0,3.641850968837211,1.465725806451613,9.018145161290322,0.4173387096774194,4.173387096774193,7.766129032258065,1.8608695652173912,5.443548387096774
2019,14781,94,1.0,887,59.0,24,35,6,3.0,2,504.6666666666667,511,345,284,91,9,39,257,6,495,66,9,68,2306,1932,137,77,31,19,452,474,114,0.0,114.25861273960871,0.4067796610169492,5.064729194187583,86.0,4.010104793356749,1.521796565389696,9.112945838837517,0.6955085865257595,4.583223249669749,8.827608982826948,1.9260700389105059,6.152575957727873
2019,14781,96,1.0,916,57.0,40,16,17,3.0,1,501.6666666666667,482,244,214,77,4,32,209,9,517,52,4,55,2210,1915,99,29,18,15,486,424,142,0.0,95.03345785835795,0.7142857142857143,3.839202657807309,80.0,3.375996558806132,1.377408637873754,8.64717607973422,0.5740863787375414,3.749501661129568,9.275083056478406,2.473684210526316,4.377408637873754
2019,14781,97,1.0,767,53.0,27,26,11,1.0,0,468.0,523,277,250,103,14,33,169,5,353,37,5,61,2089,1832,36,13,25,24,489,491,110,0.0,82.19683889691734,0.5094339622641509,4.8076923076923075,112.0,3.775725382953561,1.4786324786324787,10.057692307692308,0.6346153846153846,3.25,6.788461538461538,2.088757396449704,5.326923076923077
2019,14781,99,1.0,844,55.0,14,41,8,1.0,1,479.3333333333333,508,307,255,106,13,29,204,8,337,54,9,63,2172,1868,81,32,27,19,522,493,90,0.0,94.41238564391273,0.2545454545454545,4.787899860917942,100.0,4.042225032276576,1.4853963838664812,9.538247566063978,0.5445062586926286,3.8303198887343535,6.327538247566064,1.6519607843137254,5.764255910987482
2019,14781,101,1.0,797,55.0,23,32,12,3.0,2,482.0,562,298,250,97,19,38,164,13,384,40,7,34,2176,1920,130,37,34,17,456,522,87,0.0,139.89441930618403,0.41818181818181815,4.668049792531121,55.0,3.7483377175990906,1.5062240663900415,10.493775933609959,0.7095435684647302,3.062240663900415,7.1701244813278,2.341463414634146,5.564315352697095
2019,14781,102,1.0,933,65.0,40,25,14,1.0,1,570.3333333333334,535,296,246,100,5,47,221,23,537,65,8,56,2513,2177,76,23,29,19,506,591,133,0.0,79.25882696235776,0.6153846153846154,3.8819403857393335,93.0,3.739670344414595,1.325540619520748,8.442431326709526,0.7416715371127995,3.4874342489772063,8.473991817650496,2.429864253393665,4.670952659263588
2019,14781,104,1.0,825,56.0,45,11,19,1.0,1,499.0,427,213,183,59,9,50,163,8,507,32,2,24,2083,1860,45,15,19,9,395,532,125,0.0,78.96174315637535,0.8035714285714286,3.3006012024048093,79.0,3.4899786758641684,1.182364729458918,7.701402805611222,0.9018036072144289,2.9398797595190382,9.14428857715431,3.1104294478527605,3.841683366733467
2019,14781,107,1.0,747,52.0,32,20,12,1.0,0,456.3333333333333,449,257,217,73,7,50,185,3,378,52,6,37,2022,1741,82,25,27,17,456,471,113,0.0,112.06080314603342,0.6153846153846154,4.2797662527392255,74.0,4.3728781490252455,1.389335281227173,8.85536888239591,0.9861212563915267,3.6486486486486487,7.4550766983199415,2.0432432432432432,5.068663257852447
2019,14781,108,1.0,757,50.0,19,31,8,1.0,0,429.0,521,313,275,109,12,20,170,3,244,48,5,46,1983,1698,53,29,32,34,442,523,72,0.0,106.79669030732862,0.38,5.76923076923077,106.0,4.0400998973280755,1.6107226107226107,10.93006993006993,0.4195804195804196,3.5664335664335667,5.118881118881118,1.4352941176470588,6.566433566433567
2019,14781,109,1.0,768,54.0,37,17,14,5.0,1,476.0,408,211,187,76,15,26,139,4,456,39,3,28,1985,1766,69,30,26,14,461,452,144,0.0,77.74038461538461,0.6851851851851852,3.5357142857142856,86.0,2.963059290875704,1.1491596638655461,7.7142857142857135,0.4915966386554622,2.6281512605042017,8.621848739495798,3.2805755395683454,3.9894957983193278
2019,14781,110,1.0,991,63.0,52,11,18,1.0,1,570.6666666666666,392,194,165,77,2,35,207,3,647,23,6,39,2305,2028,34,13,27,19,498,510,180,0.0,88.26149846080563,0.8253968253968254,2.602219626168224,58.0,2.7859947734799606,1.0496495327102804,6.182242990654206,0.5519859813084113,3.264602803738318,10.203855140186917,3.1256038647342996,3.0595794392523366
2019,14781,111,1.0,851,54.0,20,35,11,0.0,0,465.0,638,440,359,98,10,33,283,8,369,60,11,67,2370,1966,90,38,29,32,391,561,108,0.0,117.65165404543643,0.36363636363636365,6.948387096774194,113.0,4.595480001095275,1.9806451612903226,12.348387096774193,0.6387096774193548,5.47741935483871,7.141935483870968,1.303886925795053,8.516129032258064
2019,14781,115,1.0,879,58.0,37,21,13,2.0,0,514.6666666666666,482,298,239,82,9,31,258,7,511,56,7,47,2311,1944,173,75,26,25,451,502,162,0.0,85.02021817040944,0.6379310344827587,4.17940414507772,95.0,3.6746835778962117,1.4378238341968912,8.428756476683938,0.542098445595855,4.511658031088083,8.935880829015545,1.9806201550387597,5.211139896373058
2019,14781,116,1.0,760,53.0,24,29,12,1.0,0,449.0,458,297,255,83,6,40,206,0,378,68,6,51,2038,1717,97,45,23,23,404,499,111,0.0,105.13082814001002,0.4528301886792453,5.111358574610245,96.0,4.352215398753153,1.4788418708240534,9.180400890868597,0.8017817371937639,4.129175946547885,7.5768374164810695,1.8349514563106797,5.953229398663697
2019,14781,127,1.0,756,54.0,31,23,13,4.0,2,477.3333333333333,543,284,238,88,12,45,177,6,302,48,10,36,2147,1880,24,6,18,24,523,509,89,0.0,118.49461533921021,0.5740740740740741,4.487430167597766,72.0,4.4213945802987356,1.5083798882681565,10.238128491620113,0.848463687150838,3.337290502793296,5.694134078212291,1.7062146892655368,5.354748603351956
2019,14781,128,1.0,834,46.0,30,17,15,2.0,0,449.6666666666667,420,245,196,64,10,37,230,22,415,43,7,28,2008,1684,106,43,29,22,373,483,125,0.0,75.54795534459524,0.6382978723404256,3.92290585618977,97.0,4.092311584825159,1.4455151964418087,8.406226834692363,0.7405485544848036,4.603409933283913,8.306152705707932,1.8043478260869565,4.903632320237213
2019,14781,129,1.0,890,61.0,47,14,11,1.0,0,537.0,526,299,250,98,14,41,206,3,495,37,2,26,2341,2042,72,21,25,30,478,553,151,0.0,95.88619761630142,0.7704918032786885,4.189944134078212,86.0,3.553610595196315,1.3631284916201116,8.815642458100559,0.6871508379888268,3.452513966480447,8.29608938547486,2.4029126213592233,5.011173184357542
2019,14781,140,1.0,873,62.0,31,31,17,0.0,0,547.0,533,365,336,115,15,47,345,15,480,67,9,63,2521,2056,137,73,31,21,445,619,134,0.0,110.76999439198234,0.5,5.528336380255942,98.0,4.6686651163868955,1.6051188299817185,8.76965265082267,0.773308957952468,5.676416819012798,7.897623400365631,1.391304347826087,6.005484460694698
2019,14781,141,1.0,819,55.0,11,43,3,4.0,2,469.0,559,382,295,103,8,35,234,19,336,69,6,78,2279,1910,140,73,36,29,461,546,89,0.0,78.87143815135522,0.2037037037037037,5.660980810234541,136.0,4.522572648457543,1.6908315565031984,10.727078891257996,0.6716417910447761,4.490405117270789,6.447761194029851,1.435897435897436,7.330490405117271
2019,14781,147,1.0,904,61.0,35,26,15,0.0,0,555.3333333333334,516,319,276,82,6,61,235,7,521,58,8,55,2431,2092,190,76,21,22,541,519,151,0.0,95.09394957362767,0.5737704918032787,4.472989195678271,93.0,4.181546685833688,1.3523409363745498,8.362545018007202,0.98859543817527,3.8085234093637452,8.443577430972388,2.217021276595745,5.16986794717887
2019,14781,149,1.0,1007,63.0,36,26,10,0.0,0,565.6666666666666,638,425,360,76,7,67,281,10,576,71,9,65,2666,2256,156,76,28,27,491,557,204,0.0,103.54243315954758,0.5806451612903226,5.72775486152033,109.0,4.4171577245921485,1.6246317030053037,10.150854449027696,1.065998821449617,4.470830878020036,9.164407778432528,2.0498220640569396,6.761932822628167
2019,14781,158,1.0,599,42.0,19,23,11,1.0,1,381.6666666666667,420,265,233,90,16,27,181,6,282,35,3,41,1762,1498,71,25,24,22,389,423,72,0.0,125.65725413826681,0.4523809523809524,5.494323144104804,81.0,4.186830895587457,1.5746724890829693,9.903930131004365,0.6366812227074236,4.268122270742358,6.649781659388647,1.558011049723757,6.248908296943231
2019,14781,164,1.0,987,64.0,39,25,19,0.0,0,561.0,543,298,256,101,7,45,270,9,558,83,11,69,2534,2134,179,52,28,18,469,571,169,0.0,80.19520989141527,0.609375,4.1069518716577535,97.0,3.9882693749093177,1.4491978609625669,8.711229946524064,0.7219251336898396,4.331550802139037,8.95187165775401,2.066666666666667,4.780748663101605
2019,14781,165,1.0,685,48.0,24,24,10,2.0,0,403.0,442,304,243,95,24,22,202,0,396,52,6,57,1900,1600,50,23,17,28,354,406,117,0.0,130.86465867545024,0.5,5.426799007444169,74.0,3.6823286363310075,1.598014888337469,9.870967741935484,0.49131513647642683,4.511166253101736,8.843672456575682,1.9603960396039604,6.7890818858560795
2019,14781,167,1.0,498,38.0,14,24,8,1.0,0,326.3333333333333,354,203,164,69,8,21,117,3,249,32,6,23,1459,1280,58,18,17,13,313,367,72,0.0,130.8296261125963,0.3684210526315789,4.522982635342186,62.0,3.7273789104497848,1.4433094994892748,9.763023493360574,0.5791624106230847,3.226762002042901,6.867211440245149,2.128205128205128,5.598569969356487
2019,14781,169,1.0,801,54.0,40,13,14,2.0,1,484.0,422,264,236,85,9,40,214,8,426,52,13,40,2115,1807,170,68,24,17,432,553,121,0.0,75.79532793051892,0.7547169811320755,4.3884297520661155,108.0,4.009902821676454,1.3140495867768596,7.847107438016529,0.743801652892562,3.979338842975207,7.921487603305785,1.9906542056074767,4.909090909090908
2019,14781,172,1.0,593,41.0,15,26,6,2.0,0,361.6666666666667,455,310,285,102,22,28,146,1,228,41,2,28,1701,1477,67,31,15,22,373,429,70,0.0,105.34924114690651,0.36585365853658536,7.092165898617511,133.0,4.343867097869469,1.6617511520737327,11.32258064516129,0.696774193548387,3.633179723502304,5.6737327188940085,1.5616438356164384,7.7142857142857135
2019,14781,173,1.0,759,51.0,29,22,15,2.0,1,449.0,469,285,236,75,5,34,196,3,421,48,8,66,2047,1770,111,52,21,11,431,444,121,0.0,115.37534418390445,0.5686274509803921,4.730512249443207,79.0,3.786513839733109,1.4810690423162582,9.400890868596882,0.6815144766146993,3.9287305122494436,8.438752783964365,2.1479591836734695,5.712694877505569
2019,14781,175,1.0,908,59.0,32,26,15,1.0,0,522.6666666666666,505,317,276,89,8,38,229,2,491,56,15,74,2326,1995,135,57,28,18,483,514,167,0.0,113.79942314139393,0.5517241379310345,4.752551020408164,81.0,3.749261271668021,1.4043367346938775,8.69579081632653,0.6543367346938777,3.9432397959183674,8.454719387755103,2.1441048034934496,5.4585459183673475
2019,14781,178,1.0,574,45.0,18,24,4,3.0,2,369.3333333333333,414,292,237,90,22,18,203,8,346,56,11,52,1764,1463,65,37,19,23,347,350,108,0.0,118.99696048632218,0.42857142857142855,5.775270758122744,93.0,3.9108113158734286,1.6705776173285198,10.088447653429604,0.4386281588447654,4.946750902527076,8.431407942238268,1.7044334975369457,7.115523465703971
2019,14781,180,1.0,734,54.0,19,33,7,2.0,1,470.3333333333333,517,349,294,123,20,40,250,21,401,81,7,65,2215,1840,110,48,21,21,495,433,121,0.0,86.06597999385932,0.36538461538461536,5.625797306874557,127.0,4.558786738481253,1.6307583274273565,9.892983699503898,0.7654145995747696,4.783841247342311,7.673281360737066,1.604,6.6782423812898655
2019,14781,193,1.0,898,62.0,35,27,17,0.0,0,553.3333333333334,522,309,259,94,6,49,284,4,598,64,5,73,2498,2094,113,44,28,27,419,571,169,0.0,105.66057679217273,0.5645161290322581,4.212650602409639,79.0,3.9235989284174675,1.4566265060240964,8.490361445783131,0.7969879518072289,4.619277108433734,9.726506024096384,2.1056338028169015,5.025903614457831
2019,14781,196,1.0,1070,65.0,47,18,15,1.0,1,577.6666666666666,549,279,256,106,7,46,213,7,595,59,0,47,2515,2202,151,44,26,15,535,529,205,0.0,121.07437153234784,0.7230769230769231,3.988459319099827,62.0,3.4348597825668987,1.3190998268897867,8.5533756491633,0.7166762839007502,3.318522792844778,9.270051933064051,2.7934272300469485,4.346797461050202
2019,14781,198,1.0,730,55.0,34,21,15,1.0,1,491.3333333333333,458,238,190,112,14,29,164,4,441,37,4,27,2113,1856,91,35,34,22,478,495,121,0.0,89.36516659542855,0.6181818181818182,3.4803256445047492,76.0,3.2465501634798337,1.265943012211669,8.389416553595659,0.5312075983717774,3.0040705563093626,8.078018995929444,2.6890243902439024,4.359565807327002
2019,14781,201,1.0,804,56.0,26,30,13,0.0,0,488.0,528,357,297,86,13,66,247,8,495,47,5,51,2265,1916,84,32,34,21,399,505,100,0.0,114.89958972144245,0.4642857142857143,5.477459016393443,92.0,4.5839781502227215,1.5881147540983607,9.737704918032788,1.2172131147540985,4.555327868852459,9.129098360655739,2.0040485829959516,6.584016393442623
2019,14781,202,1.0,850,59.0,32,27,14,1.0,0,518.3333333333334,510,362,281,76,9,71,292,9,510,52,11,71,2379,1979,137,63,28,25,468,499,146,0.0,105.93592447094338,0.5423728813559322,4.879099678456591,91.0,4.850951425221403,1.5472668810289387,8.855305466237942,1.2327974276527331,5.070096463022508,8.855305466237942,1.7465753424657535,6.285530546623794
2019,14781,204,1.0,741,55.0,11,43,6,1.0,0,457.6666666666667,643,413,385,125,14,51,229,2,315,60,4,47,2271,1914,68,20,26,42,423,559,83,0.0,82.10526315789474,0.2037037037037037,7.57101238164603,177.0,5.013589626826544,1.9053168244719592,12.644573925710123,1.0029133284777858,4.503277494537509,6.194464675892207,1.3755458515283843,8.12163146394756
2019,14781,219,1.0,721,53.0,24,29,14,0.0,0,461.3333333333333,479,282,248,104,10,51,194,3,395,49,3,39,2085,1796,74,32,28,17,413,515,108,0.0,101.96806885340446,0.4528301886792453,4.838150289017341,94.0,4.35200619911877,1.458815028901734,9.344653179190752,0.994942196531792,3.7846820809248554,7.70592485549133,2.036082474226804,5.501445086705203
2019,14781,220,1.0,855,60.0,35,25,16,8.0,2,515.3333333333334,466,268,222,81,10,31,203,7,422,50,10,58,2235,1916,82,26,36,25,485,565,130,0.0,111.91234067093878,0.5833333333333334,3.877102199223803,68.0,3.6641692303236697,1.298188874514877,8.13842173350582,0.5413971539456662,3.545278137128072,7.369987063389392,2.0788177339901477,4.680465717981888
2019,14781,222,1.0,836,53.0,15,37,6,1.0,1,445.3333333333333,617,495,412,131,24,57,318,2,277,66,17,55,2300,1869,81,29,12,35,461,504,82,0.0,108.33509364460383,0.28846153846153844,8.326347305389222,151.0,6.053829431267189,2.099550898203593,12.46931137724551,1.151946107784431,6.426646706586827,5.598053892215569,0.8710691823899371,10.00374251497006
2019,14781,228,1.0,891,61.0,27,34,12,5.0,3,518.3333333333334,609,405,323,89,4,45,266,5,367,76,3,67,2456,2063,180,75,26,25,496,582,91,0.0,102.32207868598242,0.4426229508196721,5.608360128617362,108.0,4.739054319112078,1.688102893890675,10.57427652733119,0.7813504823151125,4.618649517684887,6.372347266881029,1.3796992481203008,7.032154340836012
2019,14781,229,1.0,928,62.0,41,21,19,1.0,0,569.0,656,357,314,100,9,68,214,13,470,55,2,43,2591,2281,133,45,19,21,519,633,153,0.0,88.16307261401585,0.6612903225806451,4.966608084358524,110.0,4.366952306781539,1.5289982425307558,10.37609841827768,1.0755711775043937,3.3848857644991215,7.434094903339192,2.196261682242991,5.6467486818980674
2019,14781,231,1.0,970,55.0,23,32,14,1.0,0,489.0,540,323,251,98,9,40,210,7,467,48,5,48,2220,1913,129,48,23,26,441,465,135,0.0,115.43778801843318,0.41818181818181815,4.61963190184049,77.0,3.7832892233394873,1.5337423312883436,9.938650306748468,0.736196319018405,3.865030674846626,8.595092024539877,2.223809523809524,5.9447852760736195
2019,14781,234,1.0,996,65.0,42,23,17,0.0,0,570.6666666666666,523,325,280,100,8,53,272,8,657,39,3,42,2537,2186,160,62,17,21,489,493,204,0.0,107.06904751610533,0.6461538461538462,4.41588785046729,81.0,3.5868125304893064,1.393107476635514,8.248247663551403,0.8358644859813085,4.289719626168225,10.36156542056075,2.4154411764705883,5.125584112149533
2019,14781,235,1.0,885,60.0,34,26,14,2.0,1,522.6666666666666,557,359,312,100,6,65,210,6,437,66,8,41,2396,2063,147,70,33,23,533,553,111,0.0,104.00994409443034,0.5666666666666667,5.372448979591837,102.0,4.575791883912919,1.4674744897959184,9.591198979591837,1.1192602040816326,3.616071428571429,7.524872448979592,2.080952380952381,6.181760204081633
2019,14781,236,1.0,908,62.0,38,24,17,1.0,0,549.0,447,250,202,60,10,36,259,5,605,61,5,58,2374,2011,72,20,21,22,506,451,202,0.0,78.61298286869315,0.6129032258064516,3.3114754098360657,80.0,3.4441785145214463,1.2859744990892532,7.327868852459017,0.5901639344262295,4.245901639344263,9.918032786885245,2.335907335907336,4.098360655737705
2019,14781,248,1.0,712,54.0,19,35,9,2.0,0,469.0,554,396,371,139,11,45,269,4,358,70,6,57,2255,1858,106,56,22,35,461,510,98,0.0,89.58255451713396,0.35185185185185186,7.119402985074626,155.0,4.936218703894643,1.7547974413646055,10.631130063965886,0.8635394456289979,5.162046908315565,6.869936034115139,1.3308550185873607,7.5991471215351805
