season,season_id,school_id,division,App,GS,W,L,SV,CG,SHO,IP,H,R,ER,2B,3B,HR,BB,IBB,SO,HBP,Bk,WP,BF,P-OAB,IR,IRS,SHA,SFA,GO,FO,KL,pickoffs,PF,W-L%,ERA,ERA-,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,RA9
2020,15204,97,1.0,57,16.0,4,12,3,1.0,0,143.0,153,84,76,33,4,10,31,3,121,14,0,11,617,558,4,2,11,3,136,149,32,0.0,115.27777777777777,0.25,4.783216783216783,86.0,3.0845861264253385,1.2867132867132867,9.62937062937063,0.6293706293706294,1.9510489510489508,7.615384615384615,3.903225806451613,5.286713286713287
2020,15204,99,1.0,47,15.0,10,5,2,0.0,0,138.66666666666666,100,45,36,17,3,5,36,1,148,5,1,9,554,505,12,5,3,5,130,122,33,0.0,73.83323569615308,0.6666666666666666,2.3365384615384617,63.0,2.144900811740024,0.9807692307692308,6.490384615384617,0.3245192307692308,2.3365384615384617,9.60576923076923,4.111111111111111,2.920673076923077
2020,15204,101,1.0,54,13.0,10,5,5,1.0,0,131.66666666666666,128,61,50,17,1,10,40,3,90,9,0,11,569,507,37,12,10,3,142,138,21,0.0,81.02117469299903,0.6666666666666666,3.417721518987342,86.0,3.6604558263456712,1.2759493670886077,8.749367088607595,0.6835443037974683,2.7341772151898733,6.151898734177216,2.25,4.169620253164557
2020,15204,102,1.0,62,16.0,9,7,2,0.0,0,143.0,119,45,41,32,2,6,21,2,142,18,0,3,584,535,8,3,5,5,122,149,39,0.0,94.62365591397848,0.5625,2.5804195804195804,58.0,2.301369343208555,0.9790209790209791,7.48951048951049,0.37762237762237766,1.3216783216783217,8.937062937062937,6.761904761904762,2.832167832167832
2020,15204,104,1.0,49,11.0,13,2,3,0.0,0,137.0,83,33,28,19,2,1,58,0,161,12,0,10,559,483,18,2,5,1,122,118,50,0.0,209.53947368421052,0.8666666666666667,1.8394160583941606,-4.0,2.2011192283599,1.0291970802919708,5.452554744525548,0.06569343065693431,3.81021897810219,10.576642335766424,2.7758620689655173,2.167883211678832
2020,15204,107,1.0,83,16.0,5,11,2,0.0,0,143.66666666666666,144,93,78,25,2,8,67,0,133,9,2,17,652,561,48,16,8,7,131,156,27,0.0,123.94366197183098,0.3125,4.88631090487239,79.0,3.383143717326317,1.468677494199536,9.020881670533642,0.5011600928074247,4.197215777262182,8.331786542923435,1.9850746268656716,5.825986078886311
2020,15204,108,1.0,58,16.0,9,7,4,0.0,0,157.0,140,86,69,23,2,5,76,1,120,13,2,16,690,578,21,14,16,7,164,161,32,0.0,171.9230769230769,0.5625,3.9554140127388537,24.0,3.5097342267326743,1.375796178343949,8.02547770700637,0.28662420382165604,4.356687898089172,6.8789808917197455,1.5789473684210527,4.929936305732484
2020,15204,109,1.0,61,11.0,8,7,4,0.0,0,130.0,115,66,54,23,0,10,55,5,134,15,0,11,572,495,40,12,5,2,114,132,40,0.0,57.78491171749599,0.5333333333333333,3.7384615384615385,113.0,3.4775931194323313,1.3076923076923077,7.961538461538462,0.6923076923076923,3.8076923076923075,9.276923076923076,2.4363636363636365,4.569230769230769
2020,15204,110,1.0,76,15.0,13,2,3,0.0,0,134.0,74,32,28,10,1,6,43,0,166,7,1,11,522,468,1,0,2,2,123,101,41,0.0,58.112443663585665,0.8666666666666667,1.880597014925373,57.0,2.147627562601103,0.8731343283582089,4.970149253731344,0.40298507462686567,2.888059701492537,11.149253731343284,3.86046511627907,2.1492537313432836
2020,15204,111,1.0,65,11.0,9,7,3,1.0,1,142.0,126,73,68,22,1,6,60,5,124,20,5,15,627,537,8,2,1,9,121,162,33,0.0,247.8813559322034,0.5625,4.309859154929577,-44.0,3.4167047120650507,1.3098591549295775,7.985915492957747,0.38028169014084506,3.8028169014084505,7.859154929577464,2.066666666666667,4.626760563380282
2020,15204,115,1.0,68,16.0,7,9,2,1.0,0,139.33333333333334,112,84,73,23,3,8,85,2,151,25,1,18,625,502,52,20,10,3,122,122,60,0.0,97.43213157712526,0.4375,4.715311004784689,103.0,3.871115386638809,1.4138755980861244,7.23444976076555,0.5167464114832535,5.490430622009568,9.753588516746412,1.776470588235294,5.425837320574162
2020,15204,116,1.0,50,15.0,2,10,1,0.0,0,116.66666666666666,153,114,97,26,4,10,79,1,94,18,4,13,591,484,31,20,4,6,117,116,33,0.0,133.66396761133603,0.16666666666666666,7.482857142857144,105.0,4.920889822729035,1.9885714285714287,11.802857142857144,0.7714285714285715,6.094285714285714,7.251428571428573,1.1898734177215189,8.794285714285715
2020,15204,127,1.0,37,12.0,4,8,2,0.0,0,100.0,88,53,41,16,0,8,36,0,89,11,3,7,434,378,8,1,4,5,103,91,31,0.0,202.45310245310245,0.3333333333333333,3.69,-2.0,3.5937469655861776,1.24,7.92,0.72,3.2399999999999998,8.01,2.4722222222222223,4.7700000000000005
2020,15204,128,1.0,73,15.0,15,3,7,0.0,0,162.0,106,43,39,14,4,6,65,2,190,19,1,17,671,580,32,7,4,3,150,131,48,0.0,102.52100840336134,0.8333333333333334,2.1666666666666665,45.0,2.6151049902775356,1.0555555555555556,5.888888888888889,0.3333333333333333,3.611111111111111,10.555555555555557,2.923076923076923,2.388888888888889
2020,15204,129,1.0,64,15.0,11,6,4,0.0,0,145.0,145,79,65,27,6,3,62,0,122,10,2,9,650,567,26,5,4,7,128,169,32,0.0,80.83786025102263,0.6470588235294118,4.0344827586206895,102.0,2.999609034551695,1.4275862068965517,9.0,0.18620689655172412,3.8482758620689657,7.572413793103449,1.967741935483871,4.903448275862068
2020,15204,140,1.0,58,6.0,7,8,0,0.0,0,122.33333333333333,123,101,93,22,3,13,85,0,140,24,0,23,592,472,37,16,7,4,121,91,49,0.0,108.05194805194806,0.4666666666666667,6.8419618528610355,134.0,4.689414540518058,1.7002724795640327,9.049046321525886,0.9564032697547684,6.253405994550409,10.299727520435967,1.6470588235294117,7.430517711171662
2020,15204,141,1.0,67,12.0,10,6,2,0.0,0,142.0,118,76,60,26,2,7,69,1,152,19,3,11,624,527,40,22,8,1,122,129,30,0.0,101.89385717386585,0.625,3.8028169014084505,79.0,3.2829018951636426,1.3169014084507042,7.47887323943662,0.4436619718309859,4.373239436619718,9.633802816901408,2.2028985507246377,4.816901408450704
2020,15204,147,1.0,72,17.0,14,3,5,0.0,0,156.0,122,51,45,19,2,8,72,1,188,10,0,5,669,569,52,9,12,4,120,141,55,0.0,71.17703262204832,0.8235294117647058,2.596153846153846,71.0,2.757080298919511,1.2435897435897436,7.038461538461538,0.4615384615384615,4.153846153846154,10.846153846153845,2.611111111111111,2.9423076923076925
2020,15204,149,1.0,53,16.0,11,5,2,0.0,0,141.0,143,84,68,25,1,13,50,1,145,16,0,10,617,550,17,5,0,1,160,95,40,0.0,41.102677630191856,0.6875,4.340425531914893,146.0,3.4698462563663197,1.3687943262411348,9.127659574468085,0.8297872340425532,3.1914893617021276,9.25531914893617,2.9,5.361702127659575
2020,15204,158,1.0,27,8.0,1,7,0,0.0,0,65.0,87,64,57,16,4,10,40,1,40,7,0,12,313,257,9,5,7,2,80,55,10,0.0,154.54545454545453,0.125,7.892307692307693,76.0,5.862208504047716,1.9538461538461538,12.046153846153846,1.3846153846153846,5.538461538461538,5.538461538461538,1.0,8.861538461538462
2020,15204,164,1.0,51,9.0,8,4,3,0.0,0,112.0,89,64,48,15,4,6,64,0,122,16,2,10,498,409,19,9,4,5,105,89,33,0.0,68.13884293723002,0.6666666666666666,3.8571428571428568,108.0,3.5844612513004632,1.3660714285714286,7.1517857142857135,0.4821428571428571,5.142857142857142,9.803571428571427,1.90625,5.142857142857142
2020,15204,165,1.0,40,13.0,3,10,3,0.0,0,106.0,109,83,63,27,7,3,65,3,94,13,0,16,508,405,22,15,11,13,75,136,25,0.0,69.9307616221563,0.23076923076923078,5.349056603773585,148.0,3.7256337580390078,1.6415094339622642,9.254716981132077,0.25471698113207547,5.518867924528301,7.981132075471699,1.4461538461538461,7.047169811320755
2020,15204,167,1.0,32,9.0,1,8,1,0.0,0,75.0,79,60,41,14,3,9,50,0,79,11,0,13,362,293,20,11,3,5,53,82,24,0.0,139.82121088988214,0.1111111111111111,4.92,63.0,4.817080298919511,1.72,9.479999999999999,1.08,6.0,9.479999999999999,1.58,7.2
2020,15204,169,1.0,63,11.0,5,10,2,0.0,0,127.33333333333333,126,75,55,34,2,7,58,11,114,14,1,5,573,489,36,18,10,2,122,126,30,0.0,84.86470051687442,0.3333333333333333,3.8874345549738223,95.0,3.544165813753717,1.4450261780104712,8.905759162303665,0.4947643979057592,4.0994764397905765,8.057591623036648,1.9655172413793103,5.301047120418849
2020,15204,172,1.0,19,7.0,2,5,0,0.0,0,58.0,65,43,27,14,5,7,25,0,41,5,1,6,272,233,7,1,6,3,59,67,16,0.0,53.11830835117773,0.2857142857142857,4.189655172413793,131.0,4.6306435173103155,1.5517241379310345,10.086206896551722,1.0862068965517242,3.879310344827586,6.362068965517241,1.64,6.672413793103448
2020,15204,173,1.0,56,16.0,13,3,8,0.0,0,143.0,111,58,46,18,4,8,61,0,151,16,1,21,615,530,38,9,6,2,157,106,41,0.0,128.42310330234795,0.8125,2.895104895104895,44.0,3.1545161963554085,1.2027972027972027,6.986013986013987,0.5034965034965035,3.839160839160839,9.503496503496505,2.4754098360655736,3.65034965034965
2020,15204,175,1.0,70,14.0,5,8,2,0.0,0,118.0,106,84,72,25,0,15,79,1,144,16,5,23,548,442,50,26,8,3,84,107,53,0.0,104.76190476190474,0.38461538461538464,5.491525423728814,111.0,4.550865609653974,1.5677966101694916,8.084745762711865,1.1440677966101696,6.025423728813559,10.983050847457628,1.8227848101265822,6.406779661016949
2020,15204,178,1.0,53,14.0,3,11,1,0.0,0,107.0,142,121,111,37,3,13,94,4,58,15,4,41,566,446,39,14,4,6,95,154,19,0.0,121.51898734177213,0.21428571428571427,9.336448598130842,156.0,6.475148834745056,2.205607476635514,11.943925233644858,1.0934579439252337,7.906542056074766,4.878504672897196,0.6170212765957447,10.177570093457945
2020,15204,180,1.0,54,14.0,8,7,2,0.0,0,123.33333333333333,127,93,81,29,3,12,97,4,102,23,1,19,602,471,45,19,4,7,123,123,27,0.0,86.24605409345551,0.5333333333333333,5.910810810810811,143.0,5.453476695315907,1.8162162162162163,9.26756756756757,0.8756756756756757,7.078378378378379,7.443243243243243,1.0515463917525774,6.786486486486487
2020,15204,193,1.0,69,15.0,12,4,4,1.0,1,143.33333333333334,104,43,38,22,0,9,44,3,183,17,0,11,582,512,23,5,5,4,134,96,59,0.0,79.76658476658476,0.75,2.3860465116279066,61.0,2.463281849307108,1.0325581395348837,6.530232558139534,0.5651162790697674,2.7627906976744185,11.490697674418605,4.159090909090909,2.6999999999999997
2020,15204,196,1.0,90,17.0,13,4,5,0.0,0,153.0,128,54,53,19,2,10,60,2,171,13,1,9,646,569,54,15,2,2,139,131,49,0.0,78.35439961108409,0.7647058823529411,3.1176470588235294,81.0,2.9694985995731056,1.2287581699346406,7.529411764705882,0.5882352941176471,3.5294117647058822,10.058823529411764,2.85,3.1764705882352944
2020,15204,198,1.0,55,15.0,12,3,5,0.0,0,134.0,134,71,58,19,3,13,40,0,166,9,1,10,576,518,18,7,6,2,124,96,44,0.0,84.30232558139535,0.8,3.8955223880597014,96.0,2.804343980511551,1.2985074626865671,9.0,0.8731343283582089,2.6865671641791042,11.149253731343284,4.15,4.76865671641791
2020,15204,201,1.0,42,10.0,8,6,3,0.0,0,123.0,111,58,50,21,4,10,57,4,123,11,3,9,548,476,25,13,3,1,87,151,29,0.0,87.84722222222223,0.5714285714285714,3.6585365853658534,87.0,3.6391941200577222,1.3658536585365855,8.121951219512196,0.7317073170731707,4.170731707317073,9.0,2.1578947368421053,4.2439024390243905
2020,15204,202,1.0,53,14.0,11,2,4,1.0,1,110.0,103,68,59,25,1,8,70,0,103,10,2,8,503,410,40,14,5,7,79,127,33,0.0,135.0,0.8461538461538461,4.827272727272727,67.0,4.1782924201316325,1.5727272727272728,8.427272727272728,0.6545454545454545,5.7272727272727275,8.427272727272728,1.4714285714285715,5.5636363636363635
2020,15204,204,1.0,52,14.0,1,13,0,0.0,0,115.33333333333333,164,121,104,38,8,13,77,2,109,19,4,9,597,482,21,11,9,10,100,117,36,0.0,107.96538833555537,0.07142857142857142,8.115606936416185,159.0,4.996001300846293,2.0895953757225434,12.797687861271676,1.0144508670520231,6.008670520231215,8.50578034682081,1.4155844155844155,9.44219653179191
2020,15204,219,1.0,68,16.0,5,11,3,0.0,0,135.66666666666666,145,91,86,30,2,15,59,2,111,28,0,19,630,529,32,12,8,6,118,161,25,0.0,75.0,0.3125,5.705159705159705,151.0,4.648562690401903,1.5036855036855037,9.61916461916462,0.9950859950859952,3.9140049140049142,7.363636363636364,1.88135593220339,6.036855036855037
2020,15204,220,1.0,46,11.0,2,9,1,0.0,0,91.0,115,83,73,25,5,6,49,1,81,8,0,10,443,374,38,12,2,10,69,112,21,0.0,117.62866762866761,0.18181818181818182,7.21978021978022,126.0,3.879790921630134,1.8021978021978022,11.373626373626372,0.5934065934065934,4.846153846153846,8.010989010989011,1.653061224489796,8.208791208791208
2020,15204,222,1.0,52,13.0,4,9,2,0.0,0,108.0,144,118,100,34,12,9,89,0,77,19,3,33,568,448,25,15,2,9,97,132,29,0.0,123.29919283727871,0.3076923076923077,8.333333333333334,136.0,5.581154372993585,2.1574074074074074,12.0,0.75,7.416666666666667,6.416666666666666,0.8651685393258427,9.833333333333332
2020,15204,228,1.0,60,15.0,5,10,5,0.0,0,133.0,145,88,69,23,1,5,55,6,117,23,1,16,623,524,43,13,15,6,121,142,36,0.0,77.5,0.3333333333333333,4.669172932330827,121.0,3.4124687700974556,1.5037593984962405,9.81203007518797,0.3383458646616541,3.7218045112781954,7.917293233082707,2.1272727272727274,5.954887218045112
2020,15204,229,1.0,65,16.0,10,6,2,0.0,0,138.0,148,86,78,27,2,6,69,0,129,24,3,19,639,539,35,23,3,4,128,136,38,0.0,85.10834159467497,0.625,5.08695652173913,124.0,3.641138269934004,1.5724637681159421,9.652173913043478,0.3913043478260869,4.5,8.41304347826087,1.8695652173913044,5.608695652173913
2020,15204,231,1.0,76,14.0,10,5,2,0.0,0,134.0,129,79,56,14,2,10,53,2,146,24,3,14,602,511,26,6,11,3,114,115,38,0.0,181.63265306122446,0.6666666666666666,3.761194029850746,15.0,3.4386723387205063,1.3582089552238805,8.664179104477611,0.6716417910447761,3.559701492537313,9.805970149253731,2.7547169811320753,5.3059701492537314
2020,15204,234,1.0,85,12.0,12,5,2,0.0,0,155.0,108,58,43,24,1,14,68,0,208,10,1,11,658,575,58,16,3,2,121,120,60,0.0,211.83107672469376,0.7058823529411765,2.496774193548387,-6.0,2.9237469655861776,1.135483870967742,6.270967741935484,0.8129032258064516,3.9483870967741934,12.07741935483871,3.0588235294117645,3.367741935483871
2020,15204,235,1.0,69,17.0,16,1,5,0.0,0,157.0,120,46,42,24,1,8,47,3,187,16,2,10,655,579,24,5,7,6,142,137,52,0.0,105.03472222222223,0.9411764705882353,2.4076433121019107,49.0,2.4078233987071966,1.0636942675159236,6.8789808917197455,0.4585987261146497,2.694267515923567,10.719745222929935,3.978723404255319,2.6369426751592355
2020,15204,236,1.0,72,16.0,10,6,3,0.0,0,141.66666666666666,140,88,74,19,3,6,73,0,149,17,2,20,646,546,23,6,5,5,133,126,40,0.0,83.13077297034516,0.625,4.701176470588235,117.0,3.276688142056766,1.503529411764706,8.894117647058824,0.38117647058823534,4.63764705882353,9.465882352941176,2.041095890410959,5.590588235294118
2020,15204,248,1.0,57,13.0,1,14,1,0.0,0,127.0,152,135,111,27,5,6,98,4,115,31,2,27,662,513,54,31,7,13,104,148,41,0.0,62.386027250657015,0.06666666666666667,7.866141732283465,230.0,4.7741406663735795,1.968503937007874,10.771653543307087,0.4251968503937008,6.94488188976378,8.149606299212598,1.1734693877551021,9.566929133858268
2020,15204,249,1.0,61,16.0,8,8,7,1.0,0,141.0,136,67,52,20,0,9,52,2,125,16,2,12,611,528,47,17,8,7,151,125,42,0.0,92.96412771174245,0.5,3.3191489361702127,75.0,3.4272930648769577,1.3333333333333333,8.680851063829786,0.5744680851063829,3.3191489361702127,7.978723404255319,2.4038461538461537,4.276595744680852
2020,15204,251,1.0,70,17.0,4,13,2,0.0,0,147.33333333333334,152,141,109,30,5,14,100,3,136,37,8,37,736,579,50,26,13,7,136,158,40,0.0,81.09894576446656,0.23529411764705882,6.658371040723981,168.0,5.102479997260385,1.7104072398190044,9.285067873303166,0.8552036199095022,6.108597285067873,8.307692307692307,1.36,8.613122171945701
