season,season_id,school_id,division,App,GS,W,L,SV,CG,SHO,IP,H,R,ER,2B,3B,HR,BB,IBB,SO,HBP,Bk,WP,BF,P-OAB,IR,IRS,SHA,SFA,GO,FO,KL,pickoffs,PF,W-L%,ERA,ERA-,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,RA9
2023,16340,47,1.0,50,16.0,10,6,1,0.0,0,132.0,110,93,85,20,0,10,103,1,161,18,0,21,620,484,31,18,9,6,107,117,43,1.0,,0.625,5.795454545454545,,4.4288821739316795,1.6136363636363635,7.5,0.6818181818181819,7.0227272727272725,10.977272727272727,1.5631067961165048,6.340909090909092
2023,16340,48,1.0,49,15.0,6,10,2,0.0,0,120.33333333333333,166,138,113,34,4,28,69,2,126,20,2,17,615,517,13,7,2,7,93,128,43,3.0,151.33928571428572,0.375,8.45152354570637,73.0,6.28301211601176,1.9529085872576177,12.415512465373963,2.0941828254847645,5.160664819944599,9.42382271468144,1.826086956521739,10.321329639889198
2023,16340,51,1.0,68,15.0,5,11,1,0.0,0,135.33333333333334,164,134,110,41,1,13,78,2,171,26,1,18,667,550,50,36,6,7,119,98,49,3.0,71.69491525423727,0.3125,7.31527093596059,166.0,4.160521224536247,1.7881773399014778,10.906403940886698,0.8645320197044335,5.1871921182266005,11.371921182266009,2.1923076923076925,8.911330049261084
2023,16340,52,1.0,51,14.0,4,10,3,1.0,0,113.0,136,96,84,19,5,13,65,1,97,24,4,14,555,446,31,17,7,13,110,114,24,0.0,,0.2857142857142857,6.690265486725664,,5.275020548831116,1.7787610619469028,10.831858407079647,1.0353982300884956,5.176991150442478,7.725663716814159,1.4923076923076923,7.646017699115044
2023,16340,61,1.0,38,11.0,7,5,2,1.0,1,105.0,101,74,59,18,1,18,44,0,110,13,0,8,478,407,12,8,4,10,70,130,35,0.0,96.0,0.5833333333333334,5.057142857142857,93.0,4.8953323903818955,1.380952380952381,8.657142857142857,1.542857142857143,3.7714285714285714,9.428571428571429,2.5,6.342857142857143
2023,16340,62,1.0,24,7.0,4,3,2,0.0,0,60.666666666666664,72,31,29,14,1,1,19,0,56,7,1,3,275,242,9,2,1,6,46,74,17,2.0,,0.5714285714285714,4.302197802197802,,2.7872737823232874,1.5,10.68131868131868,0.14835164835164835,2.8186813186813184,8.307692307692308,2.9473684210526314,4.598901098901099
2023,16340,67,1.0,42,11.0,10,1,4,0.0,0,92.0,84,40,38,15,4,9,35,0,110,10,1,9,397,348,16,6,2,2,81,72,34,0.0,,0.9090909090909091,3.717391304347826,,3.481253715433655,1.2934782608695652,8.217391304347826,0.8804347826086957,3.423913043478261,10.76086956521739,3.142857142857143,3.9130434782608696
2023,16340,71,1.0,39,13.0,3,9,1,0.0,0,94.33333333333333,119,90,81,27,3,10,53,0,80,12,0,17,457,379,15,12,4,9,88,95,18,2.0,,0.25,7.72791519434629,,4.882544236250985,1.823321554770318,11.353356890459365,0.9540636042402827,5.056537102473499,7.6325088339222615,1.509433962264151,8.586572438162545
2023,16340,72,1.0,41,11.0,5,6,4,0.0,0,90.33333333333333,96,74,64,17,2,10,55,0,100,17,0,17,432,351,23,8,6,3,79,75,23,1.0,,0.45454545454545453,6.376383763837639,,4.749663790838757,1.6715867158671587,9.564575645756458,0.996309963099631,5.4797047970479715,9.963099630996311,1.8181818181818181,7.372693726937269
2023,16340,77,1.0,31,9.0,1,7,0,0.0,0,65.66666666666667,87,77,65,25,0,7,39,0,65,12,0,15,332,270,14,10,5,6,70,49,19,0.0,152.77777777777777,0.125,8.908629441624365,74.0,4.869468237614189,1.9187817258883246,11.923857868020303,0.9593908629441623,5.345177664974619,8.908629441624365,1.6666666666666667,10.553299492385786
2023,16340,80,1.0,15,8.0,1,7,0,0.0,0,48.0,63,56,41,13,1,12,25,1,47,4,0,5,238,205,2,0,1,3,46,46,10,0.0,,0.125,7.6875,,6.237594295143801,1.8333333333333333,11.8125,2.25,4.6875,8.8125,1.88,10.5
2023,16340,81,1.0,36,10.0,5,5,0,0.0,0,86.33333333333333,93,57,52,15,2,17,36,2,100,9,0,7,385,336,18,6,3,1,75,65,34,1.0,,0.5,5.420849420849421,,4.9403774354269405,1.4942084942084943,9.694980694980696,1.7722007722007724,3.752895752895753,10.424710424710426,2.7777777777777777,5.942084942084942
2023,16340,83,1.0,38,11.0,5,6,2,1.0,0,92.0,98,69,55,15,1,14,53,0,80,16,1,14,437,366,19,5,0,2,89,88,16,2.0,82.08955223880596,0.45454545454545453,5.380434782608695,112.0,5.622558063259742,1.641304347826087,9.58695652173913,1.3695652173913044,5.184782608695652,7.826086956521739,1.509433962264151,6.75
2023,16340,87,1.0,37,10.0,0,10,0,0.0,0,81.66666666666667,118,102,80,26,8,14,49,4,84,30,1,18,450,353,22,14,11,6,91,58,20,1.0,,0.0,8.816326530612244,,6.206897016232236,2.0448979591836736,13.004081632653062,1.542857142857143,5.3999999999999995,9.257142857142856,1.7142857142857142,11.240816326530611
2023,16340,90,1.0,42,12.0,2,10,1,0.0,0,107.0,126,76,70,28,0,22,41,0,131,6,0,7,496,444,16,10,1,4,87,98,40,1.0,101.47058823529412,0.16666666666666666,5.887850467289719,102.0,4.675483703243489,1.560747663551402,10.598130841121495,1.8504672897196262,3.4485981308411215,11.018691588785046,3.1951219512195124,6.392523364485981
2023,16340,94,1.0,30,11.0,5,6,3,0.0,0,90.66666666666667,95,74,56,17,1,8,52,0,71,9,2,8,432,359,19,9,6,6,100,90,23,0.0,61.47540983606557,0.45454545454545453,5.558823529411764,136.0,4.732692334359486,1.6213235294117647,9.430147058823529,0.7941176470588235,5.161764705882352,7.047794117647059,1.3653846153846154,7.345588235294118
2023,16340,96,1.0,49,12.0,8,4,7,0.0,0,107.0,94,38,34,15,3,7,39,1,111,12,3,10,450,397,17,2,2,0,82,106,32,0.0,97.91666666666666,0.6666666666666666,2.859813084112149,51.0,3.3390351051126475,1.2429906542056075,7.906542056074766,0.5887850467289719,3.2803738317757007,9.336448598130842,2.8461538461538463,3.1962616822429903
2023,16340,97,1.0,54,12.0,6,7,1,0.0,0,118.0,124,80,73,19,4,18,61,2,129,10,1,21,541,465,2,0,4,1,92,116,30,3.0,,0.46153846153846156,5.567796610169491,,4.735122543731371,1.5677966101694916,9.45762711864407,1.3728813559322035,4.6525423728813555,9.838983050847457,2.1147540983606556,6.101694915254237
2023,16340,99,1.0,45,12.0,8,3,2,0.0,0,99.66666666666667,90,48,41,12,2,8,36,0,112,7,1,5,425,374,26,14,5,3,93,79,34,1.0,84.61538461538461,0.7272727272727273,3.702341137123746,75.0,3.2237286318216154,1.2642140468227425,8.127090301003344,0.7224080267558528,3.2508361204013374,10.113712374581938,3.111111111111111,4.334448160535117
2023,16340,101,1.0,29,8.0,6,3,3,1.0,0,77.0,64,37,28,12,0,4,24,0,86,7,2,7,320,280,6,3,7,2,82,52,18,1.0,117.70833333333333,0.6666666666666666,3.272727272727273,48.0,2.782778277827783,1.1428571428571428,7.480519480519481,0.4675324675324676,2.8051948051948052,10.05194805194805,3.5833333333333335,4.324675324675325
2023,16340,102,1.0,69,15.0,8,7,5,0.0,0,132.0,128,91,80,27,4,18,66,1,124,13,2,11,586,497,24,10,6,4,122,125,22,0.0,113.00000000000001,0.5333333333333333,5.454545454545455,84.0,4.822821567871073,1.4696969696969697,8.727272727272727,1.227272727272727,4.5,8.454545454545455,1.878787878787879,6.204545454545455
2023,16340,104,1.0,48,13.0,10,3,5,0.0,0,115.33333333333333,88,39,36,12,3,4,50,0,142,6,1,6,475,416,8,0,1,2,101,85,43,3.0,58.84057971014492,0.7692307692307693,2.809248554913295,70.0,2.5785143336794456,1.1965317919075145,6.867052023121388,0.31213872832369943,3.901734104046243,11.08092485549133,2.84,3.0433526011560694
2023,16340,107,1.0,37,10.0,5,5,3,0.0,0,74.0,74,44,42,16,1,9,25,0,63,6,0,10,319,281,12,1,3,4,61,88,13,0.0,68.75,0.5,5.108108108108108,118.0,4.268562763612269,1.337837837837838,9.0,1.0945945945945947,3.0405405405405403,7.662162162162161,2.52,5.351351351351352
2023,16340,108,1.0,23,5.0,1,4,1,0.0,0,42.0,51,34,30,7,0,3,29,1,35,4,1,6,201,162,5,1,0,6,28,52,12,0.0,96.2962962962963,0.2,6.428571428571429,118.0,4.752475247524753,1.9047619047619047,10.928571428571427,0.6428571428571428,6.214285714285714,7.5,1.206896551724138,7.285714285714286
2023,16340,109,1.0,55,12.0,10,2,6,0.0,0,105.33333333333333,105,54,50,18,2,7,36,0,117,8,0,5,457,407,30,9,1,5,83,103,36,2.0,61.09090909090909,0.8333333333333334,4.272151898734178,105.0,3.028997248730298,1.3386075949367089,8.971518987341772,0.5981012658227849,3.0759493670886076,9.996835443037977,3.25,4.613924050632912
2023,16340,110,1.0,73,15.0,12,3,3,0.0,0,132.0,100,40,33,24,1,11,32,0,161,12,4,8,532,486,16,2,1,1,112,106,59,1.0,316.66666666666663,0.8,2.25,-46.0,2.7773670224165277,1.0,6.818181818181818,0.75,2.1818181818181817,10.977272727272727,5.03125,2.7272727272727275
2023,16340,111,1.0,30,8.0,3,5,1,0.0,0,67.0,65,49,46,16,4,7,29,0,48,13,0,8,304,260,7,3,0,2,72,74,18,0.0,61.64383561643836,0.375,6.17910447761194,151.0,4.939397777730865,1.4029850746268657,8.73134328358209,0.9402985074626865,3.8955223880597014,6.447761194029851,1.6551724137931034,6.582089552238806
2023,16340,112,1.0,53,12.0,6,6,1,0.0,0,107.0,105,67,58,20,4,10,50,2,131,17,3,10,489,416,27,12,5,1,80,96,35,3.0,86.25336927223721,0.5,4.878504672897196,98.0,3.778287441561246,1.4485981308411215,8.83177570093458,0.8411214953271028,4.205607476635514,11.018691588785046,2.62,5.635514018691588
2023,16340,115,1.0,48,14.0,12,2,2,0.0,0,126.0,119,96,77,29,3,10,67,1,145,20,0,26,590,491,28,16,5,6,123,102,26,1.0,94.44444444444444,0.8571428571428571,5.5,102.0,3.935014930064435,1.4761904761904763,8.5,0.7142857142857142,4.785714285714286,10.357142857142856,2.1641791044776117,6.857142857142857
2023,16340,116,1.0,24,9.0,3,6,1,0.0,0,69.33333333333333,70,46,41,16,0,5,39,0,79,10,0,14,321,264,9,6,3,5,60,59,15,0.0,,0.3333333333333333,5.322115384615385,,3.9122737823232874,1.5721153846153848,9.086538461538462,0.6490384615384616,5.0625,10.254807692307693,2.0256410256410255,5.971153846153847
2023,16340,127,1.0,15,6.0,4,2,2,0.0,0,46.0,50,46,41,13,4,6,19,0,36,8,0,11,211,179,1,1,2,2,54,37,6,16.0,131.0344827586207,0.6666666666666666,8.021739130434781,98.0,5.0247319763032205,1.5,9.782608695652174,1.1739130434782608,3.717391304347826,7.043478260869565,1.894736842105263,9.0
2023,16340,128,1.0,59,10.0,7,3,1,0.0,0,136.0,134,82,70,27,1,13,44,1,157,37,1,7,618,528,35,15,5,4,120,117,86,1.0,123.52941176470588,0.7,4.63235294117647,62.0,3.8540158637712514,1.3088235294117647,8.867647058823529,0.8602941176470588,2.9117647058823533,10.38970588235294,3.5681818181818183,5.4264705882352935
2023,16340,129,1.0,45,12.0,7,5,3,0.0,0,103.66666666666666,106,68,58,22,5,9,55,1,82,10,3,21,471,399,25,9,4,3,88,126,22,3.0,,0.5833333333333334,5.035369774919615,,4.561080361596105,1.5530546623794215,9.20257234726688,0.7813504823151126,4.77491961414791,7.118971061093248,1.490909090909091,5.903536977491962
2023,16340,140,1.0,47,12.0,6,6,2,0.0,0,98.33333333333333,113,88,75,15,4,25,60,3,98,27,0,13,483,388,30,10,5,3,97,81,34,3.0,93.81443298969072,0.5,6.864406779661017,129.0,7.099529323392388,1.759322033898305,10.342372881355933,2.288135593220339,5.491525423728814,8.969491525423729,1.6333333333333333,8.054237288135592
2023,16340,141,1.0,65,15.0,10,4,4,0.0,0,128.0,130,88,74,28,3,12,76,1,148,17,0,9,607,502,35,11,5,6,125,99,36,0.0,207.50000000000003,0.7142857142857143,5.203125,-7.0,4.219365128477134,1.609375,9.140625,0.84375,5.34375,10.40625,1.9473684210526316,6.1875
2023,16340,147,1.0,9,2.0,0,1,0,0.0,0,13.0,15,8,7,3,2,3,2,0,18,0,0,1,56,53,1,1,0,1,9,11,6,0.0,93.24324324324323,0.0,4.846153846153846,91.0,3.825735320784826,1.3076923076923077,10.384615384615383,2.076923076923077,1.3846153846153846,12.461538461538462,9.0,5.538461538461538
2023,16340,149,1.0,65,14.0,9,5,4,0.0,0,122.0,129,98,84,26,3,21,66,1,160,21,1,11,571,473,33,11,4,7,89,97,48,3.0,267.53246753246754,0.6428571428571429,6.19672131147541,-74.0,4.887525989132872,1.598360655737705,9.51639344262295,1.5491803278688525,4.868852459016394,11.803278688524589,2.4242424242424243,7.229508196721311
2023,16340,158,1.0,29,10.0,4,3,3,0.0,0,80.66666666666667,82,61,52,14,2,14,43,0,54,14,2,12,376,309,15,10,2,8,82,93,10,0.0,,0.5714285714285714,5.801652892561983,,6.1706177111217615,1.549586776859504,9.148760330578511,1.56198347107438,4.797520661157025,6.024793388429752,1.255813953488372,6.805785123966942
2023,16340,164,1.0,30,7.0,6,1,1,0.0,0,63.0,56,41,32,12,0,5,40,0,63,7,1,2,285,236,23,6,2,0,50,63,19,2.0,,0.8571428571428571,4.571428571428571,,4.403268898318403,1.5238095238095237,8.0,0.7142857142857142,5.7142857142857135,9.0,1.575,5.857142857142858
2023,16340,165,1.0,33,9.0,2,7,0,0.0,0,81.33333333333333,87,83,69,16,2,14,61,0,83,18,1,15,405,313,12,7,3,10,67,82,30,3.0,116.12903225806453,0.2222222222222222,7.635245901639344,113.0,6.244083366182052,1.819672131147541,9.62704918032787,1.5491803278688525,6.75,9.184426229508196,1.360655737704918,9.184426229508196
2023,16340,167,1.0,16,3.0,0,2,0,0.0,0,34.0,24,26,22,5,0,0,30,0,29,7,0,4,157,118,7,2,1,1,24,41,7,1.0,,0.0,5.8235294117647065,,4.692251157888898,1.588235294117647,6.352941176470589,0.0,7.9411764705882355,7.6764705882352935,0.9666666666666667,6.88235294117647
2023,16340,169,1.0,30,8.0,4,3,1,0.0,0,63.0,83,59,52,18,0,10,32,3,60,18,0,7,317,259,30,10,6,2,79,39,19,1.0,,0.5714285714285714,7.428571428571428,,5.673110168159673,1.8253968253968254,11.857142857142858,1.4285714285714284,4.571428571428571,8.571428571428571,1.875,8.428571428571429
2023,16340,172,1.0,18,5.0,0,5,0,0.0,0,40.0,77,71,62,16,2,9,24,0,41,11,0,5,237,198,14,8,1,3,33,44,14,1.0,,0.0,13.950000000000001,,6.633427628477134,2.525,17.325,2.025,5.3999999999999995,9.225,1.7083333333333333,15.975
2023,16340,173,1.0,46,12.0,4,7,0,0.0,0,104.0,130,109,90,33,0,14,69,0,98,33,1,18,538,424,29,17,5,7,92,107,30,0.0,87.82051282051282,0.36363636363636365,7.788461538461538,154.0,5.941119936169441,1.9134615384615385,11.25,1.2115384615384615,5.971153846153846,8.48076923076923,1.4202898550724639,9.432692307692308
2023,16340,175,1.0,22,6.0,0,6,0,0.0,0,39.666666666666664,41,37,33,7,2,5,30,0,36,6,1,6,192,154,23,8,0,2,33,39,7,3.0,160.0,0.0,7.487394957983193,53.0,5.679646115872092,1.7899159663865547,9.302521008403362,1.134453781512605,6.806722689075631,8.168067226890757,1.2,8.394957983193278
2023,16340,178,1.0,41,10.0,2,8,1,0.0,0,77.33333333333333,114,109,97,23,3,20,67,0,64,9,0,16,411,321,23,11,9,5,82,67,15,3.0,97.3913043478261,0.2,11.288793103448278,204.0,7.788600042270238,2.3405172413793105,13.267241379310345,2.327586206896552,7.797413793103448,7.448275862068966,0.9552238805970149,12.685344827586208
2023,16340,180,1.0,22,7.0,2,5,0,0.0,0,55.0,69,63,55,18,1,10,41,2,34,11,0,7,285,228,11,2,0,5,56,64,7,0.0,113.51351351351352,0.2857142857142857,9.0,137.0,7.0970639921134975,2.0,11.290909090909091,1.6363636363636365,6.709090909090909,5.5636363636363635,0.8292682926829268,10.309090909090909
2023,16340,193,1.0,79,16.0,10,6,2,0.0,0,140.66666666666666,99,47,39,28,3,9,61,0,191,14,1,13,589,508,25,4,5,1,117,101,41,0.0,,0.625,2.4952606635071093,,2.849067438903674,1.1374407582938388,6.334123222748815,0.575829383886256,3.902843601895735,12.220379146919433,3.1311475409836067,3.0071090047393367
2023,16340,196,1.0,67,14.0,12,3,4,0.0,0,134.66666666666666,109,47,43,24,1,11,50,0,153,16,0,13,571,492,34,9,7,6,109,124,42,4.0,159.3984962406015,0.8,2.873762376237624,21.0,3.3933286185761435,1.1806930693069309,7.284653465346535,0.7351485148514851,3.341584158415842,10.225247524752476,3.06,3.1410891089108914
2023,16340,198,1.0,47,14.0,8,5,2,0.0,0,121.0,113,65,52,16,3,12,49,0,127,7,1,8,527,460,21,7,6,5,127,96,25,5.0,83.13817330210773,0.6153846153846154,3.8677685950413223,80.0,3.7119400251713484,1.3388429752066116,8.40495867768595,0.8925619834710744,3.644628099173554,9.446280991735538,2.5918367346938775,4.8347107438016526
2023,16340,201,1.0,9,4.0,3,1,2,0.0,0,33.333333333333336,33,22,22,5,0,3,10,1,32,2,0,2,142,130,0,0,0,0,27,35,6,1.0,,0.75,5.9399999999999995,,3.4634276284771337,1.2899999999999998,8.909999999999998,0.8099999999999999,2.6999999999999997,8.64,3.2,5.9399999999999995
2023,16340,202,1.0,71,15.0,6,8,6,0.0,0,127.0,114,93,81,16,4,16,82,1,112,22,1,20,586,470,37,19,7,5,128,115,30,0.0,96.0,0.42857142857142855,5.74015748031496,105.0,5.464136289894457,1.5433070866141732,8.078740157480315,1.1338582677165354,5.8110236220472435,7.937007874015748,1.3658536585365855,6.590551181102363
2023,16340,204,1.0,48,13.0,8,5,3,0.0,0,116.66666666666667,116,74,71,20,6,11,75,0,99,18,0,14,538,431,29,15,8,6,122,105,31,0.0,,0.6153846153846154,5.477142857142857,,5.053427628477134,1.637142857142857,8.948571428571428,0.8485714285714285,5.785714285714285,7.637142857142857,1.32,5.708571428571428
2023,16340,219,1.0,45,14.0,7,7,2,1.0,0,122.0,118,69,63,28,5,14,45,6,124,25,0,8,539,454,12,5,6,9,113,109,29,0.0,68.10631229235881,0.5,4.647540983606557,108.0,4.313755497329593,1.3360655737704918,8.704918032786885,1.0327868852459017,3.319672131147541,9.147540983606557,2.7555555555555555,5.090163934426229
2023,16340,220,1.0,51,10.0,4,6,2,0.0,0,81.0,98,79,74,26,0,14,51,0,57,16,1,9,400,328,23,10,3,2,79,94,17,0.0,,0.4,8.222222222222221,,6.454415282798122,1.8395061728395061,10.88888888888889,1.5555555555555554,5.666666666666667,6.333333333333334,1.1176470588235294,8.777777777777779
2023,16340,222,1.0,30,9.0,5,3,1,0.0,0,80.0,88,63,59,19,3,6,47,1,70,11,5,8,377,312,0,0,2,5,83,70,22,1.0,92.64705882352942,0.625,6.6375,126.0,4.533427628477133,1.6875,9.9,0.6749999999999999,5.2875000000000005,7.875,1.4893617021276595,7.0874999999999995
2023,16340,228,1.0,47,10.0,4,4,1,0.0,0,87.66666666666667,104,87,75,17,2,12,65,3,80,22,0,10,450,355,34,21,1,7,69,100,18,2.0,72.45762711864407,0.5,7.699619771863118,173.0,6.0649865638383496,1.9277566539923954,10.67680608365019,1.231939163498099,6.673003802281369,8.212927756653992,1.2307692307692308,8.931558935361217
2023,16340,229,1.0,68,16.0,10,6,2,0.0,0,140.66666666666666,140,90,67,29,2,17,58,5,131,27,0,9,639,545,35,15,0,9,117,149,24,2.0,64.82142857142857,0.625,4.286729857819905,102.0,4.654754642695143,1.4075829383886256,8.957345971563981,1.0876777251184835,3.7109004739336497,8.381516587677725,2.2586206896551726,5.75829383886256
2023,16340,231,1.0,61,16.0,9,6,4,0.0,0,147.0,154,101,96,30,2,24,63,1,160,16,0,8,665,576,19,5,4,5,133,130,55,1.0,54.94505494505495,0.6,5.877551020408163,150.0,4.6912507577288345,1.4761904761904763,9.428571428571429,1.4693877551020407,3.8571428571428568,9.795918367346939,2.5396825396825395,6.183673469387755
2023,16340,234,1.0,59,13.0,11,3,3,0.0,0,128.66666666666666,115,70,52,31,0,13,66,0,160,17,0,11,573,482,57,23,7,1,124,77,44,2.0,1858.244680851064,0.7857142857142857,3.6373056994818658,-1064.0,3.8950856595652166,1.406735751295337,8.044041450777202,0.9093264248704664,4.616580310880829,11.191709844559588,2.4242424242424243,4.896373056994819
2023,16340,235,1.0,58,17.0,14,3,5,0.0,0,140.66666666666666,118,83,76,15,2,16,61,1,192,20,0,15,625,532,32,10,7,4,111,110,56,1.0,108.58585858585859,0.8235294117647058,4.862559241706162,78.0,3.6097309460126787,1.2725118483412323,7.549763033175355,1.023696682464455,3.902843601895735,12.28436018957346,3.1475409836065573,5.310426540284361
2023,16340,236,1.0,36,10.0,0,10,0,0.0,0,72.33333333333333,109,103,97,24,2,21,64,0,70,10,0,20,394,312,14,9,3,5,67,70,17,0.0,78.94736842105263,0.0,12.069124423963135,258.0,8.041261729859622,2.391705069124424,13.56221198156682,2.612903225806452,7.9631336405529956,8.70967741935484,1.09375,12.815668202764979
2023,16340,248,1.0,47,14.0,7,6,2,0.0,0,110.33333333333333,109,66,57,18,7,10,58,1,108,9,3,16,497,422,7,1,4,4,91,113,27,4.0,182.0,0.5384615384615384,4.649546827794563,15.0,4.175723700984687,1.5135951661631422,8.891238670694865,0.8157099697885197,4.731117824773414,8.809667673716012,1.8620689655172413,5.38368580060423
2023,16340,249,1.0,50,14.0,2,12,0,2.0,0,113.33333333333333,160,136,112,33,6,16,69,2,92,22,0,12,584,477,30,17,7,9,110,115,28,1.0,134.5132743362832,0.14285714285714285,8.894117647058824,103.0,5.754015863771251,2.0205882352941176,12.705882352941178,1.2705882352941176,5.479411764705883,7.305882352941176,1.3333333333333333,10.799999999999999
2023,16340,251,1.0,56,13.0,8,6,4,0.0,0,119.66666666666667,113,71,63,19,2,6,50,0,123,16,1,10,529,450,31,11,7,6,119,98,36,1.0,51.80180180180181,0.5714285714285714,4.738161559888579,124.0,3.384124007307217,1.362116991643454,8.498607242339833,0.45125348189415043,3.760445682451253,9.250696378830083,2.46,5.339832869080779
2023,16340,253,1.0,71,16.0,7,9,5,0.0,0,139.0,156,110,91,24,5,24,65,2,136,38,0,20,665,543,44,19,8,11,114,146,31,1.0,56.760374832664,0.4375,5.8920863309352525,149.0,5.644218995383609,1.589928057553957,10.100719424460431,1.5539568345323742,4.2086330935251794,8.805755395683454,2.0923076923076924,7.122302158273381
2023,16340,254,1.0,46,13.0,7,3,1,0.0,0,102.33333333333333,93,56,46,21,1,8,40,0,123,15,1,9,453,393,24,7,4,1,75,98,31,2.0,81.72043010752688,0.7,4.045602605863192,84.0,3.3581833288028666,1.2996742671009773,8.179153094462542,0.7035830618892509,3.5179153094462543,10.817589576547231,3.075,4.925081433224756
