season,season_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B,3B,Bk,HR,WP,HB,IBB,IR,IRS,SHA,SFA,GO,FO,W,L,SV,KL,CG,pickoffs,PI,W-L%,ERA,WHIP,H9,HR9,BB9,SO9,SO/BB,RA9
2022,15860,2,230,458.0,512,359,296,234,538,0,2176,1829,113,12,2,42,84,71,13,190,84,26,16,414,372,27,26,6,147,1.0,3.0,8141.0,0.5094339622641509,5.816593886462882,1.6288209606986899,10.061135371179038,0.8253275109170306,4.59825327510917,10.572052401746724,2.299145299145299,7.054585152838428
2022,15860,3,125,315.0,317,187,157,128,288,1,1419,1217,47,5,2,27,30,43,7,51,20,15,16,306,310,23,11,10,97,2.0,3.0,5131.0,0.6764705882352942,4.485714285714286,1.4126984126984128,9.057142857142857,0.7714285714285715,3.657142857142857,8.228571428571428,2.25,5.3428571428571425
2022,15860,4,80,176.66666666666666,211,158,133,90,128,0,864,716,43,5,1,15,20,37,5,7,5,15,6,198,178,8,13,7,43,0.0,1.0,2182.0,0.38095238095238093,6.775471698113208,1.7037735849056606,10.749056603773585,0.7641509433962265,4.584905660377358,6.520754716981132,1.4222222222222223,8.049056603773586
2022,15860,5,186,444.6666666666667,622,490,431,263,314,0,2280,1878,119,11,2,86,66,86,3,81,39,22,31,422,518,15,41,8,91,3.0,10.0,7446.0,0.26785714285714285,8.723388305847077,1.9902548725637181,12.589205397301349,1.7406296851574212,5.323088455772114,6.355322338830584,1.193916349809886,9.917541229385307
2022,15860,6,167,409.6666666666667,555,420,350,238,291,1,2086,1718,95,16,2,53,85,69,8,102,47,33,28,388,480,14,35,3,89,1.0,0.0,2055.0,0.2857142857142857,7.689178193653376,1.935720097640358,12.192839707078926,1.1643612693246541,5.228641171684296,6.39300244100895,1.2226890756302522,9.227013832384053
2022,15860,7,209,512.6666666666666,533,344,302,282,497,0,2364,1975,96,18,3,43,76,60,7,178,67,31,15,409,548,34,24,11,122,2.0,9.0,6868.0,0.5862068965517241,5.301690507152147,1.5897269180754228,9.356957087126139,0.7548764629388817,4.950585175552667,8.724967490247074,1.7624113475177305,6.039011703511053
2022,15860,8,217,511.3333333333333,495,293,264,197,540,0,2225,1957,78,4,8,83,46,47,3,86,31,14,9,460,462,31,27,13,148,0.0,5.0,8531.0,0.5344827586206896,4.646675358539765,1.3533246414602347,8.71251629726206,1.4608865710560628,3.467405475880052,9.504563233376793,2.7411167512690353,5.157105606258149
2022,15860,9,237,459.3333333333333,503,313,250,190,392,0,2098,1807,82,7,4,64,45,55,6,139,51,25,21,391,523,29,24,8,111,1.0,2.0,5650.0,0.5471698113207547,4.898403483309144,1.5087082728592163,9.855587808417997,1.2539912917271407,3.7227866473149493,7.680696661828738,2.0631578947368423,6.132801161103048
2022,15860,10,204,414.6666666666667,527,344,286,159,367,0,1982,1701,126,9,2,48,50,69,3,109,51,25,28,363,456,28,25,7,100,9.0,2.0,6423.0,0.5283018867924528,6.207395498392283,1.6543408360128617,11.438102893890674,1.0418006430868167,3.4509646302250805,7.965434083601286,2.308176100628931,7.466237942122186
2022,15860,13,145,351.6666666666667,359,286,224,216,278,1,1659,1358,74,2,4,26,61,57,5,34,24,14,12,329,376,30,13,4,62,6.0,6.0,2604.0,0.6976744186046512,5.732701421800947,1.6350710900473933,9.187677725118483,0.6654028436018957,5.527962085308057,7.114691943127962,1.287037037037037,7.3194312796208525
2022,15860,14,167,399.3333333333333,427,313,283,222,342,1,1899,1562,105,9,5,38,48,76,1,57,28,22,17,389,413,22,25,8,93,1.0,6.0,3323.0,0.46808510638297873,6.378130217028382,1.6252086811352255,9.623539232053421,0.8564273789649417,5.003338898163606,7.707846410684474,1.5405405405405406,7.054257095158598
2022,15860,15,114,306.6666666666667,361,268,222,189,239,0,1517,1209,70,11,5,21,49,77,0,5,3,22,19,267,341,15,23,5,81,2.0,10.0,5355.0,0.39473684210526316,6.515217391304347,1.7934782608695652,10.594565217391304,0.6163043478260869,5.546739130434782,7.014130434782609,1.2645502645502646,7.8652173913043475
2022,15860,16,120,286.0,468,414,346,228,189,0,1621,1289,102,16,5,21,42,67,3,30,18,9,28,265,367,1,36,0,58,0.0,2.0,2325.0,0.02702702702702703,10.888111888111888,2.4335664335664338,14.727272727272728,0.6608391608391608,7.174825174825175,5.9475524475524475,0.8289473684210527,13.027972027972027
2022,15860,17,154,281.0,483,625,523,392,185,0,1821,1268,110,25,25,32,101,108,2,126,74,7,44,202,393,2,38,1,58,0.0,4.0,3468.0,0.05,16.7508896797153,3.113879003558719,15.469750889679714,1.0249110320284698,12.555160142348754,5.925266903914591,0.4719387755102041,20.01779359430605
2022,15860,19,124,310.3333333333333,313,201,161,136,307,4,1412,1199,67,5,5,30,36,45,0,16,12,13,18,228,347,24,15,6,102,5.0,2.0,4434.0,0.6153846153846154,4.669172932330827,1.4468313641245973,9.077336197636951,0.8700322234156821,3.944146079484425,8.903329752953814,2.2573529411764706,5.82921589688507
2022,15860,20,145,324.0,377,274,222,179,255,2,1607,1306,62,5,3,18,52,78,7,67,21,24,16,332,343,20,20,6,62,5.0,6.0,2965.0,0.5,6.166666666666667,1.7160493827160495,10.472222222222223,0.5,4.972222222222222,7.083333333333334,1.4245810055865922,7.611111111111111
2022,15860,21,178,293.0,392,289,233,163,220,0,1492,1231,91,12,5,18,52,61,3,10,6,15,22,274,337,11,23,5,48,0.0,0.0,3501.0,0.3235294117647059,7.156996587030716,1.89419795221843,12.040955631399317,0.552901023890785,5.006825938566553,6.757679180887371,1.3496932515337423,8.877133105802049
2022,15860,22,145,350.6666666666667,529,427,339,198,270,0,1817,1540,114,16,9,46,62,44,4,26,6,16,19,365,358,10,34,3,86,3.0,5.0,6437.0,0.22727272727272727,8.700570342205323,2.0731939163498097,13.576996197718632,1.1806083650190113,5.081749049429658,6.929657794676806,1.3636363636363635,10.95912547528517
2022,15860,24,113,286.3333333333333,355,284,240,144,205,1,1414,1183,68,8,7,37,63,61,1,4,2,10,16,273,338,16,18,4,54,5.0,4.0,1418.0,0.47058823529411764,7.543655413271246,1.7427240977881258,11.158323632130385,1.1629802095459838,4.526193247962747,6.443538998835856,1.4236111111111112,8.926658905704308
2022,15860,25,197,528.0,587,345,322,168,463,1,2332,2086,111,13,3,73,63,40,3,91,45,10,28,547,487,51,14,7,103,3.0,9.0,3598.0,0.7846153846153846,5.488636363636363,1.4299242424242424,10.005681818181818,1.2443181818181817,2.8636363636363638,7.892045454545455,2.755952380952381,5.880681818181818
2022,15860,26,130,304.0,284,258,207,186,323,5,1482,1176,61,5,3,18,46,90,6,8,0,14,16,273,271,23,17,4,97,7.0,5.0,4117.0,0.575,6.128289473684211,1.5460526315789473,8.407894736842106,0.5328947368421052,5.50657894736842,9.5625,1.7365591397849462,7.6381578947368425
2022,15860,27,207,465.0,502,369,308,275,430,0,2177,1801,118,19,1,59,54,50,3,123,40,25,26,362,514,19,33,8,105,0.0,8.0,7927.0,0.36538461538461536,5.961290322580645,1.6709677419354838,9.716129032258065,1.1419354838709679,5.322580645161291,8.32258064516129,1.5636363636363637,7.141935483870968
2022,15860,28,249,445.0,533,365,339,243,408,0,2138,1786,97,16,3,52,34,62,8,159,60,21,26,440,421,23,29,13,117,0.0,1.0,8050.0,0.4423076923076923,6.856179775280899,1.743820224719101,10.779775280898876,1.051685393258427,4.914606741573034,8.251685393258427,1.6790123456790123,7.382022471910112
2022,15860,29,287,569.6666666666666,600,374,320,248,482,0,2586,2224,95,15,2,54,80,66,11,140,68,23,25,531,614,39,25,14,128,0.0,7.0,8779.0,0.609375,5.055588063194851,1.488589818607373,9.479227618490347,0.8531304856641312,3.9180807489760094,7.614979520187244,1.9435483870967742,5.908718548858982
2022,15860,30,239,420.6666666666667,502,377,309,259,397,0,2073,1700,104,9,6,51,48,57,12,109,65,27,29,347,464,11,38,4,124,0.0,5.0,6609.0,0.22448979591836735,6.610935023771791,1.8090332805071314,10.740095087163233,1.0911251980982568,5.541204437400951,8.49366085578447,1.5328185328185329,8.065768621236133
2022,15860,31,278,591.0,505,290,267,285,674,0,2568,2186,89,2,7,60,50,63,3,163,58,18,15,553,461,46,21,20,197,0.0,5.0,8769.0,0.6865671641791045,4.065989847715736,1.3367174280879865,7.690355329949238,0.9137055837563451,4.340101522842639,10.263959390862944,2.364912280701754,4.416243654822335
2022,15860,32,218,436.3333333333333,499,368,314,259,381,1,2093,1744,94,7,2,55,66,58,17,207,109,15,17,452,399,24,27,12,109,2.0,7.0,7955.0,0.47058823529411764,6.476699770817418,1.73720397249809,10.292589763177999,1.134453781512605,5.342245989304813,7.8586707410236825,1.471042471042471,7.590527119938885
2022,15860,35,186,419.6666666666667,434,313,236,214,421,0,1958,1629,81,6,7,44,60,82,5,5,1,19,13,392,371,31,19,13,109,2.0,10.0,6139.0,0.62,5.061159650516283,1.5440826052422556,9.307386814932485,0.943606036536934,4.589356632247815,9.028594122319301,1.9672897196261683,6.712470214455917
2022,15860,36,166,399.0,440,313,263,163,384,5,1870,1625,86,13,3,38,63,50,2,16,6,18,13,340,436,25,21,6,98,8.0,21.0,5794.0,0.5434782608695652,5.93233082706767,1.5112781954887218,9.924812030075188,0.8571428571428571,3.676691729323308,8.661654135338345,2.355828220858896,7.06015037593985
