season,season_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B,3B,Bk,HR,WP,HB,IBB,IR,IRS,SHA,SFA,GO,FO,W,L,SV,KL,CG,pickoffs,PI,W-L%,ERA,WHIP,H9,HR9,BB9,SO9,SO/BB,RA9
2019,14781,21,579,344.3333333333333,403,244,211,139,242,1,1595,1385,79,11,8,14,36,30,3,5,1,18,23,332,398,19,24,9,66,3.0,0.0,4085.0,0.4418604651162791,5.515004840271056,1.5740561471442402,10.533397870280737,0.36592449177153924,3.633107454017425,6.325266214908035,1.7410071942446044,6.377541142303969
2019,14781,22,528,361.6666666666667,385,273,218,175,250,1,1696,1410,67,14,7,21,30,68,0,30,13,21,22,374,394,19,24,4,70,6.0,0.0,2280.0,0.4418604651162791,5.424884792626727,1.5483870967741935,9.580645161290322,0.5225806451612903,4.354838709677419,6.221198156682028,1.4285714285714286,6.793548387096774
2019,14781,24,412,239.33333333333331,250,154,102,114,221,1,1122,949,42,7,1,9,23,32,1,0,0,18,9,192,272,15,13,8,71,2.0,0.0,2488.0,0.5357142857142857,3.8356545961002793,1.520891364902507,9.401114206128133,0.3384401114206128,4.286908077994429,8.310584958217271,1.9385964912280702,5.791086350974931
2019,14781,25,792,459.0,514,278,241,157,412,3,2053,1821,82,16,1,44,32,39,4,116,41,22,12,511,376,46,12,7,110,7.0,0.0,1079.0,0.7931034482758621,4.725490196078431,1.4618736383442266,10.07843137254902,0.8627450980392156,3.0784313725490193,8.07843137254902,2.624203821656051,5.450980392156863
2019,14781,26,559,311.0,371,268,210,224,242,2,1563,1261,72,7,1,22,46,48,3,0,0,9,21,314,314,17,24,5,81,6.0,0.0,3886.0,0.4146341463414634,6.077170418006431,1.9131832797427653,10.736334405144696,0.6366559485530546,6.482315112540193,7.003215434083601,1.0803571428571428,7.755627009646303
2019,14781,27,806,459.3333333333333,469,330,280,237,406,1,2118,1763,97,12,7,57,35,59,6,90,45,31,28,412,493,22,31,10,110,1.0,0.0,7127.0,0.41509433962264153,5.486211901306241,1.5370101596516692,9.189404934687953,1.1168359941944848,4.643686502177069,7.955007256894049,1.7130801687763713,6.46589259796807
2019,14781,28,844,517.0,542,316,283,260,485,0,2366,2004,97,10,6,52,49,59,13,156,59,22,21,510,486,38,19,12,141,2.0,0.0,8250.0,0.6666666666666666,4.9264990328820115,1.551257253384913,9.435203094777563,0.9052224371373307,4.526112185686654,8.44294003868472,1.8653846153846154,5.500967117988394
2019,14781,29,908,489.6666666666667,565,404,339,290,409,1,2368,1967,110,17,4,43,79,63,30,210,84,20,27,451,538,32,24,9,113,2.0,0.0,8626.0,0.5714285714285714,6.230769230769231,1.7460857726344452,10.384615384615383,0.7903335602450646,5.330156569094622,7.5173587474472425,1.410344827586207,7.425459496255956
2019,14781,30,808,484.6666666666667,510,346,277,212,413,0,2229,1884,70,8,12,51,54,73,4,91,39,37,23,472,490,26,29,8,133,2.0,0.0,7994.0,0.4727272727272727,5.143741403026135,1.4896836313617605,9.470426409903714,0.9470426409903714,3.936726272352132,7.6691884456671255,1.9481132075471699,6.42503438789546
2019,14781,31,951,581.6666666666666,485,288,252,238,615,0,2499,2157,78,6,3,55,46,57,5,163,69,25,22,550,515,46,20,15,164,0.0,0.0,8798.0,0.696969696969697,3.8991404011461324,1.2429799426934098,7.504297994269341,0.851002865329513,3.682521489971347,9.515759312320919,2.5840336134453783,4.456160458452723
2019,14781,32,808,515.6666666666666,524,345,288,248,485,0,2372,1995,101,17,9,39,53,67,15,170,63,33,28,502,486,29,28,14,143,2.0,0.0,8664.0,0.5087719298245614,5.02650290885585,1.4970911441499677,9.145442792501617,0.680672268907563,4.328377504848093,8.464770523594053,1.9556451612903225,6.0213316095669045
2019,14781,35,864,525.6666666666666,572,333,274,216,537,0,2418,2083,94,11,9,35,64,77,10,8,3,20,21,458,500,48,15,14,153,8.0,0.0,7049.0,0.7619047619047619,4.691185795814839,1.4990488268864934,9.793278376664553,0.5992390615091947,3.6981610653138874,9.19403931515536,2.486111111111111,5.701331642358909
2019,14781,36,688,411.0,426,255,207,190,339,1,1873,1611,79,12,5,25,51,42,1,13,9,15,15,425,405,24,20,8,96,1.0,0.0,6038.0,0.5454545454545454,4.532846715328468,1.4987834549878345,9.328467153284672,0.5474452554744526,4.160583941605839,7.423357664233577,1.7842105263157895,5.583941605839416
2019,14781,37,922,598.3333333333334,601,343,296,267,568,2,2665,2308,111,6,3,53,64,43,8,193,79,28,19,570,585,38,28,16,157,2.0,0.0,9969.0,0.5757575757575758,4.452367688022284,1.4506963788300835,9.040111420612812,0.7972144846796657,4.016155988857938,8.543732590529247,2.1273408239700373,5.1593314763231195
2019,14781,39,716,422.6666666666667,532,382,300,213,374,0,2063,1740,93,7,3,45,68,68,0,71,33,21,21,401,424,17,30,7,105,0.0,0.0,2865.0,0.3617021276595745,6.388012618296529,1.7626182965299684,11.32807570977918,0.9582018927444794,4.535488958990536,7.9637223974763405,1.755868544600939,8.134069400630914
2019,14781,40,591,366.3333333333333,450,227,179,105,244,0,1667,1483,68,6,4,7,32,33,2,78,34,27,19,404,384,26,15,9,67,3.0,0.0,675.0,0.6341463414634146,4.3976342129208374,1.5150136487716106,11.055505004549591,0.17197452229299365,2.5796178343949046,5.994540491355778,2.323809523809524,5.576888080072793
2019,14781,41,836,483.0,444,248,201,220,449,2,2144,1826,56,5,7,24,65,63,6,109,52,20,14,489,443,43,16,11,132,11.0,0.0,5077.0,0.7288135593220338,3.7453416149068324,1.3747412008281574,8.273291925465838,0.44720496894409933,4.099378881987578,8.366459627329194,2.040909090909091,4.621118012422361
2019,14781,42,620,389.3333333333333,387,207,157,120,289,1,1684,1501,53,15,3,17,40,33,2,42,15,17,13,429,384,34,11,15,89,3.0,0.0,1593.0,0.7555555555555555,3.6292808219178085,1.3022260273972603,8.946061643835616,0.3929794520547945,2.7739726027397262,6.680650684931507,2.408333333333333,4.785102739726027
2019,14781,43,930,504.3333333333333,520,337,301,252,556,0,2298,1942,96,10,8,62,41,56,16,123,40,24,24,377,510,32,25,9,147,1.0,0.0,8621.0,0.5614035087719298,5.371447455386649,1.5307336417713153,9.279576999339062,1.1064111037673496,4.497025776602776,9.922009253139457,2.2063492063492065,6.013879709187046
2019,14781,44,599,317.6666666666667,400,306,252,197,259,0,1601,1298,70,15,13,10,43,47,1,42,22,27,28,326,314,8,30,4,83,1.0,0.0,2308.0,0.21052631578947367,7.139559286463798,1.8793284365162644,11.332633788037775,0.28331584470094434,5.581322140608604,7.337880377754459,1.3147208121827412,8.669464847848898
2019,14781,45,659,439.6666666666667,429,208,162,104,369,1,1862,1714,67,5,5,29,26,20,0,2,2,15,8,447,428,39,10,10,106,2.0,0.0,4361.0,0.7959183673469388,3.3161485974222895,1.2122820318423047,8.781652767247914,0.5936315390447309,2.1288855193328278,7.5534495830174375,3.548076923076923,4.2577710386656555
2019,14781,46,653,388.0,385,206,156,130,399,0,1739,1500,74,5,3,18,27,75,2,18,7,21,13,369,340,26,17,15,101,2.0,0.0,4982.0,0.6046511627906976,3.618556701030928,1.327319587628866,8.930412371134022,0.4175257731958763,3.015463917525773,9.255154639175256,3.0692307692307694,4.778350515463917
2019,14781,47,846,508.3333333333333,469,302,251,304,628,0,2311,1913,73,12,3,38,48,53,11,145,68,25,16,398,419,38,19,14,179,0.0,0.0,8158.0,0.6666666666666666,4.443934426229508,1.5206557377049181,8.30360655737705,0.6727868852459017,5.3822950819672135,11.118688524590166,2.0657894736842106,5.34688524590164
2019,14781,48,912,520.0,552,382,304,229,436,1,2397,2055,82,6,3,51,72,57,1,106,41,29,27,500,564,22,36,6,118,1.0,0.0,8021.0,0.3793103448275862,5.2615384615384615,1.501923076923077,9.553846153846154,0.8826923076923077,3.963461538461538,7.546153846153846,1.9039301310043668,6.611538461538462
2019,14781,49,756,409.6666666666667,454,277,238,154,344,0,1871,1629,73,6,4,50,30,47,1,79,29,15,26,332,489,29,17,14,116,0.0,0.0,6641.0,0.6304347826086957,5.228641171684296,1.48413344182262,9.973962571196093,1.098454027664768,3.3832384052074853,7.557363710333604,2.2337662337662336,6.085435313262815
2019,14781,50,598,303.0,338,193,159,122,228,2,1381,1208,61,5,1,13,26,24,2,9,4,16,11,315,315,19,17,4,80,3.0,0.0,3141.0,0.5277777777777778,4.7227722772277225,1.518151815181518,10.03960396039604,0.38613861386138615,3.6237623762376234,6.772277227722772,1.8688524590163935,5.732673267326733
2019,14781,51,772,481.0,419,239,215,241,467,0,2099,1784,80,14,1,48,38,37,3,85,21,22,15,403,507,35,19,7,120,0.0,0.0,7577.0,0.6481481481481481,4.022869022869023,1.3721413721413722,7.83991683991684,0.8981288981288982,4.509355509355509,8.738045738045738,1.937759336099585,4.471933471933472
2019,14781,52,721,460.3333333333333,513,300,248,167,428,2,2104,1842,91,18,5,35,51,50,14,82,33,27,18,444,450,34,21,8,129,9.0,0.0,5846.0,0.6181818181818182,4.848660391020999,1.4771904417089066,10.029688631426502,0.6842867487328023,3.265025343953657,8.367849384503984,2.562874251497006,5.865314989138306
2019,14781,53,548,279.3333333333333,341,227,179,100,143,1,1317,1140,65,9,5,16,32,35,1,37,22,29,13,311,337,16,16,4,45,4.0,0.0,1406.0,0.5,5.7673031026252985,1.5787589498806684,10.986873508353224,0.5155131264916468,3.221957040572793,4.607398568019093,1.43,7.313842482100239
2019,14781,55,504,250.66666666666666,284,287,196,204,221,1,1305,1017,61,8,9,17,43,56,5,73,39,8,20,243,242,14,20,1,53,7.0,0.0,536.0,0.4117647058823529,7.037234042553191,1.946808510638298,10.196808510638299,0.610372340425532,7.324468085106383,7.934840425531915,1.0833333333333333,10.304521276595745
2019,14781,56,533,364.6666666666667,407,247,194,164,301,1,1693,1450,71,11,4,11,42,45,0,3,1,14,18,356,374,21,21,8,82,3.0,0.0,5894.0,0.5,4.787934186471663,1.56581352833638,10.044789762340036,0.27148080438756855,4.047531992687386,7.428702010968921,1.8353658536585367,6.09597806215722
2019,14781,58,507,287.0,329,242,191,152,235,2,1388,1155,63,21,8,10,43,55,6,57,25,9,17,272,302,17,20,7,84,5.0,0.0,2453.0,0.4594594594594595,5.989547038327526,1.67595818815331,10.317073170731707,0.313588850174216,4.7665505226480835,7.369337979094077,1.5460526315789473,7.588850174216027
2019,14781,59,639,344.3333333333333,396,204,163,111,176,0,1563,1380,67,9,2,16,21,36,1,22,9,23,13,422,379,27,16,7,50,10.0,0.0,3236.0,0.627906976744186,4.260406582768635,1.4724104549854793,10.350435624394965,0.4181994191674734,2.901258470474347,4.600193610842207,1.5855855855855856,5.332042594385285
2019,14781,60,519,302.0,332,166,125,84,209,4,1322,1173,55,7,3,11,17,35,0,35,15,18,12,352,281,22,16,7,71,9.0,0.0,2860.0,0.5789473684210527,3.725165562913907,1.3774834437086092,9.894039735099339,0.32781456953642385,2.5033112582781456,6.228476821192053,2.488095238095238,4.9470198675496695
2019,14781,61,734,477.3333333333333,488,360,304,258,405,1,2222,1850,73,10,8,40,53,67,4,107,63,20,27,438,519,16,38,5,114,3.0,0.0,7169.0,0.2962962962962963,5.731843575418995,1.5628491620111733,9.201117318435754,0.7541899441340782,4.864525139664805,7.636173184357542,1.569767441860465,6.787709497206704
2019,14781,62,660,427.6666666666667,427,224,198,169,376,1,1894,1629,82,13,10,34,26,55,6,63,19,21,20,405,435,26,24,8,100,4.0,0.0,5777.0,0.52,4.166796570537802,1.3936087295401403,8.985970381917381,0.7155105222135619,3.5565081839438815,7.9127045985970375,2.224852071005917,4.713951675759938
2019,14781,64,444,302.3333333333333,383,305,224,171,188,0,1530,1249,77,8,3,24,31,70,11,1,1,21,19,266,391,9,30,2,67,5.0,0.0,2330.0,0.23076923076923078,6.66813671444322,1.832414553472988,11.401323042998898,0.7144432194046307,5.090407938257994,5.596471885336274,1.0994152046783625,9.07938257993385
2019,14781,65,679,387.3333333333333,344,230,172,161,416,4,1723,1495,56,7,1,33,39,44,7,48,21,13,10,380,328,35,16,8,113,6.0,0.0,5077.0,0.6862745098039216,3.996557659208262,1.3037865748709123,7.993115318416524,0.7667814113597247,3.7409638554216866,9.666092943201377,2.5838509316770186,5.344234079173839
2019,14781,67,850,514.6666666666666,514,345,303,297,441,0,2362,1954,110,16,9,25,52,63,13,184,67,24,24,509,497,31,27,14,111,1.0,0.0,8622.0,0.5344827586206896,5.298575129533679,1.575777202072539,8.988341968911918,0.43717616580310886,5.193652849740933,7.71178756476684,1.4848484848484849,6.033031088082902
2019,14781,69,493,247.33333333333334,327,221,186,102,185,0,1222,1041,75,8,2,13,20,54,1,0,0,9,16,258,252,7,23,1,64,5.0,0.0,1822.0,0.23333333333333334,6.768194070080862,1.7345013477088949,11.898921832884097,0.47304582210242585,3.711590296495957,6.731805929919138,1.8137254901960784,8.04177897574124
2019,14781,71,814,419.3333333333333,482,298,255,226,354,0,1977,1625,86,18,7,28,48,61,6,118,57,37,27,352,471,16,33,9,106,1.0,0.0,2938.0,0.32653061224489793,5.472972972972973,1.6883942766295708,10.344992050874405,0.6009538950715422,4.850556438791733,7.597774244833069,1.5663716814159292,6.395866454689985
2019,14781,72,716,438.3333333333333,351,207,166,207,376,1,1860,1587,79,7,8,19,40,28,9,79,27,22,16,412,455,31,19,15,119,1.0,0.0,6196.0,0.62,3.4083650190114074,1.2730038022813688,7.206844106463878,0.39011406844106467,4.250190114068442,7.720152091254753,1.816425120772947,4.250190114068442
2019,14781,73,564,297.0,392,312,226,163,203,0,1499,1249,68,7,8,28,32,47,3,12,9,16,22,306,318,17,20,6,73,3.0,0.0,3919.0,0.4594594594594595,6.848484848484849,1.8686868686868687,11.878787878787879,0.8484848484848485,4.9393939393939394,6.151515151515151,1.2453987730061349,9.454545454545455
2019,14781,74,670,419.0,461,334,275,238,332,1,1964,1636,89,15,11,22,59,54,1,18,13,14,21,415,418,21,29,7,91,3.0,0.0,3350.0,0.42,5.906921241050119,1.668257756563246,9.902147971360382,0.47255369928400953,5.11217183770883,7.131264916467781,1.3949579831932772,7.174224343675418
2019,14781,75,625,333.0,410,294,242,197,255,0,1632,1357,70,18,9,10,68,39,0,22,11,17,22,364,317,14,22,4,77,1.0,0.0,3310.0,0.3888888888888889,6.540540540540541,1.822822822822823,11.08108108108108,0.2702702702702703,5.324324324324325,6.891891891891891,1.2944162436548223,7.945945945945946
2019,14781,76,530,313.3333333333333,374,250,198,149,247,1,1499,1277,75,9,6,13,35,35,3,28,8,20,17,317,315,17,22,7,87,4.0,0.0,2653.0,0.4358974358974359,5.687234042553192,1.6691489361702128,10.742553191489362,0.373404255319149,4.279787234042554,7.09468085106383,1.657718120805369,7.180851063829788
2019,14781,77,689,468.3333333333333,456,220,190,158,410,0,2014,1769,87,10,2,30,34,40,5,96,29,27,20,450,466,36,17,11,114,0.0,0.0,6974.0,0.6792452830188679,3.6512455516014235,1.311032028469751,8.762989323843417,0.5765124555160143,3.036298932384342,7.879003558718862,2.5949367088607596,4.227758007117438
2019,14781,78,616,298.0,331,227,184,142,237,0,1413,1180,60,19,7,12,37,49,3,75,32,34,8,345,261,15,20,5,70,3.0,0.0,1576.0,0.42857142857142855,5.557046979865772,1.587248322147651,9.996644295302012,0.3624161073825503,4.2885906040268456,7.157718120805369,1.6690140845070423,6.855704697986576
2019,14781,80,526,338.6666666666667,433,306,263,166,211,0,1628,1377,62,12,5,35,32,44,5,69,35,22,18,348,389,12,27,7,59,1.0,0.0,4866.0,0.3076923076923077,6.9891732283464565,1.7687007874015748,11.506889763779528,0.9301181102362205,4.411417322834645,5.60728346456693,1.2710843373493976,8.131889763779528
2019,14781,81,937,534.3333333333334,502,291,225,281,501,1,2386,2012,89,2,4,23,60,42,12,74,25,27,24,520,489,40,20,20,164,2.0,0.0,8579.0,0.6666666666666666,3.789769182782283,1.4653774173424827,8.455396132252027,0.38739862757330007,4.733000623830318,8.438552713661883,1.782918149466192,4.901434809731753
2019,14781,83,668,379.0,406,368,288,282,337,0,1895,1458,86,20,8,34,70,83,2,79,43,33,36,333,400,14,33,7,92,1.0,0.0,5675.0,0.2978723404255319,6.839050131926121,1.8153034300791557,9.641160949868073,0.8073878627968338,6.696569920844327,8.002638522427441,1.1950354609929077,8.738786279683378
2019,14781,87,812,455.3333333333333,416,254,215,216,488,1,2028,1707,73,7,5,29,82,54,9,75,29,33,18,375,447,26,26,5,136,2.0,0.0,2945.0,0.5,4.2496339677891655,1.3879941434846268,8.222547584187408,0.5732064421669107,4.269399707174231,9.645680819912153,2.259259259259259,5.020497803806736
2019,14781,88,646,361.6666666666667,393,248,219,190,310,0,1690,1415,78,5,7,32,43,45,2,74,28,18,22,318,387,31,11,8,93,1.0,0.0,1507.0,0.7380952380952381,5.449769585253456,1.6119815668202764,9.779723502304147,0.7963133640552995,4.728110599078341,7.7142857142857135,1.631578947368421,6.171428571428572
2019,14781,89,405,276.0,364,298,239,172,201,0,1414,1140,94,19,4,12,74,72,1,1,1,5,24,323,246,8,25,2,46,0.0,0.0,1400.0,0.24242424242424243,7.7934782608695645,1.9420289855072463,11.869565217391305,0.3913043478260869,5.608695652173913,6.554347826086957,1.1686046511627908,9.717391304347824
2019,14781,90,827,496.0,497,300,248,230,428,0,2249,1909,95,21,7,23,62,54,13,172,67,31,25,492,498,28,28,14,122,0.0,0.0,8206.0,0.5,4.5,1.465725806451613,9.018145161290322,0.4173387096774194,4.173387096774193,7.766129032258065,1.8608695652173912,5.443548387096774
2019,14781,91,809,485.0,542,326,293,192,424,1,2214,1902,93,11,6,46,36,65,7,100,34,35,20,464,493,30,28,12,146,4.0,0.0,6609.0,0.5172413793103449,5.437113402061855,1.51340206185567,10.057731958762886,0.8536082474226804,3.562886597938144,7.8680412371134025,2.2083333333333335,6.049484536082475
2019,14781,92,691,378.3333333333333,456,284,234,175,275,0,1781,1513,92,8,9,22,33,45,8,66,26,24,24,382,411,16,30,8,94,2.0,0.0,5662.0,0.34782608695652173,5.566519823788546,1.66784140969163,10.847577092511013,0.5233480176211454,4.1629955947136565,6.541850220264317,1.5714285714285714,6.755947136563877
2019,14781,93,696,398.6666666666667,442,326,255,223,279,0,1890,1555,79,5,4,42,55,45,1,80,43,41,26,390,468,15,33,11,100,3.0,0.0,6276.0,0.3125,5.756688963210702,1.6680602006688963,9.978260869565219,0.9481605351170569,5.0342809364548495,6.298494983277592,1.251121076233184,7.3595317725752505
2019,14781,94,887,504.6666666666667,511,345,284,257,495,2,2306,1932,91,9,9,39,68,66,6,137,77,31,19,452,474,24,35,6,114,3.0,0.0,6532.0,0.4067796610169492,5.064729194187583,1.521796565389696,9.112945838837517,0.6955085865257595,4.583223249669749,8.827608982826948,1.9260700389105059,6.152575957727873
2019,14781,95,836,414.0,422,266,219,230,308,1,1917,1579,81,11,6,25,47,53,9,88,39,29,26,411,456,28,21,16,92,3.0,0.0,2929.0,0.5714285714285714,4.760869565217392,1.5748792270531402,9.173913043478262,0.5434782608695652,5.0,6.695652173913043,1.3391304347826087,5.782608695652174
2019,14781,96,916,501.6666666666667,482,244,214,209,517,1,2210,1915,77,4,4,32,55,52,9,99,29,18,15,486,424,40,16,17,142,3.0,0.0,6520.0,0.7142857142857143,3.839202657807309,1.377408637873754,8.64717607973422,0.5740863787375414,3.749501661129568,9.275083056478406,2.473684210526316,4.377408637873754
2019,14781,97,767,468.0,523,277,250,169,353,0,2089,1832,103,14,5,33,61,37,5,36,13,25,24,489,491,27,26,11,110,1.0,0.0,7283.0,0.5094339622641509,4.8076923076923075,1.4786324786324787,10.057692307692308,0.6346153846153846,3.25,6.788461538461538,2.088757396449704,5.326923076923077
2019,14781,98,645,408.6666666666667,507,338,266,203,274,2,1973,1651,85,19,8,36,46,59,9,67,29,30,29,405,469,22,27,8,76,7.0,0.0,4659.0,0.4489795918367347,5.858075040783034,1.7373572593800979,11.16557911908646,0.7928221859706363,4.47063621533442,6.034257748776509,1.3497536945812807,7.443719412724306
2019,14781,99,844,479.3333333333333,508,307,255,204,337,1,2172,1868,106,13,9,29,63,54,8,81,32,27,19,522,493,14,41,8,90,1.0,0.0,7780.0,0.2545454545454545,4.787899860917942,1.4853963838664812,9.538247566063978,0.5445062586926286,3.8303198887343535,6.327538247566064,1.6519607843137254,5.764255910987482
2019,14781,100,604,377.6666666666667,442,334,277,230,298,0,1854,1527,85,10,5,31,75,61,2,58,24,19,17,377,391,19,26,10,66,2.0,0.0,5412.0,0.4222222222222222,6.601059135039717,1.7793468667255075,10.533097969991173,0.7387466902030009,5.481023830538393,7.101500441306266,1.2956521739130435,7.959399823477493
2019,14781,101,797,482.0,562,298,250,164,384,2,2176,1920,97,19,7,38,34,40,13,130,37,34,17,456,522,23,32,12,87,3.0,0.0,7785.0,0.41818181818181815,4.668049792531121,1.5062240663900415,10.493775933609959,0.7095435684647302,3.062240663900415,7.1701244813278,2.341463414634146,5.564315352697095
2019,14781,102,933,570.3333333333334,535,296,246,221,537,1,2513,2177,100,5,8,47,56,65,23,76,23,29,19,506,591,40,25,14,133,1.0,0.0,9177.0,0.6153846153846154,3.8819403857393335,1.325540619520748,8.442431326709526,0.7416715371127995,3.4874342489772063,8.473991817650496,2.429864253393665,4.670952659263588
2019,14781,103,660,447.6666666666667,425,251,196,190,403,1,1983,1718,71,6,7,16,30,31,2,63,29,26,17,438,445,30,23,17,123,4.0,0.0,6795.0,0.5660377358490566,3.940431868950111,1.373790022338049,8.544303797468354,0.32166790766939685,3.8198064035740877,8.102010424422932,2.1210526315789475,5.046165301563663
2019,14781,104,825,499.0,427,213,183,163,507,1,2083,1860,59,9,2,50,24,32,8,45,15,19,9,395,532,45,11,19,125,1.0,0.0,7810.0,0.8035714285714286,3.3006012024048093,1.182364729458918,7.701402805611222,0.9018036072144289,2.9398797595190382,9.14428857715431,3.1104294478527605,3.841683366733467
2019,14781,105,644,387.3333333333333,391,192,149,124,280,1,1687,1487,72,8,0,17,36,34,1,24,8,22,20,364,461,28,16,10,76,4.0,0.0,5090.0,0.6363636363636364,3.462134251290878,1.3296041308089501,9.085197934595525,0.3950086058519794,2.8812392426850257,6.506024096385542,2.2580645161290325,4.461273666092943
2019,14781,106,668,388.3333333333333,404,219,189,139,288,2,1718,1518,78,12,2,32,40,39,1,45,14,11,11,370,441,37,15,10,87,13.0,0.0,5261.0,0.7115384615384616,4.3802575107296144,1.3982832618025751,9.363090128755365,0.7416309012875537,3.221459227467811,6.674678111587983,2.0719424460431655,5.075536480686695
2019,14781,107,747,456.3333333333333,449,257,217,185,378,0,2022,1741,73,7,6,50,37,52,3,82,25,27,17,456,471,32,20,12,113,1.0,0.0,6412.0,0.6153846153846154,4.2797662527392255,1.389335281227173,8.85536888239591,0.9861212563915267,3.6486486486486487,7.4550766983199415,2.0432432432432432,5.068663257852447
2019,14781,108,757,429.0,521,313,275,170,244,0,1983,1698,109,12,5,20,46,48,3,53,29,32,34,442,523,19,31,8,72,1.0,0.0,6607.0,0.38,5.76923076923077,1.6107226107226107,10.93006993006993,0.4195804195804196,3.5664335664335667,5.118881118881118,1.4352941176470588,6.566433566433567
